$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.03 00:00:01
$Filename; CO2FT_A_Signal_Ref_20211203.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E+0
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Signal_Ref, LSB; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, LSB; Float
$8; Maximum; LSB; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Signal_Ref	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.03 01:25:00	15151.616667	128	60	60	1	15150.000000	15153.000000	0.613277	NaN	NaN	15151.616667	8388608
2021.12.03 01:26:00	15152.583333	128	60	60	1	15151.000000	15154.000000	0.891243	NaN	NaN	15152.583333	8388608
2021.12.03 01:27:00	15152.813559	128	59	59	1	15151.000000	15154.000000	0.602572	NaN	NaN	15152.813559	8388608
2021.12.03 01:28:00	15152.983607	128	61	61	1	15152.000000	15154.000000	0.583060	NaN	NaN	15152.983607	8388617
2021.12.03 01:29:00	15153.152542	128	59	60	1	15152.000000	15154.000000	0.338399	NaN	NaN	15153.152542	8388608
2021.12.03 01:30:00	15152.550000	128	60	60	1	15152.000000	15153.000000	0.251695	NaN	NaN	15152.550000	8388617
2021.12.03 01:31:00	15152.393443	128	61	60	1	15151.000000	15154.000000	0.442623	NaN	NaN	15152.393443	8388608
2021.12.03 01:32:00	15151.950000	128	60	59	1	15151.000000	15153.000000	0.658475	NaN	NaN	15151.950000	8388608
2021.12.03 01:33:00	15152.750000	128	60	59	1	15152.000000	15153.000000	0.190678	NaN	NaN	15152.750000	8388608
2021.12.03 01:34:00	15152.616667	128	60	60	1	15151.000000	15154.000000	0.511582	NaN	NaN	15152.616667	8388617
2021.12.03 01:35:00	15153.135593	128	59	59	1	15152.000000	15154.000000	0.257160	NaN	NaN	15153.135593	8388608
2021.12.03 01:36:00	15153.133333	128	60	60	1	15152.000000	15154.000000	0.151412	NaN	NaN	15153.133333	8388608
2021.12.03 01:37:00	15152.683333	128	60	60	1	15152.000000	15153.000000	0.220056	NaN	NaN	15152.683333	8388608
2021.12.03 01:38:00	15152.360656	128	61	60	1	15152.000000	15153.000000	0.234426	NaN	NaN	15152.360656	8388608
2021.12.03 01:39:00	15152.833333	128	60	59	1	15152.000000	15154.000000	0.581921	NaN	NaN	15152.833333	8388608
2021.12.03 01:40:00	15152.949153	128	59	59	1	15151.000000	15154.000000	0.842198	NaN	NaN	15152.949153	8388608
2021.12.03 01:41:00	15152.409836	128	61	61	1	15150.000000	15154.000000	1.345902	NaN	NaN	15152.409836	8388617
2021.12.03 01:42:00	15152.500000	128	60	60	1	15151.000000	15154.000000	0.355932	NaN	NaN	15152.500000	8388608
2021.12.03 01:43:00	15152.949153	128	59	59	1	15152.000000	15154.000000	0.531853	NaN	NaN	15152.949153	8388608
2021.12.03 01:44:00	15152.540984	128	61	60	1	15151.000000	15154.000000	0.519126	NaN	NaN	15152.540984	8388608
2021.12.03 01:45:00	15151.550000	128	60	59	1	15150.000000	15153.000000	0.760169	NaN	NaN	15151.550000	8388608
2021.12.03 01:46:00	15152.400000	128	60	60	1	15152.000000	15153.000000	0.244068	NaN	NaN	15152.400000	8388608
2021.12.03 01:47:00	15152.750000	128	60	60	1	15152.000000	15154.000000	0.258475	NaN	NaN	15152.750000	8388617
2021.12.03 01:48:00	15153.500000	128	60	60	1	15152.000000	15154.000000	0.288136	NaN	NaN	15153.500000	8388608
2021.12.03 01:49:00	15153.316667	128	60	60	1	15153.000000	15154.000000	0.220056	NaN	NaN	15153.316667	8388617
2021.12.03 01:50:00	15153.266667	128	60	60	1	15152.000000	15154.000000	0.300565	NaN	NaN	15153.266667	8388608
2021.12.03 01:51:00	15153.383333	128	60	60	1	15152.000000	15155.000000	0.613277	NaN	NaN	15153.383333	8388608
2021.12.03 01:52:00	15152.816667	128	60	61	1	15152.000000	15154.000000	0.186158	NaN	NaN	15152.816667	8388608
2021.12.03 01:53:00	15152.566667	128	60	59	1	15151.000000	15153.000000	0.385311	NaN	NaN	15152.566667	8388608
2021.12.03 01:54:00	15153.183333	128	60	59	1	15152.000000	15154.000000	0.220056	NaN	NaN	15153.183333	8388608
2021.12.03 01:55:00	15153.983333	128	60	60	1	15152.000000	15155.000000	0.626836	NaN	NaN	15153.983333	8388608
2021.12.03 01:56:00	15153.483333	128	60	60	1	15152.000000	15155.000000	0.694633	NaN	NaN	15153.483333	8388608
2021.12.03 01:57:00	15154.250000	128	60	60	1	15153.000000	15156.000000	0.394068	NaN	NaN	15154.250000	8388608
2021.12.03 01:58:00	15153.966102	128	59	59	1	15153.000000	15155.000000	0.516072	NaN	NaN	15153.966102	8388608
2021.12.03 01:59:00	15153.266667	128	60	61	1	15153.000000	15155.000000	0.266667	NaN	NaN	15153.266667	8388608
2021.12.03 02:00:00	15153.433333	128	60	59	1	15153.000000	15154.000000	0.249718	NaN	NaN	15153.433333	8388617
2021.12.03 02:01:00	15154.327869	128	61	60	1	15153.000000	15155.000000	0.357377	NaN	NaN	15154.327869	8388608
2021.12.03 02:02:00	15154.766667	128	60	59	1	15153.000000	15156.000000	0.588701	NaN	NaN	15154.766667	8388617
2021.12.03 02:03:00	15153.900000	128	60	60	1	15152.000000	15155.000000	1.040678	NaN	NaN	15153.900000	8388617
2021.12.03 02:04:00	15152.932203	128	59	59	1	15152.000000	15154.000000	0.340152	NaN	NaN	15152.932203	8388608
2021.12.03 02:05:00	15154.196721	128	61	61	1	15153.000000	15155.000000	0.227322	NaN	NaN	15154.196721	8388608
2021.12.03 02:06:00	15153.850000	128	60	60	1	15153.000000	15155.000000	0.468644	NaN	NaN	15153.850000	8388608
2021.12.03 02:07:00	15154.283333	128	60	60	1	15153.000000	15156.000000	0.443785	NaN	NaN	15154.283333	8388617
2021.12.03 02:08:00	15154.084746	128	59	59	1	15153.000000	15156.000000	0.527177	NaN	NaN	15154.084746	8388608
2021.12.03 02:09:00	15155.114754	128	61	60	1	15154.000000	15156.000000	0.169945	NaN	NaN	15155.114754	8388617
2021.12.03 02:10:00	15154.916667	128	60	59	1	15153.000000	15156.000000	0.721751	NaN	NaN	15154.916667	8388617
2021.12.03 02:11:00	15154.866667	128	60	60	1	15153.000000	15156.000000	0.558192	NaN	NaN	15154.866667	8388608
2021.12.03 02:12:00	15154.983051	128	59	58	1	15154.000000	15155.000000	0.016949	NaN	NaN	15154.983051	8388608
2021.12.03 02:13:00	15154.426230	128	61	61	1	15153.000000	15155.000000	0.381967	NaN	NaN	15154.426230	8388608
2021.12.03 02:14:00	15154.533333	128	60	60	1	15154.000000	15156.000000	0.524294	NaN	NaN	15154.533333	8388617
2021.12.03 02:15:00	15154.881356	128	59	59	1	15153.000000	15157.000000	0.727060	NaN	NaN	15154.881356	8388608
2021.12.03 02:16:00	15155.163934	128	61	60	1	15154.000000	15156.000000	0.272678	NaN	NaN	15155.163934	8388617
2021.12.03 02:17:00	15154.983333	128	60	59	1	15154.000000	15156.000000	0.118362	NaN	NaN	15154.983333	8388608
2021.12.03 02:18:00	15154.566667	128	60	60	1	15153.000000	15156.000000	0.317514	NaN	NaN	15154.566667	8388617
2021.12.03 02:19:00	15154.983333	128	60	60	1	15153.000000	15157.000000	0.965819	NaN	NaN	15154.983333	8388608
2021.12.03 02:20:00	15155.433333	128	60	60	1	15154.000000	15156.000000	0.588701	NaN	NaN	15155.433333	8388617
2021.12.03 02:21:00	15154.466667	128	60	60	1	15154.000000	15155.000000	0.253107	NaN	NaN	15154.466667	8388608
2021.12.03 02:22:00	15155.237288	128	59	59	1	15154.000000	15156.000000	0.563413	NaN	NaN	15155.237288	8388617
2021.12.03 02:23:00	15155.819672	128	61	60	1	15154.000000	15157.000000	0.850273	NaN	NaN	15155.819672	8388608
2021.12.03 02:24:00	15154.483333	128	60	60	1	15153.000000	15156.000000	0.423446	NaN	NaN	15154.483333	8388608
2021.12.03 02:25:00	15155.152542	128	59	59	1	15154.000000	15156.000000	0.545295	NaN	NaN	15155.152542	8388608
2021.12.03 02:26:00	15154.688525	128	61	61	1	15154.000000	15155.000000	0.218033	NaN	NaN	15154.688525	8388617
2021.12.03 02:27:00	15154.400000	128	60	60	1	15154.000000	15156.000000	0.345763	NaN	NaN	15154.400000	8388608
2021.12.03 02:28:00	15153.583333	128	60	60	1	15153.000000	15155.000000	0.348870	NaN	NaN	15153.583333	8388608
2021.12.03 02:29:00	15154.200000	128	60	60	1	15153.000000	15155.000000	0.400000	NaN	NaN	15154.200000	8388608
2021.12.03 02:30:00	15154.466667	128	60	61	1	15154.000000	15155.000000	0.253107	NaN	NaN	15154.466667	8388608
2021.12.03 02:31:00	15155.116667	128	60	59	1	15154.000000	15156.000000	0.545480	NaN	NaN	15155.116667	8388608
2021.12.03 02:32:00	15154.305085	128	59	59	1	15153.000000	15156.000000	0.663939	NaN	NaN	15154.305085	8388617
2021.12.03 02:33:00	15154.491803	128	61	61	1	15153.000000	15156.000000	0.554098	NaN	NaN	15154.491803	8388608
2021.12.03 02:34:00	15155.525424	128	59	59	1	15154.000000	15157.000000	0.736411	NaN	NaN	15155.525424	8388608
2021.12.03 02:35:00	15155.016667	128	60	60	1	15154.000000	15156.000000	0.355650	NaN	NaN	15155.016667	8388608
2021.12.03 02:36:00	15154.450000	128	60	60	1	15153.000000	15155.000000	0.319492	NaN	NaN	15154.450000	8388608
2021.12.03 02:37:00	15154.737705	128	61	61	1	15154.000000	15156.000000	0.230055	NaN	NaN	15154.737705	8388608
2021.12.03 02:38:00	15155.203390	128	59	59	1	15154.000000	15156.000000	0.406195	NaN	NaN	15155.203390	8388608
2021.12.03 02:39:00	15155.050000	128	60	60	1	15154.000000	15156.000000	0.251695	NaN	NaN	15155.050000	8388608
2021.12.03 02:40:00	15154.622951	128	61	61	1	15154.000000	15156.000000	0.305464	NaN	NaN	15154.622951	8388608
2021.12.03 02:41:00	15154.118644	128	59	60	1	15153.000000	15155.000000	0.175336	NaN	NaN	15154.118644	8388608
2021.12.03 02:42:00	15155.166667	128	60	59	1	15154.000000	15157.000000	0.683616	NaN	NaN	15155.166667	8388608
2021.12.03 02:43:00	15155.100000	128	60	59	1	15154.000000	15156.000000	0.159322	NaN	NaN	15155.100000	8388608
2021.12.03 02:44:00	15155.032787	128	61	61	1	15153.000000	15156.000000	0.665574	NaN	NaN	15155.032787	8388617
2021.12.03 02:45:00	15154.516667	128	60	60	1	15153.000000	15156.000000	0.457345	NaN	NaN	15154.516667	8388617
2021.12.03 02:46:00	15154.866667	128	60	60	1	15154.000000	15158.000000	1.473446	NaN	NaN	15154.866667	8388617
2021.12.03 02:47:00	15155.650000	128	60	60	1	15154.000000	15157.000000	0.773729	NaN	NaN	15155.650000	8388608
2021.12.03 02:48:00	15154.864407	128	59	59	1	15154.000000	15156.000000	0.601987	NaN	NaN	15154.864407	8388617
2021.12.03 02:49:00	15155.344262	128	61	60	1	15154.000000	15156.000000	0.396175	NaN	NaN	15155.344262	8388608
2021.12.03 02:50:00	15154.898305	128	59	59	1	15154.000000	15156.000000	0.368790	NaN	NaN	15154.898305	8388617
2021.12.03 02:51:00	15155.213115	128	61	60	1	15154.000000	15157.000000	0.503825	NaN	NaN	15155.213115	8388608
2021.12.03 02:52:00	15154.883333	128	60	60	1	15154.000000	15156.000000	0.206497	NaN	NaN	15154.883333	8388617
2021.12.03 02:53:00	15155.779661	128	59	60	1	15155.000000	15157.000000	0.209234	NaN	NaN	15155.779661	8388617
2021.12.03 02:54:00	15154.983607	128	61	61	1	15154.000000	15156.000000	0.349727	NaN	NaN	15154.983607	8388608
2021.12.03 02:55:00	15155.203390	128	59	59	1	15154.000000	15156.000000	0.268264	NaN	NaN	15155.203390	8388608
2021.12.03 02:56:00	15155.475410	128	61	60	1	15155.000000	15157.000000	0.286885	NaN	NaN	15155.475410	8388608
2021.12.03 02:57:00	15155.716667	128	60	59	1	15154.000000	15157.000000	0.613277	NaN	NaN	15155.716667	8388617
2021.12.03 02:58:00	15155.559322	128	59	59	1	15155.000000	15156.000000	0.250731	NaN	NaN	15155.559322	8388608
2021.12.03 02:59:00	15155.934426	128	61	61	1	15155.000000	15156.000000	0.062295	NaN	NaN	15155.934426	8388617
2021.12.03 03:00:00	15155.796610	128	59	59	1	15155.000000	15157.000000	0.509643	NaN	NaN	15155.796610	8388617
2021.12.03 03:01:00	15154.704918	128	61	61	1	15154.000000	15156.000000	0.344809	NaN	NaN	15154.704918	8388608
2021.12.03 03:02:00	15155.333333	128	60	60	1	15154.000000	15157.000000	0.361582	NaN	NaN	15155.333333	8388608
2021.12.03 03:03:00	15155.566667	128	60	59	1	15155.000000	15156.000000	0.249718	NaN	NaN	15155.566667	8388608
2021.12.03 03:04:00	15155.816667	128	60	59	1	15155.000000	15157.000000	0.491243	NaN	NaN	15155.816667	8388608
2021.12.03 03:05:00	15155.583333	128	60	60	1	15155.000000	15156.000000	0.247175	NaN	NaN	15155.583333	8388608
2021.12.03 03:06:00	15154.966667	128	60	60	1	15154.000000	15156.000000	0.168362	NaN	NaN	15154.966667	8388608
2021.12.03 03:07:00	15154.683333	128	60	60	1	15153.000000	15156.000000	0.728531	NaN	NaN	15154.683333	8388608
2021.12.03 03:08:00	15154.728814	128	59	60	1	15154.000000	15156.000000	0.235535	NaN	NaN	15154.728814	8388617
2021.12.03 03:09:00	15155.163934	128	61	61	1	15154.000000	15156.000000	0.506011	NaN	NaN	15155.163934	8388608
2021.12.03 03:10:00	15154.750000	128	60	59	1	15154.000000	15156.000000	0.224576	NaN	NaN	15154.750000	8388608
2021.12.03 03:11:00	15155.083333	128	60	60	1	15154.000000	15156.000000	0.348870	NaN	NaN	15155.083333	8388617
2021.12.03 03:12:00	15154.866667	128	60	60	1	15154.000000	15156.000000	0.253107	NaN	NaN	15154.866667	8388608
2021.12.03 03:13:00	15154.583333	128	60	60	1	15154.000000	15156.000000	0.348870	NaN	NaN	15154.583333	8388608
