$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.12 00:00:05
$Filename; CO2FT_A_Signal_Ref_20211212.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E+0
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Signal_Ref, LSB; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, LSB; Float
$8; Maximum; LSB; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Signal_Ref	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.12 00:14:00	15154.866667	16384	60	60	1	15154.000000	15155.000000	0.117514	NaN	NaN	15154.866667	1
2021.12.12 00:15:00	15155.600000	16384	60	60	1	15155.000000	15157.000000	0.379661	NaN	NaN	15155.600000	9
2021.12.12 00:16:00	15155.816667	16384	60	60	1	15155.000000	15156.000000	0.152260	NaN	NaN	15155.816667	9
2021.12.12 00:17:00	15156.366667	16384	60	60	1	15155.000000	15158.000000	0.948023	NaN	NaN	15156.366667	1
2021.12.12 00:18:00	15156.360656	16384	61	61	1	15155.000000	15157.000000	0.401093	NaN	NaN	15156.360656	9
2021.12.12 00:19:00	15156.694915	0	59	59	1	15156.000000	15157.000000	0.215663	NaN	NaN	15156.694915	0
2021.12.12 00:20:00	15157.233333	0	60	60	1	15156.000000	15158.000000	0.385311	NaN	NaN	15157.233333	9
2021.12.12 00:21:00	15157.868852	0	61	60	1	15157.000000	15159.000000	0.282514	NaN	NaN	15157.868852	9
2021.12.12 00:22:00	15157.508475	0	59	59	1	15156.000000	15159.000000	0.943892	NaN	NaN	15157.508475	0
2021.12.12 00:23:00	15156.885246	0	61	61	1	15156.000000	15158.000000	0.536612	NaN	NaN	15156.885246	9
2021.12.12 00:24:00	15156.915254	0	59	59	1	15155.000000	15158.000000	0.699591	NaN	NaN	15156.915254	0
2021.12.12 00:25:00	15156.100000	0	60	60	1	15156.000000	15157.000000	0.091525	NaN	NaN	15156.100000	9
2021.12.12 00:26:00	15155.783333	0	60	60	1	15155.000000	15156.000000	0.172599	NaN	NaN	15155.783333	9
2021.12.12 00:27:00	15156.866667	0	60	60	1	15156.000000	15158.000000	0.253107	NaN	NaN	15156.866667	9
2021.12.12 00:28:00	15156.800000	0	60	60	1	15156.000000	15158.000000	0.400000	NaN	NaN	15156.800000	0
2021.12.12 00:29:00	15156.400000	0	60	60	1	15156.000000	15157.000000	0.244068	NaN	NaN	15156.400000	9
2021.12.12 00:30:00	15157.016393	0	61	61	1	15156.000000	15158.000000	0.216393	NaN	NaN	15157.016393	0
2021.12.12 00:31:00	15156.966102	0	59	59	1	15156.000000	15158.000000	0.447107	NaN	NaN	15156.966102	9
2021.12.12 00:32:00	15157.416667	0	60	60	1	15156.000000	15159.000000	0.348870	NaN	NaN	15157.416667	9
2021.12.12 00:33:00	15157.967213	0	61	61	1	15157.000000	15159.000000	0.132240	NaN	NaN	15157.967213	9
2021.12.12 00:34:00	15158.101695	0	59	60	1	15157.000000	15159.000000	0.299825	NaN	NaN	15158.101695	9
2021.12.12 00:35:00	15157.350000	0	60	59	1	15156.000000	15158.000000	0.265254	NaN	NaN	15157.350000	9
2021.12.12 00:36:00	15158.377049	0	61	61	1	15157.000000	15159.000000	0.272131	NaN	NaN	15158.377049	9
2021.12.12 00:37:00	15157.366667	0	60	60	1	15156.000000	15158.000000	0.439548	NaN	NaN	15157.366667	9
2021.12.12 00:38:00	15156.950000	0	60	60	1	15156.000000	15158.000000	0.285593	NaN	NaN	15156.950000	0
2021.12.12 00:39:00	15156.966667	0	60	60	1	15155.000000	15158.000000	0.914124	NaN	NaN	15156.966667	0
2021.12.12 00:40:00	15157.118644	0	59	58	1	15155.000000	15158.000000	0.658095	NaN	NaN	15157.118644	0
2021.12.12 00:41:00	15156.450000	0	60	60	1	15155.000000	15157.000000	0.387288	NaN	NaN	15156.450000	0
2021.12.12 00:42:00	15156.754098	0	61	61	1	15156.000000	15158.000000	0.221858	NaN	NaN	15156.754098	9
2021.12.12 00:43:00	15156.050847	0	59	59	1	15155.000000	15157.000000	0.324956	NaN	NaN	15156.050847	9
2021.12.12 00:44:00	15156.721311	0	61	61	1	15156.000000	15158.000000	0.304372	NaN	NaN	15156.721311	0
2021.12.12 00:45:00	15157.101695	0	59	59	1	15156.000000	15158.000000	0.299825	NaN	NaN	15157.101695	9
2021.12.12 00:46:00	15156.766667	0	60	59	1	15156.000000	15158.000000	0.317514	NaN	NaN	15156.766667	0
2021.12.12 00:47:00	15156.583333	0	60	60	1	15155.000000	15159.000000	0.823446	NaN	NaN	15156.583333	9
2021.12.12 00:48:00	15157.766667	0	60	60	1	15157.000000	15159.000000	0.453107	NaN	NaN	15157.766667	0
2021.12.12 00:49:00	15156.885246	0	61	61	1	15156.000000	15158.000000	0.136612	NaN	NaN	15156.885246	0
2021.12.12 00:50:00	15157.525424	0	59	59	1	15156.000000	15159.000000	0.495032	NaN	NaN	15157.525424	9
2021.12.12 00:51:00	15157.180328	0	61	61	1	15157.000000	15158.000000	0.150273	NaN	NaN	15157.180328	0
2021.12.12 00:52:00	15157.433333	0	60	60	1	15157.000000	15158.000000	0.249718	NaN	NaN	15157.433333	9
2021.12.12 00:53:00	15157.500000	0	60	60	1	15156.000000	15158.000000	0.288136	NaN	NaN	15157.500000	0
2021.12.12 00:54:00	15158.203390	0	59	59	1	15157.000000	15159.000000	0.406195	NaN	NaN	15158.203390	9
2021.12.12 00:55:00	15156.852459	0	61	61	1	15156.000000	15158.000000	0.594536	NaN	NaN	15156.852459	0
2021.12.12 00:56:00	15157.100000	0	60	60	1	15156.000000	15158.000000	0.227119	NaN	NaN	15157.100000	9
2021.12.12 00:57:00	15157.237288	0	59	59	1	15156.000000	15158.000000	0.253068	NaN	NaN	15157.237288	0
2021.12.12 00:58:00	15157.283333	0	60	60	1	15156.000000	15158.000000	0.342090	NaN	NaN	15157.283333	0
2021.12.12 00:59:00	15157.366667	0	60	60	1	15155.000000	15158.000000	0.778531	NaN	NaN	15157.366667	0
2021.12.12 01:00:00	15157.266667	0	60	60	1	15156.000000	15158.000000	0.232768	NaN	NaN	15157.266667	0
2021.12.12 01:01:00	15156.032787	0	61	61	1	15155.000000	15157.000000	0.132240	NaN	NaN	15156.032787	9
2021.12.12 01:02:00	15156.322034	0	59	59	1	15155.000000	15157.000000	0.291058	NaN	NaN	15156.322034	0
2021.12.12 01:03:00	15157.311475	0	61	61	1	15157.000000	15158.000000	0.218033	NaN	NaN	15157.311475	0
2021.12.12 01:04:00	15156.932203	0	59	59	1	15156.000000	15158.000000	0.271186	NaN	NaN	15156.932203	9
2021.12.12 01:05:00	15157.200000	0	60	60	1	15156.000000	15158.000000	0.230508	NaN	NaN	15157.200000	9
2021.12.12 01:06:00	15157.650000	0	60	60	1	15157.000000	15159.000000	0.400847	NaN	NaN	15157.650000	0
2021.12.12 01:07:00	15157.500000	0	60	60	1	15157.000000	15159.000000	0.322034	NaN	NaN	15157.500000	9
2021.12.12 01:08:00	15157.650000	0	60	60	1	15157.000000	15158.000000	0.231356	NaN	NaN	15157.650000	0
2021.12.12 01:09:00	15157.655738	0	61	61	1	15157.000000	15158.000000	0.229508	NaN	NaN	15157.655738	0
2021.12.12 01:10:00	15157.559322	0	59	59	1	15157.000000	15158.000000	0.250731	NaN	NaN	15157.559322	0
2021.12.12 01:11:00	15157.866667	0	60	60	1	15157.000000	15159.000000	0.185311	NaN	NaN	15157.866667	9
2021.12.12 01:12:00	15156.866667	0	60	60	1	15156.000000	15158.000000	0.320904	NaN	NaN	15156.866667	9
2021.12.12 01:13:00	15157.716667	0	60	60	1	15156.000000	15159.000000	0.409887	NaN	NaN	15157.716667	9
2021.12.12 01:14:00	15157.283333	0	60	59	1	15156.000000	15158.000000	0.308192	NaN	NaN	15157.283333	9
2021.12.12 01:15:00	15156.500000	0	60	60	1	15156.000000	15158.000000	0.355932	NaN	NaN	15156.500000	9
2021.12.12 01:16:00	15156.866667	0	60	60	1	15156.000000	15158.000000	0.151412	NaN	NaN	15156.866667	0
2021.12.12 01:17:00	15157.533333	0	60	60	1	15156.000000	15159.000000	0.490395	NaN	NaN	15157.533333	9
2021.12.12 01:18:00	15156.616667	0	60	60	1	15156.000000	15157.000000	0.240395	NaN	NaN	15156.616667	0
2021.12.12 01:19:00	15157.573770	0	61	61	1	15157.000000	15159.000000	0.281967	NaN	NaN	15157.573770	0
2021.12.12 01:20:00	15157.101695	0	59	59	1	15156.000000	15158.000000	0.368790	NaN	NaN	15157.101695	0
2021.12.12 01:21:00	15157.666667	0	60	60	1	15157.000000	15159.000000	0.293785	NaN	NaN	15157.666667	9
2021.12.12 01:22:00	15157.916667	0	60	60	1	15157.000000	15159.000000	0.382768	NaN	NaN	15157.916667	0
2021.12.12 01:23:00	15157.213115	0	61	61	1	15156.000000	15159.000000	1.103825	NaN	NaN	15157.213115	9
2021.12.12 01:24:00	15157.118644	0	59	59	1	15156.000000	15159.000000	0.727060	NaN	NaN	15157.118644	0
2021.12.12 01:25:00	15156.233333	0	60	60	1	15156.000000	15157.000000	0.181921	NaN	NaN	15156.233333	0
2021.12.12 01:26:00	15156.721311	0	61	61	1	15156.000000	15158.000000	0.404372	NaN	NaN	15156.721311	0
2021.12.12 01:27:00	15157.101695	0	59	59	1	15156.000000	15158.000000	0.368790	NaN	NaN	15157.101695	0
2021.12.12 01:28:00	15157.266667	0	60	60	1	15156.000000	15158.000000	0.334463	NaN	NaN	15157.266667	0
2021.12.12 01:29:00	15156.950000	0	60	60	1	15156.000000	15158.000000	0.319492	NaN	NaN	15156.950000	0
2021.12.12 01:30:00	15157.516667	0	60	60	1	15157.000000	15159.000000	0.321751	NaN	NaN	15157.516667	9
2021.12.12 01:31:00	15157.300000	0	60	60	1	15157.000000	15159.000000	0.247458	NaN	NaN	15157.300000	0
2021.12.12 01:32:00	15157.032787	0	61	61	1	15156.000000	15159.000000	0.598907	NaN	NaN	15157.032787	0
2021.12.12 01:33:00	15156.383333	0	60	60	1	15155.000000	15157.000000	0.443785	NaN	NaN	15156.383333	9
2021.12.12 01:34:00	15156.796610	0	59	59	1	15155.000000	15158.000000	0.406195	NaN	NaN	15156.796610	0
2021.12.12 01:35:00	15156.816667	0	60	60	1	15156.000000	15158.000000	0.355650	NaN	NaN	15156.816667	0
2021.12.12 01:36:00	15156.500000	0	60	60	1	15156.000000	15157.000000	0.254237	NaN	NaN	15156.500000	0
2021.12.12 01:37:00	15156.400000	0	60	60	1	15156.000000	15157.000000	0.244068	NaN	NaN	15156.400000	0
2021.12.12 01:38:00	15157.116667	0	60	60	1	15156.000000	15158.000000	0.240395	NaN	NaN	15157.116667	9
2021.12.12 01:39:00	15157.166667	0	60	60	1	15156.000000	15159.000000	0.514124	NaN	NaN	15157.166667	9
2021.12.12 01:40:00	15156.566667	0	60	60	1	15156.000000	15157.000000	0.249718	NaN	NaN	15156.566667	9
2021.12.12 01:41:00	15157.266667	0	60	60	1	15156.000000	15158.000000	0.470056	NaN	NaN	15157.266667	9
2021.12.12 01:42:00	15157.366667	0	60	60	1	15156.000000	15158.000000	0.270056	NaN	NaN	15157.366667	9
2021.12.12 01:43:00	15157.283333	0	60	60	1	15156.000000	15158.000000	0.342090	NaN	NaN	15157.283333	9
2021.12.12 01:44:00	15156.750000	0	60	60	1	15156.000000	15158.000000	0.326271	NaN	NaN	15156.750000	0
2021.12.12 01:45:00	15156.900000	0	60	60	1	15156.000000	15158.000000	0.362712	NaN	NaN	15156.900000	9
2021.12.12 01:46:00	15156.803279	0	61	61	1	15156.000000	15158.000000	0.193989	NaN	NaN	15156.803279	0
2021.12.12 01:47:00	15156.898305	0	59	59	1	15156.000000	15158.000000	0.230859	NaN	NaN	15156.898305	0
2021.12.12 01:48:00	15156.500000	0	60	60	1	15155.000000	15158.000000	0.423729	NaN	NaN	15156.500000	0
2021.12.12 01:49:00	15155.000000	0	60	60	1	15155.000000	15155.000000	0.000000	NaN	NaN	15155.000000	9
2021.12.12 01:50:00	15155.166667	0	60	60	1	15154.000000	15156.000000	0.175141	NaN	NaN	15155.166667	9
2021.12.12 01:51:00	15155.433333	0	60	60	1	15154.000000	15157.000000	0.453107	NaN	NaN	15155.433333	0
2021.12.12 01:52:00	15156.333333	0	60	59	1	15155.000000	15157.000000	0.497175	NaN	NaN	15156.333333	0
2021.12.12 01:53:00	15156.383333	0	60	60	1	15155.000000	15157.000000	0.477684	NaN	NaN	15156.383333	0
2021.12.12 01:54:00	15156.083333	0	60	60	1	15155.000000	15157.000000	0.382768	NaN	NaN	15156.083333	0
2021.12.12 01:55:00	15156.150000	0	60	60	1	15155.000000	15157.000000	0.502542	NaN	NaN	15156.150000	0
2021.12.12 01:56:00	15156.266667	0	60	60	1	15155.000000	15158.000000	0.673446	NaN	NaN	15156.266667	9
2021.12.12 01:57:00	15157.200000	0	60	60	1	15156.000000	15158.000000	0.196610	NaN	NaN	15157.200000	9
2021.12.12 01:58:00	15156.466667	0	60	60	1	15156.000000	15158.000000	0.354802	NaN	NaN	15156.466667	0
2021.12.12 01:59:00	15156.350000	0	60	60	1	15155.000000	15157.000000	0.265254	NaN	NaN	15156.350000	0
2021.12.12 02:00:00	15156.200000	0	60	60	1	15156.000000	15157.000000	0.162712	NaN	NaN	15156.200000	0
2021.12.12 02:01:00	15155.852459	0	61	61	1	15155.000000	15157.000000	0.527869	NaN	NaN	15155.852459	9
2021.12.12 02:02:00	15156.033898	0	59	59	1	15155.000000	15157.000000	0.274693	NaN	NaN	15156.033898	9
2021.12.12 02:03:00	15156.666667	0	60	60	1	15155.000000	15158.000000	0.768362	NaN	NaN	15156.666667	0
2021.12.12 02:04:00	15156.783333	0	60	60	1	15156.000000	15159.000000	0.545480	NaN	NaN	15156.783333	0
2021.12.12 02:05:00	15156.655738	0	61	61	1	15156.000000	15158.000000	0.629508	NaN	NaN	15156.655738	9
2021.12.12 02:06:00	15156.135593	0	59	59	1	15155.000000	15157.000000	0.153711	NaN	NaN	15156.135593	0
2021.12.12 02:07:00	15156.016667	0	60	60	1	15155.000000	15157.000000	0.525141	NaN	NaN	15156.016667	0
2021.12.12 02:08:00	15155.816667	0	60	60	1	15154.000000	15158.000000	0.592938	NaN	NaN	15155.816667	0
2021.12.12 02:09:00	15156.083333	0	60	59	1	15155.000000	15157.000000	0.179379	NaN	NaN	15156.083333	0
2021.12.12 02:10:00	15155.750000	0	60	60	1	15155.000000	15157.000000	0.258475	NaN	NaN	15155.750000	0
2021.12.12 02:11:00	15155.600000	0	60	60	1	15155.000000	15156.000000	0.244068	NaN	NaN	15155.600000	9
2021.12.12 02:12:00	15156.550000	0	60	60	1	15155.000000	15158.000000	0.421186	NaN	NaN	15156.550000	9
2021.12.12 02:13:00	15156.033333	0	60	59	1	15155.000000	15157.000000	0.371751	NaN	NaN	15156.033333	0
2021.12.12 02:14:00	15156.616667	0	60	60	1	15155.000000	15158.000000	0.477684	NaN	NaN	15156.616667	9
2021.12.12 02:15:00	15156.133333	0	60	60	1	15155.000000	15157.000000	0.320904	NaN	NaN	15156.133333	0
2021.12.12 02:16:00	15156.450000	0	60	60	1	15156.000000	15157.000000	0.251695	NaN	NaN	15156.450000	0
2021.12.12 02:17:00	15156.733333	0	60	60	1	15155.000000	15158.000000	0.503955	NaN	NaN	15156.733333	0
2021.12.12 02:18:00	15156.150000	0	60	60	1	15155.000000	15157.000000	0.468644	NaN	NaN	15156.150000	0
2021.12.12 02:19:00	15156.766667	0	60	60	1	15156.000000	15158.000000	0.419209	NaN	NaN	15156.766667	0
2021.12.12 02:20:00	15155.866667	0	60	60	1	15155.000000	15157.000000	0.185311	NaN	NaN	15155.866667	9
2021.12.12 02:21:00	15155.524590	0	61	61	1	15155.000000	15157.000000	0.353552	NaN	NaN	15155.524590	0
2021.12.12 02:22:00	15155.593220	0	59	59	1	15155.000000	15157.000000	0.279953	NaN	NaN	15155.593220	0
2021.12.12 02:23:00	15156.433333	0	60	60	1	15155.000000	15158.000000	0.351412	NaN	NaN	15156.433333	9
2021.12.12 02:24:00	15157.033333	0	60	60	1	15156.000000	15158.000000	0.168362	NaN	NaN	15157.033333	0
2021.12.12 02:25:00	15157.700000	0	60	60	1	15156.000000	15159.000000	0.993220	NaN	NaN	15157.700000	9
2021.12.12 02:26:00	15157.650000	0	60	60	1	15157.000000	15158.000000	0.231356	NaN	NaN	15157.650000	9
2021.12.12 02:27:00	15157.066667	0	60	60	1	15156.000000	15159.000000	0.673446	NaN	NaN	15157.066667	9
2021.12.12 02:28:00	15156.933333	0	60	60	1	15156.000000	15158.000000	0.470056	NaN	NaN	15156.933333	0
2021.12.12 02:29:00	15157.466667	0	60	60	1	15157.000000	15159.000000	0.320904	NaN	NaN	15157.466667	0
2021.12.12 02:30:00	15157.150000	0	60	60	1	15156.000000	15159.000000	1.044915	NaN	NaN	15157.150000	9
2021.12.12 02:31:00	15157.600000	0	60	60	1	15157.000000	15158.000000	0.244068	NaN	NaN	15157.600000	9
2021.12.12 02:32:00	15157.550000	0	60	60	1	15157.000000	15158.000000	0.251695	NaN	NaN	15157.550000	9
2021.12.12 02:33:00	15156.416667	0	60	60	1	15155.000000	15158.000000	0.382768	NaN	NaN	15156.416667	9
2021.12.12 02:34:00	15156.016393	0	61	61	1	15155.000000	15157.000000	0.483060	NaN	NaN	15156.016393	0
2021.12.12 02:35:00	15155.576271	0	59	59	1	15155.000000	15156.000000	0.248393	NaN	NaN	15155.576271	0
2021.12.12 02:36:00	15156.283333	0	60	60	1	15155.000000	15157.000000	0.240395	NaN	NaN	15156.283333	9
2021.12.12 02:37:00	15156.566667	0	60	60	1	15156.000000	15157.000000	0.249718	NaN	NaN	15156.566667	0
2021.12.12 02:38:00	15156.400000	0	60	60	1	15155.000000	15158.000000	0.854237	NaN	NaN	15156.400000	9
2021.12.12 02:39:00	15155.816667	0	60	60	1	15155.000000	15157.000000	0.287853	NaN	NaN	15155.816667	0
2021.12.12 02:40:00	15156.216667	0	60	60	1	15155.000000	15158.000000	0.477684	NaN	NaN	15156.216667	0
2021.12.12 02:41:00	15156.233333	0	60	60	1	15155.000000	15158.000000	0.249718	NaN	NaN	15156.233333	0
2021.12.12 02:42:00	15155.750000	0	60	60	1	15155.000000	15157.000000	0.360169	NaN	NaN	15155.750000	0
2021.12.12 02:43:00	15156.566667	0	60	60	1	15156.000000	15157.000000	0.249718	NaN	NaN	15156.566667	9
2021.12.12 02:44:00	15157.266667	0	60	60	1	15156.000000	15159.000000	0.571751	NaN	NaN	15157.266667	0
2021.12.12 02:45:00	15155.950000	0	60	60	1	15155.000000	15157.000000	0.319492	NaN	NaN	15155.950000	9
2021.12.12 02:46:00	15156.200000	0	60	60	1	15155.000000	15157.000000	0.264407	NaN	NaN	15156.200000	0
2021.12.12 02:47:00	15156.333333	0	60	60	1	15156.000000	15157.000000	0.225989	NaN	NaN	15156.333333	9
2021.12.12 02:48:00	15156.466667	0	60	60	1	15156.000000	15157.000000	0.253107	NaN	NaN	15156.466667	0
2021.12.12 02:49:00	15156.400000	0	60	60	1	15156.000000	15157.000000	0.244068	NaN	NaN	15156.400000	0
2021.12.12 02:50:00	15157.283333	0	60	60	1	15157.000000	15158.000000	0.206497	NaN	NaN	15157.283333	0
2021.12.12 02:51:00	15157.016667	0	60	60	1	15156.000000	15158.000000	0.186158	NaN	NaN	15157.016667	0
2021.12.12 02:52:00	15156.100000	0	60	60	1	15155.000000	15158.000000	0.464407	NaN	NaN	15156.100000	9
2021.12.12 02:53:00	15157.283333	0	60	60	1	15156.000000	15158.000000	0.613277	NaN	NaN	15157.283333	9
2021.12.12 02:54:00	15157.250000	0	60	60	1	15156.000000	15159.000000	0.800847	NaN	NaN	15157.250000	9
2021.12.12 02:55:00	15156.666667	0	60	60	1	15156.000000	15158.000000	0.429379	NaN	NaN	15156.666667	0
2021.12.12 02:56:00	15156.683333	0	60	60	1	15155.000000	15157.000000	0.253955	NaN	NaN	15156.683333	9
2021.12.12 02:57:00	15156.116667	0	60	60	1	15154.000000	15158.000000	0.918362	NaN	NaN	15156.116667	9
2021.12.12 02:58:00	15156.266667	0	60	60	1	15155.000000	15158.000000	0.368362	NaN	NaN	15156.266667	0
2021.12.12 02:59:00	15156.066667	0	60	60	1	15154.000000	15158.000000	0.910734	NaN	NaN	15156.066667	9
2021.12.12 03:00:00	15156.116667	0	60	60	1	15155.000000	15157.000000	0.409887	NaN	NaN	15156.116667	0
2021.12.12 03:01:00	15155.916667	0	60	60	1	15155.000000	15157.000000	0.145480	NaN	NaN	15155.916667	9
2021.12.12 03:02:00	15155.900000	0	60	60	1	15155.000000	15157.000000	0.532203	NaN	NaN	15155.900000	0
2021.12.12 03:03:00	15156.866667	0	60	60	1	15156.000000	15158.000000	0.253107	NaN	NaN	15156.866667	9
2021.12.12 03:04:00	15156.583333	0	60	60	1	15155.000000	15158.000000	0.552260	NaN	NaN	15156.583333	0
2021.12.12 03:05:00	15156.366667	0	60	60	1	15155.000000	15157.000000	0.337853	NaN	NaN	15156.366667	0
2021.12.12 03:06:00	15156.433333	0	60	60	1	15154.000000	15158.000000	1.334463	NaN	NaN	15156.433333	0
2021.12.12 03:07:00	15155.850000	0	60	60	1	15155.000000	15157.000000	0.366949	NaN	NaN	15155.850000	0
2021.12.12 03:08:00	15156.416667	0	60	60	1	15154.000000	15158.000000	1.264124	NaN	NaN	15156.416667	0
2021.12.12 03:09:00	15156.383333	0	60	60	1	15155.000000	15157.000000	0.274294	NaN	NaN	15156.383333	9
2021.12.12 03:10:00	15155.833333	0	60	60	1	15154.000000	15157.000000	0.717514	NaN	NaN	15155.833333	9
2021.12.12 03:11:00	15156.916667	0	60	60	1	15156.000000	15158.000000	0.450565	NaN	NaN	15156.916667	0
2021.12.12 03:12:00	15157.500000	0	60	60	1	15156.000000	15159.000000	0.355932	NaN	NaN	15157.500000	9
2021.12.12 03:13:00	15156.716667	0	60	60	1	15156.000000	15157.000000	0.206497	NaN	NaN	15156.716667	0
2021.12.12 03:14:00	15156.150000	0	60	60	1	15155.000000	15157.000000	0.163559	NaN	NaN	15156.150000	0
2021.12.12 03:15:00	15155.933333	0	60	60	1	15155.000000	15157.000000	0.470056	NaN	NaN	15155.933333	9
2021.12.12 03:16:00	15156.366667	0	60	60	1	15155.000000	15158.000000	0.846328	NaN	NaN	15156.366667	0
2021.12.12 03:17:00	15156.850000	0	60	60	1	15156.000000	15157.000000	0.129661	NaN	NaN	15156.850000	9
2021.12.12 03:18:00	15155.900000	0	60	60	1	15155.000000	15157.000000	0.294915	NaN	NaN	15155.900000	9
2021.12.12 03:19:00	15156.083333	0	60	60	1	15155.000000	15157.000000	0.247175	NaN	NaN	15156.083333	9
