$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.17 00:00:08
$Filename; CO2FT_A_Signal_Ref_20211217.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E+0
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Signal_Ref, LSB; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, LSB; Float
$8; Maximum; LSB; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Signal_Ref	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.17 00:21:00	15144.550000	0	60	60	1	15144.000000	15145.000000	0.251695	NaN	NaN	15144.550000	0
2021.12.17 00:22:00	15144.550000	0	60	60	1	15143.000000	15146.000000	0.895763	NaN	NaN	15144.550000	0
2021.12.17 00:23:00	15144.550000	0	60	60	1	15143.000000	15146.000000	0.387288	NaN	NaN	15144.550000	0
2021.12.17 00:24:00	15145.200000	0	60	60	1	15144.000000	15146.000000	0.603390	NaN	NaN	15145.200000	9
2021.12.17 00:25:00	15144.550000	0	60	60	1	15143.000000	15146.000000	0.726271	NaN	NaN	15144.550000	0
2021.12.17 00:26:00	15144.433333	0	60	60	1	15143.000000	15146.000000	0.487006	NaN	NaN	15144.433333	9
2021.12.17 00:27:00	15144.816667	0	60	60	1	15143.000000	15146.000000	0.491243	NaN	NaN	15144.816667	0
2021.12.17 00:28:00	15144.150000	0	60	60	1	15142.000000	15145.000000	0.773729	NaN	NaN	15144.150000	0
2021.12.17 00:29:00	15144.016667	0	60	60	1	15143.000000	15145.000000	0.220056	NaN	NaN	15144.016667	0
2021.12.17 00:30:00	15143.666667	0	60	60	1	15143.000000	15145.000000	0.327684	NaN	NaN	15143.666667	0
2021.12.17 00:31:00	15142.900000	0	60	60	1	15142.000000	15144.000000	0.294915	NaN	NaN	15142.900000	9
2021.12.17 00:32:00	15144.200000	0	60	60	1	15143.000000	15146.000000	0.942373	NaN	NaN	15144.200000	9
2021.12.17 00:33:00	15143.700000	0	60	60	1	15142.000000	15145.000000	0.349153	NaN	NaN	15143.700000	0
2021.12.17 00:34:00	15144.350000	0	60	60	1	15143.000000	15146.000000	0.400847	NaN	NaN	15144.350000	9
2021.12.17 00:35:00	15144.266667	0	60	60	1	15144.000000	15145.000000	0.198870	NaN	NaN	15144.266667	0
2021.12.17 00:36:00	15145.133333	0	60	60	1	15144.000000	15146.000000	0.253107	NaN	NaN	15145.133333	0
2021.12.17 00:37:00	15144.583333	0	60	60	1	15144.000000	15146.000000	0.281073	NaN	NaN	15144.583333	9
2021.12.17 00:38:00	15144.600000	0	60	60	1	15143.000000	15146.000000	0.515254	NaN	NaN	15144.600000	9
2021.12.17 00:39:00	15144.900000	0	60	60	1	15143.000000	15146.000000	0.735593	NaN	NaN	15144.900000	0
2021.12.17 00:40:00	15144.450000	0	60	60	1	15143.000000	15146.000000	0.522881	NaN	NaN	15144.450000	0
2021.12.17 00:41:00	15144.383333	0	60	60	1	15143.000000	15145.000000	0.477684	NaN	NaN	15144.383333	0
2021.12.17 00:42:00	15145.566667	0	60	60	1	15144.000000	15147.000000	0.724294	NaN	NaN	15145.566667	9
2021.12.17 00:43:00	15145.266667	0	60	60	1	15144.000000	15147.000000	0.266667	NaN	NaN	15145.266667	9
2021.12.17 00:44:00	15143.933333	0	60	60	1	15143.000000	15145.000000	0.402260	NaN	NaN	15143.933333	0
2021.12.17 00:45:00	15144.450000	0	60	60	1	15143.000000	15146.000000	0.692373	NaN	NaN	15144.450000	0
2021.12.17 00:46:00	15144.283333	0	60	60	1	15142.000000	15147.000000	1.596328	NaN	NaN	15144.283333	0
2021.12.17 00:47:00	15144.850000	0	60	60	1	15144.000000	15146.000000	0.434746	NaN	NaN	15144.850000	0
2021.12.17 00:48:00	15144.800000	0	60	60	1	15144.000000	15146.000000	0.467797	NaN	NaN	15144.800000	0
2021.12.17 00:49:00	15145.350000	0	60	60	1	15144.000000	15146.000000	0.468644	NaN	NaN	15145.350000	9
2021.12.17 00:50:00	15144.950000	0	60	60	1	15144.000000	15146.000000	0.285593	NaN	NaN	15144.950000	0
2021.12.17 00:51:00	15145.600000	0	60	60	1	15145.000000	15147.000000	0.311864	NaN	NaN	15145.600000	0
2021.12.17 00:52:00	15144.916667	0	60	60	1	15143.000000	15146.000000	0.620056	NaN	NaN	15144.916667	0
2021.12.17 00:53:00	15144.483333	0	60	60	1	15143.000000	15145.000000	0.287853	NaN	NaN	15144.483333	9
2021.12.17 00:54:00	15144.516667	0	60	60	1	15143.000000	15145.000000	0.321751	NaN	NaN	15144.516667	0
2021.12.17 00:55:00	15144.616667	0	60	61	1	15143.000000	15146.000000	0.918362	NaN	NaN	15144.616667	9
2021.12.17 00:56:00	15144.800000	0	60	60	1	15144.000000	15146.000000	0.332203	NaN	NaN	15144.800000	0
2021.12.17 00:57:00	15144.783333	0	60	60	1	15144.000000	15146.000000	0.240395	NaN	NaN	15144.783333	9
2021.12.17 00:58:00	15144.266667	0	60	60	1	15143.000000	15146.000000	0.605650	NaN	NaN	15144.266667	0
2021.12.17 00:59:00	15144.350000	0	60	60	1	15143.000000	15146.000000	0.502542	NaN	NaN	15144.350000	0
2021.12.17 01:00:00	15143.916667	0	60	60	1	15143.000000	15145.000000	0.348870	NaN	NaN	15143.916667	0
2021.12.17 01:01:00	15144.150000	0	60	60	1	15143.000000	15145.000000	0.366949	NaN	NaN	15144.150000	9
2021.12.17 01:02:00	15144.966667	0	60	60	1	15144.000000	15146.000000	0.473446	NaN	NaN	15144.966667	9
2021.12.17 01:03:00	15145.150000	0	60	60	1	15144.000000	15146.000000	0.502542	NaN	NaN	15145.150000	9
2021.12.17 01:04:00	15144.850000	0	60	60	1	15143.000000	15146.000000	0.366949	NaN	NaN	15144.850000	9
2021.12.17 01:05:00	15145.116667	0	60	60	1	15144.000000	15146.000000	0.409887	NaN	NaN	15145.116667	0
2021.12.17 01:06:00	15144.883333	0	60	60	1	15144.000000	15146.000000	0.308192	NaN	NaN	15144.883333	0
2021.12.17 01:07:00	15145.016667	0	60	60	1	15144.000000	15146.000000	0.457345	NaN	NaN	15145.016667	9
2021.12.17 01:08:00	15144.566667	0	60	60	1	15143.000000	15146.000000	0.453107	NaN	NaN	15144.566667	0
2021.12.17 01:09:00	15144.766667	0	60	60	1	15143.000000	15146.000000	0.588701	NaN	NaN	15144.766667	9
2021.12.17 01:10:00	15145.416667	0	60	60	1	15144.000000	15147.000000	0.416667	NaN	NaN	15145.416667	0
2021.12.17 01:11:00	15146.300000	0	60	60	1	15145.000000	15147.000000	0.383051	NaN	NaN	15146.300000	0
2021.12.17 01:12:00	15145.766667	0	60	60	1	15144.000000	15148.000000	0.825989	NaN	NaN	15145.766667	0
2021.12.17 01:13:00	15144.900000	0	60	60	1	15144.000000	15146.000000	0.261017	NaN	NaN	15144.900000	9
2021.12.17 01:14:00	15145.350000	0	60	60	1	15144.000000	15146.000000	0.604237	NaN	NaN	15145.350000	9
2021.12.17 01:15:00	15145.316667	0	60	60	1	15144.000000	15146.000000	0.355650	NaN	NaN	15145.316667	9
2021.12.17 01:16:00	15145.966667	0	60	60	1	15145.000000	15147.000000	0.236158	NaN	NaN	15145.966667	0
2021.12.17 01:17:00	15145.916667	0	60	60	1	15143.000000	15149.000000	2.348870	NaN	NaN	15145.916667	0
2021.12.17 01:18:00	15144.416667	0	60	60	1	15143.000000	15145.000000	0.314972	NaN	NaN	15144.416667	0
2021.12.17 01:19:00	15145.400000	0	60	60	1	15144.000000	15147.000000	0.481356	NaN	NaN	15145.400000	0
2021.12.17 01:20:00	15144.516667	0	60	60	1	15142.000000	15146.000000	1.237006	NaN	NaN	15144.516667	9
2021.12.17 01:21:00	15144.800000	0	60	60	1	15143.000000	15147.000000	0.908475	NaN	NaN	15144.800000	9
2021.12.17 01:22:00	15144.566667	0	60	60	1	15143.000000	15148.000000	1.470056	NaN	NaN	15144.566667	0
2021.12.17 01:23:00	15145.533333	0	60	60	1	15144.000000	15147.000000	0.524294	NaN	NaN	15145.533333	9
2021.12.17 01:24:00	15144.933333	0	60	60	1	15144.000000	15146.000000	0.470056	NaN	NaN	15144.933333	0
2021.12.17 01:25:00	15145.016667	0	60	60	1	15144.000000	15146.000000	0.389548	NaN	NaN	15145.016667	9
2021.12.17 01:26:00	15145.300000	0	60	60	1	15144.000000	15147.000000	0.722034	NaN	NaN	15145.300000	9
2021.12.17 01:27:00	15144.916667	0	60	60	1	15144.000000	15146.000000	0.484463	NaN	NaN	15144.916667	9
2021.12.17 01:28:00	15144.916667	0	60	60	1	15142.000000	15147.000000	1.365819	NaN	NaN	15144.916667	9
2021.12.17 01:29:00	15145.583333	0	60	60	1	15144.000000	15147.000000	0.484463	NaN	NaN	15145.583333	9
2021.12.17 01:30:00	15145.666667	0	60	60	1	15144.000000	15147.000000	0.429379	NaN	NaN	15145.666667	9
2021.12.17 01:31:00	15145.933333	0	60	60	1	15145.000000	15147.000000	0.470056	NaN	NaN	15145.933333	9
2021.12.17 01:32:00	15145.683333	0	60	60	1	15144.000000	15147.000000	0.287853	NaN	NaN	15145.683333	0
2021.12.17 01:33:00	15145.833333	0	60	60	1	15144.000000	15147.000000	0.988701	NaN	NaN	15145.833333	0
2021.12.17 01:34:00	15145.600000	0	60	60	1	15144.000000	15148.000000	0.752542	NaN	NaN	15145.600000	0
2021.12.17 01:35:00	15145.383333	0	60	60	1	15144.000000	15147.000000	0.884463	NaN	NaN	15145.383333	9
2021.12.17 01:36:00	15146.083333	0	60	60	1	15145.000000	15147.000000	0.552260	NaN	NaN	15146.083333	0
2021.12.17 01:37:00	15144.866667	0	60	60	1	15143.000000	15147.000000	0.931073	NaN	NaN	15144.866667	9
2021.12.17 01:38:00	15145.566667	0	60	60	1	15144.000000	15148.000000	1.029379	NaN	NaN	15145.566667	9
2021.12.17 01:39:00	15144.833333	0	60	60	1	15144.000000	15147.000000	0.548023	NaN	NaN	15144.833333	0
2021.12.17 01:40:00	15145.733333	0	60	60	1	15144.000000	15148.000000	0.707345	NaN	NaN	15145.733333	9
2021.12.17 01:41:00	15145.266667	0	60	60	1	15144.000000	15147.000000	0.503955	NaN	NaN	15145.266667	0
2021.12.17 01:42:00	15145.450000	0	60	60	1	15144.000000	15147.000000	0.387288	NaN	NaN	15145.450000	9
2021.12.17 01:43:00	15144.950000	0	60	60	1	15142.000000	15147.000000	1.878814	NaN	NaN	15144.950000	9
2021.12.17 01:44:00	15145.266667	0	60	60	1	15143.000000	15147.000000	0.876836	NaN	NaN	15145.266667	9
2021.12.17 01:45:00	15144.966667	0	60	60	1	15143.000000	15147.000000	0.609040	NaN	NaN	15144.966667	9
2021.12.17 01:46:00	15145.400000	0	60	60	1	15143.000000	15146.000000	0.481356	NaN	NaN	15145.400000	9
2021.12.17 01:47:00	15144.866667	0	60	60	1	15143.000000	15146.000000	0.727684	NaN	NaN	15144.866667	9
2021.12.17 01:48:00	15144.833333	0	60	60	1	15143.000000	15146.000000	0.412429	NaN	NaN	15144.833333	0
2021.12.17 01:49:00	15145.850000	0	60	60	1	15145.000000	15147.000000	0.502542	NaN	NaN	15145.850000	0
2021.12.17 01:50:00	15145.633333	0	60	60	1	15144.000000	15147.000000	0.812429	NaN	NaN	15145.633333	0
2021.12.17 01:51:00	15145.300000	0	60	60	1	15143.000000	15147.000000	0.654237	NaN	NaN	15145.300000	9
2021.12.17 01:52:00	15145.016667	0	60	60	1	15144.000000	15146.000000	0.423446	NaN	NaN	15145.016667	9
2021.12.17 01:53:00	15145.316667	0	60	60	1	15144.000000	15146.000000	0.457345	NaN	NaN	15145.316667	9
2021.12.17 01:54:00	15144.866667	0	60	60	1	15143.000000	15147.000000	0.693785	NaN	NaN	15144.866667	0
2021.12.17 01:55:00	15144.750000	0	60	60	1	15143.000000	15146.000000	0.936441	NaN	NaN	15144.750000	0
2021.12.17 01:56:00	15145.516667	0	60	60	1	15145.000000	15147.000000	0.389548	NaN	NaN	15145.516667	0
2021.12.17 01:57:00	15145.300000	0	60	60	1	15144.000000	15146.000000	0.349153	NaN	NaN	15145.300000	9
2021.12.17 01:58:00	15145.133333	0	60	60	1	15143.000000	15148.000000	1.236158	NaN	NaN	15145.133333	0
2021.12.17 01:59:00	15145.250000	0	60	59	1	15144.000000	15146.000000	0.495763	NaN	NaN	15145.250000	9
2021.12.17 02:00:00	15145.650000	0	60	60	1	15144.000000	15147.000000	0.502542	NaN	NaN	15145.650000	9
2021.12.17 02:01:00	15145.500000	0	60	60	1	15144.000000	15148.000000	1.101695	NaN	NaN	15145.500000	0
2021.12.17 02:02:00	15145.116667	0	60	60	1	15144.000000	15146.000000	0.579379	NaN	NaN	15145.116667	0
2021.12.17 02:03:00	15145.650000	0	60	60	1	15144.000000	15147.000000	0.434746	NaN	NaN	15145.650000	9
2021.12.17 02:04:00	15145.416667	0	60	60	1	15145.000000	15146.000000	0.247175	NaN	NaN	15145.416667	9
2021.12.17 02:05:00	15144.833333	0	60	60	1	15144.000000	15146.000000	0.446328	NaN	NaN	15144.833333	0
2021.12.17 02:06:00	15145.200000	0	60	60	1	15144.000000	15147.000000	0.806780	NaN	NaN	15145.200000	9
2021.12.17 02:07:00	15145.683333	0	60	60	1	15144.000000	15147.000000	0.728531	NaN	NaN	15145.683333	9
2021.12.17 02:08:00	15145.900000	0	60	60	1	15145.000000	15147.000000	0.261017	NaN	NaN	15145.900000	0
2021.12.17 02:09:00	15145.516667	0	60	60	1	15144.000000	15147.000000	0.457345	NaN	NaN	15145.516667	0
2021.12.17 02:10:00	15145.583333	0	60	60	1	15144.000000	15147.000000	0.450565	NaN	NaN	15145.583333	0
2021.12.17 02:11:00	15144.466667	0	60	60	1	15143.000000	15145.000000	0.320904	NaN	NaN	15144.466667	9
2021.12.17 02:12:00	15145.116667	0	60	60	1	15144.000000	15146.000000	0.375989	NaN	NaN	15145.116667	0
2021.12.17 02:13:00	15146.050000	0	60	60	1	15145.000000	15147.000000	0.387288	NaN	NaN	15146.050000	0
2021.12.17 02:14:00	15144.833333	0	60	60	1	15143.000000	15146.000000	0.785311	NaN	NaN	15144.833333	0
2021.12.17 02:15:00	15145.150000	0	60	60	1	15143.000000	15148.000000	1.350000	NaN	NaN	15145.150000	0
2021.12.17 02:16:00	15144.966667	0	60	60	1	15143.000000	15147.000000	0.642938	NaN	NaN	15144.966667	9
2021.12.17 02:17:00	15144.683333	0	60	60	1	15143.000000	15146.000000	0.626836	NaN	NaN	15144.683333	0
2021.12.17 02:18:00	15145.266667	0	60	60	1	15144.000000	15147.000000	0.639548	NaN	NaN	15145.266667	9
2021.12.17 02:19:00	15145.650000	0	60	60	1	15145.000000	15147.000000	0.536441	NaN	NaN	15145.650000	0
2021.12.17 02:20:00	15145.366667	0	60	60	1	15144.000000	15146.000000	0.303955	NaN	NaN	15145.366667	9
2021.12.17 02:21:00	15144.350000	0	60	60	1	15143.000000	15145.000000	0.400847	NaN	NaN	15144.350000	9
2021.12.17 02:22:00	15143.916667	0	60	60	1	15142.000000	15145.000000	0.552260	NaN	NaN	15143.916667	0
2021.12.17 02:23:00	15145.366667	0	60	60	1	15143.000000	15147.000000	1.151412	NaN	NaN	15145.366667	9
2021.12.17 02:24:00	15145.766667	0	60	60	1	15145.000000	15147.000000	0.317514	NaN	NaN	15145.766667	9
2021.12.17 02:25:00	15144.883333	0	60	60	1	15143.000000	15146.000000	0.613277	NaN	NaN	15144.883333	0
2021.12.17 02:26:00	15144.633333	0	60	60	1	15143.000000	15146.000000	0.575141	NaN	NaN	15144.633333	0
2021.12.17 02:27:00	15145.666667	0	60	60	1	15144.000000	15148.000000	0.632768	NaN	NaN	15145.666667	0
2021.12.17 02:28:00	15145.683333	0	60	60	1	15145.000000	15147.000000	0.321751	NaN	NaN	15145.683333	0
2021.12.17 02:29:00	15145.916667	0	60	60	1	15144.000000	15148.000000	0.857345	NaN	NaN	15145.916667	9
2021.12.17 02:30:00	15145.583333	0	60	60	1	15144.000000	15148.000000	0.857345	NaN	NaN	15145.583333	0
2021.12.17 02:31:00	15145.583333	0	60	60	1	15143.000000	15147.000000	1.060734	NaN	NaN	15145.583333	9
2021.12.17 02:32:00	15144.800000	0	60	60	1	15143.000000	15146.000000	0.433898	NaN	NaN	15144.800000	0
2021.12.17 02:33:00	15144.383333	0	60	60	1	15143.000000	15146.000000	0.443785	NaN	NaN	15144.383333	9
2021.12.17 02:34:00	15145.300000	0	60	60	1	15143.000000	15147.000000	0.552542	NaN	NaN	15145.300000	0
2021.12.17 02:35:00	15144.666667	0	60	60	1	15143.000000	15146.000000	0.700565	NaN	NaN	15144.666667	9
2021.12.17 02:36:00	15143.883333	0	60	60	1	15143.000000	15145.000000	0.375989	NaN	NaN	15143.883333	9
2021.12.17 02:37:00	15143.966667	0	60	60	1	15143.000000	15145.000000	0.303955	NaN	NaN	15143.966667	0
2021.12.17 02:38:00	15143.950000	0	60	60	1	15142.000000	15145.000000	0.590678	NaN	NaN	15143.950000	9
2021.12.17 02:39:00	15144.200000	0	60	60	1	15143.000000	15145.000000	0.433898	NaN	NaN	15144.200000	0
2021.12.17 02:40:00	15144.050000	0	60	60	1	15143.000000	15145.000000	0.285593	NaN	NaN	15144.050000	9
2021.12.17 02:41:00	15143.800000	0	60	60	1	15143.000000	15145.000000	0.332203	NaN	NaN	15143.800000	9
2021.12.17 02:42:00	15144.833333	0	60	60	1	15144.000000	15146.000000	0.378531	NaN	NaN	15144.833333	9
2021.12.17 02:43:00	15142.983333	0	60	60	1	15142.000000	15145.000000	0.525141	NaN	NaN	15142.983333	9
2021.12.17 02:44:00	15144.000000	0	60	60	1	15143.000000	15145.000000	0.406780	NaN	NaN	15144.000000	0
2021.12.17 02:45:00	15144.183333	0	60	60	1	15143.000000	15146.000000	0.796328	NaN	NaN	15144.183333	0
2021.12.17 02:46:00	15144.000000	0	60	60	1	15143.000000	15146.000000	0.610169	NaN	NaN	15144.000000	9
2021.12.17 02:47:00	15144.466667	0	60	60	1	15143.000000	15146.000000	0.490395	NaN	NaN	15144.466667	0
2021.12.17 02:48:00	15144.450000	0	60	60	1	15143.000000	15146.000000	0.692373	NaN	NaN	15144.450000	9
2021.12.17 02:49:00	15144.750000	0	60	60	1	15143.000000	15146.000000	0.360169	NaN	NaN	15144.750000	0
2021.12.17 02:50:00	15144.983333	0	60	60	1	15144.000000	15146.000000	0.220056	NaN	NaN	15144.983333	0
2021.12.17 02:51:00	15145.283333	0	60	60	1	15144.000000	15146.000000	0.375989	NaN	NaN	15145.283333	0
2021.12.17 02:52:00	15145.200000	0	60	60	1	15143.000000	15147.000000	1.077966	NaN	NaN	15145.200000	0
2021.12.17 02:53:00	15145.100000	0	60	60	1	15144.000000	15146.000000	0.261017	NaN	NaN	15145.100000	0
2021.12.17 02:54:00	15144.933333	0	60	60	1	15144.000000	15146.000000	0.334463	NaN	NaN	15144.933333	0
2021.12.17 02:55:00	15145.333333	0	60	60	1	15145.000000	15147.000000	0.259887	NaN	NaN	15145.333333	9
2021.12.17 02:56:00	15146.183333	0	60	60	1	15145.000000	15147.000000	0.423446	NaN	NaN	15146.183333	0
2021.12.17 02:57:00	15145.833333	0	60	60	1	15145.000000	15147.000000	0.310734	NaN	NaN	15145.833333	9
2021.12.17 02:58:00	15145.066667	0	60	60	1	15143.000000	15147.000000	1.114124	NaN	NaN	15145.066667	9
2021.12.17 02:59:00	15145.283333	0	60	60	1	15144.000000	15147.000000	0.511582	NaN	NaN	15145.283333	0
2021.12.17 03:00:00	15145.366667	0	60	60	1	15144.000000	15146.000000	0.541243	NaN	NaN	15145.366667	9
2021.12.17 03:01:00	15145.283333	0	60	60	1	15144.000000	15146.000000	0.274294	NaN	NaN	15145.283333	9
2021.12.17 03:02:00	15145.133333	0	60	60	1	15144.000000	15147.000000	0.863277	NaN	NaN	15145.133333	0
2021.12.17 03:03:00	15144.900000	0	60	60	1	15144.000000	15146.000000	0.362712	NaN	NaN	15144.900000	0
2021.12.17 03:04:00	15145.616667	0	60	60	1	15144.000000	15147.000000	0.545480	NaN	NaN	15145.616667	0
2021.12.17 03:05:00	15145.133333	0	60	60	1	15144.000000	15147.000000	0.863277	NaN	NaN	15145.133333	9
2021.12.17 03:06:00	15145.733333	0	60	60	1	15144.000000	15147.000000	0.300565	NaN	NaN	15145.733333	0
2021.12.17 03:07:00	15144.883333	0	60	60	1	15144.000000	15146.000000	0.308192	NaN	NaN	15144.883333	9
2021.12.17 03:08:00	15145.666667	0	60	60	1	15145.000000	15147.000000	0.429379	NaN	NaN	15145.666667	9
2021.12.17 03:09:00	15144.750000	0	60	60	1	15144.000000	15146.000000	0.563559	NaN	NaN	15144.750000	9
2021.12.17 03:10:00	15144.166667	0	60	60	1	15143.000000	15145.000000	0.242938	NaN	NaN	15144.166667	9
2021.12.17 03:11:00	15144.283333	0	60	60	1	15143.000000	15146.000000	0.342090	NaN	NaN	15144.283333	0
2021.12.17 03:12:00	15145.200000	0	60	60	1	15144.000000	15146.000000	0.671186	NaN	NaN	15145.200000	9
2021.12.17 03:13:00	15145.133333	0	60	60	1	15144.000000	15146.000000	0.219209	NaN	NaN	15145.133333	0
2021.12.17 03:14:00	15145.183333	0	60	60	1	15144.000000	15146.000000	0.592938	NaN	NaN	15145.183333	0
2021.12.17 03:15:00	15145.550000	0	60	60	1	15145.000000	15147.000000	0.285593	NaN	NaN	15145.550000	9
2021.12.17 03:16:00	15144.250000	0	60	60	1	15143.000000	15145.000000	0.258475	NaN	NaN	15144.250000	0
2021.12.17 03:17:00	15145.083333	0	60	59	1	15144.000000	15146.000000	0.416667	NaN	NaN	15145.083333	9
2021.12.17 03:18:00	15145.566667	0	60	60	1	15145.000000	15146.000000	0.249718	NaN	NaN	15145.566667	0
2021.12.17 03:19:00	15145.816667	0	60	60	1	15144.000000	15147.000000	0.559040	NaN	NaN	15145.816667	0
