$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.11 00:00:07
$Filename; CO2FT_A_Signal_Ref_20211211.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E+0
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Signal_Ref, LSB; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, LSB; Float
$8; Maximum; LSB; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Signal_Ref	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.11 00:14:00	15154.116667	16384	60	60	1	15153.000000	15155.000000	0.375989	NaN	NaN	15154.116667	9
2021.12.11 00:15:00	15154.610169	16384	59	59	1	15154.000000	15156.000000	0.276447	NaN	NaN	15154.610169	9
2021.12.11 00:16:00	15154.366667	16384	60	60	1	15153.000000	15155.000000	0.337853	NaN	NaN	15154.366667	9
2021.12.11 00:17:00	15154.633333	16384	60	60	1	15153.000000	15156.000000	0.575141	NaN	NaN	15154.633333	1
2021.12.11 00:18:00	15155.400000	16384	60	60	1	15154.000000	15156.000000	0.481356	NaN	NaN	15155.400000	1
2021.12.11 00:19:00	15155.229508	0	61	61	1	15154.000000	15156.000000	0.513115	NaN	NaN	15155.229508	0
2021.12.11 00:20:00	15155.881356	0	59	60	1	15155.000000	15157.000000	0.209819	NaN	NaN	15155.881356	9
2021.12.11 00:21:00	15155.350000	0	60	60	1	15154.000000	15157.000000	0.604237	NaN	NaN	15155.350000	9
2021.12.11 00:22:00	15155.383333	0	60	60	1	15154.000000	15156.000000	0.342090	NaN	NaN	15155.383333	0
2021.12.11 00:23:00	15155.704918	0	61	61	1	15155.000000	15156.000000	0.211475	NaN	NaN	15155.704918	0
2021.12.11 00:24:00	15156.118644	0	59	59	1	15155.000000	15157.000000	0.347750	NaN	NaN	15156.118644	0
2021.12.11 00:25:00	15156.716667	0	60	60	1	15156.000000	15158.000000	0.240395	NaN	NaN	15156.716667	9
2021.12.11 00:26:00	15155.800000	0	60	60	1	15154.000000	15158.000000	0.840678	NaN	NaN	15155.800000	9
2021.12.11 00:27:00	15155.770492	0	61	61	1	15155.000000	15157.000000	0.313115	NaN	NaN	15155.770492	9
2021.12.11 00:28:00	15156.650000	0	60	60	1	15156.000000	15157.000000	0.231356	NaN	NaN	15156.650000	0
2021.12.11 00:29:00	15156.372881	0	59	59	1	15156.000000	15157.000000	0.237873	NaN	NaN	15156.372881	0
2021.12.11 00:30:00	15156.516667	0	60	60	1	15156.000000	15158.000000	0.321751	NaN	NaN	15156.516667	0
2021.12.11 00:31:00	15156.491803	0	61	61	1	15156.000000	15157.000000	0.254098	NaN	NaN	15156.491803	9
2021.12.11 00:32:00	15156.949153	0	59	59	1	15156.000000	15158.000000	0.221508	NaN	NaN	15156.949153	9
2021.12.11 00:33:00	15157.114754	0	61	61	1	15156.000000	15158.000000	0.136612	NaN	NaN	15157.114754	9
2021.12.11 00:34:00	15157.254237	0	59	59	1	15155.000000	15158.000000	0.641146	NaN	NaN	15157.254237	9
2021.12.11 00:35:00	15156.550000	0	60	60	1	15155.000000	15158.000000	0.726271	NaN	NaN	15156.550000	9
2021.12.11 00:36:00	15156.450000	0	60	60	1	15155.000000	15157.000000	0.353390	NaN	NaN	15156.450000	9
2021.12.11 00:37:00	15156.300000	0	60	60	1	15155.000000	15157.000000	0.315254	NaN	NaN	15156.300000	9
2021.12.11 00:38:00	15156.033333	0	60	60	1	15155.000000	15157.000000	0.337853	NaN	NaN	15156.033333	0
2021.12.11 00:39:00	15155.766667	0	60	60	1	15155.000000	15157.000000	0.249718	NaN	NaN	15155.766667	0
2021.12.11 00:40:00	15156.483333	0	60	60	1	15156.000000	15158.000000	0.287853	NaN	NaN	15156.483333	0
2021.12.11 00:41:00	15155.800000	0	60	60	1	15154.000000	15157.000000	0.705085	NaN	NaN	15155.800000	0
2021.12.11 00:42:00	15155.466667	0	60	60	1	15154.000000	15157.000000	0.998870	NaN	NaN	15155.466667	0
2021.12.11 00:43:00	15155.166667	0	60	60	1	15153.000000	15157.000000	1.090395	NaN	NaN	15155.166667	0
2021.12.11 00:44:00	15156.183333	0	60	60	1	15155.000000	15157.000000	0.220056	NaN	NaN	15156.183333	9
2021.12.11 00:45:00	15156.383333	0	60	60	1	15155.000000	15158.000000	0.850565	NaN	NaN	15156.383333	9
2021.12.11 00:46:00	15156.033333	0	60	60	1	15155.000000	15157.000000	0.100565	NaN	NaN	15156.033333	9
2021.12.11 00:47:00	15156.150000	0	60	60	1	15155.000000	15157.000000	0.265254	NaN	NaN	15156.150000	9
2021.12.11 00:48:00	15155.916667	0	60	60	1	15155.000000	15157.000000	0.247175	NaN	NaN	15155.916667	9
2021.12.11 00:49:00	15155.716667	0	60	60	1	15155.000000	15157.000000	0.342090	NaN	NaN	15155.716667	9
2021.12.11 00:50:00	15155.250000	0	60	60	1	15155.000000	15156.000000	0.190678	NaN	NaN	15155.250000	0
2021.12.11 00:51:00	15155.466667	0	60	60	1	15155.000000	15157.000000	0.524294	NaN	NaN	15155.466667	0
2021.12.11 00:52:00	15156.133333	0	60	60	1	15155.000000	15157.000000	0.456497	NaN	NaN	15156.133333	9
2021.12.11 00:53:00	15155.766667	0	60	60	1	15154.000000	15157.000000	0.690395	NaN	NaN	15155.766667	0
2021.12.11 00:54:00	15155.916667	0	60	60	1	15155.000000	15157.000000	0.518362	NaN	NaN	15155.916667	0
2021.12.11 00:55:00	15155.933333	0	60	60	1	15155.000000	15157.000000	0.300565	NaN	NaN	15155.933333	0
2021.12.11 00:56:00	15156.900000	0	60	60	1	15155.000000	15158.000000	0.396610	NaN	NaN	15156.900000	0
2021.12.11 00:57:00	15156.683333	0	60	60	1	15156.000000	15158.000000	0.423446	NaN	NaN	15156.683333	0
2021.12.11 00:58:00	15156.550000	0	60	60	1	15156.000000	15157.000000	0.251695	NaN	NaN	15156.550000	9
2021.12.11 00:59:00	15155.866667	0	60	60	1	15155.000000	15157.000000	0.558192	NaN	NaN	15155.866667	9
2021.12.11 01:00:00	15156.083333	0	60	60	1	15155.000000	15157.000000	0.552260	NaN	NaN	15156.083333	9
2021.12.11 01:01:00	15156.266667	0	60	60	1	15155.000000	15157.000000	0.436158	NaN	NaN	15156.266667	0
2021.12.11 01:02:00	15156.800000	0	60	60	1	15156.000000	15158.000000	0.332203	NaN	NaN	15156.800000	9
2021.12.11 01:03:00	15155.950000	0	60	60	1	15155.000000	15157.000000	0.217797	NaN	NaN	15155.950000	0
2021.12.11 01:04:00	15157.116667	0	60	60	1	15156.000000	15158.000000	0.511582	NaN	NaN	15157.116667	9
2021.12.11 01:05:00	15155.966667	0	60	60	1	15155.000000	15157.000000	0.371751	NaN	NaN	15155.966667	0
2021.12.11 01:06:00	15155.883333	0	60	60	1	15155.000000	15157.000000	0.342090	NaN	NaN	15155.883333	0
2021.12.11 01:07:00	15155.770492	0	61	61	1	15155.000000	15157.000000	0.246448	NaN	NaN	15155.770492	9
2021.12.11 01:08:00	15156.186441	0	59	59	1	15155.000000	15157.000000	0.568089	NaN	NaN	15156.186441	0
2021.12.11 01:09:00	15155.868852	0	61	61	1	15155.000000	15157.000000	0.482514	NaN	NaN	15155.868852	0
2021.12.11 01:10:00	15156.525424	0	59	59	1	15155.000000	15158.000000	0.495032	NaN	NaN	15156.525424	0
2021.12.11 01:11:00	15155.540984	0	61	61	1	15154.000000	15157.000000	0.752459	NaN	NaN	15155.540984	0
2021.12.11 01:12:00	15156.050847	0	59	59	1	15154.000000	15158.000000	0.842198	NaN	NaN	15156.050847	9
2021.12.11 01:13:00	15156.000000	0	61	61	1	15155.000000	15158.000000	0.466667	NaN	NaN	15156.000000	9
2021.12.11 01:14:00	15155.830508	0	59	59	1	15155.000000	15157.000000	0.315605	NaN	NaN	15155.830508	0
2021.12.11 01:15:00	15155.883333	0	60	60	1	15154.000000	15157.000000	0.477684	NaN	NaN	15155.883333	9
2021.12.11 01:16:00	15156.000000	0	60	60	1	15154.000000	15157.000000	0.542373	NaN	NaN	15156.000000	0
2021.12.11 01:17:00	15155.770492	0	61	61	1	15155.000000	15157.000000	0.246448	NaN	NaN	15155.770492	9
2021.12.11 01:18:00	15155.610169	0	59	59	1	15154.000000	15157.000000	0.621274	NaN	NaN	15155.610169	0
2021.12.11 01:19:00	15155.333333	0	60	60	1	15154.000000	15156.000000	0.293785	NaN	NaN	15155.333333	9
2021.12.11 01:20:00	15155.733333	0	60	60	1	15155.000000	15157.000000	0.266667	NaN	NaN	15155.733333	0
2021.12.11 01:21:00	15156.650000	0	60	60	1	15156.000000	15157.000000	0.231356	NaN	NaN	15156.650000	9
2021.12.11 01:22:00	15156.533333	0	60	60	1	15156.000000	15157.000000	0.253107	NaN	NaN	15156.533333	0
2021.12.11 01:23:00	15156.566667	0	60	60	1	15156.000000	15157.000000	0.249718	NaN	NaN	15156.566667	9
2021.12.11 01:24:00	15156.916667	0	60	60	1	15156.000000	15159.000000	0.687853	NaN	NaN	15156.916667	0
2021.12.11 01:25:00	15155.983607	0	61	61	1	15154.000000	15157.000000	0.716393	NaN	NaN	15155.983607	0
2021.12.11 01:26:00	15156.800000	0	60	60	1	15156.000000	15158.000000	0.332203	NaN	NaN	15156.800000	0
2021.12.11 01:27:00	15156.576271	0	59	59	1	15154.000000	15158.000000	1.075979	NaN	NaN	15156.576271	0
2021.12.11 01:28:00	15156.300000	0	60	60	1	15155.000000	15157.000000	0.281356	NaN	NaN	15156.300000	0
2021.12.11 01:29:00	15156.393443	0	61	61	1	15156.000000	15157.000000	0.242623	NaN	NaN	15156.393443	0
2021.12.11 01:30:00	15156.066667	0	60	60	1	15155.000000	15157.000000	0.368362	NaN	NaN	15156.066667	0
2021.12.11 01:31:00	15156.508475	0	59	60	1	15155.000000	15158.000000	0.564582	NaN	NaN	15156.508475	0
2021.12.11 01:32:00	15156.500000	0	60	60	1	15155.000000	15158.000000	0.423729	NaN	NaN	15156.500000	0
2021.12.11 01:33:00	15155.983333	0	60	60	1	15154.000000	15158.000000	0.965819	NaN	NaN	15155.983333	9
2021.12.11 01:34:00	15156.516667	0	60	60	1	15155.000000	15157.000000	0.389548	NaN	NaN	15156.516667	0
2021.12.11 01:35:00	15155.716667	0	60	60	1	15155.000000	15157.000000	0.308192	NaN	NaN	15155.716667	0
2021.12.11 01:36:00	15156.466667	0	60	60	1	15156.000000	15157.000000	0.253107	NaN	NaN	15156.466667	9
2021.12.11 01:37:00	15156.366667	0	60	60	1	15155.000000	15158.000000	0.541243	NaN	NaN	15156.366667	9
2021.12.11 01:38:00	15156.400000	0	60	60	1	15155.000000	15158.000000	0.447458	NaN	NaN	15156.400000	0
2021.12.11 01:39:00	15157.016393	0	61	61	1	15156.000000	15158.000000	0.083060	NaN	NaN	15157.016393	0
2021.12.11 01:40:00	15157.169492	0	59	59	1	15156.000000	15158.000000	0.281122	NaN	NaN	15157.169492	0
2021.12.11 01:41:00	15156.901639	0	61	61	1	15156.000000	15158.000000	0.223497	NaN	NaN	15156.901639	0
2021.12.11 01:42:00	15156.610169	0	59	59	1	15156.000000	15158.000000	0.310929	NaN	NaN	15156.610169	0
2021.12.11 01:43:00	15156.500000	0	60	60	1	15156.000000	15158.000000	0.288136	NaN	NaN	15156.500000	0
2021.12.11 01:44:00	15156.196721	0	61	61	1	15155.000000	15157.000000	0.527322	NaN	NaN	15156.196721	9
2021.12.11 01:45:00	15156.169492	0	59	59	1	15155.000000	15157.000000	0.522501	NaN	NaN	15156.169492	0
2021.12.11 01:46:00	15156.426230	0	61	61	1	15155.000000	15157.000000	0.315301	NaN	NaN	15156.426230	0
2021.12.11 01:47:00	15156.406780	0	59	59	1	15156.000000	15158.000000	0.348919	NaN	NaN	15156.406780	9
2021.12.11 01:48:00	15157.229508	0	61	61	1	15157.000000	15158.000000	0.179781	NaN	NaN	15157.229508	9
2021.12.11 01:49:00	15156.983051	0	59	59	1	15156.000000	15158.000000	0.499708	NaN	NaN	15156.983051	9
2021.12.11 01:50:00	15157.050000	0	60	60	1	15156.000000	15158.000000	0.353390	NaN	NaN	15157.050000	9
2021.12.11 01:51:00	15157.393443	0	61	61	1	15157.000000	15158.000000	0.242623	NaN	NaN	15157.393443	0
2021.12.11 01:52:00	15157.016949	0	59	60	1	15156.000000	15158.000000	0.568673	NaN	NaN	15157.016949	9
2021.12.11 01:53:00	15156.983607	0	61	61	1	15156.000000	15158.000000	0.149727	NaN	NaN	15156.983607	0
2021.12.11 01:54:00	15156.830508	0	59	59	1	15156.000000	15159.000000	0.798364	NaN	NaN	15156.830508	0
2021.12.11 01:55:00	15157.083333	0	60	60	1	15156.000000	15158.000000	0.314972	NaN	NaN	15157.083333	9
2021.12.11 01:56:00	15157.066667	0	60	60	1	15156.000000	15158.000000	0.266667	NaN	NaN	15157.066667	9
2021.12.11 01:57:00	15157.098361	0	61	61	1	15156.000000	15158.000000	0.490164	NaN	NaN	15157.098361	9
2021.12.11 01:58:00	15156.883333	0	60	60	1	15156.000000	15158.000000	0.138701	NaN	NaN	15156.883333	9
2021.12.11 01:59:00	15157.610169	0	59	59	1	15157.000000	15159.000000	0.483343	NaN	NaN	15157.610169	0
2021.12.11 02:00:00	15157.566667	0	60	60	1	15157.000000	15159.000000	0.385311	NaN	NaN	15157.566667	9
2021.12.11 02:01:00	15157.133333	0	60	60	1	15156.000000	15158.000000	0.422599	NaN	NaN	15157.133333	0
2021.12.11 02:02:00	15157.333333	0	60	60	1	15156.000000	15158.000000	0.361582	NaN	NaN	15157.333333	0
2021.12.11 02:03:00	15157.583333	0	60	60	1	15156.000000	15159.000000	0.518362	NaN	NaN	15157.583333	9
2021.12.11 02:04:00	15156.918033	0	61	61	1	15155.000000	15158.000000	0.576503	NaN	NaN	15156.918033	0
2021.12.11 02:05:00	15157.508475	0	59	59	1	15156.000000	15159.000000	0.426651	NaN	NaN	15157.508475	9
2021.12.11 02:06:00	15157.050000	0	60	60	1	15156.000000	15158.000000	0.658475	NaN	NaN	15157.050000	0
2021.12.11 02:07:00	15156.716667	0	60	60	1	15156.000000	15158.000000	0.240395	NaN	NaN	15156.716667	9
2021.12.11 02:08:00	15157.383333	0	60	60	1	15156.000000	15158.000000	0.274294	NaN	NaN	15157.383333	9
2021.12.11 02:09:00	15157.250000	0	60	60	1	15156.000000	15158.000000	0.292373	NaN	NaN	15157.250000	0
2021.12.11 02:10:00	15157.393443	0	61	61	1	15156.000000	15159.000000	0.409290	NaN	NaN	15157.393443	0
2021.12.11 02:11:00	15156.898305	0	59	59	1	15156.000000	15158.000000	0.437756	NaN	NaN	15156.898305	9
2021.12.11 02:12:00	15156.933333	0	60	60	1	15156.000000	15158.000000	0.164972	NaN	NaN	15156.933333	0
2021.12.11 02:13:00	15156.295082	0	61	61	1	15155.000000	15158.000000	0.644809	NaN	NaN	15156.295082	9
2021.12.11 02:14:00	15156.733333	0	60	60	1	15156.000000	15158.000000	0.436158	NaN	NaN	15156.733333	0
2021.12.11 02:15:00	15156.694915	0	59	59	1	15155.000000	15158.000000	0.629456	NaN	NaN	15156.694915	9
2021.12.11 02:16:00	15157.050000	0	60	60	1	15156.000000	15158.000000	0.522881	NaN	NaN	15157.050000	9
2021.12.11 02:17:00	15156.540984	0	61	61	1	15156.000000	15157.000000	0.252459	NaN	NaN	15156.540984	9
2021.12.11 02:18:00	15157.271186	0	59	59	1	15156.000000	15158.000000	0.235535	NaN	NaN	15157.271186	0
2021.12.11 02:19:00	15157.066667	0	60	60	1	15156.000000	15158.000000	0.605650	NaN	NaN	15157.066667	9
2021.12.11 02:20:00	15156.901639	0	61	61	1	15156.000000	15158.000000	0.223497	NaN	NaN	15156.901639	0
2021.12.11 02:21:00	15156.745763	0	59	59	1	15156.000000	15157.000000	0.192870	NaN	NaN	15156.745763	0
2021.12.11 02:22:00	15156.966667	0	60	60	1	15156.000000	15158.000000	0.371751	NaN	NaN	15156.966667	0
2021.12.11 02:23:00	15156.916667	0	60	60	1	15156.000000	15158.000000	0.314972	NaN	NaN	15156.916667	0
2021.12.11 02:24:00	15157.250000	0	60	60	1	15156.000000	15159.000000	0.394068	NaN	NaN	15157.250000	9
2021.12.11 02:25:00	15156.633333	0	60	60	1	15155.000000	15159.000000	0.812429	NaN	NaN	15156.633333	9
2021.12.11 02:26:00	15156.350000	0	60	60	1	15155.000000	15158.000000	0.468644	NaN	NaN	15156.350000	0
2021.12.11 02:27:00	15156.583333	0	60	60	1	15156.000000	15158.000000	0.484463	NaN	NaN	15156.583333	0
2021.12.11 02:28:00	15156.366667	0	60	60	1	15156.000000	15157.000000	0.236158	NaN	NaN	15156.366667	9
2021.12.11 02:29:00	15156.766667	0	60	60	1	15156.000000	15158.000000	0.385311	NaN	NaN	15156.766667	0
2021.12.11 02:30:00	15156.583333	0	60	60	1	15155.000000	15158.000000	0.450565	NaN	NaN	15156.583333	9
2021.12.11 02:31:00	15156.196721	0	61	61	1	15154.000000	15158.000000	0.793989	NaN	NaN	15156.196721	0
2021.12.11 02:32:00	15156.593220	0	59	59	1	15155.000000	15158.000000	0.452367	NaN	NaN	15156.593220	0
2021.12.11 02:33:00	15156.583333	0	60	60	1	15156.000000	15157.000000	0.247175	NaN	NaN	15156.583333	0
2021.12.11 02:34:00	15155.950820	0	61	61	1	15155.000000	15157.000000	0.180874	NaN	NaN	15155.950820	0
2021.12.11 02:35:00	15156.355932	0	59	59	1	15155.000000	15157.000000	0.474576	NaN	NaN	15156.355932	0
2021.12.11 02:36:00	15157.816667	0	60	60	1	15157.000000	15159.000000	0.253955	NaN	NaN	15157.816667	0
2021.12.11 02:37:00	15156.850000	0	60	60	1	15156.000000	15158.000000	0.536441	NaN	NaN	15156.850000	9
2021.12.11 02:38:00	15156.716667	0	60	60	1	15155.000000	15158.000000	0.681073	NaN	NaN	15156.716667	9
2021.12.11 02:39:00	15157.466667	0	60	60	1	15157.000000	15158.000000	0.253107	NaN	NaN	15157.466667	9
2021.12.11 02:40:00	15156.900000	0	60	60	1	15156.000000	15158.000000	0.362712	NaN	NaN	15156.900000	0
2021.12.11 02:41:00	15156.819672	0	61	61	1	15156.000000	15158.000000	0.250273	NaN	NaN	15156.819672	0
2021.12.11 02:42:00	15156.950000	0	60	60	1	15156.000000	15158.000000	0.251695	NaN	NaN	15156.950000	0
2021.12.11 02:43:00	15156.491525	0	59	59	1	15155.000000	15158.000000	0.495617	NaN	NaN	15156.491525	0
2021.12.11 02:44:00	15156.800000	0	60	60	1	15155.000000	15158.000000	0.366102	NaN	NaN	15156.800000	0
2021.12.11 02:45:00	15156.295082	0	61	61	1	15156.000000	15157.000000	0.211475	NaN	NaN	15156.295082	9
2021.12.11 02:46:00	15156.355932	0	59	59	1	15155.000000	15158.000000	0.784921	NaN	NaN	15156.355932	0
2021.12.11 02:47:00	15156.442623	0	61	61	1	15156.000000	15158.000000	0.284153	NaN	NaN	15156.442623	9
2021.12.11 02:48:00	15156.033333	0	60	60	1	15154.000000	15158.000000	1.015819	NaN	NaN	15156.033333	0
2021.12.11 02:49:00	15156.593220	0	59	59	1	15155.000000	15158.000000	0.555815	NaN	NaN	15156.593220	9
2021.12.11 02:50:00	15157.033333	0	60	60	1	15156.000000	15158.000000	0.371751	NaN	NaN	15157.033333	9
2021.12.11 02:51:00	15156.866667	0	60	60	1	15156.000000	15158.000000	0.388701	NaN	NaN	15156.866667	9
2021.12.11 02:52:00	15157.100000	0	60	60	1	15156.000000	15158.000000	0.430508	NaN	NaN	15157.100000	0
2021.12.11 02:53:00	15157.033333	0	60	60	1	15156.000000	15158.000000	0.541243	NaN	NaN	15157.033333	0
2021.12.11 02:54:00	15157.316667	0	60	60	1	15156.000000	15158.000000	0.253955	NaN	NaN	15157.316667	9
2021.12.11 02:55:00	15156.766667	0	60	60	1	15156.000000	15158.000000	0.351412	NaN	NaN	15156.766667	0
2021.12.11 02:56:00	15156.508197	0	61	61	1	15156.000000	15158.000000	0.320765	NaN	NaN	15156.508197	0
2021.12.11 02:57:00	15156.898305	0	59	59	1	15156.000000	15158.000000	0.506721	NaN	NaN	15156.898305	9
2021.12.11 02:58:00	15156.450000	0	60	60	1	15155.000000	15157.000000	0.353390	NaN	NaN	15156.450000	0
2021.12.11 02:59:00	15156.366667	0	60	60	1	15155.000000	15157.000000	0.439548	NaN	NaN	15156.366667	0
2021.12.11 03:00:00	15156.233333	0	60	60	1	15155.000000	15157.000000	0.351412	NaN	NaN	15156.233333	9
2021.12.11 03:01:00	15155.683333	0	60	60	1	15154.000000	15157.000000	0.491243	NaN	NaN	15155.683333	9
2021.12.11 03:02:00	15156.633333	0	60	60	1	15156.000000	15158.000000	0.270056	NaN	NaN	15156.633333	9
2021.12.11 03:03:00	15156.166667	0	60	60	1	15155.000000	15157.000000	0.276836	NaN	NaN	15156.166667	0
2021.12.11 03:04:00	15155.850000	0	60	60	1	15155.000000	15157.000000	0.163559	NaN	NaN	15155.850000	0
2021.12.11 03:05:00	15155.737705	0	61	61	1	15155.000000	15157.000000	0.396721	NaN	NaN	15155.737705	9
2021.12.11 03:06:00	15155.271186	0	59	59	1	15154.000000	15156.000000	0.304500	NaN	NaN	15155.271186	9
2021.12.11 03:07:00	15155.133333	0	60	60	1	15154.000000	15156.000000	0.490395	NaN	NaN	15155.133333	0
2021.12.11 03:08:00	15155.583333	0	60	60	1	15154.000000	15157.000000	0.653955	NaN	NaN	15155.583333	9
2021.12.11 03:09:00	15155.500000	0	60	60	1	15155.000000	15157.000000	0.457627	NaN	NaN	15155.500000	0
2021.12.11 03:10:00	15155.816667	0	60	60	1	15155.000000	15157.000000	0.220056	NaN	NaN	15155.816667	9
2021.12.11 03:11:00	15156.100000	0	60	60	1	15155.000000	15158.000000	0.532203	NaN	NaN	15156.100000	0
2021.12.11 03:12:00	15156.200000	0	60	60	1	15154.000000	15157.000000	0.467797	NaN	NaN	15156.200000	0
2021.12.11 03:13:00	15156.916667	0	60	60	1	15156.000000	15158.000000	0.281073	NaN	NaN	15156.916667	0
2021.12.11 03:14:00	15156.783333	0	60	60	1	15155.000000	15158.000000	1.189548	NaN	NaN	15156.783333	9
2021.12.11 03:15:00	15156.550000	0	60	60	1	15155.000000	15158.000000	0.319492	NaN	NaN	15156.550000	0
2021.12.11 03:16:00	15156.033333	0	60	60	1	15155.000000	15157.000000	0.168362	NaN	NaN	15156.033333	9
2021.12.11 03:17:00	15155.516667	0	60	60	1	15154.000000	15157.000000	0.762429	NaN	NaN	15155.516667	0
2021.12.11 03:18:00	15156.100000	0	60	60	1	15155.000000	15157.000000	0.464407	NaN	NaN	15156.100000	0
2021.12.11 03:19:00	15155.733333	0	60	60	1	15155.000000	15157.000000	0.470056	NaN	NaN	15155.733333	0
