$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.06 00:00:02
$Filename; CO2FT_A_Signal_Ref_20211206.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E+0
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Signal_Ref, LSB; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, LSB; Float
$8; Maximum; LSB; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Signal_Ref	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.06 01:12:00	15152.728814	128	59	59	1	15152.000000	15154.000000	0.235535	NaN	NaN	15152.728814	8388608
2021.12.06 01:13:00	15153.459016	128	61	61	1	15152.000000	15155.000000	0.452459	NaN	NaN	15153.459016	8388608
2021.12.06 01:14:00	15153.133333	128	60	60	1	15152.000000	15154.000000	0.253107	NaN	NaN	15153.133333	8388608
2021.12.06 01:15:00	15152.700000	128	60	60	1	15151.000000	15154.000000	0.349153	NaN	NaN	15152.700000	8388617
2021.12.06 01:16:00	15152.400000	128	60	61	1	15151.000000	15154.000000	0.345763	NaN	NaN	15152.400000	8388617
2021.12.06 01:17:00	15153.440678	128	59	58	1	15152.000000	15154.000000	0.285213	NaN	NaN	15153.440678	8388617
2021.12.06 01:18:00	15152.032787	128	61	61	1	15151.000000	15153.000000	0.498907	NaN	NaN	15152.032787	8388608
2021.12.06 01:19:00	15151.847458	128	59	59	1	15151.000000	15153.000000	0.476330	NaN	NaN	15151.847458	8388617
2021.12.06 01:20:00	15153.311475	128	61	61	1	15153.000000	15154.000000	0.218033	NaN	NaN	15153.311475	8388608
2021.12.06 01:21:00	15153.237288	128	59	60	1	15152.000000	15155.000000	0.632379	NaN	NaN	15153.237288	8388608
2021.12.06 01:22:00	15153.283333	128	60	61	1	15152.000000	15154.000000	0.274294	NaN	NaN	15153.283333	8388617
2021.12.06 01:23:00	15153.650000	128	60	60	1	15153.000000	15154.000000	0.231356	NaN	NaN	15153.650000	8388608
2021.12.06 01:24:00	15153.688525	128	61	60	1	15153.000000	15154.000000	0.218033	NaN	NaN	15153.688525	8388617
2021.12.06 01:25:00	15153.150000	128	60	59	1	15152.000000	15155.000000	0.739831	NaN	NaN	15153.150000	8388617
2021.12.06 01:26:00	15153.216667	128	60	60	1	15152.000000	15154.000000	0.647175	NaN	NaN	15153.216667	8388617
2021.12.06 01:27:00	15153.500000	128	60	60	1	15153.000000	15154.000000	0.254237	NaN	NaN	15153.500000	8388617
2021.12.06 01:28:00	15153.559322	128	59	60	1	15152.000000	15154.000000	0.354179	NaN	NaN	15153.559322	8388608
2021.12.06 01:29:00	15152.683333	128	60	61	1	15152.000000	15154.000000	0.321751	NaN	NaN	15152.683333	8388617
2021.12.06 01:30:00	15153.200000	128	60	59	1	15152.000000	15154.000000	0.196610	NaN	NaN	15153.200000	8388608
2021.12.06 01:31:00	15153.622951	128	61	60	1	15153.000000	15155.000000	0.405464	NaN	NaN	15153.622951	8388608
2021.12.06 01:32:00	15153.583333	128	60	59	1	15153.000000	15155.000000	0.382768	NaN	NaN	15153.583333	8388608
2021.12.06 01:33:00	15153.650000	128	60	60	1	15152.000000	15155.000000	0.672034	NaN	NaN	15153.650000	8388608
2021.12.06 01:34:00	15153.933333	128	60	60	1	15153.000000	15156.000000	0.707345	NaN	NaN	15153.933333	8388608
2021.12.06 01:35:00	15153.650000	128	60	60	1	15152.000000	15155.000000	0.739831	NaN	NaN	15153.650000	8388608
2021.12.06 01:36:00	15153.491525	128	59	60	1	15153.000000	15154.000000	0.254237	NaN	NaN	15153.491525	8388617
2021.12.06 01:37:00	15154.344262	128	61	61	1	15153.000000	15156.000000	0.296175	NaN	NaN	15154.344262	8388617
2021.12.06 01:38:00	15153.389831	128	59	59	1	15152.000000	15154.000000	0.379895	NaN	NaN	15153.389831	8388608
2021.12.06 01:39:00	15153.650000	128	60	59	1	15153.000000	15155.000000	0.570339	NaN	NaN	15153.650000	8388617
2021.12.06 01:40:00	15153.786885	128	61	61	1	15153.000000	15155.000000	0.203825	NaN	NaN	15153.786885	8388608
2021.12.06 01:41:00	15154.483333	128	60	60	1	15153.000000	15156.000000	0.660734	NaN	NaN	15154.483333	8388608
2021.12.06 01:42:00	15154.216667	128	60	60	1	15153.000000	15156.000000	0.647175	NaN	NaN	15154.216667	8388608
2021.12.06 01:43:00	15154.216667	128	60	60	1	15154.000000	15155.000000	0.172599	NaN	NaN	15154.216667	8388617
2021.12.06 01:44:00	15154.101695	128	59	60	1	15153.000000	15155.000000	0.437756	NaN	NaN	15154.101695	8388617
2021.12.06 01:45:00	15153.950820	128	61	61	1	15153.000000	15155.000000	0.214208	NaN	NaN	15153.950820	8388608
2021.12.06 01:46:00	15154.033333	128	60	59	1	15153.000000	15155.000000	0.168362	NaN	NaN	15154.033333	8388608
2021.12.06 01:47:00	15153.762712	128	59	58	1	15153.000000	15154.000000	0.184103	NaN	NaN	15153.762712	8388608
2021.12.06 01:48:00	15153.590164	128	61	61	1	15153.000000	15155.000000	0.312568	NaN	NaN	15153.590164	8388608
2021.12.06 01:49:00	15153.583333	128	60	60	1	15153.000000	15155.000000	0.518362	NaN	NaN	15153.583333	8388617
2021.12.06 01:50:00	15154.650000	128	60	60	1	15153.000000	15156.000000	0.468644	NaN	NaN	15154.650000	8388617
2021.12.06 01:51:00	15154.457627	128	59	59	1	15154.000000	15156.000000	0.390415	NaN	NaN	15154.457627	8388617
2021.12.06 01:52:00	15154.377049	128	61	60	1	15153.000000	15156.000000	0.638798	NaN	NaN	15154.377049	8388617
2021.12.06 01:53:00	15155.533333	128	60	59	1	15154.000000	15157.000000	0.388701	NaN	NaN	15155.533333	8388617
2021.12.06 01:54:00	15154.250000	128	60	60	1	15154.000000	15155.000000	0.190678	NaN	NaN	15154.250000	8388608
2021.12.06 01:55:00	15154.864407	128	59	59	1	15154.000000	15157.000000	0.739918	NaN	NaN	15154.864407	8388617
2021.12.06 01:56:00	15154.650000	128	60	61	1	15154.000000	15156.000000	0.502542	NaN	NaN	15154.650000	8388608
2021.12.06 01:57:00	15154.433333	128	60	60	1	15154.000000	15155.000000	0.249718	NaN	NaN	15154.433333	8388608
2021.12.06 01:58:00	15154.819672	128	61	61	1	15154.000000	15156.000000	0.283607	NaN	NaN	15154.819672	8388608
2021.12.06 01:59:00	15154.150000	128	60	59	1	15153.000000	15155.000000	0.299153	NaN	NaN	15154.150000	8388608
2021.12.06 02:00:00	15154.644068	128	59	59	1	15154.000000	15155.000000	0.233197	NaN	NaN	15154.644068	8388608
2021.12.06 02:01:00	15153.950000	128	60	60	1	15153.000000	15155.000000	0.285593	NaN	NaN	15153.950000	8388608
2021.12.06 02:02:00	15153.950000	128	60	60	1	15153.000000	15155.000000	0.353390	NaN	NaN	15153.950000	8388608
2021.12.06 02:03:00	15154.000000	128	61	61	1	15153.000000	15155.000000	0.466667	NaN	NaN	15154.000000	8388617
2021.12.06 02:04:00	15153.700000	128	60	60	1	15152.000000	15155.000000	0.688136	NaN	NaN	15153.700000	8388617
2021.12.06 02:05:00	15152.966667	128	60	60	1	15152.000000	15154.000000	0.473446	NaN	NaN	15152.966667	8388617
2021.12.06 02:06:00	15153.183333	128	60	59	1	15152.000000	15154.000000	0.423446	NaN	NaN	15153.183333	8388617
2021.12.06 02:07:00	15153.716667	128	60	60	1	15153.000000	15155.000000	0.240395	NaN	NaN	15153.716667	8388608
2021.12.06 02:08:00	15153.779661	128	59	59	1	15152.000000	15155.000000	0.519579	NaN	NaN	15153.779661	8388617
2021.12.06 02:09:00	15153.852459	128	61	61	1	15153.000000	15155.000000	0.294536	NaN	NaN	15153.852459	8388608
2021.12.06 02:10:00	15154.733333	128	60	60	1	15154.000000	15157.000000	0.741243	NaN	NaN	15154.733333	8388608
2021.12.06 02:11:00	15154.183333	128	60	61	1	15154.000000	15155.000000	0.152260	NaN	NaN	15154.183333	8388617
2021.12.06 02:12:00	15153.816667	128	60	59	1	15153.000000	15155.000000	0.525141	NaN	NaN	15153.816667	8388608
2021.12.06 02:13:00	15153.483333	128	60	59	1	15152.000000	15154.000000	0.321751	NaN	NaN	15153.483333	8388608
2021.12.06 02:14:00	15153.559322	128	59	59	1	15153.000000	15154.000000	0.250731	NaN	NaN	15153.559322	8388608
2021.12.06 02:15:00	15153.550000	128	60	60	1	15152.000000	15155.000000	0.624576	NaN	NaN	15153.550000	8388608
2021.12.06 02:16:00	15153.262295	128	61	61	1	15152.000000	15154.000000	0.263388	NaN	NaN	15153.262295	8388608
2021.12.06 02:17:00	15153.203390	128	59	59	1	15152.000000	15154.000000	0.509643	NaN	NaN	15153.203390	8388608
2021.12.06 02:18:00	15152.983607	128	61	60	1	15152.000000	15154.000000	0.549727	NaN	NaN	15152.983607	8388608
2021.12.06 02:19:00	15153.847458	128	59	59	1	15153.000000	15155.000000	0.200468	NaN	NaN	15153.847458	8388608
2021.12.06 02:20:00	15153.442623	128	61	61	1	15153.000000	15154.000000	0.250820	NaN	NaN	15153.442623	8388608
2021.12.06 02:21:00	15154.000000	128	60	60	1	15153.000000	15156.000000	0.576271	NaN	NaN	15154.000000	8388617
2021.12.06 02:22:00	15153.000000	128	59	59	1	15152.000000	15155.000000	0.655172	NaN	NaN	15153.000000	8388617
2021.12.06 02:23:00	15153.650000	128	60	60	1	15153.000000	15155.000000	0.604237	NaN	NaN	15153.650000	8388608
2021.12.06 02:24:00	15153.213115	128	61	61	1	15153.000000	15154.000000	0.170492	NaN	NaN	15153.213115	8388608
2021.12.06 02:25:00	15153.183333	128	60	60	1	15152.000000	15154.000000	0.389548	NaN	NaN	15153.183333	8388608
2021.12.06 02:26:00	15152.850000	128	60	60	1	15152.000000	15154.000000	0.231356	NaN	NaN	15152.850000	8388617
2021.12.06 02:27:00	15152.983051	128	59	59	1	15152.000000	15154.000000	0.465225	NaN	NaN	15152.983051	8388617
2021.12.06 02:28:00	15152.573770	128	61	61	1	15152.000000	15154.000000	0.448634	NaN	NaN	15152.573770	8388608
2021.12.06 02:29:00	15152.644068	128	59	59	1	15151.000000	15154.000000	0.543542	NaN	NaN	15152.644068	8388617
2021.12.06 02:30:00	15153.816667	128	60	60	1	15153.000000	15155.000000	0.389548	NaN	NaN	15153.816667	8388608
2021.12.06 02:31:00	15153.983607	128	61	61	1	15152.000000	15156.000000	1.083060	NaN	NaN	15153.983607	8388608
2021.12.06 02:32:00	15153.400000	128	60	60	1	15153.000000	15154.000000	0.244068	NaN	NaN	15153.400000	8388608
2021.12.06 02:33:00	15153.016667	128	60	60	1	15152.000000	15154.000000	0.525141	NaN	NaN	15153.016667	8388617
2021.12.06 02:34:00	15153.389831	128	59	58	1	15153.000000	15154.000000	0.241964	NaN	NaN	15153.389831	8388608
2021.12.06 02:35:00	15152.852459	128	61	61	1	15152.000000	15154.000000	0.427869	NaN	NaN	15152.852459	8388608
2021.12.06 02:36:00	15153.766667	128	60	59	1	15152.000000	15155.000000	0.758192	NaN	NaN	15153.766667	8388617
2021.12.06 02:37:00	15153.779661	128	59	59	1	15153.000000	15155.000000	0.416131	NaN	NaN	15153.779661	8388617
2021.12.06 02:38:00	15153.500000	128	60	60	1	15152.000000	15155.000000	0.762712	NaN	NaN	15153.500000	8388608
2021.12.06 02:39:00	15153.459016	128	61	61	1	15152.000000	15154.000000	0.452459	NaN	NaN	15153.459016	8388617
2021.12.06 02:40:00	15153.288136	128	59	60	1	15152.000000	15154.000000	0.243133	NaN	NaN	15153.288136	8388617
2021.12.06 02:41:00	15152.639344	128	61	61	1	15151.000000	15154.000000	0.434426	NaN	NaN	15152.639344	8388608
2021.12.06 02:42:00	15153.355932	128	59	58	1	15152.000000	15154.000000	0.302162	NaN	NaN	15153.355932	8388608
2021.12.06 02:43:00	15153.229508	128	61	60	1	15152.000000	15154.000000	0.213115	NaN	NaN	15153.229508	8388617
2021.12.06 02:44:00	15153.183333	128	60	60	1	15153.000000	15154.000000	0.152260	NaN	NaN	15153.183333	8388608
2021.12.06 02:45:00	15153.650000	128	60	60	1	15153.000000	15155.000000	0.366949	NaN	NaN	15153.650000	8388608
2021.12.06 02:46:00	15153.800000	128	60	60	1	15152.000000	15155.000000	0.569492	NaN	NaN	15153.800000	8388617
2021.12.06 02:47:00	15153.500000	128	60	60	1	15152.000000	15155.000000	0.559322	NaN	NaN	15153.500000	8388608
2021.12.06 02:48:00	15152.881356	128	59	59	1	15152.000000	15154.000000	0.244302	NaN	NaN	15152.881356	8388608
2021.12.06 02:49:00	15153.366667	128	60	59	1	15152.000000	15155.000000	0.473446	NaN	NaN	15153.366667	8388617
2021.12.06 02:50:00	15152.819672	128	61	61	1	15151.000000	15155.000000	0.783607	NaN	NaN	15152.819672	8388617
2021.12.06 02:51:00	15153.271186	128	59	59	1	15151.000000	15155.000000	1.580362	NaN	NaN	15153.271186	8388608
2021.12.06 02:52:00	15153.016393	128	61	61	1	15152.000000	15155.000000	0.583060	NaN	NaN	15153.016393	8388608
2021.12.06 02:53:00	15153.133333	128	60	60	1	15152.000000	15154.000000	0.388701	NaN	NaN	15153.133333	8388608
2021.12.06 02:54:00	15153.084746	128	59	59	1	15152.000000	15154.000000	0.389246	NaN	NaN	15153.084746	8388608
2021.12.06 02:55:00	15152.950000	128	60	60	1	15152.000000	15154.000000	0.421186	NaN	NaN	15152.950000	8388617
2021.12.06 02:56:00	15153.633333	128	60	59	1	15153.000000	15154.000000	0.236158	NaN	NaN	15153.633333	8388608
2021.12.06 02:57:00	15153.800000	128	60	59	1	15153.000000	15155.000000	0.264407	NaN	NaN	15153.800000	8388608
2021.12.06 02:58:00	15153.900000	128	60	60	1	15153.000000	15155.000000	0.159322	NaN	NaN	15153.900000	8388608
2021.12.06 02:59:00	15153.409836	128	61	61	1	15152.000000	15154.000000	0.479235	NaN	NaN	15153.409836	8388608
2021.12.06 03:00:00	15154.216667	128	60	60	1	15154.000000	15155.000000	0.172599	NaN	NaN	15154.216667	8388608
2021.12.06 03:01:00	15153.566667	128	60	60	1	15153.000000	15155.000000	0.283616	NaN	NaN	15153.566667	8388608
2021.12.06 03:02:00	15154.474576	128	59	59	1	15154.000000	15155.000000	0.253653	NaN	NaN	15154.474576	8388608
2021.12.06 03:03:00	15153.950000	128	60	61	1	15153.000000	15155.000000	0.590678	NaN	NaN	15153.950000	8388617
2021.12.06 03:04:00	15154.266667	128	60	60	1	15153.000000	15155.000000	0.300565	NaN	NaN	15154.266667	8388608
2021.12.06 03:05:00	15154.033333	128	60	60	1	15153.000000	15155.000000	0.439548	NaN	NaN	15154.033333	8388617
2021.12.06 03:06:00	15154.833333	128	60	60	1	15153.000000	15156.000000	0.615819	NaN	NaN	15154.833333	8388608
2021.12.06 03:07:00	15154.350000	128	60	60	1	15153.000000	15155.000000	0.502542	NaN	NaN	15154.350000	8388608
2021.12.06 03:08:00	15154.216667	128	60	60	1	15154.000000	15155.000000	0.172599	NaN	NaN	15154.216667	8388608
2021.12.06 03:09:00	15154.475410	128	61	61	1	15154.000000	15155.000000	0.253552	NaN	NaN	15154.475410	8388608
2021.12.06 03:10:00	15154.200000	128	60	60	1	15153.000000	15155.000000	0.298305	NaN	NaN	15154.200000	8388608
2021.12.06 03:11:00	15153.533333	128	60	60	1	15153.000000	15154.000000	0.253107	NaN	NaN	15153.533333	8388608
2021.12.06 03:12:00	15154.033898	128	59	60	1	15153.000000	15155.000000	0.274693	NaN	NaN	15154.033898	8388617
2021.12.06 03:13:00	15153.409836	128	61	60	1	15152.000000	15155.000000	0.579235	NaN	NaN	15153.409836	8388608
