$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.09 00:00:04
$Filename; CO2FT_A_XCO2_Corr_20211209.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; XCO2_Corr, ppm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, ppm; Float
$8; Maximum; ppm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	XCO2_Corr	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
$Date Time	ppm	Flags	Cnt	Sec	MR	ppm	ppm	Units	Deg	Deg	Units	Flags
2021.12.09 00:00:00	479.687288	0	59	60	1	479.080000	480.410000	0.066610	NaN	NaN	47968.728814	0
2021.12.09 00:01:00	159.575263	0	38	59	1	29.230000	479.590000	42738.830036	NaN	NaN	15957.526316	9
2021.12.09 00:02:00	29.299833	0	60	60	1	29.000000	29.590000	0.025130	NaN	NaN	2929.983333	0
2021.12.09 00:03:00	196.647451	16384	51	60	1	29.260000	275.610000	8749.809903	NaN	NaN	19664.745098	1
2021.12.09 00:04:00	296.571167	16384	60	61	1	276.960000	315.130000	131.915204	NaN	NaN	29657.116667	1
2021.12.09 00:05:00	331.429180	16384	61	60	1	315.900000	346.720000	86.541324	NaN	NaN	33142.918033	1
2021.12.09 00:06:00	359.492500	16384	60	60	1	346.960000	371.360000	47.325653	NaN	NaN	35949.250000	1
2021.12.09 00:07:00	381.172373	16384	59	59	1	371.180000	390.090000	32.022774	NaN	NaN	38117.237288	1
2021.12.09 00:08:00	398.894590	16384	61	61	1	390.860000	406.770000	20.874599	NaN	NaN	39889.459016	9
2021.12.09 00:09:00	413.420169	16384	59	59	1	406.710000	419.600000	13.900660	NaN	NaN	41342.016949	9
2021.12.09 00:10:00	424.655082	16384	61	60	1	419.580000	430.030000	8.692132	NaN	NaN	42465.508197	1
2021.12.09 00:11:00	434.252000	16384	60	60	1	430.470000	438.190000	5.436565	NaN	NaN	43425.200000	9
2021.12.09 00:12:00	441.946271	16384	59	60	1	438.470000	445.260000	3.508424	NaN	NaN	44194.627119	9
2021.12.09 00:13:00	448.138689	16384	61	62	1	445.140000	450.490000	2.946588	NaN	NaN	44813.868852	1
2021.12.09 00:14:00	453.265763	16384	59	58	1	450.670000	456.000000	2.028983	NaN	NaN	45326.576271	9
2021.12.09 00:15:00	457.850667	16384	60	60	1	455.570000	459.570000	1.276637	NaN	NaN	45785.066667	1
2021.12.09 00:16:00	461.849508	16384	61	61	1	459.920000	463.740000	1.314458	NaN	NaN	46184.950820	1
2021.12.09 00:17:00	464.988983	16384	59	59	1	463.430000	466.540000	0.803468	NaN	NaN	46498.898305	9
2021.12.09 00:18:00	467.959167	16384	60	59	1	466.060000	469.860000	1.233228	NaN	NaN	46795.916667	1
2021.12.09 00:19:00	470.519000	0	60	60	1	468.910000	472.080000	1.046311	NaN	NaN	47051.900000	0
2021.12.09 00:20:00	472.286167	0	60	59	1	471.260000	473.150000	0.259926	NaN	NaN	47228.616667	0
2021.12.09 00:21:00	473.557000	0	60	60	1	472.610000	474.650000	0.323109	NaN	NaN	47355.700000	0
2021.12.09 00:22:00	475.397377	0	61	61	1	474.460000	476.400000	0.323256	NaN	NaN	47539.737705	0
2021.12.09 00:23:00	477.092712	0	59	58	1	476.140000	478.480000	0.390558	NaN	NaN	47709.271186	0
2021.12.09 00:24:00	478.508500	0	60	60	1	477.510000	479.190000	0.204796	NaN	NaN	47850.850000	0
2021.12.09 00:25:00	479.043167	0	60	60	1	478.220000	480.160000	0.192869	NaN	NaN	47904.316667	0
2021.12.09 00:26:00	480.083833	0	60	60	1	479.560000	481.010000	0.116810	NaN	NaN	48008.383333	9
2021.12.09 00:27:00	481.085410	0	61	60	1	480.100000	482.160000	0.368405	NaN	NaN	48108.540984	0
2021.12.09 00:28:00	481.866610	0	59	59	1	481.120000	482.400000	0.107537	NaN	NaN	48186.661017	0
2021.12.09 00:29:00	482.681639	0	61	61	1	481.830000	483.380000	0.144851	NaN	NaN	48268.163934	0
2021.12.09 00:30:00	483.303667	0	60	59	1	482.420000	484.110000	0.205393	NaN	NaN	48330.366667	9
2021.12.09 00:31:00	483.922712	0	59	59	1	483.450000	484.440000	0.037258	NaN	NaN	48392.271186	9
2021.12.09 00:32:00	484.321967	0	61	60	1	483.430000	485.140000	0.127046	NaN	NaN	48432.196721	9
2021.12.09 00:33:00	484.871525	0	59	60	1	484.220000	485.580000	0.064417	NaN	NaN	48487.152542	0
2021.12.09 00:34:00	485.050000	0	60	60	1	484.400000	485.580000	0.069308	NaN	NaN	48505.000000	0
2021.12.09 00:35:00	484.813934	0	61	61	1	484.420000	485.370000	0.062638	NaN	NaN	48481.393443	0
2021.12.09 00:36:00	484.602034	0	59	60	1	484.070000	485.060000	0.075916	NaN	NaN	48460.203390	9
2021.12.09 00:37:00	484.982000	0	60	60	1	484.440000	485.580000	0.080504	NaN	NaN	48498.200000	0
2021.12.09 00:38:00	484.896667	0	60	59	1	483.890000	485.490000	0.090579	NaN	NaN	48489.666667	0
2021.12.09 00:39:00	484.765667	0	60	60	1	484.100000	485.390000	0.103235	NaN	NaN	48476.566667	0
2021.12.09 00:40:00	484.641148	0	61	61	1	484.080000	485.070000	0.051687	NaN	NaN	48464.114754	0
2021.12.09 00:41:00	484.635254	0	59	59	1	484.100000	485.070000	0.082615	NaN	NaN	48463.525424	0
2021.12.09 00:42:00	484.123333	0	60	60	1	483.320000	484.690000	0.082273	NaN	NaN	48412.333333	0
2021.12.09 00:43:00	483.860000	0	60	61	1	483.060000	484.400000	0.161322	NaN	NaN	48386.000000	0
2021.12.09 00:44:00	483.167500	0	60	60	1	482.390000	483.710000	0.064473	NaN	NaN	48316.750000	0
2021.12.09 00:45:00	482.719167	0	60	59	1	481.970000	483.500000	0.113357	NaN	NaN	48271.916667	0
2021.12.09 00:46:00	482.431333	0	60	60	1	481.420000	483.120000	0.177419	NaN	NaN	48243.133333	0
2021.12.09 00:47:00	481.411500	0	60	60	1	480.720000	481.910000	0.076752	NaN	NaN	48141.150000	9
2021.12.09 00:48:00	480.965000	0	60	61	1	480.400000	481.570000	0.072195	NaN	NaN	48096.500000	0
2021.12.09 00:49:00	480.458000	0	60	60	1	479.960000	481.120000	0.070657	NaN	NaN	48045.800000	0
2021.12.09 00:50:00	480.137377	0	61	61	1	479.470000	480.740000	0.065450	NaN	NaN	48013.737705	0
2021.12.09 00:51:00	479.898667	0	60	60	1	479.310000	480.430000	0.072585	NaN	NaN	47989.866667	9
2021.12.09 00:52:00	480.059322	0	59	59	1	479.310000	480.720000	0.078755	NaN	NaN	48005.932203	0
2021.12.09 00:53:00	480.488667	0	60	61	1	479.780000	481.220000	0.122551	NaN	NaN	48048.866667	0
2021.12.09 00:54:00	480.972000	0	60	60	1	480.540000	481.580000	0.078538	NaN	NaN	48097.200000	0
2021.12.09 00:55:00	480.877705	0	61	60	1	480.230000	481.430000	0.098425	NaN	NaN	48087.770492	0
2021.12.09 00:56:00	481.405667	0	60	59	1	480.680000	482.140000	0.100083	NaN	NaN	48140.566667	0
2021.12.09 00:57:00	482.306102	0	59	59	1	481.460000	483.290000	0.184659	NaN	NaN	48230.610169	9
2021.12.09 00:58:00	482.377167	0	60	60	1	481.620000	483.010000	0.117112	NaN	NaN	48237.716667	0
2021.12.09 00:59:00	483.178000	0	60	60	1	482.770000	483.680000	0.059701	NaN	NaN	48317.800000	0
2021.12.09 01:00:00	483.874000	0	60	59	1	483.110000	484.430000	0.070407	NaN	NaN	48387.400000	9
2021.12.09 01:01:00	484.368500	0	60	60	1	483.510000	484.930000	0.131630	NaN	NaN	48436.850000	0
2021.12.09 01:02:00	484.291500	0	60	60	1	483.770000	485.190000	0.161277	NaN	NaN	48429.150000	0
2021.12.09 01:03:00	484.219500	0	60	60	1	483.760000	484.730000	0.051093	NaN	NaN	48421.950000	9
2021.12.09 01:04:00	484.073934	0	61	61	1	483.440000	484.730000	0.081721	NaN	NaN	48407.393443	0
2021.12.09 01:05:00	484.390339	0	59	60	1	483.420000	485.160000	0.192676	NaN	NaN	48439.033898	9
2021.12.09 01:06:00	483.865246	0	61	61	1	483.470000	484.450000	0.098705	NaN	NaN	48386.524590	0
2021.12.09 01:07:00	483.761667	0	60	59	1	483.340000	484.360000	0.061262	NaN	NaN	48376.166667	0
2021.12.09 01:08:00	483.598644	0	59	59	1	482.720000	484.070000	0.130819	NaN	NaN	48359.864407	9
2021.12.09 01:09:00	483.626000	0	60	60	1	483.010000	484.160000	0.117872	NaN	NaN	48362.600000	0
2021.12.09 01:10:00	483.691500	0	60	60	1	482.990000	484.190000	0.099640	NaN	NaN	48369.150000	0
2021.12.09 01:11:00	483.452000	0	60	59	1	482.870000	484.030000	0.057915	NaN	NaN	48345.200000	9
2021.12.09 01:12:00	483.399508	0	61	61	1	482.710000	483.730000	0.065065	NaN	NaN	48339.950820	0
2021.12.09 01:13:00	483.135932	0	59	60	1	482.700000	483.790000	0.057362	NaN	NaN	48313.593220	0
2021.12.09 01:14:00	482.897500	0	60	60	1	482.340000	483.330000	0.051094	NaN	NaN	48289.750000	0
2021.12.09 01:15:00	482.520492	0	61	61	1	481.420000	483.720000	0.322295	NaN	NaN	48252.049180	9
2021.12.09 01:16:00	482.425000	0	60	60	1	481.420000	483.370000	0.176086	NaN	NaN	48242.500000	0
2021.12.09 01:17:00	483.107119	0	59	59	1	482.200000	484.240000	0.184417	NaN	NaN	48310.711864	0
2021.12.09 01:18:00	483.567541	0	61	61	1	482.450000	484.770000	0.332396	NaN	NaN	48356.754098	0
2021.12.09 01:19:00	483.830847	0	59	59	1	483.400000	484.490000	0.061146	NaN	NaN	48383.084746	0
2021.12.09 01:20:00	484.817049	0	61	61	1	483.870000	485.760000	0.311801	NaN	NaN	48481.704918	9
2021.12.09 01:21:00	486.056102	0	59	59	1	485.330000	486.920000	0.149086	NaN	NaN	48605.610169	9
2021.12.09 01:22:00	487.224667	0	60	60	1	486.670000	487.980000	0.143337	NaN	NaN	48722.466667	0
2021.12.09 01:23:00	487.649833	0	60	61	1	487.210000	488.180000	0.061320	NaN	NaN	48764.983333	0
2021.12.09 01:24:00	488.012500	0	60	59	1	487.270000	488.740000	0.104483	NaN	NaN	48801.250000	9
2021.12.09 01:25:00	487.401667	0	60	60	1	486.770000	488.130000	0.068767	NaN	NaN	48740.166667	0
2021.12.09 01:26:00	487.212333	0	60	60	1	486.370000	487.820000	0.099432	NaN	NaN	48721.233333	9
2021.12.09 01:27:00	486.888667	0	60	60	1	486.270000	487.480000	0.079500	NaN	NaN	48688.866667	0
2021.12.09 01:28:00	486.279344	0	61	61	1	485.600000	486.900000	0.079123	NaN	NaN	48627.934426	0
2021.12.09 01:29:00	485.814407	0	59	59	1	485.330000	486.370000	0.077546	NaN	NaN	48581.440678	0
2021.12.09 01:30:00	485.303333	0	60	60	1	484.540000	486.110000	0.178236	NaN	NaN	48530.333333	0
2021.12.09 01:31:00	485.302131	0	61	61	1	484.310000	485.930000	0.119354	NaN	NaN	48530.213115	0
2021.12.09 01:32:00	485.887333	0	60	59	1	485.210000	486.640000	0.098264	NaN	NaN	48588.733333	9
2021.12.09 01:33:00	486.718136	0	59	59	1	486.140000	487.660000	0.124433	NaN	NaN	48671.813559	9
2021.12.09 01:34:00	487.444590	0	61	61	1	486.580000	488.450000	0.172219	NaN	NaN	48744.459016	9
2021.12.09 01:35:00	487.990508	0	59	59	1	487.290000	488.600000	0.104870	NaN	NaN	48799.050847	0
2021.12.09 01:36:00	488.980000	0	61	61	1	488.200000	489.730000	0.138350	NaN	NaN	48898.000000	0
2021.12.09 01:37:00	489.469833	0	60	60	1	488.710000	490.370000	0.112615	NaN	NaN	48946.983333	9
2021.12.09 01:38:00	489.980169	0	59	59	1	489.420000	490.710000	0.095726	NaN	NaN	48998.016949	0
2021.12.09 01:39:00	490.229508	0	61	60	1	489.330000	490.770000	0.161565	NaN	NaN	49022.950820	9
2021.12.09 01:40:00	490.195500	0	60	59	1	489.700000	490.750000	0.081544	NaN	NaN	49019.550000	0
2021.12.09 01:41:00	490.137833	0	60	60	1	489.500000	490.630000	0.066004	NaN	NaN	49013.783333	0
2021.12.09 01:42:00	489.873667	0	60	60	1	489.190000	490.570000	0.090285	NaN	NaN	48987.366667	0
2021.12.09 01:43:00	489.512203	0	59	59	1	488.840000	490.060000	0.066097	NaN	NaN	48951.220339	9
