$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.16 00:00:03
$Filename; CO2FT_A_XCO2_Corr_20211216.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; XCO2_Corr, ppm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, ppm; Float
$8; Maximum; ppm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	XCO2_Corr	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.16 00:15:00	467.507833	16384	60	60	1	465.280000	470.100000	2.116916	NaN	NaN	46750.783333	9
2021.12.16 00:16:00	471.497500	16384	60	60	1	469.710000	472.790000	0.591117	NaN	NaN	47149.750000	1
2021.12.16 00:17:00	474.680833	16384	60	60	1	472.680000	476.680000	1.232784	NaN	NaN	47468.083333	1
2021.12.16 00:18:00	477.137167	16384	60	60	1	476.300000	478.690000	0.513333	NaN	NaN	47713.716667	9
2021.12.16 00:19:00	479.564167	0	60	60	1	478.520000	480.740000	0.306072	NaN	NaN	47956.416667	0
2021.12.16 00:20:00	480.971500	0	60	60	1	479.700000	482.160000	0.412806	NaN	NaN	48097.150000	0
2021.12.16 00:21:00	482.683167	0	60	60	1	481.690000	483.520000	0.121080	NaN	NaN	48268.316667	9
2021.12.16 00:22:00	483.759500	0	60	60	1	482.910000	484.600000	0.180046	NaN	NaN	48375.950000	0
2021.12.16 00:23:00	484.812167	0	60	60	1	483.920000	485.710000	0.251600	NaN	NaN	48481.216667	0
2021.12.16 00:24:00	485.631667	0	60	60	1	484.970000	486.270000	0.100299	NaN	NaN	48563.166667	9
2021.12.16 00:25:00	486.368667	0	60	60	1	485.610000	487.090000	0.116419	NaN	NaN	48636.866667	9
2021.12.16 00:26:00	486.794500	0	60	60	1	485.910000	487.700000	0.146120	NaN	NaN	48679.450000	0
2021.12.16 00:27:00	487.455500	0	60	60	1	486.840000	488.230000	0.109320	NaN	NaN	48745.550000	0
2021.12.16 00:28:00	488.039500	0	60	60	1	487.130000	489.060000	0.231527	NaN	NaN	48803.950000	0
2021.12.16 00:29:00	488.425833	0	60	60	1	488.000000	489.030000	0.054418	NaN	NaN	48842.583333	9
2021.12.16 00:30:00	488.773333	0	60	60	1	488.070000	489.430000	0.074606	NaN	NaN	48877.333333	9
2021.12.16 00:31:00	489.051833	0	60	60	1	488.660000	489.320000	0.037673	NaN	NaN	48905.183333	9
2021.12.16 00:32:00	489.484000	0	60	60	1	489.040000	490.110000	0.070858	NaN	NaN	48948.400000	9
2021.12.16 00:33:00	489.717500	0	60	60	1	489.090000	490.210000	0.050653	NaN	NaN	48971.750000	0
2021.12.16 00:34:00	489.767000	0	60	60	1	489.370000	490.330000	0.069354	NaN	NaN	48976.700000	0
2021.12.16 00:35:00	490.140333	0	60	60	1	489.250000	491.170000	0.146471	NaN	NaN	49014.033333	0
2021.12.16 00:36:00	490.332667	0	60	60	1	489.760000	490.980000	0.072864	NaN	NaN	49033.266667	0
2021.12.16 00:37:00	490.568667	0	60	60	1	490.050000	491.380000	0.117056	NaN	NaN	49056.866667	9
2021.12.16 00:38:00	490.341500	0	60	60	1	489.600000	491.000000	0.158606	NaN	NaN	49034.150000	0
2021.12.16 00:39:00	490.732667	0	60	60	1	489.640000	491.800000	0.228016	NaN	NaN	49073.266667	0
2021.12.16 00:40:00	490.678333	0	60	60	1	489.960000	491.430000	0.176218	NaN	NaN	49067.833333	9
2021.12.16 00:41:00	491.014667	0	60	60	1	490.380000	491.790000	0.145551	NaN	NaN	49101.466667	0
2021.12.16 00:42:00	490.738833	0	60	60	1	490.220000	491.250000	0.069756	NaN	NaN	49073.883333	0
2021.12.16 00:43:00	491.050500	0	60	60	1	490.610000	491.420000	0.055483	NaN	NaN	49105.050000	0
2021.12.16 00:44:00	490.907333	0	60	60	1	490.280000	491.720000	0.079430	NaN	NaN	49090.733333	9
2021.12.16 00:45:00	491.064667	0	60	60	1	490.440000	491.690000	0.100096	NaN	NaN	49106.466667	0
2021.12.16 00:46:00	491.183500	0	60	60	1	490.490000	492.050000	0.174776	NaN	NaN	49118.350000	0
2021.12.16 00:47:00	491.467667	0	60	59	1	490.710000	492.320000	0.122171	NaN	NaN	49146.766667	9
2021.12.16 00:48:00	491.517667	0	60	60	1	490.720000	492.490000	0.183818	NaN	NaN	49151.766667	9
2021.12.16 00:49:00	491.285000	0	60	60	1	490.760000	492.080000	0.091883	NaN	NaN	49128.500000	0
2021.12.16 00:50:00	491.428833	0	60	60	1	490.710000	491.960000	0.069292	NaN	NaN	49142.883333	0
2021.12.16 00:51:00	491.259833	0	60	60	1	490.360000	492.020000	0.128578	NaN	NaN	49125.983333	9
2021.12.16 00:52:00	491.729667	0	60	60	1	491.090000	492.440000	0.117664	NaN	NaN	49172.966667	0
2021.12.16 00:53:00	491.839333	0	60	60	1	491.130000	492.710000	0.083759	NaN	NaN	49183.933333	0
2021.12.16 00:54:00	492.541833	0	60	60	1	491.740000	493.150000	0.097954	NaN	NaN	49254.183333	0
2021.12.16 00:55:00	492.868167	0	60	60	1	492.110000	493.460000	0.120412	NaN	NaN	49286.816667	9
2021.12.16 00:56:00	493.823333	0	60	60	1	493.200000	494.290000	0.064097	NaN	NaN	49382.333333	9
2021.12.16 00:57:00	494.810667	0	60	60	1	494.290000	495.500000	0.057169	NaN	NaN	49481.066667	9
2021.12.16 00:58:00	495.453667	0	60	60	1	494.600000	496.130000	0.148990	NaN	NaN	49545.366667	0
2021.12.16 00:59:00	496.021000	0	60	60	1	494.850000	496.810000	0.242531	NaN	NaN	49602.100000	0
2021.12.16 01:00:00	496.885667	0	60	60	1	495.990000	497.310000	0.093083	NaN	NaN	49688.566667	9
2021.12.16 01:01:00	497.300333	0	60	60	1	496.610000	498.140000	0.089312	NaN	NaN	49730.033333	0
2021.12.16 01:02:00	498.285167	0	60	60	1	497.510000	499.480000	0.279019	NaN	NaN	49828.516667	9
2021.12.16 01:03:00	499.916333	0	60	60	1	499.030000	500.820000	0.191020	NaN	NaN	49991.633333	9
2021.12.16 01:04:00	500.896833	0	60	60	1	499.870000	502.120000	0.300575	NaN	NaN	50089.683333	0
2021.12.16 01:05:00	502.320667	0	60	60	1	501.630000	503.260000	0.163233	NaN	NaN	50232.066667	9
2021.12.16 01:06:00	503.286667	0	60	60	1	502.450000	503.950000	0.143345	NaN	NaN	50328.666667	0
2021.12.16 01:07:00	504.085167	0	60	60	1	503.100000	504.830000	0.122720	NaN	NaN	50408.516667	9
2021.12.16 01:08:00	504.517167	0	60	60	1	503.650000	505.290000	0.127092	NaN	NaN	50451.716667	9
2021.12.16 01:09:00	505.214667	0	60	60	1	504.340000	506.090000	0.223113	NaN	NaN	50521.466667	0
2021.12.16 01:10:00	505.451333	0	60	60	1	504.540000	506.160000	0.090754	NaN	NaN	50545.133333	9
2021.12.16 01:11:00	506.019000	0	60	60	1	505.500000	506.530000	0.074850	NaN	NaN	50601.900000	0
2021.12.16 01:12:00	506.157000	0	60	60	1	505.440000	506.940000	0.074533	NaN	NaN	50615.700000	0
2021.12.16 01:13:00	506.826333	0	60	60	1	506.290000	507.610000	0.106288	NaN	NaN	50682.633333	9
2021.12.16 01:14:00	507.133833	0	60	60	1	506.540000	507.570000	0.067146	NaN	NaN	50713.383333	0
2021.12.16 01:15:00	507.352833	0	60	60	1	506.840000	507.900000	0.053556	NaN	NaN	50735.283333	0
2021.12.16 01:16:00	507.531000	0	60	60	1	506.830000	508.310000	0.123507	NaN	NaN	50753.100000	9
2021.12.16 01:17:00	508.091667	0	60	60	1	507.260000	508.690000	0.140028	NaN	NaN	50809.166667	0
2021.12.16 01:18:00	508.721667	0	60	60	1	508.070000	509.230000	0.099041	NaN	NaN	50872.166667	9
2021.12.16 01:19:00	509.748333	0	60	60	1	508.740000	510.790000	0.300967	NaN	NaN	50974.833333	9
2021.12.16 01:20:00	510.974333	0	60	60	1	510.140000	511.870000	0.206761	NaN	NaN	51097.433333	0
2021.12.16 01:21:00	511.925000	0	60	60	1	511.020000	512.550000	0.144971	NaN	NaN	51192.500000	9
2021.12.16 01:22:00	512.995833	0	60	60	1	511.950000	513.690000	0.125615	NaN	NaN	51299.583333	0
2021.12.16 01:23:00	514.266833	0	60	60	1	513.090000	515.120000	0.273907	NaN	NaN	51426.683333	9
2021.12.16 01:24:00	514.694167	0	60	60	1	513.620000	515.510000	0.256750	NaN	NaN	51469.416667	9
2021.12.16 01:25:00	515.602833	0	60	60	1	514.850000	516.390000	0.157509	NaN	NaN	51560.283333	9
2021.12.16 01:26:00	515.508833	0	60	60	1	515.100000	516.180000	0.086044	NaN	NaN	51550.883333	0
2021.12.16 01:27:00	515.571333	0	60	60	1	514.850000	516.140000	0.087815	NaN	NaN	51557.133333	0
2021.12.16 01:28:00	516.171167	0	60	60	1	515.470000	516.910000	0.117526	NaN	NaN	51617.116667	9
2021.12.16 01:29:00	516.464667	0	60	60	1	515.780000	517.430000	0.121320	NaN	NaN	51646.466667	9
2021.12.16 01:30:00	516.978167	0	60	60	1	516.230000	517.800000	0.127839	NaN	NaN	51697.816667	9
2021.12.16 01:31:00	517.096167	0	60	60	1	516.600000	517.780000	0.092807	NaN	NaN	51709.616667	0
2021.12.16 01:32:00	517.936500	0	60	60	1	517.170000	518.490000	0.130976	NaN	NaN	51793.650000	0
2021.12.16 01:33:00	517.762333	0	60	60	1	517.300000	518.320000	0.046605	NaN	NaN	51776.233333	9
2021.12.16 01:34:00	517.949333	0	60	60	1	517.190000	518.820000	0.184067	NaN	NaN	51794.933333	0
2021.12.16 01:35:00	518.315500	0	60	60	1	517.640000	519.090000	0.128452	NaN	NaN	51831.550000	0
2021.12.16 01:36:00	518.520667	0	60	60	1	517.880000	519.080000	0.078400	NaN	NaN	51852.066667	0
2021.12.16 01:37:00	519.061833	0	60	60	1	518.130000	519.540000	0.084747	NaN	NaN	51906.183333	9
2021.12.16 01:38:00	519.268000	0	60	60	1	518.460000	520.430000	0.151257	NaN	NaN	51926.800000	0
2021.12.16 01:39:00	519.548833	0	60	60	1	518.930000	520.390000	0.105051	NaN	NaN	51954.883333	9
2021.12.16 01:40:00	518.614000	0	60	60	1	516.680000	520.110000	0.853523	NaN	NaN	51861.400000	0
2021.12.16 01:41:00	516.411167	0	60	60	1	515.180000	517.550000	0.580475	NaN	NaN	51641.116667	0
2021.12.16 01:42:00	513.941667	0	60	60	1	512.860000	515.310000	0.350590	NaN	NaN	51394.166667	9
2021.12.16 01:43:00	512.435500	0	60	60	1	511.280000	513.650000	0.380117	NaN	NaN	51243.550000	9
2021.12.16 01:44:00	511.050667	0	60	60	1	510.010000	512.090000	0.278630	NaN	NaN	51105.066667	9
2021.12.16 01:45:00	510.319667	0	60	60	1	509.660000	511.010000	0.083281	NaN	NaN	51031.966667	0
2021.12.16 01:46:00	510.830000	0	60	60	1	509.690000	516.750000	3.953244	NaN	NaN	51083.000000	0
2021.12.16 01:47:00	509.922667	0	60	60	1	509.320000	510.640000	0.091118	NaN	NaN	50992.266667	9
2021.12.16 01:48:00	509.318500	0	60	60	1	508.450000	510.160000	0.157410	NaN	NaN	50931.850000	0
2021.12.16 01:49:00	508.830667	0	60	60	1	508.070000	509.580000	0.101694	NaN	NaN	50883.066667	9
2021.12.16 01:50:00	508.565667	0	60	60	1	507.840000	509.190000	0.078469	NaN	NaN	50856.566667	0
2021.12.16 01:51:00	508.447500	0	60	60	1	507.520000	509.290000	0.104985	NaN	NaN	50844.750000	9
2021.12.16 01:52:00	508.085667	0	60	60	1	507.490000	508.890000	0.091459	NaN	NaN	50808.566667	9
2021.12.16 01:53:00	507.884167	0	60	60	1	507.520000	508.390000	0.040808	NaN	NaN	50788.416667	0
2021.12.16 01:54:00	508.600167	0	60	60	1	507.940000	509.140000	0.081507	NaN	NaN	50860.016667	0
2021.12.16 01:55:00	509.770167	0	60	60	1	508.620000	510.510000	0.171005	NaN	NaN	50977.016667	9
2021.12.16 01:56:00	510.430333	0	60	60	1	509.880000	510.960000	0.065274	NaN	NaN	51043.033333	0
2021.12.16 01:57:00	510.435500	0	60	60	1	509.270000	511.320000	0.274059	NaN	NaN	51043.550000	9
2021.12.16 01:58:00	509.188500	0	60	60	1	508.100000	509.960000	0.256349	NaN	NaN	50918.850000	9
2021.12.16 01:59:00	507.349000	0	60	60	1	506.260000	508.540000	0.512229	NaN	NaN	50734.900000	9
2021.12.16 02:00:00	505.422667	0	60	60	1	504.280000	506.370000	0.453478	NaN	NaN	50542.266667	0
2021.12.16 02:01:00	503.485667	0	60	60	1	502.080000	504.390000	0.373476	NaN	NaN	50348.566667	0
2021.12.16 02:02:00	501.790000	0	60	60	1	500.440000	503.010000	0.386403	NaN	NaN	50179.000000	9
2021.12.16 02:03:00	499.696667	0	60	60	1	498.160000	500.850000	0.496579	NaN	NaN	49969.666667	0
2021.12.16 02:04:00	497.324833	0	60	60	1	496.150000	498.740000	0.430815	NaN	NaN	49732.483333	9
2021.12.16 02:05:00	495.675000	0	60	60	1	494.280000	496.610000	0.350981	NaN	NaN	49567.500000	9
2021.12.16 02:06:00	493.642167	0	60	60	1	492.100000	494.810000	0.423983	NaN	NaN	49364.216667	0
2021.12.16 02:07:00	492.239167	0	60	60	1	491.150000	493.100000	0.271923	NaN	NaN	49223.916667	9
2021.12.16 02:08:00	490.659000	0	60	60	1	489.490000	491.270000	0.100992	NaN	NaN	49065.900000	0
2021.12.16 02:09:00	489.569000	0	60	60	1	488.680000	490.630000	0.281121	NaN	NaN	48956.900000	0
2021.12.16 02:10:00	488.485333	0	60	60	1	487.850000	489.210000	0.128483	NaN	NaN	48848.533333	0
2021.12.16 02:11:00	487.980167	0	60	60	1	487.000000	489.070000	0.257775	NaN	NaN	48798.016667	9
2021.12.16 02:12:00	487.111000	0	60	60	1	486.280000	487.830000	0.178633	NaN	NaN	48711.100000	9
2021.12.16 02:13:00	486.272500	0	60	60	1	485.820000	486.850000	0.072711	NaN	NaN	48627.250000	9
2021.12.16 02:14:00	486.105667	0	60	60	1	485.020000	486.680000	0.135272	NaN	NaN	48610.566667	9
2021.12.16 02:15:00	485.679167	0	60	60	1	484.980000	486.190000	0.069699	NaN	NaN	48567.916667	9
2021.12.16 02:16:00	485.615333	0	60	60	1	484.930000	486.190000	0.089463	NaN	NaN	48561.533333	0
2021.12.16 02:17:00	485.283000	0	60	60	1	484.610000	486.060000	0.092506	NaN	NaN	48528.300000	9
2021.12.16 02:18:00	485.838500	0	60	60	1	485.190000	486.670000	0.074355	NaN	NaN	48583.850000	9
2021.12.16 02:19:00	485.941000	0	60	60	1	485.170000	486.540000	0.110372	NaN	NaN	48594.100000	0
2021.12.16 02:20:00	486.140167	0	60	60	1	485.360000	487.150000	0.135049	NaN	NaN	48614.016667	9
2021.12.16 02:21:00	486.384833	0	60	60	1	485.620000	486.980000	0.095893	NaN	NaN	48638.483333	0
2021.12.16 02:22:00	487.001333	0	60	60	1	486.220000	488.140000	0.272842	NaN	NaN	48700.133333	0
2021.12.16 02:23:00	487.670333	0	60	60	1	486.920000	488.720000	0.225830	NaN	NaN	48767.033333	9
2021.12.16 02:24:00	488.194833	0	60	60	1	487.240000	489.080000	0.176636	NaN	NaN	48819.483333	9
2021.12.16 02:25:00	488.554167	0	60	60	1	487.970000	489.290000	0.104079	NaN	NaN	48855.416667	9
2021.12.16 02:26:00	488.889333	0	60	60	1	488.230000	489.640000	0.112745	NaN	NaN	48888.933333	0
2021.12.16 02:27:00	489.506667	0	60	60	1	488.980000	490.210000	0.079880	NaN	NaN	48950.666667	9
2021.12.16 02:28:00	489.354833	0	60	60	1	488.940000	490.020000	0.062578	NaN	NaN	48935.483333	0
2021.12.16 02:29:00	489.226167	0	60	60	1	488.730000	489.730000	0.066519	NaN	NaN	48922.616667	0
2021.12.16 02:30:00	489.136167	0	60	60	1	488.560000	489.600000	0.056973	NaN	NaN	48913.616667	9
2021.12.16 02:31:00	488.789167	0	60	60	1	488.030000	489.340000	0.124425	NaN	NaN	48878.916667	0
2021.12.16 02:32:00	488.493833	0	60	60	1	487.700000	489.110000	0.133129	NaN	NaN	48849.383333	0
2021.12.16 02:33:00	488.256333	0	60	60	1	487.180000	489.050000	0.216668	NaN	NaN	48825.633333	9
2021.12.16 02:34:00	488.092667	0	60	60	1	487.580000	488.730000	0.070627	NaN	NaN	48809.266667	0
2021.12.16 02:35:00	487.239167	0	60	60	1	486.410000	487.980000	0.087113	NaN	NaN	48723.916667	0
2021.12.16 02:36:00	486.749500	0	60	60	1	486.100000	487.370000	0.125564	NaN	NaN	48674.950000	9
2021.12.16 02:37:00	485.644000	0	60	60	1	484.760000	486.630000	0.202868	NaN	NaN	48564.400000	9
2021.12.16 02:38:00	484.538500	0	60	60	1	483.740000	485.300000	0.108159	NaN	NaN	48453.850000	0
2021.12.16 02:39:00	483.555500	0	60	60	1	482.530000	484.400000	0.182042	NaN	NaN	48355.550000	9
2021.12.16 02:40:00	483.806500	0	60	60	1	482.840000	484.850000	0.278488	NaN	NaN	48380.650000	9
2021.12.16 02:41:00	485.601667	0	60	60	1	484.620000	486.570000	0.237065	NaN	NaN	48560.166667	9
2021.12.16 02:42:00	487.599833	0	60	60	1	486.290000	488.950000	0.559453	NaN	NaN	48759.983333	9
2021.12.16 02:43:00	490.080667	0	60	60	1	488.820000	491.580000	0.579535	NaN	NaN	49008.066667	0
2021.12.16 02:44:00	491.982167	0	60	60	1	491.170000	492.630000	0.120400	NaN	NaN	49198.216667	9
2021.12.16 02:45:00	491.904167	0	60	60	1	491.490000	492.630000	0.059523	NaN	NaN	49190.416667	0
2021.12.16 02:46:00	491.855000	0	60	60	1	491.060000	492.370000	0.082378	NaN	NaN	49185.500000	0
2021.12.16 02:47:00	492.978500	0	60	60	1	492.240000	494.220000	0.166423	NaN	NaN	49297.850000	0
2021.12.16 02:48:00	493.735500	0	60	60	1	492.800000	494.770000	0.175313	NaN	NaN	49373.550000	9
2021.12.16 02:49:00	494.568500	0	60	60	1	493.720000	495.640000	0.144060	NaN	NaN	49456.850000	9
2021.12.16 02:50:00	495.581000	0	60	60	1	495.010000	496.430000	0.093829	NaN	NaN	49558.100000	9
2021.12.16 02:51:00	496.494500	0	60	60	1	495.690000	497.570000	0.187608	NaN	NaN	49649.450000	9
2021.12.16 02:52:00	497.035500	0	60	60	1	496.390000	497.780000	0.156978	NaN	NaN	49703.550000	9
2021.12.16 02:53:00	497.298333	0	60	60	1	496.760000	497.710000	0.063909	NaN	NaN	49729.833333	0
2021.12.16 02:54:00	497.947000	0	60	60	1	497.210000	498.530000	0.082557	NaN	NaN	49794.700000	9
2021.12.16 02:55:00	498.115000	0	60	60	1	497.500000	498.830000	0.074564	NaN	NaN	49811.500000	0
2021.12.16 02:56:00	498.379167	0	60	60	1	497.620000	499.180000	0.086445	NaN	NaN	49837.916667	0
2021.12.16 02:57:00	498.573833	0	60	60	1	497.930000	499.370000	0.092790	NaN	NaN	49857.383333	9
2021.12.16 02:58:00	498.804500	0	60	60	1	498.070000	499.420000	0.099815	NaN	NaN	49880.450000	0
2021.12.16 02:59:00	498.795500	0	60	60	1	497.970000	499.730000	0.092018	NaN	NaN	49879.550000	9
2021.12.16 03:00:00	499.486500	0	60	60	1	498.740000	500.260000	0.121098	NaN	NaN	49948.650000	0
2021.12.16 03:01:00	499.384833	0	60	60	1	498.750000	499.990000	0.089469	NaN	NaN	49938.483333	9
2021.12.16 03:02:00	499.443667	0	60	60	1	498.740000	499.900000	0.101254	NaN	NaN	49944.366667	9
2021.12.16 03:03:00	499.380667	0	60	60	1	498.730000	500.050000	0.058661	NaN	NaN	49938.066667	0
2021.12.16 03:04:00	499.122000	0	60	60	1	498.450000	499.820000	0.063532	NaN	NaN	49912.200000	0
2021.12.16 03:05:00	499.457333	0	60	60	1	498.870000	500.150000	0.118383	NaN	NaN	49945.733333	9
2021.12.16 03:06:00	499.351667	0	60	60	1	498.810000	499.840000	0.056363	NaN	NaN	49935.166667	9
2021.12.16 03:07:00	499.535333	0	60	60	1	498.810000	499.990000	0.062344	NaN	NaN	49953.533333	9
2021.12.16 03:08:00	499.287667	0	60	60	1	498.460000	499.970000	0.105930	NaN	NaN	49928.766667	0
2021.12.16 03:09:00	499.461667	0	60	60	1	498.610000	500.220000	0.119401	NaN	NaN	49946.166667	9
2021.12.16 03:10:00	499.504333	0	60	60	1	498.800000	500.120000	0.148605	NaN	NaN	49950.433333	9
2021.12.16 03:11:00	499.570333	0	60	60	1	498.730000	500.240000	0.101512	NaN	NaN	49957.033333	0
2021.12.16 03:12:00	499.532500	0	60	60	1	498.800000	500.490000	0.124300	NaN	NaN	49953.250000	0
2021.12.16 03:13:00	499.713833	0	60	60	1	498.480000	500.330000	0.101634	NaN	NaN	49971.383333	0
2021.12.16 03:14:00	499.318167	0	60	60	1	498.550000	500.170000	0.106880	NaN	NaN	49931.816667	9
2021.12.16 03:15:00	499.381000	0	60	60	1	498.810000	500.010000	0.066952	NaN	NaN	49938.100000	0
2021.12.16 03:16:00	499.454167	0	60	60	1	498.790000	500.200000	0.076303	NaN	NaN	49945.416667	0
2021.12.16 03:17:00	499.416833	0	60	60	1	498.840000	499.870000	0.036717	NaN	NaN	49941.683333	0
2021.12.16 03:18:00	499.562333	0	60	60	1	498.920000	500.270000	0.078147	NaN	NaN	49956.233333	9
2021.12.16 03:19:00	499.365000	0	60	60	1	498.520000	499.930000	0.063744	NaN	NaN	49936.500000	0
2021.12.16 03:20:00	499.230500	0	60	60	1	498.490000	499.850000	0.112212	NaN	NaN	49923.050000	0
2021.12.16 03:21:00	499.320167	0	60	60	1	498.510000	500.180000	0.116144	NaN	NaN	49932.016667	9
2021.12.16 03:22:00	499.494500	0	60	60	1	498.290000	500.370000	0.154893	NaN	NaN	49949.450000	0
2021.12.16 03:23:00	499.550500	0	60	60	1	498.900000	500.150000	0.059679	NaN	NaN	49955.050000	0
2021.12.16 03:24:00	499.371500	0	60	60	1	498.690000	499.890000	0.063416	NaN	NaN	49937.150000	9
2021.12.16 03:25:00	499.257000	0	60	60	1	498.560000	499.850000	0.096269	NaN	NaN	49925.700000	9
2021.12.16 03:26:00	499.294000	0	60	60	1	498.550000	499.980000	0.149692	NaN	NaN	49929.400000	0
2021.12.16 03:27:00	499.230333	0	60	60	1	498.380000	499.920000	0.086278	NaN	NaN	49923.033333	0
2021.12.16 03:28:00	499.375000	0	60	60	1	498.710000	500.340000	0.097751	NaN	NaN	49937.500000	0
2021.12.16 03:29:00	499.416167	0	60	59	1	498.710000	500.390000	0.090316	NaN	NaN	49941.616667	9
2021.12.16 03:30:00	499.204167	0	60	60	1	498.580000	499.870000	0.075767	NaN	NaN	49920.416667	0
