$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.03 00:00:01
$Filename; CO2FT_A_XCO2_Corr_20211203.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; XCO2_Corr, ppm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, ppm; Float
$8; Maximum; ppm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	XCO2_Corr	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.03 01:09:00	1818.067333	128	60	60	1	1816.590000	1819.960000	0.991816	NaN	NaN	181806.733333	8388608
2021.12.03 01:10:00	1820.553333	128	60	60	1	1818.960000	1822.490000	1.045243	NaN	NaN	182055.333333	8388608
2021.12.03 01:11:00	1823.715333	128	60	60	1	1821.560000	1826.410000	1.371632	NaN	NaN	182371.533333	8388608
2021.12.03 01:12:00	1826.576500	128	60	60	1	1824.960000	1828.420000	0.869379	NaN	NaN	182657.650000	8388608
2021.12.03 01:13:00	1829.286102	128	59	60	1	1827.330000	1831.470000	1.128083	NaN	NaN	182928.610169	8388617
2021.12.03 01:14:00	1832.451000	128	60	60	1	1830.550000	1834.160000	0.781772	NaN	NaN	183245.100000	8388608
2021.12.03 01:15:00	1834.178500	128	60	60	1	1832.490000	1835.730000	0.656704	NaN	NaN	183417.850000	8388608
2021.12.03 01:16:00	1837.026833	128	60	59	1	1834.930000	1838.840000	0.868886	NaN	NaN	183702.683333	8388608
2021.12.03 01:17:00	1839.783934	128	61	61	1	1837.920000	1842.570000	1.258188	NaN	NaN	183978.393443	8388617
2021.12.03 01:18:00	1842.319333	128	60	60	1	1841.020000	1844.260000	0.477518	NaN	NaN	184231.933333	8388608
2021.12.03 01:19:00	1844.700833	128	60	60	1	1843.340000	1845.750000	0.310699	NaN	NaN	184470.083333	8388608
2021.12.03 01:20:00	1847.245500	128	60	60	1	1845.470000	1848.860000	0.904646	NaN	NaN	184724.550000	8388608
2021.12.03 01:21:00	1849.694407	128	59	59	1	1848.000000	1851.800000	0.694635	NaN	NaN	184969.440678	8388617
2021.12.03 01:22:00	1852.193115	128	61	60	1	1850.200000	1853.730000	0.451418	NaN	NaN	185219.311475	8388617
2021.12.03 01:23:00	1854.546000	128	60	60	1	1852.910000	1855.790000	0.504628	NaN	NaN	185454.600000	8388617
2021.12.03 01:24:00	1856.282000	128	60	60	1	1854.810000	1858.120000	0.690182	NaN	NaN	185628.200000	8388608
2021.12.03 01:25:00	1858.236500	128	60	60	1	1856.960000	1859.390000	0.287610	NaN	NaN	185823.650000	8388608
2021.12.03 01:26:00	1860.674333	128	60	60	1	1858.620000	1862.370000	1.170191	NaN	NaN	186067.433333	8388608
2021.12.03 01:27:00	1863.119661	128	59	59	1	1861.460000	1865.400000	1.075841	NaN	NaN	186311.966102	8388608
2021.12.03 01:28:00	1865.225574	128	61	61	1	1863.870000	1866.400000	0.315908	NaN	NaN	186522.557377	8388617
2021.12.03 01:29:00	1867.297966	128	59	60	1	1866.410000	1868.820000	0.276713	NaN	NaN	186729.796610	8388608
2021.12.03 01:30:00	1868.937667	128	60	60	1	1867.370000	1870.590000	0.684849	NaN	NaN	186893.766667	8388617
2021.12.03 01:31:00	1870.785246	128	61	60	1	1869.370000	1872.720000	0.554805	NaN	NaN	187078.524590	8388608
2021.12.03 01:32:00	1872.684333	128	60	59	1	1871.170000	1874.390000	0.948130	NaN	NaN	187268.433333	8388608
2021.12.03 01:33:00	1874.966167	128	60	59	1	1872.710000	1876.360000	0.895126	NaN	NaN	187496.616667	8388608
2021.12.03 01:34:00	1876.589500	128	60	60	1	1874.650000	1878.930000	0.857995	NaN	NaN	187658.950000	8388617
2021.12.03 01:35:00	1878.630678	128	59	59	1	1877.450000	1879.760000	0.337072	NaN	NaN	187863.067797	8388608
2021.12.03 01:36:00	1880.408167	128	60	60	1	1878.980000	1882.070000	0.271347	NaN	NaN	188040.816667	8388608
2021.12.03 01:37:00	1881.871500	128	60	60	1	1880.410000	1882.940000	0.471871	NaN	NaN	188187.150000	8388608
2021.12.03 01:38:00	1883.284754	128	61	60	1	1881.470000	1884.720000	0.456612	NaN	NaN	188328.475410	8388608
2021.12.03 01:39:00	1885.727667	128	60	59	1	1884.080000	1887.690000	1.065974	NaN	NaN	188572.766667	8388608
2021.12.03 01:40:00	1887.144407	128	59	59	1	1885.550000	1888.070000	0.397063	NaN	NaN	188714.440678	8388608
2021.12.03 01:41:00	1888.490328	128	61	61	1	1886.880000	1890.390000	0.920257	NaN	NaN	188849.032787	8388617
2021.12.03 01:42:00	1890.055833	128	60	60	1	1888.750000	1892.330000	0.826099	NaN	NaN	189005.583333	8388608
2021.12.03 01:43:00	1892.115085	128	59	59	1	1890.800000	1893.600000	0.481377	NaN	NaN	189211.508475	8388608
2021.12.03 01:44:00	1893.507541	128	61	60	1	1891.440000	1895.030000	0.680399	NaN	NaN	189350.754098	8388608
2021.12.03 01:45:00	1894.362167	128	60	59	1	1892.680000	1896.340000	0.468231	NaN	NaN	189436.216667	8388608
2021.12.03 01:46:00	1896.221333	128	60	60	1	1894.840000	1897.520000	0.458961	NaN	NaN	189622.133333	8388608
2021.12.03 01:47:00	1897.366333	128	60	60	1	1896.360000	1899.330000	0.356119	NaN	NaN	189736.633333	8388617
2021.12.03 01:48:00	1899.546667	128	60	60	1	1898.750000	1900.460000	0.204063	NaN	NaN	189954.666667	8388608
2021.12.03 01:49:00	1900.484500	128	60	60	1	1898.790000	1901.680000	0.468917	NaN	NaN	190048.450000	8388617
2021.12.03 01:50:00	1901.858500	128	60	60	1	1900.960000	1903.500000	0.306827	NaN	NaN	190185.850000	8388608
2021.12.03 01:51:00	1903.160833	128	60	60	1	1902.180000	1904.430000	0.265259	NaN	NaN	190316.083333	8388608
2021.12.03 01:52:00	1904.165667	128	60	61	1	1903.380000	1905.210000	0.225757	NaN	NaN	190416.566667	8388608
2021.12.03 01:53:00	1905.284000	128	60	59	1	1903.750000	1906.810000	0.650014	NaN	NaN	190528.400000	8388608
2021.12.03 01:54:00	1906.811833	128	60	59	1	1904.950000	1908.570000	0.522500	NaN	NaN	190681.183333	8388608
2021.12.03 01:55:00	1908.700167	128	60	60	1	1907.100000	1909.940000	0.683903	NaN	NaN	190870.016667	8388608
2021.12.03 01:56:00	1909.553833	128	60	60	1	1907.500000	1911.490000	0.657773	NaN	NaN	190955.383333	8388608
2021.12.03 01:57:00	1910.786833	128	60	60	1	1909.890000	1911.710000	0.199863	NaN	NaN	191078.683333	8388608
2021.12.03 01:58:00	1911.837288	128	59	59	1	1910.420000	1913.140000	0.324099	NaN	NaN	191183.728814	8388608
2021.12.03 01:59:00	1912.724500	128	60	61	1	1911.580000	1913.960000	0.326761	NaN	NaN	191272.450000	8388608
2021.12.03 02:00:00	1913.847333	128	60	59	1	1912.330000	1915.080000	0.290657	NaN	NaN	191384.733333	8388617
2021.12.03 02:01:00	1915.085738	128	61	60	1	1914.080000	1916.090000	0.366238	NaN	NaN	191508.573770	8388608
2021.12.03 02:02:00	1916.574000	128	60	59	1	1915.290000	1918.050000	0.389835	NaN	NaN	191657.400000	8388617
2021.12.03 02:03:00	1917.293333	128	60	60	1	1916.470000	1918.680000	0.287409	NaN	NaN	191729.333333	8388617
2021.12.03 02:04:00	1917.962542	128	59	59	1	1916.820000	1919.660000	0.466823	NaN	NaN	191796.254237	8388608
2021.12.03 02:05:00	1919.345738	128	61	61	1	1917.520000	1920.550000	0.306148	NaN	NaN	191934.573770	8388608
2021.12.03 02:06:00	1920.112000	128	60	60	1	1919.080000	1921.500000	0.393687	NaN	NaN	192011.200000	8388608
2021.12.03 02:07:00	1921.437667	128	60	60	1	1920.200000	1922.680000	0.307978	NaN	NaN	192143.766667	8388617
2021.12.03 02:08:00	1922.247627	128	59	59	1	1920.920000	1923.830000	0.521629	NaN	NaN	192224.762712	8388608
2021.12.03 02:09:00	1923.980164	128	61	60	1	1922.610000	1925.430000	0.373008	NaN	NaN	192398.016393	8388617
2021.12.03 02:10:00	1924.515500	128	60	59	1	1923.620000	1925.340000	0.192822	NaN	NaN	192451.550000	8388617
2021.12.03 02:11:00	1925.498833	128	60	59	1	1923.770000	1926.820000	0.527570	NaN	NaN	192549.883333	8388608
2021.12.03 02:12:00	1926.150169	128	59	58	1	1925.170000	1927.120000	0.225484	NaN	NaN	192615.016949	8388608
2021.12.03 02:13:00	1926.570000	128	61	61	1	1925.070000	1927.580000	0.221910	NaN	NaN	192657.000000	8388608
2021.12.03 02:14:00	1927.789333	128	60	60	1	1926.940000	1929.390000	0.457267	NaN	NaN	192778.933333	8388617
2021.12.03 02:15:00	1928.638305	128	59	59	1	1927.110000	1930.690000	0.584176	NaN	NaN	192863.830508	8388608
2021.12.03 02:16:00	1929.855410	128	61	60	1	1928.630000	1931.380000	0.380815	NaN	NaN	192985.540984	8388617
2021.12.03 02:17:00	1930.496833	128	60	59	1	1929.320000	1931.330000	0.220161	NaN	NaN	193049.683333	8388608
2021.12.03 02:18:00	1930.991333	128	60	60	1	1929.790000	1932.490000	0.530354	NaN	NaN	193099.133333	8388617
2021.12.03 02:19:00	1932.034500	128	60	60	1	1930.270000	1933.200000	0.373056	NaN	NaN	193203.450000	8388608
2021.12.03 02:20:00	1932.970833	128	60	60	1	1930.960000	1934.620000	1.085682	NaN	NaN	193297.083333	8388617
2021.12.03 02:21:00	1933.165667	128	60	60	1	1931.710000	1934.160000	0.352147	NaN	NaN	193316.566667	8388608
2021.12.03 02:22:00	1934.475593	128	59	59	1	1933.580000	1935.460000	0.209542	NaN	NaN	193447.559322	8388617
2021.12.03 02:23:00	1934.931803	128	61	60	1	1933.900000	1935.910000	0.238528	NaN	NaN	193493.180328	8388608
2021.12.03 02:24:00	1935.297667	128	60	60	1	1934.270000	1936.240000	0.248367	NaN	NaN	193529.766667	8388608
2021.12.03 02:25:00	1936.224746	128	59	59	1	1935.140000	1937.200000	0.218243	NaN	NaN	193622.474576	8388608
2021.12.03 02:26:00	1936.744918	128	61	61	1	1935.810000	1937.840000	0.311365	NaN	NaN	193674.491803	8388617
2021.12.03 02:27:00	1937.536667	128	60	60	1	1935.730000	1939.120000	0.459134	NaN	NaN	193753.666667	8388608
2021.12.03 02:28:00	1937.741500	128	60	60	1	1936.480000	1939.270000	0.350789	NaN	NaN	193774.150000	8388608
2021.12.03 02:29:00	1938.957000	128	60	60	1	1937.600000	1939.830000	0.205086	NaN	NaN	193895.700000	8388608
2021.12.03 02:30:00	1939.510167	128	60	61	1	1938.160000	1940.510000	0.337425	NaN	NaN	193951.016667	8388608
2021.12.03 02:31:00	1940.526667	128	60	59	1	1938.750000	1941.510000	0.376006	NaN	NaN	194052.666667	8388608
2021.12.03 02:32:00	1940.756780	128	59	59	1	1939.540000	1941.850000	0.300277	NaN	NaN	194075.677966	8388617
2021.12.03 02:33:00	1941.043115	128	61	61	1	1939.540000	1942.610000	0.554242	NaN	NaN	194104.311475	8388608
2021.12.03 02:34:00	1942.316441	128	59	59	1	1940.990000	1943.950000	0.478310	NaN	NaN	194231.644068	8388608
2021.12.03 02:35:00	1942.459000	128	60	59	1	1940.990000	1944.030000	0.327484	NaN	NaN	194245.900000	8388608
2021.12.03 02:36:00	1942.895000	128	60	60	1	1941.600000	1943.830000	0.226124	NaN	NaN	194289.500000	8388608
2021.12.03 02:37:00	1943.708197	128	61	61	1	1942.480000	1944.710000	0.281302	NaN	NaN	194370.819672	8388608
2021.12.03 02:38:00	1944.504746	128	59	59	1	1942.830000	1945.900000	0.335384	NaN	NaN	194450.474576	8388608
2021.12.03 02:39:00	1944.942500	128	60	60	1	1943.760000	1945.970000	0.249094	NaN	NaN	194494.250000	8388608
2021.12.03 02:40:00	1945.197541	128	61	61	1	1944.300000	1946.030000	0.182592	NaN	NaN	194519.754098	8388608
2021.12.03 02:41:00	1945.388644	128	59	60	1	1944.560000	1946.110000	0.131343	NaN	NaN	194538.864407	8388608
2021.12.03 02:42:00	1946.555000	128	60	59	1	1944.980000	1947.970000	0.592500	NaN	NaN	194655.500000	8388608
2021.12.03 02:43:00	1946.242667	128	60	59	1	1945.130000	1947.190000	0.227033	NaN	NaN	194624.266667	8388608
2021.12.03 02:44:00	1946.822787	128	61	61	1	1945.480000	1948.210000	0.433600	NaN	NaN	194682.278689	8388617
2021.12.03 02:45:00	1947.095500	128	60	60	1	1946.160000	1948.290000	0.215842	NaN	NaN	194709.550000	8388617
2021.12.03 02:46:00	1947.556500	128	60	60	1	1946.260000	1949.730000	0.588193	NaN	NaN	194755.650000	8388617
2021.12.03 02:47:00	1948.853500	128	60	60	1	1947.760000	1949.820000	0.223749	NaN	NaN	194885.350000	8388608
2021.12.03 02:48:00	1948.796271	128	59	59	1	1947.650000	1949.720000	0.237455	NaN	NaN	194879.627119	8388617
2021.12.03 02:49:00	1948.995082	128	61	60	1	1948.150000	1949.920000	0.280815	NaN	NaN	194899.508197	8388608
2021.12.03 02:50:00	1949.434068	128	59	59	1	1948.210000	1950.260000	0.285197	NaN	NaN	194943.406780	8388617
2021.12.03 02:51:00	1950.370984	128	61	60	1	1949.050000	1951.490000	0.239892	NaN	NaN	195037.098361	8388608
2021.12.03 02:52:00	1950.483000	128	60	60	1	1949.360000	1951.540000	0.231120	NaN	NaN	195048.300000	8388617
2021.12.03 02:53:00	1950.757966	128	59	60	1	1949.720000	1951.850000	0.246679	NaN	NaN	195075.796610	8388617
2021.12.03 02:54:00	1950.763934	128	61	61	1	1949.490000	1952.070000	0.377954	NaN	NaN	195076.393443	8388608
2021.12.03 02:55:00	1951.220508	128	59	59	1	1950.270000	1952.360000	0.196243	NaN	NaN	195122.050847	8388608
2021.12.03 02:56:00	1951.921967	128	61	60	1	1951.010000	1953.140000	0.181213	NaN	NaN	195192.196721	8388608
2021.12.03 02:57:00	1952.036667	128	60	59	1	1950.730000	1953.340000	0.427745	NaN	NaN	195203.666667	8388617
2021.12.03 02:58:00	1952.664407	128	59	59	1	1951.420000	1953.740000	0.199684	NaN	NaN	195266.440678	8388608
2021.12.03 02:59:00	1953.123607	128	61	61	1	1952.310000	1953.820000	0.127387	NaN	NaN	195312.360656	8388617
2021.12.03 03:00:00	1953.647966	128	59	59	1	1952.980000	1955.220000	0.273920	NaN	NaN	195364.796610	8388617
2021.12.03 03:01:00	1953.725410	128	61	61	1	1952.440000	1955.110000	0.274099	NaN	NaN	195372.540984	8388608
2021.12.03 03:02:00	1954.202500	128	60	60	1	1953.500000	1955.440000	0.202060	NaN	NaN	195420.250000	8388608
2021.12.03 03:03:00	1954.399333	128	60	59	1	1953.360000	1955.680000	0.336586	NaN	NaN	195439.933333	8388608
2021.12.03 03:04:00	1954.633333	128	60	59	1	1953.380000	1955.440000	0.189789	NaN	NaN	195463.333333	8388608
2021.12.03 03:05:00	1954.459167	128	60	60	1	1953.330000	1955.670000	0.435170	NaN	NaN	195445.916667	8388608
2021.12.03 03:06:00	1954.754333	128	60	60	1	1953.920000	1956.360000	0.314164	NaN	NaN	195475.433333	8388608
2021.12.03 03:07:00	1955.257333	128	60	60	1	1953.360000	1956.320000	0.635006	NaN	NaN	195525.733333	8388608
2021.12.03 03:08:00	1955.714746	128	59	60	1	1954.660000	1956.850000	0.244484	NaN	NaN	195571.474576	8388617
2021.12.03 03:09:00	1956.063279	128	61	61	1	1954.810000	1957.040000	0.314212	NaN	NaN	195606.327869	8388608
2021.12.03 03:10:00	1956.286167	128	60	59	1	1955.540000	1957.120000	0.188627	NaN	NaN	195628.616667	8388608
2021.12.03 03:11:00	1956.739500	128	60	60	1	1955.590000	1957.910000	0.291452	NaN	NaN	195673.950000	8388617
2021.12.03 03:12:00	1956.291500	128	60	60	1	1955.130000	1957.700000	0.261315	NaN	NaN	195629.150000	8388608
2021.12.03 03:13:00	1954.339167	128	60	60	1	1952.500000	1957.550000	1.868659	NaN	NaN	195433.916667	8388608
