$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.17 00:00:08
$Filename; CO2FT_A_XCO2_Corr_20211217.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; XCO2_Corr, ppm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, ppm; Float
$8; Maximum; ppm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	XCO2_Corr	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.17 00:50:00	390.398667	0	60	60	1	389.820000	390.920000	0.060483	NaN	NaN	39039.866667	0
2021.12.17 00:51:00	390.436500	0	60	60	1	389.890000	391.060000	0.074101	NaN	NaN	39043.650000	0
2021.12.17 00:52:00	390.313500	0	60	60	1	389.800000	390.670000	0.047925	NaN	NaN	39031.350000	0
2021.12.17 00:53:00	390.225167	0	60	60	1	389.780000	390.570000	0.052019	NaN	NaN	39022.516667	9
2021.12.17 00:54:00	390.239167	0	60	60	1	389.740000	390.630000	0.087398	NaN	NaN	39023.916667	0
2021.12.17 00:55:00	389.915833	0	60	61	1	389.370000	390.390000	0.082937	NaN	NaN	38991.583333	9
2021.12.17 00:56:00	389.836833	0	60	60	1	389.510000	390.690000	0.064812	NaN	NaN	38983.683333	0
2021.12.17 00:57:00	389.897000	0	60	60	1	389.200000	390.430000	0.123055	NaN	NaN	38989.700000	9
2021.12.17 00:58:00	389.709833	0	60	60	1	389.140000	390.020000	0.053307	NaN	NaN	38970.983333	0
2021.12.17 00:59:00	389.648500	0	60	60	1	389.110000	390.370000	0.071732	NaN	NaN	38964.850000	0
2021.12.17 01:00:00	389.454667	0	60	60	1	389.160000	390.050000	0.061215	NaN	NaN	38945.466667	0
2021.12.17 01:01:00	389.285167	0	60	60	1	388.720000	389.770000	0.063639	NaN	NaN	38928.516667	9
2021.12.17 01:02:00	388.874000	0	60	60	1	388.100000	389.320000	0.099645	NaN	NaN	38887.400000	9
2021.12.17 01:03:00	388.387500	0	60	60	1	387.840000	388.830000	0.078958	NaN	NaN	38838.750000	9
2021.12.17 01:04:00	388.061167	0	60	60	1	387.480000	388.440000	0.048505	NaN	NaN	38806.116667	9
2021.12.17 01:05:00	387.667500	0	60	60	1	387.200000	388.130000	0.064429	NaN	NaN	38766.750000	0
2021.12.17 01:06:00	387.386667	0	60	60	1	386.930000	388.040000	0.074623	NaN	NaN	38738.666667	0
2021.12.17 01:07:00	387.126000	0	60	60	1	386.630000	387.830000	0.083892	NaN	NaN	38712.600000	9
2021.12.17 01:08:00	386.979167	0	60	60	1	386.320000	387.580000	0.101093	NaN	NaN	38697.916667	0
2021.12.17 01:09:00	386.767000	0	60	60	1	386.270000	387.280000	0.060350	NaN	NaN	38676.700000	9
2021.12.17 01:10:00	386.562833	0	60	60	1	386.110000	386.990000	0.069753	NaN	NaN	38656.283333	0
2021.12.17 01:11:00	386.454667	0	60	60	1	385.610000	387.120000	0.167127	NaN	NaN	38645.466667	0
2021.12.17 01:12:00	385.945167	0	60	60	1	385.200000	386.850000	0.129629	NaN	NaN	38594.516667	0
2021.12.17 01:13:00	385.522000	0	60	60	1	385.190000	385.810000	0.033548	NaN	NaN	38552.200000	9
2021.12.17 01:14:00	385.506833	0	60	60	1	384.850000	386.070000	0.117483	NaN	NaN	38550.683333	9
2021.12.17 01:15:00	385.391667	0	60	60	1	384.840000	386.040000	0.085492	NaN	NaN	38539.166667	9
2021.12.17 01:16:00	385.352167	0	60	60	1	384.940000	385.870000	0.048617	NaN	NaN	38535.216667	0
2021.12.17 01:17:00	385.431833	0	60	60	1	384.710000	386.350000	0.144256	NaN	NaN	38543.183333	0
2021.12.17 01:18:00	385.155667	0	60	60	1	384.620000	385.610000	0.060954	NaN	NaN	38515.566667	0
2021.12.17 01:19:00	385.518667	0	60	60	1	384.530000	386.300000	0.170822	NaN	NaN	38551.866667	0
2021.12.17 01:20:00	385.745333	0	60	60	1	384.630000	386.550000	0.152639	NaN	NaN	38574.533333	9
2021.12.17 01:21:00	386.224333	0	60	60	1	385.770000	386.880000	0.059100	NaN	NaN	38622.433333	9
2021.12.17 01:22:00	386.473500	0	60	60	1	385.560000	387.340000	0.174511	NaN	NaN	38647.350000	0
2021.12.17 01:23:00	387.132500	0	60	60	1	386.270000	387.820000	0.124117	NaN	NaN	38713.250000	9
2021.12.17 01:24:00	387.372833	0	60	60	1	386.850000	387.980000	0.065729	NaN	NaN	38737.283333	0
2021.12.17 01:25:00	387.579500	0	60	60	1	387.170000	388.000000	0.032856	NaN	NaN	38757.950000	9
2021.12.17 01:26:00	387.846500	0	60	60	1	387.200000	388.290000	0.073013	NaN	NaN	38784.650000	9
2021.12.17 01:27:00	387.869333	0	60	60	1	387.450000	388.380000	0.074939	NaN	NaN	38786.933333	9
2021.12.17 01:28:00	388.109833	0	60	60	1	387.260000	388.760000	0.116859	NaN	NaN	38810.983333	9
2021.12.17 01:29:00	388.470500	0	60	60	1	388.080000	389.030000	0.038317	NaN	NaN	38847.050000	9
2021.12.17 01:30:00	388.543167	0	60	60	1	387.830000	389.400000	0.108388	NaN	NaN	38854.316667	9
2021.12.17 01:31:00	388.548500	0	60	60	1	387.920000	389.100000	0.068667	NaN	NaN	38854.850000	9
2021.12.17 01:32:00	388.623833	0	60	60	1	388.180000	389.110000	0.051899	NaN	NaN	38862.383333	0
2021.12.17 01:33:00	388.786167	0	60	60	1	388.070000	389.370000	0.137705	NaN	NaN	38878.616667	0
2021.12.17 01:34:00	388.733333	0	60	60	1	388.080000	389.380000	0.081650	NaN	NaN	38873.333333	0
2021.12.17 01:35:00	388.521500	0	60	60	1	387.780000	389.290000	0.119806	NaN	NaN	38852.150000	9
2021.12.17 01:36:00	388.805667	0	60	60	1	388.190000	389.390000	0.089815	NaN	NaN	38880.566667	0
2021.12.17 01:37:00	388.600167	0	60	60	1	387.940000	389.230000	0.092558	NaN	NaN	38860.016667	9
2021.12.17 01:38:00	389.018000	0	60	60	1	388.420000	390.070000	0.125342	NaN	NaN	38901.800000	9
2021.12.17 01:39:00	388.688000	0	60	60	1	388.100000	389.360000	0.092240	NaN	NaN	38868.800000	0
2021.12.17 01:40:00	388.870500	0	60	60	1	388.210000	389.520000	0.107076	NaN	NaN	38887.050000	9
2021.12.17 01:41:00	388.588000	0	60	60	1	387.860000	389.120000	0.076332	NaN	NaN	38858.800000	0
2021.12.17 01:42:00	388.746500	0	60	60	1	388.130000	389.260000	0.071677	NaN	NaN	38874.650000	9
2021.12.17 01:43:00	388.377667	0	60	60	1	387.700000	389.080000	0.137215	NaN	NaN	38837.766667	9
2021.12.17 01:44:00	388.573500	0	60	60	1	387.860000	389.130000	0.085569	NaN	NaN	38857.350000	9
2021.12.17 01:45:00	388.282833	0	60	60	1	387.470000	389.100000	0.121275	NaN	NaN	38828.283333	9
2021.12.17 01:46:00	388.375833	0	60	60	1	387.930000	388.750000	0.043143	NaN	NaN	38837.583333	9
2021.12.17 01:47:00	388.476000	0	60	60	1	387.710000	389.020000	0.073987	NaN	NaN	38847.600000	9
2021.12.17 01:48:00	388.110333	0	60	60	1	387.420000	388.650000	0.075542	NaN	NaN	38811.033333	0
2021.12.17 01:49:00	388.275167	0	60	60	1	387.920000	388.780000	0.043256	NaN	NaN	38827.516667	0
2021.12.17 01:50:00	388.079667	0	60	60	1	387.500000	388.840000	0.140380	NaN	NaN	38807.966667	0
2021.12.17 01:51:00	388.297833	0	60	60	1	387.650000	389.050000	0.109933	NaN	NaN	38829.783333	9
2021.12.17 01:52:00	388.219000	0	60	60	1	387.800000	388.740000	0.068450	NaN	NaN	38821.900000	9
2021.12.17 01:53:00	388.195833	0	60	60	1	387.670000	388.670000	0.052021	NaN	NaN	38819.583333	9
2021.12.17 01:54:00	388.002500	0	60	60	1	387.410000	388.640000	0.095138	NaN	NaN	38800.250000	0
2021.12.17 01:55:00	387.808167	0	60	60	1	387.100000	388.430000	0.095029	NaN	NaN	38780.816667	0
2021.12.17 01:56:00	388.363167	0	60	60	1	387.330000	394.440000	3.437100	NaN	NaN	38836.316667	0
2021.12.17 01:57:00	387.654333	0	60	60	1	387.210000	388.120000	0.070920	NaN	NaN	38765.433333	9
2021.12.17 01:58:00	388.252500	0	60	60	1	386.800000	393.820000	2.971117	NaN	NaN	38825.250000	0
2021.12.17 01:59:00	387.846500	0	60	59	1	387.350000	388.410000	0.050942	NaN	NaN	38784.650000	9
2021.12.17 02:00:00	387.798333	0	60	60	1	386.920000	388.370000	0.067885	NaN	NaN	38779.833333	9
2021.12.17 02:01:00	387.789500	0	60	60	1	387.220000	388.660000	0.144279	NaN	NaN	38778.950000	0
2021.12.17 02:02:00	387.596167	0	60	60	1	386.970000	388.090000	0.056888	NaN	NaN	38759.616667	0
2021.12.17 02:03:00	387.806167	0	60	60	1	387.260000	388.270000	0.060190	NaN	NaN	38780.616667	9
2021.12.17 02:04:00	387.563167	0	60	60	1	387.080000	388.380000	0.063497	NaN	NaN	38756.316667	9
2021.12.17 02:05:00	387.403833	0	60	60	1	386.890000	388.080000	0.120746	NaN	NaN	38740.383333	0
2021.12.17 02:06:00	387.648667	0	60	60	1	386.920000	388.570000	0.170449	NaN	NaN	38764.866667	9
2021.12.17 02:07:00	387.710500	0	60	60	1	387.150000	388.550000	0.072283	NaN	NaN	38771.050000	9
2021.12.17 02:08:00	387.666833	0	60	60	1	387.060000	388.210000	0.060961	NaN	NaN	38766.683333	0
2021.12.17 02:09:00	387.422000	0	60	60	1	386.910000	388.230000	0.111294	NaN	NaN	38742.200000	0
2021.12.17 02:10:00	387.599833	0	60	60	1	386.940000	388.060000	0.061344	NaN	NaN	38759.983333	0
2021.12.17 02:11:00	387.181833	0	60	60	1	386.580000	387.730000	0.063595	NaN	NaN	38718.183333	9
2021.12.17 02:12:00	387.414000	0	60	60	1	386.640000	387.860000	0.088079	NaN	NaN	38741.400000	0
2021.12.17 02:13:00	387.355167	0	60	60	1	386.730000	387.780000	0.050446	NaN	NaN	38735.516667	0
2021.12.17 02:14:00	387.131167	0	60	60	1	386.550000	387.820000	0.114817	NaN	NaN	38713.116667	0
2021.12.17 02:15:00	387.430000	0	60	60	1	386.630000	388.310000	0.111973	NaN	NaN	38743.000000	0
2021.12.17 02:16:00	387.318333	0	60	60	1	386.740000	388.180000	0.072648	NaN	NaN	38731.833333	9
2021.12.17 02:17:00	387.170167	0	60	60	1	386.350000	387.540000	0.074158	NaN	NaN	38717.016667	0
2021.12.17 02:18:00	387.085000	0	60	60	1	386.320000	387.770000	0.092463	NaN	NaN	38708.500000	9
2021.12.17 02:19:00	387.210833	0	60	60	1	386.490000	387.950000	0.137231	NaN	NaN	38721.083333	0
2021.12.17 02:20:00	387.208667	0	60	60	1	386.730000	387.830000	0.056954	NaN	NaN	38720.866667	9
2021.12.17 02:21:00	387.085833	0	60	60	1	386.520000	387.710000	0.101581	NaN	NaN	38708.583333	9
2021.12.17 02:22:00	386.921000	0	60	60	1	386.150000	387.430000	0.071368	NaN	NaN	38692.100000	0
2021.12.17 02:23:00	387.212667	0	60	60	1	386.570000	387.940000	0.098823	NaN	NaN	38721.266667	9
2021.12.17 02:24:00	387.138667	0	60	60	1	386.750000	387.530000	0.028168	NaN	NaN	38713.866667	9
2021.12.17 02:25:00	387.004000	0	60	60	1	386.280000	387.560000	0.089753	NaN	NaN	38700.400000	0
2021.12.17 02:26:00	386.979667	0	60	60	1	386.370000	387.440000	0.045946	NaN	NaN	38697.966667	0
2021.12.17 02:27:00	386.892167	0	60	60	1	386.330000	387.530000	0.090190	NaN	NaN	38689.216667	0
2021.12.17 02:28:00	386.926667	0	60	60	1	386.430000	387.490000	0.054779	NaN	NaN	38692.666667	0
2021.12.17 02:29:00	386.915333	0	60	60	1	386.210000	387.950000	0.186622	NaN	NaN	38691.533333	9
2021.12.17 02:30:00	386.510333	0	60	60	1	385.700000	386.960000	0.081346	NaN	NaN	38651.033333	0
2021.12.17 02:31:00	386.789667	0	60	60	1	385.670000	387.620000	0.182783	NaN	NaN	38678.966667	9
2021.12.17 02:32:00	386.595000	0	60	60	1	385.960000	386.940000	0.070232	NaN	NaN	38659.500000	0
2021.12.17 02:33:00	386.448833	0	60	60	1	385.940000	386.910000	0.061638	NaN	NaN	38644.883333	9
2021.12.17 02:34:00	386.514667	0	60	60	1	385.660000	387.030000	0.063086	NaN	NaN	38651.466667	0
2021.12.17 02:35:00	386.471000	0	60	60	1	385.940000	387.070000	0.057084	NaN	NaN	38647.100000	9
2021.12.17 02:36:00	386.265667	0	60	60	1	385.610000	386.850000	0.082954	NaN	NaN	38626.566667	9
2021.12.17 02:37:00	386.473333	0	60	60	1	385.940000	386.810000	0.036290	NaN	NaN	38647.333333	0
2021.12.17 02:38:00	386.553333	0	60	60	1	386.080000	387.120000	0.056762	NaN	NaN	38655.333333	9
2021.12.17 02:39:00	386.608500	0	60	60	1	386.190000	387.110000	0.036657	NaN	NaN	38660.850000	0
2021.12.17 02:40:00	386.841833	0	60	60	1	386.150000	387.320000	0.088337	NaN	NaN	38684.183333	9
2021.12.17 02:41:00	387.513833	0	60	60	1	386.780000	388.300000	0.107892	NaN	NaN	38751.383333	9
2021.12.17 02:42:00	388.652167	0	60	60	1	388.120000	389.320000	0.070156	NaN	NaN	38865.216667	9
2021.12.17 02:43:00	388.708333	0	60	60	1	388.190000	389.400000	0.079184	NaN	NaN	38870.833333	9
2021.12.17 02:44:00	388.995333	0	60	60	1	388.320000	389.780000	0.120174	NaN	NaN	38899.533333	0
2021.12.17 02:45:00	388.409667	0	60	60	1	387.700000	389.250000	0.149559	NaN	NaN	38840.966667	0
2021.12.17 02:46:00	387.747000	0	60	60	1	387.190000	388.460000	0.086313	NaN	NaN	38774.700000	9
2021.12.17 02:47:00	387.371167	0	60	60	1	386.540000	388.170000	0.142424	NaN	NaN	38737.116667	0
2021.12.17 02:48:00	387.027333	0	60	60	1	386.560000	387.740000	0.061525	NaN	NaN	38702.733333	9
2021.12.17 02:49:00	386.654167	0	60	60	1	385.950000	387.210000	0.070594	NaN	NaN	38665.416667	0
2021.12.17 02:50:00	386.370000	0	60	60	1	385.770000	386.970000	0.052769	NaN	NaN	38637.000000	0
2021.12.17 02:51:00	386.177833	0	60	60	1	385.750000	386.590000	0.035587	NaN	NaN	38617.783333	0
2021.12.17 02:52:00	385.861833	0	60	60	1	385.030000	386.460000	0.138259	NaN	NaN	38586.183333	0
2021.12.17 02:53:00	385.748167	0	60	60	1	385.150000	386.330000	0.088422	NaN	NaN	38574.816667	0
2021.12.17 02:54:00	385.627167	0	60	60	1	385.130000	386.040000	0.042014	NaN	NaN	38562.716667	0
2021.12.17 02:55:00	385.458833	0	60	60	1	384.940000	385.790000	0.033746	NaN	NaN	38545.883333	9
2021.12.17 02:56:00	385.498667	0	60	60	1	384.950000	386.110000	0.089537	NaN	NaN	38549.866667	0
2021.12.17 02:57:00	385.462500	0	60	60	1	384.980000	386.110000	0.061606	NaN	NaN	38546.250000	9
2021.12.17 02:58:00	385.210000	0	60	60	1	384.150000	386.140000	0.186292	NaN	NaN	38521.000000	9
2021.12.17 02:59:00	385.326667	0	60	60	1	384.850000	386.120000	0.086287	NaN	NaN	38532.666667	0
2021.12.17 03:00:00	385.179333	0	60	60	1	384.540000	385.470000	0.059864	NaN	NaN	38517.933333	9
2021.12.17 03:01:00	385.021833	0	60	60	1	384.510000	385.680000	0.065853	NaN	NaN	38502.183333	9
2021.12.17 03:02:00	384.979000	0	60	60	1	384.510000	385.800000	0.101945	NaN	NaN	38497.900000	0
2021.12.17 03:03:00	384.966167	0	60	60	1	384.520000	385.420000	0.045143	NaN	NaN	38496.616667	0
2021.12.17 03:04:00	385.581667	0	60	60	1	384.920000	386.080000	0.085333	NaN	NaN	38558.166667	0
2021.12.17 03:05:00	385.675000	0	60	60	1	385.120000	386.300000	0.080714	NaN	NaN	38567.500000	9
2021.12.17 03:06:00	386.279667	0	60	60	1	385.510000	386.870000	0.129546	NaN	NaN	38627.966667	0
2021.12.17 03:07:00	386.633333	0	60	60	1	385.940000	387.710000	0.125006	NaN	NaN	38663.333333	9
2021.12.17 03:08:00	387.597667	0	60	60	1	387.220000	388.640000	0.108954	NaN	NaN	38759.766667	9
2021.12.17 03:09:00	388.156667	0	60	60	1	387.420000	388.600000	0.092385	NaN	NaN	38815.666667	9
2021.12.17 03:10:00	388.825500	0	60	60	1	387.950000	389.640000	0.252629	NaN	NaN	38882.550000	9
2021.12.17 03:11:00	389.753667	0	60	60	1	389.010000	390.570000	0.088790	NaN	NaN	38975.366667	0
2021.12.17 03:12:00	391.173000	0	60	60	1	390.430000	391.820000	0.090045	NaN	NaN	39117.300000	9
2021.12.17 03:13:00	391.763500	0	60	60	1	391.220000	392.640000	0.106260	NaN	NaN	39176.350000	0
2021.12.17 03:14:00	392.391000	0	60	60	1	391.840000	392.740000	0.061463	NaN	NaN	39239.100000	0
2021.12.17 03:15:00	392.492500	0	60	60	1	391.970000	393.050000	0.053799	NaN	NaN	39249.250000	9
2021.12.17 03:16:00	392.335167	0	60	60	1	391.770000	392.880000	0.045822	NaN	NaN	39233.516667	0
2021.12.17 03:17:00	392.308833	0	60	59	1	391.830000	392.780000	0.043702	NaN	NaN	39230.883333	9
2021.12.17 03:18:00	392.111833	0	60	60	1	391.640000	392.740000	0.081330	NaN	NaN	39211.183333	0
2021.12.17 03:19:00	392.269167	0	60	60	1	391.710000	392.880000	0.075513	NaN	NaN	39226.916667	0
2021.12.17 03:20:00	391.851500	0	60	60	1	391.250000	392.270000	0.063162	NaN	NaN	39185.150000	0
2021.12.17 03:21:00	391.640000	0	60	60	1	391.200000	392.190000	0.058203	NaN	NaN	39164.000000	9
2021.12.17 03:22:00	391.704333	0	60	60	1	391.070000	392.700000	0.171164	NaN	NaN	39170.433333	0
2021.12.17 03:23:00	391.620333	0	60	60	1	391.070000	391.960000	0.058783	NaN	NaN	39162.033333	0
2021.12.17 03:24:00	391.371667	0	60	60	1	390.700000	391.950000	0.070004	NaN	NaN	39137.166667	0
2021.12.17 03:25:00	391.636000	0	60	60	1	391.070000	392.340000	0.093319	NaN	NaN	39163.600000	0
2021.12.17 03:26:00	391.532500	0	60	60	1	391.110000	392.020000	0.066267	NaN	NaN	39153.250000	9
2021.12.17 03:27:00	391.275167	0	60	60	1	390.810000	391.690000	0.051069	NaN	NaN	39127.516667	9
2021.12.17 03:28:00	391.331833	0	60	60	1	390.460000	392.130000	0.174897	NaN	NaN	39133.183333	9
2021.12.17 03:29:00	391.488833	0	60	60	1	390.970000	391.990000	0.047010	NaN	NaN	39148.883333	0
2021.12.17 03:30:00	391.285500	0	60	60	1	390.830000	391.730000	0.055717	NaN	NaN	39128.550000	9
