$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.08 00:00:07
$Filename; CO2FT_A_XCO2_Corr_20211208.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; XCO2_Corr, ppm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, ppm; Float
$8; Maximum; ppm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	XCO2_Corr	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
$Date Time	ppm	Flags	Cnt	Sec	MR	ppm	ppm	Units	Deg	Deg	Units	Flags
2021.12.08 00:00:00	458.874333	0	60	59	1	458.180000	459.520000	0.076066	NaN	NaN	45887.433333	0
2021.12.08 00:01:00	157.665946	0	37	60	1	30.170000	459.120000	39363.740519	NaN	NaN	15766.594595	9
2021.12.08 00:02:00	30.244833	0	60	60	1	30.120000	30.410000	0.009653	NaN	NaN	3024.483333	0
2021.12.08 00:03:00	191.748846	16384	52	61	1	29.720000	268.150000	8081.203273	NaN	NaN	19174.884615	1
2021.12.08 00:04:00	288.152712	16384	59	59	1	268.680000	306.610000	127.632968	NaN	NaN	28815.271186	1
2021.12.08 00:05:00	322.852295	16384	61	61	1	307.190000	337.140000	80.229531	NaN	NaN	32285.229508	1
2021.12.08 00:06:00	350.259500	16384	60	60	1	338.030000	361.090000	46.978907	NaN	NaN	35025.950000	1
2021.12.08 00:07:00	370.710678	16384	59	59	1	361.310000	379.700000	30.958741	NaN	NaN	37071.067797	1
2021.12.08 00:08:00	387.525333	16384	60	60	1	380.080000	395.070000	17.618913	NaN	NaN	38752.533333	1
2021.12.08 00:09:00	401.355738	16384	61	61	1	394.880000	407.850000	15.083095	NaN	NaN	40135.573770	1
2021.12.08 00:10:00	412.930508	16384	59	59	1	407.500000	417.660000	9.279095	NaN	NaN	41293.050847	1
2021.12.08 00:11:00	421.420000	16384	60	60	1	417.890000	425.310000	5.197902	NaN	NaN	42142.000000	1
2021.12.08 00:12:00	428.970833	16384	60	61	1	425.360000	432.020000	3.831265	NaN	NaN	42897.083333	1
2021.12.08 00:13:00	434.470000	16384	60	60	1	431.980000	436.970000	1.796441	NaN	NaN	43447.000000	1
2021.12.08 00:14:00	438.983770	16384	61	60	1	437.440000	441.040000	0.906014	NaN	NaN	43898.377049	1
2021.12.08 00:15:00	442.803667	16384	60	60	1	441.050000	444.540000	0.863685	NaN	NaN	44280.366667	1
2021.12.08 00:16:00	445.266167	16384	60	60	1	444.040000	446.810000	0.406631	NaN	NaN	44526.616667	1
2021.12.08 00:17:00	447.854833	16384	60	60	1	446.710000	449.210000	0.572253	NaN	NaN	44785.483333	1
2021.12.08 00:18:00	449.878667	16384	60	60	1	448.690000	451.000000	0.390019	NaN	NaN	44987.866667	1
2021.12.08 00:19:00	451.512712	0	59	59	1	450.790000	452.160000	0.118644	NaN	NaN	45151.271186	0
2021.12.08 00:20:00	452.989672	0	61	60	1	452.020000	453.950000	0.242900	NaN	NaN	45298.967213	0
2021.12.08 00:21:00	453.820667	0	60	59	1	453.330000	454.640000	0.079979	NaN	NaN	45382.066667	0
2021.12.08 00:22:00	454.684746	0	59	59	1	454.230000	455.170000	0.067894	NaN	NaN	45468.474576	0
2021.12.08 00:23:00	455.108500	0	60	60	1	454.470000	455.750000	0.139264	NaN	NaN	45510.850000	0
2021.12.08 00:24:00	455.683934	0	61	61	1	454.720000	456.530000	0.220958	NaN	NaN	45568.393443	0
2021.12.08 00:25:00	456.284500	0	60	60	1	455.590000	456.970000	0.061669	NaN	NaN	45628.450000	9
2021.12.08 00:26:00	456.405085	0	59	59	1	455.810000	456.810000	0.066508	NaN	NaN	45640.508475	9
2021.12.08 00:27:00	456.814426	0	61	60	1	456.430000	457.220000	0.039978	NaN	NaN	45681.442623	0
2021.12.08 00:28:00	456.727797	0	59	58	1	456.460000	457.320000	0.061724	NaN	NaN	45672.779661	0
2021.12.08 00:29:00	457.187667	0	60	60	1	456.850000	457.780000	0.051455	NaN	NaN	45718.766667	9
2021.12.08 00:30:00	457.369167	0	60	60	1	456.900000	457.840000	0.054347	NaN	NaN	45736.916667	0
2021.12.08 00:31:00	457.545333	0	60	60	1	457.000000	458.270000	0.114941	NaN	NaN	45754.533333	0
2021.12.08 00:32:00	457.305000	0	60	60	1	456.900000	457.920000	0.071036	NaN	NaN	45730.500000	0
2021.12.08 00:33:00	456.978333	0	60	59	1	456.360000	457.380000	0.058007	NaN	NaN	45697.833333	0
2021.12.08 00:34:00	457.557049	0	61	60	1	456.930000	457.930000	0.057224	NaN	NaN	45755.704918	0
2021.12.08 00:35:00	457.409000	0	60	59	1	456.460000	458.160000	0.131199	NaN	NaN	45740.900000	9
2021.12.08 00:36:00	457.590000	0	59	59	1	457.210000	458.170000	0.045852	NaN	NaN	45759.000000	9
2021.12.08 00:37:00	457.537500	0	60	60	1	456.420000	457.930000	0.122663	NaN	NaN	45753.750000	0
2021.12.08 00:38:00	457.407213	0	61	61	1	456.880000	457.800000	0.070230	NaN	NaN	45740.721311	0
2021.12.08 00:39:00	457.481695	0	59	59	1	456.790000	457.900000	0.075969	NaN	NaN	45748.169492	9
2021.12.08 00:40:00	457.490333	0	60	61	1	456.920000	458.260000	0.099776	NaN	NaN	45749.033333	9
2021.12.08 00:41:00	457.296667	0	60	60	1	456.410000	457.940000	0.188701	NaN	NaN	45729.666667	9
2021.12.08 00:42:00	456.828833	0	60	59	1	456.260000	457.400000	0.067427	NaN	NaN	45682.883333	0
2021.12.08 00:43:00	456.660164	0	61	61	1	456.010000	457.360000	0.101245	NaN	NaN	45666.016393	9
2021.12.08 00:44:00	456.381525	0	59	59	1	455.620000	456.920000	0.070641	NaN	NaN	45638.152542	0
