$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.03 00:00:01
$Filename; CO2FT_A_P_NDIR_20211203.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; P_NDIR, mbar; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, mbar; Float
$8; Maximum; mbar; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	P_NDIR	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.03 00:28:00	1000.953333	128	60	59	1	1000.800000	1001.100000	0.006114	NaN	NaN	100095.333333	8388608
2021.12.03 00:29:00	1000.957667	128	60	60	1	1000.790000	1001.090000	0.006811	NaN	NaN	100095.766667	8388608
2021.12.03 00:30:00	1000.966333	128	60	60	1	1000.800000	1001.090000	0.006247	NaN	NaN	100096.633333	8388608
2021.12.03 00:31:00	1000.968475	128	59	59	1	1000.820000	1001.080000	0.005875	NaN	NaN	100096.847458	8388608
2021.12.03 00:32:00	1000.976066	128	61	60	1	1000.800000	1001.100000	0.006468	NaN	NaN	100097.606557	8388608
2021.12.03 00:33:00	1000.964333	128	60	60	1	1000.790000	1001.100000	0.006998	NaN	NaN	100096.433333	8388608
2021.12.03 00:34:00	1000.970339	128	59	59	1	1000.830000	1001.080000	0.005252	NaN	NaN	100097.033898	8388608
2021.12.03 00:35:00	1000.964262	128	61	60	1	1000.820000	1001.090000	0.005972	NaN	NaN	100096.426230	8388617
2021.12.03 00:36:00	1000.963000	128	60	60	1	1000.800000	1001.090000	0.006126	NaN	NaN	100096.300000	8388608
2021.12.03 00:37:00	1000.956667	128	60	60	1	1000.800000	1001.090000	0.005409	NaN	NaN	100095.666667	8388608
2021.12.03 00:38:00	1000.947000	128	60	60	1	1000.800000	1001.080000	0.006537	NaN	NaN	100094.700000	8388608
2021.12.03 00:39:00	1000.983000	128	60	60	1	1000.830000	1001.090000	0.005503	NaN	NaN	100098.300000	8388617
2021.12.03 00:40:00	1000.959000	128	60	60	1	1000.800000	1001.090000	0.005992	NaN	NaN	100095.900000	8388608
2021.12.03 00:41:00	1000.948136	128	59	60	1	1000.790000	1001.080000	0.005898	NaN	NaN	100094.813559	8388608
2021.12.03 00:42:00	1000.937541	128	61	61	1	1000.770000	1001.080000	0.005926	NaN	NaN	100093.754098	8388617
2021.12.03 00:43:00	1000.938983	128	59	59	1	1000.800000	1001.060000	0.005020	NaN	NaN	100093.898305	8388608
2021.12.03 00:44:00	1000.928525	128	61	60	1	1000.770000	1001.060000	0.005953	NaN	NaN	100092.852459	8388608
2021.12.03 00:45:00	1000.920500	128	60	60	1	1000.770000	1001.050000	0.005876	NaN	NaN	100092.050000	8388608
2021.12.03 00:46:00	1000.928000	128	60	59	1	1000.790000	1001.080000	0.005979	NaN	NaN	100092.800000	8388617
2021.12.03 00:47:00	1000.927667	128	60	60	1	1000.770000	1001.050000	0.005933	NaN	NaN	100092.766667	8388617
2021.12.03 00:48:00	1000.906333	128	60	60	1	1000.730000	1001.050000	0.005600	NaN	NaN	100090.633333	8388608
2021.12.03 00:49:00	1000.931500	128	60	60	1	1000.770000	1001.060000	0.005362	NaN	NaN	100093.150000	8388608
2021.12.03 00:50:00	1000.926667	128	60	60	1	1000.760000	1001.060000	0.005843	NaN	NaN	100092.666667	8388617
2021.12.03 00:51:00	1000.926167	128	60	60	1	1000.760000	1001.040000	0.006427	NaN	NaN	100092.616667	8388608
2021.12.03 00:52:00	1000.941695	128	59	59	1	1000.820000	1001.080000	0.005966	NaN	NaN	100094.169492	8388608
2021.12.03 00:53:00	1000.956557	128	61	60	1	1000.790000	1001.080000	0.006036	NaN	NaN	100095.655738	8388617
2021.12.03 00:54:00	1000.963500	128	60	60	1	1000.800000	1001.100000	0.006216	NaN	NaN	100096.350000	8388617
2021.12.03 00:55:00	1000.964833	128	60	60	1	1000.800000	1001.080000	0.006059	NaN	NaN	100096.483333	8388617
2021.12.03 00:56:00	1000.958000	128	60	60	1	1000.820000	1001.090000	0.005447	NaN	NaN	100095.800000	8388617
2021.12.03 00:57:00	1000.944576	128	59	60	1	1000.770000	1001.060000	0.006470	NaN	NaN	100094.457627	8388608
2021.12.03 00:58:00	1000.922951	128	61	61	1	1000.760000	1001.060000	0.006211	NaN	NaN	100092.295082	8388608
2021.12.03 00:59:00	1000.953500	128	60	60	1	1000.760000	1001.080000	0.006349	NaN	NaN	100095.350000	8388617
2021.12.03 01:00:00	1000.947833	128	60	59	1	1000.800000	1001.060000	0.005651	NaN	NaN	100094.783333	8388608
2021.12.03 01:01:00	1000.954833	128	60	60	1	1000.800000	1001.090000	0.006463	NaN	NaN	100095.483333	8388608
2021.12.03 01:02:00	1000.946667	128	60	60	1	1000.760000	1001.080000	0.006670	NaN	NaN	100094.666667	8388608
2021.12.03 01:03:00	1000.925667	128	60	60	1	1000.770000	1001.080000	0.006730	NaN	NaN	100092.566667	8388608
2021.12.03 01:04:00	1000.940500	128	60	60	1	1000.770000	1001.060000	0.006652	NaN	NaN	100094.050000	8388617
2021.12.03 01:05:00	1000.962167	128	60	60	1	1000.770000	1001.090000	0.006448	NaN	NaN	100096.216667	8388617
2021.12.03 01:06:00	1000.961667	128	60	60	1	1000.800000	1001.100000	0.005712	NaN	NaN	100096.166667	8388617
2021.12.03 01:07:00	1000.963220	128	59	59	1	1000.790000	1001.080000	0.005688	NaN	NaN	100096.322034	8388608
2021.12.03 01:08:00	1000.969672	128	61	61	1	1000.830000	1001.090000	0.005873	NaN	NaN	100096.967213	8388617
2021.12.03 01:09:00	1000.966167	128	60	60	1	1000.830000	1001.120000	0.006261	NaN	NaN	100096.616667	8388608
2021.12.03 01:10:00	1000.978833	128	60	60	1	1000.830000	1001.100000	0.006082	NaN	NaN	100097.883333	8388608
2021.12.03 01:11:00	1000.976500	128	60	60	1	1000.820000	1001.100000	0.005667	NaN	NaN	100097.650000	8388608
2021.12.03 01:12:00	1000.966167	128	60	60	1	1000.800000	1001.080000	0.005848	NaN	NaN	100096.616667	8388608
2021.12.03 01:13:00	1000.957288	128	59	60	1	1000.820000	1001.100000	0.005848	NaN	NaN	100095.728814	8388617
2021.12.03 01:14:00	1000.967167	128	60	60	1	1000.790000	1001.090000	0.005773	NaN	NaN	100096.716667	8388608
2021.12.03 01:15:00	1000.964667	128	60	60	1	1000.820000	1001.090000	0.005903	NaN	NaN	100096.466667	8388608
2021.12.03 01:16:00	1000.984333	128	60	59	1	1000.830000	1001.100000	0.005974	NaN	NaN	100098.433333	8388608
2021.12.03 01:17:00	1000.979836	128	61	61	1	1000.790000	1001.120000	0.005288	NaN	NaN	100097.983607	8388617
2021.12.03 01:18:00	1000.996333	128	60	60	1	1000.860000	1001.120000	0.005186	NaN	NaN	100099.633333	8388608
2021.12.03 01:19:00	1000.964333	128	60	60	1	1000.820000	1001.100000	0.005635	NaN	NaN	100096.433333	8388608
2021.12.03 01:20:00	1000.949500	128	60	60	1	1000.800000	1001.100000	0.005171	NaN	NaN	100094.950000	8388608
2021.12.03 01:21:00	1000.958136	128	59	59	1	1000.820000	1001.080000	0.005046	NaN	NaN	100095.813559	8388617
2021.12.03 01:22:00	1000.961311	128	61	60	1	1000.830000	1001.120000	0.006872	NaN	NaN	100096.131148	8388617
2021.12.03 01:23:00	1000.985333	128	60	60	1	1000.820000	1001.130000	0.006449	NaN	NaN	100098.533333	8388617
2021.12.03 01:24:00	1000.995667	128	60	60	1	1000.830000	1001.120000	0.006133	NaN	NaN	100099.566667	8388608
2021.12.03 01:25:00	1000.992500	128	60	60	1	1000.860000	1001.120000	0.006022	NaN	NaN	100099.250000	8388608
2021.12.03 01:26:00	1001.013500	128	60	60	1	1000.870000	1001.130000	0.004925	NaN	NaN	100101.350000	8388608
2021.12.03 01:27:00	1000.990000	128	59	59	1	1000.840000	1001.120000	0.005959	NaN	NaN	100099.000000	8388608
2021.12.03 01:28:00	1000.992295	128	61	61	1	1000.820000	1001.150000	0.005928	NaN	NaN	100099.229508	8388617
2021.12.03 01:29:00	1000.991864	128	59	60	1	1000.840000	1001.120000	0.006215	NaN	NaN	100099.186441	8388608
2021.12.03 01:30:00	1001.009000	128	60	60	1	1000.860000	1001.150000	0.005148	NaN	NaN	100100.900000	8388617
2021.12.03 01:31:00	1001.017869	128	61	60	1	1000.840000	1001.130000	0.005984	NaN	NaN	100101.786885	8388608
2021.12.03 01:32:00	1001.003000	128	60	59	1	1000.830000	1001.130000	0.005408	NaN	NaN	100100.300000	8388608
2021.12.03 01:33:00	1000.987667	128	60	59	1	1000.860000	1001.150000	0.006618	NaN	NaN	100098.766667	8388608
2021.12.03 01:34:00	1000.993667	128	60	60	1	1000.840000	1001.120000	0.006237	NaN	NaN	100099.366667	8388617
2021.12.03 01:35:00	1001.005085	128	59	59	1	1000.840000	1001.150000	0.006943	NaN	NaN	100100.508475	8388608
2021.12.03 01:36:00	1001.008167	128	60	60	1	1000.840000	1001.130000	0.006293	NaN	NaN	100100.816667	8388608
2021.12.03 01:37:00	1001.022333	128	60	60	1	1000.860000	1001.150000	0.006120	NaN	NaN	100102.233333	8388608
2021.12.03 01:38:00	1001.023443	128	61	60	1	1000.880000	1001.170000	0.005926	NaN	NaN	100102.344262	8388608
2021.12.03 01:39:00	1001.026333	128	60	59	1	1000.900000	1001.150000	0.005532	NaN	NaN	100102.633333	8388608
2021.12.03 01:40:00	1001.030169	128	59	59	1	1000.880000	1001.150000	0.005364	NaN	NaN	100103.016949	8388608
2021.12.03 01:41:00	1001.013934	128	61	61	1	1000.870000	1001.130000	0.005291	NaN	NaN	100101.393443	8388617
2021.12.03 01:42:00	1001.020500	128	60	60	1	1000.830000	1001.160000	0.007096	NaN	NaN	100102.050000	8388608
2021.12.03 01:43:00	1001.008644	128	59	59	1	1000.860000	1001.150000	0.007050	NaN	NaN	100100.864407	8388608
2021.12.03 01:44:00	1000.987869	128	61	60	1	1000.840000	1001.120000	0.006104	NaN	NaN	100098.786885	8388608
2021.12.03 01:45:00	1001.012333	128	60	59	1	1000.840000	1001.150000	0.005303	NaN	NaN	100101.233333	8388608
2021.12.03 01:46:00	1001.001000	128	60	60	1	1000.860000	1001.130000	0.005911	NaN	NaN	100100.100000	8388608
2021.12.03 01:47:00	1000.996833	128	60	60	1	1000.840000	1001.120000	0.004761	NaN	NaN	100099.683333	8388617
2021.12.03 01:48:00	1001.013333	128	60	60	1	1000.860000	1001.150000	0.004979	NaN	NaN	100101.333333	8388608
2021.12.03 01:49:00	1001.015667	128	60	60	1	1000.840000	1001.160000	0.007567	NaN	NaN	100101.566667	8388617
2021.12.03 01:50:00	1001.039167	128	60	60	1	1000.880000	1001.150000	0.004865	NaN	NaN	100103.916667	8388608
2021.12.03 01:51:00	1001.005167	128	60	60	1	1000.870000	1001.130000	0.006273	NaN	NaN	100100.516667	8388608
2021.12.03 01:52:00	1001.017500	128	60	61	1	1000.870000	1001.150000	0.005565	NaN	NaN	100101.750000	8388608
2021.12.03 01:53:00	1000.995833	128	60	59	1	1000.860000	1001.120000	0.005584	NaN	NaN	100099.583333	8388608
2021.12.03 01:54:00	1001.009833	128	60	59	1	1000.880000	1001.160000	0.007110	NaN	NaN	100100.983333	8388608
2021.12.03 01:55:00	1001.021500	128	60	60	1	1000.880000	1001.160000	0.005525	NaN	NaN	100102.150000	8388608
2021.12.03 01:56:00	1001.024833	128	60	60	1	1000.880000	1001.160000	0.005886	NaN	NaN	100102.483333	8388608
2021.12.03 01:57:00	1001.020833	128	60	60	1	1000.880000	1001.150000	0.004801	NaN	NaN	100102.083333	8388608
2021.12.03 01:58:00	1001.035763	128	59	59	1	1000.860000	1001.150000	0.005835	NaN	NaN	100103.576271	8388608
2021.12.03 01:59:00	1001.035167	128	60	61	1	1000.870000	1001.170000	0.005178	NaN	NaN	100103.516667	8388608
2021.12.03 02:00:00	1001.024333	128	60	59	1	1000.870000	1001.170000	0.006689	NaN	NaN	100102.433333	8388617
2021.12.03 02:01:00	1001.015082	128	61	60	1	1000.870000	1001.150000	0.007042	NaN	NaN	100101.508197	8388608
2021.12.03 02:02:00	1001.038500	128	60	59	1	1000.840000	1001.160000	0.005969	NaN	NaN	100103.850000	8388617
2021.12.03 02:03:00	1001.017000	128	60	60	1	1000.880000	1001.160000	0.006587	NaN	NaN	100101.700000	8388617
2021.12.03 02:04:00	1001.046780	128	59	59	1	1000.880000	1001.200000	0.006229	NaN	NaN	100104.677966	8388608
2021.12.03 02:05:00	1001.075902	128	61	61	1	1000.880000	1001.190000	0.005865	NaN	NaN	100107.590164	8388608
2021.12.03 02:06:00	1001.054667	128	60	60	1	1000.880000	1001.190000	0.006886	NaN	NaN	100105.466667	8388608
2021.12.03 02:07:00	1001.056500	128	60	60	1	1000.900000	1001.170000	0.004745	NaN	NaN	100105.650000	8388617
2021.12.03 02:08:00	1001.052881	128	59	59	1	1000.870000	1001.170000	0.006545	NaN	NaN	100105.288136	8388608
2021.12.03 02:09:00	1001.044262	128	61	60	1	1000.900000	1001.170000	0.004958	NaN	NaN	100104.426230	8388617
2021.12.03 02:10:00	1001.060667	128	60	59	1	1000.900000	1001.190000	0.006349	NaN	NaN	100106.066667	8388617
2021.12.03 02:11:00	1001.024667	128	60	60	1	1000.880000	1001.150000	0.006046	NaN	NaN	100102.466667	8388608
2021.12.03 02:12:00	1001.066610	128	59	58	1	1000.910000	1001.190000	0.005437	NaN	NaN	100106.661017	8388608
2021.12.03 02:13:00	1001.060000	128	61	61	1	1000.910000	1001.170000	0.005130	NaN	NaN	100106.000000	8388608
2021.12.03 02:14:00	1001.038833	128	60	60	1	1000.900000	1001.160000	0.006322	NaN	NaN	100103.883333	8388617
2021.12.03 02:15:00	1001.039661	128	59	59	1	1000.880000	1001.160000	0.006179	NaN	NaN	100103.966102	8388608
2021.12.03 02:16:00	1001.035246	128	61	60	1	1000.910000	1001.150000	0.005312	NaN	NaN	100103.524590	8388617
2021.12.03 02:17:00	1001.051833	128	60	59	1	1000.900000	1001.160000	0.004432	NaN	NaN	100105.183333	8388608
2021.12.03 02:18:00	1001.036667	128	60	60	1	1000.880000	1001.170000	0.006029	NaN	NaN	100103.666667	8388617
2021.12.03 02:19:00	1001.052000	128	60	60	1	1000.910000	1001.160000	0.004969	NaN	NaN	100105.200000	8388608
2021.12.03 02:20:00	1001.061333	128	60	60	1	1000.910000	1001.170000	0.006517	NaN	NaN	100106.133333	8388617
2021.12.03 02:21:00	1001.050167	128	60	60	1	1000.910000	1001.170000	0.006090	NaN	NaN	100105.016667	8388608
2021.12.03 02:22:00	1001.058305	128	59	59	1	1000.910000	1001.190000	0.004825	NaN	NaN	100105.830508	8388617
2021.12.03 02:23:00	1001.072951	128	61	60	1	1000.950000	1001.170000	0.004361	NaN	NaN	100107.295082	8388608
2021.12.03 02:24:00	1001.059167	128	60	60	1	1000.910000	1001.170000	0.005286	NaN	NaN	100105.916667	8388608
2021.12.03 02:25:00	1001.061017	128	59	59	1	1000.910000	1001.160000	0.005140	NaN	NaN	100106.101695	8388608
2021.12.03 02:26:00	1001.069180	128	61	61	1	1000.940000	1001.190000	0.005291	NaN	NaN	100106.918033	8388617
2021.12.03 02:27:00	1001.065667	128	60	60	1	1000.940000	1001.190000	0.006296	NaN	NaN	100106.566667	8388608
2021.12.03 02:28:00	1001.057333	128	60	60	1	1000.910000	1001.190000	0.005016	NaN	NaN	100105.733333	8388608
2021.12.03 02:29:00	1001.052500	128	60	60	1	1000.910000	1001.190000	0.006951	NaN	NaN	100105.250000	8388608
2021.12.03 02:30:00	1001.066833	128	60	60	1	1000.900000	1001.200000	0.005951	NaN	NaN	100106.683333	8388608
2021.12.03 02:31:00	1001.065000	128	60	59	1	1000.910000	1001.190000	0.005619	NaN	NaN	100106.500000	8388608
2021.12.03 02:32:00	1001.063220	128	59	59	1	1000.900000	1001.190000	0.006143	NaN	NaN	100106.322034	8388617
2021.12.03 02:33:00	1001.074098	128	61	61	1	1000.940000	1001.200000	0.006711	NaN	NaN	100107.409836	8388608
2021.12.03 02:34:00	1001.094746	128	59	59	1	1000.940000	1001.200000	0.004132	NaN	NaN	100109.474576	8388608
2021.12.03 02:35:00	1001.080333	128	60	60	1	1000.930000	1001.200000	0.005593	NaN	NaN	100108.033333	8388608
2021.12.03 02:36:00	1001.090000	128	60	60	1	1000.940000	1001.190000	0.005231	NaN	NaN	100109.000000	8388608
2021.12.03 02:37:00	1001.058033	128	61	61	1	1000.930000	1001.190000	0.006049	NaN	NaN	100105.803279	8388608
2021.12.03 02:38:00	1001.077458	128	59	59	1	1000.940000	1001.200000	0.005019	NaN	NaN	100107.745763	8388608
2021.12.03 02:39:00	1001.057667	128	60	60	1	1000.930000	1001.190000	0.007076	NaN	NaN	100105.766667	8388608
2021.12.03 02:40:00	1001.070656	128	61	61	1	1000.900000	1001.200000	0.005536	NaN	NaN	100107.065574	8388608
2021.12.03 02:41:00	1001.083390	128	59	60	1	1000.930000	1001.210000	0.007164	NaN	NaN	100108.338983	8388608
2021.12.03 02:42:00	1001.072333	128	60	59	1	1000.940000	1001.200000	0.006676	NaN	NaN	100107.233333	8388608
2021.12.03 02:43:00	1001.086667	128	60	59	1	1000.930000	1001.230000	0.006450	NaN	NaN	100108.666667	8388608
2021.12.03 02:44:00	1001.084262	128	61	61	1	1000.950000	1001.210000	0.005205	NaN	NaN	100108.426230	8388617
2021.12.03 02:45:00	1001.099667	128	60	60	1	1000.950000	1001.200000	0.005407	NaN	NaN	100109.966667	8388617
2021.12.03 02:46:00	1001.082667	128	60	60	1	1000.950000	1001.190000	0.004386	NaN	NaN	100108.266667	8388617
2021.12.03 02:47:00	1001.077833	128	60	60	1	1000.930000	1001.200000	0.005329	NaN	NaN	100107.783333	8388608
2021.12.03 02:48:00	1001.072373	128	59	59	1	1000.930000	1001.200000	0.005270	NaN	NaN	100107.237288	8388617
2021.12.03 02:49:00	1001.089672	128	61	60	1	1000.940000	1001.210000	0.006203	NaN	NaN	100108.967213	8388608
2021.12.03 02:50:00	1001.077119	128	59	59	1	1000.910000	1001.200000	0.005035	NaN	NaN	100107.711864	8388617
2021.12.03 02:51:00	1001.065082	128	61	60	1	1000.940000	1001.190000	0.004039	NaN	NaN	100106.508197	8388608
2021.12.03 02:52:00	1001.072000	128	60	60	1	1000.950000	1001.210000	0.004521	NaN	NaN	100107.200000	8388617
2021.12.03 02:53:00	1001.078475	128	59	60	1	1000.950000	1001.200000	0.005175	NaN	NaN	100107.847458	8388617
2021.12.03 02:54:00	1001.097705	128	61	61	1	1000.940000	1001.210000	0.006818	NaN	NaN	100109.770492	8388608
2021.12.03 02:55:00	1001.090678	128	59	59	1	1000.950000	1001.200000	0.005679	NaN	NaN	100109.067797	8388608
2021.12.03 02:56:00	1001.074754	128	61	60	1	1000.940000	1001.190000	0.003099	NaN	NaN	100107.475410	8388608
2021.12.03 02:57:00	1001.114833	128	60	59	1	1001.010000	1001.210000	0.002476	NaN	NaN	100111.483333	8388617
2021.12.03 02:58:00	1001.101864	128	59	59	1	1000.950000	1001.210000	0.003988	NaN	NaN	100110.186441	8388608
2021.12.03 02:59:00	1001.084098	128	61	61	1	1000.910000	1001.210000	0.005321	NaN	NaN	100108.409836	8388617
2021.12.03 03:00:00	1001.067119	128	59	59	1	1000.930000	1001.200000	0.006876	NaN	NaN	100106.711864	8388617
2021.12.03 03:01:00	1001.055410	128	61	61	1	1000.940000	1001.200000	0.005875	NaN	NaN	100105.540984	8388608
2021.12.03 03:02:00	1001.107667	128	60	60	1	1000.970000	1001.240000	0.005239	NaN	NaN	100110.766667	8388608
2021.12.03 03:03:00	1001.132333	128	60	59	1	1000.990000	1001.230000	0.004445	NaN	NaN	100113.233333	8388608
2021.12.03 03:04:00	1001.118500	128	60	59	1	1000.970000	1001.260000	0.005742	NaN	NaN	100111.850000	8388608
2021.12.03 03:05:00	1001.102500	128	60	60	1	1000.970000	1001.230000	0.006429	NaN	NaN	100110.250000	8388608
2021.12.03 03:06:00	1001.118667	128	60	60	1	1000.970000	1001.230000	0.004415	NaN	NaN	100111.866667	8388608
2021.12.03 03:07:00	1001.102833	128	60	60	1	1000.950000	1001.200000	0.005041	NaN	NaN	100110.283333	8388608
2021.12.03 03:08:00	1001.093390	128	59	60	1	1000.950000	1001.230000	0.008212	NaN	NaN	100109.338983	8388617
2021.12.03 03:09:00	1001.119016	128	61	61	1	1000.980000	1001.230000	0.005012	NaN	NaN	100111.901639	8388608
2021.12.03 03:10:00	1001.090833	128	60	59	1	1000.950000	1001.210000	0.006540	NaN	NaN	100109.083333	8388608
2021.12.03 03:11:00	1001.096833	128	60	60	1	1000.940000	1001.210000	0.004964	NaN	NaN	100109.683333	8388617
2021.12.03 03:12:00	1001.118000	128	60	60	1	1000.970000	1001.230000	0.006532	NaN	NaN	100111.800000	8388608
2021.12.03 03:13:00	1001.901333	128	60	60	1	1001.010000	1002.380000	0.249039	NaN	NaN	100190.133333	8388608
