$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.10 00:00:05
$Filename; CO2FT_A_P_NDIR_20211210.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; P_NDIR, mbar; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, mbar; Float
$8; Maximum; mbar; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	P_NDIR	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.10 00:57:00	1012.722373	0	59	58	1	1012.610000	1012.830000	0.003301	NaN	NaN	101272.237288	0
2021.12.10 00:58:00	1012.681000	0	60	60	1	1012.560000	1012.780000	0.003165	NaN	NaN	101268.100000	9
2021.12.10 00:59:00	1012.652833	0	60	60	1	1012.540000	1012.760000	0.003394	NaN	NaN	101265.283333	0
2021.12.10 01:00:00	1012.628833	0	60	60	1	1012.490000	1012.750000	0.004143	NaN	NaN	101262.883333	0
2021.12.10 01:01:00	1012.579500	0	60	60	1	1012.450000	1012.680000	0.003812	NaN	NaN	101257.950000	0
2021.12.10 01:02:00	1012.549500	0	60	60	1	1012.410000	1012.630000	0.003147	NaN	NaN	101254.950000	0
2021.12.10 01:03:00	1012.531000	0	60	59	1	1012.410000	1012.640000	0.004335	NaN	NaN	101253.100000	0
2021.12.10 01:04:00	1012.504262	0	61	61	1	1012.370000	1012.600000	0.004132	NaN	NaN	101250.426230	0
2021.12.10 01:05:00	1012.457797	0	59	59	1	1012.320000	1012.560000	0.003542	NaN	NaN	101245.779661	0
2021.12.10 01:06:00	1012.435333	0	60	60	1	1012.320000	1012.540000	0.003612	NaN	NaN	101243.533333	0
2021.12.10 01:07:00	1012.434500	0	60	60	1	1012.310000	1012.530000	0.004510	NaN	NaN	101243.450000	9
2021.12.10 01:08:00	1012.431833	0	60	61	1	1012.320000	1012.530000	0.003388	NaN	NaN	101243.183333	0
2021.12.10 01:09:00	1012.440656	0	61	61	1	1012.320000	1012.560000	0.003786	NaN	NaN	101244.065574	9
2021.12.10 01:10:00	1012.442712	0	59	59	1	1012.320000	1012.540000	0.003806	NaN	NaN	101244.271186	0
2021.12.10 01:11:00	1012.492131	0	61	61	1	1012.300000	1012.590000	0.003834	NaN	NaN	101249.213115	0
2021.12.10 01:12:00	1012.481356	0	59	59	1	1012.380000	1012.570000	0.003405	NaN	NaN	101248.135593	9
2021.12.10 01:13:00	1012.471333	0	60	60	1	1012.350000	1012.570000	0.003330	NaN	NaN	101247.133333	0
2021.12.10 01:14:00	1012.400500	0	60	61	1	1012.260000	1012.560000	0.005917	NaN	NaN	101240.050000	9
2021.12.10 01:15:00	1012.305833	0	60	60	1	1012.150000	1012.450000	0.004967	NaN	NaN	101230.583333	0
2021.12.10 01:16:00	1012.200667	0	60	60	1	1012.020000	1012.340000	0.005555	NaN	NaN	101220.066667	9
2021.12.10 01:17:00	1012.080000	0	60	59	1	1011.930000	1012.210000	0.004973	NaN	NaN	101208.000000	9
2021.12.10 01:18:00	1011.987833	0	60	60	1	1011.840000	1012.100000	0.003966	NaN	NaN	101198.783333	0
2021.12.10 01:19:00	1011.951500	0	60	60	1	1011.830000	1012.100000	0.003613	NaN	NaN	101195.150000	9
2021.12.10 01:20:00	1011.912500	0	60	60	1	1011.770000	1012.020000	0.003728	NaN	NaN	101191.250000	9
2021.12.10 01:21:00	1011.865738	0	61	61	1	1011.760000	1011.970000	0.003305	NaN	NaN	101186.573770	9
2021.12.10 01:22:00	1011.896949	0	59	59	1	1011.770000	1012.010000	0.003777	NaN	NaN	101189.694915	0
2021.12.10 01:23:00	1011.759508	0	61	60	1	1011.540000	1011.930000	0.008395	NaN	NaN	101175.950820	0
2021.12.10 01:24:00	1011.465593	0	59	59	1	1011.280000	1011.680000	0.010908	NaN	NaN	101146.559322	9
2021.12.10 01:25:00	1011.187500	0	60	60	1	1010.980000	1011.340000	0.008436	NaN	NaN	101118.750000	0
2021.12.10 01:26:00	1011.039344	0	61	61	1	1010.910000	1011.170000	0.004243	NaN	NaN	101103.934426	0
2021.12.10 01:27:00	1010.964576	0	59	59	1	1010.870000	1011.070000	0.002763	NaN	NaN	101096.457627	9
2021.12.10 01:28:00	1010.950833	0	60	61	1	1010.830000	1011.060000	0.003520	NaN	NaN	101095.083333	0
2021.12.10 01:29:00	1010.963667	0	60	60	1	1010.810000	1011.060000	0.003986	NaN	NaN	101096.366667	0
2021.12.10 01:30:00	1010.987667	0	60	60	1	1010.850000	1011.120000	0.004022	NaN	NaN	101098.766667	0
2021.12.10 01:31:00	1011.070667	0	60	59	1	1010.940000	1011.230000	0.004061	NaN	NaN	101107.066667	9
2021.12.10 01:32:00	1011.125333	0	60	60	1	1010.960000	1011.240000	0.003913	NaN	NaN	101112.533333	0
2021.12.10 01:33:00	1011.183667	0	60	60	1	1011.060000	1011.310000	0.004071	NaN	NaN	101118.366667	0
2021.12.10 01:34:00	1011.105667	0	60	60	1	1010.940000	1011.240000	0.004652	NaN	NaN	101110.566667	9
2021.12.10 01:35:00	1011.024426	0	61	61	1	1010.910000	1011.120000	0.003058	NaN	NaN	101102.442623	0
2021.12.10 01:36:00	1010.962542	0	59	60	1	1010.810000	1011.070000	0.004140	NaN	NaN	101096.254237	9
2021.12.10 01:37:00	1010.970500	0	60	61	1	1010.870000	1011.090000	0.003262	NaN	NaN	101097.050000	9
2021.12.10 01:38:00	1011.025833	0	60	59	1	1010.870000	1011.130000	0.003408	NaN	NaN	101102.583333	0
2021.12.10 01:39:00	1011.068500	0	60	59	1	1010.940000	1011.170000	0.003701	NaN	NaN	101106.850000	9
2021.12.10 01:40:00	1011.047167	0	60	60	1	1010.940000	1011.170000	0.003841	NaN	NaN	101104.716667	9
2021.12.10 01:41:00	1010.981148	0	61	61	1	1010.850000	1011.120000	0.003700	NaN	NaN	101098.114754	0
2021.12.10 01:42:00	1010.918983	0	59	59	1	1010.790000	1011.030000	0.003809	NaN	NaN	101091.898305	0
2021.12.10 01:43:00	1010.959167	0	60	60	1	1010.810000	1011.090000	0.004364	NaN	NaN	101095.916667	0
2021.12.10 01:44:00	1011.025000	0	60	61	1	1010.900000	1011.120000	0.003273	NaN	NaN	101102.500000	0
2021.12.10 01:45:00	1011.358833	0	60	59	1	1010.920000	1011.900000	0.081766	NaN	NaN	101135.883333	9
2021.12.10 01:46:00	1012.437000	0	60	60	1	1011.840000	1012.910000	0.100537	NaN	NaN	101243.700000	0
2021.12.10 01:47:00	1013.258333	0	60	60	1	1012.900000	1013.640000	0.049245	NaN	NaN	101325.833333	9
2021.12.10 01:48:00	1014.120656	0	61	61	1	1013.520000	1014.560000	0.083160	NaN	NaN	101412.065574	0
2021.12.10 01:49:00	1014.687797	0	59	59	1	1014.440000	1014.890000	0.010876	NaN	NaN	101468.779661	0
2021.12.10 01:50:00	1014.872833	0	60	60	1	1014.730000	1015.000000	0.003736	NaN	NaN	101487.283333	0
2021.12.10 01:51:00	1014.901500	0	60	61	1	1014.750000	1014.990000	0.003766	NaN	NaN	101490.150000	0
2021.12.10 01:52:00	1014.932500	0	60	60	1	1014.810000	1015.020000	0.003924	NaN	NaN	101493.250000	0
2021.12.10 01:53:00	1014.947541	0	61	60	1	1014.800000	1015.030000	0.003989	NaN	NaN	101494.754098	9
2021.12.10 01:54:00	1015.422542	0	59	59	1	1014.910000	1015.830000	0.068271	NaN	NaN	101542.254237	0
2021.12.10 01:55:00	1015.983333	0	60	60	1	1015.760000	1016.290000	0.019256	NaN	NaN	101598.333333	0
2021.12.10 01:56:00	1016.493833	0	60	60	1	1016.180000	1016.900000	0.044004	NaN	NaN	101649.383333	0
2021.12.10 01:57:00	1016.945500	0	60	60	1	1016.750000	1017.100000	0.007374	NaN	NaN	101694.550000	9
2021.12.10 01:58:00	1017.113167	0	60	60	1	1016.940000	1017.240000	0.005588	NaN	NaN	101711.316667	0
2021.12.10 01:59:00	1017.230000	0	60	60	1	1017.080000	1017.380000	0.005888	NaN	NaN	101723.000000	0
2021.12.10 02:00:00	1017.771833	0	60	60	1	1017.250000	1018.350000	0.088073	NaN	NaN	101777.183333	9
2021.12.10 02:01:00	1018.690328	0	61	61	1	1018.240000	1018.930000	0.025503	NaN	NaN	101869.032787	9
2021.12.10 02:02:00	1019.157333	0	60	60	1	1018.850000	1019.420000	0.027122	NaN	NaN	101915.733333	0
2021.12.10 02:03:00	1019.400847	0	59	59	1	1019.260000	1019.520000	0.004877	NaN	NaN	101940.084746	9
2021.12.10 02:04:00	1019.463833	0	60	60	1	1019.340000	1019.580000	0.003655	NaN	NaN	101946.383333	0
2021.12.10 02:05:00	1019.462333	0	60	60	1	1019.340000	1019.560000	0.003371	NaN	NaN	101946.233333	9
2021.12.10 02:06:00	1019.428167	0	60	60	1	1019.310000	1019.550000	0.003605	NaN	NaN	101942.816667	9
2021.12.10 02:07:00	1019.409833	0	60	60	1	1019.290000	1019.510000	0.003873	NaN	NaN	101940.983333	9
2021.12.10 02:08:00	1019.424167	0	60	60	1	1019.290000	1019.550000	0.003784	NaN	NaN	101942.416667	9
2021.12.10 02:09:00	1019.875833	0	60	60	1	1019.480000	1020.210000	0.048004	NaN	NaN	101987.583333	0
2021.12.10 02:10:00	1020.221803	0	61	61	1	1020.070000	1020.340000	0.005228	NaN	NaN	102022.180328	9
2021.12.10 02:11:00	1020.327288	0	59	59	1	1020.190000	1020.450000	0.003996	NaN	NaN	102032.728814	0
2021.12.10 02:12:00	1020.318852	0	61	60	1	1020.180000	1020.430000	0.004417	NaN	NaN	102031.885246	0
2021.12.10 02:13:00	1020.289661	0	59	58	1	1020.170000	1020.370000	0.003669	NaN	NaN	102028.966102	9
2021.12.10 02:14:00	1020.642333	0	60	60	1	1020.250000	1020.960000	0.036872	NaN	NaN	102064.233333	0
2021.12.10 02:15:00	1020.895902	0	61	61	1	1020.770000	1021.000000	0.004185	NaN	NaN	102089.590164	9
2021.12.10 02:16:00	1020.989667	0	60	60	1	1020.780000	1021.170000	0.010335	NaN	NaN	102098.966667	9
2021.12.10 02:17:00	1021.398667	0	60	60	1	1021.090000	1021.850000	0.047012	NaN	NaN	102139.866667	0
2021.12.10 02:18:00	1022.027458	0	59	59	1	1021.730000	1022.200000	0.011974	NaN	NaN	102202.745763	9
2021.12.10 02:19:00	1022.203115	0	61	61	1	1022.050000	1022.310000	0.004652	NaN	NaN	102220.311475	0
2021.12.10 02:20:00	1022.362373	0	59	59	1	1022.210000	1022.490000	0.005160	NaN	NaN	102236.237288	9
2021.12.10 02:21:00	1022.453443	0	61	61	1	1022.340000	1022.570000	0.003800	NaN	NaN	102245.344262	0
2021.12.10 02:22:00	1022.523390	0	59	59	1	1022.380000	1022.620000	0.003909	NaN	NaN	102252.338983	9
2021.12.10 02:23:00	1022.543279	0	61	61	1	1022.420000	1022.650000	0.003526	NaN	NaN	102254.327869	0
2021.12.10 02:24:00	1022.505167	0	60	59	1	1022.390000	1022.610000	0.003737	NaN	NaN	102250.516667	0
2021.12.10 02:25:00	1022.447500	0	60	59	1	1022.310000	1022.570000	0.004761	NaN	NaN	102244.750000	9
2021.12.10 02:26:00	1022.364068	0	59	59	1	1022.230000	1022.500000	0.004731	NaN	NaN	102236.406780	0
2021.12.10 02:27:00	1022.262833	0	60	61	1	1022.120000	1022.400000	0.004319	NaN	NaN	102226.283333	0
2021.12.10 02:28:00	1022.329167	0	60	60	1	1022.130000	1022.500000	0.007384	NaN	NaN	102232.916667	9
2021.12.10 02:29:00	1022.457869	0	61	60	1	1022.310000	1022.570000	0.004700	NaN	NaN	102245.786885	0
2021.12.10 02:30:00	1022.504915	0	59	59	1	1022.390000	1022.640000	0.003887	NaN	NaN	102250.491525	9
2021.12.10 02:31:00	1022.610833	0	60	60	1	1022.450000	1022.820000	0.008123	NaN	NaN	102261.083333	0
2021.12.10 02:32:00	1022.845667	0	60	60	1	1022.650000	1022.990000	0.006818	NaN	NaN	102284.566667	9
2021.12.10 02:33:00	1022.918833	0	60	60	1	1022.770000	1023.040000	0.004099	NaN	NaN	102291.883333	0
2021.12.10 02:34:00	1023.049833	0	60	60	1	1022.900000	1023.190000	0.006012	NaN	NaN	102304.983333	0
2021.12.10 02:35:00	1023.144833	0	60	60	1	1022.980000	1023.260000	0.003808	NaN	NaN	102314.483333	9
2021.12.10 02:36:00	1023.138525	0	61	61	1	1023.020000	1023.260000	0.003346	NaN	NaN	102313.852459	9
2021.12.10 02:37:00	1023.135085	0	59	59	1	1022.990000	1023.240000	0.004484	NaN	NaN	102313.508475	0
2021.12.10 02:38:00	1023.330833	0	60	60	1	1023.050000	1023.590000	0.014337	NaN	NaN	102333.083333	0
2021.12.10 02:39:00	1023.736000	0	60	60	1	1023.450000	1024.120000	0.031241	NaN	NaN	102373.600000	0
2021.12.10 02:40:00	1024.154333	0	60	59	1	1023.980000	1024.330000	0.006605	NaN	NaN	102415.433333	0
2021.12.10 02:41:00	1024.322167	0	60	60	1	1024.150000	1024.550000	0.010278	NaN	NaN	102432.216667	0
2021.12.10 02:42:00	1024.582833	0	60	60	1	1024.370000	1024.900000	0.016590	NaN	NaN	102458.283333	0
2021.12.10 02:43:00	1025.114833	0	60	60	1	1024.830000	1025.290000	0.014368	NaN	NaN	102511.483333	0
2021.12.10 02:44:00	1025.238197	0	61	61	1	1025.120000	1025.340000	0.003605	NaN	NaN	102523.819672	0
2021.12.10 02:45:00	1025.323220	0	59	59	1	1025.180000	1025.520000	0.007998	NaN	NaN	102532.322034	0
2021.12.10 02:46:00	1025.660667	0	60	61	1	1025.440000	1025.810000	0.007759	NaN	NaN	102566.066667	9
2021.12.10 02:47:00	1025.812667	0	60	60	1	1025.700000	1025.910000	0.003481	NaN	NaN	102581.266667	0
2021.12.10 02:48:00	1025.834167	0	60	59	1	1025.690000	1025.960000	0.004723	NaN	NaN	102583.416667	0
2021.12.10 02:49:00	1025.939016	0	61	61	1	1025.730000	1026.170000	0.013816	NaN	NaN	102593.901639	9
2021.12.10 02:50:00	1026.143220	0	59	59	1	1026.000000	1026.260000	0.004208	NaN	NaN	102614.322034	0
2021.12.10 02:51:00	1026.218500	0	60	60	1	1026.030000	1026.330000	0.004779	NaN	NaN	102621.850000	9
2021.12.10 02:52:00	1026.241000	0	60	60	1	1026.100000	1026.350000	0.003721	NaN	NaN	102624.100000	0
2021.12.10 02:53:00	1026.180328	0	61	60	1	1026.030000	1026.300000	0.004610	NaN	NaN	102618.032787	9
2021.12.10 02:54:00	1026.088983	0	59	58	1	1025.960000	1026.220000	0.004271	NaN	NaN	102608.898305	9
2021.12.10 02:55:00	1026.125000	0	60	60	1	1025.930000	1026.290000	0.006025	NaN	NaN	102612.500000	0
2021.12.10 02:56:00	1026.206066	0	61	61	1	1026.070000	1026.330000	0.003711	NaN	NaN	102620.606557	9
2021.12.10 02:57:00	1026.168305	0	59	60	1	1026.020000	1026.290000	0.004583	NaN	NaN	102616.830508	0
2021.12.10 02:58:00	1026.323333	0	60	61	1	1026.060000	1026.520000	0.009141	NaN	NaN	102632.333333	9
2021.12.10 02:59:00	1026.463167	0	60	59	1	1026.300000	1026.590000	0.004317	NaN	NaN	102646.316667	0
2021.12.10 03:00:00	1026.369672	0	61	61	1	1026.190000	1026.540000	0.008507	NaN	NaN	102636.967213	9
2021.12.10 03:01:00	1026.595254	0	59	59	1	1026.240000	1026.810000	0.019125	NaN	NaN	102659.525424	9
2021.12.10 03:02:00	1026.775667	0	60	60	1	1026.580000	1026.880000	0.004879	NaN	NaN	102677.566667	0
2021.12.10 03:03:00	1026.710500	0	60	60	1	1026.550000	1026.840000	0.004622	NaN	NaN	102671.050000	9
2021.12.10 03:04:00	1026.583000	0	60	60	1	1026.430000	1026.740000	0.005950	NaN	NaN	102658.300000	9
2021.12.10 03:05:00	1026.471967	0	61	61	1	1026.350000	1026.630000	0.005083	NaN	NaN	102647.196721	0
2021.12.10 03:06:00	1026.474576	0	59	58	1	1026.320000	1026.590000	0.004322	NaN	NaN	102647.457627	9
2021.12.10 03:07:00	1026.553500	0	60	59	1	1026.400000	1026.690000	0.005732	NaN	NaN	102655.350000	0
2021.12.10 03:08:00	1026.637000	0	60	60	1	1026.510000	1026.730000	0.003811	NaN	NaN	102663.700000	0
2021.12.10 03:09:00	1026.608000	0	60	60	1	1026.440000	1026.730000	0.004532	NaN	NaN	102660.800000	0
2021.12.10 03:10:00	1026.540000	0	61	61	1	1026.390000	1026.650000	0.004737	NaN	NaN	102654.000000	0
2021.12.10 03:11:00	1026.466441	0	59	60	1	1026.330000	1026.620000	0.004920	NaN	NaN	102646.644068	9
2021.12.10 03:12:00	1026.361333	0	60	60	1	1026.210000	1026.480000	0.004703	NaN	NaN	102636.133333	9
2021.12.10 03:13:00	1026.253443	0	61	60	1	1026.070000	1026.410000	0.005870	NaN	NaN	102625.344262	0
2021.12.10 03:14:00	1026.149661	0	59	59	1	1026.000000	1026.290000	0.004521	NaN	NaN	102614.966102	0
2021.12.10 03:15:00	1026.084918	0	61	61	1	1025.950000	1026.180000	0.004105	NaN	NaN	102608.491803	0
2021.12.10 03:16:00	1026.027500	0	60	60	1	1025.840000	1026.180000	0.006351	NaN	NaN	102602.750000	0
2021.12.10 03:17:00	1025.895932	0	59	60	1	1025.710000	1026.040000	0.005200	NaN	NaN	102589.593220	0
2021.12.10 03:18:00	1025.870328	0	61	61	1	1025.740000	1025.990000	0.004193	NaN	NaN	102587.032787	9
2021.12.10 03:19:00	1025.879322	0	59	58	1	1025.730000	1026.000000	0.003600	NaN	NaN	102587.932203	0
