$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.13 00:00:01
$Filename; CO2FT_A_P_NDIR_20211213.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; P_NDIR, mbar; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, mbar; Float
$8; Maximum; mbar; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	P_NDIR	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.13 01:25:00	1012.594667	0	60	60	1	1012.460000	1012.720000	0.004134	NaN	NaN	101259.466667	0
2021.12.13 01:26:00	1012.670667	0	60	60	1	1012.560000	1012.780000	0.003657	NaN	NaN	101267.066667	0
2021.12.13 01:27:00	1012.675500	0	60	60	1	1012.540000	1012.800000	0.003401	NaN	NaN	101267.550000	0
2021.12.13 01:28:00	1012.630820	0	61	61	1	1012.460000	1012.780000	0.004931	NaN	NaN	101263.081967	0
2021.12.13 01:29:00	1012.539322	0	59	59	1	1012.410000	1012.650000	0.003400	NaN	NaN	101253.932203	9
2021.12.13 01:30:00	1012.638852	0	61	61	1	1012.530000	1012.760000	0.003834	NaN	NaN	101263.885246	0
2021.12.13 01:31:00	1012.667797	0	59	59	1	1012.540000	1012.780000	0.003414	NaN	NaN	101266.779661	9
2021.12.13 01:32:00	1012.683500	0	60	60	1	1012.560000	1012.780000	0.003816	NaN	NaN	101268.350000	0
2021.12.13 01:33:00	1012.669333	0	60	60	1	1012.540000	1012.790000	0.003898	NaN	NaN	101266.933333	0
2021.12.13 01:34:00	1012.683333	0	60	60	1	1012.560000	1012.790000	0.003280	NaN	NaN	101268.333333	0
2021.12.13 01:35:00	1012.672131	0	61	61	1	1012.530000	1012.790000	0.003644	NaN	NaN	101267.213115	0
2021.12.13 01:36:00	1012.674915	0	59	59	1	1012.540000	1012.800000	0.004232	NaN	NaN	101267.491525	0
2021.12.13 01:37:00	1012.715082	0	61	61	1	1012.570000	1012.850000	0.003925	NaN	NaN	101271.508197	0
2021.12.13 01:38:00	1012.738644	0	59	59	1	1012.630000	1012.860000	0.004088	NaN	NaN	101273.864407	0
2021.12.13 01:39:00	1012.781167	0	60	60	1	1012.650000	1012.890000	0.003458	NaN	NaN	101278.116667	9
2021.12.13 01:40:00	1012.765333	0	60	60	1	1012.630000	1012.860000	0.003449	NaN	NaN	101276.533333	0
2021.12.13 01:41:00	1012.726721	0	61	61	1	1012.590000	1012.830000	0.004559	NaN	NaN	101272.672131	9
2021.12.13 01:42:00	1012.703898	0	59	59	1	1012.590000	1012.800000	0.003648	NaN	NaN	101270.389831	0
2021.12.13 01:43:00	1012.677377	0	61	61	1	1012.530000	1012.800000	0.003586	NaN	NaN	101267.737705	0
2021.12.13 01:44:00	1012.653729	0	59	59	1	1012.530000	1012.760000	0.003572	NaN	NaN	101265.372881	0
2021.12.13 01:45:00	1012.641967	0	61	61	1	1012.520000	1012.750000	0.003719	NaN	NaN	101264.196721	9
2021.12.13 01:46:00	1012.617797	0	59	59	1	1012.480000	1012.720000	0.004173	NaN	NaN	101261.779661	0
2021.12.13 01:47:00	1012.592833	0	60	60	1	1012.490000	1012.710000	0.003495	NaN	NaN	101259.283333	0
2021.12.13 01:48:00	1012.587667	0	60	60	1	1012.480000	1012.690000	0.004008	NaN	NaN	101258.766667	0
2021.12.13 01:49:00	1012.588167	0	60	60	1	1012.450000	1012.680000	0.003398	NaN	NaN	101258.816667	0
2021.12.13 01:50:00	1012.601000	0	60	60	1	1012.480000	1012.690000	0.003535	NaN	NaN	101260.100000	9
2021.12.13 01:51:00	1012.616333	0	60	60	1	1012.480000	1012.710000	0.003308	NaN	NaN	101261.633333	0
2021.12.13 01:52:00	1012.608667	0	60	60	1	1012.480000	1012.710000	0.004025	NaN	NaN	101260.866667	9
2021.12.13 01:53:00	1012.637667	0	60	60	1	1012.520000	1012.780000	0.004381	NaN	NaN	101263.766667	0
2021.12.13 01:54:00	1012.723333	0	60	60	1	1012.600000	1012.850000	0.004260	NaN	NaN	101272.333333	0
2021.12.13 01:55:00	1012.770000	0	60	60	1	1012.650000	1012.890000	0.003932	NaN	NaN	101277.000000	9
2021.12.13 01:56:00	1012.780000	0	60	59	1	1012.640000	1012.890000	0.003980	NaN	NaN	101278.000000	9
2021.12.13 01:57:00	1012.808197	0	61	61	1	1012.690000	1012.910000	0.003368	NaN	NaN	101280.819672	9
2021.12.13 01:58:00	1012.819492	0	59	59	1	1012.690000	1012.930000	0.003415	NaN	NaN	101281.949153	9
2021.12.13 01:59:00	1012.753167	0	60	60	1	1012.630000	1012.870000	0.004100	NaN	NaN	101275.316667	0
2021.12.13 02:00:00	1012.672459	0	61	61	1	1012.530000	1012.820000	0.005069	NaN	NaN	101267.245902	0
2021.12.13 02:01:00	1012.646500	0	60	60	1	1012.540000	1012.750000	0.003494	NaN	NaN	101264.650000	0
2021.12.13 02:02:00	1012.649492	0	59	59	1	1012.520000	1012.780000	0.004850	NaN	NaN	101264.949153	9
2021.12.13 02:03:00	1012.663833	0	60	60	1	1012.530000	1012.780000	0.004207	NaN	NaN	101266.383333	9
2021.12.13 02:04:00	1012.677833	0	60	60	1	1012.570000	1012.800000	0.004065	NaN	NaN	101267.783333	0
2021.12.13 02:05:00	1012.673833	0	60	60	1	1012.540000	1012.790000	0.004326	NaN	NaN	101267.383333	0
2021.12.13 02:06:00	1012.631333	0	60	60	1	1012.530000	1012.760000	0.003388	NaN	NaN	101263.133333	0
2021.12.13 02:07:00	1012.562000	0	60	60	1	1012.450000	1012.670000	0.003850	NaN	NaN	101256.200000	9
2021.12.13 02:08:00	1012.529833	0	60	60	1	1012.420000	1012.670000	0.003398	NaN	NaN	101252.983333	0
2021.12.13 02:09:00	1012.496333	0	60	60	1	1012.380000	1012.640000	0.003986	NaN	NaN	101249.633333	9
2021.12.13 02:10:00	1012.432333	0	60	60	1	1012.260000	1012.570000	0.004361	NaN	NaN	101243.233333	9
2021.12.13 02:11:00	1012.328197	0	61	61	1	1012.170000	1012.460000	0.004852	NaN	NaN	101232.819672	0
2021.12.13 02:12:00	1012.256167	0	60	60	1	1012.120000	1012.380000	0.003892	NaN	NaN	101225.616667	9
2021.12.13 02:13:00	1012.217966	0	59	59	1	1012.080000	1012.320000	0.004020	NaN	NaN	101221.796610	9
2021.12.13 02:14:00	1012.173000	0	60	60	1	1012.040000	1012.280000	0.004167	NaN	NaN	101217.300000	9
2021.12.13 02:15:00	1012.150000	0	60	60	1	1012.010000	1012.260000	0.003488	NaN	NaN	101215.000000	9
2021.12.13 02:16:00	1012.129000	0	60	60	1	1011.980000	1012.210000	0.003182	NaN	NaN	101212.900000	9
2021.12.13 02:17:00	1012.090333	0	60	60	1	1011.940000	1012.200000	0.004125	NaN	NaN	101209.033333	9
2021.12.13 02:18:00	1012.080333	0	60	60	1	1011.970000	1012.190000	0.004169	NaN	NaN	101208.033333	9
2021.12.13 02:19:00	1012.073500	0	60	60	1	1011.940000	1012.190000	0.004298	NaN	NaN	101207.350000	9
2021.12.13 02:20:00	1012.071833	0	60	60	1	1011.940000	1012.170000	0.003568	NaN	NaN	101207.183333	0
2021.12.13 02:21:00	1012.049667	0	60	60	1	1011.950000	1012.170000	0.003491	NaN	NaN	101204.966667	0
2021.12.13 02:22:00	1012.026833	0	60	60	1	1011.880000	1012.160000	0.003978	NaN	NaN	101202.683333	9
2021.12.13 02:23:00	1011.995246	0	61	61	1	1011.870000	1012.100000	0.003862	NaN	NaN	101199.524590	0
2021.12.13 02:24:00	1011.995763	0	59	59	1	1011.840000	1012.100000	0.003704	NaN	NaN	101199.576271	0
2021.12.13 02:25:00	1011.983667	0	60	60	1	1011.830000	1012.100000	0.004559	NaN	NaN	101198.366667	0
2021.12.13 02:26:00	1012.001500	0	60	60	1	1011.880000	1012.090000	0.003508	NaN	NaN	101200.150000	0
2021.12.13 02:27:00	1012.010164	0	61	61	1	1011.900000	1012.100000	0.003222	NaN	NaN	101201.016393	0
2021.12.13 02:28:00	1012.040678	0	59	59	1	1011.880000	1012.160000	0.003934	NaN	NaN	101204.067797	0
2021.12.13 02:29:00	1012.243607	0	61	61	1	1011.990000	1012.540000	0.020737	NaN	NaN	101224.360656	0
2021.12.13 02:30:00	1012.646780	0	59	59	1	1012.420000	1012.820000	0.009119	NaN	NaN	101264.677966	9
2021.12.13 02:31:00	1012.832623	0	61	61	1	1012.690000	1012.960000	0.004313	NaN	NaN	101283.262295	0
2021.12.13 02:32:00	1012.893559	0	59	59	1	1012.760000	1013.020000	0.003851	NaN	NaN	101289.355932	0
2021.12.13 02:33:00	1012.932000	0	60	60	1	1012.800000	1013.040000	0.004125	NaN	NaN	101293.200000	0
2021.12.13 02:34:00	1012.928500	0	60	60	1	1012.800000	1013.040000	0.003813	NaN	NaN	101292.850000	0
2021.12.13 02:35:00	1012.933443	0	61	61	1	1012.800000	1013.050000	0.004183	NaN	NaN	101293.344262	9
2021.12.13 02:36:00	1012.919322	0	59	59	1	1012.780000	1013.020000	0.004068	NaN	NaN	101291.932203	9
2021.12.13 02:37:00	1012.881639	0	61	60	1	1012.760000	1012.980000	0.003361	NaN	NaN	101288.163934	0
2021.12.13 02:38:00	1012.878833	0	60	60	1	1012.750000	1012.980000	0.003522	NaN	NaN	101287.883333	0
2021.12.13 02:39:00	1012.880000	0	59	59	1	1012.780000	1012.970000	0.003586	NaN	NaN	101288.000000	9
2021.12.13 02:40:00	1012.866667	0	60	60	1	1012.750000	1012.970000	0.003758	NaN	NaN	101286.666667	0
2021.12.13 02:41:00	1012.839833	0	60	60	1	1012.720000	1012.960000	0.003744	NaN	NaN	101283.983333	0
2021.12.13 02:42:00	1012.821500	0	60	60	1	1012.680000	1012.930000	0.002857	NaN	NaN	101282.150000	0
2021.12.13 02:43:00	1012.814833	0	60	60	1	1012.690000	1012.960000	0.004083	NaN	NaN	101281.483333	9
2021.12.13 02:44:00	1012.791967	0	61	60	1	1012.670000	1012.900000	0.003709	NaN	NaN	101279.196721	0
2021.12.13 02:45:00	1012.784667	0	60	60	1	1012.650000	1012.870000	0.003642	NaN	NaN	101278.466667	9
2021.12.13 02:46:00	1012.775932	0	59	59	1	1012.670000	1012.900000	0.003466	NaN	NaN	101277.593220	0
2021.12.13 02:47:00	1012.754000	0	60	60	1	1012.630000	1012.890000	0.004448	NaN	NaN	101275.400000	0
2021.12.13 02:48:00	1012.701667	0	60	60	1	1012.570000	1012.820000	0.004401	NaN	NaN	101270.166667	0
2021.12.13 02:49:00	1012.668333	0	60	60	1	1012.560000	1012.760000	0.003146	NaN	NaN	101266.833333	9
2021.12.13 02:50:00	1012.660833	0	60	60	1	1012.530000	1012.760000	0.003455	NaN	NaN	101266.083333	0
2021.12.13 02:51:00	1012.597500	0	60	60	1	1012.460000	1012.760000	0.005006	NaN	NaN	101259.750000	9
2021.12.13 02:52:00	1012.539333	0	60	60	1	1012.420000	1012.640000	0.003918	NaN	NaN	101253.933333	9
2021.12.13 02:53:00	1012.516000	0	60	60	1	1012.410000	1012.650000	0.003835	NaN	NaN	101251.600000	9
2021.12.13 02:54:00	1012.488333	0	60	60	1	1012.340000	1012.590000	0.003573	NaN	NaN	101248.833333	0
2021.12.13 02:55:00	1012.482667	0	60	60	1	1012.340000	1012.600000	0.003423	NaN	NaN	101248.266667	0
2021.12.13 02:56:00	1012.461333	0	60	60	1	1012.340000	1012.570000	0.004293	NaN	NaN	101246.133333	9
2021.12.13 02:57:00	1012.456500	0	60	60	1	1012.320000	1012.560000	0.003725	NaN	NaN	101245.650000	9
2021.12.13 02:58:00	1012.465167	0	60	60	1	1012.310000	1012.560000	0.003842	NaN	NaN	101246.516667	0
2021.12.13 02:59:00	1012.462833	0	60	60	1	1012.350000	1012.570000	0.003797	NaN	NaN	101246.283333	0
2021.12.13 03:00:00	1012.450500	0	60	60	1	1012.350000	1012.540000	0.003425	NaN	NaN	101245.050000	0
2021.12.13 03:01:00	1012.462167	0	60	60	1	1012.350000	1012.570000	0.004088	NaN	NaN	101246.216667	9
2021.12.13 03:02:00	1012.437833	0	60	60	1	1012.310000	1012.540000	0.003655	NaN	NaN	101243.783333	0
2021.12.13 03:03:00	1012.428333	0	60	60	1	1012.300000	1012.530000	0.004929	NaN	NaN	101242.833333	0
2021.12.13 03:04:00	1012.430333	0	60	60	1	1012.310000	1012.530000	0.003332	NaN	NaN	101243.033333	9
2021.12.13 03:05:00	1012.418167	0	60	60	1	1012.270000	1012.530000	0.003897	NaN	NaN	101241.816667	0
2021.12.13 03:06:00	1012.432500	0	60	60	1	1012.320000	1012.530000	0.003263	NaN	NaN	101243.250000	0
2021.12.13 03:07:00	1012.413833	0	60	60	1	1012.300000	1012.520000	0.002960	NaN	NaN	101241.383333	0
2021.12.13 03:08:00	1012.393000	0	60	60	1	1012.260000	1012.520000	0.004218	NaN	NaN	101239.300000	0
2021.12.13 03:09:00	1012.386000	0	60	60	1	1012.260000	1012.480000	0.002719	NaN	NaN	101238.600000	0
2021.12.13 03:10:00	1012.379500	0	60	60	1	1012.260000	1012.480000	0.003869	NaN	NaN	101237.950000	9
2021.12.13 03:11:00	1012.385833	0	60	60	1	1012.260000	1012.490000	0.003848	NaN	NaN	101238.583333	0
2021.12.13 03:12:00	1012.366000	0	60	60	1	1012.270000	1012.460000	0.003384	NaN	NaN	101236.600000	0
2021.12.13 03:13:00	1012.370667	0	60	60	1	1012.260000	1012.500000	0.003216	NaN	NaN	101237.066667	9
2021.12.13 03:14:00	1012.346333	0	60	60	1	1012.230000	1012.430000	0.003356	NaN	NaN	101234.633333	0
2021.12.13 03:15:00	1012.336833	0	60	60	1	1012.200000	1012.450000	0.004012	NaN	NaN	101233.683333	0
2021.12.13 03:16:00	1012.320000	0	60	60	1	1012.190000	1012.410000	0.003336	NaN	NaN	101232.000000	0
2021.12.13 03:17:00	1012.307167	0	60	60	1	1012.190000	1012.430000	0.003499	NaN	NaN	101230.716667	0
2021.12.13 03:18:00	1012.292667	0	60	60	1	1012.160000	1012.410000	0.004162	NaN	NaN	101229.266667	0
2021.12.13 03:19:00	1012.280333	0	60	60	1	1012.160000	1012.390000	0.003820	NaN	NaN	101228.033333	9
