$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.06 00:00:02
$Filename; CO2FT_A_P_NDIR_20211206.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; P_NDIR, mbar; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, mbar; Float
$8; Maximum; mbar; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	P_NDIR	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.06 00:27:00	1020.010820	128	61	61	1	1019.860000	1020.140000	0.004024	NaN	NaN	102001.081967	8388608
2021.12.06 00:28:00	1019.995932	128	59	59	1	1019.850000	1020.140000	0.007807	NaN	NaN	101999.593220	8388608
2021.12.06 00:29:00	1019.997541	128	61	61	1	1019.850000	1020.140000	0.006596	NaN	NaN	101999.754098	8388617
2021.12.06 00:30:00	1020.053051	128	59	59	1	1019.890000	1020.150000	0.005201	NaN	NaN	102005.305085	8388617
2021.12.06 00:31:00	1020.009667	128	60	61	1	1019.880000	1020.150000	0.005708	NaN	NaN	102000.966667	8388617
2021.12.06 00:32:00	1020.025500	128	60	60	1	1019.880000	1020.150000	0.005361	NaN	NaN	102002.550000	8388608
2021.12.06 00:33:00	1020.046885	128	61	60	1	1019.900000	1020.180000	0.005605	NaN	NaN	102004.688525	8388617
2021.12.06 00:34:00	1020.066780	128	59	59	1	1019.900000	1020.180000	0.006046	NaN	NaN	102006.677966	8388608
2021.12.06 00:35:00	1020.052787	128	61	61	1	1019.950000	1020.190000	0.005377	NaN	NaN	102005.278689	8388608
2021.12.06 00:36:00	1020.086167	128	60	60	1	1019.950000	1020.210000	0.005665	NaN	NaN	102008.616667	8388608
2021.12.06 00:37:00	1020.080333	128	60	60	1	1019.930000	1020.210000	0.006661	NaN	NaN	102008.033333	8388608
2021.12.06 00:38:00	1020.103667	128	60	60	1	1019.960000	1020.220000	0.005881	NaN	NaN	102010.366667	8388608
2021.12.06 00:39:00	1020.125000	128	60	60	1	1019.970000	1020.220000	0.003992	NaN	NaN	102012.500000	8388608
2021.12.06 00:40:00	1020.118333	128	60	60	1	1019.990000	1020.230000	0.005187	NaN	NaN	102011.833333	8388608
2021.12.06 00:41:00	1020.105167	128	60	60	1	1019.950000	1020.280000	0.007859	NaN	NaN	102010.516667	8388608
2021.12.06 00:42:00	1020.135333	128	60	60	1	1019.990000	1020.280000	0.008256	NaN	NaN	102013.533333	8388608
2021.12.06 00:43:00	1020.152000	128	60	60	1	1019.990000	1020.290000	0.006830	NaN	NaN	102015.200000	8388608
2021.12.06 00:44:00	1020.176780	128	59	59	1	1020.010000	1020.290000	0.005715	NaN	NaN	102017.677966	8388617
2021.12.06 00:45:00	1020.198500	128	60	61	1	1020.070000	1020.300000	0.003921	NaN	NaN	102019.850000	8388608
2021.12.06 00:46:00	1020.207500	128	60	60	1	1020.080000	1020.320000	0.003839	NaN	NaN	102020.750000	8388608
2021.12.06 00:47:00	1020.195738	128	61	61	1	1020.040000	1020.330000	0.006468	NaN	NaN	102019.573770	8388617
2021.12.06 00:48:00	1020.232373	128	59	58	1	1020.080000	1020.360000	0.006525	NaN	NaN	102023.237288	8388617
2021.12.06 00:49:00	1020.210333	128	60	60	1	1020.070000	1020.320000	0.003956	NaN	NaN	102021.033333	8388608
2021.12.06 00:50:00	1020.205410	128	61	61	1	1020.080000	1020.340000	0.005592	NaN	NaN	102020.540984	8388608
2021.12.06 00:51:00	1020.220508	128	59	59	1	1020.070000	1020.330000	0.005198	NaN	NaN	102022.050847	8388608
2021.12.06 00:52:00	1020.225738	128	61	60	1	1020.100000	1020.370000	0.005302	NaN	NaN	102022.573770	8388608
2021.12.06 00:53:00	1020.264333	128	60	60	1	1020.110000	1020.370000	0.004222	NaN	NaN	102026.433333	8388617
2021.12.06 00:54:00	1020.246500	128	60	59	1	1020.100000	1020.410000	0.007396	NaN	NaN	102024.650000	8388617
2021.12.06 00:55:00	1020.271333	128	60	60	1	1020.140000	1020.400000	0.005232	NaN	NaN	102027.133333	8388617
2021.12.06 00:56:00	1020.276833	128	60	60	1	1020.120000	1020.400000	0.006256	NaN	NaN	102027.683333	8388617
2021.12.06 00:57:00	1020.279333	128	60	60	1	1020.120000	1020.430000	0.007471	NaN	NaN	102027.933333	8388617
2021.12.06 00:58:00	1020.304746	128	59	60	1	1020.120000	1020.410000	0.003884	NaN	NaN	102030.474576	8388608
2021.12.06 00:59:00	1020.258525	128	61	61	1	1020.120000	1020.370000	0.004609	NaN	NaN	102025.852459	8388608
2021.12.06 01:00:00	1020.316610	128	59	59	1	1020.170000	1020.450000	0.004975	NaN	NaN	102031.661017	8388608
2021.12.06 01:01:00	1020.374918	128	61	61	1	1020.230000	1020.500000	0.003502	NaN	NaN	102037.491803	8388608
2021.12.06 01:02:00	1020.387667	128	60	60	1	1020.230000	1020.500000	0.004296	NaN	NaN	102038.766667	8388608
2021.12.06 01:03:00	1020.397000	128	60	60	1	1020.280000	1020.500000	0.003306	NaN	NaN	102039.700000	8388608
2021.12.06 01:04:00	1020.398000	128	60	60	1	1020.250000	1020.520000	0.004043	NaN	NaN	102039.800000	8388608
2021.12.06 01:05:00	1020.431695	128	59	59	1	1020.250000	1020.560000	0.006642	NaN	NaN	102043.169492	8388617
2021.12.06 01:06:00	1020.451803	128	61	61	1	1020.300000	1020.590000	0.006625	NaN	NaN	102045.180328	8388617
2021.12.06 01:07:00	1020.471186	128	59	59	1	1020.300000	1020.610000	0.006638	NaN	NaN	102047.118644	8388608
2021.12.06 01:08:00	1020.473500	128	60	59	1	1020.340000	1020.610000	0.004935	NaN	NaN	102047.350000	8388617
2021.12.06 01:09:00	1020.517213	128	61	60	1	1020.370000	1020.650000	0.005520	NaN	NaN	102051.721311	8388608
2021.12.06 01:10:00	1020.516780	128	59	58	1	1020.340000	1020.650000	0.006974	NaN	NaN	102051.677966	8388608
2021.12.06 01:11:00	1020.519180	128	61	61	1	1020.360000	1020.650000	0.006768	NaN	NaN	102051.918033	8388617
2021.12.06 01:12:00	1020.563390	128	59	59	1	1020.410000	1020.700000	0.006533	NaN	NaN	102056.338983	8388608
2021.12.06 01:13:00	1020.544590	128	61	61	1	1020.410000	1020.690000	0.005155	NaN	NaN	102054.459016	8388608
2021.12.06 01:14:00	1020.574667	128	60	60	1	1020.430000	1020.670000	0.005300	NaN	NaN	102057.466667	8388608
2021.12.06 01:15:00	1020.568667	128	60	60	1	1020.430000	1020.700000	0.007127	NaN	NaN	102056.866667	8388617
2021.12.06 01:16:00	1020.591833	128	60	60	1	1020.440000	1020.710000	0.004286	NaN	NaN	102059.183333	8388617
2021.12.06 01:17:00	1020.550169	128	59	58	1	1020.400000	1020.670000	0.007667	NaN	NaN	102055.016949	8388617
2021.12.06 01:18:00	1020.595082	128	61	61	1	1020.450000	1020.710000	0.005245	NaN	NaN	102059.508197	8388608
2021.12.06 01:19:00	1020.603898	128	59	59	1	1020.430000	1020.730000	0.005966	NaN	NaN	102060.389831	8388617
2021.12.06 01:20:00	1020.599344	128	61	61	1	1020.470000	1020.730000	0.006183	NaN	NaN	102059.934426	8388608
2021.12.06 01:21:00	1020.593051	128	59	60	1	1020.440000	1020.710000	0.005177	NaN	NaN	102059.305085	8388608
2021.12.06 01:22:00	1020.574833	128	60	61	1	1020.450000	1020.710000	0.006964	NaN	NaN	102057.483333	8388617
2021.12.06 01:23:00	1020.610833	128	60	60	1	1020.430000	1020.730000	0.005516	NaN	NaN	102061.083333	8388608
2021.12.06 01:24:00	1020.624918	128	61	60	1	1020.470000	1020.770000	0.005989	NaN	NaN	102062.491803	8388617
2021.12.06 01:25:00	1020.634500	128	60	59	1	1020.510000	1020.780000	0.005940	NaN	NaN	102063.450000	8388617
2021.12.06 01:26:00	1020.648167	128	60	60	1	1020.480000	1020.780000	0.008195	NaN	NaN	102064.816667	8388617
2021.12.06 01:27:00	1020.620500	128	60	60	1	1020.480000	1020.760000	0.004876	NaN	NaN	102062.050000	8388617
2021.12.06 01:28:00	1020.655593	128	59	60	1	1020.500000	1020.760000	0.004680	NaN	NaN	102065.559322	8388608
2021.12.06 01:29:00	1020.666000	128	60	60	1	1020.540000	1020.800000	0.006079	NaN	NaN	102066.600000	8388617
2021.12.06 01:30:00	1020.681833	128	60	59	1	1020.520000	1020.780000	0.002676	NaN	NaN	102068.183333	8388608
2021.12.06 01:31:00	1020.671803	128	61	60	1	1020.510000	1020.820000	0.006875	NaN	NaN	102067.180328	8388608
2021.12.06 01:32:00	1020.679167	128	60	59	1	1020.510000	1020.800000	0.006787	NaN	NaN	102067.916667	8388608
2021.12.06 01:33:00	1020.686500	128	60	60	1	1020.540000	1020.810000	0.005911	NaN	NaN	102068.650000	8388608
2021.12.06 01:34:00	1020.734333	128	60	60	1	1020.560000	1020.840000	0.006344	NaN	NaN	102073.433333	8388608
2021.12.06 01:35:00	1020.716167	128	60	60	1	1020.590000	1020.870000	0.006224	NaN	NaN	102071.616667	8388608
2021.12.06 01:36:00	1020.732373	128	59	60	1	1020.610000	1020.850000	0.004287	NaN	NaN	102073.237288	8388617
2021.12.06 01:37:00	1020.719508	128	61	61	1	1020.580000	1020.840000	0.006218	NaN	NaN	102071.950820	8388617
2021.12.06 01:38:00	1020.761017	128	59	59	1	1020.620000	1020.870000	0.005213	NaN	NaN	102076.101695	8388608
2021.12.06 01:39:00	1020.818833	128	60	59	1	1020.670000	1020.930000	0.002970	NaN	NaN	102081.883333	8388617
2021.12.06 01:40:00	1020.807213	128	61	61	1	1020.670000	1020.920000	0.004104	NaN	NaN	102080.721311	8388608
2021.12.06 01:41:00	1020.788333	128	60	60	1	1020.630000	1020.930000	0.007007	NaN	NaN	102078.833333	8388608
2021.12.06 01:42:00	1020.815167	128	60	60	1	1020.670000	1020.980000	0.007629	NaN	NaN	102081.516667	8388608
2021.12.06 01:43:00	1020.843167	128	60	60	1	1020.710000	1020.960000	0.004253	NaN	NaN	102084.316667	8388617
2021.12.06 01:44:00	1020.873898	128	59	60	1	1020.730000	1021.020000	0.006204	NaN	NaN	102087.389831	8388617
2021.12.06 01:45:00	1020.890820	128	61	61	1	1020.760000	1021.020000	0.006044	NaN	NaN	102089.081967	8388608
2021.12.06 01:46:00	1020.925000	128	60	59	1	1020.780000	1021.040000	0.003737	NaN	NaN	102092.500000	8388608
2021.12.06 01:47:00	1020.977288	128	59	58	1	1020.820000	1021.090000	0.003827	NaN	NaN	102097.728814	8388608
2021.12.06 01:48:00	1020.976557	128	61	61	1	1020.810000	1021.110000	0.005233	NaN	NaN	102097.655738	8388608
2021.12.06 01:49:00	1021.013500	128	60	60	1	1020.850000	1021.130000	0.004488	NaN	NaN	102101.350000	8388617
2021.12.06 01:50:00	1021.042167	128	60	60	1	1020.890000	1021.140000	0.005831	NaN	NaN	102104.216667	8388617
2021.12.06 01:51:00	1021.060678	128	59	59	1	1020.920000	1021.200000	0.004317	NaN	NaN	102106.067797	8388617
2021.12.06 01:52:00	1021.066557	128	61	60	1	1020.950000	1021.220000	0.007140	NaN	NaN	102106.655738	8388617
2021.12.06 01:53:00	1021.158167	128	60	59	1	1021.000000	1021.250000	0.004910	NaN	NaN	102115.816667	8388617
2021.12.06 01:54:00	1021.148500	128	60	60	1	1021.000000	1021.260000	0.004738	NaN	NaN	102114.850000	8388608
2021.12.06 01:55:00	1021.196271	128	59	59	1	1021.040000	1021.310000	0.007689	NaN	NaN	102119.627119	8388617
2021.12.06 01:56:00	1021.217667	128	60	61	1	1021.070000	1021.320000	0.005822	NaN	NaN	102121.766667	8388608
2021.12.06 01:57:00	1021.213000	128	60	60	1	1021.090000	1021.350000	0.006716	NaN	NaN	102121.300000	8388608
2021.12.06 01:58:00	1021.295738	128	61	61	1	1021.130000	1021.430000	0.009522	NaN	NaN	102129.573770	8388608
2021.12.06 01:59:00	1021.296167	128	60	59	1	1021.150000	1021.430000	0.005160	NaN	NaN	102129.616667	8388608
2021.12.06 02:00:00	1021.365763	128	59	59	1	1021.220000	1021.470000	0.004680	NaN	NaN	102136.576271	8388608
2021.12.06 02:01:00	1021.379667	128	60	60	1	1021.240000	1021.510000	0.005363	NaN	NaN	102137.966667	8388608
2021.12.06 02:02:00	1021.418500	128	60	60	1	1021.250000	1021.540000	0.006118	NaN	NaN	102141.850000	8388608
2021.12.06 02:03:00	1021.441475	128	61	61	1	1021.310000	1021.580000	0.006339	NaN	NaN	102144.147541	8388617
2021.12.06 02:04:00	1021.440500	128	60	60	1	1021.310000	1021.550000	0.005544	NaN	NaN	102144.050000	8388617
2021.12.06 02:05:00	1021.518667	128	60	60	1	1021.360000	1021.640000	0.006958	NaN	NaN	102151.866667	8388617
2021.12.06 02:06:00	1021.572500	128	60	59	1	1021.430000	1021.680000	0.003290	NaN	NaN	102157.250000	8388617
2021.12.06 02:07:00	1021.583333	128	60	60	1	1021.430000	1021.700000	0.005243	NaN	NaN	102158.333333	8388608
2021.12.06 02:08:00	1021.601864	128	59	59	1	1021.480000	1021.740000	0.003184	NaN	NaN	102160.186441	8388617
2021.12.06 02:09:00	1021.623770	128	61	61	1	1021.500000	1021.740000	0.005831	NaN	NaN	102162.377049	8388608
2021.12.06 02:10:00	1021.676667	128	60	60	1	1021.510000	1021.800000	0.006460	NaN	NaN	102167.666667	8388608
2021.12.06 02:11:00	1021.751833	128	60	61	1	1021.580000	1021.870000	0.005171	NaN	NaN	102175.183333	8388617
2021.12.06 02:12:00	1021.737000	128	60	59	1	1021.610000	1021.850000	0.005557	NaN	NaN	102173.700000	8388608
2021.12.06 02:13:00	1021.803000	128	60	60	1	1021.610000	1021.910000	0.005818	NaN	NaN	102180.300000	8388608
2021.12.06 02:14:00	1021.823559	128	59	59	1	1021.660000	1021.950000	0.006551	NaN	NaN	102182.355932	8388608
2021.12.06 02:15:00	1021.851333	128	60	60	1	1021.690000	1021.980000	0.006361	NaN	NaN	102185.133333	8388608
2021.12.06 02:16:00	1021.852623	128	61	61	1	1021.720000	1021.980000	0.004740	NaN	NaN	102185.262295	8388608
2021.12.06 02:17:00	1021.897627	128	59	59	1	1021.730000	1022.010000	0.005518	NaN	NaN	102189.762712	8388608
2021.12.06 02:18:00	1021.936557	128	61	60	1	1021.770000	1022.070000	0.007916	NaN	NaN	102193.655738	8388608
2021.12.06 02:19:00	1021.961186	128	59	59	1	1021.800000	1022.100000	0.005624	NaN	NaN	102196.118644	8388608
2021.12.06 02:20:00	1022.002951	128	61	61	1	1021.840000	1022.140000	0.006938	NaN	NaN	102200.295082	8388608
2021.12.06 02:21:00	1022.027000	128	60	60	1	1021.870000	1022.160000	0.005272	NaN	NaN	102202.700000	8388617
2021.12.06 02:22:00	1022.061017	128	59	59	1	1021.900000	1022.180000	0.006354	NaN	NaN	102206.101695	8388617
2021.12.06 02:23:00	1022.070000	128	60	60	1	1021.900000	1022.210000	0.006685	NaN	NaN	102207.000000	8388608
2021.12.06 02:24:00	1022.139344	128	61	61	1	1021.960000	1022.320000	0.009783	NaN	NaN	102213.934426	8388608
2021.12.06 02:25:00	1022.319833	128	60	60	1	1022.170000	1022.450000	0.003886	NaN	NaN	102231.983333	8388608
2021.12.06 02:26:00	1022.349000	128	60	60	1	1022.200000	1022.470000	0.006697	NaN	NaN	102234.900000	8388617
2021.12.06 02:27:00	1022.358475	128	59	59	1	1022.200000	1022.510000	0.006955	NaN	NaN	102235.847458	8388617
2021.12.06 02:28:00	1022.388197	128	61	61	1	1022.240000	1022.530000	0.007108	NaN	NaN	102238.819672	8388608
2021.12.06 02:29:00	1022.422712	128	59	59	1	1022.270000	1022.540000	0.005572	NaN	NaN	102242.271186	8388617
2021.12.06 02:30:00	1022.411500	128	60	60	1	1022.280000	1022.540000	0.006342	NaN	NaN	102241.150000	8388608
2021.12.06 02:31:00	1022.460656	128	61	61	1	1022.340000	1022.570000	0.005036	NaN	NaN	102246.065574	8388608
2021.12.06 02:32:00	1022.522000	128	60	60	1	1022.380000	1022.640000	0.004413	NaN	NaN	102252.200000	8388608
2021.12.06 02:33:00	1022.543167	128	60	60	1	1022.380000	1022.650000	0.004958	NaN	NaN	102254.316667	8388617
2021.12.06 02:34:00	1022.543559	128	59	58	1	1022.360000	1022.670000	0.005154	NaN	NaN	102254.355932	8388608
2021.12.06 02:35:00	1022.578689	128	61	61	1	1022.430000	1022.710000	0.005805	NaN	NaN	102257.868852	8388608
2021.12.06 02:36:00	1022.593833	128	60	59	1	1022.450000	1022.720000	0.005349	NaN	NaN	102259.383333	8388617
2021.12.06 02:37:00	1022.599831	128	59	59	1	1022.430000	1022.730000	0.007074	NaN	NaN	102259.983051	8388617
2021.12.06 02:38:00	1022.621333	128	60	60	1	1022.470000	1022.730000	0.004042	NaN	NaN	102262.133333	8388608
2021.12.06 02:39:00	1022.623115	128	61	61	1	1022.470000	1022.750000	0.006002	NaN	NaN	102262.311475	8388617
2021.12.06 02:40:00	1022.613559	128	59	60	1	1022.460000	1022.750000	0.006534	NaN	NaN	102261.355932	8388617
2021.12.06 02:41:00	1022.627541	128	61	61	1	1022.510000	1022.750000	0.004816	NaN	NaN	102262.754098	8388608
2021.12.06 02:42:00	1022.648644	128	59	58	1	1022.470000	1022.770000	0.005474	NaN	NaN	102264.864407	8388608
2021.12.06 02:43:00	1022.679836	128	61	60	1	1022.540000	1022.820000	0.005218	NaN	NaN	102267.983607	8388617
2021.12.06 02:44:00	1022.704167	128	60	60	1	1022.580000	1022.800000	0.002801	NaN	NaN	102270.416667	8388608
2021.12.06 02:45:00	1022.690667	128	60	60	1	1022.540000	1022.840000	0.005844	NaN	NaN	102269.066667	8388608
2021.12.06 02:46:00	1022.699333	128	60	60	1	1022.530000	1022.860000	0.005833	NaN	NaN	102269.933333	8388617
2021.12.06 02:47:00	1022.739333	128	60	60	1	1022.580000	1022.860000	0.005169	NaN	NaN	102273.933333	8388608
2021.12.06 02:48:00	1022.738814	128	59	59	1	1022.580000	1022.870000	0.006504	NaN	NaN	102273.881356	8388608
2021.12.06 02:49:00	1022.747500	128	60	59	1	1022.600000	1022.870000	0.006436	NaN	NaN	102274.750000	8388617
2021.12.06 02:50:00	1022.759672	128	61	61	1	1022.620000	1022.880000	0.005520	NaN	NaN	102275.967213	8388617
2021.12.06 02:51:00	1022.788814	128	59	59	1	1022.640000	1022.910000	0.004928	NaN	NaN	102278.881356	8388608
2021.12.06 02:52:00	1022.793279	128	61	61	1	1022.640000	1022.930000	0.005506	NaN	NaN	102279.327869	8388608
2021.12.06 02:53:00	1022.814833	128	60	60	1	1022.670000	1022.930000	0.005934	NaN	NaN	102281.483333	8388608
2021.12.06 02:54:00	1022.809831	128	59	59	1	1022.670000	1022.910000	0.005505	NaN	NaN	102280.983051	8388608
2021.12.06 02:55:00	1022.812667	128	60	60	1	1022.650000	1022.940000	0.005267	NaN	NaN	102281.266667	8388617
2021.12.06 02:56:00	1022.813500	128	60	59	1	1022.650000	1022.950000	0.005813	NaN	NaN	102281.350000	8388608
2021.12.06 02:57:00	1022.829667	128	60	59	1	1022.680000	1022.950000	0.005003	NaN	NaN	102282.966667	8388608
2021.12.06 02:58:00	1022.820333	128	60	60	1	1022.650000	1022.940000	0.005993	NaN	NaN	102282.033333	8388608
2021.12.06 02:59:00	1022.825738	128	61	61	1	1022.640000	1022.950000	0.005768	NaN	NaN	102282.573770	8388608
2021.12.06 03:00:00	1022.823667	128	60	60	1	1022.680000	1022.980000	0.005935	NaN	NaN	102282.366667	8388608
2021.12.06 03:01:00	1022.846000	128	60	60	1	1022.720000	1022.940000	0.003807	NaN	NaN	102284.600000	8388608
2021.12.06 03:02:00	1022.827627	128	59	59	1	1022.680000	1022.950000	0.005184	NaN	NaN	102282.762712	8388608
2021.12.06 03:03:00	1022.829000	128	60	61	1	1022.680000	1022.970000	0.006155	NaN	NaN	102282.900000	8388617
2021.12.06 03:04:00	1022.847167	128	60	60	1	1022.680000	1022.970000	0.005895	NaN	NaN	102284.716667	8388608
2021.12.06 03:05:00	1022.839000	128	60	60	1	1022.690000	1022.950000	0.006389	NaN	NaN	102283.900000	8388617
2021.12.06 03:06:00	1022.854167	128	60	60	1	1022.690000	1022.970000	0.005303	NaN	NaN	102285.416667	8388608
2021.12.06 03:07:00	1022.844833	128	60	60	1	1022.690000	1022.990000	0.005656	NaN	NaN	102284.483333	8388608
2021.12.06 03:08:00	1022.866167	128	60	60	1	1022.710000	1022.980000	0.006797	NaN	NaN	102286.616667	8388608
2021.12.06 03:09:00	1022.863443	128	61	61	1	1022.710000	1023.010000	0.005273	NaN	NaN	102286.344262	8388608
2021.12.06 03:10:00	1022.879333	128	60	60	1	1022.710000	1022.990000	0.005576	NaN	NaN	102287.933333	8388608
2021.12.06 03:11:00	1022.876667	128	60	60	1	1022.720000	1023.010000	0.005718	NaN	NaN	102287.666667	8388608
2021.12.06 03:12:00	1022.872203	128	59	60	1	1022.720000	1022.980000	0.004866	NaN	NaN	102287.220339	8388617
2021.12.06 03:13:00	1022.855574	128	61	60	1	1022.710000	1022.970000	0.004978	NaN	NaN	102285.557377	8388608
