$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.12 00:00:05
$Filename; CO2FT_A_H_Gas_20211212.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; H_Gas, %RH; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, %RH; Float
$8; Maximum; %RH; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	H_Gas	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.12 00:15:00	16.968350	16384	60	60	1	16.904000	17.046000	0.000573	NaN	NaN	16968.350000	9
2021.12.12 00:16:00	16.953733	16384	60	60	1	16.902000	16.976000	0.000874	NaN	NaN	16953.733333	9
2021.12.12 00:17:00	16.951583	16384	60	60	1	16.902000	16.975000	0.000899	NaN	NaN	16951.583333	1
2021.12.12 00:18:00	16.969934	16384	61	61	1	16.902000	17.046000	0.000389	NaN	NaN	16969.934426	9
2021.12.12 00:19:00	16.977559	0	59	59	1	16.938000	17.044000	0.000349	NaN	NaN	16977.559322	0
2021.12.12 00:20:00	17.003817	0	60	60	1	16.972000	17.045000	0.001004	NaN	NaN	17003.816667	9
2021.12.12 00:21:00	17.031934	0	61	60	1	16.972000	17.116000	0.000791	NaN	NaN	17031.934426	9
2021.12.12 00:22:00	17.040746	0	59	59	1	16.972000	17.079000	0.000255	NaN	NaN	17040.745763	0
2021.12.12 00:23:00	17.032098	0	61	61	1	16.971000	17.114000	0.000808	NaN	NaN	17032.098361	9
2021.12.12 00:24:00	17.019864	0	59	59	1	16.970000	17.078000	0.001121	NaN	NaN	17019.864407	0
2021.12.12 00:25:00	17.135300	0	60	60	1	17.041000	17.220000	0.003322	NaN	NaN	17135.300000	9
2021.12.12 00:26:00	17.245167	0	60	60	1	17.184000	17.326000	0.000883	NaN	NaN	17245.166667	9
2021.12.12 00:27:00	17.292733	0	60	60	1	17.254000	17.327000	0.000952	NaN	NaN	17292.733333	9
2021.12.12 00:28:00	17.321983	0	60	60	1	17.254000	17.395000	0.000471	NaN	NaN	17321.983333	0
2021.12.12 00:29:00	17.356800	0	60	60	1	17.324000	17.397000	0.000949	NaN	NaN	17356.800000	9
2021.12.12 00:30:00	17.368770	0	61	61	1	17.323000	17.396000	0.001057	NaN	NaN	17368.770492	0
2021.12.12 00:31:00	17.345729	0	59	59	1	17.323000	17.396000	0.000976	NaN	NaN	17345.728814	9
2021.12.12 00:32:00	17.337833	0	60	60	1	17.323000	17.396000	0.000530	NaN	NaN	17337.833333	9
2021.12.12 00:33:00	17.283557	0	61	61	1	17.251000	17.324000	0.001107	NaN	NaN	17283.557377	9
2021.12.12 00:34:00	17.247729	0	59	60	1	17.181000	17.287000	0.000262	NaN	NaN	17247.728814	9
2021.12.12 00:35:00	17.252917	0	60	59	1	17.216000	17.323000	0.000128	NaN	NaN	17252.916667	9
2021.12.12 00:36:00	17.259623	0	61	61	1	17.217000	17.322000	0.000527	NaN	NaN	17259.622951	9
2021.12.12 00:37:00	17.299800	0	60	60	1	17.249000	17.323000	0.000900	NaN	NaN	17299.800000	9
2021.12.12 00:38:00	17.326967	0	60	60	1	17.250000	17.393000	0.000507	NaN	NaN	17326.966667	0
2021.12.12 00:39:00	17.392500	0	60	60	1	17.321000	17.464000	0.000770	NaN	NaN	17392.500000	0
2021.12.12 00:40:00	17.454424	0	59	58	1	17.392000	17.535000	0.000862	NaN	NaN	17454.423729	0
2021.12.12 00:41:00	17.495733	0	60	60	1	17.462000	17.536000	0.001059	NaN	NaN	17495.733333	0
2021.12.12 00:42:00	17.519656	0	61	61	1	17.462000	17.570000	0.000603	NaN	NaN	17519.655738	9
2021.12.12 00:43:00	17.533424	0	59	59	1	17.463000	17.570000	0.000155	NaN	NaN	17533.423729	9
2021.12.12 00:44:00	17.536311	0	61	61	1	17.498000	17.605000	0.000164	NaN	NaN	17536.311475	0
2021.12.12 00:45:00	17.536153	0	59	59	1	17.532000	17.605000	0.000126	NaN	NaN	17536.152542	9
2021.12.12 00:46:00	17.529450	0	60	59	1	17.462000	17.535000	0.000221	NaN	NaN	17529.450000	0
2021.12.12 00:47:00	17.528500	0	60	60	1	17.461000	17.534000	0.000201	NaN	NaN	17528.500000	9
2021.12.12 00:48:00	17.528750	0	60	60	1	17.461000	17.569000	0.000391	NaN	NaN	17528.750000	0
2021.12.12 00:49:00	17.534016	0	61	61	1	17.497000	17.603000	0.000248	NaN	NaN	17534.016393	0
2021.12.12 00:50:00	17.547068	0	59	59	1	17.531000	17.605000	0.000741	NaN	NaN	17547.067797	9
2021.12.12 00:51:00	17.617607	0	61	61	1	17.533000	17.675000	0.000926	NaN	NaN	17617.606557	0
2021.12.12 00:52:00	17.756683	0	60	60	1	17.673000	17.851000	0.003262	NaN	NaN	17756.683333	9
2021.12.12 00:53:00	17.862450	0	60	60	1	17.816000	17.888000	0.000954	NaN	NaN	17862.450000	0
2021.12.12 00:54:00	17.886576	0	59	59	1	17.816000	17.958000	0.000412	NaN	NaN	17886.576271	9
2021.12.12 00:55:00	17.921492	0	61	61	1	17.886000	17.959000	0.001141	NaN	NaN	17921.491803	0
2021.12.12 00:56:00	17.998150	0	60	60	1	17.957000	18.065000	0.001264	NaN	NaN	17998.150000	9
2021.12.12 00:57:00	18.045119	0	59	59	1	18.028000	18.101000	0.000710	NaN	NaN	18045.118644	0
2021.12.12 00:58:00	18.115150	0	60	60	1	18.029000	18.206000	0.001416	NaN	NaN	18115.150000	0
2021.12.12 00:59:00	18.142833	0	60	60	1	18.099000	18.171000	0.000980	NaN	NaN	18142.833333	0
2021.12.12 01:00:00	18.093717	0	60	60	1	18.028000	18.171000	0.000728	NaN	NaN	18093.716667	0
2021.12.12 01:01:00	18.029213	0	61	61	1	17.958000	18.100000	0.000523	NaN	NaN	18029.213115	9
2021.12.12 01:02:00	17.977508	0	59	59	1	17.957000	18.029000	0.000878	NaN	NaN	17977.508475	0
2021.12.12 01:03:00	17.961721	0	61	61	1	17.923000	18.029000	0.000299	NaN	NaN	17961.721311	0
2021.12.12 01:04:00	17.961898	0	59	59	1	17.886000	18.029000	0.000400	NaN	NaN	17961.898305	9
2021.12.12 01:05:00	17.973000	0	60	60	1	17.923000	18.029000	0.000646	NaN	NaN	17973.000000	9
2021.12.12 01:06:00	17.977850	0	60	60	1	17.957000	18.029000	0.000827	NaN	NaN	17977.850000	0
2021.12.12 01:07:00	17.982450	0	60	60	1	17.956000	18.029000	0.000908	NaN	NaN	17982.450000	9
2021.12.12 01:08:00	17.993350	0	60	60	1	17.957000	18.030000	0.000899	NaN	NaN	17993.350000	0
2021.12.12 01:09:00	17.987213	0	61	61	1	17.957000	18.030000	0.001084	NaN	NaN	17987.213115	0
2021.12.12 01:10:00	17.988610	0	59	59	1	17.957000	18.030000	0.001009	NaN	NaN	17988.610169	0
2021.12.12 01:11:00	17.987900	0	60	60	1	17.957000	18.031000	0.000951	NaN	NaN	17987.900000	9
2021.12.12 01:12:00	18.011600	0	60	60	1	17.958000	18.030000	0.000836	NaN	NaN	18011.600000	9
2021.12.12 01:13:00	18.026117	0	60	60	1	17.958000	18.064000	0.000187	NaN	NaN	18026.116667	9
2021.12.12 01:14:00	18.042900	0	60	59	1	18.028000	18.101000	0.000646	NaN	NaN	18042.900000	9
2021.12.12 01:15:00	18.066017	0	60	60	1	18.028000	18.101000	0.001070	NaN	NaN	18066.016667	9
2021.12.12 01:16:00	18.092567	0	60	60	1	18.029000	18.136000	0.000435	NaN	NaN	18092.566667	0
2021.12.12 01:17:00	18.116733	0	60	60	1	18.100000	18.172000	0.000744	NaN	NaN	18116.733333	9
2021.12.12 01:18:00	18.145067	0	60	60	1	18.100000	18.172000	0.000915	NaN	NaN	18145.066667	0
2021.12.12 01:19:00	18.169492	0	61	61	1	18.102000	18.173000	0.000118	NaN	NaN	18169.491803	0
2021.12.12 01:20:00	18.178339	0	59	59	1	18.171000	18.243000	0.000330	NaN	NaN	18178.338983	0
2021.12.12 01:21:00	18.186267	0	60	60	1	18.171000	18.243000	0.000683	NaN	NaN	18186.266667	9
2021.12.12 01:22:00	18.200417	0	60	60	1	18.136000	18.244000	0.001059	NaN	NaN	18200.416667	0
2021.12.12 01:23:00	18.230705	0	61	61	1	18.171000	18.313000	0.000878	NaN	NaN	18230.704918	9
2021.12.12 01:24:00	18.274661	0	59	59	1	18.242000	18.316000	0.001143	NaN	NaN	18274.661017	0
2021.12.12 01:25:00	18.316850	0	60	60	1	18.278000	18.385000	0.000211	NaN	NaN	18316.850000	0
2021.12.12 01:26:00	18.325180	0	61	61	1	18.280000	18.386000	0.000517	NaN	NaN	18325.180328	0
2021.12.12 01:27:00	18.291814	0	59	59	1	18.243000	18.315000	0.000906	NaN	NaN	18291.813559	0
2021.12.12 01:28:00	18.250917	0	60	60	1	18.243000	18.316000	0.000419	NaN	NaN	18250.916667	0
2021.12.12 01:29:00	18.227967	0	60	60	1	18.173000	18.245000	0.000614	NaN	NaN	18227.966667	0
2021.12.12 01:30:00	18.176817	0	60	60	1	18.102000	18.245000	0.000917	NaN	NaN	18176.816667	9
2021.12.12 01:31:00	18.055100	0	60	60	1	17.960000	18.138000	0.002042	NaN	NaN	18055.100000	0
2021.12.12 01:32:00	17.957344	0	61	61	1	17.889000	18.032000	0.000434	NaN	NaN	17957.344262	0
2021.12.12 01:33:00	17.891533	0	60	60	1	17.818000	17.961000	0.000450	NaN	NaN	17891.533333	9
2021.12.12 01:34:00	17.880068	0	59	59	1	17.818000	17.925000	0.000472	NaN	NaN	17880.067797	0
2021.12.12 01:35:00	17.899350	0	60	60	1	17.855000	17.962000	0.000676	NaN	NaN	17899.350000	0
2021.12.12 01:36:00	17.953867	0	60	60	1	17.889000	18.032000	0.001114	NaN	NaN	17953.866667	0
2021.12.12 01:37:00	18.095883	0	60	60	1	17.997000	18.210000	0.003270	NaN	NaN	18095.883333	0
2021.12.12 01:38:00	18.264800	0	60	60	1	18.173000	18.317000	0.001435	NaN	NaN	18264.800000	9
2021.12.12 01:39:00	18.197833	0	60	60	1	18.105000	18.315000	0.001578	NaN	NaN	18197.833333	9
2021.12.12 01:40:00	18.136067	0	60	60	1	18.103000	18.177000	0.001103	NaN	NaN	18136.066667	9
2021.12.12 01:41:00	18.040383	0	60	60	1	17.892000	18.176000	0.004121	NaN	NaN	18040.383333	9
2021.12.12 01:42:00	17.739650	0	60	60	1	17.536000	17.892000	0.011157	NaN	NaN	17739.650000	9
2021.12.12 01:43:00	17.423733	0	60	60	1	17.251000	17.536000	0.006263	NaN	NaN	17423.733333	9
2021.12.12 01:44:00	17.245717	0	60	60	1	17.179000	17.323000	0.002179	NaN	NaN	17245.716667	0
2021.12.12 01:45:00	17.158317	0	60	60	1	17.109000	17.215000	0.000953	NaN	NaN	17158.316667	9
2021.12.12 01:46:00	17.132328	0	61	61	1	17.108000	17.181000	0.000928	NaN	NaN	17132.327869	0
2021.12.12 01:47:00	17.114424	0	59	59	1	17.108000	17.181000	0.000297	NaN	NaN	17114.423729	0
2021.12.12 01:48:00	17.107883	0	60	60	1	17.073000	17.144000	0.000166	NaN	NaN	17107.883333	0
2021.12.12 01:49:00	17.153817	0	60	60	1	17.108000	17.251000	0.001236	NaN	NaN	17153.816667	9
2021.12.12 01:50:00	17.210217	0	60	60	1	17.180000	17.252000	0.000855	NaN	NaN	17210.216667	9
2021.12.12 01:51:00	17.247450	0	60	60	1	17.180000	17.322000	0.000479	NaN	NaN	17247.450000	0
2021.12.12 01:52:00	17.306050	0	60	59	1	17.251000	17.324000	0.000750	NaN	NaN	17306.050000	0
2021.12.12 01:53:00	17.379500	0	60	60	1	17.323000	17.464000	0.001000	NaN	NaN	17379.500000	0
2021.12.12 01:54:00	17.510633	0	60	60	1	17.394000	17.609000	0.002475	NaN	NaN	17510.633333	0
2021.12.12 01:55:00	17.623800	0	60	60	1	17.572000	17.680000	0.000922	NaN	NaN	17623.800000	0
2021.12.12 01:56:00	17.672300	0	60	60	1	17.607000	17.681000	0.000358	NaN	NaN	17672.300000	9
2021.12.12 01:57:00	17.696667	0	60	60	1	17.677000	17.751000	0.000879	NaN	NaN	17696.666667	9
2021.12.12 01:58:00	17.766217	0	60	60	1	17.679000	17.822000	0.001084	NaN	NaN	17766.216667	0
2021.12.12 01:59:00	17.793800	0	60	60	1	17.749000	17.822000	0.001008	NaN	NaN	17793.800000	0
2021.12.12 02:00:00	17.737767	0	60	60	1	17.678000	17.822000	0.001071	NaN	NaN	17737.766667	0
2021.12.12 02:01:00	17.707246	0	61	61	1	17.678000	17.751000	0.001019	NaN	NaN	17707.245902	9
2021.12.12 02:02:00	17.678441	0	59	59	1	17.643000	17.714000	0.000107	NaN	NaN	17678.440678	9
2021.12.12 02:03:00	17.668100	0	60	60	1	17.608000	17.680000	0.000452	NaN	NaN	17668.100000	0
2021.12.12 02:04:00	17.658467	0	60	60	1	17.608000	17.680000	0.000737	NaN	NaN	17658.466667	0
2021.12.12 02:05:00	17.646754	0	61	61	1	17.607000	17.681000	0.001075	NaN	NaN	17646.754098	9
2021.12.12 02:06:00	17.626305	0	59	59	1	17.607000	17.680000	0.000797	NaN	NaN	17626.305085	0
2021.12.12 02:07:00	17.615850	0	60	60	1	17.573000	17.680000	0.000389	NaN	NaN	17615.850000	0
2021.12.12 02:08:00	17.609333	0	60	60	1	17.572000	17.679000	0.000254	NaN	NaN	17609.333333	0
2021.12.12 02:09:00	17.604433	0	60	59	1	17.537000	17.609000	0.000158	NaN	NaN	17604.433333	0
2021.12.12 02:10:00	17.608467	0	60	60	1	17.572000	17.644000	0.000065	NaN	NaN	17608.466667	0
2021.12.12 02:11:00	17.622867	0	60	60	1	17.607000	17.680000	0.000652	NaN	NaN	17622.866667	9
2021.12.12 02:12:00	17.648117	0	60	60	1	17.607000	17.680000	0.001000	NaN	NaN	17648.116667	9
2021.12.12 02:13:00	17.679933	0	60	59	1	17.643000	17.715000	0.000066	NaN	NaN	17679.933333	0
2021.12.12 02:14:00	17.689450	0	60	60	1	17.643000	17.751000	0.000525	NaN	NaN	17689.450000	9
2021.12.12 02:15:00	17.723850	0	60	60	1	17.678000	17.752000	0.000806	NaN	NaN	17723.850000	0
2021.12.12 02:16:00	17.754050	0	60	60	1	17.678000	17.822000	0.001034	NaN	NaN	17754.050000	0
2021.12.12 02:17:00	17.877583	0	60	60	1	17.785000	17.965000	0.003117	NaN	NaN	17877.583333	0
2021.12.12 02:18:00	17.993150	0	60	60	1	17.963000	18.035000	0.000992	NaN	NaN	17993.150000	0
2021.12.12 02:19:00	18.022850	0	60	60	1	17.964000	18.070000	0.000625	NaN	NaN	18022.850000	0
2021.12.12 02:20:00	18.042450	0	60	60	1	18.034000	18.107000	0.000438	NaN	NaN	18042.450000	9
2021.12.12 02:21:00	18.040623	0	61	61	1	17.964000	18.107000	0.000769	NaN	NaN	18040.622951	0
2021.12.12 02:22:00	18.041949	0	59	59	1	18.034000	18.106000	0.000375	NaN	NaN	18041.949153	0
2021.12.12 02:23:00	18.046450	0	60	60	1	18.033000	18.106000	0.000506	NaN	NaN	18046.450000	9
2021.12.12 02:24:00	18.053500	0	60	60	1	18.034000	18.106000	0.000791	NaN	NaN	18053.500000	0
2021.12.12 02:25:00	18.059667	0	60	60	1	18.034000	18.107000	0.000870	NaN	NaN	18059.666667	9
2021.12.12 02:26:00	18.055400	0	60	60	1	18.034000	18.106000	0.000826	NaN	NaN	18055.400000	9
2021.12.12 02:27:00	18.051117	0	60	60	1	18.034000	18.106000	0.000746	NaN	NaN	18051.116667	9
2021.12.12 02:28:00	18.018683	0	60	60	1	17.892000	18.105000	0.001433	NaN	NaN	18018.683333	0
2021.12.12 02:29:00	17.721300	0	60	60	1	17.608000	17.893000	0.009038	NaN	NaN	17721.300000	0
2021.12.12 02:30:00	17.535533	0	60	60	1	17.466000	17.608000	0.001628	NaN	NaN	17535.533333	9
2021.12.12 02:31:00	17.466583	0	60	60	1	17.396000	17.539000	0.000597	NaN	NaN	17466.583333	9
2021.12.12 02:32:00	17.444183	0	60	60	1	17.395000	17.468000	0.000942	NaN	NaN	17444.183333	9
2021.12.12 02:33:00	17.448050	0	60	60	1	17.395000	17.468000	0.000705	NaN	NaN	17448.050000	9
2021.12.12 02:34:00	17.453803	0	61	61	1	17.395000	17.538000	0.000759	NaN	NaN	17453.803279	0
2021.12.12 02:35:00	17.464220	0	59	59	1	17.395000	17.502000	0.000300	NaN	NaN	17464.220339	0
2021.12.12 02:36:00	17.466450	0	60	60	1	17.395000	17.503000	0.000384	NaN	NaN	17466.450000	9
2021.12.12 02:37:00	17.466650	0	60	60	1	17.432000	17.538000	0.000107	NaN	NaN	17466.650000	0
2021.12.12 02:38:00	17.457467	0	60	60	1	17.394000	17.467000	0.000416	NaN	NaN	17457.466667	9
2021.12.12 02:39:00	17.490633	0	60	60	1	17.465000	17.538000	0.001047	NaN	NaN	17490.633333	0
2021.12.12 02:40:00	17.531500	0	60	60	1	17.466000	17.573000	0.000606	NaN	NaN	17531.500000	0
2021.12.12 02:41:00	17.550350	0	60	60	1	17.536000	17.609000	0.000595	NaN	NaN	17550.350000	0
2021.12.12 02:42:00	17.552067	0	60	60	1	17.536000	17.609000	0.000651	NaN	NaN	17552.066667	0
2021.12.12 02:43:00	17.546817	0	60	60	1	17.536000	17.609000	0.000419	NaN	NaN	17546.816667	9
2021.12.12 02:44:00	17.563783	0	60	60	1	17.536000	17.609000	0.001050	NaN	NaN	17563.783333	0
2021.12.12 02:45:00	17.605967	0	60	60	1	17.537000	17.680000	0.000852	NaN	NaN	17605.966667	9
2021.12.12 02:46:00	17.720200	0	60	60	1	17.608000	17.821000	0.002091	NaN	NaN	17720.200000	0
2021.12.12 02:47:00	17.870200	0	60	60	1	17.751000	18.034000	0.004399	NaN	NaN	17870.200000	9
2021.12.12 02:48:00	18.061950	0	60	60	1	17.964000	18.106000	0.001796	NaN	NaN	18061.950000	0
2021.12.12 02:49:00	18.143617	0	60	60	1	18.105000	18.178000	0.000979	NaN	NaN	18143.616667	0
2021.12.12 02:50:00	18.182033	0	60	60	1	18.105000	18.248000	0.000679	NaN	NaN	18182.033333	0
2021.12.12 02:51:00	18.205700	0	60	60	1	18.175000	18.249000	0.000923	NaN	NaN	18205.700000	0
2021.12.12 02:52:00	18.222100	0	60	60	1	18.176000	18.248000	0.001023	NaN	NaN	18222.100000	9
2021.12.12 02:53:00	18.230167	0	60	60	1	18.177000	18.249000	0.000831	NaN	NaN	18230.166667	9
2021.12.12 02:54:00	18.237200	0	60	60	1	18.177000	18.284000	0.000566	NaN	NaN	18237.200000	9
2021.12.12 02:55:00	18.244067	0	60	60	1	18.177000	18.282000	0.000197	NaN	NaN	18244.066667	0
2021.12.12 02:56:00	18.251083	0	60	60	1	18.177000	18.319000	0.000451	NaN	NaN	18251.083333	9
2021.12.12 02:57:00	18.294900	0	60	60	1	18.247000	18.320000	0.000929	NaN	NaN	18294.900000	9
2021.12.12 02:58:00	18.315467	0	60	60	1	18.247000	18.354000	0.000228	NaN	NaN	18315.466667	0
2021.12.12 02:59:00	18.298867	0	60	60	1	18.247000	18.320000	0.000833	NaN	NaN	18298.866667	9
2021.12.12 03:00:00	18.246167	0	60	60	1	18.176000	18.283000	0.000298	NaN	NaN	18246.166667	0
2021.12.12 03:01:00	18.203067	0	60	60	1	18.175000	18.248000	0.000831	NaN	NaN	18203.066667	9
2021.12.12 03:02:00	18.138983	0	60	60	1	18.034000	18.248000	0.002573	NaN	NaN	18138.983333	0
2021.12.12 03:03:00	18.044883	0	60	60	1	17.963000	18.106000	0.000870	NaN	NaN	18044.883333	9
2021.12.12 03:04:00	18.127250	0	60	60	1	18.034000	18.177000	0.001419	NaN	NaN	18127.250000	0
2021.12.12 03:05:00	18.174400	0	60	60	1	18.106000	18.211000	0.000185	NaN	NaN	18174.400000	0
2021.12.12 03:06:00	18.096700	0	60	60	1	17.892000	18.247000	0.010979	NaN	NaN	18096.700000	0
2021.12.12 03:07:00	17.748850	0	60	60	1	17.607000	17.892000	0.005785	NaN	NaN	17748.850000	0
2021.12.12 03:08:00	17.593650	0	60	60	1	17.535000	17.678000	0.001123	NaN	NaN	17593.650000	0
2021.12.12 03:09:00	17.533833	0	60	60	1	17.500000	17.607000	0.000291	NaN	NaN	17533.833333	9
2021.12.12 03:10:00	17.526183	0	60	60	1	17.465000	17.537000	0.000389	NaN	NaN	17526.183333	9
2021.12.12 03:11:00	17.535000	0	60	60	1	17.465000	17.608000	0.000516	NaN	NaN	17535.000000	0
2021.12.12 03:12:00	17.539800	0	60	60	1	17.535000	17.607000	0.000199	NaN	NaN	17539.800000	9
2021.12.12 03:13:00	17.562867	0	60	60	1	17.535000	17.608000	0.001043	NaN	NaN	17562.866667	0
2021.12.12 03:14:00	17.578750	0	60	60	1	17.535000	17.608000	0.001016	NaN	NaN	17578.750000	0
2021.12.12 03:15:00	17.596933	0	60	60	1	17.536000	17.608000	0.000386	NaN	NaN	17596.933333	9
2021.12.12 03:16:00	17.590400	0	60	60	1	17.536000	17.608000	0.000742	NaN	NaN	17590.400000	0
2021.12.12 03:17:00	17.567150	0	60	60	1	17.535000	17.607000	0.000985	NaN	NaN	17567.150000	9
2021.12.12 03:18:00	17.538433	0	60	60	1	17.500000	17.607000	0.000423	NaN	NaN	17538.433333	9
2021.12.12 03:19:00	17.529550	0	60	60	1	17.464000	17.571000	0.000487	NaN	NaN	17529.550000	9
2021.12.12 03:20:00	17.509867	0	60	60	1	17.464000	17.537000	0.001066	NaN	NaN	17509.866667	0
2021.12.12 03:21:00	17.481400	0	60	60	1	17.464000	17.536000	0.000694	NaN	NaN	17481.400000	9
2021.12.12 03:22:00	17.473650	0	60	60	1	17.464000	17.536000	0.000457	NaN	NaN	17473.650000	9
2021.12.12 03:23:00	17.479417	0	60	60	1	17.464000	17.536000	0.000652	NaN	NaN	17479.416667	0
2021.12.12 03:24:00	17.489383	0	60	60	1	17.393000	17.536000	0.001071	NaN	NaN	17489.383333	0
2021.12.12 03:25:00	17.541250	0	60	60	1	17.464000	17.607000	0.000980	NaN	NaN	17541.250000	9
2021.12.12 03:26:00	17.605633	0	60	60	1	17.571000	17.678000	0.000338	NaN	NaN	17605.633333	0
2021.12.12 03:27:00	17.604417	0	60	60	1	17.536000	17.642000	0.000208	NaN	NaN	17604.416667	0
2021.12.12 03:28:00	17.597500	0	60	60	1	17.535000	17.607000	0.000498	NaN	NaN	17597.500000	9
2021.12.12 03:29:00	17.563300	0	60	60	1	17.465000	17.607000	0.001291	NaN	NaN	17563.300000	0
2021.12.12 03:30:00	17.536050	0	60	60	1	17.464000	17.606000	0.000401	NaN	NaN	17536.050000	0
