$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.03 00:00:01
$Filename; CO2FT_A_H_Gas_20211203.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; H_Gas, %RH; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, %RH; Float
$8; Maximum; %RH; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	H_Gas	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.03 00:14:00	39.748133	16512	60	59	1	39.708000	39.778000	0.000510	NaN	NaN	39748.133333	8388609
2021.12.03 00:15:00	39.750533	16512	60	60	1	39.708000	39.778000	0.000444	NaN	NaN	39750.533333	8388609
2021.12.03 00:16:00	39.750746	16512	59	59	1	39.707000	39.777000	0.000300	NaN	NaN	39750.745763	8388609
2021.12.03 00:17:00	39.766098	16512	61	61	1	39.706000	39.776000	0.000303	NaN	NaN	39766.098361	8388609
2021.12.03 00:18:00	39.764267	16512	60	60	1	39.706000	39.777000	0.000290	NaN	NaN	39764.266667	8388609
2021.12.03 00:19:00	39.764683	128	60	61	1	39.738000	39.775000	0.000236	NaN	NaN	39764.683333	8388617
2021.12.03 00:20:00	39.769644	128	59	58	1	39.738000	39.774000	0.000093	NaN	NaN	39769.644068	8388608
2021.12.03 00:21:00	39.772443	128	61	61	1	39.738000	39.806000	0.000056	NaN	NaN	39772.442623	8388608
2021.12.03 00:22:00	39.776767	128	60	60	1	39.768000	39.804000	0.000158	NaN	NaN	39776.766667	8388617
2021.12.03 00:23:00	39.781067	128	60	60	1	39.767000	39.837000	0.000369	NaN	NaN	39781.066667	8388608
2021.12.03 00:24:00	39.780550	128	60	60	1	39.766000	39.836000	0.000314	NaN	NaN	39780.550000	8388608
2021.12.03 00:25:00	39.795700	128	60	60	1	39.766000	39.836000	0.000508	NaN	NaN	39795.700000	8388608
2021.12.03 00:26:00	39.800203	128	59	59	1	39.766000	39.836000	0.000411	NaN	NaN	39800.203390	8388608
2021.12.03 00:27:00	39.813902	128	61	60	1	39.766000	39.835000	0.000329	NaN	NaN	39813.901639	8388608
2021.12.03 00:28:00	39.815650	128	60	59	1	39.765000	39.834000	0.000452	NaN	NaN	39815.650000	8388608
2021.12.03 00:29:00	39.825967	128	60	59	1	39.797000	39.834000	0.000176	NaN	NaN	39825.966667	8388608
2021.12.03 00:30:00	39.823650	128	60	60	1	39.796000	39.833000	0.000202	NaN	NaN	39823.650000	8388608
2021.12.03 00:31:00	39.826475	128	59	59	1	39.795000	39.832000	0.000125	NaN	NaN	39826.474576	8388608
2021.12.03 00:32:00	39.824246	128	61	60	1	39.794000	39.832000	0.000161	NaN	NaN	39824.245902	8388608
2021.12.03 00:33:00	39.827600	128	60	60	1	39.794000	39.831000	0.000056	NaN	NaN	39827.600000	8388608
2021.12.03 00:34:00	39.826661	128	59	59	1	39.795000	39.864000	0.000113	NaN	NaN	39826.661017	8388608
2021.12.03 00:35:00	39.823344	128	61	60	1	39.794000	39.830000	0.000145	NaN	NaN	39823.344262	8388617
2021.12.03 00:36:00	39.810450	128	60	60	1	39.759000	39.828000	0.000409	NaN	NaN	39810.450000	8388608
2021.12.03 00:37:00	39.791900	128	60	60	1	39.758000	39.828000	0.000513	NaN	NaN	39791.900000	8388608
2021.12.03 00:38:00	39.772400	128	60	60	1	39.757000	39.827000	0.000330	NaN	NaN	39772.400000	8388608
2021.12.03 00:39:00	39.776433	128	60	60	1	39.756000	39.827000	0.000335	NaN	NaN	39776.433333	8388617
2021.12.03 00:40:00	39.759050	128	60	60	1	39.723000	39.792000	0.000158	NaN	NaN	39759.050000	8388608
2021.12.03 00:41:00	39.731424	128	59	60	1	39.690000	39.759000	0.000336	NaN	NaN	39731.423729	8388608
2021.12.03 00:42:00	39.702525	128	61	61	1	39.687000	39.757000	0.000312	NaN	NaN	39702.524590	8388617
2021.12.03 00:43:00	39.690678	128	59	59	1	39.656000	39.724000	0.000132	NaN	NaN	39690.677966	8388608
2021.12.03 00:44:00	39.677607	128	61	60	1	39.654000	39.691000	0.000248	NaN	NaN	39677.606557	8388608
2021.12.03 00:45:00	39.662000	128	60	60	1	39.620000	39.690000	0.000317	NaN	NaN	39662.000000	8388608
2021.12.03 00:46:00	39.639450	128	60	59	1	39.619000	39.688000	0.000592	NaN	NaN	39639.450000	8388617
2021.12.03 00:47:00	39.634650	128	60	60	1	39.618000	39.688000	0.000445	NaN	NaN	39634.650000	8388617
2021.12.03 00:48:00	39.622567	128	60	60	1	39.618000	39.687000	0.000127	NaN	NaN	39622.566667	8388608
2021.12.03 00:49:00	39.622500	128	60	60	1	39.587000	39.655000	0.000165	NaN	NaN	39622.500000	8388608
2021.12.03 00:50:00	39.622050	128	60	60	1	39.618000	39.654000	0.000092	NaN	NaN	39622.050000	8388617
2021.12.03 00:51:00	39.619867	128	60	60	1	39.617000	39.654000	0.000039	NaN	NaN	39619.866667	8388608
2021.12.03 00:52:00	39.621983	128	59	59	1	39.617000	39.686000	0.000185	NaN	NaN	39621.983051	8388608
2021.12.03 00:53:00	39.617885	128	61	60	1	39.584000	39.620000	0.000020	NaN	NaN	39617.885246	8388617
2021.12.03 00:54:00	39.616483	128	60	60	1	39.583000	39.620000	0.000057	NaN	NaN	39616.483333	8388617
2021.12.03 00:55:00	39.614550	128	60	60	1	39.584000	39.620000	0.000103	NaN	NaN	39614.550000	8388617
2021.12.03 00:56:00	39.615133	128	60	60	1	39.583000	39.619000	0.000093	NaN	NaN	39615.133333	8388617
2021.12.03 00:57:00	39.615559	128	59	60	1	39.583000	39.620000	0.000059	NaN	NaN	39615.559322	8388608
2021.12.03 00:58:00	39.613639	128	61	61	1	39.583000	39.619000	0.000117	NaN	NaN	39613.639344	8388608
2021.12.03 00:59:00	39.613700	128	60	60	1	39.583000	39.618000	0.000105	NaN	NaN	39613.700000	8388617
2021.12.03 01:00:00	39.612733	128	60	59	1	39.581000	39.618000	0.000125	NaN	NaN	39612.733333	8388608
2021.12.03 01:01:00	39.609683	128	60	60	1	39.582000	39.618000	0.000184	NaN	NaN	39609.683333	8388608
2021.12.03 01:02:00	39.598650	128	60	60	1	39.548000	39.617000	0.000372	NaN	NaN	39598.650000	8388608
2021.12.03 01:03:00	39.596933	128	60	60	1	39.548000	39.617000	0.000401	NaN	NaN	39596.933333	8388608
2021.12.03 01:04:00	39.583817	128	60	60	1	39.547000	39.617000	0.000426	NaN	NaN	39583.816667	8388617
2021.12.03 01:05:00	39.582800	128	60	60	1	39.546000	39.616000	0.000443	NaN	NaN	39582.800000	8388617
2021.12.03 01:06:00	39.572833	128	60	60	1	39.546000	39.617000	0.000463	NaN	NaN	39572.833333	8388617
2021.12.03 01:07:00	39.570797	128	59	59	1	39.546000	39.616000	0.000448	NaN	NaN	39570.796610	8388608
2021.12.03 01:08:00	39.571541	128	61	61	1	39.546000	39.615000	0.000390	NaN	NaN	39571.540984	8388617
2021.12.03 01:09:00	39.569950	128	60	60	1	39.545000	39.616000	0.000482	NaN	NaN	39569.950000	8388608
2021.12.03 01:10:00	39.573317	128	60	60	1	39.545000	39.616000	0.000658	NaN	NaN	39573.316667	8388608
2021.12.03 01:11:00	39.557483	128	60	60	1	39.545000	39.581000	0.000259	NaN	NaN	39557.483333	8388608
2021.12.03 01:12:00	39.562183	128	60	60	1	39.545000	39.613000	0.000333	NaN	NaN	39562.183333	8388608
2021.12.03 01:13:00	39.550153	128	59	60	1	39.545000	39.580000	0.000122	NaN	NaN	39550.152542	8388617
2021.12.03 01:14:00	39.552350	128	60	60	1	39.544000	39.616000	0.000220	NaN	NaN	39552.350000	8388608
2021.12.03 01:15:00	39.549000	128	60	60	1	39.544000	39.580000	0.000087	NaN	NaN	39549.000000	8388608
2021.12.03 01:16:00	39.546717	128	60	59	1	39.543000	39.580000	0.000039	NaN	NaN	39546.716667	8388608
2021.12.03 01:17:00	39.547590	128	61	61	1	39.544000	39.579000	0.000070	NaN	NaN	39547.590164	8388617
2021.12.03 01:18:00	39.546883	128	60	60	1	39.509000	39.579000	0.000096	NaN	NaN	39546.883333	8388608
2021.12.03 01:19:00	39.546383	128	60	60	1	39.543000	39.579000	0.000055	NaN	NaN	39546.383333	8388608
2021.12.03 01:20:00	39.544517	128	60	60	1	39.543000	39.546000	0.000001	NaN	NaN	39544.516667	8388608
2021.12.03 01:21:00	39.542746	128	59	59	1	39.510000	39.546000	0.000057	NaN	NaN	39542.745763	8388617
2021.12.03 01:22:00	39.541656	128	61	60	1	39.508000	39.545000	0.000076	NaN	NaN	39541.655738	8388617
2021.12.03 01:23:00	39.532700	128	60	60	1	39.478000	39.545000	0.000326	NaN	NaN	39532.700000	8388617
2021.12.03 01:24:00	39.537767	128	60	60	1	39.509000	39.545000	0.000162	NaN	NaN	39537.766667	8388608
2021.12.03 01:25:00	39.527583	128	60	60	1	39.508000	39.545000	0.000289	NaN	NaN	39527.583333	8388608
2021.12.03 01:26:00	39.519850	128	60	60	1	39.474000	39.545000	0.000525	NaN	NaN	39519.850000	8388608
2021.12.03 01:27:00	39.507661	128	59	59	1	39.474000	39.545000	0.000419	NaN	NaN	39507.661017	8388608
2021.12.03 01:28:00	39.503393	128	61	61	1	39.473000	39.544000	0.000514	NaN	NaN	39503.393443	8388617
2021.12.03 01:29:00	39.496305	128	59	60	1	39.473000	39.544000	0.000519	NaN	NaN	39496.305085	8388608
2021.12.03 01:30:00	39.491617	128	60	60	1	39.473000	39.543000	0.000413	NaN	NaN	39491.616667	8388617
2021.12.03 01:31:00	39.497574	128	61	60	1	39.472000	39.543000	0.000410	NaN	NaN	39497.573770	8388608
2021.12.03 01:32:00	39.482433	128	60	59	1	39.472000	39.542000	0.000297	NaN	NaN	39482.433333	8388608
2021.12.03 01:33:00	39.485917	128	60	59	1	39.472000	39.543000	0.000365	NaN	NaN	39485.916667	8388608
2021.12.03 01:34:00	39.482100	128	60	60	1	39.472000	39.509000	0.000217	NaN	NaN	39482.100000	8388617
2021.12.03 01:35:00	39.480000	128	59	59	1	39.472000	39.543000	0.000218	NaN	NaN	39480.000000	8388608
2021.12.03 01:36:00	39.475817	128	60	60	1	39.471000	39.507000	0.000088	NaN	NaN	39475.816667	8388608
2021.12.03 01:37:00	39.476417	128	60	60	1	39.471000	39.507000	0.000123	NaN	NaN	39476.416667	8388608
2021.12.03 01:38:00	39.476164	128	61	60	1	39.470000	39.507000	0.000118	NaN	NaN	39476.163934	8388608
2021.12.03 01:39:00	39.472850	128	60	59	1	39.441000	39.507000	0.000037	NaN	NaN	39472.850000	8388608
2021.12.03 01:40:00	39.472898	128	59	59	1	39.471000	39.474000	0.000001	NaN	NaN	39472.898305	8388608
2021.12.03 01:41:00	39.472197	128	61	61	1	39.440000	39.507000	0.000055	NaN	NaN	39472.196721	8388617
2021.12.03 01:42:00	39.471983	128	60	60	1	39.470000	39.473000	0.000001	NaN	NaN	39471.983333	8388608
2021.12.03 01:43:00	39.470644	128	59	59	1	39.437000	39.474000	0.000056	NaN	NaN	39470.644068	8388608
2021.12.03 01:44:00	39.471066	128	61	60	1	39.440000	39.473000	0.000034	NaN	NaN	39471.065574	8388608
2021.12.03 01:45:00	39.465483	128	60	59	1	39.438000	39.473000	0.000180	NaN	NaN	39465.483333	8388608
2021.12.03 01:46:00	39.466517	128	60	60	1	39.438000	39.474000	0.000153	NaN	NaN	39466.516667	8388608
2021.12.03 01:47:00	39.465050	128	60	60	1	39.437000	39.473000	0.000182	NaN	NaN	39465.050000	8388617
2021.12.03 01:48:00	39.460433	128	60	60	1	39.438000	39.473000	0.000241	NaN	NaN	39460.433333	8388608
2021.12.03 01:49:00	39.457750	128	60	60	1	39.404000	39.473000	0.000375	NaN	NaN	39457.750000	8388617
2021.12.03 01:50:00	39.454033	128	60	60	1	39.403000	39.473000	0.000473	NaN	NaN	39454.033333	8388608
2021.12.03 01:51:00	39.441100	128	60	60	1	39.402000	39.472000	0.000370	NaN	NaN	39441.100000	8388608
2021.12.03 01:52:00	39.433967	128	60	61	1	39.402000	39.471000	0.000263	NaN	NaN	39433.966667	8388608
2021.12.03 01:53:00	39.435167	128	60	59	1	39.402000	39.471000	0.000343	NaN	NaN	39435.166667	8388608
2021.12.03 01:54:00	39.421767	128	60	59	1	39.402000	39.469000	0.000317	NaN	NaN	39421.766667	8388608
2021.12.03 01:55:00	39.419583	128	60	60	1	39.402000	39.439000	0.000288	NaN	NaN	39419.583333	8388608
2021.12.03 01:56:00	39.416683	128	60	60	1	39.402000	39.471000	0.000361	NaN	NaN	39416.683333	8388608
2021.12.03 01:57:00	39.412033	128	60	60	1	39.401000	39.469000	0.000270	NaN	NaN	39412.033333	8388608
2021.12.03 01:58:00	39.407644	128	59	59	1	39.401000	39.437000	0.000149	NaN	NaN	39407.644068	8388608
2021.12.03 01:59:00	39.408000	128	60	61	1	39.401000	39.438000	0.000158	NaN	NaN	39408.000000	8388608
2021.12.03 02:00:00	39.408900	128	60	59	1	39.401000	39.437000	0.000175	NaN	NaN	39408.900000	8388617
2021.12.03 02:01:00	39.401393	128	61	60	1	39.369000	39.435000	0.000055	NaN	NaN	39401.393443	8388608
2021.12.03 02:02:00	39.401417	128	60	59	1	39.368000	39.404000	0.000020	NaN	NaN	39401.416667	8388617
2021.12.03 02:03:00	39.402233	128	60	60	1	39.368000	39.435000	0.000056	NaN	NaN	39402.233333	8388617
2021.12.03 02:04:00	39.401220	128	59	59	1	39.368000	39.435000	0.000077	NaN	NaN	39401.220339	8388608
2021.12.03 02:05:00	39.401803	128	61	61	1	39.367000	39.433000	0.000053	NaN	NaN	39401.803279	8388608
2021.12.03 02:06:00	39.396633	128	60	60	1	39.366000	39.403000	0.000137	NaN	NaN	39396.633333	8388608
2021.12.03 02:07:00	39.395233	128	60	60	1	39.366000	39.402000	0.000170	NaN	NaN	39395.233333	8388617
2021.12.03 02:08:00	39.391102	128	59	59	1	39.333000	39.403000	0.000282	NaN	NaN	39391.101695	8388608
2021.12.03 02:09:00	39.371689	128	61	60	1	39.332000	39.402000	0.000604	NaN	NaN	39371.688525	8388617
2021.12.03 02:10:00	39.365967	128	60	59	1	39.332000	39.402000	0.000513	NaN	NaN	39365.966667	8388617
2021.12.03 02:11:00	39.360083	128	60	59	1	39.331000	39.401000	0.000445	NaN	NaN	39360.083333	8388608
2021.12.03 02:12:00	39.358203	128	59	58	1	39.330000	39.401000	0.000524	NaN	NaN	39358.203390	8388608
2021.12.03 02:13:00	39.338836	128	61	61	1	39.330000	39.400000	0.000230	NaN	NaN	39338.836066	8388608
2021.12.03 02:14:00	39.339217	128	60	60	1	39.330000	39.399000	0.000251	NaN	NaN	39339.216667	8388617
2021.12.03 02:15:00	39.335695	128	59	59	1	39.329000	39.366000	0.000139	NaN	NaN	39335.694915	8388608
2021.12.03 02:16:00	39.334820	128	61	60	1	39.330000	39.366000	0.000105	NaN	NaN	39334.819672	8388617
2021.12.03 02:17:00	39.332833	128	60	59	1	39.329000	39.366000	0.000057	NaN	NaN	39332.833333	8388608
2021.12.03 02:18:00	39.332683	128	60	60	1	39.328000	39.365000	0.000074	NaN	NaN	39332.683333	8388617
2021.12.03 02:19:00	39.332233	128	60	60	1	39.329000	39.366000	0.000057	NaN	NaN	39332.233333	8388608
2021.12.03 02:20:00	39.330667	128	60	60	1	39.298000	39.365000	0.000039	NaN	NaN	39330.666667	8388617
2021.12.03 02:21:00	39.328017	128	60	60	1	39.296000	39.332000	0.000072	NaN	NaN	39328.016667	8388608
2021.12.03 02:22:00	39.327034	128	59	59	1	39.295000	39.332000	0.000109	NaN	NaN	39327.033898	8388617
2021.12.03 02:23:00	39.326246	128	61	60	1	39.295000	39.332000	0.000124	NaN	NaN	39326.245902	8388608
2021.12.03 02:24:00	39.325233	128	60	60	1	39.295000	39.331000	0.000139	NaN	NaN	39325.233333	8388608
2021.12.03 02:25:00	39.325678	128	59	59	1	39.296000	39.331000	0.000121	NaN	NaN	39325.677966	8388608
2021.12.03 02:26:00	39.309230	128	61	61	1	39.261000	39.331000	0.000432	NaN	NaN	39309.229508	8388617
2021.12.03 02:27:00	39.303933	128	60	60	1	39.261000	39.331000	0.000420	NaN	NaN	39303.933333	8388608
2021.12.03 02:28:00	39.290817	128	60	60	1	39.259000	39.331000	0.000376	NaN	NaN	39290.816667	8388608
2021.12.03 02:29:00	39.297217	128	60	60	1	39.261000	39.331000	0.000607	NaN	NaN	39297.216667	8388608
2021.12.03 02:30:00	39.289600	128	60	61	1	39.260000	39.330000	0.000506	NaN	NaN	39289.600000	8388608
2021.12.03 02:31:00	39.282533	128	60	59	1	39.259000	39.330000	0.000431	NaN	NaN	39282.533333	8388608
2021.12.03 02:32:00	39.276695	128	59	59	1	39.259000	39.329000	0.000370	NaN	NaN	39276.694915	8388617
2021.12.03 02:33:00	39.275803	128	61	61	1	39.259000	39.329000	0.000408	NaN	NaN	39275.803279	8388608
2021.12.03 02:34:00	39.276424	128	59	59	1	39.258000	39.329000	0.000526	NaN	NaN	39276.423729	8388608
2021.12.03 02:35:00	39.268433	128	60	59	1	39.226000	39.295000	0.000258	NaN	NaN	39268.433333	8388608
2021.12.03 02:36:00	39.267050	128	60	60	1	39.258000	39.294000	0.000208	NaN	NaN	39267.050000	8388608
2021.12.03 02:37:00	39.262393	128	61	61	1	39.258000	39.294000	0.000088	NaN	NaN	39262.393443	8388608
2021.12.03 02:38:00	39.261983	128	59	59	1	39.258000	39.294000	0.000074	NaN	NaN	39261.983051	8388608
2021.12.03 02:39:00	39.258550	128	60	60	1	39.226000	39.261000	0.000019	NaN	NaN	39258.550000	8388608
2021.12.03 02:40:00	39.258344	128	61	61	1	39.226000	39.294000	0.000113	NaN	NaN	39258.344262	8388608
2021.12.03 02:41:00	39.255678	128	59	60	1	39.224000	39.293000	0.000182	NaN	NaN	39255.677966	8388608
2021.12.03 02:42:00	39.250983	128	60	59	1	39.223000	39.260000	0.000203	NaN	NaN	39250.983333	8388608
2021.12.03 02:43:00	39.252233	128	60	59	1	39.223000	39.260000	0.000175	NaN	NaN	39252.233333	8388608
2021.12.03 02:44:00	39.247213	128	61	61	1	39.191000	39.260000	0.000299	NaN	NaN	39247.213115	8388617
2021.12.03 02:45:00	39.246983	128	60	60	1	39.223000	39.260000	0.000261	NaN	NaN	39246.983333	8388617
2021.12.03 02:46:00	39.243183	128	60	60	1	39.191000	39.260000	0.000358	NaN	NaN	39243.183333	8388617
2021.12.03 02:47:00	39.232533	128	60	60	1	39.190000	39.259000	0.000373	NaN	NaN	39232.533333	8388608
2021.12.03 02:48:00	39.240186	128	59	59	1	39.190000	39.259000	0.000399	NaN	NaN	39240.186441	8388617
2021.12.03 02:49:00	39.226803	128	61	60	1	39.190000	39.259000	0.000468	NaN	NaN	39226.803279	8388608
2021.12.03 02:50:00	39.230068	128	59	59	1	39.190000	39.258000	0.000458	NaN	NaN	39230.067797	8388617
2021.12.03 02:51:00	39.216148	128	61	60	1	39.189000	39.257000	0.000370	NaN	NaN	39216.147541	8388608
2021.12.03 02:52:00	39.212300	128	60	60	1	39.188000	39.257000	0.000468	NaN	NaN	39212.300000	8388617
2021.12.03 02:53:00	39.208797	128	59	60	1	39.188000	39.257000	0.000425	NaN	NaN	39208.796610	8388617
2021.12.03 02:54:00	39.205590	128	61	61	1	39.189000	39.257000	0.000387	NaN	NaN	39205.590164	8388608
2021.12.03 02:55:00	39.209119	128	59	59	1	39.188000	39.257000	0.000586	NaN	NaN	39209.118644	8388608
2021.12.03 02:56:00	39.197459	128	61	60	1	39.188000	39.224000	0.000210	NaN	NaN	39197.459016	8388608
2021.12.03 02:57:00	39.196550	128	60	59	1	39.187000	39.223000	0.000194	NaN	NaN	39196.550000	8388617
2021.12.03 02:58:00	39.196814	128	59	59	1	39.187000	39.255000	0.000319	NaN	NaN	39196.813559	8388608
2021.12.03 02:59:00	39.188672	128	61	61	1	39.187000	39.190000	0.000001	NaN	NaN	39188.672131	8388617
2021.12.03 03:00:00	39.189932	128	59	59	1	39.156000	39.223000	0.000075	NaN	NaN	39189.932203	8388617
2021.12.03 03:01:00	39.187541	128	61	61	1	39.153000	39.221000	0.000113	NaN	NaN	39187.540984	8388608
2021.12.03 03:02:00	39.186450	128	60	60	1	39.154000	39.222000	0.000113	NaN	NaN	39186.450000	8388608
2021.12.03 03:03:00	39.187183	128	60	59	1	39.154000	39.222000	0.000115	NaN	NaN	39187.183333	8388608
2021.12.03 03:04:00	39.181933	128	60	59	1	39.152000	39.190000	0.000181	NaN	NaN	39181.933333	8388608
2021.12.03 03:05:00	39.187150	128	60	60	1	39.154000	39.222000	0.000133	NaN	NaN	39187.150000	8388608
2021.12.03 03:06:00	39.183567	128	60	60	1	39.153000	39.189000	0.000122	NaN	NaN	39183.566667	8388608
2021.12.03 03:07:00	39.175650	128	60	60	1	39.119000	39.189000	0.000344	NaN	NaN	39175.650000	8388608
2021.12.03 03:08:00	39.173508	128	59	60	1	39.119000	39.189000	0.000398	NaN	NaN	39173.508475	8388617
2021.12.03 03:09:00	39.179951	128	61	61	1	39.152000	39.189000	0.000215	NaN	NaN	39179.950820	8388608
2021.12.03 03:10:00	39.169767	128	60	59	1	39.118000	39.189000	0.000367	NaN	NaN	39169.766667	8388608
2021.12.03 03:11:00	39.155933	128	60	60	1	39.119000	39.190000	0.000613	NaN	NaN	39155.933333	8388617
2021.12.03 03:12:00	39.162667	128	60	60	1	39.119000	39.188000	0.000361	NaN	NaN	39162.666667	8388608
2021.12.03 03:13:00	41.001933	128	60	60	1	39.118000	42.149000	1.703313	NaN	NaN	41001.933333	8388608
2021.12.03 03:14:00	41.629712	128	59	60	1	41.544000	41.781000	0.004356	NaN	NaN	41629.711864	8388617
2021.12.03 03:15:00	41.520541	128	61	61	1	41.477000	41.547000	0.000722	NaN	NaN	41520.540984	8388608
2021.12.03 03:16:00	41.453117	128	60	61	1	41.410000	41.479000	0.000861	NaN	NaN	41453.116667	8388608
2021.12.03 03:17:00	41.369350	128	60	60	1	41.310000	41.412000	0.000783	NaN	NaN	41369.350000	8388617
2021.12.03 03:18:00	41.292983	128	60	59	1	41.243000	41.344000	0.000591	NaN	NaN	41292.983333	8388608
2021.12.03 03:19:00	41.259800	128	60	59	1	41.208000	41.277000	0.000465	NaN	NaN	41259.800000	8388608
2021.12.03 03:20:00	41.215475	128	59	59	1	41.207000	41.243000	0.000196	NaN	NaN	41215.474576	8388617
2021.12.03 03:21:00	41.187700	128	60	60	1	41.141000	41.210000	0.000619	NaN	NaN	41187.700000	8388617
2021.12.03 03:22:00	41.124150	128	60	60	1	41.073000	41.143000	0.000529	NaN	NaN	41124.150000	8388608
2021.12.03 03:23:00	41.077361	128	61	60	1	41.039000	41.140000	0.000285	NaN	NaN	41077.360656	8388608
