$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.06 00:00:02
$Filename; CO2FT_A_H_Gas_20211206.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; H_Gas, %RH; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, %RH; Float
$8; Maximum; %RH; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	H_Gas	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.06 00:14:00	38.319557	16512	61	60	1	38.287000	38.322000	0.000019	NaN	NaN	38319.557377	8388609
2021.12.06 00:15:00	38.316850	16512	60	59	1	38.285000	38.322000	0.000105	NaN	NaN	38316.850000	8388617
2021.12.06 00:16:00	38.316333	16512	60	59	1	38.284000	38.321000	0.000091	NaN	NaN	38316.333333	8388609
2021.12.06 00:17:00	38.318797	16512	59	59	1	38.283000	38.352000	0.000079	NaN	NaN	38318.796610	8388609
2021.12.06 00:18:00	38.323500	16512	60	60	1	38.317000	38.384000	0.000180	NaN	NaN	38323.500000	8388617
2021.12.06 00:19:00	38.320770	128	61	61	1	38.317000	38.352000	0.000085	NaN	NaN	38320.770492	8388608
2021.12.06 00:20:00	38.340217	128	60	61	1	38.316000	38.385000	0.000608	NaN	NaN	38340.216667	8388608
2021.12.06 00:21:00	38.419617	128	60	60	1	38.382000	38.485000	0.000849	NaN	NaN	38419.616667	8388617
2021.12.06 00:22:00	38.529424	128	59	59	1	38.448000	38.589000	0.003338	NaN	NaN	38529.423729	8388608
2021.12.06 00:23:00	38.658783	128	60	60	1	38.585000	38.724000	0.001333	NaN	NaN	38658.783333	8388617
2021.12.06 00:24:00	38.715656	128	61	61	1	38.685000	38.722000	0.000131	NaN	NaN	38715.655738	8388608
2021.12.06 00:25:00	38.720966	128	59	59	1	38.684000	38.755000	0.000187	NaN	NaN	38720.966102	8388608
2021.12.06 00:26:00	38.725617	128	60	60	1	38.717000	38.786000	0.000228	NaN	NaN	38725.616667	8388617
2021.12.06 00:27:00	38.733623	128	61	61	1	38.717000	38.786000	0.000389	NaN	NaN	38733.622951	8388608
2021.12.06 00:28:00	38.745288	128	59	59	1	38.716000	38.786000	0.000301	NaN	NaN	38745.288136	8388608
2021.12.06 00:29:00	38.756738	128	61	61	1	38.716000	38.786000	0.000431	NaN	NaN	38756.737705	8388617
2021.12.06 00:30:00	38.776746	128	59	59	1	38.717000	38.786000	0.000237	NaN	NaN	38776.745763	8388617
2021.12.06 00:31:00	38.783367	128	60	61	1	38.751000	38.786000	0.000019	NaN	NaN	38783.366667	8388617
2021.12.06 00:32:00	38.784017	128	60	60	1	38.749000	38.819000	0.000099	NaN	NaN	38784.016667	8388608
2021.12.06 00:33:00	38.791639	128	61	60	1	38.781000	38.819000	0.000231	NaN	NaN	38791.639344	8388617
2021.12.06 00:34:00	38.793729	128	59	59	1	38.781000	38.817000	0.000265	NaN	NaN	38793.728814	8388608
2021.12.06 00:35:00	38.809836	128	61	61	1	38.781000	38.850000	0.000464	NaN	NaN	38809.836066	8388608
2021.12.06 00:36:00	38.821267	128	60	60	1	38.780000	38.849000	0.000435	NaN	NaN	38821.266667	8388608
2021.12.06 00:37:00	38.825117	128	60	60	1	38.780000	38.850000	0.000427	NaN	NaN	38825.116667	8388608
2021.12.06 00:38:00	38.836433	128	60	60	1	38.780000	38.849000	0.000280	NaN	NaN	38836.433333	8388608
2021.12.06 00:39:00	38.829000	128	60	60	1	38.780000	38.849000	0.000402	NaN	NaN	38829.000000	8388608
2021.12.06 00:40:00	38.832917	128	60	60	1	38.780000	38.848000	0.000300	NaN	NaN	38832.916667	8388608
2021.12.06 00:41:00	38.832417	128	60	60	1	38.811000	38.848000	0.000267	NaN	NaN	38832.416667	8388608
2021.12.06 00:42:00	38.838733	128	60	59	1	38.778000	38.848000	0.000230	NaN	NaN	38838.733333	8388608
2021.12.06 00:43:00	38.836650	128	60	60	1	38.779000	38.848000	0.000267	NaN	NaN	38836.650000	8388608
2021.12.06 00:44:00	38.841627	128	59	59	1	38.811000	38.847000	0.000120	NaN	NaN	38841.627119	8388617
2021.12.06 00:45:00	38.844933	128	60	61	1	38.843000	38.846000	0.000001	NaN	NaN	38844.933333	8388608
2021.12.06 00:46:00	38.845083	128	60	60	1	38.811000	38.878000	0.000057	NaN	NaN	38845.083333	8388608
2021.12.06 00:47:00	38.844361	128	61	60	1	38.810000	38.878000	0.000077	NaN	NaN	38844.360656	8388617
2021.12.06 00:48:00	38.842475	128	59	58	1	38.811000	38.846000	0.000067	NaN	NaN	38842.474576	8388617
2021.12.06 00:49:00	38.844867	128	60	60	1	38.813000	38.878000	0.000036	NaN	NaN	38844.866667	8388608
2021.12.06 00:50:00	38.842623	128	61	61	1	38.810000	38.846000	0.000055	NaN	NaN	38842.622951	8388608
2021.12.06 00:51:00	38.841932	128	59	59	1	38.809000	38.846000	0.000075	NaN	NaN	38841.932203	8388608
2021.12.06 00:52:00	38.839984	128	61	60	1	38.810000	38.846000	0.000134	NaN	NaN	38839.983607	8388608
2021.12.06 00:53:00	38.832317	128	60	60	1	38.778000	38.846000	0.000341	NaN	NaN	38832.316667	8388617
2021.12.06 00:54:00	38.834883	128	60	59	1	38.809000	38.846000	0.000238	NaN	NaN	38834.883333	8388617
2021.12.06 00:55:00	38.840167	128	60	60	1	38.808000	38.845000	0.000106	NaN	NaN	38840.166667	8388617
2021.12.06 00:56:00	38.835217	128	60	60	1	38.808000	38.844000	0.000206	NaN	NaN	38835.216667	8388617
2021.12.06 00:57:00	38.835417	128	60	60	1	38.808000	38.844000	0.000201	NaN	NaN	38835.416667	8388617
2021.12.06 00:58:00	38.838915	128	59	60	1	38.808000	38.845000	0.000123	NaN	NaN	38838.915254	8388608
2021.12.06 00:59:00	38.843000	128	61	61	1	38.809000	38.877000	0.000039	NaN	NaN	38843.000000	8388608
2021.12.06 01:00:00	38.844458	128	59	59	1	38.841000	38.876000	0.000053	NaN	NaN	38844.457627	8388608
2021.12.06 01:01:00	38.845197	128	61	61	1	38.841000	38.877000	0.000072	NaN	NaN	38845.196721	8388608
2021.12.06 01:02:00	38.845950	128	60	60	1	38.841000	38.878000	0.000092	NaN	NaN	38845.950000	8388608
2021.12.06 01:03:00	38.852767	128	60	60	1	38.842000	38.878000	0.000236	NaN	NaN	38852.766667	8388608
2021.12.06 01:04:00	38.862933	128	60	60	1	38.841000	38.910000	0.000395	NaN	NaN	38862.933333	8388608
2021.12.06 01:05:00	38.855814	128	59	59	1	38.842000	38.879000	0.000267	NaN	NaN	38855.813559	8388617
2021.12.06 01:06:00	38.867066	128	61	61	1	38.841000	38.912000	0.000514	NaN	NaN	38867.065574	8388617
2021.12.06 01:07:00	38.874441	128	59	60	1	38.842000	38.912000	0.000558	NaN	NaN	38874.440678	8388608
2021.12.06 01:08:00	38.879767	128	60	59	1	38.841000	38.913000	0.000640	NaN	NaN	38879.766667	8388617
2021.12.06 01:09:00	38.870820	128	61	60	1	38.842000	38.911000	0.000549	NaN	NaN	38870.819672	8388608
2021.12.06 01:10:00	38.860610	128	59	58	1	38.842000	38.911000	0.000370	NaN	NaN	38860.610169	8388608
2021.12.06 01:11:00	38.849787	128	61	61	1	38.842000	38.911000	0.000225	NaN	NaN	38849.786885	8388617
2021.12.06 01:12:00	38.851508	128	59	59	1	38.842000	38.879000	0.000216	NaN	NaN	38851.508475	8388608
2021.12.06 01:13:00	38.850148	128	61	61	1	38.842000	38.878000	0.000186	NaN	NaN	38850.147541	8388608
2021.12.06 01:14:00	38.847517	128	60	60	1	38.841000	38.910000	0.000171	NaN	NaN	38847.516667	8388608
2021.12.06 01:15:00	38.843233	128	60	60	1	38.809000	38.877000	0.000079	NaN	NaN	38843.233333	8388617
2021.12.06 01:16:00	38.843717	128	60	61	1	38.810000	38.878000	0.000078	NaN	NaN	38843.716667	8388617
2021.12.06 01:17:00	38.840559	128	59	58	1	38.808000	38.845000	0.000092	NaN	NaN	38840.559322	8388617
2021.12.06 01:18:00	38.833836	128	61	61	1	38.809000	38.846000	0.000244	NaN	NaN	38833.836066	8388608
2021.12.06 01:19:00	38.810153	128	59	59	1	38.775000	38.845000	0.000662	NaN	NaN	38810.152542	8388617
2021.12.06 01:20:00	38.814525	128	61	61	1	38.776000	38.845000	0.000547	NaN	NaN	38814.524590	8388608
2021.12.06 01:21:00	38.789542	128	59	60	1	38.776000	38.843000	0.000292	NaN	NaN	38789.542373	8388608
2021.12.06 01:22:00	38.787233	128	60	61	1	38.775000	38.844000	0.000314	NaN	NaN	38787.233333	8388617
2021.12.06 01:23:00	38.783567	128	60	60	1	38.775000	38.843000	0.000259	NaN	NaN	38783.566667	8388608
2021.12.06 01:24:00	38.776344	128	61	60	1	38.741000	38.810000	0.000078	NaN	NaN	38776.344262	8388617
2021.12.06 01:25:00	38.777033	128	60	59	1	38.774000	38.809000	0.000035	NaN	NaN	38777.033333	8388617
2021.12.06 01:26:00	38.778467	128	60	60	1	38.743000	38.810000	0.000109	NaN	NaN	38778.466667	8388617
2021.12.06 01:27:00	38.777233	128	60	60	1	38.743000	38.810000	0.000073	NaN	NaN	38777.233333	8388617
2021.12.06 01:28:00	38.775186	128	59	60	1	38.741000	38.810000	0.000138	NaN	NaN	38775.186441	8388608
2021.12.06 01:29:00	38.776200	128	60	61	1	38.773000	38.808000	0.000018	NaN	NaN	38776.200000	8388617
2021.12.06 01:30:00	38.773967	128	60	59	1	38.742000	38.808000	0.000090	NaN	NaN	38773.966667	8388608
2021.12.06 01:31:00	38.772984	128	61	60	1	38.708000	38.777000	0.000126	NaN	NaN	38772.983607	8388608
2021.12.06 01:32:00	38.770833	128	60	59	1	38.740000	38.777000	0.000142	NaN	NaN	38770.833333	8388608
2021.12.06 01:33:00	38.775450	128	60	60	1	38.774000	38.778000	0.000001	NaN	NaN	38775.450000	8388608
2021.12.06 01:34:00	38.775917	128	60	60	1	38.741000	38.808000	0.000056	NaN	NaN	38775.916667	8388608
2021.12.06 01:35:00	38.773800	128	60	60	1	38.741000	38.777000	0.000056	NaN	NaN	38773.800000	8388608
2021.12.06 01:36:00	38.769797	128	59	60	1	38.741000	38.777000	0.000166	NaN	NaN	38769.796610	8388617
2021.12.06 01:37:00	38.770885	128	61	61	1	38.741000	38.778000	0.000151	NaN	NaN	38770.885246	8388617
2021.12.06 01:38:00	38.770492	128	59	59	1	38.741000	38.777000	0.000152	NaN	NaN	38770.491525	8388608
2021.12.06 01:39:00	38.773583	128	60	59	1	38.741000	38.778000	0.000058	NaN	NaN	38773.583333	8388617
2021.12.06 01:40:00	38.773148	128	61	61	1	38.741000	38.808000	0.000125	NaN	NaN	38773.147541	8388608
2021.12.06 01:41:00	38.774650	128	60	60	1	38.741000	38.777000	0.000040	NaN	NaN	38774.650000	8388608
2021.12.06 01:42:00	38.777400	128	60	60	1	38.743000	38.810000	0.000075	NaN	NaN	38777.400000	8388608
2021.12.06 01:43:00	38.780983	128	60	60	1	38.741000	38.809000	0.000219	NaN	NaN	38780.983333	8388617
2021.12.06 01:44:00	38.776254	128	59	60	1	38.774000	38.778000	0.000001	NaN	NaN	38776.254237	8388617
2021.12.06 01:45:00	38.779885	128	61	61	1	38.741000	38.844000	0.000214	NaN	NaN	38779.885246	8388608
2021.12.06 01:46:00	38.779833	128	60	59	1	38.775000	38.844000	0.000123	NaN	NaN	38779.833333	8388608
2021.12.06 01:47:00	38.774373	128	59	58	1	38.742000	38.779000	0.000098	NaN	NaN	38774.372881	8388608
2021.12.06 01:48:00	38.767525	128	61	61	1	38.710000	38.780000	0.000324	NaN	NaN	38767.524590	8388608
2021.12.06 01:49:00	38.750000	128	60	60	1	38.709000	38.779000	0.000453	NaN	NaN	38750.000000	8388617
2021.12.06 01:50:00	38.743933	128	60	60	1	38.709000	38.781000	0.000677	NaN	NaN	38743.933333	8388617
2021.12.06 01:51:00	38.721000	128	59	59	1	38.709000	38.779000	0.000301	NaN	NaN	38721.000000	8388617
2021.12.06 01:52:00	38.718820	128	61	60	1	38.709000	38.778000	0.000266	NaN	NaN	38718.819672	8388617
2021.12.06 01:53:00	38.716550	128	60	59	1	38.709000	38.746000	0.000180	NaN	NaN	38716.550000	8388617
2021.12.06 01:54:00	38.717033	128	60	60	1	38.709000	38.746000	0.000177	NaN	NaN	38717.033333	8388608
2021.12.06 01:55:00	38.715475	128	59	59	1	38.710000	38.780000	0.000166	NaN	NaN	38715.474576	8388617
2021.12.06 01:56:00	38.716533	128	60	61	1	38.709000	38.747000	0.000152	NaN	NaN	38716.533333	8388608
2021.12.06 01:57:00	38.729800	128	60	60	1	38.711000	38.781000	0.000381	NaN	NaN	38729.800000	8388608
2021.12.06 01:58:00	38.731656	128	61	61	1	38.711000	38.779000	0.000326	NaN	NaN	38731.655738	8388608
2021.12.06 01:59:00	38.738850	128	60	59	1	38.711000	38.781000	0.000556	NaN	NaN	38738.850000	8388608
2021.12.06 02:00:00	38.754305	128	59	59	1	38.712000	38.782000	0.000568	NaN	NaN	38754.305085	8388608
2021.12.06 02:01:00	38.776850	128	60	60	1	38.745000	38.783000	0.000154	NaN	NaN	38776.850000	8388608
2021.12.06 02:02:00	38.778867	128	60	60	1	38.747000	38.784000	0.000108	NaN	NaN	38778.866667	8388608
2021.12.06 02:03:00	38.779607	128	61	61	1	38.747000	38.784000	0.000089	NaN	NaN	38779.606557	8388617
2021.12.06 02:04:00	38.781717	128	60	60	1	38.749000	38.817000	0.000095	NaN	NaN	38781.716667	8388617
2021.12.06 02:05:00	38.785117	128	60	60	1	38.781000	38.818000	0.000054	NaN	NaN	38785.116667	8388617
2021.12.06 02:06:00	38.789017	128	60	59	1	38.782000	38.819000	0.000151	NaN	NaN	38789.016667	8388617
2021.12.06 02:07:00	38.798133	128	60	60	1	38.783000	38.852000	0.000424	NaN	NaN	38798.133333	8388608
2021.12.06 02:08:00	38.815254	128	59	59	1	38.784000	38.854000	0.000444	NaN	NaN	38815.254237	8388617
2021.12.06 02:09:00	38.831984	128	61	61	1	38.785000	38.853000	0.000399	NaN	NaN	38831.983607	8388608
2021.12.06 02:10:00	38.839933	128	60	60	1	38.785000	38.855000	0.000309	NaN	NaN	38839.933333	8388608
2021.12.06 02:11:00	38.849967	128	60	61	1	38.820000	38.855000	0.000101	NaN	NaN	38849.966667	8388617
2021.12.06 02:12:00	38.849983	128	60	59	1	38.819000	38.855000	0.000099	NaN	NaN	38849.983333	8388608
2021.12.06 02:13:00	38.854333	128	60	59	1	38.852000	38.856000	0.000001	NaN	NaN	38854.333333	8388608
2021.12.06 02:14:00	38.856237	128	59	59	1	38.853000	38.890000	0.000058	NaN	NaN	38856.237288	8388608
2021.12.06 02:15:00	38.859583	128	60	60	1	38.853000	38.890000	0.000151	NaN	NaN	38859.583333	8388608
2021.12.06 02:16:00	38.868459	128	61	61	1	38.853000	38.923000	0.000390	NaN	NaN	38868.459016	8388608
2021.12.06 02:17:00	38.867203	128	59	59	1	38.854000	38.925000	0.000330	NaN	NaN	38867.203390	8388608
2021.12.06 02:18:00	38.873115	128	61	60	1	38.855000	38.925000	0.000551	NaN	NaN	38873.114754	8388608
2021.12.06 02:19:00	38.881847	128	59	59	1	38.856000	38.926000	0.000348	NaN	NaN	38881.847458	8388608
2021.12.06 02:20:00	38.882459	128	61	61	1	38.856000	38.926000	0.000520	NaN	NaN	38882.459016	8388608
2021.12.06 02:21:00	38.901917	128	60	60	1	38.858000	38.927000	0.000357	NaN	NaN	38901.916667	8388617
2021.12.06 02:22:00	38.916237	128	59	59	1	38.859000	38.928000	0.000348	NaN	NaN	38916.237288	8388617
2021.12.06 02:23:00	38.918283	128	60	60	1	38.890000	38.928000	0.000214	NaN	NaN	38918.283333	8388608
2021.12.06 02:24:00	38.980377	128	61	61	1	38.926000	39.333000	0.013504	NaN	NaN	38980.377049	8388608
2021.12.06 02:25:00	39.360283	128	60	60	1	39.299000	39.402000	0.000751	NaN	NaN	39360.283333	8388608
2021.12.06 02:26:00	39.383633	128	60	60	1	39.334000	39.403000	0.000368	NaN	NaN	39383.633333	8388617
2021.12.06 02:27:00	39.396525	128	59	59	1	39.367000	39.404000	0.000168	NaN	NaN	39396.525424	8388617
2021.12.06 02:28:00	39.400180	128	61	61	1	39.336000	39.405000	0.000122	NaN	NaN	39400.180328	8388608
2021.12.06 02:29:00	39.397254	128	59	59	1	39.335000	39.404000	0.000203	NaN	NaN	39397.254237	8388617
2021.12.06 02:30:00	39.402233	128	60	60	1	39.369000	39.405000	0.000038	NaN	NaN	39402.233333	8388608
2021.12.06 02:31:00	39.402770	128	61	61	1	39.370000	39.406000	0.000038	NaN	NaN	39402.770492	8388608
2021.12.06 02:32:00	39.404567	128	60	61	1	39.403000	39.439000	0.000021	NaN	NaN	39404.566667	8388608
2021.12.06 02:33:00	39.408900	128	60	60	1	39.403000	39.440000	0.000135	NaN	NaN	39408.900000	8388617
2021.12.06 02:34:00	39.412000	128	59	58	1	39.370000	39.440000	0.000241	NaN	NaN	39412.000000	8388608
2021.12.06 02:35:00	39.409393	128	61	61	1	39.404000	39.440000	0.000135	NaN	NaN	39409.393443	8388608
2021.12.06 02:36:00	39.416217	128	60	59	1	39.404000	39.441000	0.000259	NaN	NaN	39416.216667	8388617
2021.12.06 02:37:00	39.412169	128	59	59	1	39.404000	39.441000	0.000185	NaN	NaN	39412.169492	8388617
2021.12.06 02:38:00	39.416433	128	60	60	1	39.404000	39.441000	0.000254	NaN	NaN	39416.433333	8388608
2021.12.06 02:39:00	39.411557	128	61	61	1	39.404000	39.442000	0.000162	NaN	NaN	39411.557377	8388617
2021.12.06 02:40:00	39.419271	128	59	60	1	39.405000	39.473000	0.000395	NaN	NaN	39419.271186	8388617
2021.12.06 02:41:00	39.410066	128	61	61	1	39.404000	39.442000	0.000128	NaN	NaN	39410.065574	8388608
2021.12.06 02:42:00	39.410831	128	59	58	1	39.405000	39.442000	0.000139	NaN	NaN	39410.830508	8388608
2021.12.06 02:43:00	39.416033	128	61	60	1	39.405000	39.442000	0.000232	NaN	NaN	39416.032787	8388617
2021.12.06 02:44:00	39.409050	128	60	60	1	39.406000	39.473000	0.000110	NaN	NaN	39409.050000	8388608
2021.12.06 02:45:00	39.406900	128	60	60	1	39.405000	39.408000	0.000001	NaN	NaN	39406.900000	8388608
2021.12.06 02:46:00	39.403733	128	60	60	1	39.372000	39.408000	0.000089	NaN	NaN	39403.733333	8388617
2021.12.06 02:47:00	39.402033	128	60	60	1	39.339000	39.408000	0.000175	NaN	NaN	39402.033333	8388608
2021.12.06 02:48:00	39.405593	128	59	59	1	39.372000	39.440000	0.000157	NaN	NaN	39405.593220	8388608
2021.12.06 02:49:00	39.406533	128	60	59	1	39.374000	39.408000	0.000019	NaN	NaN	39406.533333	8388617
2021.12.06 02:50:00	39.403410	128	61	61	1	39.340000	39.409000	0.000156	NaN	NaN	39403.409836	8388617
2021.12.06 02:51:00	39.403678	128	59	59	1	39.372000	39.409000	0.000110	NaN	NaN	39403.677966	8388608
2021.12.06 02:52:00	39.403197	128	61	61	1	39.339000	39.409000	0.000171	NaN	NaN	39403.196721	8388608
2021.12.06 02:53:00	39.405850	128	60	60	1	39.373000	39.441000	0.000136	NaN	NaN	39405.850000	8388608
2021.12.06 02:54:00	39.400610	128	59	59	1	39.372000	39.409000	0.000181	NaN	NaN	39400.610169	8388608
2021.12.06 02:55:00	39.400583	128	60	61	1	39.372000	39.409000	0.000187	NaN	NaN	39400.583333	8388617
2021.12.06 02:56:00	39.400883	128	60	59	1	39.372000	39.409000	0.000176	NaN	NaN	39400.883333	8388608
2021.12.06 02:57:00	39.402850	128	60	59	1	39.372000	39.409000	0.000135	NaN	NaN	39402.850000	8388608
2021.12.06 02:58:00	39.393267	128	60	60	1	39.341000	39.409000	0.000323	NaN	NaN	39393.266667	8388608
2021.12.06 02:59:00	39.378164	128	61	61	1	39.339000	39.409000	0.000488	NaN	NaN	39378.163934	8388608
2021.12.06 03:00:00	39.370933	128	60	60	1	39.338000	39.408000	0.000425	NaN	NaN	39370.933333	8388608
2021.12.06 03:01:00	39.367983	128	60	60	1	39.338000	39.408000	0.000306	NaN	NaN	39367.983333	8388608
2021.12.06 03:02:00	39.368356	128	59	59	1	39.339000	39.408000	0.000347	NaN	NaN	39368.355932	8388608
2021.12.06 03:03:00	39.361900	128	60	61	1	39.338000	39.407000	0.000369	NaN	NaN	39361.900000	8388617
2021.12.06 03:04:00	39.360233	128	60	61	1	39.338000	39.407000	0.000427	NaN	NaN	39360.233333	8388608
2021.12.06 03:05:00	39.351183	128	60	60	1	39.338000	39.408000	0.000383	NaN	NaN	39351.183333	8388617
2021.12.06 03:06:00	39.346967	128	60	60	1	39.337000	39.374000	0.000212	NaN	NaN	39346.966667	8388608
2021.12.06 03:07:00	39.341483	128	60	60	1	39.337000	39.374000	0.000092	NaN	NaN	39341.483333	8388608
2021.12.06 03:08:00	39.340167	128	60	60	1	39.338000	39.373000	0.000039	NaN	NaN	39340.166667	8388608
2021.12.06 03:09:00	39.340148	128	61	61	1	39.305000	39.373000	0.000094	NaN	NaN	39340.147541	8388608
2021.12.06 03:10:00	39.339483	128	60	60	1	39.305000	39.372000	0.000076	NaN	NaN	39339.483333	8388608
2021.12.06 03:11:00	39.333500	128	60	60	1	39.272000	39.340000	0.000222	NaN	NaN	39333.500000	8388608
2021.12.06 03:12:00	39.332593	128	59	60	1	39.271000	39.340000	0.000243	NaN	NaN	39332.593220	8388617
2021.12.06 03:13:00	39.328705	128	61	60	1	39.273000	39.341000	0.000288	NaN	NaN	39328.704918	8388608
2021.12.06 03:14:00	39.321949	128	59	58	1	39.271000	39.340000	0.000333	NaN	NaN	39321.949153	8388617
2021.12.06 03:15:00	39.318767	128	60	60	1	39.270000	39.339000	0.000360	NaN	NaN	39318.766667	8388608
2021.12.06 03:16:00	39.316533	128	60	60	1	39.270000	39.339000	0.000347	NaN	NaN	39316.533333	8388617
2021.12.06 03:17:00	39.306672	128	61	61	1	39.270000	39.338000	0.000499	NaN	NaN	39306.672131	8388608
2021.12.06 03:18:00	39.307932	128	59	60	1	39.269000	39.338000	0.000563	NaN	NaN	39307.932203	8388608
2021.12.06 03:19:00	39.293541	128	61	61	1	39.268000	39.338000	0.000426	NaN	NaN	39293.540984	8388608
2021.12.06 03:20:00	39.287000	128	60	59	1	39.268000	39.337000	0.000393	NaN	NaN	39287.000000	8388608
2021.12.06 03:21:00	39.275288	128	59	60	1	39.268000	39.304000	0.000154	NaN	NaN	39275.288136	8388608
2021.12.06 03:22:00	39.273820	128	61	61	1	39.266000	39.304000	0.000128	NaN	NaN	39273.819672	8388617
2021.12.06 03:23:00	39.274050	128	60	60	1	39.268000	39.336000	0.000167	NaN	NaN	39274.050000	8388608
