$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.02 00:00:09
$Filename; CO2FT_A_H_Gas_20211202.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; H_Gas, %RH; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, %RH; Float
$8; Maximum; %RH; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	H_Gas	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.02 00:14:00	38.379750	16512	60	60	1	38.375000	38.412000	0.000105	NaN	NaN	38379.750000	8388617
2021.12.02 00:15:00	38.381633	16512	60	60	1	38.374000	38.443000	0.000205	NaN	NaN	38381.633333	8388617
2021.12.02 00:16:00	38.383783	16512	60	60	1	38.375000	38.411000	0.000211	NaN	NaN	38383.783333	8388617
2021.12.02 00:17:00	38.399475	16512	59	59	1	38.374000	38.445000	0.000453	NaN	NaN	38399.474576	8388609
2021.12.02 00:18:00	38.412567	16512	60	61	1	38.374000	38.444000	0.000545	NaN	NaN	38412.566667	8388617
2021.12.02 00:19:00	38.426689	128	61	61	1	38.374000	38.444000	0.000320	NaN	NaN	38426.688525	8388608
2021.12.02 00:20:00	38.437400	128	60	60	1	38.406000	38.442000	0.000106	NaN	NaN	38437.400000	8388617
2021.12.02 00:21:00	38.440000	128	60	60	1	38.407000	38.475000	0.000040	NaN	NaN	38440.000000	8388617
2021.12.02 00:22:00	38.448617	128	60	59	1	38.438000	38.476000	0.000232	NaN	NaN	38448.616667	8388608
2021.12.02 00:23:00	38.450050	128	60	60	1	38.438000	38.507000	0.000295	NaN	NaN	38450.050000	8388608
2021.12.02 00:24:00	38.486300	128	60	60	1	38.438000	38.507000	0.000362	NaN	NaN	38486.300000	8388608
2021.12.02 00:25:00	38.488767	128	60	60	1	38.438000	38.506000	0.000330	NaN	NaN	38488.766667	8388617
2021.12.02 00:26:00	38.495617	128	60	60	1	38.438000	38.506000	0.000255	NaN	NaN	38495.616667	8388608
2021.12.02 00:27:00	38.504932	128	59	59	1	38.502000	38.539000	0.000041	NaN	NaN	38504.932203	8388617
2021.12.02 00:28:00	38.506217	128	60	60	1	38.469000	38.538000	0.000130	NaN	NaN	38506.216667	8388617
2021.12.02 00:29:00	38.512633	128	60	59	1	38.500000	38.538000	0.000243	NaN	NaN	38512.633333	8388617
2021.12.02 00:30:00	38.523639	128	61	60	1	38.502000	38.572000	0.000385	NaN	NaN	38523.639344	8388608
2021.12.02 00:31:00	38.528983	128	59	58	1	38.501000	38.571000	0.000509	NaN	NaN	38528.983051	8388608
2021.12.02 00:32:00	38.534623	128	61	61	1	38.500000	38.570000	0.000367	NaN	NaN	38534.622951	8388617
2021.12.02 00:33:00	38.551583	128	60	60	1	38.500000	38.570000	0.000436	NaN	NaN	38551.583333	8388608
2021.12.02 00:34:00	38.553233	128	60	60	1	38.501000	38.570000	0.000340	NaN	NaN	38553.233333	8388608
2021.12.02 00:35:00	38.560367	128	60	60	1	38.533000	38.570000	0.000175	NaN	NaN	38560.366667	8388608
2021.12.02 00:36:00	38.561167	128	60	60	1	38.532000	38.600000	0.000197	NaN	NaN	38561.166667	8388617
2021.12.02 00:37:00	38.565271	128	59	59	1	38.532000	38.568000	0.000020	NaN	NaN	38565.271186	8388617
2021.12.02 00:38:00	38.567131	128	61	61	1	38.564000	38.633000	0.000094	NaN	NaN	38567.131148	8388608
2021.12.02 00:39:00	38.567783	128	60	60	1	38.564000	38.632000	0.000145	NaN	NaN	38567.783333	8388608
2021.12.02 00:40:00	38.569467	128	60	59	1	38.563000	38.600000	0.000135	NaN	NaN	38569.466667	8388617
2021.12.02 00:41:00	38.570667	128	60	60	1	38.563000	38.633000	0.000258	NaN	NaN	38570.666667	8388608
2021.12.02 00:42:00	38.574200	128	60	60	1	38.563000	38.633000	0.000279	NaN	NaN	38574.200000	8388608
2021.12.02 00:43:00	38.582200	128	60	60	1	38.562000	38.633000	0.000335	NaN	NaN	38582.200000	8388617
2021.12.02 00:44:00	38.584492	128	59	60	1	38.563000	38.632000	0.000363	NaN	NaN	38584.491525	8388608
2021.12.02 00:45:00	38.596820	128	61	61	1	38.563000	38.633000	0.000560	NaN	NaN	38596.819672	8388608
2021.12.02 00:46:00	38.588034	128	59	59	1	38.561000	38.632000	0.000457	NaN	NaN	38588.033898	8388608
2021.12.02 00:47:00	38.601721	128	61	60	1	38.562000	38.632000	0.000450	NaN	NaN	38601.721311	8388608
2021.12.02 00:48:00	38.599633	128	60	59	1	38.562000	38.632000	0.000550	NaN	NaN	38599.633333	8388608
2021.12.02 00:49:00	38.595900	128	60	60	1	38.561000	38.632000	0.000409	NaN	NaN	38595.900000	8388617
2021.12.02 00:50:00	38.585750	128	60	60	1	38.561000	38.632000	0.000679	NaN	NaN	38585.750000	8388608
2021.12.02 00:51:00	38.585733	128	60	60	1	38.562000	38.631000	0.000335	NaN	NaN	38585.733333	8388617
2021.12.02 00:52:00	38.589700	128	60	60	1	38.562000	38.631000	0.000539	NaN	NaN	38589.700000	8388608
2021.12.02 00:53:00	38.588167	128	60	60	1	38.561000	38.632000	0.000493	NaN	NaN	38588.166667	8388608
2021.12.02 00:54:00	38.586051	128	59	60	1	38.561000	38.631000	0.000531	NaN	NaN	38586.050847	8388608
2021.12.02 00:55:00	38.578639	128	61	61	1	38.561000	38.630000	0.000375	NaN	NaN	38578.639344	8388608
2021.12.02 00:56:00	38.589186	128	59	59	1	38.527000	38.630000	0.000782	NaN	NaN	38589.186441	8388608
2021.12.02 00:57:00	38.583049	128	61	60	1	38.561000	38.631000	0.000432	NaN	NaN	38583.049180	8388617
2021.12.02 00:58:00	38.589117	128	60	59	1	38.560000	38.630000	0.000323	NaN	NaN	38589.116667	8388608
2021.12.02 00:59:00	38.587000	128	60	60	1	38.560000	38.631000	0.000422	NaN	NaN	38587.000000	8388608
2021.12.02 01:00:00	38.591550	128	60	60	1	38.559000	38.629000	0.000494	NaN	NaN	38591.550000	8388608
2021.12.02 01:01:00	38.581133	128	60	60	1	38.560000	38.631000	0.000405	NaN	NaN	38581.133333	8388608
2021.12.02 01:02:00	38.587633	128	60	60	1	38.560000	38.631000	0.000476	NaN	NaN	38587.633333	8388608
2021.12.02 01:03:00	38.589644	128	59	60	1	38.560000	38.630000	0.000510	NaN	NaN	38589.644068	8388608
2021.12.02 01:04:00	38.591197	128	61	61	1	38.560000	38.630000	0.000577	NaN	NaN	38591.196721	8388617
2021.12.02 01:05:00	38.590831	128	59	59	1	38.561000	38.631000	0.000500	NaN	NaN	38590.830508	8388608
2021.12.02 01:06:00	38.593049	128	61	60	1	38.559000	38.630000	0.000595	NaN	NaN	38593.049180	8388608
2021.12.02 01:07:00	38.582600	128	60	59	1	38.560000	38.630000	0.000502	NaN	NaN	38582.600000	8388608
2021.12.02 01:08:00	38.590983	128	60	59	1	38.559000	38.629000	0.000417	NaN	NaN	38590.983333	8388617
2021.12.02 01:09:00	38.596783	128	60	60	1	38.559000	38.629000	0.000440	NaN	NaN	38596.783333	8388608
2021.12.02 01:10:00	38.586083	128	60	60	1	38.560000	38.629000	0.000366	NaN	NaN	38586.083333	8388617
2021.12.02 01:11:00	38.589169	128	59	59	1	38.559000	38.628000	0.000474	NaN	NaN	38589.169492	8388617
2021.12.02 01:12:00	38.584902	128	61	61	1	38.558000	38.629000	0.000380	NaN	NaN	38584.901639	8388617
2021.12.02 01:13:00	38.580000	128	60	61	1	38.558000	38.628000	0.000549	NaN	NaN	38580.000000	8388608
2021.12.02 01:14:00	38.591783	128	60	59	1	38.558000	38.628000	0.000443	NaN	NaN	38591.783333	8388608
2021.12.02 01:15:00	38.581167	128	60	60	1	38.558000	38.629000	0.000394	NaN	NaN	38581.166667	8388617
2021.12.02 01:16:00	38.584250	128	60	60	1	38.558000	38.628000	0.000466	NaN	NaN	38584.250000	8388608
2021.12.02 01:17:00	38.586483	128	60	60	1	38.558000	38.629000	0.000550	NaN	NaN	38586.483333	8388617
2021.12.02 01:18:00	38.592833	128	60	60	1	38.559000	38.629000	0.000774	NaN	NaN	38592.833333	8388617
2021.12.02 01:19:00	38.576900	128	60	60	1	38.558000	38.630000	0.000457	NaN	NaN	38576.900000	8388608
2021.12.02 01:20:00	38.576433	128	60	60	1	38.558000	38.629000	0.000336	NaN	NaN	38576.433333	8388608
2021.12.02 01:21:00	38.578367	128	60	60	1	38.558000	38.629000	0.000565	NaN	NaN	38578.366667	8388617
2021.12.02 01:22:00	38.580033	128	60	60	1	38.558000	38.628000	0.000365	NaN	NaN	38580.033333	8388608
2021.12.02 01:23:00	38.580667	128	60	60	1	38.558000	38.627000	0.000349	NaN	NaN	38580.666667	8388608
2021.12.02 01:24:00	38.576700	128	60	60	1	38.558000	38.629000	0.000412	NaN	NaN	38576.700000	8388617
2021.12.02 01:25:00	38.581000	128	60	60	1	38.559000	38.629000	0.000400	NaN	NaN	38581.000000	8388608
2021.12.02 01:26:00	38.575610	128	59	59	1	38.559000	38.627000	0.000331	NaN	NaN	38575.610169	8388608
2021.12.02 01:27:00	38.571475	128	61	62	1	38.559000	38.629000	0.000367	NaN	NaN	38571.475410	8388608
2021.12.02 01:28:00	38.567450	128	60	59	1	38.559000	38.627000	0.000236	NaN	NaN	38567.450000	8388608
2021.12.02 01:29:00	38.562133	128	60	59	1	38.527000	38.594000	0.000092	NaN	NaN	38562.133333	8388617
2021.12.02 01:30:00	38.561133	128	60	60	1	38.559000	38.595000	0.000020	NaN	NaN	38561.133333	8388617
2021.12.02 01:31:00	38.563450	128	60	60	1	38.559000	38.596000	0.000091	NaN	NaN	38563.450000	8388608
2021.12.02 01:32:00	38.562417	128	60	60	1	38.558000	38.595000	0.000075	NaN	NaN	38562.416667	8388608
2021.12.02 01:33:00	38.557339	128	59	60	1	38.526000	38.562000	0.000089	NaN	NaN	38557.338983	8388608
2021.12.02 01:34:00	38.560984	128	61	61	1	38.528000	38.595000	0.000057	NaN	NaN	38560.983607	8388617
2021.12.02 01:35:00	38.557267	128	60	60	1	38.527000	38.561000	0.000083	NaN	NaN	38557.266667	8388608
2021.12.02 01:36:00	38.558322	128	59	59	1	38.526000	38.562000	0.000038	NaN	NaN	38558.322034	8388608
2021.12.02 01:37:00	38.556836	128	61	60	1	38.526000	38.562000	0.000098	NaN	NaN	38556.836066	8388617
2021.12.02 01:38:00	38.556617	128	60	59	1	38.526000	38.562000	0.000100	NaN	NaN	38556.616667	8388617
2021.12.02 01:39:00	38.550800	128	60	59	1	38.493000	38.562000	0.000265	NaN	NaN	38550.800000	8388608
2021.12.02 01:40:00	38.553167	128	60	60	1	38.526000	38.562000	0.000189	NaN	NaN	38553.166667	8388617
2021.12.02 01:41:00	38.556650	128	60	60	1	38.525000	38.594000	0.000144	NaN	NaN	38556.650000	8388608
2021.12.02 01:42:00	38.547583	128	60	60	1	38.526000	38.562000	0.000269	NaN	NaN	38547.583333	8388617
2021.12.02 01:43:00	38.530150	128	60	60	1	38.491000	38.562000	0.000524	NaN	NaN	38530.150000	8388617
2021.12.02 01:44:00	38.514950	128	60	60	1	38.492000	38.560000	0.000343	NaN	NaN	38514.950000	8388617
2021.12.02 01:45:00	38.508650	128	60	60	1	38.492000	38.561000	0.000370	NaN	NaN	38508.650000	8388608
2021.12.02 01:46:00	38.506233	128	60	61	1	38.492000	38.560000	0.000353	NaN	NaN	38506.233333	8388617
2021.12.02 01:47:00	38.500550	128	60	60	1	38.492000	38.527000	0.000195	NaN	NaN	38500.550000	8388608
2021.12.02 01:48:00	38.494492	128	59	58	1	38.491000	38.526000	0.000052	NaN	NaN	38494.491525	8388608
2021.12.02 01:49:00	38.494475	128	61	61	1	38.492000	38.529000	0.000039	NaN	NaN	38494.475410	8388608
2021.12.02 01:50:00	38.493150	128	60	60	1	38.459000	38.496000	0.000021	NaN	NaN	38493.150000	8388608
2021.12.02 01:51:00	38.485083	128	60	60	1	38.458000	38.495000	0.000221	NaN	NaN	38485.083333	8388617
2021.12.02 01:52:00	38.474600	128	60	60	1	38.424000	38.496000	0.000446	NaN	NaN	38474.600000	8388608
2021.12.02 01:53:00	38.457500	128	60	60	1	38.424000	38.495000	0.000681	NaN	NaN	38457.500000	8388608
2021.12.02 01:54:00	38.433883	128	60	60	1	38.424000	38.493000	0.000255	NaN	NaN	38433.883333	8388608
2021.12.02 01:55:00	38.426678	128	59	60	1	38.393000	38.461000	0.000113	NaN	NaN	38426.677966	8388617
2021.12.02 01:56:00	38.417600	128	60	59	1	38.357000	38.427000	0.000239	NaN	NaN	38417.600000	8388608
2021.12.02 01:57:00	38.389525	128	61	60	1	38.356000	38.427000	0.000585	NaN	NaN	38389.524590	8388608
2021.12.02 01:58:00	38.362333	128	60	59	1	38.355000	38.393000	0.000153	NaN	NaN	38362.333333	8388617
2021.12.02 01:59:00	38.356833	128	60	60	1	38.323000	38.391000	0.000060	NaN	NaN	38356.833333	8388608
2021.12.02 02:00:00	38.355983	128	60	60	1	38.322000	38.359000	0.000039	NaN	NaN	38355.983333	8388608
2021.12.02 02:01:00	38.354550	128	60	60	1	38.321000	38.390000	0.000116	NaN	NaN	38354.550000	8388608
2021.12.02 02:02:00	38.570483	128	60	59	1	38.324000	39.306000	0.136059	NaN	NaN	38570.483333	8388608
2021.12.02 02:03:00	39.449550	128	60	60	1	39.270000	39.508000	0.005246	NaN	NaN	39449.550000	8388617
2021.12.02 02:04:00	39.395317	128	60	60	1	39.338000	39.441000	0.000861	NaN	NaN	39395.316667	8388608
2021.12.02 02:05:00	39.362300	128	60	60	1	39.337000	39.374000	0.000232	NaN	NaN	39362.300000	8388617
2021.12.02 02:06:00	39.338200	128	60	59	1	39.303000	39.374000	0.000656	NaN	NaN	39338.200000	8388608
2021.12.02 02:07:00	39.329068	128	59	58	1	39.303000	39.373000	0.000502	NaN	NaN	39329.067797	8388617
2021.12.02 02:08:00	39.309033	128	61	61	1	39.272000	39.339000	0.000180	NaN	NaN	39309.032787	8388608
2021.12.02 02:09:00	39.297633	128	60	60	1	39.237000	39.305000	0.000207	NaN	NaN	39297.633333	8388608
2021.12.02 02:10:00	39.303150	128	60	60	1	39.271000	39.339000	0.000150	NaN	NaN	39303.150000	8388608
2021.12.02 02:11:00	39.320733	128	60	60	1	39.303000	39.373000	0.000336	NaN	NaN	39320.733333	8388608
2021.12.02 02:12:00	39.349200	128	60	60	1	39.302000	39.374000	0.000504	NaN	NaN	39349.200000	8388608
2021.12.02 02:13:00	39.300650	128	60	60	1	39.236000	39.373000	0.001390	NaN	NaN	39300.650000	8388608
2021.12.02 02:14:00	39.124695	128	59	59	1	39.034000	39.237000	0.003101	NaN	NaN	39124.694915	8388608
2021.12.02 02:15:00	39.015557	128	61	60	1	38.966000	39.068000	0.000434	NaN	NaN	39015.557377	8388608
2021.12.02 02:16:00	38.981533	128	60	60	1	38.965000	39.035000	0.000415	NaN	NaN	38981.533333	8388608
2021.12.02 02:17:00	38.988350	128	60	60	1	38.964000	39.035000	0.000575	NaN	NaN	38988.350000	8388617
2021.12.02 02:18:00	38.979000	128	60	60	1	38.964000	39.034000	0.000439	NaN	NaN	38979.000000	8388608
2021.12.02 02:19:00	38.920750	128	60	60	1	38.896000	38.967000	0.000575	NaN	NaN	38920.750000	8388608
2021.12.02 02:20:00	38.903450	128	60	60	1	38.897000	38.934000	0.000155	NaN	NaN	38903.450000	8388608
2021.12.02 02:21:00	38.903317	128	60	60	1	38.897000	38.935000	0.000144	NaN	NaN	38903.316667	8388608
2021.12.02 02:22:00	38.902983	128	60	60	1	38.897000	38.934000	0.000137	NaN	NaN	38902.983333	8388608
2021.12.02 02:23:00	38.898833	128	60	60	1	38.896000	38.932000	0.000020	NaN	NaN	38898.833333	8388608
2021.12.02 02:24:00	38.897017	128	60	60	1	38.864000	38.900000	0.000037	NaN	NaN	38897.016667	8388617
2021.12.02 02:25:00	38.895650	128	60	60	1	38.863000	38.900000	0.000077	NaN	NaN	38895.650000	8388617
2021.12.02 02:26:00	38.898483	128	60	59	1	38.864000	38.965000	0.000134	NaN	NaN	38898.483333	8388608
2021.12.02 02:27:00	38.893417	128	60	60	1	38.832000	38.901000	0.000187	NaN	NaN	38893.416667	8388608
2021.12.02 02:28:00	38.885583	128	60	60	1	38.831000	38.901000	0.000356	NaN	NaN	38885.583333	8388608
2021.12.02 02:29:00	38.879900	128	60	60	1	38.830000	38.900000	0.000415	NaN	NaN	38879.900000	8388617
2021.12.02 02:30:00	38.872133	128	60	60	1	38.830000	38.900000	0.000513	NaN	NaN	38872.133333	8388608
2021.12.02 02:31:00	38.875883	128	60	60	1	38.830000	38.900000	0.000387	NaN	NaN	38875.883333	8388617
2021.12.02 02:32:00	38.861533	128	60	60	1	38.830000	38.901000	0.000511	NaN	NaN	38861.533333	8388617
2021.12.02 02:33:00	38.854017	128	60	60	1	38.830000	38.901000	0.000459	NaN	NaN	38854.016667	8388608
2021.12.02 02:34:00	38.833500	128	60	59	1	38.829000	38.865000	0.000088	NaN	NaN	38833.500000	8388608
2021.12.02 02:35:00	38.835717	128	60	59	1	38.829000	38.900000	0.000177	NaN	NaN	38835.716667	8388608
2021.12.02 02:36:00	38.833267	128	60	60	1	38.828000	38.865000	0.000089	NaN	NaN	38833.266667	8388608
2021.12.02 02:37:00	38.831350	128	60	60	1	38.798000	38.865000	0.000058	NaN	NaN	38831.350000	8388617
2021.12.02 02:38:00	38.833400	128	60	60	1	38.829000	38.864000	0.000086	NaN	NaN	38833.400000	8388608
2021.12.02 02:39:00	38.832033	128	60	60	1	38.828000	38.865000	0.000056	NaN	NaN	38832.033333	8388617
2021.12.02 02:40:00	38.832508	128	59	59	1	38.797000	38.865000	0.000115	NaN	NaN	38832.508475	8388617
2021.12.02 02:41:00	38.833200	128	60	59	1	38.829000	38.865000	0.000072	NaN	NaN	38833.200000	8388608
2021.12.02 02:42:00	38.830590	128	61	60	1	38.796000	38.864000	0.000078	NaN	NaN	38830.590164	8388608
2021.12.02 02:43:00	38.832117	128	60	59	1	38.828000	38.865000	0.000057	NaN	NaN	38832.116667	8388608
2021.12.02 02:44:00	38.831817	128	60	59	1	38.829000	38.865000	0.000037	NaN	NaN	38831.816667	8388608
2021.12.02 02:45:00	38.831567	128	60	60	1	38.796000	38.866000	0.000063	NaN	NaN	38831.566667	8388608
2021.12.02 02:46:00	38.832267	128	60	60	1	38.830000	38.866000	0.000039	NaN	NaN	38832.266667	8388608
2021.12.02 02:47:00	38.829667	128	60	60	1	38.798000	38.833000	0.000054	NaN	NaN	38829.666667	8388608
2021.12.02 02:48:00	38.829617	128	60	60	1	38.796000	38.833000	0.000058	NaN	NaN	38829.616667	8388617
2021.12.02 02:49:00	38.831800	128	60	60	1	38.797000	38.866000	0.000137	NaN	NaN	38831.800000	8388608
2021.12.02 02:50:00	38.831367	128	60	60	1	38.829000	38.864000	0.000019	NaN	NaN	38831.366667	8388608
2021.12.02 02:51:00	38.830150	128	60	60	1	38.797000	38.865000	0.000114	NaN	NaN	38830.150000	8388608
2021.12.02 02:52:00	38.827867	128	60	59	1	38.796000	38.834000	0.000109	NaN	NaN	38827.866667	8388617
2021.12.02 02:53:00	38.824517	128	60	60	1	38.796000	38.833000	0.000190	NaN	NaN	38824.516667	8388608
2021.12.02 02:54:00	38.822083	128	60	60	1	38.796000	38.833000	0.000231	NaN	NaN	38822.083333	8388617
2021.12.02 02:55:00	38.821220	128	59	59	1	38.796000	38.833000	0.000240	NaN	NaN	38821.220339	8388608
2021.12.02 02:56:00	38.812951	128	61	60	1	38.764000	38.833000	0.000360	NaN	NaN	38812.950820	8388617
2021.12.02 02:57:00	38.814033	128	60	59	1	38.765000	38.834000	0.000334	NaN	NaN	38814.033333	8388608
2021.12.02 02:58:00	38.815367	128	60	60	1	38.764000	38.833000	0.000372	NaN	NaN	38815.366667	8388617
2021.12.02 02:59:00	38.801831	128	59	59	1	38.763000	38.833000	0.000521	NaN	NaN	38801.830508	8388617
2021.12.02 03:00:00	38.803433	128	60	60	1	38.763000	38.833000	0.000516	NaN	NaN	38803.433333	8388608
2021.12.02 03:01:00	38.801328	128	61	61	1	38.762000	38.833000	0.000540	NaN	NaN	38801.327869	8388608
2021.12.02 03:02:00	38.803817	128	60	60	1	38.763000	38.832000	0.000442	NaN	NaN	38803.816667	8388617
2021.12.02 03:03:00	38.796383	128	60	60	1	38.763000	38.834000	0.000369	NaN	NaN	38796.383333	8388608
2021.12.02 03:04:00	38.803867	128	60	60	1	38.762000	38.834000	0.000451	NaN	NaN	38803.866667	8388608
2021.12.02 03:05:00	38.804300	128	60	60	1	38.762000	38.833000	0.000573	NaN	NaN	38804.300000	8388617
2021.12.02 03:06:00	38.788100	128	60	60	1	38.762000	38.832000	0.000577	NaN	NaN	38788.100000	8388608
2021.12.02 03:07:00	38.780733	128	60	60	1	38.763000	38.832000	0.000487	NaN	NaN	38780.733333	8388617
2021.12.02 03:08:00	38.779750	128	60	60	1	38.762000	38.833000	0.000331	NaN	NaN	38779.750000	8388608
2021.12.02 03:09:00	38.786050	128	60	60	1	38.762000	38.832000	0.000538	NaN	NaN	38786.050000	8388617
2021.12.02 03:10:00	38.778898	128	59	60	1	38.762000	38.832000	0.000406	NaN	NaN	38778.898305	8388617
2021.12.02 03:11:00	38.772131	128	61	61	1	38.762000	38.799000	0.000220	NaN	NaN	38772.131148	8388617
2021.12.02 03:12:00	38.768254	128	59	59	1	38.762000	38.829000	0.000171	NaN	NaN	38768.254237	8388608
2021.12.02 03:13:00	38.767590	128	61	60	1	38.763000	38.799000	0.000105	NaN	NaN	38767.590164	8388608
2021.12.02 03:14:00	38.765850	128	60	60	1	38.762000	38.798000	0.000057	NaN	NaN	38765.850000	8388608
2021.12.02 03:15:00	38.766167	128	60	60	1	38.762000	38.798000	0.000075	NaN	NaN	38766.166667	8388608
2021.12.02 03:16:00	38.768417	128	60	60	1	38.762000	38.800000	0.000136	NaN	NaN	38768.416667	8388617
2021.12.02 03:17:00	38.767317	128	60	60	1	38.763000	38.801000	0.000097	NaN	NaN	38767.316667	8388617
2021.12.02 03:18:00	38.765800	128	60	60	1	38.763000	38.799000	0.000040	NaN	NaN	38765.800000	8388617
2021.12.02 03:19:00	38.766433	128	60	60	1	38.763000	38.799000	0.000057	NaN	NaN	38766.433333	8388608
2021.12.02 03:20:00	38.767136	128	59	59	1	38.763000	38.833000	0.000117	NaN	NaN	38767.135593	8388617
2021.12.02 03:21:00	38.764820	128	61	60	1	38.763000	38.767000	0.000001	NaN	NaN	38764.819672	8388608
2021.12.02 03:22:00	38.766100	128	60	59	1	38.730000	38.799000	0.000134	NaN	NaN	38766.100000	8388608
2021.12.02 03:23:00	38.762750	128	60	59	1	38.731000	38.799000	0.000093	NaN	NaN	38762.750000	8388608
