$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.02 00:00:09
$Filename; CO2FT_A_T_Control_20211202.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Control, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Control	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.02 00:14:00	49.999850	16512	60	60	1	49.988000	50.016000	0.000045	NaN	NaN	49999.850000	8388617
2021.12.02 00:15:00	49.999017	16512	60	60	1	49.981000	50.019000	0.000059	NaN	NaN	49999.016667	8388617
2021.12.02 00:16:00	49.999117	16512	60	60	1	49.960000	50.018000	0.000117	NaN	NaN	49999.116667	8388617
2021.12.02 00:17:00	49.999458	16512	59	59	1	49.985000	50.018000	0.000040	NaN	NaN	49999.457627	8388609
2021.12.02 00:18:00	49.999567	16512	60	61	1	49.980000	50.015000	0.000056	NaN	NaN	49999.566667	8388617
2021.12.02 00:19:00	50.000131	128	61	61	1	49.981000	50.011000	0.000048	NaN	NaN	50000.131148	8388608
2021.12.02 00:20:00	49.999250	128	60	60	1	49.985000	50.014000	0.000048	NaN	NaN	49999.250000	8388617
2021.12.02 00:21:00	49.999150	128	60	60	1	49.979000	50.012000	0.000041	NaN	NaN	49999.150000	8388617
2021.12.02 00:22:00	49.998733	128	60	59	1	49.946000	50.012000	0.000089	NaN	NaN	49998.733333	8388608
2021.12.02 00:23:00	50.000350	128	60	60	1	49.971000	50.014000	0.000056	NaN	NaN	50000.350000	8388608
2021.12.02 00:24:00	50.001033	128	60	60	1	49.984000	50.020000	0.000054	NaN	NaN	50001.033333	8388608
2021.12.02 00:25:00	49.999067	128	60	60	1	49.964000	50.011000	0.000054	NaN	NaN	49999.066667	8388617
2021.12.02 00:26:00	49.999667	128	60	60	1	49.982000	50.011000	0.000043	NaN	NaN	49999.666667	8388608
2021.12.02 00:27:00	50.001203	128	59	59	1	49.989000	50.013000	0.000034	NaN	NaN	50001.203390	8388617
2021.12.02 00:28:00	49.998800	128	60	60	1	49.978000	50.016000	0.000052	NaN	NaN	49998.800000	8388617
2021.12.02 00:29:00	50.000067	128	60	59	1	49.979000	50.017000	0.000055	NaN	NaN	50000.066667	8388617
2021.12.02 00:30:00	50.000262	128	61	60	1	49.949000	50.011000	0.000080	NaN	NaN	50000.262295	8388608
2021.12.02 00:31:00	49.999441	128	59	58	1	49.962000	50.017000	0.000085	NaN	NaN	49999.440678	8388608
2021.12.02 00:32:00	49.999426	128	61	61	1	49.986000	50.017000	0.000049	NaN	NaN	49999.426230	8388617
2021.12.02 00:33:00	49.999200	128	60	60	1	49.984000	50.012000	0.000039	NaN	NaN	49999.200000	8388608
2021.12.02 00:34:00	49.999983	128	60	60	1	49.972000	50.017000	0.000054	NaN	NaN	49999.983333	8388608
2021.12.02 00:35:00	50.001117	128	60	60	1	49.985000	50.017000	0.000043	NaN	NaN	50001.116667	8388608
2021.12.02 00:36:00	50.001200	128	60	60	1	49.974000	50.015000	0.000062	NaN	NaN	50001.200000	8388617
2021.12.02 00:37:00	49.998847	128	59	59	1	49.945000	50.015000	0.000107	NaN	NaN	49998.847458	8388617
2021.12.02 00:38:00	50.000066	128	61	61	1	49.987000	50.014000	0.000049	NaN	NaN	50000.065574	8388608
2021.12.02 00:39:00	50.000233	128	60	60	1	49.980000	50.015000	0.000055	NaN	NaN	50000.233333	8388608
2021.12.02 00:40:00	49.999667	128	60	59	1	49.981000	50.013000	0.000047	NaN	NaN	49999.666667	8388617
2021.12.02 00:41:00	50.000650	128	60	60	1	49.981000	50.024000	0.000070	NaN	NaN	50000.650000	8388608
2021.12.02 00:42:00	50.000483	128	60	60	1	49.987000	50.018000	0.000039	NaN	NaN	50000.483333	8388608
2021.12.02 00:43:00	50.000450	128	60	60	1	49.975000	50.015000	0.000058	NaN	NaN	50000.450000	8388617
2021.12.02 00:44:00	50.001136	128	59	60	1	49.987000	50.025000	0.000041	NaN	NaN	50001.135593	8388608
2021.12.02 00:45:00	50.000475	128	61	61	1	49.985000	50.022000	0.000055	NaN	NaN	50000.475410	8388608
2021.12.02 00:46:00	50.000271	128	59	59	1	49.986000	50.013000	0.000039	NaN	NaN	50000.271186	8388608
2021.12.02 00:47:00	49.999508	128	61	60	1	49.963000	50.020000	0.000076	NaN	NaN	49999.508197	8388608
2021.12.02 00:48:00	49.999417	128	60	59	1	49.984000	50.014000	0.000047	NaN	NaN	49999.416667	8388608
2021.12.02 00:49:00	49.999767	128	60	60	1	49.966000	50.019000	0.000083	NaN	NaN	49999.766667	8388617
2021.12.02 00:50:00	50.000267	128	60	60	1	49.979000	50.018000	0.000047	NaN	NaN	50000.266667	8388608
2021.12.02 00:51:00	50.001700	128	60	60	1	49.968000	50.016000	0.000054	NaN	NaN	50001.700000	8388617
2021.12.02 00:52:00	49.999283	128	60	60	1	49.980000	50.014000	0.000060	NaN	NaN	49999.283333	8388608
2021.12.02 00:53:00	50.000417	128	60	60	1	49.966000	50.016000	0.000063	NaN	NaN	50000.416667	8388608
2021.12.02 00:54:00	49.999932	128	59	60	1	49.977000	50.019000	0.000054	NaN	NaN	49999.932203	8388608
2021.12.02 00:55:00	49.999033	128	61	61	1	49.971000	50.017000	0.000059	NaN	NaN	49999.032787	8388608
2021.12.02 00:56:00	49.999424	128	59	59	1	49.971000	50.014000	0.000069	NaN	NaN	49999.423729	8388608
2021.12.02 00:57:00	49.999262	128	61	60	1	49.976000	50.017000	0.000055	NaN	NaN	49999.262295	8388617
2021.12.02 00:58:00	50.001550	128	60	59	1	49.992000	50.014000	0.000034	NaN	NaN	50001.550000	8388608
2021.12.02 00:59:00	50.000333	128	60	60	1	49.985000	50.014000	0.000051	NaN	NaN	50000.333333	8388608
2021.12.02 01:00:00	49.999433	128	60	60	1	49.980000	50.012000	0.000053	NaN	NaN	49999.433333	8388608
2021.12.02 01:01:00	49.999933	128	60	60	1	49.981000	50.012000	0.000041	NaN	NaN	49999.933333	8388608
2021.12.02 01:02:00	50.000583	128	60	60	1	49.986000	50.015000	0.000044	NaN	NaN	50000.583333	8388608
2021.12.02 01:03:00	49.999949	128	59	60	1	49.981000	50.017000	0.000054	NaN	NaN	49999.949153	8388608
2021.12.02 01:04:00	50.001115	128	61	61	1	49.984000	50.013000	0.000041	NaN	NaN	50001.114754	8388617
2021.12.02 01:05:00	49.999780	128	59	59	1	49.986000	50.015000	0.000044	NaN	NaN	49999.779661	8388608
2021.12.02 01:06:00	50.000180	128	61	60	1	49.980000	50.020000	0.000053	NaN	NaN	50000.180328	8388608
2021.12.02 01:07:00	49.999783	128	60	59	1	49.984000	50.014000	0.000049	NaN	NaN	49999.783333	8388608
2021.12.02 01:08:00	49.998833	128	60	59	1	49.985000	50.010000	0.000029	NaN	NaN	49998.833333	8388617
2021.12.02 01:09:00	49.999217	128	60	60	1	49.981000	50.016000	0.000055	NaN	NaN	49999.216667	8388608
2021.12.02 01:10:00	49.999450	128	60	60	1	49.981000	50.011000	0.000031	NaN	NaN	49999.450000	8388617
2021.12.02 01:11:00	49.999407	128	59	59	1	49.971000	50.016000	0.000075	NaN	NaN	49999.406780	8388617
2021.12.02 01:12:00	50.000508	128	61	61	1	49.989000	50.015000	0.000045	NaN	NaN	50000.508197	8388617
2021.12.02 01:13:00	49.999950	128	60	61	1	49.980000	50.017000	0.000051	NaN	NaN	49999.950000	8388608
2021.12.02 01:14:00	49.999033	128	60	59	1	49.985000	50.013000	0.000053	NaN	NaN	49999.033333	8388608
2021.12.02 01:15:00	49.999850	128	60	60	1	49.973000	50.014000	0.000073	NaN	NaN	49999.850000	8388617
2021.12.02 01:16:00	49.999450	128	60	60	1	49.969000	50.019000	0.000066	NaN	NaN	49999.450000	8388608
2021.12.02 01:17:00	49.999167	128	60	60	1	49.976000	50.021000	0.000055	NaN	NaN	49999.166667	8388617
2021.12.02 01:18:00	50.001033	128	60	60	1	49.983000	50.019000	0.000053	NaN	NaN	50001.033333	8388617
2021.12.02 01:19:00	49.999933	128	60	60	1	49.986000	50.013000	0.000043	NaN	NaN	49999.933333	8388608
2021.12.02 01:20:00	50.000983	128	60	60	1	49.986000	50.017000	0.000046	NaN	NaN	50000.983333	8388608
2021.12.02 01:21:00	49.999833	128	60	60	1	49.984000	50.021000	0.000051	NaN	NaN	49999.833333	8388617
2021.12.02 01:22:00	50.000000	128	60	60	1	49.985000	50.017000	0.000058	NaN	NaN	50000.000000	8388608
2021.12.02 01:23:00	50.000983	128	60	60	1	49.969000	50.022000	0.000076	NaN	NaN	50000.983333	8388608
2021.12.02 01:24:00	49.999883	128	60	60	1	49.984000	50.020000	0.000052	NaN	NaN	49999.883333	8388617
2021.12.02 01:25:00	49.999800	128	60	60	1	49.983000	50.014000	0.000050	NaN	NaN	49999.800000	8388608
2021.12.02 01:26:00	49.998254	128	59	59	1	49.980000	50.018000	0.000054	NaN	NaN	49998.254237	8388608
2021.12.02 01:27:00	50.000016	128	61	62	1	49.980000	50.015000	0.000043	NaN	NaN	50000.016393	8388608
2021.12.02 01:28:00	49.999583	128	60	59	1	49.984000	50.014000	0.000038	NaN	NaN	49999.583333	8388608
2021.12.02 01:29:00	50.000217	128	60	59	1	49.988000	50.013000	0.000046	NaN	NaN	50000.216667	8388617
2021.12.02 01:30:00	50.000533	128	60	60	1	49.974000	50.014000	0.000059	NaN	NaN	50000.533333	8388617
2021.12.02 01:31:00	50.000067	128	60	60	1	49.956000	50.015000	0.000076	NaN	NaN	50000.066667	8388608
2021.12.02 01:32:00	50.000283	128	60	60	1	49.986000	50.020000	0.000042	NaN	NaN	50000.283333	8388608
2021.12.02 01:33:00	49.999814	128	59	60	1	49.981000	50.012000	0.000047	NaN	NaN	49999.813559	8388608
2021.12.02 01:34:00	50.000754	128	61	61	1	49.986000	50.017000	0.000043	NaN	NaN	50000.754098	8388617
2021.12.02 01:35:00	50.000567	128	60	60	1	49.981000	50.017000	0.000051	NaN	NaN	50000.566667	8388608
2021.12.02 01:36:00	49.999475	128	59	59	1	49.973000	50.018000	0.000076	NaN	NaN	49999.474576	8388608
2021.12.02 01:37:00	50.000623	128	61	60	1	49.984000	50.013000	0.000035	NaN	NaN	50000.622951	8388617
2021.12.02 01:38:00	50.001150	128	60	59	1	49.989000	50.013000	0.000037	NaN	NaN	50001.150000	8388617
2021.12.02 01:39:00	49.998350	128	60	59	1	49.980000	50.015000	0.000043	NaN	NaN	49998.350000	8388608
2021.12.02 01:40:00	50.000133	128	60	60	1	49.988000	50.013000	0.000029	NaN	NaN	50000.133333	8388617
2021.12.02 01:41:00	50.000367	128	60	60	1	49.981000	50.013000	0.000045	NaN	NaN	50000.366667	8388608
2021.12.02 01:42:00	50.000567	128	60	60	1	49.981000	50.013000	0.000041	NaN	NaN	50000.566667	8388617
2021.12.02 01:43:00	49.997967	128	60	60	1	49.963000	50.012000	0.000081	NaN	NaN	49997.966667	8388617
2021.12.02 01:44:00	50.001850	128	60	60	1	49.987000	50.022000	0.000043	NaN	NaN	50001.850000	8388617
2021.12.02 01:45:00	50.000067	128	60	60	1	49.973000	50.014000	0.000042	NaN	NaN	50000.066667	8388608
2021.12.02 01:46:00	50.000133	128	60	61	1	49.974000	50.017000	0.000062	NaN	NaN	50000.133333	8388617
2021.12.02 01:47:00	49.999450	128	60	60	1	49.986000	50.009000	0.000031	NaN	NaN	49999.450000	8388608
2021.12.02 01:48:00	50.000271	128	59	58	1	49.970000	50.022000	0.000079	NaN	NaN	50000.271186	8388608
2021.12.02 01:49:00	49.999508	128	61	61	1	49.960000	50.014000	0.000076	NaN	NaN	49999.508197	8388608
2021.12.02 01:50:00	49.999617	128	60	60	1	49.972000	50.014000	0.000056	NaN	NaN	49999.616667	8388608
2021.12.02 01:51:00	50.000117	128	60	60	1	49.950000	50.016000	0.000095	NaN	NaN	50000.116667	8388617
2021.12.02 01:52:00	50.000450	128	60	60	1	49.985000	50.017000	0.000045	NaN	NaN	50000.450000	8388608
2021.12.02 01:53:00	49.999100	128	60	60	1	49.981000	50.011000	0.000041	NaN	NaN	49999.100000	8388608
2021.12.02 01:54:00	49.999533	128	60	60	1	49.974000	50.013000	0.000050	NaN	NaN	49999.533333	8388608
2021.12.02 01:55:00	49.999288	128	59	60	1	49.980000	50.016000	0.000059	NaN	NaN	49999.288136	8388617
2021.12.02 01:56:00	50.000933	128	60	59	1	49.984000	50.019000	0.000049	NaN	NaN	50000.933333	8388608
2021.12.02 01:57:00	49.999230	128	61	60	1	49.981000	50.013000	0.000050	NaN	NaN	49999.229508	8388608
2021.12.02 01:58:00	50.000800	128	60	59	1	49.985000	50.014000	0.000036	NaN	NaN	50000.800000	8388617
2021.12.02 01:59:00	49.999250	128	60	60	1	49.979000	50.016000	0.000062	NaN	NaN	49999.250000	8388608
2021.12.02 02:00:00	50.000700	128	60	60	1	49.980000	50.012000	0.000046	NaN	NaN	50000.700000	8388608
2021.12.02 02:01:00	50.000283	128	60	60	1	49.978000	50.021000	0.000061	NaN	NaN	50000.283333	8388608
2021.12.02 02:02:00	49.999600	128	60	59	1	49.982000	50.017000	0.000047	NaN	NaN	49999.600000	8388608
2021.12.02 02:03:00	49.999817	128	60	60	1	49.975000	50.015000	0.000051	NaN	NaN	49999.816667	8388617
2021.12.02 02:04:00	50.000017	128	60	60	1	49.964000	50.012000	0.000060	NaN	NaN	50000.016667	8388608
2021.12.02 02:05:00	50.000200	128	60	60	1	49.987000	50.018000	0.000049	NaN	NaN	50000.200000	8388617
2021.12.02 02:06:00	50.000683	128	60	59	1	49.984000	50.019000	0.000065	NaN	NaN	50000.683333	8388608
2021.12.02 02:07:00	49.999458	128	59	58	1	49.981000	50.015000	0.000051	NaN	NaN	49999.457627	8388617
2021.12.02 02:08:00	49.999885	128	61	61	1	49.974000	50.018000	0.000078	NaN	NaN	49999.885246	8388608
2021.12.02 02:09:00	50.000233	128	60	60	1	49.983000	50.016000	0.000043	NaN	NaN	50000.233333	8388608
2021.12.02 02:10:00	49.999683	128	60	60	1	49.984000	50.011000	0.000042	NaN	NaN	49999.683333	8388608
2021.12.02 02:11:00	50.000300	128	60	60	1	49.976000	50.014000	0.000054	NaN	NaN	50000.300000	8388608
2021.12.02 02:12:00	50.001100	128	60	60	1	49.984000	50.019000	0.000053	NaN	NaN	50001.100000	8388608
2021.12.02 02:13:00	49.999450	128	60	60	1	49.983000	50.013000	0.000046	NaN	NaN	49999.450000	8388608
2021.12.02 02:14:00	49.999339	128	59	59	1	49.978000	50.011000	0.000053	NaN	NaN	49999.338983	8388608
2021.12.02 02:15:00	49.999131	128	61	60	1	49.981000	50.011000	0.000047	NaN	NaN	49999.131148	8388608
2021.12.02 02:16:00	50.000200	128	60	60	1	49.977000	50.013000	0.000042	NaN	NaN	50000.200000	8388608
2021.12.02 02:17:00	50.000500	128	60	60	1	49.985000	50.015000	0.000052	NaN	NaN	50000.500000	8388617
2021.12.02 02:18:00	50.000367	128	60	60	1	49.985000	50.017000	0.000048	NaN	NaN	50000.366667	8388608
2021.12.02 02:19:00	50.000933	128	60	60	1	49.960000	50.023000	0.000083	NaN	NaN	50000.933333	8388608
2021.12.02 02:20:00	49.999583	128	60	60	1	49.974000	50.018000	0.000071	NaN	NaN	49999.583333	8388608
2021.12.02 02:21:00	49.999817	128	60	60	1	49.984000	50.018000	0.000073	NaN	NaN	49999.816667	8388608
2021.12.02 02:22:00	49.999600	128	60	60	1	49.977000	50.021000	0.000061	NaN	NaN	49999.600000	8388608
2021.12.02 02:23:00	50.000300	128	60	60	1	49.985000	50.021000	0.000047	NaN	NaN	50000.300000	8388608
2021.12.02 02:24:00	50.000733	128	60	60	1	49.983000	50.019000	0.000064	NaN	NaN	50000.733333	8388617
2021.12.02 02:25:00	49.997883	128	60	60	1	49.961000	50.017000	0.000103	NaN	NaN	49997.883333	8388617
2021.12.02 02:26:00	50.000567	128	60	59	1	49.980000	50.014000	0.000058	NaN	NaN	50000.566667	8388608
2021.12.02 02:27:00	50.000250	128	60	60	1	49.980000	50.017000	0.000054	NaN	NaN	50000.250000	8388608
2021.12.02 02:28:00	49.999367	128	60	60	1	49.944000	50.018000	0.000107	NaN	NaN	49999.366667	8388608
2021.12.02 02:29:00	50.000767	128	60	60	1	49.956000	50.023000	0.000134	NaN	NaN	50000.766667	8388617
2021.12.02 02:30:00	50.000017	128	60	60	1	49.985000	50.013000	0.000034	NaN	NaN	50000.016667	8388608
2021.12.02 02:31:00	50.000817	128	60	60	1	49.965000	50.013000	0.000073	NaN	NaN	50000.816667	8388617
2021.12.02 02:32:00	49.999850	128	60	60	1	49.987000	50.010000	0.000039	NaN	NaN	49999.850000	8388617
2021.12.02 02:33:00	50.000200	128	60	60	1	49.981000	50.013000	0.000045	NaN	NaN	50000.200000	8388608
2021.12.02 02:34:00	50.001367	128	60	59	1	49.981000	50.021000	0.000073	NaN	NaN	50001.366667	8388608
2021.12.02 02:35:00	49.999500	128	60	59	1	49.982000	50.013000	0.000047	NaN	NaN	49999.500000	8388608
2021.12.02 02:36:00	49.999183	128	60	60	1	49.983000	50.017000	0.000064	NaN	NaN	49999.183333	8388608
2021.12.02 02:37:00	49.999433	128	60	60	1	49.984000	50.014000	0.000037	NaN	NaN	49999.433333	8388617
2021.12.02 02:38:00	49.999833	128	60	60	1	49.987000	50.016000	0.000035	NaN	NaN	49999.833333	8388608
2021.12.02 02:39:00	50.000483	128	60	60	1	49.986000	50.014000	0.000042	NaN	NaN	50000.483333	8388617
2021.12.02 02:40:00	50.001017	128	59	59	1	49.986000	50.019000	0.000041	NaN	NaN	50001.016949	8388617
2021.12.02 02:41:00	49.998150	128	60	59	1	49.966000	50.020000	0.000065	NaN	NaN	49998.150000	8388608
2021.12.02 02:42:00	49.999607	128	61	60	1	49.980000	50.014000	0.000048	NaN	NaN	49999.606557	8388608
2021.12.02 02:43:00	49.999933	128	60	59	1	49.970000	50.027000	0.000065	NaN	NaN	49999.933333	8388608
2021.12.02 02:44:00	50.000567	128	60	59	1	49.982000	50.013000	0.000040	NaN	NaN	50000.566667	8388608
2021.12.02 02:45:00	49.999800	128	60	60	1	49.977000	50.016000	0.000049	NaN	NaN	49999.800000	8388608
2021.12.02 02:46:00	49.999850	128	60	60	1	49.954000	50.014000	0.000080	NaN	NaN	49999.850000	8388608
2021.12.02 02:47:00	50.001283	128	60	60	1	49.979000	50.019000	0.000055	NaN	NaN	50001.283333	8388608
2021.12.02 02:48:00	49.999667	128	60	60	1	49.989000	50.014000	0.000031	NaN	NaN	49999.666667	8388617
2021.12.02 02:49:00	49.999750	128	60	60	1	49.977000	50.017000	0.000062	NaN	NaN	49999.750000	8388608
2021.12.02 02:50:00	50.000950	128	60	60	1	49.981000	50.026000	0.000057	NaN	NaN	50000.950000	8388608
2021.12.02 02:51:00	50.000350	128	60	60	1	49.989000	50.017000	0.000040	NaN	NaN	50000.350000	8388608
2021.12.02 02:52:00	49.999283	128	60	59	1	49.960000	50.014000	0.000078	NaN	NaN	49999.283333	8388617
2021.12.02 02:53:00	49.999950	128	60	60	1	49.987000	50.014000	0.000031	NaN	NaN	49999.950000	8388608
2021.12.02 02:54:00	49.999883	128	60	60	1	49.981000	50.013000	0.000045	NaN	NaN	49999.883333	8388617
2021.12.02 02:55:00	49.999712	128	59	59	1	49.971000	50.025000	0.000074	NaN	NaN	49999.711864	8388608
2021.12.02 02:56:00	49.999770	128	61	60	1	49.961000	50.012000	0.000070	NaN	NaN	49999.770492	8388617
2021.12.02 02:57:00	50.000100	128	60	59	1	49.977000	50.015000	0.000058	NaN	NaN	50000.100000	8388608
2021.12.02 02:58:00	49.999500	128	60	60	1	49.980000	50.013000	0.000051	NaN	NaN	49999.500000	8388617
2021.12.02 02:59:00	49.999169	128	59	59	1	49.979000	50.015000	0.000058	NaN	NaN	49999.169492	8388617
2021.12.02 03:00:00	49.999950	128	60	60	1	49.988000	50.017000	0.000044	NaN	NaN	49999.950000	8388608
2021.12.02 03:01:00	50.000902	128	61	61	1	49.980000	50.022000	0.000061	NaN	NaN	50000.901639	8388608
2021.12.02 03:02:00	50.000833	128	60	60	1	49.981000	50.014000	0.000048	NaN	NaN	50000.833333	8388617
2021.12.02 03:03:00	50.000617	128	60	60	1	49.982000	50.014000	0.000044	NaN	NaN	50000.616667	8388608
2021.12.02 03:04:00	50.000233	128	60	60	1	49.990000	50.015000	0.000033	NaN	NaN	50000.233333	8388608
2021.12.02 03:05:00	49.999067	128	60	60	1	49.943000	50.014000	0.000093	NaN	NaN	49999.066667	8388617
2021.12.02 03:06:00	49.999900	128	60	60	1	49.944000	50.019000	0.000103	NaN	NaN	49999.900000	8388608
2021.12.02 03:07:00	50.001717	128	60	60	1	49.990000	50.012000	0.000026	NaN	NaN	50001.716667	8388617
2021.12.02 03:08:00	49.999867	128	60	60	1	49.977000	50.015000	0.000061	NaN	NaN	49999.866667	8388608
2021.12.02 03:09:00	49.999000	128	60	60	1	49.981000	50.016000	0.000049	NaN	NaN	49999.000000	8388617
2021.12.02 03:10:00	50.000322	128	59	60	1	49.987000	50.020000	0.000046	NaN	NaN	50000.322034	8388617
2021.12.02 03:11:00	49.998787	128	61	61	1	49.963000	50.012000	0.000058	NaN	NaN	49998.786885	8388617
2021.12.02 03:12:00	50.000424	128	59	59	1	49.983000	50.013000	0.000034	NaN	NaN	50000.423729	8388608
2021.12.02 03:13:00	50.000738	128	61	60	1	49.988000	50.014000	0.000031	NaN	NaN	50000.737705	8388608
2021.12.02 03:14:00	50.000150	128	60	60	1	49.966000	50.019000	0.000078	NaN	NaN	50000.150000	8388608
2021.12.02 03:15:00	50.000000	128	60	60	1	49.967000	50.012000	0.000055	NaN	NaN	50000.000000	8388608
2021.12.02 03:16:00	49.999200	128	60	60	1	49.986000	50.012000	0.000041	NaN	NaN	49999.200000	8388617
2021.12.02 03:17:00	50.000417	128	60	60	1	49.967000	50.016000	0.000076	NaN	NaN	50000.416667	8388617
2021.12.02 03:18:00	49.999950	128	60	60	1	49.966000	50.018000	0.000079	NaN	NaN	49999.950000	8388617
2021.12.02 03:19:00	49.999750	128	60	60	1	49.981000	50.025000	0.000064	NaN	NaN	49999.750000	8388608
2021.12.02 03:20:00	50.000797	128	59	59	1	49.975000	50.018000	0.000052	NaN	NaN	50000.796610	8388617
2021.12.02 03:21:00	49.999574	128	61	60	1	49.973000	50.011000	0.000056	NaN	NaN	49999.573770	8388608
2021.12.02 03:22:00	49.998983	128	60	59	1	49.966000	50.011000	0.000074	NaN	NaN	49998.983333	8388608
2021.12.02 03:23:00	50.001067	128	60	59	1	49.983000	50.017000	0.000051	NaN	NaN	50001.066667	8388608
