$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.16 00:00:03
$Filename; CO2FT_A_T_Control_20211216.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Control, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Control	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
$Date Time	°C	Flags	Cnt	Sec	MR	°C	°C	Units	Deg	Deg	Units	Flags
2021.12.16 00:00:00	50.001050	0	60	60	1	49.984000	50.015000	0.000050	NaN	NaN	50001.050000	0
2021.12.16 00:01:00	49.997973	0	37	60	1	49.987000	50.010000	0.000028	NaN	NaN	49997.972973	9
2021.12.16 00:02:00	50.000467	0	60	60	1	49.983000	50.017000	0.000041	NaN	NaN	50000.466667	9
2021.12.16 00:03:00	50.003096	16384	52	60	1	49.986000	50.016000	0.000043	NaN	NaN	50003.096154	9
2021.12.16 00:04:00	50.000467	16384	60	60	1	49.978000	50.013000	0.000041	NaN	NaN	50000.466667	9
2021.12.16 00:05:00	50.000000	16384	60	60	1	49.984000	50.013000	0.000036	NaN	NaN	50000.000000	1
2021.12.16 00:06:00	50.000500	16384	60	60	1	49.987000	50.018000	0.000051	NaN	NaN	50000.500000	9
2021.12.16 00:07:00	49.999967	16384	60	60	1	49.982000	50.020000	0.000056	NaN	NaN	49999.966667	1
2021.12.16 00:08:00	50.000600	16384	60	60	1	49.986000	50.018000	0.000049	NaN	NaN	50000.600000	1
2021.12.16 00:09:00	50.000183	16384	60	60	1	49.950000	50.016000	0.000088	NaN	NaN	50000.183333	1
2021.12.16 00:10:00	50.001150	16384	60	60	1	49.986000	50.016000	0.000039	NaN	NaN	50001.150000	1
2021.12.16 00:11:00	49.998600	16384	60	60	1	49.978000	50.015000	0.000068	NaN	NaN	49998.600000	1
2021.12.16 00:12:00	49.999767	16384	60	60	1	49.991000	50.015000	0.000033	NaN	NaN	49999.766667	9
2021.12.16 00:13:00	50.000000	16384	60	60	1	49.984000	50.013000	0.000040	NaN	NaN	50000.000000	1
2021.12.16 00:14:00	49.998767	16384	60	60	1	49.980000	50.010000	0.000032	NaN	NaN	49998.766667	1
2021.12.16 00:15:00	49.999200	16384	60	60	1	49.975000	50.014000	0.000046	NaN	NaN	49999.200000	9
2021.12.16 00:16:00	50.000417	16384	60	60	1	49.986000	50.014000	0.000033	NaN	NaN	50000.416667	1
2021.12.16 00:17:00	49.999167	16384	60	60	1	49.981000	50.011000	0.000039	NaN	NaN	49999.166667	1
2021.12.16 00:18:00	49.999517	16384	60	60	1	49.977000	50.013000	0.000054	NaN	NaN	49999.516667	9
2021.12.16 00:19:00	50.000483	0	60	60	1	49.987000	50.016000	0.000051	NaN	NaN	50000.483333	0
2021.12.16 00:20:00	49.998983	0	60	60	1	49.980000	50.017000	0.000060	NaN	NaN	49998.983333	0
2021.12.16 00:21:00	49.999467	0	60	60	1	49.980000	50.015000	0.000042	NaN	NaN	49999.466667	9
2021.12.16 00:22:00	49.999617	0	60	60	1	49.981000	50.022000	0.000054	NaN	NaN	49999.616667	0
2021.12.16 00:23:00	49.999900	0	60	60	1	49.986000	50.022000	0.000062	NaN	NaN	49999.900000	0
2021.12.16 00:24:00	49.999600	0	60	60	1	49.982000	50.013000	0.000044	NaN	NaN	49999.600000	9
2021.12.16 00:25:00	50.000233	0	60	60	1	49.983000	50.017000	0.000055	NaN	NaN	50000.233333	9
2021.12.16 00:26:00	50.000517	0	60	60	1	49.989000	50.018000	0.000051	NaN	NaN	50000.516667	0
2021.12.16 00:27:00	49.999783	0	60	60	1	49.975000	50.018000	0.000069	NaN	NaN	49999.783333	0
2021.12.16 00:28:00	50.001033	0	60	60	1	49.981000	50.021000	0.000063	NaN	NaN	50001.033333	0
2021.12.16 00:29:00	49.999133	0	60	60	1	49.981000	50.013000	0.000046	NaN	NaN	49999.133333	9
2021.12.16 00:30:00	50.000600	0	60	60	1	49.973000	50.015000	0.000069	NaN	NaN	50000.600000	9
2021.12.16 00:31:00	49.999233	0	60	60	1	49.981000	50.021000	0.000062	NaN	NaN	49999.233333	9
2021.12.16 00:32:00	50.000667	0	60	60	1	49.962000	50.015000	0.000080	NaN	NaN	50000.666667	9
2021.12.16 00:33:00	50.000800	0	60	60	1	49.987000	50.019000	0.000045	NaN	NaN	50000.800000	0
2021.12.16 00:34:00	49.998883	0	60	60	1	49.977000	50.014000	0.000060	NaN	NaN	49998.883333	0
2021.12.16 00:35:00	49.999983	0	60	60	1	49.974000	50.016000	0.000055	NaN	NaN	49999.983333	0
2021.12.16 00:36:00	50.001217	0	60	60	1	49.987000	50.017000	0.000052	NaN	NaN	50001.216667	0
2021.12.16 00:37:00	49.998750	0	60	60	1	49.984000	50.014000	0.000053	NaN	NaN	49998.750000	9
2021.12.16 00:38:00	49.999600	0	60	60	1	49.980000	50.020000	0.000071	NaN	NaN	49999.600000	0
2021.12.16 00:39:00	50.000700	0	60	60	1	49.989000	50.019000	0.000044	NaN	NaN	50000.700000	0
2021.12.16 00:40:00	49.999650	0	60	60	1	49.978000	50.019000	0.000066	NaN	NaN	49999.650000	9
2021.12.16 00:41:00	50.000317	0	60	60	1	49.965000	50.016000	0.000070	NaN	NaN	50000.316667	0
2021.12.16 00:42:00	49.999467	0	60	60	1	49.980000	50.012000	0.000044	NaN	NaN	49999.466667	0
2021.12.16 00:43:00	50.000700	0	60	60	1	49.985000	50.015000	0.000056	NaN	NaN	50000.700000	0
2021.12.16 00:44:00	50.000417	0	60	60	1	49.981000	50.012000	0.000036	NaN	NaN	50000.416667	9
2021.12.16 00:45:00	49.999567	0	60	60	1	49.971000	50.017000	0.000077	NaN	NaN	49999.566667	0
2021.12.16 00:46:00	49.999350	0	60	60	1	49.985000	50.016000	0.000049	NaN	NaN	49999.350000	0
2021.12.16 00:47:00	50.001283	0	60	59	1	49.985000	50.018000	0.000049	NaN	NaN	50001.283333	9
2021.12.16 00:48:00	50.000400	0	60	60	1	49.976000	50.015000	0.000066	NaN	NaN	50000.400000	9
2021.12.16 00:49:00	49.998600	0	60	60	1	49.981000	50.014000	0.000046	NaN	NaN	49998.600000	0
2021.12.16 00:50:00	49.999650	0	60	60	1	49.963000	50.014000	0.000060	NaN	NaN	49999.650000	0
2021.12.16 00:51:00	50.000133	0	60	60	1	49.983000	50.019000	0.000047	NaN	NaN	50000.133333	9
2021.12.16 00:52:00	50.000200	0	60	60	1	49.973000	50.016000	0.000081	NaN	NaN	50000.200000	0
2021.12.16 00:53:00	49.999500	0	60	60	1	49.985000	50.016000	0.000044	NaN	NaN	49999.500000	0
2021.12.16 00:54:00	49.999667	0	60	60	1	49.975000	50.023000	0.000075	NaN	NaN	49999.666667	0
2021.12.16 00:55:00	50.000617	0	60	60	1	49.966000	50.019000	0.000079	NaN	NaN	50000.616667	9
2021.12.16 00:56:00	49.999050	0	60	60	1	49.982000	50.013000	0.000058	NaN	NaN	49999.050000	9
2021.12.16 00:57:00	50.000117	0	60	60	1	49.966000	50.016000	0.000079	NaN	NaN	50000.116667	9
2021.12.16 00:58:00	49.999967	0	60	60	1	49.974000	50.015000	0.000063	NaN	NaN	49999.966667	0
2021.12.16 00:59:00	50.000417	0	60	60	1	49.985000	50.016000	0.000052	NaN	NaN	50000.416667	0
2021.12.16 01:00:00	50.000100	0	60	60	1	49.974000	50.016000	0.000052	NaN	NaN	50000.100000	9
2021.12.16 01:01:00	49.998900	0	60	60	1	49.984000	50.011000	0.000045	NaN	NaN	49998.900000	0
2021.12.16 01:02:00	49.999700	0	60	60	1	49.981000	50.024000	0.000068	NaN	NaN	49999.700000	9
