$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.08 00:00:07
$Filename; CO2FT_A_T_Control_20211208.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Control, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Control	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.08 00:15:00	50.000000	16384	60	60	1	49.973000	50.015000	0.000061	NaN	NaN	50000.000000	1
2021.12.08 00:16:00	49.999333	16384	60	60	1	49.986000	50.012000	0.000041	NaN	NaN	49999.333333	1
2021.12.08 00:17:00	50.001000	16384	60	60	1	49.981000	50.020000	0.000060	NaN	NaN	50001.000000	1
2021.12.08 00:18:00	49.999983	16384	60	60	1	49.984000	50.012000	0.000035	NaN	NaN	49999.983333	1
2021.12.08 00:19:00	50.000373	0	59	59	1	49.971000	50.026000	0.000074	NaN	NaN	50000.372881	0
2021.12.08 00:20:00	49.998902	0	61	60	1	49.978000	50.015000	0.000063	NaN	NaN	49998.901639	0
2021.12.08 00:21:00	50.000383	0	60	59	1	49.981000	50.015000	0.000059	NaN	NaN	50000.383333	0
2021.12.08 00:22:00	50.000712	0	59	59	1	49.986000	50.017000	0.000050	NaN	NaN	50000.711864	0
2021.12.08 00:23:00	50.001767	0	60	60	1	49.980000	50.020000	0.000064	NaN	NaN	50001.766667	0
2021.12.08 00:24:00	49.999590	0	61	61	1	49.971000	50.017000	0.000062	NaN	NaN	49999.590164	0
2021.12.08 00:25:00	50.000200	0	60	60	1	49.977000	50.021000	0.000075	NaN	NaN	50000.200000	9
2021.12.08 00:26:00	49.999949	0	59	59	1	49.970000	50.020000	0.000072	NaN	NaN	49999.949153	9
2021.12.08 00:27:00	49.999180	0	61	60	1	49.960000	50.013000	0.000064	NaN	NaN	49999.180328	0
2021.12.08 00:28:00	49.999695	0	59	58	1	49.981000	50.016000	0.000055	NaN	NaN	49999.694915	0
2021.12.08 00:29:00	49.999350	0	60	60	1	49.958000	50.010000	0.000086	NaN	NaN	49999.350000	9
2021.12.08 00:30:00	50.001183	0	60	60	1	49.983000	50.014000	0.000034	NaN	NaN	50001.183333	0
2021.12.08 00:31:00	50.001100	0	60	60	1	49.989000	50.017000	0.000037	NaN	NaN	50001.100000	0
2021.12.08 00:32:00	50.000283	0	60	60	1	49.971000	50.016000	0.000062	NaN	NaN	50000.283333	0
2021.12.08 00:33:00	50.000100	0	60	59	1	49.972000	50.016000	0.000058	NaN	NaN	50000.100000	0
2021.12.08 00:34:00	49.997590	0	61	60	1	49.973000	50.013000	0.000047	NaN	NaN	49997.590164	0
2021.12.08 00:35:00	49.999850	0	60	59	1	49.974000	50.018000	0.000061	NaN	NaN	49999.850000	9
2021.12.08 00:36:00	50.000407	0	59	59	1	49.976000	50.015000	0.000049	NaN	NaN	50000.406780	9
2021.12.08 00:37:00	50.000300	0	60	60	1	49.982000	50.018000	0.000055	NaN	NaN	50000.300000	0
2021.12.08 00:38:00	50.000148	0	61	61	1	49.976000	50.012000	0.000059	NaN	NaN	50000.147541	0
2021.12.08 00:39:00	50.000695	0	59	59	1	49.981000	50.019000	0.000048	NaN	NaN	50000.694915	9
2021.12.08 00:40:00	49.999750	0	60	61	1	49.964000	50.016000	0.000068	NaN	NaN	49999.750000	9
2021.12.08 00:41:00	50.001350	0	60	60	1	49.982000	50.015000	0.000046	NaN	NaN	50001.350000	9
2021.12.08 00:42:00	50.000967	0	60	59	1	49.980000	50.013000	0.000053	NaN	NaN	50000.966667	0
2021.12.08 00:43:00	49.998311	0	61	61	1	49.979000	50.013000	0.000049	NaN	NaN	49998.311475	9
2021.12.08 00:44:00	49.998492	0	59	59	1	49.948000	50.015000	0.000106	NaN	NaN	49998.491525	0
2021.12.08 00:45:00	50.001443	0	61	61	1	49.979000	50.012000	0.000051	NaN	NaN	50001.442623	9
2021.12.08 00:46:00	49.998983	0	59	60	1	49.978000	50.025000	0.000067	NaN	NaN	49998.983051	9
2021.12.08 00:47:00	50.001900	0	60	61	1	49.958000	50.015000	0.000087	NaN	NaN	50001.900000	9
2021.12.08 00:48:00	49.999217	0	60	60	1	49.982000	50.015000	0.000047	NaN	NaN	49999.216667	0
2021.12.08 00:49:00	49.999623	0	61	60	1	49.980000	50.015000	0.000053	NaN	NaN	49999.622951	0
2021.12.08 00:50:00	49.999797	0	59	59	1	49.969000	50.016000	0.000052	NaN	NaN	49999.796610	0
2021.12.08 00:51:00	50.001483	0	60	60	1	49.988000	50.022000	0.000058	NaN	NaN	50001.483333	9
2021.12.08 00:52:00	49.999683	0	60	60	1	49.983000	50.012000	0.000043	NaN	NaN	49999.683333	0
2021.12.08 00:53:00	49.998900	0	60	59	1	49.963000	50.014000	0.000063	NaN	NaN	49998.900000	0
2021.12.08 00:54:00	49.999150	0	60	60	1	49.986000	50.012000	0.000036	NaN	NaN	49999.150000	0
2021.12.08 00:55:00	49.999450	0	60	60	1	49.975000	50.013000	0.000060	NaN	NaN	49999.450000	9
2021.12.08 00:56:00	50.000050	0	60	60	1	49.984000	50.014000	0.000039	NaN	NaN	50000.050000	9
2021.12.08 00:57:00	50.000700	0	60	60	1	49.985000	50.017000	0.000034	NaN	NaN	50000.700000	9
2021.12.08 00:58:00	49.999754	0	61	60	1	49.984000	50.017000	0.000035	NaN	NaN	49999.754098	9
2021.12.08 00:59:00	50.000317	0	60	59	1	49.988000	50.012000	0.000035	NaN	NaN	50000.316667	0
2021.12.08 01:00:00	49.999283	0	60	60	1	49.946000	50.013000	0.000090	NaN	NaN	49999.283333	0
2021.12.08 01:01:00	49.999467	0	60	60	1	49.977000	50.012000	0.000048	NaN	NaN	49999.466667	9
2021.12.08 01:02:00	50.000356	0	59	59	1	49.983000	50.012000	0.000047	NaN	NaN	50000.355932	9
2021.12.08 01:03:00	49.999902	0	61	60	1	49.955000	50.016000	0.000092	NaN	NaN	49999.901639	0
2021.12.08 01:04:00	50.000950	0	60	59	1	49.971000	50.018000	0.000062	NaN	NaN	50000.950000	0
2021.12.08 01:05:00	50.000441	0	59	58	1	49.975000	50.016000	0.000068	NaN	NaN	50000.440678	9
2021.12.08 01:06:00	49.999115	0	61	61	1	49.984000	50.013000	0.000040	NaN	NaN	49999.114754	0
2021.12.08 01:07:00	50.000169	0	59	60	1	49.964000	50.015000	0.000064	NaN	NaN	50000.169492	9
2021.12.08 01:08:00	49.998550	0	60	60	1	49.979000	50.014000	0.000058	NaN	NaN	49998.550000	0
2021.12.08 01:09:00	49.998770	0	61	61	1	49.962000	50.012000	0.000064	NaN	NaN	49998.770492	0
2021.12.08 01:10:00	49.999217	0	60	60	1	49.979000	50.011000	0.000045	NaN	NaN	49999.216667	0
2021.12.08 01:11:00	50.000339	0	59	59	1	49.984000	50.012000	0.000042	NaN	NaN	50000.338983	0
2021.12.08 01:12:00	49.998650	0	60	60	1	49.949000	50.021000	0.000086	NaN	NaN	49998.650000	0
2021.12.08 01:13:00	50.000672	0	61	60	1	49.977000	50.026000	0.000070	NaN	NaN	50000.672131	0
2021.12.08 01:14:00	50.000051	0	59	58	1	49.988000	50.017000	0.000039	NaN	NaN	50000.050847	9
2021.12.08 01:15:00	49.999033	0	61	61	1	49.959000	50.012000	0.000091	NaN	NaN	49999.032787	0
2021.12.08 01:16:00	50.000383	0	60	60	1	49.981000	50.016000	0.000045	NaN	NaN	50000.383333	9
2021.12.08 01:17:00	49.998390	0	59	60	1	49.964000	50.019000	0.000073	NaN	NaN	49998.389831	0
2021.12.08 01:18:00	50.001311	0	61	61	1	49.965000	50.016000	0.000085	NaN	NaN	50001.311475	9
2021.12.08 01:19:00	50.000183	0	60	61	1	49.970000	50.023000	0.000080	NaN	NaN	50000.183333	0
2021.12.08 01:20:00	49.999717	0	60	59	1	49.979000	50.015000	0.000061	NaN	NaN	49999.716667	9
2021.12.08 01:21:00	49.999441	0	59	58	1	49.988000	50.016000	0.000037	NaN	NaN	49999.440678	0
2021.12.08 01:22:00	50.001150	0	60	60	1	49.979000	50.016000	0.000064	NaN	NaN	50001.150000	0
2021.12.08 01:23:00	49.998836	0	61	62	1	49.980000	50.015000	0.000055	NaN	NaN	49998.836066	9
2021.12.08 01:24:00	50.000017	0	60	59	1	49.981000	50.023000	0.000058	NaN	NaN	50000.016667	0
2021.12.08 01:25:00	49.999271	0	59	58	1	49.986000	50.020000	0.000049	NaN	NaN	49999.271186	0
2021.12.08 01:26:00	50.001246	0	61	61	1	49.979000	50.015000	0.000059	NaN	NaN	50001.245902	9
2021.12.08 01:27:00	49.999833	0	60	60	1	49.960000	50.014000	0.000080	NaN	NaN	49999.833333	0
2021.12.08 01:28:00	49.999967	0	60	60	1	49.978000	50.013000	0.000074	NaN	NaN	49999.966667	0
2021.12.08 01:29:00	50.000017	0	60	60	1	49.980000	50.017000	0.000060	NaN	NaN	50000.016667	9
2021.12.08 01:30:00	49.999322	0	59	59	1	49.957000	50.020000	0.000074	NaN	NaN	49999.322034	0
2021.12.08 01:31:00	50.000467	0	60	59	1	49.988000	50.017000	0.000051	NaN	NaN	50000.466667	9
2021.12.08 01:32:00	49.999033	0	60	60	1	49.972000	50.012000	0.000062	NaN	NaN	49999.033333	0
2021.12.08 01:33:00	49.999900	0	60	60	1	49.989000	50.010000	0.000032	NaN	NaN	49999.900000	9
2021.12.08 01:34:00	49.999689	0	61	61	1	49.984000	50.020000	0.000055	NaN	NaN	49999.688525	9
2021.12.08 01:35:00	49.998898	0	59	59	1	49.985000	50.014000	0.000046	NaN	NaN	49998.898305	0
2021.12.08 01:36:00	50.000067	0	60	60	1	49.956000	50.015000	0.000077	NaN	NaN	50000.066667	9
2021.12.08 01:37:00	49.998787	0	61	61	1	49.963000	50.014000	0.000086	NaN	NaN	49998.786885	9
2021.12.08 01:38:00	50.000550	0	60	59	1	49.983000	50.015000	0.000043	NaN	NaN	50000.550000	0
2021.12.08 01:39:00	49.999533	0	60	59	1	49.980000	50.019000	0.000046	NaN	NaN	49999.533333	0
2021.12.08 01:40:00	50.000417	0	60	60	1	49.987000	50.015000	0.000034	NaN	NaN	50000.416667	9
2021.12.08 01:41:00	50.000051	0	59	59	1	49.978000	50.019000	0.000074	NaN	NaN	50000.050847	9
2021.12.08 01:42:00	49.999787	0	61	61	1	49.974000	50.013000	0.000054	NaN	NaN	49999.786885	9
2021.12.08 01:43:00	50.001034	0	59	59	1	49.986000	50.017000	0.000046	NaN	NaN	50001.033898	9
2021.12.08 01:44:00	49.999917	0	60	59	1	49.976000	50.019000	0.000070	NaN	NaN	49999.916667	0
2021.12.08 01:45:00	50.000574	0	61	61	1	49.948000	50.013000	0.000084	NaN	NaN	50000.573770	0
2021.12.08 01:46:00	49.999220	0	59	59	1	49.984000	50.015000	0.000047	NaN	NaN	49999.220339	9
2021.12.08 01:47:00	49.999450	0	60	60	1	49.977000	50.016000	0.000081	NaN	NaN	49999.450000	0
2021.12.08 01:48:00	50.000983	0	60	60	1	49.972000	50.017000	0.000067	NaN	NaN	50000.983333	0
2021.12.08 01:49:00	49.999426	0	61	61	1	49.976000	50.012000	0.000058	NaN	NaN	49999.426230	0
2021.12.08 01:50:00	50.000317	0	60	60	1	49.983000	50.023000	0.000060	NaN	NaN	50000.316667	0
2021.12.08 01:51:00	50.000767	0	60	60	1	49.983000	50.016000	0.000043	NaN	NaN	50000.766667	0
2021.12.08 01:52:00	49.999133	0	60	59	1	49.975000	50.014000	0.000063	NaN	NaN	49999.133333	0
2021.12.08 01:53:00	49.999966	0	59	59	1	49.978000	50.019000	0.000054	NaN	NaN	49999.966102	9
2021.12.08 01:54:00	50.000262	0	61	61	1	49.985000	50.016000	0.000043	NaN	NaN	50000.262295	0
2021.12.08 01:55:00	49.999441	0	59	59	1	49.986000	50.015000	0.000040	NaN	NaN	49999.440678	9
2021.12.08 01:56:00	50.000377	0	61	61	1	49.989000	50.013000	0.000036	NaN	NaN	50000.377049	0
2021.12.08 01:57:00	49.999932	0	59	60	1	49.961000	50.017000	0.000081	NaN	NaN	49999.932203	0
2021.12.08 01:58:00	49.999836	0	61	62	1	49.979000	50.016000	0.000053	NaN	NaN	49999.836066	9
2021.12.08 01:59:00	49.999797	0	59	58	1	49.984000	50.018000	0.000047	NaN	NaN	49999.796610	0
2021.12.08 02:00:00	50.000667	0	60	60	1	49.975000	50.013000	0.000056	NaN	NaN	50000.666667	0
2021.12.08 02:01:00	50.000083	0	60	60	1	49.985000	50.014000	0.000047	NaN	NaN	50000.083333	0
2021.12.08 02:02:00	49.999417	0	60	60	1	49.962000	50.013000	0.000061	NaN	NaN	49999.416667	0
2021.12.08 02:03:00	49.998933	0	60	59	1	49.982000	50.013000	0.000058	NaN	NaN	49998.933333	0
2021.12.08 02:04:00	50.000367	0	60	60	1	49.983000	50.020000	0.000052	NaN	NaN	50000.366667	9
2021.12.08 02:05:00	50.000279	0	61	61	1	49.955000	50.019000	0.000083	NaN	NaN	50000.278689	0
2021.12.08 02:06:00	49.998678	0	59	60	1	49.968000	50.011000	0.000051	NaN	NaN	49998.677966	9
2021.12.08 02:07:00	50.002148	0	61	61	1	49.982000	50.014000	0.000047	NaN	NaN	50002.147541	9
2021.12.08 02:08:00	49.999220	0	59	59	1	49.979000	50.009000	0.000039	NaN	NaN	49999.220339	0
2021.12.08 02:09:00	50.000967	0	60	59	1	49.984000	50.018000	0.000057	NaN	NaN	50000.966667	9
2021.12.08 02:10:00	49.999417	0	60	60	1	49.969000	50.013000	0.000067	NaN	NaN	49999.416667	0
2021.12.08 02:11:00	50.000817	0	60	60	1	49.982000	50.018000	0.000045	NaN	NaN	50000.816667	0
2021.12.08 02:12:00	49.999164	0	61	61	1	49.980000	50.017000	0.000056	NaN	NaN	49999.163934	0
2021.12.08 02:13:00	50.000233	0	60	60	1	49.985000	50.015000	0.000039	NaN	NaN	50000.233333	0
2021.12.08 02:14:00	50.000610	0	59	60	1	49.982000	50.018000	0.000052	NaN	NaN	50000.610169	0
2021.12.08 02:15:00	49.999623	0	61	61	1	49.971000	50.015000	0.000053	NaN	NaN	49999.622951	0
2021.12.08 02:16:00	49.999797	0	59	59	1	49.986000	50.014000	0.000054	NaN	NaN	49999.796610	0
2021.12.08 02:17:00	49.999016	0	61	60	1	49.982000	50.021000	0.000050	NaN	NaN	49999.016393	0
2021.12.08 02:18:00	50.000133	0	60	59	1	49.974000	50.012000	0.000048	NaN	NaN	50000.133333	0
2021.12.08 02:19:00	50.000683	0	60	60	1	49.970000	50.025000	0.000070	NaN	NaN	50000.683333	9
2021.12.08 02:20:00	49.999254	0	59	59	1	49.956000	50.014000	0.000132	NaN	NaN	49999.254237	9
2021.12.08 02:21:00	50.001150	0	60	60	1	49.981000	50.016000	0.000051	NaN	NaN	50001.150000	0
2021.12.08 02:22:00	50.001344	0	61	61	1	49.983000	50.021000	0.000050	NaN	NaN	50001.344262	9
2021.12.08 02:23:00	49.999949	0	59	59	1	49.985000	50.016000	0.000045	NaN	NaN	49999.949153	0
2021.12.08 02:24:00	50.000639	0	61	60	1	49.962000	50.015000	0.000069	NaN	NaN	50000.639344	0
2021.12.08 02:25:00	49.999661	0	59	59	1	49.973000	50.015000	0.000059	NaN	NaN	49999.661017	9
2021.12.08 02:26:00	50.001433	0	60	60	1	49.981000	50.020000	0.000053	NaN	NaN	50001.433333	9
2021.12.08 02:27:00	49.997967	0	60	60	1	49.973000	50.012000	0.000074	NaN	NaN	49997.966667	9
2021.12.08 02:28:00	50.001550	0	60	60	1	49.977000	50.021000	0.000086	NaN	NaN	50001.550000	0
2021.12.08 02:29:00	49.999525	0	61	61	1	49.977000	50.018000	0.000059	NaN	NaN	49999.524590	0
2021.12.08 02:30:00	50.000797	0	59	60	1	49.959000	50.013000	0.000059	NaN	NaN	50000.796610	9
2021.12.08 02:31:00	49.999683	0	60	59	1	49.982000	50.014000	0.000048	NaN	NaN	49999.683333	9
2021.12.08 02:32:00	50.001117	0	60	59	1	49.986000	50.017000	0.000042	NaN	NaN	50001.116667	9
2021.12.08 02:33:00	50.000426	0	61	61	1	49.986000	50.013000	0.000035	NaN	NaN	50000.426230	9
2021.12.08 02:34:00	49.999864	0	59	59	1	49.980000	50.011000	0.000045	NaN	NaN	49999.864407	9
2021.12.08 02:35:00	50.001183	0	60	61	1	49.974000	50.017000	0.000072	NaN	NaN	50001.183333	0
2021.12.08 02:36:00	50.000433	0	60	59	1	49.973000	50.013000	0.000060	NaN	NaN	50000.433333	0
2021.12.08 02:37:00	49.999933	0	60	59	1	49.981000	50.012000	0.000043	NaN	NaN	49999.933333	9
2021.12.08 02:38:00	49.999098	0	61	61	1	49.960000	50.011000	0.000068	NaN	NaN	49999.098361	0
2021.12.08 02:39:00	49.999783	0	60	60	1	49.981000	50.018000	0.000049	NaN	NaN	49999.783333	9
2021.12.08 02:40:00	50.000367	0	60	60	1	49.968000	50.017000	0.000066	NaN	NaN	50000.366667	0
2021.12.08 02:41:00	50.000483	0	60	60	1	49.988000	50.013000	0.000032	NaN	NaN	50000.483333	9
2021.12.08 02:42:00	50.001150	0	60	60	1	49.985000	50.016000	0.000040	NaN	NaN	50001.150000	0
2021.12.08 02:43:00	50.000356	0	59	58	1	49.979000	50.014000	0.000058	NaN	NaN	50000.355932	9
2021.12.08 02:44:00	49.997852	0	61	61	1	49.977000	50.014000	0.000061	NaN	NaN	49997.852459	0
2021.12.08 02:45:00	50.002136	0	59	59	1	49.990000	50.014000	0.000031	NaN	NaN	50002.135593	0
2021.12.08 02:46:00	49.999279	0	61	61	1	49.985000	50.015000	0.000051	NaN	NaN	49999.278689	0
2021.12.08 02:47:00	50.001254	0	59	59	1	49.980000	50.017000	0.000052	NaN	NaN	50001.254237	0
2021.12.08 02:48:00	49.999918	0	61	61	1	49.984000	50.014000	0.000041	NaN	NaN	49999.918033	9
2021.12.08 02:49:00	50.000492	0	59	58	1	49.978000	50.014000	0.000044	NaN	NaN	50000.491525	0
2021.12.08 02:50:00	50.000311	0	61	61	1	49.981000	50.021000	0.000064	NaN	NaN	50000.311475	0
2021.12.08 02:51:00	50.000000	0	59	59	1	49.975000	50.021000	0.000058	NaN	NaN	50000.000000	9
2021.12.08 02:52:00	50.000417	0	60	60	1	49.986000	50.016000	0.000049	NaN	NaN	50000.416667	0
2021.12.08 02:53:00	49.998852	0	61	61	1	49.983000	50.016000	0.000043	NaN	NaN	49998.852459	0
2021.12.08 02:54:00	49.999763	0	59	59	1	49.962000	50.015000	0.000051	NaN	NaN	49999.762712	0
2021.12.08 02:55:00	49.999550	0	60	59	1	49.983000	50.010000	0.000043	NaN	NaN	49999.550000	9
2021.12.08 02:56:00	50.000900	0	60	60	1	49.983000	50.014000	0.000051	NaN	NaN	50000.900000	9
2021.12.08 02:57:00	49.999517	0	60	61	1	49.982000	50.010000	0.000038	NaN	NaN	49999.516667	9
2021.12.08 02:58:00	50.000433	0	60	60	1	49.970000	50.017000	0.000077	NaN	NaN	50000.433333	0
2021.12.08 02:59:00	49.998623	0	61	60	1	49.963000	50.014000	0.000071	NaN	NaN	49998.622951	0
2021.12.08 03:00:00	49.999610	0	59	59	1	49.983000	50.015000	0.000051	NaN	NaN	49999.610169	9
2021.12.08 03:01:00	50.000950	0	60	60	1	49.985000	50.015000	0.000039	NaN	NaN	50000.950000	0
2021.12.08 03:02:00	49.998656	0	61	61	1	49.969000	50.012000	0.000058	NaN	NaN	49998.655738	9
2021.12.08 03:03:00	49.999458	0	59	59	1	49.976000	50.022000	0.000065	NaN	NaN	49999.457627	0
2021.12.08 03:04:00	49.999933	0	60	60	1	49.986000	50.011000	0.000031	NaN	NaN	49999.933333	0
2021.12.08 03:05:00	50.000525	0	61	62	1	49.950000	50.018000	0.000092	NaN	NaN	50000.524590	9
2021.12.08 03:06:00	50.000051	0	59	58	1	49.983000	50.011000	0.000035	NaN	NaN	50000.050847	0
2021.12.08 03:07:00	50.001583	0	60	60	1	49.978000	50.018000	0.000049	NaN	NaN	50001.583333	0
2021.12.08 03:08:00	50.000583	0	60	60	1	49.987000	50.011000	0.000032	NaN	NaN	50000.583333	0
2021.12.08 03:09:00	49.999197	0	61	61	1	49.966000	50.015000	0.000058	NaN	NaN	49999.196721	9
2021.12.08 03:10:00	50.001533	0	60	60	1	49.986000	50.034000	0.000051	NaN	NaN	50001.533333	0
2021.12.08 03:11:00	49.999600	0	60	61	1	49.981000	50.015000	0.000049	NaN	NaN	49999.600000	0
2021.12.08 03:12:00	49.999633	0	60	59	1	49.981000	50.015000	0.000056	NaN	NaN	49999.633333	9
2021.12.08 03:13:00	50.001288	0	59	58	1	49.982000	50.012000	0.000033	NaN	NaN	50001.288136	0
2021.12.08 03:14:00	49.999017	0	60	60	1	49.977000	50.014000	0.000055	NaN	NaN	49999.016667	9
2021.12.08 03:15:00	50.000350	0	60	60	1	49.976000	50.019000	0.000068	NaN	NaN	50000.350000	0
2021.12.08 03:16:00	50.001417	0	60	60	1	49.988000	50.014000	0.000034	NaN	NaN	50001.416667	9
2021.12.08 03:17:00	49.999067	0	60	61	1	49.960000	50.010000	0.000077	NaN	NaN	49999.066667	9
2021.12.08 03:18:00	50.000410	0	61	61	1	49.978000	50.022000	0.000075	NaN	NaN	50000.409836	0
2021.12.08 03:19:00	50.000533	0	60	60	1	49.975000	50.015000	0.000056	NaN	NaN	50000.533333	0
2021.12.08 03:20:00	50.000051	0	59	59	1	49.965000	50.020000	0.000061	NaN	NaN	50000.050847	9
2021.12.08 03:21:00	50.000377	0	61	61	1	49.970000	50.018000	0.000076	NaN	NaN	50000.377049	9
2021.12.08 03:22:00	49.999983	0	59	59	1	49.979000	50.015000	0.000046	NaN	NaN	49999.983051	9
2021.12.08 03:23:00	50.001283	0	60	60	1	49.989000	50.013000	0.000029	NaN	NaN	50001.283333	9
2021.12.08 03:24:00	49.998717	0	60	59	1	49.969000	50.015000	0.000044	NaN	NaN	49998.716667	0
2021.12.08 03:25:00	50.000200	0	60	60	1	49.969000	50.011000	0.000043	NaN	NaN	50000.200000	0
2021.12.08 03:26:00	49.998984	0	61	61	1	49.981000	50.012000	0.000048	NaN	NaN	49998.983607	9
2021.12.08 03:27:00	49.999750	0	60	60	1	49.973000	50.017000	0.000084	NaN	NaN	49999.750000	9
2021.12.08 03:28:00	49.999322	0	59	59	1	49.980000	50.015000	0.000058	NaN	NaN	49999.322034	9
2021.12.08 03:29:00	50.000197	0	61	61	1	49.987000	50.013000	0.000028	NaN	NaN	50000.196721	9
2021.12.08 03:30:00	49.999356	0	59	60	1	49.973000	50.011000	0.000048	NaN	NaN	49999.355932	0
