$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.10 00:00:05
$Filename; CO2FT_A_T_Control_20211210.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Control, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Control	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.10 01:06:00	50.000817	0	60	60	1	49.980000	50.017000	0.000043	NaN	NaN	50000.816667	0
2021.12.10 01:07:00	50.000383	0	60	60	1	49.981000	50.016000	0.000060	NaN	NaN	50000.383333	9
2021.12.10 01:08:00	49.999983	0	60	61	1	49.983000	50.014000	0.000045	NaN	NaN	49999.983333	0
2021.12.10 01:09:00	49.999738	0	61	61	1	49.983000	50.015000	0.000047	NaN	NaN	49999.737705	9
2021.12.10 01:10:00	50.000610	0	59	59	1	49.985000	50.014000	0.000046	NaN	NaN	50000.610169	0
2021.12.10 01:11:00	49.999459	0	61	61	1	49.980000	50.012000	0.000048	NaN	NaN	49999.459016	0
2021.12.10 01:12:00	50.000712	0	59	59	1	49.985000	50.024000	0.000067	NaN	NaN	50000.711864	9
2021.12.10 01:13:00	50.000883	0	60	60	1	49.979000	50.014000	0.000055	NaN	NaN	50000.883333	0
2021.12.10 01:14:00	50.000167	0	60	61	1	49.982000	50.018000	0.000050	NaN	NaN	50000.166667	9
2021.12.10 01:15:00	49.999867	0	60	60	1	49.984000	50.016000	0.000051	NaN	NaN	49999.866667	0
2021.12.10 01:16:00	49.999167	0	60	60	1	49.985000	50.015000	0.000041	NaN	NaN	49999.166667	9
2021.12.10 01:17:00	50.001217	0	60	59	1	49.987000	50.016000	0.000046	NaN	NaN	50001.216667	9
2021.12.10 01:18:00	50.000767	0	60	60	1	49.971000	50.016000	0.000071	NaN	NaN	50000.766667	0
2021.12.10 01:19:00	50.000233	0	60	60	1	49.986000	50.014000	0.000049	NaN	NaN	50000.233333	9
2021.12.10 01:20:00	49.999067	0	60	60	1	49.987000	50.025000	0.000037	NaN	NaN	49999.066667	9
2021.12.10 01:21:00	50.000443	0	61	61	1	49.971000	50.018000	0.000075	NaN	NaN	50000.442623	9
2021.12.10 01:22:00	49.999559	0	59	59	1	49.953000	50.021000	0.000117	NaN	NaN	49999.559322	0
2021.12.10 01:23:00	50.000066	0	61	60	1	49.982000	50.023000	0.000061	NaN	NaN	50000.065574	0
2021.12.10 01:24:00	49.999949	0	59	58	1	49.966000	50.027000	0.000076	NaN	NaN	49999.949153	9
2021.12.10 01:25:00	50.000733	0	60	60	1	49.981000	50.019000	0.000057	NaN	NaN	50000.733333	0
2021.12.10 01:26:00	50.000705	0	61	61	1	49.974000	50.016000	0.000052	NaN	NaN	50000.704918	0
2021.12.10 01:27:00	49.999475	0	59	59	1	49.981000	50.014000	0.000052	NaN	NaN	49999.474576	9
2021.12.10 01:28:00	50.001267	0	60	61	1	49.956000	50.018000	0.000089	NaN	NaN	50001.266667	0
2021.12.10 01:29:00	49.999550	0	60	60	1	49.985000	50.011000	0.000047	NaN	NaN	49999.550000	0
2021.12.10 01:30:00	49.999083	0	60	60	1	49.984000	50.016000	0.000045	NaN	NaN	49999.083333	0
2021.12.10 01:31:00	49.999900	0	60	59	1	49.982000	50.014000	0.000040	NaN	NaN	49999.900000	9
2021.12.10 01:32:00	50.000117	0	60	60	1	49.986000	50.013000	0.000036	NaN	NaN	50000.116667	0
2021.12.10 01:33:00	50.000400	0	60	60	1	49.978000	50.017000	0.000053	NaN	NaN	50000.400000	0
2021.12.10 01:34:00	49.998700	0	60	60	1	49.983000	50.017000	0.000048	NaN	NaN	49998.700000	9
2021.12.10 01:35:00	49.999393	0	61	61	1	49.981000	50.013000	0.000055	NaN	NaN	49999.393443	0
2021.12.10 01:36:00	50.000237	0	59	60	1	49.987000	50.018000	0.000040	NaN	NaN	50000.237288	9
2021.12.10 01:37:00	49.999533	0	60	61	1	49.984000	50.016000	0.000044	NaN	NaN	49999.533333	9
2021.12.10 01:38:00	50.001017	0	60	59	1	49.981000	50.015000	0.000049	NaN	NaN	50001.016667	0
2021.12.10 01:39:00	50.000983	0	60	59	1	49.985000	50.022000	0.000045	NaN	NaN	50000.983333	9
2021.12.10 01:40:00	50.000800	0	60	60	1	49.975000	50.024000	0.000075	NaN	NaN	50000.800000	9
2021.12.10 01:41:00	49.999639	0	61	61	1	49.985000	50.014000	0.000039	NaN	NaN	49999.639344	0
2021.12.10 01:42:00	50.000525	0	59	59	1	49.984000	50.019000	0.000066	NaN	NaN	50000.525424	0
2021.12.10 01:43:00	50.002117	0	60	60	1	49.985000	50.016000	0.000033	NaN	NaN	50002.116667	0
2021.12.10 01:44:00	49.999233	0	60	61	1	49.979000	50.020000	0.000059	NaN	NaN	49999.233333	0
2021.12.10 01:45:00	49.999683	0	60	59	1	49.988000	50.012000	0.000036	NaN	NaN	49999.683333	9
2021.12.10 01:46:00	49.999767	0	60	60	1	49.989000	50.012000	0.000038	NaN	NaN	49999.766667	0
2021.12.10 01:47:00	50.001050	0	60	60	1	49.968000	50.020000	0.000075	NaN	NaN	50001.050000	9
2021.12.10 01:48:00	50.000869	0	61	61	1	49.979000	50.017000	0.000056	NaN	NaN	50000.868852	0
2021.12.10 01:49:00	49.999542	0	59	59	1	49.976000	50.011000	0.000044	NaN	NaN	49999.542373	0
2021.12.10 01:50:00	49.999567	0	60	60	1	49.984000	50.017000	0.000047	NaN	NaN	49999.566667	0
2021.12.10 01:51:00	49.999933	0	60	61	1	49.970000	50.014000	0.000057	NaN	NaN	49999.933333	0
2021.12.10 01:52:00	49.999450	0	60	60	1	49.979000	50.012000	0.000041	NaN	NaN	49999.450000	0
2021.12.10 01:53:00	50.000541	0	61	60	1	49.985000	50.017000	0.000047	NaN	NaN	50000.540984	9
2021.12.10 01:54:00	49.998966	0	59	59	1	49.963000	50.013000	0.000066	NaN	NaN	49998.966102	0
2021.12.10 01:55:00	50.000350	0	60	60	1	49.984000	50.018000	0.000053	NaN	NaN	50000.350000	0
2021.12.10 01:56:00	49.999950	0	60	60	1	49.983000	50.017000	0.000046	NaN	NaN	49999.950000	0
2021.12.10 01:57:00	49.999383	0	60	59	1	49.979000	50.013000	0.000044	NaN	NaN	49999.383333	9
2021.12.10 01:58:00	49.999150	0	60	60	1	49.971000	50.013000	0.000059	NaN	NaN	49999.150000	0
2021.12.10 01:59:00	49.999833	0	60	60	1	49.986000	50.013000	0.000032	NaN	NaN	49999.833333	0
2021.12.10 02:00:00	49.999667	0	60	60	1	49.981000	50.012000	0.000046	NaN	NaN	49999.666667	9
2021.12.10 02:01:00	50.000393	0	61	61	1	49.967000	50.017000	0.000098	NaN	NaN	50000.393443	9
2021.12.10 02:02:00	50.001767	0	60	61	1	49.969000	50.021000	0.000079	NaN	NaN	50001.766667	0
2021.12.10 02:03:00	50.000407	0	59	59	1	49.981000	50.019000	0.000075	NaN	NaN	50000.406780	9
2021.12.10 02:04:00	50.001433	0	60	60	1	49.960000	50.021000	0.000130	NaN	NaN	50001.433333	0
2021.12.10 02:05:00	50.000017	0	60	60	1	49.980000	50.019000	0.000072	NaN	NaN	50000.016667	9
2021.12.10 02:06:00	49.999900	0	60	60	1	49.967000	50.024000	0.000077	NaN	NaN	49999.900000	9
2021.12.10 02:07:00	49.999667	0	60	60	1	49.981000	50.020000	0.000054	NaN	NaN	49999.666667	9
2021.12.10 02:08:00	50.000167	0	60	60	1	49.969000	50.018000	0.000090	NaN	NaN	50000.166667	9
2021.12.10 02:09:00	49.999733	0	60	60	1	49.984000	50.015000	0.000063	NaN	NaN	49999.733333	0
2021.12.10 02:10:00	50.001098	0	61	61	1	49.986000	50.025000	0.000058	NaN	NaN	50001.098361	9
2021.12.10 02:11:00	50.000271	0	59	59	1	49.983000	50.020000	0.000053	NaN	NaN	50000.271186	0
2021.12.10 02:12:00	50.000180	0	61	60	1	49.977000	50.025000	0.000080	NaN	NaN	50000.180328	0
2021.12.10 02:13:00	49.999136	0	59	58	1	49.986000	50.016000	0.000043	NaN	NaN	49999.135593	9
2021.12.10 02:14:00	49.999283	0	60	60	1	49.980000	50.021000	0.000066	NaN	NaN	49999.283333	0
2021.12.10 02:15:00	50.000639	0	61	61	1	49.978000	50.019000	0.000063	NaN	NaN	50000.639344	9
2021.12.10 02:16:00	49.999783	0	60	60	1	49.971000	50.016000	0.000058	NaN	NaN	49999.783333	9
2021.12.10 02:17:00	50.001067	0	60	60	1	49.987000	50.024000	0.000055	NaN	NaN	50001.066667	0
2021.12.10 02:18:00	50.000678	0	59	58	1	49.977000	50.016000	0.000062	NaN	NaN	50000.677966	9
2021.12.10 02:19:00	49.999967	0	61	61	1	49.963000	50.022000	0.000079	NaN	NaN	49999.967213	0
2021.12.10 02:20:00	50.000085	0	59	59	1	49.961000	50.026000	0.000110	NaN	NaN	50000.084746	9
2021.12.10 02:21:00	50.000164	0	61	61	1	49.970000	50.015000	0.000075	NaN	NaN	50000.163934	0
2021.12.10 02:22:00	49.999102	0	59	59	1	49.984000	50.015000	0.000041	NaN	NaN	49999.101695	9
2021.12.10 02:23:00	49.999721	0	61	61	1	49.969000	50.015000	0.000069	NaN	NaN	49999.721311	0
2021.12.10 02:24:00	49.998617	0	60	59	1	49.970000	50.013000	0.000069	NaN	NaN	49998.616667	0
2021.12.10 02:25:00	50.002017	0	60	59	1	49.969000	50.025000	0.000071	NaN	NaN	50002.016667	9
2021.12.10 02:26:00	49.998475	0	59	59	1	49.968000	50.012000	0.000054	NaN	NaN	49998.474576	0
2021.12.10 02:27:00	50.001133	0	60	61	1	49.986000	50.019000	0.000036	NaN	NaN	50001.133333	0
2021.12.10 02:28:00	50.000883	0	60	60	1	49.977000	50.015000	0.000051	NaN	NaN	50000.883333	9
2021.12.10 02:29:00	49.999754	0	61	60	1	49.981000	50.013000	0.000049	NaN	NaN	49999.754098	0
2021.12.10 02:30:00	49.999966	0	59	59	1	49.983000	50.019000	0.000054	NaN	NaN	49999.966102	9
2021.12.10 02:31:00	50.000217	0	60	60	1	49.983000	50.017000	0.000046	NaN	NaN	50000.216667	0
2021.12.10 02:32:00	49.998367	0	60	60	1	49.978000	50.011000	0.000043	NaN	NaN	49998.366667	9
2021.12.10 02:33:00	50.000683	0	60	59	1	49.978000	50.015000	0.000057	NaN	NaN	50000.683333	0
2021.12.10 02:34:00	50.000867	0	60	60	1	49.973000	50.017000	0.000067	NaN	NaN	50000.866667	0
2021.12.10 02:35:00	49.999067	0	60	60	1	49.974000	50.013000	0.000061	NaN	NaN	49999.066667	9
2021.12.10 02:36:00	49.999098	0	61	61	1	49.972000	50.014000	0.000052	NaN	NaN	49999.098361	9
2021.12.10 02:37:00	50.000525	0	59	59	1	49.960000	50.015000	0.000084	NaN	NaN	50000.525424	0
2021.12.10 02:38:00	50.000217	0	60	60	1	49.983000	50.016000	0.000062	NaN	NaN	50000.216667	0
2021.12.10 02:39:00	50.000100	0	60	59	1	49.981000	50.015000	0.000053	NaN	NaN	50000.100000	0
2021.12.10 02:40:00	49.998683	0	60	59	1	49.973000	50.018000	0.000050	NaN	NaN	49998.683333	0
2021.12.10 02:41:00	49.999933	0	60	60	1	49.973000	50.015000	0.000061	NaN	NaN	49999.933333	0
2021.12.10 02:42:00	49.998750	0	60	60	1	49.979000	50.012000	0.000042	NaN	NaN	49998.750000	0
2021.12.10 02:43:00	49.999183	0	60	60	1	49.980000	50.015000	0.000065	NaN	NaN	49999.183333	0
2021.12.10 02:44:00	49.999770	0	61	61	1	49.980000	50.014000	0.000048	NaN	NaN	49999.770492	0
2021.12.10 02:45:00	49.999695	0	59	59	1	49.988000	50.014000	0.000037	NaN	NaN	49999.694915	0
2021.12.10 02:46:00	50.000917	0	60	61	1	49.987000	50.013000	0.000040	NaN	NaN	50000.916667	9
2021.12.10 02:47:00	50.000233	0	60	60	1	49.989000	50.014000	0.000033	NaN	NaN	50000.233333	0
2021.12.10 02:48:00	50.000350	0	60	59	1	49.977000	50.018000	0.000054	NaN	NaN	50000.350000	0
2021.12.10 02:49:00	49.999574	0	61	61	1	49.985000	50.016000	0.000048	NaN	NaN	49999.573770	9
2021.12.10 02:50:00	50.000237	0	59	59	1	49.986000	50.017000	0.000039	NaN	NaN	50000.237288	0
2021.12.10 02:51:00	49.999683	0	60	60	1	49.989000	50.013000	0.000038	NaN	NaN	49999.683333	9
2021.12.10 02:52:00	50.000983	0	60	60	1	49.976000	50.015000	0.000059	NaN	NaN	50000.983333	0
2021.12.10 02:53:00	50.000410	0	61	60	1	49.982000	50.017000	0.000056	NaN	NaN	50000.409836	9
2021.12.10 02:54:00	49.999966	0	59	58	1	49.991000	50.011000	0.000031	NaN	NaN	49999.966102	9
2021.12.10 02:55:00	50.000083	0	60	60	1	49.956000	50.020000	0.000089	NaN	NaN	50000.083333	0
2021.12.10 02:56:00	49.999672	0	61	61	1	49.975000	50.021000	0.000063	NaN	NaN	49999.672131	9
2021.12.10 02:57:00	50.000424	0	59	60	1	49.984000	50.016000	0.000041	NaN	NaN	50000.423729	0
2021.12.10 02:58:00	50.000633	0	60	61	1	49.974000	50.018000	0.000054	NaN	NaN	50000.633333	9
2021.12.10 02:59:00	50.000050	0	60	59	1	49.983000	50.012000	0.000031	NaN	NaN	50000.050000	0
2021.12.10 03:00:00	50.000574	0	61	61	1	49.984000	50.018000	0.000054	NaN	NaN	50000.573770	9
2021.12.10 03:01:00	49.999763	0	59	59	1	49.983000	50.017000	0.000046	NaN	NaN	49999.762712	9
2021.12.10 03:02:00	50.000267	0	60	60	1	49.981000	50.015000	0.000039	NaN	NaN	50000.266667	0
2021.12.10 03:03:00	50.000850	0	60	60	1	49.987000	50.017000	0.000044	NaN	NaN	50000.850000	9
2021.12.10 03:04:00	49.999717	0	60	60	1	49.984000	50.013000	0.000044	NaN	NaN	49999.716667	9
2021.12.10 03:05:00	49.999951	0	61	61	1	49.966000	50.019000	0.000069	NaN	NaN	49999.950820	0
2021.12.10 03:06:00	50.000644	0	59	58	1	49.987000	50.021000	0.000051	NaN	NaN	50000.644068	9
2021.12.10 03:07:00	50.000667	0	60	59	1	49.983000	50.012000	0.000044	NaN	NaN	50000.666667	0
2021.12.10 03:08:00	49.999150	0	60	60	1	49.973000	50.018000	0.000068	NaN	NaN	49999.150000	0
2021.12.10 03:09:00	50.000450	0	60	60	1	49.987000	50.015000	0.000043	NaN	NaN	50000.450000	0
2021.12.10 03:10:00	49.999918	0	61	61	1	49.972000	50.015000	0.000064	NaN	NaN	49999.918033	0
2021.12.10 03:11:00	49.999407	0	59	60	1	49.978000	50.014000	0.000045	NaN	NaN	49999.406780	9
2021.12.10 03:12:00	49.999917	0	60	60	1	49.985000	50.014000	0.000040	NaN	NaN	49999.916667	9
2021.12.10 03:13:00	50.000328	0	61	60	1	49.954000	50.017000	0.000080	NaN	NaN	50000.327869	0
2021.12.10 03:14:00	50.000288	0	59	59	1	49.984000	50.013000	0.000042	NaN	NaN	50000.288136	0
2021.12.10 03:15:00	50.000000	0	61	61	1	49.984000	50.021000	0.000064	NaN	NaN	50000.000000	0
2021.12.10 03:16:00	49.999117	0	60	60	1	49.985000	50.015000	0.000039	NaN	NaN	49999.116667	0
2021.12.10 03:17:00	49.999915	0	59	60	1	49.984000	50.014000	0.000042	NaN	NaN	49999.915254	0
2021.12.10 03:18:00	49.998918	0	61	61	1	49.977000	50.014000	0.000053	NaN	NaN	49998.918033	9
2021.12.10 03:19:00	50.001559	0	59	58	1	49.987000	50.021000	0.000053	NaN	NaN	50001.559322	0
2021.12.10 03:20:00	49.998817	0	60	60	1	49.963000	50.015000	0.000079	NaN	NaN	49998.816667	9
2021.12.10 03:21:00	49.999738	0	61	61	1	49.988000	50.014000	0.000038	NaN	NaN	49999.737705	9
2021.12.10 03:22:00	50.000356	0	59	59	1	49.987000	50.017000	0.000043	NaN	NaN	50000.355932	0
2021.12.10 03:23:00	50.000361	0	61	61	1	49.961000	50.018000	0.000069	NaN	NaN	50000.360656	0
2021.12.10 03:24:00	49.999800	0	60	59	1	49.984000	50.016000	0.000052	NaN	NaN	49999.800000	9
2021.12.10 03:25:00	50.000797	0	59	59	1	49.989000	50.017000	0.000040	NaN	NaN	50000.796610	0
2021.12.10 03:26:00	50.000817	0	60	60	1	49.987000	50.017000	0.000040	NaN	NaN	50000.816667	9
2021.12.10 03:27:00	49.999283	0	60	60	1	49.980000	50.013000	0.000034	NaN	NaN	49999.283333	0
2021.12.10 03:28:00	49.999367	0	60	60	1	49.982000	50.013000	0.000031	NaN	NaN	49999.366667	0
2021.12.10 03:29:00	50.001783	0	60	60	1	49.986000	50.015000	0.000036	NaN	NaN	50001.783333	0
2021.12.10 03:30:00	50.000150	0	60	60	1	49.981000	50.014000	0.000042	NaN	NaN	50000.150000	0
