$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.15 00:00:00
$Filename; CO2FT_A_T_Control_20211215.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Control, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Control	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
$Date Time	°C	Flags	Cnt	Sec	MR	°C	°C	Units	Deg	Deg	Units	Flags
2021.12.15 00:00:00	49.999983	0	60	60	1	49.967000	50.014000	0.000077	NaN	NaN	49999.983333	0
2021.12.15 00:01:00	50.002000	0	37	60	1	49.987000	50.014000	0.000048	NaN	NaN	50002.000000	9
2021.12.15 00:02:00	49.999850	0	60	60	1	49.951000	50.019000	0.000094	NaN	NaN	49999.850000	9
2021.12.15 00:03:00	50.002686	16384	51	60	1	49.964000	50.017000	0.000067	NaN	NaN	50002.686275	1
2021.12.15 00:04:00	50.000633	16384	60	60	1	49.985000	50.016000	0.000041	NaN	NaN	50000.633333	9
2021.12.15 00:05:00	50.000383	16384	60	60	1	49.974000	50.017000	0.000065	NaN	NaN	50000.383333	1
2021.12.15 00:06:00	50.000900	16384	60	60	1	49.980000	50.014000	0.000054	NaN	NaN	50000.900000	9
2021.12.15 00:07:00	49.999267	16384	60	60	1	49.965000	50.014000	0.000064	NaN	NaN	49999.266667	9
2021.12.15 00:08:00	50.000783	16384	60	60	1	49.963000	50.027000	0.000079	NaN	NaN	50000.783333	1
2021.12.15 00:09:00	50.000450	16384	60	60	1	49.980000	50.016000	0.000059	NaN	NaN	50000.450000	1
2021.12.15 00:10:00	49.999933	16384	60	60	1	49.986000	50.019000	0.000044	NaN	NaN	49999.933333	1
2021.12.15 00:11:00	50.000117	16384	60	60	1	49.986000	50.015000	0.000055	NaN	NaN	50000.116667	9
2021.12.15 00:12:00	49.999633	16384	60	60	1	49.983000	50.013000	0.000048	NaN	NaN	49999.633333	9
2021.12.15 00:13:00	50.000117	16384	60	60	1	49.987000	50.015000	0.000056	NaN	NaN	50000.116667	1
2021.12.15 00:14:00	50.000167	16384	60	60	1	49.978000	50.016000	0.000060	NaN	NaN	50000.166667	1
2021.12.15 00:15:00	50.000017	16384	60	60	1	49.982000	50.019000	0.000061	NaN	NaN	50000.016667	9
2021.12.15 00:16:00	49.999217	16384	60	60	1	49.985000	50.017000	0.000046	NaN	NaN	49999.216667	1
2021.12.15 00:17:00	49.999167	16384	60	60	1	49.982000	50.020000	0.000051	NaN	NaN	49999.166667	9
2021.12.15 00:18:00	49.998583	16384	60	60	1	49.970000	50.013000	0.000061	NaN	NaN	49998.583333	1
2021.12.15 00:19:00	50.000283	0	60	60	1	49.983000	50.016000	0.000056	NaN	NaN	50000.283333	0
2021.12.15 00:20:00	50.000433	0	60	60	1	49.989000	50.013000	0.000039	NaN	NaN	50000.433333	9
2021.12.15 00:21:00	50.000017	0	60	60	1	49.984000	50.010000	0.000027	NaN	NaN	50000.016667	0
2021.12.15 00:22:00	49.999350	0	60	60	1	49.983000	50.015000	0.000057	NaN	NaN	49999.350000	9
2021.12.15 00:23:00	49.999167	0	60	60	1	49.980000	50.017000	0.000051	NaN	NaN	49999.166667	9
2021.12.15 00:24:00	49.999633	0	60	60	1	49.984000	50.013000	0.000039	NaN	NaN	49999.633333	0
2021.12.15 00:25:00	49.999350	0	60	60	1	49.970000	50.015000	0.000068	NaN	NaN	49999.350000	0
2021.12.15 00:26:00	50.000067	0	60	60	1	49.951000	50.013000	0.000095	NaN	NaN	50000.066667	0
2021.12.15 00:27:00	50.000050	0	60	60	1	49.978000	50.012000	0.000040	NaN	NaN	50000.050000	0
2021.12.15 00:28:00	50.000217	0	60	60	1	49.986000	50.017000	0.000041	NaN	NaN	50000.216667	0
2021.12.15 00:29:00	50.000467	0	60	60	1	49.979000	50.013000	0.000040	NaN	NaN	50000.466667	0
2021.12.15 00:30:00	50.000600	0	60	60	1	49.981000	50.019000	0.000055	NaN	NaN	50000.600000	0
2021.12.15 00:31:00	50.000200	0	60	60	1	49.987000	50.015000	0.000039	NaN	NaN	50000.200000	0
2021.12.15 00:32:00	49.998833	0	60	60	1	49.975000	50.013000	0.000060	NaN	NaN	49998.833333	9
2021.12.15 00:33:00	49.999950	0	60	60	1	49.949000	50.013000	0.000096	NaN	NaN	49999.950000	0
2021.12.15 00:34:00	49.999367	0	60	60	1	49.971000	50.019000	0.000081	NaN	NaN	49999.366667	0
2021.12.15 00:35:00	49.998967	0	60	60	1	49.985000	50.015000	0.000042	NaN	NaN	49998.966667	0
2021.12.15 00:36:00	50.000100	0	60	60	1	49.982000	50.017000	0.000058	NaN	NaN	50000.100000	0
2021.12.15 00:37:00	49.999367	0	60	60	1	49.983000	50.011000	0.000052	NaN	NaN	49999.366667	0
2021.12.15 00:38:00	49.999483	0	60	60	1	49.976000	50.018000	0.000062	NaN	NaN	49999.483333	9
2021.12.15 00:39:00	49.998650	0	60	60	1	49.963000	50.014000	0.000076	NaN	NaN	49998.650000	0
2021.12.15 00:40:00	50.000983	0	60	60	1	49.977000	50.018000	0.000058	NaN	NaN	50000.983333	0
2021.12.15 00:41:00	50.000167	0	60	60	1	49.986000	50.010000	0.000033	NaN	NaN	50000.166667	0
2021.12.15 00:42:00	50.000867	0	60	60	1	49.974000	50.013000	0.000052	NaN	NaN	50000.866667	0
2021.12.15 00:43:00	50.000150	0	60	60	1	49.978000	50.018000	0.000059	NaN	NaN	50000.150000	0
2021.12.15 00:44:00	49.998633	0	60	59	1	49.969000	50.015000	0.000072	NaN	NaN	49998.633333	9
2021.12.15 00:45:00	49.999983	0	60	60	1	49.941000	50.018000	0.000136	NaN	NaN	49999.983333	0
2021.12.15 00:46:00	49.999750	0	60	60	1	49.981000	50.022000	0.000054	NaN	NaN	49999.750000	9
2021.12.15 00:47:00	50.000200	0	60	60	1	49.973000	50.018000	0.000075	NaN	NaN	50000.200000	0
2021.12.15 00:48:00	49.999767	0	60	60	1	49.969000	50.019000	0.000078	NaN	NaN	49999.766667	0
2021.12.15 00:49:00	50.000217	0	60	60	1	49.982000	50.010000	0.000032	NaN	NaN	50000.216667	9
2021.12.15 00:50:00	49.998050	0	60	60	1	49.964000	50.020000	0.000083	NaN	NaN	49998.050000	9
2021.12.15 00:51:00	50.000300	0	60	60	1	49.983000	50.013000	0.000052	NaN	NaN	50000.300000	9
2021.12.15 00:52:00	50.000883	0	60	60	1	49.987000	50.012000	0.000030	NaN	NaN	50000.883333	9
2021.12.15 00:53:00	49.999233	0	60	60	1	49.982000	50.014000	0.000054	NaN	NaN	49999.233333	9
2021.12.15 00:54:00	50.001833	0	60	60	1	49.979000	50.018000	0.000049	NaN	NaN	50001.833333	0
2021.12.15 00:55:00	49.999217	0	60	60	1	49.986000	50.010000	0.000035	NaN	NaN	49999.216667	9
2021.12.15 00:56:00	49.999467	0	60	60	1	49.985000	50.011000	0.000038	NaN	NaN	49999.466667	9
2021.12.15 00:57:00	50.000833	0	60	60	1	49.980000	50.015000	0.000055	NaN	NaN	50000.833333	0
2021.12.15 00:58:00	49.999533	0	60	60	1	49.973000	50.020000	0.000056	NaN	NaN	49999.533333	9
2021.12.15 00:59:00	50.000950	0	60	60	1	49.983000	50.018000	0.000043	NaN	NaN	50000.950000	0
2021.12.15 01:00:00	49.999733	0	60	60	1	49.978000	50.012000	0.000050	NaN	NaN	49999.733333	0
2021.12.15 01:01:00	49.999933	0	60	60	1	49.980000	50.025000	0.000057	NaN	NaN	49999.933333	9
2021.12.15 01:02:00	50.000950	0	60	60	1	49.980000	50.020000	0.000060	NaN	NaN	50000.950000	9
2021.12.15 01:03:00	50.000117	0	60	60	1	49.985000	50.014000	0.000043	NaN	NaN	50000.116667	9
2021.12.15 01:04:00	49.998583	0	60	60	1	49.977000	50.015000	0.000049	NaN	NaN	49998.583333	0
2021.12.15 01:05:00	49.999833	0	60	60	1	49.986000	50.010000	0.000036	NaN	NaN	49999.833333	0
2021.12.15 01:06:00	50.000000	0	60	60	1	49.981000	50.013000	0.000048	NaN	NaN	50000.000000	9
2021.12.15 01:07:00	50.001600	0	60	60	1	49.985000	50.019000	0.000040	NaN	NaN	50001.600000	0
2021.12.15 01:08:00	50.000900	0	60	60	1	49.987000	50.015000	0.000039	NaN	NaN	50000.900000	9
2021.12.15 01:09:00	50.001300	0	60	60	1	49.977000	50.020000	0.000055	NaN	NaN	50001.300000	0
2021.12.15 01:10:00	49.999617	0	60	60	1	49.985000	50.015000	0.000057	NaN	NaN	49999.616667	0
2021.12.15 01:11:00	49.999683	0	60	60	1	49.979000	50.018000	0.000056	NaN	NaN	49999.683333	0
2021.12.15 01:12:00	49.999683	0	60	60	1	49.983000	50.014000	0.000051	NaN	NaN	49999.683333	0
2021.12.15 01:13:00	50.000317	0	60	60	1	49.982000	50.016000	0.000043	NaN	NaN	50000.316667	9
2021.12.15 01:14:00	49.999150	0	60	60	1	49.974000	50.013000	0.000058	NaN	NaN	49999.150000	9
2021.12.15 01:15:00	49.999900	0	60	60	1	49.987000	50.015000	0.000037	NaN	NaN	49999.900000	9
2021.12.15 01:16:00	49.999900	0	60	60	1	49.979000	50.012000	0.000045	NaN	NaN	49999.900000	0
2021.12.15 01:17:00	49.999300	0	60	60	1	49.966000	50.020000	0.000080	NaN	NaN	49999.300000	0
2021.12.15 01:18:00	50.001083	0	60	60	1	49.980000	50.022000	0.000064	NaN	NaN	50001.083333	0
2021.12.15 01:19:00	50.000950	0	60	60	1	49.985000	50.015000	0.000035	NaN	NaN	50000.950000	9
2021.12.15 01:20:00	49.998700	0	60	60	1	49.982000	50.011000	0.000064	NaN	NaN	49998.700000	0
2021.12.15 01:21:00	50.001217	0	60	60	1	49.984000	50.023000	0.000048	NaN	NaN	50001.216667	0
2021.12.15 01:22:00	49.999667	0	60	60	1	49.974000	50.012000	0.000039	NaN	NaN	49999.666667	0
2021.12.15 01:23:00	49.999883	0	60	60	1	49.976000	50.013000	0.000046	NaN	NaN	49999.883333	9
2021.12.15 01:24:00	49.999033	0	60	60	1	49.981000	50.023000	0.000055	NaN	NaN	49999.033333	9
2021.12.15 01:25:00	50.000817	0	60	60	1	49.980000	50.015000	0.000048	NaN	NaN	50000.816667	0
2021.12.15 01:26:00	49.998767	0	60	60	1	49.978000	50.015000	0.000047	NaN	NaN	49998.766667	0
2021.12.15 01:27:00	50.000900	0	60	60	1	49.982000	50.023000	0.000051	NaN	NaN	50000.900000	9
2021.12.15 01:28:00	49.999550	0	60	60	1	49.955000	50.014000	0.000084	NaN	NaN	49999.550000	0
