$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.16 00:00:03
$Filename; CO2FT_A_T_Sensor_20211216.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Sensor, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Sensor	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.16 03:28:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:29:00	46.900000	0	60	59	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:30:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:31:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:32:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:33:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:34:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:35:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:36:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:37:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:38:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:39:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:40:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:41:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:42:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:43:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:44:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:45:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:46:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:47:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:48:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:49:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:50:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:51:00	46.900000	0	60	59	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:52:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:53:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:54:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:55:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:56:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 03:57:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:58:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 03:59:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 04:00:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 04:01:00	46.900000	0	37	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	9
2021.12.16 04:02:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 04:03:00	46.975000	16384	52	60	1	46.900000	47.000000	0.001912	NaN	NaN	46975.000000	9
2021.12.16 04:04:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	1
2021.12.16 04:05:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 04:06:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 04:07:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	1
2021.12.16 04:08:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 04:09:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	1
2021.12.16 04:10:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 04:11:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 04:12:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	1
2021.12.16 04:13:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	1
2021.12.16 04:14:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	1
2021.12.16 04:15:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 04:16:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	1
2021.12.16 04:17:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	1
2021.12.16 04:18:00	47.000000	16384	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 04:19:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 04:20:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 04:21:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 04:22:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 04:23:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 04:24:00	46.998333	0	60	60	1	46.900000	47.000000	0.000167	NaN	NaN	46998.333333	0
2021.12.16 04:25:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 04:26:00	46.998333	0	60	60	1	46.900000	47.000000	0.000167	NaN	NaN	46998.333333	9
2021.12.16 04:27:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 04:28:00	46.988333	0	60	60	1	46.900000	47.000000	0.001048	NaN	NaN	46988.333333	0
2021.12.16 04:29:00	46.998333	0	60	60	1	46.900000	47.000000	0.000167	NaN	NaN	46998.333333	9
2021.12.16 04:30:00	46.995000	0	60	60	1	46.900000	47.000000	0.000483	NaN	NaN	46995.000000	0
2021.12.16 04:31:00	46.985000	0	60	60	1	46.900000	47.000000	0.001297	NaN	NaN	46985.000000	9
2021.12.16 04:32:00	46.975000	0	60	60	1	46.900000	47.000000	0.001907	NaN	NaN	46975.000000	9
2021.12.16 04:33:00	46.963333	0	60	60	1	46.900000	47.000000	0.002362	NaN	NaN	46963.333333	0
2021.12.16 04:34:00	46.966667	0	60	60	1	46.900000	47.000000	0.002260	NaN	NaN	46966.666667	9
2021.12.16 04:35:00	46.971667	0	60	60	1	46.900000	47.000000	0.002065	NaN	NaN	46971.666667	9
2021.12.16 04:36:00	46.975000	0	60	60	1	46.900000	47.000000	0.001907	NaN	NaN	46975.000000	9
2021.12.16 04:37:00	46.958333	0	60	60	1	46.900000	47.000000	0.002472	NaN	NaN	46958.333333	0
2021.12.16 04:38:00	46.941667	0	60	60	1	46.900000	47.000000	0.002472	NaN	NaN	46941.666667	0
2021.12.16 04:39:00	46.956667	0	60	60	1	46.900000	47.000000	0.002497	NaN	NaN	46956.666667	9
2021.12.16 04:40:00	46.975000	0	60	60	1	46.900000	47.000000	0.001907	NaN	NaN	46975.000000	9
2021.12.16 04:41:00	46.950000	0	60	60	1	46.900000	47.000000	0.002542	NaN	NaN	46950.000000	0
2021.12.16 04:42:00	46.931667	0	60	60	1	46.900000	47.000000	0.002201	NaN	NaN	46931.666667	0
2021.12.16 04:43:00	46.928333	0	60	60	1	46.900000	47.000000	0.002065	NaN	NaN	46928.333333	0
2021.12.16 04:44:00	46.921667	0	60	60	1	46.900000	47.000000	0.001726	NaN	NaN	46921.666667	0
2021.12.16 04:45:00	46.918333	0	60	60	1	46.900000	47.000000	0.001523	NaN	NaN	46918.333333	0
2021.12.16 04:46:00	46.910000	0	60	60	1	46.900000	47.000000	0.000915	NaN	NaN	46910.000000	0
2021.12.16 04:47:00	46.908333	0	60	60	1	46.900000	47.000000	0.000777	NaN	NaN	46908.333333	0
2021.12.16 04:48:00	46.915000	0	60	60	1	46.900000	47.000000	0.001297	NaN	NaN	46915.000000	9
2021.12.16 04:49:00	46.928333	0	60	60	1	46.900000	47.000000	0.002065	NaN	NaN	46928.333333	0
2021.12.16 04:50:00	46.921667	0	60	60	1	46.900000	47.000000	0.001726	NaN	NaN	46921.666667	0
2021.12.16 04:51:00	46.905000	0	60	60	1	46.900000	47.000000	0.000483	NaN	NaN	46905.000000	0
2021.12.16 04:52:00	46.908333	0	60	59	1	46.900000	47.000000	0.000777	NaN	NaN	46908.333333	9
2021.12.16 04:53:00	46.903333	0	60	60	1	46.900000	47.000000	0.000328	NaN	NaN	46903.333333	0
2021.12.16 04:54:00	46.910000	0	60	60	1	46.900000	47.000000	0.000915	NaN	NaN	46910.000000	9
2021.12.16 04:55:00	46.901667	0	60	60	1	46.900000	47.000000	0.000167	NaN	NaN	46901.666667	0
2021.12.16 04:56:00	46.913333	0	60	60	1	46.900000	47.000000	0.001175	NaN	NaN	46913.333333	9
2021.12.16 04:57:00	46.910000	0	60	60	1	46.900000	47.000000	0.000915	NaN	NaN	46910.000000	0
2021.12.16 04:58:00	46.901667	0	60	60	1	46.900000	47.000000	0.000167	NaN	NaN	46901.666667	9
2021.12.16 04:59:00	46.900000	0	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	0
2021.12.16 05:00:00	46.901667	0	60	60	1	46.900000	47.000000	0.000167	NaN	NaN	46901.666667	0
2021.12.16 05:01:00	46.900000	1024	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	71303168
2021.12.16 05:02:00	46.900000	64	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	4194313
2021.12.16 05:03:00	46.900000	64	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	4194313
2021.12.16 05:04:00	46.900000	64	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	4194304
2021.12.16 05:05:00	46.900000	64	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	4194313
2021.12.16 05:06:00	46.900000	64	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	4194304
2021.12.16 05:07:00	46.900000	64	60	60	1	46.900000	46.900000	-0.000000	NaN	NaN	46900.000000	4194313
2021.12.16 05:08:00	46.903333	64	60	60	1	46.900000	47.000000	0.000328	NaN	NaN	46903.333333	4194313
2021.12.16 05:09:00	46.920000	64	60	59	1	46.900000	47.000000	0.001627	NaN	NaN	46920.000000	4194304
2021.12.16 05:10:00	46.936667	64	60	60	1	46.900000	47.000000	0.002362	NaN	NaN	46936.666667	4194304
2021.12.16 05:11:00	46.990000	64	60	60	1	46.900000	47.000000	0.000915	NaN	NaN	46990.000000	4194304
2021.12.16 05:12:00	46.998333	64	60	60	1	46.900000	47.000000	0.000167	NaN	NaN	46998.333333	4194304
2021.12.16 05:13:00	47.000000	64	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	4194304
2021.12.16 05:14:00	47.000000	64	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	4194304
2021.12.16 05:15:00	47.000000	64	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	4194304
2021.12.16 05:16:00	47.000000	64	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	4194313
2021.12.16 05:17:00	47.000000	64	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	4194304
2021.12.16 05:18:00	47.000000	64	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	71303177
2021.12.16 05:19:00	47.000000	1024	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	67108864
2021.12.16 05:20:00	47.000000	1024	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	67108873
2021.12.16 05:21:00	47.000000	1024	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	335544329
2021.12.16 05:22:00	47.000000	4096	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	268435456
2021.12.16 05:23:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:24:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:25:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:26:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:27:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:28:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:29:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:30:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:31:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:32:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:33:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:34:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:35:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:36:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:37:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:38:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:39:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:40:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:41:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:42:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:43:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:44:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:45:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:46:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:47:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:48:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:49:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:50:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:51:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:52:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:53:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:54:00	47.000000	0	60	59	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:55:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 05:56:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:57:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:58:00	47.000000	0	60	59	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 05:59:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:00:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:01:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:02:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:03:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:04:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:05:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:06:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:07:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:08:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:09:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:10:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:11:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:12:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:13:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:14:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:15:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:16:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:17:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:18:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:19:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:20:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:21:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:22:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:23:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:24:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:25:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:26:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:27:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:28:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:29:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:30:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:31:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:32:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:33:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:34:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:35:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:36:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:37:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:38:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:39:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:40:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:41:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:42:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:43:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:44:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:45:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:46:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:47:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:48:00	49.483333	0	60	60	1	47.000000	76.800000	68.986158	NaN	NaN	49483.333333	0
2021.12.16 06:49:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:50:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:51:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:52:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:53:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:54:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:55:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:56:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 06:57:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:58:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 06:59:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 07:00:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 07:01:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 07:02:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 07:03:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 07:04:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 07:05:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 07:06:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 07:07:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 07:08:00	47.000000	0	60	59	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 07:09:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 07:10:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 07:11:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 07:12:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
2021.12.16 07:13:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	9
2021.12.16 07:14:00	47.000000	0	60	60	1	47.000000	47.000000	0.000000	NaN	NaN	47000.000000	0
