$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.14 00:00:03
$Filename; CO2FT_A_Conc_Estimate_20211214.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E+0
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Conc_Estimate, ppm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, ppm; Float
$8; Maximum; ppm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Conc_Estimate	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.14 01:45:00	500.683333	0	60	60	1	500.000000	501.000000	0.220056	NaN	NaN	500.683333	0
2021.12.14 01:46:00	500.316667	0	60	59	1	500.000000	501.000000	0.220056	NaN	NaN	500.316667	9
2021.12.14 01:47:00	500.966667	0	60	60	1	500.000000	501.000000	0.032768	NaN	NaN	500.966667	0
2021.12.14 01:48:00	501.250000	0	60	60	1	501.000000	502.000000	0.190678	NaN	NaN	501.250000	9
2021.12.14 01:49:00	502.700000	0	60	60	1	502.000000	503.000000	0.213559	NaN	NaN	502.700000	9
2021.12.14 01:50:00	503.733333	0	60	60	1	503.000000	505.000000	0.300565	NaN	NaN	503.733333	0
2021.12.14 01:51:00	505.183333	0	60	60	1	505.000000	506.000000	0.152260	NaN	NaN	505.183333	0
2021.12.14 01:52:00	506.783333	0	60	60	1	506.000000	507.000000	0.172599	NaN	NaN	506.783333	0
2021.12.14 01:53:00	507.950000	0	60	60	1	507.000000	509.000000	0.387288	NaN	NaN	507.950000	0
2021.12.14 01:54:00	508.500000	0	60	60	1	508.000000	509.000000	0.254237	NaN	NaN	508.500000	0
2021.12.14 01:55:00	509.166667	0	60	60	1	509.000000	510.000000	0.141243	NaN	NaN	509.166667	0
2021.12.14 01:56:00	509.000000	0	60	60	1	509.000000	509.000000	0.000000	NaN	NaN	509.000000	0
2021.12.14 01:57:00	509.216667	0	60	60	1	509.000000	510.000000	0.172599	NaN	NaN	509.216667	9
2021.12.14 01:58:00	509.650000	0	60	60	1	509.000000	510.000000	0.231356	NaN	NaN	509.650000	0
2021.12.14 01:59:00	509.866667	0	60	60	1	509.000000	510.000000	0.117514	NaN	NaN	509.866667	9
2021.12.14 02:00:00	509.766667	0	60	60	1	509.000000	510.000000	0.181921	NaN	NaN	509.766667	9
2021.12.14 02:01:00	509.966667	0	60	60	1	509.000000	510.000000	0.032768	NaN	NaN	509.966667	0
2021.12.14 02:02:00	510.433333	0	60	60	1	509.000000	511.000000	0.588701	NaN	NaN	510.433333	0
2021.12.14 02:03:00	510.600000	0	60	60	1	510.000000	511.000000	0.244068	NaN	NaN	510.600000	9
2021.12.14 02:04:00	511.000000	0	60	60	1	511.000000	511.000000	0.000000	NaN	NaN	511.000000	9
2021.12.14 02:05:00	511.000000	0	60	60	1	511.000000	511.000000	0.000000	NaN	NaN	511.000000	9
2021.12.14 02:06:00	511.383333	0	60	60	1	511.000000	512.000000	0.240395	NaN	NaN	511.383333	9
2021.12.14 02:07:00	511.150000	0	60	60	1	511.000000	512.000000	0.129661	NaN	NaN	511.150000	0
2021.12.14 02:08:00	511.366667	0	60	60	1	511.000000	512.000000	0.236158	NaN	NaN	511.366667	9
2021.12.14 02:09:00	511.433333	0	60	60	1	511.000000	512.000000	0.249718	NaN	NaN	511.433333	9
2021.12.14 02:10:00	510.816667	0	60	60	1	510.000000	511.000000	0.152260	NaN	NaN	510.816667	0
2021.12.14 02:11:00	510.900000	0	60	60	1	510.000000	511.000000	0.091525	NaN	NaN	510.900000	9
2021.12.14 02:12:00	511.083333	0	60	60	1	511.000000	512.000000	0.077684	NaN	NaN	511.083333	0
2021.12.14 02:13:00	510.583333	0	60	60	1	510.000000	511.000000	0.247175	NaN	NaN	510.583333	0
2021.12.14 02:14:00	511.000000	0	60	60	1	511.000000	511.000000	0.000000	NaN	NaN	511.000000	0
2021.12.14 02:15:00	510.933333	0	60	60	1	510.000000	511.000000	0.063277	NaN	NaN	510.933333	0
2021.12.14 02:16:00	511.166667	0	60	60	1	511.000000	512.000000	0.141243	NaN	NaN	511.166667	0
2021.12.14 02:17:00	510.783333	0	60	60	1	510.000000	511.000000	0.172599	NaN	NaN	510.783333	0
2021.12.14 02:18:00	511.100000	0	60	60	1	511.000000	512.000000	0.091525	NaN	NaN	511.100000	0
2021.12.14 02:19:00	511.100000	0	60	60	1	511.000000	512.000000	0.091525	NaN	NaN	511.100000	0
2021.12.14 02:20:00	512.333333	0	60	60	1	512.000000	513.000000	0.225989	NaN	NaN	512.333333	0
2021.12.14 02:21:00	514.833333	0	60	60	1	513.000000	518.000000	2.548023	NaN	NaN	514.833333	0
2021.12.14 02:22:00	521.583333	0	60	60	1	518.000000	525.000000	5.365819	NaN	NaN	521.583333	0
2021.12.14 02:23:00	528.900000	0	60	60	1	525.000000	532.000000	4.430508	NaN	NaN	528.900000	9
2021.12.14 02:24:00	535.283333	0	60	60	1	532.000000	538.000000	3.528531	NaN	NaN	535.283333	0
2021.12.14 02:25:00	540.300000	0	60	60	1	539.000000	542.000000	1.366102	NaN	NaN	540.300000	9
2021.12.14 02:26:00	544.533333	0	60	60	1	542.000000	546.000000	1.642938	NaN	NaN	544.533333	0
2021.12.14 02:27:00	548.450000	0	60	60	1	547.000000	550.000000	1.200847	NaN	NaN	548.450000	0
2021.12.14 02:28:00	551.516667	0	60	60	1	550.000000	553.000000	0.762429	NaN	NaN	551.516667	9
2021.12.14 02:29:00	553.783333	0	60	60	1	553.000000	555.000000	0.477684	NaN	NaN	553.783333	9
2021.12.14 02:30:00	555.083333	0	60	60	1	554.000000	556.000000	0.247175	NaN	NaN	555.083333	9
2021.12.14 02:31:00	556.583333	0	60	60	1	555.000000	557.000000	0.382768	NaN	NaN	556.583333	0
2021.12.14 02:32:00	559.033333	0	60	60	1	558.000000	561.000000	0.710734	NaN	NaN	559.033333	0
2021.12.14 02:33:00	562.683333	0	60	60	1	561.000000	564.000000	1.135311	NaN	NaN	562.683333	0
2021.12.14 02:34:00	564.183333	0	60	60	1	564.000000	565.000000	0.152260	NaN	NaN	564.183333	9
2021.12.14 02:35:00	563.833333	0	60	60	1	563.000000	565.000000	0.344633	NaN	NaN	563.833333	0
2021.12.14 02:36:00	561.350000	0	60	60	1	559.000000	563.000000	0.977119	NaN	NaN	561.350000	0
2021.12.14 02:37:00	556.916667	0	60	60	1	554.000000	559.000000	1.975989	NaN	NaN	556.916667	0
2021.12.14 02:38:00	552.316667	0	60	60	1	550.000000	555.000000	1.982768	NaN	NaN	552.316667	9
2021.12.14 02:39:00	548.516667	0	60	60	1	547.000000	550.000000	0.694633	NaN	NaN	548.516667	9
2021.12.14 02:40:00	547.066667	0	60	60	1	546.000000	548.000000	0.436158	NaN	NaN	547.066667	0
2021.12.14 02:41:00	547.750000	0	60	60	1	547.000000	549.000000	0.292373	NaN	NaN	547.750000	9
2021.12.14 02:42:00	550.733333	0	60	60	1	549.000000	553.000000	1.995480	NaN	NaN	550.733333	9
2021.12.14 02:43:00	554.933333	0	60	60	1	553.000000	557.000000	1.249718	NaN	NaN	554.933333	9
2021.12.14 02:44:00	556.766667	0	60	60	1	556.000000	557.000000	0.181921	NaN	NaN	556.766667	9
2021.12.14 02:45:00	557.266667	0	60	60	1	557.000000	558.000000	0.198870	NaN	NaN	557.266667	0
2021.12.14 02:46:00	557.933333	0	60	60	1	557.000000	558.000000	0.063277	NaN	NaN	557.933333	0
2021.12.14 02:47:00	557.983333	0	60	60	1	557.000000	558.000000	0.016667	NaN	NaN	557.983333	0
2021.12.14 02:48:00	557.750000	0	60	60	1	557.000000	558.000000	0.190678	NaN	NaN	557.750000	0
2021.12.14 02:49:00	556.900000	0	60	60	1	556.000000	558.000000	0.159322	NaN	NaN	556.900000	0
2021.12.14 02:50:00	556.650000	0	60	60	1	556.000000	557.000000	0.231356	NaN	NaN	556.650000	0
2021.12.14 02:51:00	555.333333	0	60	60	1	555.000000	556.000000	0.225989	NaN	NaN	555.333333	0
2021.12.14 02:52:00	553.183333	0	60	60	1	552.000000	555.000000	0.660734	NaN	NaN	553.183333	9
2021.12.14 02:53:00	551.616667	0	60	60	1	551.000000	552.000000	0.240395	NaN	NaN	551.616667	0
2021.12.14 02:54:00	549.883333	0	60	60	1	549.000000	551.000000	0.409887	NaN	NaN	549.883333	0
2021.12.14 02:55:00	548.383333	0	60	60	1	547.000000	549.000000	0.477684	NaN	NaN	548.383333	0
2021.12.14 02:56:00	546.366667	0	60	60	1	546.000000	547.000000	0.236158	NaN	NaN	546.366667	9
2021.12.14 02:57:00	544.900000	0	60	60	1	544.000000	546.000000	0.498305	NaN	NaN	544.900000	0
2021.12.14 02:58:00	544.150000	0	60	60	1	544.000000	545.000000	0.129661	NaN	NaN	544.150000	0
2021.12.14 02:59:00	543.383333	0	60	60	1	543.000000	544.000000	0.240395	NaN	NaN	543.383333	9
2021.12.14 03:00:00	542.666667	0	60	60	1	542.000000	543.000000	0.225989	NaN	NaN	542.666667	0
2021.12.14 03:01:00	542.966667	0	60	60	1	542.000000	544.000000	0.371751	NaN	NaN	542.966667	0
2021.12.14 03:02:00	543.450000	0	60	60	1	543.000000	544.000000	0.251695	NaN	NaN	543.450000	0
2021.12.14 03:03:00	543.500000	0	60	60	1	543.000000	544.000000	0.254237	NaN	NaN	543.500000	9
2021.12.14 03:04:00	542.683333	0	60	60	1	542.000000	543.000000	0.220056	NaN	NaN	542.683333	0
2021.12.14 03:05:00	542.000000	0	60	60	1	542.000000	542.000000	0.000000	NaN	NaN	542.000000	9
2021.12.14 03:06:00	541.300000	0	60	60	1	541.000000	542.000000	0.213559	NaN	NaN	541.300000	0
2021.12.14 03:07:00	540.250000	0	60	60	1	540.000000	541.000000	0.190678	NaN	NaN	540.250000	0
2021.12.14 03:08:00	539.833333	0	60	60	1	539.000000	540.000000	0.141243	NaN	NaN	539.833333	9
2021.12.14 03:09:00	539.683333	0	60	60	1	539.000000	540.000000	0.220056	NaN	NaN	539.683333	9
2021.12.14 03:10:00	539.150000	0	60	60	1	539.000000	540.000000	0.129661	NaN	NaN	539.150000	0
2021.12.14 03:11:00	538.616667	0	60	60	1	538.000000	539.000000	0.240395	NaN	NaN	538.616667	9
2021.12.14 03:12:00	538.400000	0	60	60	1	538.000000	539.000000	0.244068	NaN	NaN	538.400000	0
2021.12.14 03:13:00	538.766667	0	60	60	1	538.000000	539.000000	0.181921	NaN	NaN	538.766667	0
2021.12.14 03:14:00	538.666667	0	60	60	1	538.000000	539.000000	0.225989	NaN	NaN	538.666667	0
2021.12.14 03:15:00	538.250000	0	60	60	1	538.000000	539.000000	0.190678	NaN	NaN	538.250000	0
2021.12.14 03:16:00	538.166667	0	60	60	1	537.000000	539.000000	0.242938	NaN	NaN	538.166667	0
2021.12.14 03:17:00	537.316667	0	60	60	1	537.000000	538.000000	0.220056	NaN	NaN	537.316667	9
2021.12.14 03:18:00	536.500000	0	60	60	1	536.000000	537.000000	0.254237	NaN	NaN	536.500000	9
2021.12.14 03:19:00	535.966667	0	60	60	1	535.000000	536.000000	0.032768	NaN	NaN	535.966667	9
2021.12.14 03:20:00	535.033333	0	60	60	1	535.000000	536.000000	0.032768	NaN	NaN	535.033333	0
2021.12.14 03:21:00	534.150000	0	60	60	1	533.000000	535.000000	0.366949	NaN	NaN	534.150000	0
2021.12.14 03:22:00	532.933333	0	60	60	1	532.000000	534.000000	0.164972	NaN	NaN	532.933333	0
2021.12.14 03:23:00	531.683333	0	60	60	1	530.000000	532.000000	0.287853	NaN	NaN	531.683333	0
2021.12.14 03:24:00	530.250000	0	60	60	1	530.000000	531.000000	0.190678	NaN	NaN	530.250000	9
2021.12.14 03:25:00	528.683333	0	60	60	1	528.000000	530.000000	0.355650	NaN	NaN	528.683333	0
2021.12.14 03:26:00	527.350000	0	60	60	1	527.000000	528.000000	0.231356	NaN	NaN	527.350000	9
2021.12.14 03:27:00	525.700000	0	60	60	1	525.000000	527.000000	0.315254	NaN	NaN	525.700000	0
2021.12.14 03:28:00	524.783333	0	60	60	1	524.000000	526.000000	0.274294	NaN	NaN	524.783333	0
2021.12.14 03:29:00	523.766667	0	60	60	1	523.000000	525.000000	0.215819	NaN	NaN	523.766667	0
2021.12.14 03:30:00	522.800000	0	60	60	1	522.000000	523.000000	0.162712	NaN	NaN	522.800000	9
2021.12.14 03:31:00	522.200000	0	60	60	1	522.000000	523.000000	0.162712	NaN	NaN	522.200000	0
2021.12.14 03:32:00	522.066667	0	60	60	1	522.000000	523.000000	0.063277	NaN	NaN	522.066667	9
2021.12.14 03:33:00	521.983333	0	60	60	1	521.000000	522.000000	0.016667	NaN	NaN	521.983333	9
