$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.09 00:00:04
$Filename; CO2FT_A_Conc_Estimate_20211209.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E+0
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Conc_Estimate, ppm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, ppm; Float
$8; Maximum; ppm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Conc_Estimate	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.09 01:11:00	506.950000	0	60	59	1	506.000000	507.000000	0.048305	NaN	NaN	506.950000	9
2021.12.09 01:12:00	506.770492	0	61	61	1	506.000000	507.000000	0.179781	NaN	NaN	506.770492	0
2021.12.09 01:13:00	506.220339	0	59	60	1	506.000000	507.000000	0.174752	NaN	NaN	506.220339	0
2021.12.09 01:14:00	506.000000	0	60	60	1	506.000000	506.000000	0.000000	NaN	NaN	506.000000	0
2021.12.09 01:15:00	505.704918	0	61	61	1	505.000000	507.000000	0.411475	NaN	NaN	505.704918	9
2021.12.09 01:16:00	505.650000	0	60	60	1	505.000000	506.000000	0.231356	NaN	NaN	505.650000	0
2021.12.09 01:17:00	506.338983	0	59	59	1	506.000000	507.000000	0.227937	NaN	NaN	506.338983	0
2021.12.09 01:18:00	506.754098	0	61	61	1	506.000000	508.000000	0.321858	NaN	NaN	506.754098	0
2021.12.09 01:19:00	507.000000	0	59	59	1	507.000000	507.000000	0.000000	NaN	NaN	507.000000	0
2021.12.09 01:20:00	508.081967	0	61	61	1	507.000000	509.000000	0.543169	NaN	NaN	508.081967	9
2021.12.09 01:21:00	509.406780	0	59	59	1	509.000000	510.000000	0.245470	NaN	NaN	509.406780	9
2021.12.09 01:22:00	510.550000	0	60	60	1	510.000000	511.000000	0.251695	NaN	NaN	510.550000	0
2021.12.09 01:23:00	511.000000	0	60	61	1	511.000000	511.000000	0.000000	NaN	NaN	511.000000	0
2021.12.09 01:24:00	511.566667	0	60	59	1	511.000000	512.000000	0.249718	NaN	NaN	511.566667	9
2021.12.09 01:25:00	510.966667	0	60	60	1	510.000000	511.000000	0.032768	NaN	NaN	510.966667	0
2021.12.09 01:26:00	510.800000	0	60	60	1	510.000000	511.000000	0.162712	NaN	NaN	510.800000	9
2021.12.09 01:27:00	510.216667	0	60	60	1	510.000000	511.000000	0.172599	NaN	NaN	510.216667	0
2021.12.09 01:28:00	509.672131	0	61	61	1	509.000000	510.000000	0.224044	NaN	NaN	509.672131	0
2021.12.09 01:29:00	509.000000	0	59	59	1	509.000000	509.000000	0.000000	NaN	NaN	509.000000	0
2021.12.09 01:30:00	508.583333	0	60	60	1	508.000000	509.000000	0.247175	NaN	NaN	508.583333	0
2021.12.09 01:31:00	508.721311	0	61	61	1	508.000000	509.000000	0.204372	NaN	NaN	508.721311	0
2021.12.09 01:32:00	509.100000	0	60	59	1	509.000000	510.000000	0.091525	NaN	NaN	509.100000	9
2021.12.09 01:33:00	510.118644	0	59	59	1	510.000000	511.000000	0.106371	NaN	NaN	510.118644	9
2021.12.09 01:34:00	510.754098	0	61	61	1	510.000000	511.000000	0.188525	NaN	NaN	510.754098	9
2021.12.09 01:35:00	511.576271	0	59	59	1	511.000000	512.000000	0.248393	NaN	NaN	511.576271	0
2021.12.09 01:36:00	512.475410	0	61	61	1	512.000000	513.000000	0.253552	NaN	NaN	512.475410	0
2021.12.09 01:37:00	512.933333	0	60	60	1	512.000000	514.000000	0.097175	NaN	NaN	512.933333	9
2021.12.09 01:38:00	513.491525	0	59	59	1	513.000000	514.000000	0.254237	NaN	NaN	513.491525	0
2021.12.09 01:39:00	513.737705	0	61	60	1	513.000000	514.000000	0.196721	NaN	NaN	513.737705	9
2021.12.09 01:40:00	513.833333	0	60	59	1	513.000000	514.000000	0.141243	NaN	NaN	513.833333	0
2021.12.09 01:41:00	513.700000	0	60	60	1	513.000000	514.000000	0.213559	NaN	NaN	513.700000	0
2021.12.09 01:42:00	513.350000	0	60	60	1	513.000000	514.000000	0.231356	NaN	NaN	513.350000	0
2021.12.09 01:43:00	512.966102	0	59	59	1	512.000000	513.000000	0.033314	NaN	NaN	512.966102	9
2021.12.09 01:44:00	512.400000	0	60	59	1	512.000000	513.000000	0.244068	NaN	NaN	512.400000	9
2021.12.09 01:45:00	512.816667	0	60	59	1	512.000000	513.000000	0.152260	NaN	NaN	512.816667	0
2021.12.09 01:46:00	512.803279	0	61	61	1	512.000000	513.000000	0.160656	NaN	NaN	512.803279	9
2021.12.09 01:47:00	512.813559	0	59	59	1	512.000000	513.000000	0.154296	NaN	NaN	512.813559	0
2021.12.09 01:48:00	512.316667	0	60	60	1	512.000000	513.000000	0.220056	NaN	NaN	512.316667	0
2021.12.09 01:49:00	512.350000	0	60	61	1	512.000000	513.000000	0.231356	NaN	NaN	512.350000	0
2021.12.09 01:50:00	511.833333	0	60	59	1	511.000000	513.000000	0.175141	NaN	NaN	511.833333	0
2021.12.09 01:51:00	512.000000	0	60	60	1	512.000000	512.000000	0.000000	NaN	NaN	512.000000	0
2021.12.09 01:52:00	511.816667	0	60	60	1	511.000000	512.000000	0.152260	NaN	NaN	511.816667	9
2021.12.09 01:53:00	511.950000	0	60	60	1	511.000000	512.000000	0.048305	NaN	NaN	511.950000	0
2021.12.09 01:54:00	511.616667	0	60	59	1	511.000000	512.000000	0.240395	NaN	NaN	511.616667	9
2021.12.09 01:55:00	510.483333	0	60	60	1	510.000000	511.000000	0.253955	NaN	NaN	510.483333	0
2021.12.09 01:56:00	509.616667	0	60	60	1	509.000000	510.000000	0.240395	NaN	NaN	509.616667	0
2021.12.09 01:57:00	509.000000	0	60	60	1	509.000000	509.000000	0.000000	NaN	NaN	509.000000	0
2021.12.09 01:58:00	508.866667	0	60	60	1	508.000000	509.000000	0.117514	NaN	NaN	508.866667	0
2021.12.09 01:59:00	508.883333	0	60	60	1	508.000000	509.000000	0.104802	NaN	NaN	508.883333	0
2021.12.09 02:00:00	508.866667	0	60	61	1	508.000000	510.000000	0.151412	NaN	NaN	508.866667	0
2021.12.09 02:01:00	509.100000	0	60	60	1	509.000000	510.000000	0.091525	NaN	NaN	509.100000	9
2021.12.09 02:02:00	509.483333	0	60	60	1	509.000000	510.000000	0.253955	NaN	NaN	509.483333	0
2021.12.09 02:03:00	509.366667	0	60	60	1	509.000000	510.000000	0.236158	NaN	NaN	509.366667	0
2021.12.09 02:04:00	510.900000	0	60	61	1	510.000000	511.000000	0.091525	NaN	NaN	510.900000	0
2021.12.09 02:05:00	511.360656	0	61	60	1	510.000000	512.000000	0.267760	NaN	NaN	511.360656	9
2021.12.09 02:06:00	511.728814	0	59	59	1	511.000000	512.000000	0.201052	NaN	NaN	511.728814	9
2021.12.09 02:07:00	511.491803	0	61	61	1	511.000000	512.000000	0.254098	NaN	NaN	511.491803	0
2021.12.09 02:08:00	511.915254	0	59	59	1	511.000000	512.000000	0.078901	NaN	NaN	511.915254	9
2021.12.09 02:09:00	512.016667	0	60	59	1	512.000000	513.000000	0.016667	NaN	NaN	512.016667	0
2021.12.09 02:10:00	512.000000	0	60	60	1	512.000000	512.000000	0.000000	NaN	NaN	512.000000	9
2021.12.09 02:11:00	512.196721	0	61	61	1	511.000000	513.000000	0.227322	NaN	NaN	512.196721	9
2021.12.09 02:12:00	512.288136	0	59	59	1	512.000000	513.000000	0.208650	NaN	NaN	512.288136	9
2021.12.09 02:13:00	512.266667	0	60	59	1	512.000000	513.000000	0.198870	NaN	NaN	512.266667	0
2021.12.09 02:14:00	512.229508	0	61	61	1	512.000000	513.000000	0.179781	NaN	NaN	512.229508	0
2021.12.09 02:15:00	512.203390	0	59	60	1	512.000000	513.000000	0.164816	NaN	NaN	512.203390	0
2021.12.09 02:16:00	512.131148	0	61	60	1	512.000000	513.000000	0.115847	NaN	NaN	512.131148	9
2021.12.09 02:17:00	512.067797	0	59	58	1	512.000000	513.000000	0.064290	NaN	NaN	512.067797	0
2021.12.09 02:18:00	512.300000	0	60	61	1	512.000000	513.000000	0.213559	NaN	NaN	512.300000	0
2021.12.09 02:19:00	512.433333	0	60	61	1	512.000000	513.000000	0.249718	NaN	NaN	512.433333	9
2021.12.09 02:20:00	512.229508	0	61	60	1	512.000000	513.000000	0.179781	NaN	NaN	512.229508	9
2021.12.09 02:21:00	512.186441	0	59	59	1	512.000000	513.000000	0.154296	NaN	NaN	512.186441	9
2021.12.09 02:22:00	512.262295	0	61	61	1	512.000000	513.000000	0.196721	NaN	NaN	512.262295	0
2021.12.09 02:23:00	512.116667	0	60	60	1	512.000000	513.000000	0.104802	NaN	NaN	512.116667	0
2021.12.09 02:24:00	512.083333	0	60	60	1	512.000000	513.000000	0.077684	NaN	NaN	512.083333	0
2021.12.09 02:25:00	512.333333	0	60	59	1	512.000000	513.000000	0.225989	NaN	NaN	512.333333	0
2021.12.09 02:26:00	512.542373	0	59	60	1	512.000000	513.000000	0.252484	NaN	NaN	512.542373	0
2021.12.09 02:27:00	512.300000	0	60	60	1	512.000000	513.000000	0.213559	NaN	NaN	512.300000	0
2021.12.09 02:28:00	512.327869	0	61	60	1	512.000000	513.000000	0.224044	NaN	NaN	512.327869	0
2021.12.09 02:29:00	512.050847	0	59	59	1	512.000000	513.000000	0.049094	NaN	NaN	512.050847	9
2021.12.09 02:30:00	512.116667	0	60	60	1	512.000000	513.000000	0.104802	NaN	NaN	512.116667	9
2021.12.09 02:31:00	512.033333	0	60	59	1	512.000000	513.000000	0.032768	NaN	NaN	512.033333	0
2021.12.09 02:32:00	511.950820	0	61	61	1	511.000000	512.000000	0.047541	NaN	NaN	511.950820	0
2021.12.09 02:33:00	512.516667	0	60	59	1	512.000000	513.000000	0.253955	NaN	NaN	512.516667	0
2021.12.09 02:34:00	512.050847	0	59	60	1	512.000000	513.000000	0.049094	NaN	NaN	512.050847	0
2021.12.09 02:35:00	512.283333	0	60	59	1	512.000000	513.000000	0.206497	NaN	NaN	512.283333	0
2021.12.09 02:36:00	512.000000	0	61	61	1	512.000000	512.000000	0.000000	NaN	NaN	512.000000	0
2021.12.09 02:37:00	512.000000	0	60	60	1	512.000000	512.000000	0.000000	NaN	NaN	512.000000	9
2021.12.09 02:38:00	512.186441	0	59	60	1	512.000000	513.000000	0.154296	NaN	NaN	512.186441	9
2021.12.09 02:39:00	511.983333	0	60	59	1	511.000000	512.000000	0.016667	NaN	NaN	511.983333	9
2021.12.09 02:40:00	512.000000	0	60	60	1	512.000000	512.000000	0.000000	NaN	NaN	512.000000	0
2021.12.09 02:41:00	511.966667	0	60	60	1	511.000000	512.000000	0.032768	NaN	NaN	511.966667	0
2021.12.09 02:42:00	512.183333	0	60	61	1	512.000000	513.000000	0.152260	NaN	NaN	512.183333	0
2021.12.09 02:43:00	512.033333	0	60	60	1	511.000000	513.000000	0.168362	NaN	NaN	512.033333	9
2021.12.09 02:44:00	511.883333	0	60	60	1	511.000000	512.000000	0.104802	NaN	NaN	511.883333	9
2021.12.09 02:45:00	511.866667	0	60	60	1	511.000000	512.000000	0.117514	NaN	NaN	511.866667	0
2021.12.09 02:46:00	512.100000	0	60	60	1	511.000000	513.000000	0.125424	NaN	NaN	512.100000	0
2021.12.09 02:47:00	511.836066	0	61	61	1	511.000000	513.000000	0.206011	NaN	NaN	511.836066	9
2021.12.09 02:48:00	512.084746	0	59	60	1	511.000000	513.000000	0.389246	NaN	NaN	512.084746	0
2021.12.09 02:49:00	512.250000	0	60	60	1	512.000000	513.000000	0.190678	NaN	NaN	512.250000	9
2021.12.09 02:50:00	512.116667	0	60	59	1	512.000000	513.000000	0.104802	NaN	NaN	512.116667	0
2021.12.09 02:51:00	511.966667	0	60	60	1	511.000000	512.000000	0.032768	NaN	NaN	511.966667	0
2021.12.09 02:52:00	511.500000	0	60	60	1	511.000000	512.000000	0.254237	NaN	NaN	511.500000	0
2021.12.09 02:53:00	511.533333	0	60	60	1	511.000000	512.000000	0.253107	NaN	NaN	511.533333	9
2021.12.09 02:54:00	511.360656	0	61	61	1	511.000000	512.000000	0.234426	NaN	NaN	511.360656	0
2021.12.09 02:55:00	512.000000	0	60	61	1	512.000000	512.000000	0.000000	NaN	NaN	512.000000	9
2021.12.09 02:56:00	512.166667	0	60	59	1	511.000000	513.000000	0.175141	NaN	NaN	512.166667	0
2021.12.09 02:57:00	512.440678	0	59	60	1	512.000000	513.000000	0.250731	NaN	NaN	512.440678	9
2021.12.09 02:58:00	513.147541	0	61	61	1	513.000000	514.000000	0.127869	NaN	NaN	513.147541	0
2021.12.09 02:59:00	513.728814	0	59	58	1	513.000000	514.000000	0.201052	NaN	NaN	513.728814	0
2021.12.09 03:00:00	514.508197	0	61	61	1	514.000000	515.000000	0.254098	NaN	NaN	514.508197	9
2021.12.09 03:01:00	515.033898	0	59	59	1	514.000000	516.000000	0.274693	NaN	NaN	515.033898	0
2021.12.09 03:02:00	516.180328	0	61	61	1	516.000000	517.000000	0.150273	NaN	NaN	516.180328	9
2021.12.09 03:03:00	516.766667	0	60	60	1	516.000000	518.000000	0.453107	NaN	NaN	516.766667	0
2021.12.09 03:04:00	517.406780	0	59	59	1	517.000000	518.000000	0.245470	NaN	NaN	517.406780	0
2021.12.09 03:05:00	517.918033	0	61	61	1	517.000000	518.000000	0.076503	NaN	NaN	517.918033	9
2021.12.09 03:06:00	518.508475	0	59	59	1	518.000000	519.000000	0.254237	NaN	NaN	518.508475	0
2021.12.09 03:07:00	518.266667	0	60	60	1	518.000000	519.000000	0.198870	NaN	NaN	518.266667	9
2021.12.09 03:08:00	518.283333	0	60	59	1	518.000000	519.000000	0.206497	NaN	NaN	518.283333	0
2021.12.09 03:09:00	517.983333	0	60	60	1	517.000000	518.000000	0.016667	NaN	NaN	517.983333	0
2021.12.09 03:10:00	517.033333	0	60	59	1	516.000000	518.000000	0.100565	NaN	NaN	517.033333	9
2021.12.09 03:11:00	515.866667	0	60	60	1	515.000000	516.000000	0.117514	NaN	NaN	515.866667	0
2021.12.09 03:12:00	514.900000	0	60	60	1	514.000000	516.000000	0.125424	NaN	NaN	514.900000	0
2021.12.09 03:13:00	513.000000	0	61	60	1	512.000000	514.000000	0.666667	NaN	NaN	513.000000	9
2021.12.09 03:14:00	510.542373	0	59	59	1	509.000000	512.000000	0.735243	NaN	NaN	510.542373	0
2021.12.09 03:15:00	508.557377	0	61	61	1	508.000000	509.000000	0.250820	NaN	NaN	508.557377	0
2021.12.09 03:16:00	507.677966	0	59	58	1	507.000000	508.000000	0.222092	NaN	NaN	507.677966	0
2021.12.09 03:17:00	507.266667	0	60	60	1	507.000000	508.000000	0.198870	NaN	NaN	507.266667	0
2021.12.09 03:18:00	506.800000	0	60	61	1	506.000000	507.000000	0.162712	NaN	NaN	506.800000	9
2021.12.09 03:19:00	507.033333	0	60	59	1	507.000000	508.000000	0.032768	NaN	NaN	507.033333	0
2021.12.09 03:20:00	506.650000	0	60	60	1	506.000000	508.000000	0.299153	NaN	NaN	506.650000	0
2021.12.09 03:21:00	506.000000	0	60	60	1	506.000000	506.000000	0.000000	NaN	NaN	506.000000	0
2021.12.09 03:22:00	505.916667	0	60	60	1	505.000000	506.000000	0.077684	NaN	NaN	505.916667	9
2021.12.09 03:23:00	505.383333	0	60	60	1	505.000000	506.000000	0.240395	NaN	NaN	505.383333	0
2021.12.09 03:24:00	506.065574	0	61	62	1	505.000000	507.000000	0.495628	NaN	NaN	506.065574	9
2021.12.09 03:25:00	506.593220	0	59	58	1	506.000000	507.000000	0.245470	NaN	NaN	506.593220	9
2021.12.09 03:26:00	507.622951	0	61	61	1	507.000000	508.000000	0.238798	NaN	NaN	507.622951	0
2021.12.09 03:27:00	507.766667	0	60	60	1	507.000000	508.000000	0.181921	NaN	NaN	507.766667	0
2021.12.09 03:28:00	507.593220	0	59	59	1	507.000000	508.000000	0.245470	NaN	NaN	507.593220	9
2021.12.09 03:29:00	507.133333	0	60	59	1	506.000000	508.000000	0.287006	NaN	NaN	507.133333	9
2021.12.09 03:30:00	507.033333	0	60	60	1	507.000000	508.000000	0.032768	NaN	NaN	507.033333	0
2021.12.09 03:31:00	506.819672	0	61	61	1	506.000000	507.000000	0.150273	NaN	NaN	506.819672	0
2021.12.09 03:32:00	507.000000	0	59	59	1	507.000000	507.000000	0.000000	NaN	NaN	507.000000	0
2021.12.09 03:33:00	507.033333	0	60	60	1	506.000000	508.000000	0.100565	NaN	NaN	507.033333	9
