$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.17 12:00:10
$Filename; CO2FT_A ZeroCycle 20211217 120010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.17 12:00:26	12288	1	NaN	NaN	1052.560000	1025.270000	1.000000	0.000000	21884.000000	15107.000000	47.000000	13.040000	45.000000	66666.000000	71.170000	50.016000	34.139000	41.134000	72.010000	66666.000000	66666.000000
2021.12.17 12:00:27	12288	1	NaN	NaN	1052.560000	1025.350000	1.000000	0.000000	21969.000000	15105.000000	47.000000	-11.600000	29.000000	66666.000000	58.470000	49.983000	34.139000	41.201000	59.170000	66666.000000	66666.000000
2021.12.17 12:00:28	12288	1	NaN	NaN	1052.560000	1025.380000	1.000000	0.000000	22054.000000	15100.000000	47.000000	-37.475000	29.000000	66666.000000	46.030000	50.002000	34.139000	41.201000	46.580000	66666.000000	66666.000000
2021.12.17 12:00:29	12288	1	NaN	NaN	1052.530000	1025.410000	1.000000	0.000000	22193.000000	15099.000000	47.000000	-76.866000	14.000000	66666.000000	28.860000	49.993000	34.139000	41.235000	29.210000	66666.000000	66666.000000
2021.12.17 12:00:30	12288	1	NaN	NaN	1052.550000	1025.460000	1.000000	0.000000	22206.000000	15099.000000	47.000000	-80.512000	3.000000	66666.000000	27.380000	49.999000	34.139000	41.268000	27.710000	66666.000000	66666.000000
2021.12.17 12:00:31	12288	1	NaN	NaN	1052.560000	1025.500000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.930000	50.007000	34.139000	41.268000	27.250000	66666.000000	66666.000000
2021.12.17 12:00:32	12288	1	NaN	NaN	1052.550000	1025.480000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	2.000000	66666.000000	26.540000	50.005000	34.139000	41.335000	26.860000	66666.000000	66666.000000
2021.12.17 12:00:33	12288	1	NaN	NaN	1052.560000	1025.500000	1.000000	0.000000	22212.000000	15099.000000	47.000000	-82.194000	2.000000	66666.000000	26.700000	49.996000	34.149000	41.336000	27.020000	66666.000000	66666.000000
2021.12.17 12:00:34	0	0	NaN	NaN	1052.560000	1025.530000	1.000000	0.000000	22212.000000	15099.000000	47.000000	-82.194000	2.000000	66666.000000	26.700000	49.982000	34.149000	41.336000	27.020000	66666.000000	66666.000000
2021.12.17 12:00:35	0	0	NaN	NaN	1052.580000	1025.560000	1.000000	0.000000	22212.000000	15099.000000	47.000000	-82.194000	2.000000	66666.000000	26.700000	49.994000	34.130000	41.368000	27.030000	66666.000000	66666.000000
2021.12.17 12:00:36	0	0	NaN	NaN	1052.600000	1025.560000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.590000	49.988000	34.139000	41.402000	26.910000	66666.000000	66666.000000
2021.12.17 12:00:37	0	0	NaN	NaN	1052.590000	1025.590000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.590000	49.988000	34.139000	41.402000	26.910000	66666.000000	66666.000000
2021.12.17 12:00:38	0	0	NaN	NaN	1052.600000	1025.590000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.590000	49.988000	34.130000	41.435000	26.920000	66666.000000	66666.000000
2021.12.17 12:00:39	0	0	NaN	NaN	1052.620000	1025.570000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.590000	49.997000	34.130000	41.435000	26.920000	66666.000000	66666.000000
2021.12.17 12:00:40	0	0	NaN	NaN	1052.600000	1025.630000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.590000	49.991000	34.130000	41.468000	26.920000	66666.000000	66666.000000
2021.12.17 12:00:41	0	0	NaN	NaN	1052.620000	1025.660000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.590000	49.994000	34.139000	41.470000	26.920000	66666.000000	66666.000000
2021.12.17 12:00:42	0	0	NaN	NaN	1052.630000	1025.610000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.590000	49.994000	34.139000	41.470000	26.920000	66666.000000	66666.000000
2021.12.17 12:00:43	0	0	NaN	NaN	1052.640000	1025.640000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.760000	50.002000	34.149000	41.471000	27.080000	66666.000000	66666.000000
2021.12.17 12:00:44	0	0	NaN	NaN	1052.640000	1025.670000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.640000	49.997000	34.139000	41.470000	26.970000	66666.000000	66666.000000
2021.12.17 12:00:45	0	0	NaN	NaN	1052.670000	1025.680000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.650000	50.001000	34.139000	41.470000	26.970000	66666.000000	66666.000000
2021.12.17 12:00:46	0	0	NaN	NaN	1052.640000	1025.750000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.640000	50.009000	34.149000	41.538000	26.970000	66666.000000	66666.000000
2021.12.17 12:00:47	0	0	NaN	NaN	1052.700000	1025.740000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.760000	50.007000	34.139000	41.537000	27.090000	66666.000000	66666.000000
2021.12.17 12:00:48	0	0	NaN	NaN	1052.690000	1025.750000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.650000	50.004000	34.149000	41.538000	26.970000	66666.000000	66666.000000
2021.12.17 12:00:49	0	0	NaN	NaN	1052.730000	1025.770000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.650000	49.987000	34.149000	41.538000	26.980000	66666.000000	66666.000000
2021.12.17 12:00:50	0	0	NaN	NaN	1052.710000	1025.780000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.650000	49.995000	34.149000	41.571000	26.980000	66666.000000	66666.000000
2021.12.17 12:00:51	0	0	NaN	NaN	1052.700000	1025.780000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	2.000000	66666.000000	26.480000	49.989000	34.149000	41.571000	26.810000	66666.000000	66666.000000
2021.12.17 12:00:52	0	0	NaN	NaN	1052.700000	1025.820000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.590000	50.003000	34.160000	41.572000	26.920000	66666.000000	66666.000000
2021.12.17 12:00:53	0	0	NaN	NaN	1052.710000	1025.810000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.480000	50.005000	34.139000	41.570000	26.810000	66666.000000	66666.000000
2021.12.17 12:00:54	0	0	NaN	NaN	1052.700000	1025.810000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	2.000000	66666.000000	26.480000	50.000000	34.149000	41.605000	26.810000	66666.000000	66666.000000
2021.12.17 12:00:55	0	0	NaN	NaN	1052.660000	1025.860000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.480000	49.994000	34.160000	41.606000	26.810000	66666.000000	66666.000000
2021.12.17 12:00:56	0	0	NaN	NaN	1052.730000	1025.830000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.590000	50.006000	34.160000	41.606000	26.920000	66666.000000	66666.000000
2021.12.17 12:00:57	0	0	NaN	NaN	1052.710000	1025.900000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.590000	49.992000	34.160000	41.606000	26.920000	66666.000000	66666.000000
2021.12.17 12:00:58	0	0	NaN	NaN	1052.730000	1025.890000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.430000	49.993000	34.160000	41.639000	26.760000	66666.000000	66666.000000
2021.12.17 12:00:59	0	0	NaN	NaN	1052.770000	1025.920000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.430000	50.001000	34.149000	41.638000	26.760000	66666.000000	66666.000000
2021.12.17 12:01:00	0	0	NaN	NaN	1052.730000	1025.960000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.480000	49.982000	34.149000	41.638000	26.810000	66666.000000	66666.000000
2021.12.17 12:01:01	0	0	NaN	NaN	1052.750000	1025.930000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.480000	50.008000	34.169000	41.640000	26.810000	66666.000000	66666.000000
2021.12.17 12:01:02	0	0	NaN	NaN	1052.770000	1025.970000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.480000	49.992000	34.169000	41.640000	26.810000	66666.000000	66666.000000
2021.12.17 12:01:03	0	0	NaN	NaN	1052.770000	1025.970000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.320000	50.005000	34.160000	41.639000	26.650000	66666.000000	66666.000000
2021.12.17 12:01:04	0	0	NaN	NaN	1052.770000	1025.990000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.310000	50.010000	34.179000	41.675000	26.640000	66666.000000	66666.000000
2021.12.17 12:01:05	0	0	NaN	NaN	1052.770000	1026.010000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.430000	50.001000	34.160000	41.673000	26.760000	66666.000000	66666.000000
2021.12.17 12:01:06	0	0	NaN	NaN	1052.750000	1026.030000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.320000	50.000000	34.160000	41.673000	26.650000	66666.000000	66666.000000
2021.12.17 12:01:07	0	0	NaN	NaN	1052.810000	1026.000000	1.000000	0.000000	22215.000000	15099.000000	47.000000	-83.036000	1.000000	66666.000000	26.370000	50.008000	34.149000	41.672000	26.700000	66666.000000	66666.000000
2021.12.17 12:01:08	0	0	NaN	NaN	1052.800000	1026.010000	1.000000	0.000000	22215.000000	15098.000000	47.000000	-83.448000	1.000000	66666.000000	26.210000	50.014000	34.149000	41.672000	26.540000	66666.000000	66666.000000
2021.12.17 12:01:09	0	0	NaN	NaN	1052.810000	1026.050000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.320000	50.001000	34.149000	41.672000	26.650000	66666.000000	66666.000000
2021.12.17 12:01:10	0	0	NaN	NaN	1052.780000	1026.050000	1.000000	0.000000	22214.000000	15097.000000	47.000000	-83.580000	1.000000	66666.000000	26.150000	49.995000	34.160000	41.673000	26.480000	66666.000000	66666.000000
2021.12.17 12:01:11	0	0	NaN	NaN	1052.840000	1026.030000	1.000000	0.000000	22214.000000	15097.000000	47.000000	-83.580000	1.000000	66666.000000	26.150000	50.002000	34.160000	41.706000	26.480000	66666.000000	66666.000000
2021.12.17 12:01:12	0	0	NaN	NaN	1052.820000	1026.040000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.320000	49.996000	34.160000	41.740000	26.650000	66666.000000	66666.000000
2021.12.17 12:01:13	0	0	NaN	NaN	1052.810000	1026.050000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.320000	49.996000	34.160000	41.740000	26.650000	66666.000000	66666.000000
2021.12.17 12:01:14	0	0	NaN	NaN	1052.780000	1026.070000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.320000	49.999000	34.160000	41.740000	26.650000	66666.000000	66666.000000
2021.12.17 12:01:15	0	0	NaN	NaN	1052.820000	1026.080000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.320000	50.004000	34.169000	41.741000	26.650000	66666.000000	66666.000000
2021.12.17 12:01:16	0	0	NaN	NaN	1052.850000	1026.100000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.320000	49.987000	34.160000	41.740000	26.650000	66666.000000	66666.000000
2021.12.17 12:01:17	0	0	NaN	NaN	1052.810000	1026.070000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.430000	49.998000	34.179000	41.742000	26.760000	66666.000000	66666.000000
2021.12.17 12:01:18	0	0	NaN	NaN	1052.850000	1026.080000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.320000	50.000000	34.169000	41.741000	26.650000	66666.000000	66666.000000
2021.12.17 12:01:19	0	0	NaN	NaN	1052.850000	1026.080000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.320000	50.009000	34.169000	41.741000	26.650000	66666.000000	66666.000000
2021.12.17 12:01:20	0	0	NaN	NaN	1052.850000	1026.110000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.490000	49.987000	34.149000	41.739000	26.820000	66666.000000	66666.000000
2021.12.17 12:01:21	0	0	NaN	NaN	1052.840000	1026.110000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.480000	50.004000	34.169000	41.741000	26.820000	66666.000000	66666.000000
2021.12.17 12:01:22	0	0	NaN	NaN	1052.860000	1026.110000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	49.999000	34.169000	41.774000	26.930000	66666.000000	66666.000000
2021.12.17 12:01:23	0	0	NaN	NaN	1052.860000	1026.110000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.430000	50.006000	34.149000	41.772000	26.770000	66666.000000	66666.000000
2021.12.17 12:01:24	0	0	NaN	NaN	1052.890000	1026.110000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.430000	50.008000	34.149000	41.772000	26.770000	66666.000000	66666.000000
2021.12.17 12:01:25	0	0	NaN	NaN	1052.860000	1026.110000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	50.007000	34.169000	41.774000	26.930000	66666.000000	66666.000000
2021.12.17 12:01:26	0	0	NaN	NaN	1052.880000	1026.120000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.480000	50.005000	34.169000	41.808000	26.820000	66666.000000	66666.000000
2021.12.17 12:01:27	0	0	NaN	NaN	1052.890000	1026.140000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.490000	49.999000	34.149000	41.806000	26.820000	66666.000000	66666.000000
2021.12.17 12:01:28	0	0	NaN	NaN	1052.900000	1026.140000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	2.000000	66666.000000	26.490000	50.019000	34.160000	41.807000	26.820000	66666.000000	66666.000000
2021.12.17 12:01:29	0	0	NaN	NaN	1052.880000	1026.180000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.650000	49.990000	34.160000	41.807000	26.990000	66666.000000	66666.000000
2021.12.17 12:01:30	0	0	NaN	NaN	1052.860000	1026.140000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.600000	50.000000	34.160000	41.807000	26.930000	66666.000000	66666.000000
2021.12.17 12:01:31	0	0	NaN	NaN	1052.900000	1026.180000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.600000	49.987000	34.149000	41.806000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:32	0	0	NaN	NaN	1052.890000	1026.160000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	49.997000	34.169000	41.808000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:33	0	0	NaN	NaN	1052.920000	1026.160000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.600000	49.996000	34.169000	41.841000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:34	0	0	NaN	NaN	1052.950000	1026.190000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	49.990000	34.149000	41.806000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:35	0	0	NaN	NaN	1052.960000	1026.230000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	50.004000	34.160000	41.840000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:36	0	0	NaN	NaN	1052.950000	1026.220000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	50.004000	34.160000	41.840000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:37	0	0	NaN	NaN	1052.960000	1026.190000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	49.995000	34.160000	41.874000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:38	0	0	NaN	NaN	1052.970000	1026.230000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	49.996000	34.169000	41.808000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:39	0	0	NaN	NaN	1052.950000	1026.220000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	49.976000	34.169000	41.841000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:40	0	0	NaN	NaN	1052.930000	1026.260000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	50.007000	34.169000	41.841000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:41	0	0	NaN	NaN	1052.960000	1026.190000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	50.011000	34.169000	41.841000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:42	0	0	NaN	NaN	1052.960000	1026.300000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	50.002000	34.169000	41.875000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:43	0	0	NaN	NaN	1052.950000	1026.270000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	50.008000	34.169000	41.875000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:44	0	0	NaN	NaN	1052.950000	1026.270000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	49.988000	34.169000	41.875000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:45	0	0	NaN	NaN	1052.990000	1026.320000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.430000	50.003000	34.179000	41.876000	26.770000	66666.000000	66666.000000
2021.12.17 12:01:46	0	0	NaN	NaN	1052.970000	1026.330000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.430000	50.000000	34.169000	41.875000	26.770000	66666.000000	66666.000000
2021.12.17 12:01:47	0	0	NaN	NaN	1052.970000	1026.320000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.430000	50.000000	34.169000	41.875000	26.770000	66666.000000	66666.000000
2021.12.17 12:01:48	0	0	NaN	NaN	1052.970000	1026.330000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	49.993000	34.169000	41.875000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:49	0	0	NaN	NaN	1053.000000	1026.300000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.490000	49.998000	34.169000	41.875000	26.830000	66666.000000	66666.000000
2021.12.17 12:01:50	0	0	NaN	NaN	1053.030000	1026.340000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	1.000000	66666.000000	26.600000	50.003000	34.169000	41.875000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:51	0	0	NaN	NaN	1052.960000	1026.370000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.430000	50.007000	34.169000	41.875000	26.780000	66666.000000	66666.000000
2021.12.17 12:01:52	0	0	NaN	NaN	1053.010000	1026.400000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.440000	50.000000	34.160000	41.874000	26.780000	66666.000000	66666.000000
2021.12.17 12:01:53	0	0	NaN	NaN	1053.000000	1026.380000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.440000	50.004000	34.160000	41.874000	26.780000	66666.000000	66666.000000
2021.12.17 12:01:55	0	0	NaN	NaN	1053.030000	1026.370000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.440000	50.002000	34.160000	41.907000	26.780000	66666.000000	66666.000000
2021.12.17 12:01:55	0	0	NaN	NaN	1053.010000	1026.380000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.490000	49.993000	34.179000	41.909000	26.830000	66666.000000	66666.000000
2021.12.17 12:01:56	0	0	NaN	NaN	1053.040000	1026.470000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	1.000000	66666.000000	26.650000	50.017000	34.169000	41.908000	27.000000	66666.000000	66666.000000
2021.12.17 12:01:57	0	0	NaN	NaN	1053.010000	1026.470000	1.000000	0.000000	22214.000000	15099.000000	47.000000	-82.755000	1.000000	66666.000000	26.490000	49.987000	34.179000	41.909000	26.830000	66666.000000	66666.000000
2021.12.17 12:01:58	0	0	NaN	NaN	1052.990000	1026.440000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.600000	49.993000	34.179000	41.909000	26.940000	66666.000000	66666.000000
2021.12.17 12:01:59	0	0	NaN	NaN	1053.030000	1026.450000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.600000	50.005000	34.169000	41.908000	26.950000	66666.000000	66666.000000
2021.12.17 12:02:00	0	0	NaN	NaN	1053.010000	1026.480000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.600000	49.996000	34.169000	41.942000	26.950000	66666.000000	66666.000000
