$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.07 08:00:10
$Filename; CO2FT_A ZeroCycle 20211207 080010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.07 08:00:31	12288	1	NaN	NaN	1015.540000	994.980000	1.000000	0.000000	22180.000000	15113.000000	46.700000	-67.517000	9.000000	66666.000000	31.920000	49.985000	31.980000	40.569000	31.340000	66666.000000	66666.000000
2021.12.07 08:00:31	12288	1	NaN	NaN	1015.550000	994.960000	1.000000	0.000000	22185.000000	15113.000000	46.700000	-68.918000	9.000000	66666.000000	31.320000	49.998000	31.959000	40.567000	30.750000	66666.000000	66666.000000
2021.12.07 08:00:33	12288	1	NaN	NaN	1015.550000	995.000000	1.000000	0.000000	22185.000000	15113.000000	46.700000	-68.918000	9.000000	66666.000000	31.310000	49.991000	31.980000	40.569000	30.750000	66666.000000	66666.000000
2021.12.07 08:00:34	0	0	NaN	NaN	1015.610000	994.990000	1.000000	0.000000	22185.000000	15114.000000	46.700000	-68.507000	9.000000	66666.000000	31.490000	49.993000	31.989000	40.637000	30.920000	66666.000000	66666.000000
2021.12.07 08:00:35	0	0	NaN	NaN	1015.580000	995.050000	1.000000	0.000000	22185.000000	15114.000000	46.700000	-68.507000	9.000000	66666.000000	31.490000	49.994000	31.989000	40.637000	30.930000	66666.000000	66666.000000
2021.12.07 08:00:36	0	0	NaN	NaN	1015.550000	995.060000	1.000000	0.000000	22185.000000	15114.000000	46.700000	-68.507000	9.000000	66666.000000	31.490000	50.002000	31.989000	40.637000	30.920000	66666.000000	66666.000000
2021.12.07 08:00:37	0	0	NaN	NaN	1015.590000	995.050000	1.000000	0.000000	22186.000000	15114.000000	46.700000	-68.787000	9.000000	66666.000000	31.370000	49.997000	31.980000	40.669000	30.810000	66666.000000	66666.000000
2021.12.07 08:00:38	0	0	NaN	NaN	1015.620000	995.030000	1.000000	0.000000	22186.000000	15114.000000	46.700000	-68.787000	9.000000	66666.000000	31.370000	49.997000	31.969000	40.635000	30.810000	66666.000000	66666.000000
2021.12.07 08:00:39	0	0	NaN	NaN	1015.620000	995.070000	1.000000	0.000000	22186.000000	15114.000000	46.700000	-68.787000	9.000000	66666.000000	31.370000	50.002000	31.999000	40.671000	30.810000	66666.000000	66666.000000
2021.12.07 08:00:40	0	0	NaN	NaN	1015.590000	995.100000	1.000000	0.000000	22186.000000	15114.000000	46.700000	-68.787000	9.000000	66666.000000	31.370000	49.998000	31.980000	40.769000	30.810000	66666.000000	66666.000000
2021.12.07 08:00:41	0	0	NaN	NaN	1015.620000	995.060000	1.000000	0.000000	22186.000000	15114.000000	46.700000	-68.787000	9.000000	66666.000000	31.370000	49.991000	31.980000	40.769000	30.810000	66666.000000	66666.000000
2021.12.07 08:00:42	0	0	NaN	NaN	1015.630000	995.070000	1.000000	0.000000	22186.000000	15114.000000	46.700000	-68.787000	9.000000	66666.000000	31.370000	49.992000	31.989000	40.703000	30.810000	66666.000000	66666.000000
2021.12.07 08:00:43	0	0	NaN	NaN	1015.620000	995.070000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.001000	31.980000	40.702000	30.640000	66666.000000	66666.000000
2021.12.07 08:00:44	0	0	NaN	NaN	1015.650000	995.110000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.001000	31.989000	40.737000	30.520000	66666.000000	66666.000000
2021.12.07 08:00:44	0	0	NaN	NaN	1015.660000	995.140000	1.000000	0.000000	22187.000000	15114.000000	46.700000	-69.067000	9.000000	66666.000000	31.250000	49.996000	31.980000	40.769000	30.690000	66666.000000	66666.000000
2021.12.07 08:00:46	0	0	NaN	NaN	1015.660000	995.160000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.000000	31.980000	40.769000	30.520000	66666.000000	66666.000000
2021.12.07 08:00:47	0	0	NaN	NaN	1015.650000	995.110000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	49.997000	31.959000	40.734000	30.520000	66666.000000	66666.000000
2021.12.07 08:00:48	0	0	NaN	NaN	1015.660000	995.140000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	49.988000	31.989000	40.770000	30.520000	66666.000000	66666.000000
2021.12.07 08:00:49	0	0	NaN	NaN	1015.650000	995.160000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.009000	31.980000	40.769000	30.520000	66666.000000	66666.000000
2021.12.07 08:00:50	0	0	NaN	NaN	1015.720000	995.160000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.002000	31.989000	40.804000	30.520000	66666.000000	66666.000000
2021.12.07 08:00:52	0	0	NaN	NaN	1015.720000	995.160000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.006000	31.969000	40.835000	30.520000	66666.000000	66666.000000
2021.12.07 08:00:52	0	0	NaN	NaN	1015.660000	995.160000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.003000	31.969000	40.835000	30.520000	66666.000000	66666.000000
2021.12.07 08:00:53	0	0	NaN	NaN	1015.690000	995.200000	1.000000	0.000000	22188.000000	15113.000000	46.700000	-69.759000	9.000000	66666.000000	30.960000	50.000000	31.980000	40.836000	30.410000	66666.000000	66666.000000
2021.12.07 08:00:54	0	0	NaN	NaN	1015.690000	995.240000	1.000000	0.000000	22188.000000	15113.000000	46.700000	-69.759000	9.000000	66666.000000	30.960000	49.991000	31.999000	40.805000	30.410000	66666.000000	66666.000000
2021.12.07 08:00:55	0	0	NaN	NaN	1015.660000	995.210000	1.000000	0.000000	22188.000000	15113.000000	46.700000	-69.759000	9.000000	66666.000000	30.960000	50.007000	31.999000	40.805000	30.400000	66666.000000	66666.000000
2021.12.07 08:00:55	0	0	NaN	NaN	1015.690000	995.220000	1.000000	0.000000	22188.000000	15113.000000	46.700000	-69.759000	9.000000	66666.000000	30.960000	50.009000	32.009000	40.839000	30.400000	66666.000000	66666.000000
2021.12.07 08:00:57	0	0	NaN	NaN	1015.690000	995.250000	1.000000	0.000000	22188.000000	15113.000000	46.700000	-69.759000	9.000000	66666.000000	30.960000	49.999000	31.999000	40.838000	30.410000	66666.000000	66666.000000
2021.12.07 08:00:58	0	0	NaN	NaN	1015.730000	995.240000	1.000000	0.000000	22188.000000	15113.000000	46.700000	-69.759000	9.000000	66666.000000	30.960000	49.995000	31.999000	40.838000	30.410000	66666.000000	66666.000000
2021.12.07 08:00:59	0	0	NaN	NaN	1015.690000	995.250000	1.000000	0.000000	22188.000000	15113.000000	46.700000	-69.759000	9.000000	66666.000000	30.960000	50.000000	31.989000	40.837000	30.410000	66666.000000	66666.000000
2021.12.07 08:01:00	0	0	NaN	NaN	1015.700000	995.260000	1.000000	0.000000	22188.000000	15113.000000	46.700000	-69.759000	9.000000	66666.000000	30.960000	50.003000	31.980000	40.869000	30.410000	66666.000000	66666.000000
2021.12.07 08:01:01	0	0	NaN	NaN	1015.730000	995.260000	1.000000	0.000000	22188.000000	15113.000000	46.700000	-69.759000	9.000000	66666.000000	30.960000	50.001000	31.989000	40.870000	30.410000	66666.000000	66666.000000
2021.12.07 08:01:02	0	0	NaN	NaN	1015.740000	995.260000	1.000000	0.000000	22188.000000	15113.000000	46.700000	-69.759000	9.000000	66666.000000	30.960000	50.001000	31.980000	40.970000	30.410000	66666.000000	66666.000000
2021.12.07 08:01:03	0	0	NaN	NaN	1015.720000	995.260000	1.000000	0.000000	22188.000000	15114.000000	46.700000	-69.347000	9.000000	66666.000000	31.130000	49.992000	31.980000	40.970000	30.580000	66666.000000	66666.000000
2021.12.07 08:01:03	0	0	NaN	NaN	1015.760000	995.280000	1.000000	0.000000	22188.000000	15114.000000	46.700000	-69.347000	9.000000	66666.000000	31.140000	50.001000	31.980000	40.869000	30.580000	66666.000000	66666.000000
2021.12.07 08:01:05	0	0	NaN	NaN	1015.730000	995.290000	1.000000	0.000000	22188.000000	15114.000000	46.700000	-69.347000	9.000000	66666.000000	31.140000	50.001000	31.980000	40.903000	30.580000	66666.000000	66666.000000
2021.12.07 08:01:06	0	0	NaN	NaN	1015.700000	995.310000	1.000000	0.000000	22188.000000	15114.000000	46.700000	-69.347000	9.000000	66666.000000	31.130000	50.002000	32.020000	40.907000	30.580000	66666.000000	66666.000000
2021.12.07 08:01:07	0	0	NaN	NaN	1015.770000	995.280000	1.000000	0.000000	22188.000000	15114.000000	46.700000	-69.347000	9.000000	66666.000000	31.140000	50.006000	31.989000	40.904000	30.580000	66666.000000	66666.000000
2021.12.07 08:01:08	0	0	NaN	NaN	1015.770000	995.330000	1.000000	0.000000	22188.000000	15114.000000	46.700000	-69.347000	9.000000	66666.000000	31.140000	50.012000	31.989000	40.904000	30.580000	66666.000000	66666.000000
2021.12.07 08:01:09	0	0	NaN	NaN	1015.770000	995.310000	1.000000	0.000000	22187.000000	15114.000000	46.700000	-69.067000	9.000000	66666.000000	31.260000	50.009000	31.989000	40.904000	30.700000	66666.000000	66666.000000
2021.12.07 08:01:09	0	0	NaN	NaN	1015.730000	995.330000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.007000	31.980000	40.936000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:11	0	0	NaN	NaN	1015.760000	995.330000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.008000	31.989000	40.904000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:12	0	0	NaN	NaN	1015.810000	995.320000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.006000	31.989000	40.971000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:13	0	0	NaN	NaN	1015.800000	995.330000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.001000	31.980000	40.936000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:14	0	0	NaN	NaN	1015.730000	995.350000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	49.981000	31.980000	40.936000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:14	0	0	NaN	NaN	1015.810000	995.330000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.002000	31.989000	40.904000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:15	0	0	NaN	NaN	1015.800000	995.350000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	49.996000	31.999000	40.972000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:17	0	0	NaN	NaN	1015.760000	995.350000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	49.999000	31.969000	40.968000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:18	0	0	NaN	NaN	1015.770000	995.400000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.003000	31.999000	40.905000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:19	0	0	NaN	NaN	1015.770000	995.390000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.014000	31.989000	40.971000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:20	0	0	NaN	NaN	1015.840000	995.420000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.009000	31.989000	40.971000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:21	0	0	NaN	NaN	1015.850000	995.430000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.000000	31.989000	41.004000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:22	0	0	NaN	NaN	1015.810000	995.430000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	49.999000	32.020000	40.974000	30.650000	66666.000000	66666.000000
2021.12.07 08:01:23	0	0	NaN	NaN	1015.830000	995.420000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.011000	31.969000	40.968000	30.650000	66666.000000	66666.000000
2021.12.07 08:01:23	0	0	NaN	NaN	1015.810000	995.400000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	49.998000	32.020000	41.007000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:25	0	0	NaN	NaN	1015.770000	995.420000	1.000000	0.000000	22187.000000	15114.000000	46.700000	-69.067000	9.000000	66666.000000	31.250000	49.996000	32.020000	41.007000	30.700000	66666.000000	66666.000000
2021.12.07 08:01:26	0	0	NaN	NaN	1015.850000	995.420000	1.000000	0.000000	22186.000000	15114.000000	46.700000	-68.787000	9.000000	66666.000000	31.380000	49.992000	32.020000	41.007000	30.820000	66666.000000	66666.000000
2021.12.07 08:01:27	0	0	NaN	NaN	1015.840000	995.460000	1.000000	0.000000	22187.000000	15114.000000	46.700000	-69.067000	9.000000	66666.000000	31.260000	49.998000	32.009000	41.006000	30.710000	66666.000000	66666.000000
2021.12.07 08:01:28	0	0	NaN	NaN	1015.840000	995.440000	1.000000	0.000000	22186.000000	15114.000000	46.700000	-68.787000	9.000000	66666.000000	31.380000	50.002000	32.009000	40.973000	30.820000	66666.000000	66666.000000
2021.12.07 08:01:29	0	0	NaN	NaN	1015.850000	995.500000	1.000000	0.000000	22187.000000	15114.000000	46.700000	-69.067000	9.000000	66666.000000	31.250000	49.992000	32.020000	41.041000	30.710000	66666.000000	66666.000000
2021.12.07 08:01:30	0	0	NaN	NaN	1015.870000	995.430000	1.000000	0.000000	22187.000000	15114.000000	46.700000	-69.067000	9.000000	66666.000000	31.260000	49.999000	32.009000	41.006000	30.710000	66666.000000	66666.000000
2021.12.07 08:01:31	0	0	NaN	NaN	1015.870000	995.460000	1.000000	0.000000	22187.000000	15114.000000	46.700000	-69.067000	9.000000	66666.000000	31.260000	49.999000	32.009000	41.006000	30.710000	66666.000000	66666.000000
2021.12.07 08:01:31	0	0	NaN	NaN	1015.910000	995.460000	1.000000	0.000000	22187.000000	15113.000000	46.700000	-69.478000	9.000000	66666.000000	31.080000	50.007000	32.020000	41.041000	30.530000	66666.000000	66666.000000
2021.12.07 08:01:33	0	0	NaN	NaN	1015.850000	995.460000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	49.999000	32.009000	41.006000	30.650000	66666.000000	66666.000000
2021.12.07 08:01:34	0	0	NaN	NaN	1015.850000	995.500000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.002000	32.029000	41.042000	30.650000	66666.000000	66666.000000
2021.12.07 08:01:35	0	0	NaN	NaN	1015.910000	995.480000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	49.990000	32.009000	41.039000	30.650000	66666.000000	66666.000000
2021.12.07 08:01:36	0	0	NaN	NaN	1015.850000	995.500000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.012000	31.989000	41.071000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:36	0	0	NaN	NaN	1015.870000	995.540000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	49.993000	31.989000	41.071000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:37	0	0	NaN	NaN	1015.880000	995.530000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	49.990000	31.999000	41.038000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:38	0	0	NaN	NaN	1015.920000	995.510000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	49.996000	32.009000	41.106000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:40	0	0	NaN	NaN	1015.890000	995.540000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.007000	31.999000	41.038000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:41	0	0	NaN	NaN	1015.880000	995.540000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.006000	31.999000	41.072000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:42	0	0	NaN	NaN	1015.940000	995.540000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	49.997000	32.009000	41.106000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:43	0	0	NaN	NaN	1015.920000	995.550000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.015000	32.009000	41.106000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:44	0	0	NaN	NaN	1015.880000	995.550000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	49.996000	32.009000	41.106000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:45	0	0	NaN	NaN	1015.940000	995.540000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.000000	32.020000	41.107000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:46	0	0	NaN	NaN	1015.980000	995.550000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.008000	31.999000	41.038000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:47	0	0	NaN	NaN	1015.940000	995.570000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.012000	31.999000	41.072000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:48	0	0	NaN	NaN	1015.960000	995.570000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.000000	31.999000	41.072000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:49	0	0	NaN	NaN	1015.910000	995.590000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	49.978000	32.009000	41.073000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:50	0	0	NaN	NaN	1015.950000	995.570000	1.000000	0.000000	22186.000000	15112.000000	46.700000	-69.610000	9.000000	66666.000000	31.030000	49.995000	31.999000	41.105000	30.490000	66666.000000	66666.000000
2021.12.07 08:01:51	0	0	NaN	NaN	1015.950000	995.580000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.005000	32.020000	41.107000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:52	0	0	NaN	NaN	1015.950000	995.590000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	49.999000	32.009000	41.106000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:53	0	0	NaN	NaN	1015.980000	995.590000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.018000	32.009000	41.106000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:53	0	0	NaN	NaN	1015.960000	995.580000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.011000	32.009000	41.106000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:55	0	0	NaN	NaN	1015.960000	995.610000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	49.998000	31.989000	41.071000	30.660000	66666.000000	66666.000000
2021.12.07 08:01:56	0	0	NaN	NaN	1015.940000	995.620000	1.000000	0.000000	22185.000000	15113.000000	46.700000	-68.918000	9.000000	66666.000000	31.320000	50.007000	32.009000	41.106000	30.780000	66666.000000	66666.000000
2021.12.07 08:01:57	0	0	NaN	NaN	1015.980000	995.590000	1.000000	0.000000	22185.000000	15113.000000	46.700000	-68.918000	9.000000	66666.000000	31.320000	50.008000	32.029000	41.108000	30.780000	66666.000000	66666.000000
2021.12.07 08:01:58	0	0	NaN	NaN	1016.030000	995.610000	1.000000	0.000000	22185.000000	15113.000000	46.700000	-68.918000	9.000000	66666.000000	31.330000	49.999000	31.989000	41.137000	30.780000	66666.000000	66666.000000
2021.12.07 08:01:58	0	0	NaN	NaN	1015.990000	995.590000	1.000000	0.000000	22185.000000	15113.000000	46.700000	-68.918000	9.000000	66666.000000	31.330000	50.002000	31.989000	41.137000	30.780000	66666.000000	66666.000000
2021.12.07 08:02:00	0	0	NaN	NaN	1015.950000	995.620000	1.000000	0.000000	22186.000000	15113.000000	46.700000	-69.198000	9.000000	66666.000000	31.200000	50.006000	32.029000	41.142000	30.660000	66666.000000	66666.000000
