$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.14 12:00:10
$Filename; CO2FT_A ZeroCycle 20211214 120010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
$Date Time	Flags	Flags	Deg	Deg	mbar	mbar	On/Off	On/Off	LSB	LSB	°C	digits	ppm	µatm	ppm	°C	°C	%RH	µatm	µatm	µatm
2021.12.14 12:00:15	12288	1	NaN	NaN	1035.270000	1011.390000	1.000000	0.000000	20523.000000	15140.000000	47.000000	407.059000	424.000000	66666.000000	394.380000	50.006000	34.020000	33.732000	393.650000	66666.000000	66666.000000
2021.12.14 12:00:16	12288	1	NaN	NaN	1035.290000	1011.400000	1.000000	0.000000	20717.000000	15138.000000	47.000000	352.035000	393.000000	66666.000000	336.040000	49.994000	34.010000	36.732000	335.420000	66666.000000	66666.000000
2021.12.14 12:00:17	12288	1	NaN	NaN	1035.270000	1011.440000	1.000000	0.000000	20809.000000	15134.000000	47.000000	324.762000	332.000000	66666.000000	308.740000	49.993000	34.020000	38.562000	308.190000	66666.000000	66666.000000
2021.12.14 12:00:18	12288	1	NaN	NaN	1035.350000	1011.460000	1.000000	0.000000	20900.000000	15129.000000	47.000000	297.368000	303.000000	66666.000000	282.340000	50.005000	34.020000	38.562000	281.840000	66666.000000	66666.000000
2021.12.14 12:00:19	12288	1	NaN	NaN	1035.350000	1011.480000	1.000000	0.000000	21093.000000	15126.000000	47.000000	242.179000	276.000000	66666.000000	232.430000	49.996000	34.039000	39.644000	232.030000	66666.000000	66666.000000
2021.12.14 12:00:20	12288	1	NaN	NaN	1035.350000	1011.460000	1.000000	0.000000	21191.000000	15127.000000	47.000000	215.137000	249.000000	66666.000000	209.540000	49.996000	34.020000	40.315000	209.170000	66666.000000	66666.000000
2021.12.14 12:00:21	12288	1	NaN	NaN	1035.370000	1011.470000	1.000000	0.000000	21287.000000	15125.000000	47.000000	187.477000	198.000000	66666.000000	187.200000	49.990000	34.020000	40.752000	186.870000	66666.000000	66666.000000
2021.12.14 12:00:22	12288	1	NaN	NaN	1035.410000	1011.470000	1.000000	0.000000	21379.000000	15125.000000	47.000000	161.720000	174.000000	66666.000000	167.370000	49.999000	34.020000	41.021000	167.070000	66666.000000	66666.000000
2021.12.14 12:00:23	12288	1	NaN	NaN	1035.440000	1011.480000	1.000000	0.000000	21566.000000	15116.000000	47.000000	105.772000	151.000000	66666.000000	127.540000	50.003000	34.020000	41.188000	127.310000	66666.000000	66666.000000
2021.12.14 12:00:24	12288	1	NaN	NaN	1035.440000	1011.510000	1.000000	0.000000	21663.000000	15113.000000	47.000000	77.396000	129.000000	66666.000000	109.030000	50.000000	34.020000	41.188000	108.840000	66666.000000	66666.000000
2021.12.14 12:00:25	12288	1	NaN	NaN	1035.460000	1011.500000	1.000000	0.000000	21762.000000	15113.000000	47.000000	49.658000	88.000000	66666.000000	92.040000	50.005000	34.020000	41.289000	91.880000	66666.000000	66666.000000
2021.12.14 12:00:26	12288	1	NaN	NaN	1035.460000	1011.500000	1.000000	0.000000	21856.000000	15114.000000	47.000000	23.725000	68.000000	66666.000000	77.140000	50.000000	34.010000	41.388000	77.010000	66666.000000	66666.000000
2021.12.14 12:00:27	12288	1	NaN	NaN	1035.490000	1011.500000	1.000000	0.000000	22040.000000	15105.000000	47.000000	-31.503000	49.000000	66666.000000	48.580000	49.996000	34.029000	41.458000	48.500000	66666.000000	66666.000000
2021.12.14 12:00:28	12288	1	NaN	NaN	1035.460000	1011.520000	1.000000	0.000000	22135.000000	15101.000000	47.000000	-59.778000	31.000000	66666.000000	35.630000	50.000000	34.039000	41.459000	35.570000	66666.000000	66666.000000
2021.12.14 12:00:29	12288	1	NaN	NaN	1035.440000	1011.540000	1.000000	0.000000	22185.000000	15100.000000	47.000000	-74.210000	7.000000	66666.000000	29.460000	49.995000	34.029000	41.525000	29.410000	66666.000000	66666.000000
2021.12.14 12:00:30	12288	1	NaN	NaN	1035.510000	1011.540000	1.000000	0.000000	22200.000000	15102.000000	47.000000	-77.592000	5.000000	66666.000000	28.060000	49.997000	34.029000	41.525000	28.010000	66666.000000	66666.000000
2021.12.14 12:00:31	12288	1	NaN	NaN	1035.480000	1011.540000	1.000000	0.000000	22199.000000	15102.000000	47.000000	-77.312000	4.000000	66666.000000	28.170000	50.000000	34.039000	41.559000	28.120000	66666.000000	66666.000000
2021.12.14 12:00:32	12288	1	NaN	NaN	1035.460000	1011.520000	1.000000	0.000000	22197.000000	15100.000000	47.000000	-77.575000	4.000000	66666.000000	28.060000	49.995000	34.039000	41.593000	28.010000	66666.000000	66666.000000
2021.12.14 12:00:33	12288	1	NaN	NaN	1035.510000	1011.580000	1.000000	0.000000	22199.000000	15098.000000	47.000000	-78.961000	4.000000	66666.000000	27.490000	49.992000	34.029000	41.592000	27.450000	66666.000000	66666.000000
2021.12.14 12:00:34	0	0	NaN	NaN	1035.510000	1011.580000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	4.000000	66666.000000	27.320000	49.992000	34.029000	41.592000	27.270000	66666.000000	66666.000000
2021.12.14 12:00:35	0	0	NaN	NaN	1035.510000	1011.570000	1.000000	0.000000	22204.000000	15104.000000	47.000000	-77.890000	4.000000	66666.000000	27.930000	50.001000	34.029000	41.592000	27.890000	66666.000000	66666.000000
2021.12.14 12:00:36	0	0	NaN	NaN	1035.550000	1011.540000	1.000000	0.000000	22201.000000	15103.000000	47.000000	-77.461000	4.000000	66666.000000	28.110000	50.011000	34.029000	41.659000	28.060000	66666.000000	66666.000000
2021.12.14 12:00:37	0	0	NaN	NaN	1035.570000	1011.580000	1.000000	0.000000	22199.000000	15101.000000	47.000000	-77.724000	4.000000	66666.000000	28.000000	49.999000	34.029000	41.659000	27.960000	66666.000000	66666.000000
2021.12.14 12:00:38	0	0	NaN	NaN	1035.520000	1011.590000	1.000000	0.000000	22199.000000	15099.000000	47.000000	-78.549000	4.000000	66666.000000	27.660000	49.989000	34.010000	41.724000	27.620000	66666.000000	66666.000000
2021.12.14 12:00:39	0	0	NaN	NaN	1035.560000	1011.590000	1.000000	0.000000	22202.000000	15101.000000	47.000000	-78.566000	4.000000	66666.000000	27.660000	49.999000	34.039000	41.727000	27.610000	66666.000000	66666.000000
2021.12.14 12:00:40	0	0	NaN	NaN	1035.600000	1011.610000	1.000000	0.000000	22205.000000	15103.000000	47.000000	-78.582000	4.000000	66666.000000	27.650000	50.003000	34.029000	41.726000	27.610000	66666.000000	66666.000000
2021.12.14 12:00:41	0	0	NaN	NaN	1035.600000	1011.610000	1.000000	0.000000	22205.000000	15103.000000	47.000000	-78.582000	4.000000	66666.000000	27.650000	49.995000	34.029000	41.726000	27.610000	66666.000000	66666.000000
2021.12.14 12:00:42	0	0	NaN	NaN	1035.620000	1011.590000	1.000000	0.000000	22201.000000	15098.000000	47.000000	-79.522000	4.000000	66666.000000	27.260000	49.997000	34.039000	41.727000	27.220000	66666.000000	66666.000000
2021.12.14 12:00:43	0	0	NaN	NaN	1035.590000	1011.590000	1.000000	0.000000	22201.000000	15100.000000	47.000000	-78.697000	4.000000	66666.000000	27.600000	49.996000	34.039000	41.727000	27.560000	66666.000000	66666.000000
2021.12.14 12:00:44	0	0	NaN	NaN	1035.620000	1011.620000	1.000000	0.000000	22205.000000	15102.000000	47.000000	-78.994000	4.000000	66666.000000	27.480000	50.001000	34.039000	41.794000	27.440000	66666.000000	66666.000000
2021.12.14 12:00:45	0	0	NaN	NaN	1035.600000	1011.620000	1.000000	0.000000	22206.000000	15103.000000	47.000000	-78.862000	3.000000	66666.000000	27.530000	49.987000	34.050000	41.795000	27.490000	66666.000000	66666.000000
2021.12.14 12:00:46	0	0	NaN	NaN	1035.590000	1011.650000	1.000000	0.000000	22203.000000	15098.000000	47.000000	-80.083000	3.000000	66666.000000	27.030000	50.006000	34.050000	41.795000	26.990000	66666.000000	66666.000000
2021.12.14 12:00:47	0	0	NaN	NaN	1035.620000	1011.660000	1.000000	0.000000	22201.000000	15099.000000	47.000000	-79.110000	3.000000	66666.000000	27.430000	49.993000	34.029000	41.793000	27.390000	66666.000000	66666.000000
2021.12.14 12:00:48	0	0	NaN	NaN	1035.570000	1011.630000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	4.000000	66666.000000	27.430000	49.978000	34.039000	41.794000	27.380000	66666.000000	66666.000000
2021.12.14 12:00:49	0	0	NaN	NaN	1035.630000	1011.620000	1.000000	0.000000	22206.000000	15103.000000	47.000000	-78.862000	3.000000	66666.000000	27.540000	50.006000	34.039000	41.794000	27.490000	66666.000000	66666.000000
2021.12.14 12:00:50	0	0	NaN	NaN	1035.620000	1011.630000	1.000000	0.000000	22205.000000	15099.000000	47.000000	-80.231000	3.000000	66666.000000	26.980000	49.941000	34.020000	41.825000	26.930000	66666.000000	66666.000000
