$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.09 08:00:10
$Filename; CO2FT_A ZeroCycle 20211209 080010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.09 08:01:09	128	8388608	NaN	NaN	1024.770000	1011.830000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	50.012000	31.550000	39.386000	29.190000	66666.000000	66666.000000
2021.12.09 08:01:10	128	8388608	NaN	NaN	1024.750000	1011.880000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.230000	50.005000	31.560000	39.354000	29.190000	66666.000000	66666.000000
2021.12.09 08:01:11	128	8388608	NaN	NaN	1024.790000	1011.870000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.230000	50.015000	31.569000	39.388000	29.190000	66666.000000	66666.000000
2021.12.09 08:01:12	128	8388608	NaN	NaN	1024.850000	1011.880000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	49.998000	31.569000	39.388000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:13	128	8388608	NaN	NaN	1024.790000	1011.880000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.230000	49.998000	31.560000	39.387000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:14	128	8388608	NaN	NaN	1024.880000	1011.900000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	49.994000	31.560000	39.387000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:15	128	8388608	NaN	NaN	1024.850000	1011.920000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	49.984000	31.560000	39.387000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:16	128	8388608	NaN	NaN	1024.860000	1011.940000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	50.011000	31.569000	39.388000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:17	128	8388608	NaN	NaN	1024.850000	1011.940000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	49.996000	31.560000	39.421000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:18	128	8388608	NaN	NaN	1024.790000	1011.950000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.230000	50.004000	31.560000	39.387000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:19	128	8388608	NaN	NaN	1024.820000	1011.940000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.230000	50.007000	31.569000	39.388000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:20	128	8388608	NaN	NaN	1024.810000	1011.980000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.230000	50.006000	31.569000	39.388000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:21	128	8388608	NaN	NaN	1024.850000	1011.980000	1.000000	0.000000	22210.000000	15117.000000	46.600000	-74.297000	6.000000	66666.000000	29.350000	50.021000	31.560000	39.387000	29.320000	66666.000000	66666.000000
2021.12.09 08:01:22	128	8388608	NaN	NaN	1024.830000	1011.960000	1.000000	0.000000	22210.000000	15116.000000	46.600000	-74.709000	6.000000	66666.000000	29.180000	49.999000	31.560000	39.454000	29.140000	66666.000000	66666.000000
2021.12.09 08:01:23	128	8388608	NaN	NaN	1024.860000	1011.960000	1.000000	0.000000	22210.000000	15117.000000	46.600000	-74.297000	6.000000	66666.000000	29.350000	50.014000	31.560000	39.387000	29.320000	66666.000000	66666.000000
2021.12.09 08:01:24	128	8388608	NaN	NaN	1024.860000	1011.990000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	50.005000	31.560000	39.421000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:25	128	8388608	NaN	NaN	1024.850000	1011.980000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	50.006000	31.560000	39.421000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:26	128	8388608	NaN	NaN	1024.880000	1011.990000	1.000000	0.000000	22210.000000	15117.000000	46.600000	-74.297000	6.000000	66666.000000	29.350000	50.006000	31.560000	39.421000	29.320000	66666.000000	66666.000000
2021.12.09 08:01:27	128	8388608	NaN	NaN	1024.850000	1011.980000	1.000000	0.000000	22210.000000	15117.000000	46.600000	-74.297000	6.000000	66666.000000	29.350000	50.008000	31.560000	39.454000	29.320000	66666.000000	66666.000000
2021.12.09 08:01:28	128	8388608	NaN	NaN	1024.930000	1011.980000	1.000000	0.000000	22210.000000	15117.000000	46.600000	-74.297000	6.000000	66666.000000	29.360000	50.005000	31.560000	39.454000	29.320000	66666.000000	66666.000000
2021.12.09 08:01:29	128	8388608	NaN	NaN	1024.830000	1011.980000	1.000000	0.000000	22210.000000	15117.000000	46.600000	-74.297000	6.000000	66666.000000	29.350000	50.000000	31.560000	39.454000	29.320000	66666.000000	66666.000000
2021.12.09 08:01:30	128	8388608	NaN	NaN	1024.890000	1011.960000	1.000000	0.000000	22210.000000	15117.000000	46.600000	-74.297000	6.000000	66666.000000	29.350000	49.997000	31.579000	39.456000	29.320000	66666.000000	66666.000000
2021.12.09 08:01:31	128	8388608	NaN	NaN	1024.850000	1011.990000	1.000000	0.000000	22210.000000	15117.000000	46.600000	-74.297000	6.000000	66666.000000	29.350000	49.998000	31.560000	39.454000	29.320000	66666.000000	66666.000000
2021.12.09 08:01:32	128	8388608	NaN	NaN	1024.890000	1012.030000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	49.997000	31.560000	39.454000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:33	128	8388608	NaN	NaN	1024.890000	1012.070000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	50.001000	31.569000	39.489000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:34	128	8388608	NaN	NaN	1024.900000	1012.070000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	49.991000	31.579000	39.490000	29.370000	66666.000000	66666.000000
2021.12.09 08:01:35	128	8388608	NaN	NaN	1024.920000	1012.090000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	50.006000	31.579000	39.490000	29.200000	66666.000000	66666.000000
2021.12.09 08:01:36	128	8388608	NaN	NaN	1024.990000	1012.090000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	49.992000	31.569000	39.455000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:37	128	8388608	NaN	NaN	1024.930000	1012.100000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	49.990000	31.569000	39.455000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:38	128	8388608	NaN	NaN	1024.900000	1012.130000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	50.002000	31.569000	39.522000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:39	128	8388608	NaN	NaN	1024.920000	1012.130000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	50.007000	31.579000	39.490000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:40	128	8388608	NaN	NaN	1024.920000	1012.130000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	50.000000	31.569000	39.522000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:41	128	8388608	NaN	NaN	1025.000000	1012.140000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	50.002000	31.569000	39.489000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:42	128	8388608	NaN	NaN	1024.920000	1012.130000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	49.986000	31.569000	39.522000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:43	128	8388608	NaN	NaN	1024.990000	1012.140000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	49.998000	31.569000	39.522000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:44	128	8388608	NaN	NaN	1024.960000	1012.170000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	50.002000	31.579000	39.523000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:45	128	8388608	NaN	NaN	1024.990000	1012.130000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	50.011000	31.579000	39.523000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:46	128	8388608	NaN	NaN	1024.970000	1012.170000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	49.990000	31.569000	39.522000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:47	128	8388608	NaN	NaN	1024.930000	1012.200000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	50.020000	31.579000	39.490000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:48	128	8388608	NaN	NaN	1024.960000	1012.200000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	50.010000	31.579000	39.522000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:49	128	8388608	NaN	NaN	1024.940000	1012.200000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	50.004000	31.569000	39.522000	29.210000	66666.000000	66666.000000
2021.12.09 08:01:50	128	8388608	NaN	NaN	1025.010000	1012.200000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	49.999000	31.579000	39.523000	29.210000	66666.000000	66666.000000
2021.12.09 08:01:51	128	8388608	NaN	NaN	1024.970000	1012.210000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	50.004000	31.590000	39.524000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:52	128	8388608	NaN	NaN	1025.010000	1012.210000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	50.004000	31.590000	39.524000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:53	128	8388608	NaN	NaN	1024.970000	1012.210000	1.000000	0.000000	22211.000000	15118.000000	46.600000	-74.165000	6.000000	66666.000000	29.410000	50.000000	31.579000	39.523000	29.380000	66666.000000	66666.000000
2021.12.09 08:01:54	128	8388608	NaN	NaN	1025.030000	1012.210000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	50.006000	31.579000	39.523000	29.210000	66666.000000	66666.000000
2021.12.09 08:01:55	128	8388608	NaN	NaN	1025.040000	1012.230000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	50.010000	31.569000	39.522000	29.210000	66666.000000	66666.000000
2021.12.09 08:01:56	128	8388608	NaN	NaN	1025.030000	1012.230000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	49.997000	31.579000	39.557000	29.210000	66666.000000	66666.000000
2021.12.09 08:01:57	128	8388608	NaN	NaN	1025.030000	1012.250000	1.000000	0.000000	22211.000000	15117.000000	46.600000	-74.577000	6.000000	66666.000000	29.240000	50.006000	31.590000	39.591000	29.210000	66666.000000	66666.000000
2021.12.09 08:01:58	128	8388608	NaN	NaN	1025.030000	1012.270000	1.000000	0.000000	22210.000000	15117.000000	46.600000	-74.297000	6.000000	66666.000000	29.360000	50.002000	31.590000	39.591000	29.330000	66666.000000	66666.000000
