$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.16 20:00:10
$Filename; CO2FT_A ZeroCycle 20211216 200010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.16 20:00:41	0	0	NaN	NaN	1047.990000	1022.150000	1.000000	0.000000	22214.000000	15103.000000	47.000000	-81.106000	2.000000	66666.000000	27.010000	50.007000	34.039000	41.392000	27.250000	66666.000000	66666.000000
2021.12.16 20:00:42	0	0	NaN	NaN	1047.990000	1022.170000	1.000000	0.000000	22214.000000	15102.000000	47.000000	-81.518000	2.000000	66666.000000	26.840000	50.002000	34.029000	41.391000	27.080000	66666.000000	66666.000000
2021.12.16 20:00:43	0	0	NaN	NaN	1048.020000	1022.180000	1.000000	0.000000	22214.000000	15102.000000	47.000000	-81.518000	2.000000	66666.000000	26.840000	49.995000	34.029000	41.391000	27.080000	66666.000000	66666.000000
2021.12.16 20:00:44	0	0	NaN	NaN	1048.000000	1022.180000	1.000000	0.000000	22214.000000	15102.000000	47.000000	-81.518000	2.000000	66666.000000	26.840000	49.999000	34.050000	41.393000	27.080000	66666.000000	66666.000000
2021.12.16 20:00:45	0	0	NaN	NaN	1047.990000	1022.180000	1.000000	0.000000	22214.000000	15102.000000	47.000000	-81.518000	2.000000	66666.000000	26.840000	49.991000	34.050000	41.393000	27.080000	66666.000000	66666.000000
2021.12.16 20:00:46	0	0	NaN	NaN	1047.990000	1022.210000	1.000000	0.000000	22214.000000	15102.000000	47.000000	-81.518000	2.000000	66666.000000	26.840000	49.994000	34.050000	41.426000	27.080000	66666.000000	66666.000000
2021.12.16 20:00:47	0	0	NaN	NaN	1047.990000	1022.200000	1.000000	0.000000	22214.000000	15102.000000	47.000000	-81.518000	2.000000	66666.000000	26.840000	49.997000	34.039000	41.459000	27.080000	66666.000000	66666.000000
2021.12.16 20:00:48	0	0	NaN	NaN	1048.030000	1022.260000	1.000000	0.000000	22214.000000	15102.000000	46.900000	-81.538000	2.000000	66666.000000	26.830000	49.993000	34.039000	41.459000	27.070000	66666.000000	66666.000000
2021.12.16 20:00:49	0	0	NaN	NaN	1048.000000	1022.240000	1.000000	0.000000	22214.000000	15102.000000	47.000000	-81.518000	2.000000	66666.000000	26.840000	49.990000	34.039000	41.459000	27.080000	66666.000000	66666.000000
2021.12.16 20:00:50	0	0	NaN	NaN	1048.030000	1022.260000	1.000000	0.000000	22214.000000	15102.000000	46.900000	-81.538000	2.000000	66666.000000	26.830000	49.992000	34.039000	41.459000	27.070000	66666.000000	66666.000000
2021.12.16 20:00:51	0	0	NaN	NaN	1048.020000	1022.250000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.997000	34.050000	41.426000	26.910000	66666.000000	66666.000000
2021.12.16 20:00:52	0	0	NaN	NaN	1048.040000	1022.280000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.985000	34.039000	41.492000	26.910000	66666.000000	66666.000000
2021.12.16 20:00:53	0	0	NaN	NaN	1048.030000	1022.280000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.670000	50.000000	34.060000	41.494000	26.910000	66666.000000	66666.000000
2021.12.16 20:00:54	0	0	NaN	NaN	1048.140000	1022.310000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.997000	34.060000	41.494000	26.920000	66666.000000	66666.000000
2021.12.16 20:00:55	0	0	NaN	NaN	1048.070000	1022.290000	1.000000	0.000000	22214.000000	15101.000000	46.900000	-81.950000	2.000000	66666.000000	26.670000	50.012000	34.039000	41.526000	26.910000	66666.000000	66666.000000
2021.12.16 20:00:56	0	0	NaN	NaN	1048.070000	1022.320000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.984000	34.050000	41.527000	26.920000	66666.000000	66666.000000
2021.12.16 20:00:57	0	0	NaN	NaN	1048.080000	1022.350000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.997000	34.060000	41.528000	26.920000	66666.000000	66666.000000
2021.12.16 20:00:58	0	0	NaN	NaN	1048.080000	1022.330000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.997000	34.050000	41.527000	26.920000	66666.000000	66666.000000
2021.12.16 20:00:59	0	0	NaN	NaN	1048.110000	1022.320000	1.000000	0.000000	22213.000000	15101.000000	47.000000	-81.650000	2.000000	66666.000000	26.790000	49.994000	34.050000	41.527000	27.030000	66666.000000	66666.000000
2021.12.16 20:01:00	0	0	NaN	NaN	1048.070000	1022.330000	1.000000	0.000000	22213.000000	15101.000000	47.000000	-81.650000	2.000000	66666.000000	26.790000	50.010000	34.050000	41.527000	27.030000	66666.000000	66666.000000
2021.12.16 20:01:01	0	0	NaN	NaN	1048.130000	1022.350000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	49.996000	34.039000	41.559000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:02	0	0	NaN	NaN	1048.110000	1022.390000	1.000000	0.000000	22213.000000	15101.000000	47.000000	-81.650000	2.000000	66666.000000	26.790000	50.010000	34.050000	41.527000	27.030000	66666.000000	66666.000000
2021.12.16 20:01:03	0	0	NaN	NaN	1048.080000	1022.370000	1.000000	0.000000	22213.000000	15101.000000	47.000000	-81.650000	2.000000	66666.000000	26.790000	50.000000	34.050000	41.594000	27.030000	66666.000000	66666.000000
2021.12.16 20:01:04	0	0	NaN	NaN	1048.110000	1022.390000	1.000000	0.000000	22213.000000	15101.000000	46.900000	-81.670000	2.000000	66666.000000	26.780000	49.999000	34.039000	41.593000	27.030000	66666.000000	66666.000000
2021.12.16 20:01:05	0	0	NaN	NaN	1048.100000	1022.400000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.620000	49.998000	34.050000	41.560000	26.860000	66666.000000	66666.000000
2021.12.16 20:01:06	0	0	NaN	NaN	1048.150000	1022.400000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	50.007000	34.050000	41.560000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:07	0	0	NaN	NaN	1048.170000	1022.390000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	49.999000	34.050000	41.594000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:08	0	0	NaN	NaN	1048.140000	1022.390000	1.000000	0.000000	22213.000000	15101.000000	46.900000	-81.670000	2.000000	66666.000000	26.780000	49.988000	34.039000	41.593000	27.030000	66666.000000	66666.000000
2021.12.16 20:01:09	0	0	NaN	NaN	1048.150000	1022.410000	1.000000	0.000000	22213.000000	15101.000000	47.000000	-81.650000	2.000000	66666.000000	26.790000	50.002000	34.050000	41.594000	27.030000	66666.000000	66666.000000
2021.12.16 20:01:10	0	0	NaN	NaN	1048.150000	1022.430000	1.000000	0.000000	22213.000000	15101.000000	47.000000	-81.650000	2.000000	66666.000000	26.790000	50.008000	34.050000	41.594000	27.040000	66666.000000	66666.000000
2021.12.16 20:01:11	0	0	NaN	NaN	1048.130000	1022.430000	1.000000	0.000000	22213.000000	15101.000000	46.900000	-81.670000	2.000000	66666.000000	26.780000	50.001000	34.050000	41.594000	27.030000	66666.000000	66666.000000
2021.12.16 20:01:12	0	0	NaN	NaN	1048.150000	1022.440000	1.000000	0.000000	22213.000000	15101.000000	47.000000	-81.650000	2.000000	66666.000000	26.790000	50.000000	34.050000	41.627000	27.040000	66666.000000	66666.000000
2021.12.16 20:01:13	0	0	NaN	NaN	1048.170000	1022.430000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	49.987000	34.060000	41.662000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:14	0	0	NaN	NaN	1048.150000	1022.470000	1.000000	0.000000	22213.000000	15100.000000	46.900000	-82.082000	2.000000	66666.000000	26.620000	49.995000	34.050000	41.594000	26.860000	66666.000000	66666.000000
2021.12.16 20:01:15	0	0	NaN	NaN	1048.170000	1022.500000	1.000000	0.000000	22213.000000	15101.000000	47.000000	-81.650000	2.000000	66666.000000	26.790000	49.996000	34.039000	41.626000	27.040000	66666.000000	66666.000000
2021.12.16 20:01:16	0	0	NaN	NaN	1048.190000	1022.500000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	50.001000	34.069000	41.663000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:17	0	0	NaN	NaN	1048.190000	1022.500000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	50.001000	34.069000	41.663000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:18	0	0	NaN	NaN	1048.190000	1022.480000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.460000	50.001000	34.050000	41.594000	26.700000	66666.000000	66666.000000
2021.12.16 20:01:19	0	0	NaN	NaN	1048.210000	1022.470000	1.000000	0.000000	22213.000000	15100.000000	46.900000	-82.082000	2.000000	66666.000000	26.620000	50.006000	34.050000	41.661000	26.860000	66666.000000	66666.000000
2021.12.16 20:01:20	0	0	NaN	NaN	1048.220000	1022.520000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.460000	49.992000	34.060000	41.662000	26.700000	66666.000000	66666.000000
2021.12.16 20:01:21	0	0	NaN	NaN	1048.150000	1022.500000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.460000	50.000000	34.039000	41.660000	26.700000	66666.000000	66666.000000
2021.12.16 20:01:22	0	0	NaN	NaN	1048.170000	1022.500000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	49.995000	34.039000	41.660000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:23	0	0	NaN	NaN	1048.220000	1022.520000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	49.998000	34.050000	41.661000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:24	0	0	NaN	NaN	1048.170000	1022.520000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	50.006000	34.060000	41.695000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:25	0	0	NaN	NaN	1048.180000	1022.540000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	49.996000	34.060000	41.662000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:26	0	0	NaN	NaN	1048.190000	1022.550000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.460000	50.004000	34.060000	41.662000	26.700000	66666.000000	66666.000000
2021.12.16 20:01:27	0	0	NaN	NaN	1048.250000	1022.550000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.460000	50.003000	34.050000	41.694000	26.710000	66666.000000	66666.000000
2021.12.16 20:01:28	0	0	NaN	NaN	1048.210000	1022.570000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.460000	50.004000	34.050000	41.694000	26.710000	66666.000000	66666.000000
2021.12.16 20:01:29	0	0	NaN	NaN	1048.220000	1022.590000	1.000000	0.000000	22213.000000	15099.000000	47.000000	-82.475000	2.000000	66666.000000	26.460000	49.993000	34.050000	41.694000	26.710000	66666.000000	66666.000000
2021.12.16 20:01:30	0	0	NaN	NaN	1048.240000	1022.570000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	50.005000	34.050000	41.728000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:31	0	0	NaN	NaN	1048.220000	1022.580000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	50.008000	34.050000	41.694000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:32	0	0	NaN	NaN	1048.280000	1022.590000	1.000000	0.000000	22213.000000	15100.000000	47.000000	-82.062000	2.000000	66666.000000	26.630000	50.009000	34.060000	41.729000	26.870000	66666.000000	66666.000000
2021.12.16 20:01:33	0	0	NaN	NaN	1048.250000	1022.610000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.520000	50.001000	34.050000	41.728000	26.760000	66666.000000	66666.000000
2021.12.16 20:01:34	0	0	NaN	NaN	1048.260000	1022.620000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.998000	34.050000	41.728000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:35	0	0	NaN	NaN	1048.250000	1022.620000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	50.017000	34.060000	41.729000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:36	0	0	NaN	NaN	1048.260000	1022.610000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	50.006000	34.060000	41.729000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:37	0	0	NaN	NaN	1048.220000	1022.620000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.995000	34.060000	41.729000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:39	0	0	NaN	NaN	1048.260000	1022.630000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	50.004000	34.060000	41.729000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:39	0	0	NaN	NaN	1048.260000	1022.650000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.520000	50.005000	34.060000	41.729000	26.760000	66666.000000	66666.000000
2021.12.16 20:01:40	0	0	NaN	NaN	1048.280000	1022.650000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.520000	49.997000	34.050000	41.761000	26.760000	66666.000000	66666.000000
2021.12.16 20:01:41	0	0	NaN	NaN	1048.260000	1022.660000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.520000	50.001000	34.060000	41.729000	26.760000	66666.000000	66666.000000
2021.12.16 20:01:42	0	0	NaN	NaN	1048.300000	1022.660000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.520000	50.010000	34.050000	41.728000	26.760000	66666.000000	66666.000000
2021.12.16 20:01:43	0	0	NaN	NaN	1048.330000	1022.660000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.997000	34.060000	41.762000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:44	0	0	NaN	NaN	1048.330000	1022.690000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	50.004000	34.060000	41.729000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:45	0	0	NaN	NaN	1048.320000	1022.690000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	50.008000	34.060000	41.729000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:46	0	0	NaN	NaN	1048.290000	1022.690000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.990000	34.060000	41.729000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:47	0	0	NaN	NaN	1048.260000	1022.690000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	50.009000	34.050000	41.728000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:48	0	0	NaN	NaN	1048.350000	1022.690000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	50.008000	34.060000	41.796000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:49	0	0	NaN	NaN	1048.330000	1022.700000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.520000	50.000000	34.069000	41.797000	26.760000	66666.000000	66666.000000
2021.12.16 20:01:50	0	0	NaN	NaN	1048.320000	1022.720000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.520000	50.007000	34.069000	41.797000	26.760000	66666.000000	66666.000000
2021.12.16 20:01:51	0	0	NaN	NaN	1048.350000	1022.740000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.520000	49.992000	34.069000	41.797000	26.770000	66666.000000	66666.000000
2021.12.16 20:01:52	0	0	NaN	NaN	1048.320000	1022.730000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	50.008000	34.050000	41.795000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:53	0	0	NaN	NaN	1048.330000	1022.760000	1.000000	0.000000	22214.000000	15100.000000	47.000000	-82.343000	2.000000	66666.000000	26.520000	49.999000	34.050000	41.795000	26.770000	66666.000000	66666.000000
2021.12.16 20:01:54	0	0	NaN	NaN	1048.330000	1022.730000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	50.015000	34.060000	41.796000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:55	0	0	NaN	NaN	1048.330000	1022.790000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.996000	34.060000	41.796000	26.940000	66666.000000	66666.000000
2021.12.16 20:01:56	0	0	NaN	NaN	1048.350000	1022.760000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.999000	34.060000	41.796000	26.930000	66666.000000	66666.000000
2021.12.16 20:01:57	0	0	NaN	NaN	1048.360000	1022.790000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.999000	34.060000	41.796000	26.940000	66666.000000	66666.000000
2021.12.16 20:01:58	0	0	NaN	NaN	1048.350000	1022.830000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.680000	49.998000	34.069000	41.797000	26.940000	66666.000000	66666.000000
2021.12.16 20:01:59	0	0	NaN	NaN	1048.390000	1022.810000	1.000000	0.000000	22214.000000	15101.000000	47.000000	-81.930000	2.000000	66666.000000	26.690000	49.999000	34.060000	41.796000	26.940000	66666.000000	66666.000000
