$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.12 00:00:10
$Filename; CO2FT_A ZeroCycle 20211212 000010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.12 00:00:45	0	0	NaN	NaN	1022.470000	995.830000	1.000000	0.000000	22223.000000	15113.000000	46.700000	-79.565000	3.000000	66666.000000	27.040000	50.009000	32.020000	39.670000	26.580000	66666.000000	66666.000000
2021.12.12 00:00:46	0	0	NaN	NaN	1022.460000	995.860000	1.000000	0.000000	22223.000000	15113.000000	46.700000	-79.565000	3.000000	66666.000000	27.040000	49.997000	32.039000	39.672000	26.580000	66666.000000	66666.000000
2021.12.12 00:00:47	0	0	NaN	NaN	1022.490000	995.840000	1.000000	0.000000	22223.000000	15113.000000	46.700000	-79.565000	3.000000	66666.000000	27.040000	50.001000	32.029000	39.704000	26.580000	66666.000000	66666.000000
2021.12.12 00:00:48	0	0	NaN	NaN	1022.470000	995.880000	1.000000	0.000000	22223.000000	15113.000000	46.700000	-79.565000	3.000000	66666.000000	27.040000	49.992000	32.039000	39.705000	26.580000	66666.000000	66666.000000
2021.12.12 00:00:49	0	0	NaN	NaN	1022.490000	995.870000	1.000000	0.000000	22223.000000	15113.000000	46.700000	-79.565000	3.000000	66666.000000	27.040000	50.004000	32.060000	39.707000	26.580000	66666.000000	66666.000000
2021.12.12 00:00:50	0	0	NaN	NaN	1022.530000	995.920000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.993000	32.060000	39.707000	26.470000	66666.000000	66666.000000
2021.12.12 00:00:51	0	0	NaN	NaN	1022.490000	995.900000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.995000	32.039000	39.739000	26.470000	66666.000000	66666.000000
2021.12.12 00:00:52	0	0	NaN	NaN	1022.500000	995.910000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.014000	32.029000	39.771000	26.470000	66666.000000	66666.000000
2021.12.12 00:00:53	0	0	NaN	NaN	1022.510000	995.910000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.984000	32.020000	39.804000	26.470000	66666.000000	66666.000000
2021.12.12 00:00:54	0	0	NaN	NaN	1022.470000	995.910000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.985000	32.039000	39.772000	26.470000	66666.000000	66666.000000
2021.12.12 00:00:55	0	0	NaN	NaN	1022.540000	995.920000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.992000	32.029000	39.805000	26.470000	66666.000000	66666.000000
2021.12.12 00:00:56	0	0	NaN	NaN	1022.510000	995.920000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.006000	32.029000	39.805000	26.470000	66666.000000	66666.000000
2021.12.12 00:00:57	0	0	NaN	NaN	1022.580000	995.920000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.997000	32.029000	39.771000	26.470000	66666.000000	66666.000000
2021.12.12 00:00:58	0	0	NaN	NaN	1022.600000	995.940000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.000000	32.039000	39.806000	26.470000	66666.000000	66666.000000
2021.12.12 00:00:59	0	0	NaN	NaN	1022.580000	995.950000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.004000	32.039000	39.772000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:00	0	0	NaN	NaN	1022.580000	995.920000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.001000	32.020000	39.837000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:01	0	0	NaN	NaN	1022.580000	995.970000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.004000	32.020000	39.837000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:02	0	0	NaN	NaN	1022.570000	995.970000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.001000	32.050000	39.840000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:03	0	0	NaN	NaN	1022.540000	995.980000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.989000	32.029000	39.805000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:04	0	0	NaN	NaN	1022.580000	995.990000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.992000	32.060000	39.841000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:05	0	0	NaN	NaN	1022.610000	995.980000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.992000	32.039000	39.839000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:06	0	0	NaN	NaN	1022.600000	995.980000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.988000	32.020000	39.870000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:07	0	0	NaN	NaN	1022.580000	995.990000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.013000	32.020000	39.870000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:08	0	0	NaN	NaN	1022.580000	996.010000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.997000	32.050000	39.907000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:09	0	0	NaN	NaN	1022.560000	996.010000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.998000	32.039000	39.906000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:10	0	0	NaN	NaN	1022.670000	995.990000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.008000	32.029000	39.872000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:11	0	0	NaN	NaN	1022.580000	996.020000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.998000	32.029000	39.905000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:12	0	0	NaN	NaN	1022.610000	996.020000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.001000	32.050000	39.907000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:13	0	0	NaN	NaN	1022.650000	996.060000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.996000	32.050000	39.907000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:14	0	0	NaN	NaN	1022.640000	996.060000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	50.001000	32.050000	39.941000	26.640000	66666.000000	66666.000000
2021.12.12 00:01:15	0	0	NaN	NaN	1022.600000	996.060000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.987000	32.039000	39.906000	26.470000	66666.000000	66666.000000
2021.12.12 00:01:16	0	0	NaN	NaN	1022.620000	996.060000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	49.982000	32.039000	39.906000	26.640000	66666.000000	66666.000000
2021.12.12 00:01:17	0	0	NaN	NaN	1022.650000	996.080000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	50.005000	32.039000	39.906000	26.640000	66666.000000	66666.000000
2021.12.12 00:01:18	0	0	NaN	NaN	1022.670000	996.120000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	49.987000	32.039000	39.906000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:19	0	0	NaN	NaN	1022.640000	996.120000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	50.000000	32.029000	39.905000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:20	0	0	NaN	NaN	1022.640000	996.080000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	50.015000	32.020000	39.937000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:21	0	0	NaN	NaN	1022.650000	996.130000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	49.991000	32.029000	39.939000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:22	0	0	NaN	NaN	1022.610000	996.140000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	50.007000	32.039000	39.940000	26.640000	66666.000000	66666.000000
2021.12.12 00:01:23	0	0	NaN	NaN	1022.640000	996.100000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	49.988000	32.020000	39.971000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:24	0	0	NaN	NaN	1022.680000	996.130000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.110000	50.005000	32.020000	39.971000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:25	0	0	NaN	NaN	1022.690000	996.130000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.110000	50.011000	32.029000	39.939000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:26	0	0	NaN	NaN	1022.690000	996.140000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.110000	49.993000	32.029000	39.972000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:27	0	0	NaN	NaN	1022.690000	996.190000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	50.012000	32.050000	39.974000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:28	0	0	NaN	NaN	1022.680000	996.160000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	50.004000	32.029000	40.039000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:29	0	0	NaN	NaN	1022.730000	996.170000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.940000	50.017000	32.039000	40.007000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:30	0	0	NaN	NaN	1022.690000	996.170000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.012000	32.039000	40.007000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:31	0	0	NaN	NaN	1022.650000	996.170000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	50.007000	32.039000	40.040000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:32	0	0	NaN	NaN	1022.690000	996.240000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.001000	32.050000	40.008000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:33	0	0	NaN	NaN	1022.680000	996.240000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.020000	32.039000	40.007000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:34	0	0	NaN	NaN	1022.730000	996.250000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.940000	50.007000	32.020000	40.038000	26.490000	66666.000000	66666.000000
2021.12.12 00:01:35	0	0	NaN	NaN	1022.750000	996.240000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.110000	49.993000	32.039000	40.040000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:36	0	0	NaN	NaN	1022.720000	996.280000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.110000	49.998000	32.039000	40.040000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:37	0	0	NaN	NaN	1022.690000	996.270000	1.000000	0.000000	22224.000000	15114.000000	46.700000	-79.433000	3.000000	66666.000000	27.100000	49.996000	32.039000	40.040000	26.650000	66666.000000	66666.000000
2021.12.12 00:01:38	0	0	NaN	NaN	1022.720000	996.250000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.940000	49.997000	32.039000	40.040000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:39	0	0	NaN	NaN	1022.720000	996.270000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.016000	32.050000	39.974000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:40	0	0	NaN	NaN	1022.730000	996.250000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.994000	32.069000	40.043000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:41	0	0	NaN	NaN	1022.730000	996.310000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.003000	32.069000	40.043000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:42	0	0	NaN	NaN	1022.750000	996.320000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.940000	49.995000	32.039000	40.040000	26.490000	66666.000000	66666.000000
2021.12.12 00:01:43	0	0	NaN	NaN	1022.770000	996.290000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.940000	50.001000	32.050000	40.041000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:44	0	0	NaN	NaN	1022.720000	996.290000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	50.001000	32.060000	40.042000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:45	0	0	NaN	NaN	1022.720000	996.310000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.930000	49.991000	32.050000	40.041000	26.480000	66666.000000	66666.000000
2021.12.12 00:01:46	0	0	NaN	NaN	1022.760000	996.340000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.940000	49.998000	32.050000	40.041000	26.490000	66666.000000	66666.000000
2021.12.12 00:01:47	0	0	NaN	NaN	1022.770000	996.310000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.940000	49.996000	32.050000	40.041000	26.490000	66666.000000	66666.000000
2021.12.12 00:01:48	0	0	NaN	NaN	1022.800000	996.350000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.940000	50.006000	32.060000	40.109000	26.490000	66666.000000	66666.000000
2021.12.12 00:01:49	0	0	NaN	NaN	1022.770000	996.320000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.940000	49.992000	32.050000	40.075000	26.490000	66666.000000	66666.000000
2021.12.12 00:01:50	0	0	NaN	NaN	1022.820000	996.340000	1.000000	0.000000	22225.000000	15113.000000	46.700000	-80.125000	3.000000	66666.000000	26.820000	50.008000	32.060000	40.076000	26.370000	66666.000000	66666.000000
2021.12.12 00:01:51	0	0	NaN	NaN	1022.830000	996.320000	1.000000	0.000000	22225.000000	15113.000000	46.700000	-80.125000	3.000000	66666.000000	26.820000	49.992000	32.039000	40.073000	26.380000	66666.000000	66666.000000
2021.12.12 00:01:52	0	0	NaN	NaN	1022.770000	996.340000	1.000000	0.000000	22225.000000	15113.000000	46.700000	-80.125000	3.000000	66666.000000	26.820000	50.008000	32.039000	40.107000	26.370000	66666.000000	66666.000000
2021.12.12 00:01:53	0	0	NaN	NaN	1022.800000	996.380000	1.000000	0.000000	22225.000000	15113.000000	46.700000	-80.125000	3.000000	66666.000000	26.820000	49.995000	32.039000	40.107000	26.380000	66666.000000	66666.000000
2021.12.12 00:01:54	0	0	NaN	NaN	1022.840000	996.380000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.940000	49.992000	32.060000	40.076000	26.490000	66666.000000	66666.000000
2021.12.12 00:01:55	0	0	NaN	NaN	1022.790000	996.360000	1.000000	0.000000	22224.000000	15113.000000	46.700000	-79.845000	3.000000	66666.000000	26.940000	50.001000	32.039000	40.107000	26.490000	66666.000000	66666.000000
2021.12.12 00:01:56	0	0	NaN	NaN	1022.760000	996.360000	1.000000	0.000000	22223.000000	15113.000000	46.700000	-79.565000	3.000000	66666.000000	27.050000	49.992000	32.039000	40.107000	26.600000	66666.000000	66666.000000
2021.12.12 00:01:57	0	0	NaN	NaN	1022.820000	996.360000	1.000000	0.000000	22223.000000	15113.000000	46.700000	-79.565000	3.000000	66666.000000	27.050000	49.966000	32.039000	40.140000	26.600000	66666.000000	66666.000000
2021.12.12 00:01:58	0	0	NaN	NaN	1022.820000	996.380000	1.000000	0.000000	22223.000000	15113.000000	46.700000	-79.565000	3.000000	66666.000000	27.050000	50.010000	32.039000	40.140000	26.600000	66666.000000	66666.000000
2021.12.12 00:01:59	0	0	NaN	NaN	1022.860000	996.390000	1.000000	0.000000	22223.000000	15113.000000	46.700000	-79.565000	3.000000	66666.000000	27.050000	50.002000	32.069000	40.110000	26.600000	66666.000000	66666.000000
2021.12.12 00:02:00	0	0	NaN	NaN	1022.840000	996.400000	1.000000	0.000000	22223.000000	15113.000000	46.700000	-79.565000	3.000000	66666.000000	27.050000	50.006000	32.039000	40.140000	26.600000	66666.000000	66666.000000
