$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.16 08:00:10
$Filename; CO2FT_A ZeroCycle 20211216 080010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.16 08:00:32	12288	1	NaN	NaN	1040.150000	1012.900000	1.000000	0.000000	22208.000000	15100.000000	47.000000	-80.660000	2.000000	66666.000000	26.940000	50.010000	34.020000	41.624000	26.940000	66666.000000	66666.000000
2021.12.16 08:00:33	12288	1	NaN	NaN	1040.160000	1012.870000	1.000000	0.000000	22208.000000	15100.000000	47.000000	-80.660000	2.000000	66666.000000	26.940000	50.003000	34.020000	41.624000	26.930000	66666.000000	66666.000000
2021.12.16 08:00:34	0	0	NaN	NaN	1040.150000	1012.880000	1.000000	0.000000	22209.000000	15100.000000	47.000000	-80.941000	2.000000	66666.000000	26.830000	49.988000	34.020000	41.624000	26.820000	66666.000000	66666.000000
2021.12.16 08:00:35	0	0	NaN	NaN	1040.220000	1012.930000	1.000000	0.000000	22209.000000	15100.000000	47.000000	-80.941000	2.000000	66666.000000	26.830000	49.988000	34.039000	41.660000	26.820000	66666.000000	66666.000000
2021.12.16 08:00:36	0	0	NaN	NaN	1040.170000	1012.940000	1.000000	0.000000	22209.000000	15100.000000	47.000000	-80.941000	2.000000	66666.000000	26.830000	49.996000	34.020000	41.691000	26.820000	66666.000000	66666.000000
2021.12.16 08:00:37	0	0	NaN	NaN	1040.200000	1012.940000	1.000000	0.000000	22209.000000	15100.000000	47.000000	-80.941000	2.000000	66666.000000	26.830000	49.996000	34.020000	41.691000	26.820000	66666.000000	66666.000000
2021.12.16 08:00:38	0	0	NaN	NaN	1040.150000	1012.950000	1.000000	0.000000	22209.000000	15100.000000	47.000000	-80.941000	2.000000	66666.000000	26.830000	49.991000	34.029000	41.692000	26.820000	66666.000000	66666.000000
2021.12.16 08:00:39	0	0	NaN	NaN	1040.200000	1012.970000	1.000000	0.000000	22209.000000	15099.000000	47.000000	-81.353000	2.000000	66666.000000	26.660000	49.993000	34.029000	41.692000	26.660000	66666.000000	66666.000000
2021.12.16 08:00:40	0	0	NaN	NaN	1040.170000	1012.980000	1.000000	0.000000	22209.000000	15099.000000	47.000000	-81.353000	2.000000	66666.000000	26.660000	49.989000	34.029000	41.726000	26.660000	66666.000000	66666.000000
2021.12.16 08:00:41	0	0	NaN	NaN	1040.220000	1013.010000	1.000000	0.000000	22209.000000	15099.000000	47.000000	-81.353000	2.000000	66666.000000	26.660000	49.992000	34.029000	41.726000	26.660000	66666.000000	66666.000000
2021.12.16 08:00:42	0	0	NaN	NaN	1040.240000	1012.980000	1.000000	0.000000	22209.000000	15100.000000	47.000000	-80.941000	2.000000	66666.000000	26.830000	49.994000	34.029000	41.759000	26.830000	66666.000000	66666.000000
2021.12.16 08:00:43	0	0	NaN	NaN	1040.220000	1013.020000	1.000000	0.000000	22209.000000	15099.000000	47.000000	-81.353000	2.000000	66666.000000	26.670000	49.989000	34.010000	41.757000	26.660000	66666.000000	66666.000000
2021.12.16 08:00:44	0	0	NaN	NaN	1040.200000	1013.040000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.550000	49.998000	34.020000	41.792000	26.550000	66666.000000	66666.000000
2021.12.16 08:00:45	0	0	NaN	NaN	1040.220000	1013.040000	1.000000	0.000000	22209.000000	15100.000000	47.000000	-80.941000	2.000000	66666.000000	26.830000	50.004000	34.020000	41.792000	26.830000	66666.000000	66666.000000
2021.12.16 08:00:46	0	0	NaN	NaN	1040.260000	1013.050000	1.000000	0.000000	22209.000000	15099.000000	47.000000	-81.353000	2.000000	66666.000000	26.670000	50.003000	34.010000	41.791000	26.660000	66666.000000	66666.000000
2021.12.16 08:00:47	0	0	NaN	NaN	1040.270000	1013.060000	1.000000	0.000000	22209.000000	15099.000000	47.000000	-81.353000	2.000000	66666.000000	26.670000	49.990000	34.029000	41.793000	26.660000	66666.000000	66666.000000
2021.12.16 08:00:48	0	0	NaN	NaN	1040.260000	1013.050000	1.000000	0.000000	22209.000000	15099.000000	47.000000	-81.353000	2.000000	66666.000000	26.670000	49.993000	34.029000	41.826000	26.660000	66666.000000	66666.000000
2021.12.16 08:00:49	0	0	NaN	NaN	1040.230000	1013.060000	1.000000	0.000000	22209.000000	15100.000000	47.000000	-80.941000	2.000000	66666.000000	26.830000	49.990000	34.020000	41.859000	26.830000	66666.000000	66666.000000
2021.12.16 08:00:50	0	0	NaN	NaN	1040.260000	1013.060000	1.000000	0.000000	22209.000000	15099.000000	47.000000	-81.353000	2.000000	66666.000000	26.670000	50.002000	34.020000	41.859000	26.660000	66666.000000	66666.000000
2021.12.16 08:00:51	0	0	NaN	NaN	1040.240000	1013.060000	1.000000	0.000000	22209.000000	15099.000000	47.000000	-81.353000	2.000000	66666.000000	26.660000	49.993000	34.029000	41.826000	26.660000	66666.000000	66666.000000
2021.12.16 08:00:52	0	0	NaN	NaN	1040.230000	1013.090000	1.000000	0.000000	22209.000000	15099.000000	47.000000	-81.353000	2.000000	66666.000000	26.660000	50.006000	34.039000	41.861000	26.660000	66666.000000	66666.000000
2021.12.16 08:00:53	0	0	NaN	NaN	1040.270000	1013.090000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.550000	50.003000	34.029000	41.860000	26.550000	66666.000000	66666.000000
2021.12.16 08:00:54	0	0	NaN	NaN	1040.260000	1013.060000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.550000	49.994000	34.020000	41.859000	26.550000	66666.000000	66666.000000
2021.12.16 08:00:55	0	0	NaN	NaN	1040.260000	1013.100000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.550000	49.992000	34.010000	41.891000	26.550000	66666.000000	66666.000000
2021.12.16 08:00:56	0	0	NaN	NaN	1040.280000	1013.100000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.550000	50.005000	34.010000	41.891000	26.550000	66666.000000	66666.000000
2021.12.16 08:00:57	0	0	NaN	NaN	1040.270000	1013.120000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.550000	49.997000	34.039000	41.894000	26.550000	66666.000000	66666.000000
2021.12.16 08:00:58	0	0	NaN	NaN	1040.300000	1013.130000	1.000000	0.000000	22210.000000	15100.000000	47.000000	-81.221000	2.000000	66666.000000	26.720000	50.003000	34.029000	41.927000	26.720000	66666.000000	66666.000000
2021.12.16 08:00:59	0	0	NaN	NaN	1040.300000	1013.130000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	49.994000	34.029000	41.927000	26.600000	66666.000000	66666.000000
2021.12.16 08:01:00	0	0	NaN	NaN	1040.310000	1013.130000	1.000000	0.000000	22211.000000	15099.000000	47.000000	-81.914000	2.000000	66666.000000	26.440000	49.967000	34.020000	41.892000	26.440000	66666.000000	66666.000000
2021.12.16 08:01:01	0	0	NaN	NaN	1040.340000	1013.150000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.550000	50.006000	34.020000	41.892000	26.550000	66666.000000	66666.000000
2021.12.16 08:01:02	0	0	NaN	NaN	1040.350000	1013.150000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.550000	50.004000	34.039000	41.928000	26.550000	66666.000000	66666.000000
2021.12.16 08:01:03	0	0	NaN	NaN	1040.310000	1013.150000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	49.997000	34.029000	41.927000	26.600000	66666.000000	66666.000000
2021.12.16 08:01:04	0	0	NaN	NaN	1040.280000	1013.170000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.600000	49.994000	34.039000	41.961000	26.600000	66666.000000	66666.000000
2021.12.16 08:01:05	0	0	NaN	NaN	1040.300000	1013.190000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	49.998000	34.039000	41.961000	26.600000	66666.000000	66666.000000
2021.12.16 08:01:06	0	0	NaN	NaN	1040.340000	1013.170000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.550000	50.002000	34.029000	41.960000	26.550000	66666.000000	66666.000000
2021.12.16 08:01:07	0	0	NaN	NaN	1040.390000	1013.190000	1.000000	0.000000	22210.000000	15100.000000	47.000000	-81.221000	2.000000	66666.000000	26.720000	50.002000	34.029000	41.960000	26.720000	66666.000000	66666.000000
2021.12.16 08:01:08	0	0	NaN	NaN	1040.370000	1013.190000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	50.001000	34.020000	41.926000	26.610000	66666.000000	66666.000000
2021.12.16 08:01:09	0	0	NaN	NaN	1040.370000	1013.200000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	49.999000	34.029000	41.960000	26.610000	66666.000000	66666.000000
2021.12.16 08:01:10	0	0	NaN	NaN	1040.410000	1013.210000	1.000000	0.000000	22210.000000	15100.000000	47.000000	-81.221000	2.000000	66666.000000	26.720000	50.006000	34.029000	41.960000	26.720000	66666.000000	66666.000000
2021.12.16 08:01:11	0	0	NaN	NaN	1040.330000	1013.200000	1.000000	0.000000	22210.000000	15100.000000	47.000000	-81.221000	2.000000	66666.000000	26.720000	49.990000	34.050000	41.996000	26.720000	66666.000000	66666.000000
2021.12.16 08:01:12	0	0	NaN	NaN	1040.370000	1013.210000	1.000000	0.000000	22210.000000	15100.000000	47.000000	-81.221000	2.000000	66666.000000	26.720000	49.997000	34.029000	41.994000	26.720000	66666.000000	66666.000000
2021.12.16 08:01:13	0	0	NaN	NaN	1040.380000	1013.260000	1.000000	0.000000	22211.000000	15101.000000	47.000000	-81.089000	2.000000	66666.000000	26.780000	50.001000	34.029000	41.994000	26.780000	66666.000000	66666.000000
2021.12.16 08:01:14	0	0	NaN	NaN	1040.380000	1013.240000	1.000000	0.000000	22210.000000	15101.000000	47.000000	-80.809000	2.000000	66666.000000	26.890000	49.996000	34.050000	41.962000	26.890000	66666.000000	66666.000000
2021.12.16 08:01:15	0	0	NaN	NaN	1040.380000	1013.260000	1.000000	0.000000	22210.000000	15100.000000	47.000000	-81.221000	2.000000	66666.000000	26.720000	50.002000	34.039000	41.995000	26.720000	66666.000000	66666.000000
2021.12.16 08:01:16	0	0	NaN	NaN	1040.450000	1013.260000	1.000000	0.000000	22209.000000	15100.000000	47.000000	-80.941000	2.000000	66666.000000	26.840000	50.000000	34.029000	41.994000	26.840000	66666.000000	66666.000000
2021.12.16 08:01:17	0	0	NaN	NaN	1040.410000	1013.240000	1.000000	0.000000	22210.000000	15101.000000	47.000000	-80.809000	2.000000	66666.000000	26.890000	50.001000	34.020000	41.992000	26.890000	66666.000000	66666.000000
2021.12.16 08:01:18	0	0	NaN	NaN	1040.390000	1013.280000	1.000000	0.000000	22212.000000	15101.000000	47.000000	-81.369000	2.000000	66666.000000	26.660000	49.992000	34.020000	41.992000	26.660000	66666.000000	66666.000000
2021.12.16 08:01:19	0	0	NaN	NaN	1040.390000	1013.260000	1.000000	0.000000	22211.000000	15101.000000	47.000000	-81.089000	2.000000	66666.000000	26.780000	49.995000	34.029000	42.027000	26.780000	66666.000000	66666.000000
2021.12.16 08:01:20	0	0	NaN	NaN	1040.410000	1013.260000	1.000000	0.000000	22210.000000	15100.000000	47.000000	-81.221000	2.000000	66666.000000	26.720000	49.994000	34.029000	42.060000	26.720000	66666.000000	66666.000000
2021.12.16 08:01:21	0	0	NaN	NaN	1040.390000	1013.260000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	50.008000	34.039000	42.062000	26.610000	66666.000000	66666.000000
2021.12.16 08:01:22	0	0	NaN	NaN	1040.410000	1013.280000	1.000000	0.000000	22212.000000	15101.000000	47.000000	-81.369000	2.000000	66666.000000	26.660000	50.008000	34.039000	42.062000	26.660000	66666.000000	66666.000000
2021.12.16 08:01:23	0	0	NaN	NaN	1040.420000	1013.310000	1.000000	0.000000	22212.000000	15101.000000	47.000000	-81.369000	2.000000	66666.000000	26.660000	49.998000	34.039000	42.062000	26.660000	66666.000000	66666.000000
2021.12.16 08:01:24	0	0	NaN	NaN	1040.440000	1013.310000	1.000000	0.000000	22211.000000	15099.000000	47.000000	-81.914000	2.000000	66666.000000	26.440000	50.001000	34.039000	42.062000	26.440000	66666.000000	66666.000000
2021.12.16 08:01:25	0	0	NaN	NaN	1040.410000	1013.280000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.560000	50.006000	34.039000	42.062000	26.560000	66666.000000	66666.000000
2021.12.16 08:01:26	0	0	NaN	NaN	1040.440000	1013.310000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	50.002000	34.039000	42.028000	26.610000	66666.000000	66666.000000
2021.12.16 08:01:27	0	0	NaN	NaN	1040.450000	1013.350000	1.000000	0.000000	22212.000000	15100.000000	47.000000	-81.782000	2.000000	66666.000000	26.500000	50.005000	34.050000	42.063000	26.500000	66666.000000	66666.000000
2021.12.16 08:01:28	0	0	NaN	NaN	1040.460000	1013.320000	1.000000	0.000000	22212.000000	15100.000000	47.000000	-81.782000	2.000000	66666.000000	26.500000	50.004000	34.039000	42.062000	26.500000	66666.000000	66666.000000
2021.12.16 08:01:29	0	0	NaN	NaN	1040.450000	1013.350000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.560000	50.004000	34.039000	42.062000	26.560000	66666.000000	66666.000000
2021.12.16 08:01:30	0	0	NaN	NaN	1040.460000	1013.350000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.560000	49.997000	34.039000	42.095000	26.560000	66666.000000	66666.000000
2021.12.16 08:01:31	0	0	NaN	NaN	1040.450000	1013.360000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.560000	50.012000	34.039000	42.062000	26.560000	66666.000000	66666.000000
2021.12.16 08:01:32	0	0	NaN	NaN	1040.480000	1013.320000	1.000000	0.000000	22212.000000	15100.000000	47.000000	-81.782000	2.000000	66666.000000	26.500000	49.988000	34.050000	42.096000	26.500000	66666.000000	66666.000000
2021.12.16 08:01:33	0	0	NaN	NaN	1040.450000	1013.360000	1.000000	0.000000	22211.000000	15099.000000	47.000000	-81.914000	2.000000	66666.000000	26.440000	50.008000	34.060000	42.097000	26.440000	66666.000000	66666.000000
2021.12.16 08:01:34	0	0	NaN	NaN	1040.480000	1013.320000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.560000	50.002000	34.050000	42.096000	26.560000	66666.000000	66666.000000
2021.12.16 08:01:35	0	0	NaN	NaN	1040.460000	1013.350000	1.000000	0.000000	22210.000000	15099.000000	47.000000	-81.634000	2.000000	66666.000000	26.560000	50.003000	34.050000	42.096000	26.560000	66666.000000	66666.000000
2021.12.16 08:01:36	0	0	NaN	NaN	1040.460000	1013.360000	1.000000	0.000000	22212.000000	15102.000000	47.000000	-80.957000	2.000000	66666.000000	26.830000	49.996000	34.060000	42.131000	26.830000	66666.000000	66666.000000
2021.12.16 08:01:37	0	0	NaN	NaN	1040.490000	1013.350000	1.000000	0.000000	22212.000000	15101.000000	47.000000	-81.369000	2.000000	66666.000000	26.660000	49.993000	34.050000	42.096000	26.670000	66666.000000	66666.000000
2021.12.16 08:01:38	0	0	NaN	NaN	1040.520000	1013.360000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	49.995000	34.039000	42.128000	26.620000	66666.000000	66666.000000
2021.12.16 08:01:39	0	0	NaN	NaN	1040.490000	1013.420000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	49.989000	34.029000	42.127000	26.620000	66666.000000	66666.000000
2021.12.16 08:01:40	0	0	NaN	NaN	1040.530000	1013.430000	1.000000	0.000000	22212.000000	15101.000000	47.000000	-81.369000	2.000000	66666.000000	26.670000	50.000000	34.039000	42.128000	26.670000	66666.000000	66666.000000
2021.12.16 08:01:41	0	0	NaN	NaN	1040.490000	1013.430000	1.000000	0.000000	22213.000000	15102.000000	47.000000	-81.237000	2.000000	66666.000000	26.720000	50.005000	34.039000	42.128000	26.720000	66666.000000	66666.000000
2021.12.16 08:01:42	0	0	NaN	NaN	1040.530000	1013.420000	1.000000	0.000000	22212.000000	15102.000000	47.000000	-80.957000	2.000000	66666.000000	26.830000	49.990000	34.039000	42.128000	26.840000	66666.000000	66666.000000
2021.12.16 08:01:43	0	0	NaN	NaN	1040.500000	1013.420000	1.000000	0.000000	22212.000000	15101.000000	47.000000	-81.369000	2.000000	66666.000000	26.660000	50.000000	34.050000	42.130000	26.670000	66666.000000	66666.000000
2021.12.16 08:01:44	0	0	NaN	NaN	1040.550000	1013.450000	1.000000	0.000000	22212.000000	15101.000000	47.000000	-81.369000	2.000000	66666.000000	26.660000	50.001000	34.060000	42.131000	26.670000	66666.000000	66666.000000
2021.12.16 08:01:45	0	0	NaN	NaN	1040.520000	1013.450000	1.000000	0.000000	22212.000000	15102.000000	47.000000	-80.957000	2.000000	66666.000000	26.830000	49.996000	34.039000	42.128000	26.840000	66666.000000	66666.000000
2021.12.16 08:01:46	0	0	NaN	NaN	1040.560000	1013.410000	1.000000	0.000000	22213.000000	15102.000000	47.000000	-81.237000	2.000000	66666.000000	26.720000	50.003000	34.039000	42.128000	26.730000	66666.000000	66666.000000
2021.12.16 08:01:47	0	0	NaN	NaN	1040.560000	1013.450000	1.000000	0.000000	22212.000000	15101.000000	47.000000	-81.369000	2.000000	66666.000000	26.670000	49.994000	34.039000	42.128000	26.670000	66666.000000	66666.000000
2021.12.16 08:01:48	0	0	NaN	NaN	1040.570000	1013.430000	1.000000	0.000000	22211.000000	15101.000000	47.000000	-81.089000	2.000000	66666.000000	26.780000	49.996000	34.060000	42.131000	26.780000	66666.000000	66666.000000
2021.12.16 08:01:49	0	0	NaN	NaN	1040.550000	1013.430000	1.000000	0.000000	22212.000000	15102.000000	47.000000	-80.957000	2.000000	66666.000000	26.830000	50.005000	34.060000	42.164000	26.840000	66666.000000	66666.000000
2021.12.16 08:01:50	0	0	NaN	NaN	1040.630000	1013.420000	1.000000	0.000000	22213.000000	15102.000000	47.000000	-81.237000	2.000000	66666.000000	26.720000	50.015000	34.050000	42.130000	26.730000	66666.000000	66666.000000
2021.12.16 08:01:51	0	0	NaN	NaN	1040.590000	1013.460000	1.000000	0.000000	22213.000000	15101.000000	47.000000	-81.650000	2.000000	66666.000000	26.550000	50.004000	34.060000	42.164000	26.560000	66666.000000	66666.000000
2021.12.16 08:01:52	0	0	NaN	NaN	1040.610000	1013.460000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	49.996000	34.060000	42.164000	26.620000	66666.000000	66666.000000
2021.12.16 08:01:53	0	0	NaN	NaN	1040.560000	1013.460000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	50.006000	34.060000	42.164000	26.620000	66666.000000	66666.000000
2021.12.16 08:01:54	0	0	NaN	NaN	1040.600000	1013.490000	1.000000	0.000000	22212.000000	15101.000000	47.000000	-81.369000	2.000000	66666.000000	26.670000	50.008000	34.050000	42.196000	26.670000	66666.000000	66666.000000
2021.12.16 08:01:55	0	0	NaN	NaN	1040.570000	1013.490000	1.000000	0.000000	22213.000000	15101.000000	47.000000	-81.650000	2.000000	66666.000000	26.550000	50.013000	34.050000	42.163000	26.560000	66666.000000	66666.000000
2021.12.16 08:01:56	0	0	NaN	NaN	1040.560000	1013.460000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	50.003000	34.050000	42.196000	26.620000	66666.000000	66666.000000
2021.12.16 08:01:57	0	0	NaN	NaN	1040.570000	1013.500000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	50.014000	34.050000	42.196000	26.620000	66666.000000	66666.000000
2021.12.16 08:01:58	0	0	NaN	NaN	1040.630000	1013.520000	1.000000	0.000000	22211.000000	15100.000000	47.000000	-81.501000	2.000000	66666.000000	26.610000	49.996000	34.050000	42.196000	26.620000	66666.000000	66666.000000
2021.12.16 08:01:59	0	0	NaN	NaN	1040.590000	1013.520000	1.000000	0.000000	22212.000000	15101.000000	47.000000	-81.369000	2.000000	66666.000000	26.670000	49.995000	34.060000	42.198000	26.670000	66666.000000	66666.000000
