$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.02 12:00:10
$Filename; CO2FT_A ZeroCycle 20211202 120010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.02 12:00:39	128	8388608	NaN	NaN	996.740000	989.730000	1.000000	0.000000	22120.000000	15091.000000	47.100000	-59.662000	15.000000	66666.000000	34.610000	49.993000	34.749000	45.475000	33.810000	66666.000000	66666.000000
2021.12.02 12:00:40	128	8388608	NaN	NaN	996.780000	989.760000	1.000000	0.000000	22121.000000	15091.000000	47.100000	-59.943000	15.000000	66666.000000	34.480000	49.990000	34.770000	45.477000	33.680000	66666.000000	66666.000000
2021.12.02 12:00:41	128	8388608	NaN	NaN	996.760000	989.770000	1.000000	0.000000	22122.000000	15090.000000	47.100000	-60.635000	15.000000	66666.000000	34.170000	49.997000	34.760000	45.476000	33.380000	66666.000000	66666.000000
2021.12.02 12:00:43	128	8388608	NaN	NaN	996.760000	989.760000	1.000000	0.000000	22122.000000	15090.000000	47.100000	-60.635000	15.000000	66666.000000	34.170000	49.986000	34.760000	45.476000	33.380000	66666.000000	66666.000000
2021.12.02 12:00:44	128	8388608	NaN	NaN	996.760000	989.770000	1.000000	0.000000	22122.000000	15090.000000	47.100000	-60.635000	14.000000	66666.000000	34.170000	49.976000	34.760000	45.476000	33.380000	66666.000000	66666.000000
2021.12.02 12:00:44	128	8388608	NaN	NaN	996.740000	989.800000	1.000000	0.000000	22123.000000	15090.000000	47.100000	-60.915000	14.000000	66666.000000	34.040000	50.008000	34.760000	45.476000	33.250000	66666.000000	66666.000000
2021.12.02 12:00:46	128	8388608	NaN	NaN	996.750000	989.770000	1.000000	0.000000	22124.000000	15090.000000	47.100000	-61.195000	14.000000	66666.000000	33.920000	50.006000	34.760000	45.476000	33.130000	66666.000000	66666.000000
2021.12.02 12:00:47	128	8388608	NaN	NaN	996.760000	989.760000	1.000000	0.000000	22124.000000	15090.000000	47.100000	-61.195000	14.000000	66666.000000	33.920000	49.991000	34.760000	45.509000	33.130000	66666.000000	66666.000000
2021.12.02 12:00:48	128	8388608	NaN	NaN	996.750000	989.770000	1.000000	0.000000	22124.000000	15090.000000	47.100000	-61.195000	14.000000	66666.000000	33.920000	49.991000	34.739000	45.540000	33.130000	66666.000000	66666.000000
2021.12.02 12:00:49	128	8388608	NaN	NaN	996.750000	989.760000	1.000000	0.000000	22124.000000	15090.000000	47.100000	-61.195000	14.000000	66666.000000	33.920000	50.000000	34.739000	45.540000	33.130000	66666.000000	66666.000000
2021.12.02 12:00:49	128	8388608	NaN	NaN	996.750000	989.770000	1.000000	0.000000	22124.000000	15090.000000	47.100000	-61.195000	14.000000	66666.000000	33.920000	49.992000	34.760000	45.509000	33.130000	66666.000000	66666.000000
2021.12.02 12:00:50	128	8388608	NaN	NaN	996.790000	989.790000	1.000000	0.000000	22125.000000	15090.000000	47.100000	-61.476000	14.000000	66666.000000	33.790000	49.998000	34.760000	45.509000	33.010000	66666.000000	66666.000000
2021.12.02 12:00:51	128	8388608	NaN	NaN	996.790000	989.790000	1.000000	0.000000	22125.000000	15090.000000	47.100000	-61.476000	14.000000	66666.000000	33.790000	50.006000	34.770000	45.477000	33.010000	66666.000000	66666.000000
2021.12.02 12:00:52	128	8388608	NaN	NaN	996.780000	989.800000	1.000000	0.000000	22125.000000	15090.000000	47.100000	-61.476000	14.000000	66666.000000	33.790000	49.991000	34.749000	45.508000	33.010000	66666.000000	66666.000000
2021.12.02 12:00:54	128	8388608	NaN	NaN	996.780000	989.810000	1.000000	0.000000	22126.000000	15090.000000	47.100000	-61.757000	14.000000	66666.000000	33.660000	50.008000	34.760000	45.509000	32.890000	66666.000000	66666.000000
2021.12.02 12:00:55	128	8388608	NaN	NaN	996.780000	989.850000	1.000000	0.000000	22126.000000	15090.000000	47.100000	-61.757000	14.000000	66666.000000	33.660000	49.999000	34.760000	45.509000	32.890000	66666.000000	66666.000000
2021.12.02 12:00:56	128	8388608	NaN	NaN	996.810000	989.810000	1.000000	0.000000	22126.000000	15090.000000	47.100000	-61.757000	14.000000	66666.000000	33.660000	50.000000	34.760000	45.542000	32.890000	66666.000000	66666.000000
2021.12.02 12:00:57	128	8388608	NaN	NaN	996.750000	989.810000	1.000000	0.000000	22127.000000	15090.000000	47.100000	-62.037000	14.000000	66666.000000	33.540000	49.993000	34.770000	45.544000	32.760000	66666.000000	66666.000000
2021.12.02 12:00:58	128	8388608	NaN	NaN	996.760000	989.840000	1.000000	0.000000	22127.000000	15091.000000	47.100000	-61.627000	14.000000	66666.000000	33.720000	49.991000	34.770000	45.544000	32.940000	66666.000000	66666.000000
2021.12.02 12:00:58	128	8388608	NaN	NaN	996.750000	989.830000	1.000000	0.000000	22127.000000	15090.000000	47.100000	-62.037000	14.000000	66666.000000	33.540000	49.995000	34.760000	45.509000	32.760000	66666.000000	66666.000000
2021.12.02 12:01:00	128	8388608	NaN	NaN	996.790000	989.810000	1.000000	0.000000	22127.000000	15091.000000	47.100000	-61.627000	14.000000	66666.000000	33.720000	50.009000	34.770000	45.544000	32.940000	66666.000000	66666.000000
2021.12.02 12:01:01	128	8388608	NaN	NaN	996.790000	989.800000	1.000000	0.000000	22127.000000	15091.000000	47.100000	-61.627000	14.000000	66666.000000	33.720000	50.005000	34.770000	45.544000	32.940000	66666.000000	66666.000000
2021.12.02 12:01:02	128	8388608	NaN	NaN	996.790000	989.840000	1.000000	0.000000	22127.000000	15091.000000	47.100000	-61.627000	14.000000	66666.000000	33.720000	49.992000	34.770000	45.544000	32.940000	66666.000000	66666.000000
2021.12.02 12:01:02	128	8388608	NaN	NaN	996.780000	989.830000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	14.000000	66666.000000	33.410000	49.999000	34.749000	45.541000	32.640000	66666.000000	66666.000000
2021.12.02 12:01:03	128	8388608	NaN	NaN	996.810000	989.810000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	14.000000	66666.000000	33.410000	50.003000	34.749000	45.541000	32.640000	66666.000000	66666.000000
2021.12.02 12:01:04	128	8388608	NaN	NaN	996.760000	989.830000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	14.000000	66666.000000	33.410000	50.001000	34.749000	45.541000	32.640000	66666.000000	66666.000000
2021.12.02 12:01:06	128	8388608	NaN	NaN	996.790000	989.810000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	14.000000	66666.000000	33.410000	50.002000	34.749000	45.541000	32.640000	66666.000000	66666.000000
2021.12.02 12:01:07	128	8388608	NaN	NaN	996.810000	989.840000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	14.000000	66666.000000	33.410000	50.002000	34.760000	45.542000	32.640000	66666.000000	66666.000000
2021.12.02 12:01:07	128	8388608	NaN	NaN	996.820000	989.830000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	14.000000	66666.000000	33.410000	50.001000	34.749000	45.541000	32.640000	66666.000000	66666.000000
2021.12.02 12:01:08	128	8388608	NaN	NaN	996.810000	989.850000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	14.000000	66666.000000	33.410000	49.997000	34.739000	45.540000	32.640000	66666.000000	66666.000000
2021.12.02 12:01:09	128	8388608	NaN	NaN	996.790000	989.850000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	14.000000	66666.000000	33.410000	50.008000	34.760000	45.542000	32.640000	66666.000000	66666.000000
2021.12.02 12:01:11	128	8388608	NaN	NaN	996.850000	989.870000	1.000000	0.000000	22127.000000	15090.000000	47.100000	-62.037000	14.000000	66666.000000	33.540000	50.007000	34.749000	45.541000	32.770000	66666.000000	66666.000000
2021.12.02 12:01:12	128	8388608	NaN	NaN	996.850000	989.850000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	14.000000	66666.000000	33.410000	50.007000	34.749000	45.541000	32.640000	66666.000000	66666.000000
2021.12.02 12:01:13	128	8388608	NaN	NaN	996.820000	989.850000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	14.000000	66666.000000	33.410000	50.007000	34.749000	45.541000	32.640000	66666.000000	66666.000000
2021.12.02 12:01:14	128	8388608	NaN	NaN	996.830000	989.840000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	14.000000	66666.000000	33.360000	50.010000	34.749000	45.541000	32.580000	66666.000000	66666.000000
2021.12.02 12:01:15	128	8388608	NaN	NaN	996.850000	989.870000	1.000000	0.000000	22127.000000	15090.000000	47.100000	-62.037000	14.000000	66666.000000	33.540000	50.008000	34.760000	45.576000	32.770000	66666.000000	66666.000000
2021.12.02 12:01:16	128	8388608	NaN	NaN	996.810000	989.830000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.350000	50.005000	34.760000	45.542000	32.580000	66666.000000	66666.000000
2021.12.02 12:01:17	128	8388608	NaN	NaN	996.820000	989.870000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	14.000000	66666.000000	33.350000	49.999000	34.760000	45.576000	32.580000	66666.000000	66666.000000
2021.12.02 12:01:18	128	8388608	NaN	NaN	996.850000	989.830000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	14.000000	66666.000000	33.360000	50.008000	34.760000	45.576000	32.580000	66666.000000	66666.000000
2021.12.02 12:01:18	128	8388608	NaN	NaN	996.860000	989.810000	1.000000	0.000000	22127.000000	15090.000000	47.100000	-62.037000	14.000000	66666.000000	33.540000	50.000000	34.760000	45.609000	32.760000	66666.000000	66666.000000
2021.12.02 12:01:19	128	8388608	NaN	NaN	996.850000	989.870000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	14.000000	66666.000000	33.360000	50.005000	34.749000	45.608000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:20	128	8388608	NaN	NaN	996.820000	989.840000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	14.000000	66666.000000	33.360000	50.006000	34.749000	45.575000	32.580000	66666.000000	66666.000000
2021.12.02 12:01:21	128	8388608	NaN	NaN	996.830000	989.850000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	14.000000	66666.000000	33.360000	50.005000	34.749000	45.608000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:23	128	8388608	NaN	NaN	996.850000	989.880000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	50.006000	34.749000	45.608000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:23	128	8388608	NaN	NaN	996.870000	989.880000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	50.006000	34.760000	45.609000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:25	128	8388608	NaN	NaN	996.810000	989.880000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.350000	49.996000	34.760000	45.609000	32.580000	66666.000000	66666.000000
2021.12.02 12:01:26	128	8388608	NaN	NaN	996.850000	989.880000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	49.998000	34.749000	45.608000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:27	128	8388608	NaN	NaN	996.890000	989.870000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	49.996000	34.749000	45.608000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:28	128	8388608	NaN	NaN	996.860000	989.880000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	50.000000	34.760000	45.609000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:28	128	8388608	NaN	NaN	996.860000	989.880000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	50.002000	34.760000	45.609000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:29	128	8388608	NaN	NaN	996.870000	989.900000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	14.000000	66666.000000	33.360000	50.006000	34.760000	45.609000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:30	128	8388608	NaN	NaN	996.890000	989.850000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	50.006000	34.760000	45.609000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:32	128	8388608	NaN	NaN	996.860000	989.870000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	49.996000	34.749000	45.608000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:33	128	8388608	NaN	NaN	996.890000	989.870000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	49.999000	34.760000	45.609000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:34	128	8388608	NaN	NaN	996.920000	989.900000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	50.009000	34.760000	45.609000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:35	128	8388608	NaN	NaN	996.920000	989.880000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	49.992000	34.770000	45.610000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:35	128	8388608	NaN	NaN	996.920000	989.870000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	49.986000	34.749000	45.608000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:37	128	8388608	NaN	NaN	996.930000	989.850000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	50.006000	34.749000	45.641000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:38	128	8388608	NaN	NaN	996.890000	989.880000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	49.997000	34.739000	45.607000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:39	128	8388608	NaN	NaN	996.920000	989.910000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	49.995000	34.749000	45.641000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:40	128	8388608	NaN	NaN	996.920000	989.910000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	50.001000	34.749000	45.641000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:40	128	8388608	NaN	NaN	996.930000	989.850000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	50.000000	34.760000	45.642000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:41	128	8388608	NaN	NaN	996.930000	989.870000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	14.000000	66666.000000	33.360000	49.998000	34.770000	45.643000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:42	128	8388608	NaN	NaN	996.940000	989.880000	1.000000	0.000000	22127.000000	15090.000000	47.100000	-62.037000	14.000000	66666.000000	33.540000	49.999000	34.770000	45.643000	32.770000	66666.000000	66666.000000
2021.12.02 12:01:43	128	8388608	NaN	NaN	996.960000	989.910000	1.000000	0.000000	22127.000000	15090.000000	47.100000	-62.037000	14.000000	66666.000000	33.540000	50.000000	34.760000	45.675000	32.770000	66666.000000	66666.000000
2021.12.02 12:01:45	128	8388608	NaN	NaN	996.940000	989.900000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	14.000000	66666.000000	33.360000	49.996000	34.760000	45.642000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:45	128	8388608	NaN	NaN	996.930000	989.910000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	49.998000	34.760000	45.642000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:46	128	8388608	NaN	NaN	996.960000	989.920000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	14.000000	66666.000000	33.360000	49.991000	34.760000	45.642000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:47	128	8388608	NaN	NaN	996.940000	989.940000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	14.000000	66666.000000	33.360000	50.006000	34.760000	45.642000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:49	128	8388608	NaN	NaN	996.920000	989.920000	1.000000	0.000000	22127.000000	15089.000000	47.100000	-62.449000	13.000000	66666.000000	33.360000	50.000000	34.760000	45.642000	32.590000	66666.000000	66666.000000
2021.12.02 12:01:50	128	8388608	NaN	NaN	996.940000	989.910000	1.000000	0.000000	22128.000000	15089.000000	47.100000	-62.730000	13.000000	66666.000000	33.230000	50.003000	34.749000	45.674000	32.470000	66666.000000	66666.000000
2021.12.02 12:01:51	128	8388608	NaN	NaN	996.930000	989.920000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	13.000000	66666.000000	33.420000	50.006000	34.749000	45.674000	32.650000	66666.000000	66666.000000
2021.12.02 12:01:52	128	8388608	NaN	NaN	996.960000	989.920000	1.000000	0.000000	22128.000000	15089.000000	47.100000	-62.730000	13.000000	66666.000000	33.230000	50.007000	34.739000	45.673000	32.470000	66666.000000	66666.000000
2021.12.02 12:01:52	128	8388608	NaN	NaN	996.970000	989.900000	1.000000	0.000000	22128.000000	15089.000000	47.100000	-62.730000	13.000000	66666.000000	33.230000	50.000000	34.760000	45.675000	32.470000	66666.000000	66666.000000
2021.12.02 12:01:53	128	8388608	NaN	NaN	996.960000	989.940000	1.000000	0.000000	22128.000000	15089.000000	47.100000	-62.730000	13.000000	66666.000000	33.230000	50.002000	34.760000	45.675000	32.470000	66666.000000	66666.000000
2021.12.02 12:01:54	128	8388608	NaN	NaN	996.960000	989.920000	1.000000	0.000000	22128.000000	15089.000000	47.100000	-62.730000	13.000000	66666.000000	33.230000	49.995000	34.749000	45.674000	32.470000	66666.000000	66666.000000
2021.12.02 12:01:56	128	8388608	NaN	NaN	996.980000	989.920000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	13.000000	66666.000000	33.420000	50.011000	34.760000	45.675000	32.650000	66666.000000	66666.000000
2021.12.02 12:01:56	128	8388608	NaN	NaN	996.960000	989.910000	1.000000	0.000000	22128.000000	15089.000000	47.100000	-62.730000	13.000000	66666.000000	33.230000	50.005000	34.760000	45.675000	32.470000	66666.000000	66666.000000
2021.12.02 12:01:58	128	8388608	NaN	NaN	997.000000	989.960000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	13.000000	66666.000000	33.420000	49.998000	34.760000	45.675000	32.650000	66666.000000	66666.000000
2021.12.02 12:01:59	128	8388608	NaN	NaN	996.980000	989.960000	1.000000	0.000000	22128.000000	15090.000000	47.100000	-62.318000	13.000000	66666.000000	33.420000	50.001000	34.760000	45.675000	32.650000	66666.000000	66666.000000
2021.12.02 12:02:00	128	8388608	NaN	NaN	996.980000	989.910000	1.000000	0.000000	22129.000000	15090.000000	47.100000	-62.599000	13.000000	66666.000000	33.290000	50.001000	34.760000	45.675000	32.520000	66666.000000	66666.000000
