$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.05 00:00:10
$Filename; CO2FT_A ZeroCycle 20211205 000010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.05 00:00:37	128	8388608	NaN	NaN	1013.530000	1001.010000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.490000	49.999000	35.160000	45.722000	32.100000	66666.000000	66666.000000
2021.12.05 00:00:39	128	8388608	NaN	NaN	1013.520000	1001.030000	1.000000	0.000000	22137.000000	15088.000000	47.200000	-65.647000	12.000000	66666.000000	32.370000	50.007000	35.149000	45.721000	31.980000	66666.000000	66666.000000
2021.12.05 00:00:40	128	8388608	NaN	NaN	1013.480000	1001.030000	1.000000	0.000000	22137.000000	15088.000000	47.200000	-65.647000	12.000000	66666.000000	32.370000	50.003000	35.149000	45.721000	31.980000	66666.000000	66666.000000
2021.12.05 00:00:41	128	8388608	NaN	NaN	1013.490000	1001.010000	1.000000	0.000000	22137.000000	15088.000000	47.200000	-65.647000	12.000000	66666.000000	32.370000	49.997000	35.149000	45.721000	31.980000	66666.000000	66666.000000
2021.12.05 00:00:42	128	8388608	NaN	NaN	1013.520000	1001.020000	1.000000	0.000000	22137.000000	15088.000000	47.200000	-65.647000	12.000000	66666.000000	32.370000	49.998000	35.149000	45.721000	31.980000	66666.000000	66666.000000
2021.12.05 00:00:43	128	8388608	NaN	NaN	1013.510000	1001.010000	1.000000	0.000000	22138.000000	15088.000000	47.200000	-65.928000	11.000000	66666.000000	32.250000	49.998000	35.160000	45.722000	31.860000	66666.000000	66666.000000
2021.12.05 00:00:44	128	8388608	NaN	NaN	1013.550000	1001.050000	1.000000	0.000000	22138.000000	15088.000000	47.200000	-65.928000	11.000000	66666.000000	32.250000	50.000000	35.160000	45.722000	31.860000	66666.000000	66666.000000
2021.12.05 00:00:44	128	8388608	NaN	NaN	1013.570000	1001.010000	1.000000	0.000000	22139.000000	15088.000000	47.200000	-66.209000	11.000000	66666.000000	32.130000	49.993000	35.160000	45.756000	31.740000	66666.000000	66666.000000
2021.12.05 00:00:45	128	8388608	NaN	NaN	1013.530000	1001.020000	1.000000	0.000000	22139.000000	15088.000000	47.200000	-66.209000	11.000000	66666.000000	32.130000	49.991000	35.160000	45.756000	31.740000	66666.000000	66666.000000
2021.12.05 00:00:47	128	8388608	NaN	NaN	1013.510000	1000.980000	1.000000	0.000000	22139.000000	15088.000000	47.200000	-66.209000	11.000000	66666.000000	32.130000	50.002000	35.160000	45.756000	31.740000	66666.000000	66666.000000
2021.12.05 00:00:48	128	8388608	NaN	NaN	1013.520000	1001.020000	1.000000	0.000000	22140.000000	15088.000000	47.200000	-66.489000	11.000000	66666.000000	32.000000	49.998000	35.160000	45.756000	31.620000	66666.000000	66666.000000
2021.12.05 00:00:48	128	8388608	NaN	NaN	1013.510000	1001.010000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.820000	49.999000	35.149000	45.754000	31.440000	66666.000000	66666.000000
2021.12.05 00:00:49	128	8388608	NaN	NaN	1013.520000	1001.030000	1.000000	0.000000	22140.000000	15088.000000	47.200000	-66.489000	11.000000	66666.000000	32.000000	49.999000	35.160000	45.756000	31.620000	66666.000000	66666.000000
2021.12.05 00:00:50	128	8388608	NaN	NaN	1013.520000	1001.050000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.820000	49.986000	35.160000	45.756000	31.440000	66666.000000	66666.000000
2021.12.05 00:00:52	128	8388608	NaN	NaN	1013.550000	1001.020000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.820000	49.979000	35.160000	45.756000	31.440000	66666.000000	66666.000000
2021.12.05 00:00:53	128	8388608	NaN	NaN	1013.590000	1001.050000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	49.992000	35.149000	45.788000	31.440000	66666.000000	66666.000000
2021.12.05 00:00:54	128	8388608	NaN	NaN	1013.560000	1001.050000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.820000	49.999000	35.160000	45.789000	31.440000	66666.000000	66666.000000
2021.12.05 00:00:55	128	8388608	NaN	NaN	1013.550000	1001.030000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.820000	49.988000	35.160000	45.756000	31.440000	66666.000000	66666.000000
2021.12.05 00:00:56	128	8388608	NaN	NaN	1013.520000	1001.020000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.820000	49.994000	35.149000	45.788000	31.440000	66666.000000	66666.000000
2021.12.05 00:00:57	128	8388608	NaN	NaN	1013.550000	1001.030000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.001000	35.149000	45.788000	31.440000	66666.000000	66666.000000
2021.12.05 00:00:57	128	8388608	NaN	NaN	1013.570000	1001.010000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.003000	35.149000	45.788000	31.440000	66666.000000	66666.000000
2021.12.05 00:00:59	128	8388608	NaN	NaN	1013.600000	1001.030000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.011000	35.149000	45.788000	31.440000	66666.000000	66666.000000
2021.12.05 00:01:00	128	8388608	NaN	NaN	1013.600000	1001.050000	1.000000	0.000000	22140.000000	15088.000000	47.200000	-66.489000	11.000000	66666.000000	32.010000	50.003000	35.160000	45.789000	31.620000	66666.000000	66666.000000
2021.12.05 00:01:01	128	8388608	NaN	NaN	1013.590000	1001.050000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	49.998000	35.139000	45.786000	31.440000	66666.000000	66666.000000
2021.12.05 00:01:01	128	8388608	NaN	NaN	1013.570000	1001.020000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.820000	50.014000	35.160000	45.789000	31.440000	66666.000000	66666.000000
2021.12.05 00:01:02	128	8388608	NaN	NaN	1013.590000	1001.020000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.004000	35.160000	45.789000	31.440000	66666.000000	66666.000000
2021.12.05 00:01:04	128	8388608	NaN	NaN	1013.600000	1001.030000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	49.994000	35.160000	45.789000	31.440000	66666.000000	66666.000000
2021.12.05 00:01:05	128	8388608	NaN	NaN	1013.590000	1001.060000	1.000000	0.000000	22140.000000	15088.000000	47.200000	-66.489000	11.000000	66666.000000	32.010000	50.006000	35.160000	45.789000	31.620000	66666.000000	66666.000000
2021.12.05 00:01:06	128	8388608	NaN	NaN	1013.630000	1001.030000	1.000000	0.000000	22140.000000	15088.000000	47.200000	-66.489000	11.000000	66666.000000	32.010000	49.999000	35.160000	45.789000	31.620000	66666.000000	66666.000000
2021.12.05 00:01:07	128	8388608	NaN	NaN	1013.560000	1001.060000	1.000000	0.000000	22140.000000	15088.000000	47.200000	-66.489000	11.000000	66666.000000	32.010000	50.002000	35.139000	45.786000	31.620000	66666.000000	66666.000000
2021.12.05 00:01:07	128	8388608	NaN	NaN	1013.600000	1001.050000	1.000000	0.000000	22140.000000	15088.000000	47.200000	-66.489000	11.000000	66666.000000	32.010000	49.999000	35.160000	45.789000	31.620000	66666.000000	66666.000000
2021.12.05 00:01:09	128	8388608	NaN	NaN	1013.560000	1001.060000	1.000000	0.000000	22140.000000	15088.000000	47.200000	-66.489000	11.000000	66666.000000	32.000000	50.010000	35.160000	45.789000	31.620000	66666.000000	66666.000000
2021.12.05 00:01:10	128	8388608	NaN	NaN	1013.560000	1001.030000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.880000	49.999000	35.139000	45.786000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:11	128	8388608	NaN	NaN	1013.620000	1001.050000	1.000000	0.000000	22141.000000	15089.000000	47.200000	-66.358000	11.000000	66666.000000	32.060000	50.006000	35.160000	45.822000	31.680000	66666.000000	66666.000000
2021.12.05 00:01:12	128	8388608	NaN	NaN	1013.590000	1001.060000	1.000000	0.000000	22141.000000	15089.000000	47.200000	-66.358000	11.000000	66666.000000	32.060000	49.995000	35.160000	45.822000	31.680000	66666.000000	66666.000000
2021.12.05 00:01:12	128	8388608	NaN	NaN	1013.620000	1001.050000	1.000000	0.000000	22141.000000	15089.000000	47.200000	-66.358000	11.000000	66666.000000	32.060000	49.989000	35.149000	45.821000	31.680000	66666.000000	66666.000000
2021.12.05 00:01:14	128	8388608	NaN	NaN	1013.620000	1001.030000	1.000000	0.000000	22141.000000	15089.000000	47.200000	-66.358000	11.000000	66666.000000	32.060000	49.986000	35.149000	45.821000	31.680000	66666.000000	66666.000000
2021.12.05 00:01:15	128	8388608	NaN	NaN	1013.620000	1001.060000	1.000000	0.000000	22141.000000	15089.000000	47.200000	-66.358000	11.000000	66666.000000	32.060000	49.988000	35.160000	45.822000	31.680000	66666.000000	66666.000000
2021.12.05 00:01:16	128	8388608	NaN	NaN	1013.620000	1001.070000	1.000000	0.000000	22141.000000	15089.000000	47.200000	-66.358000	11.000000	66666.000000	32.060000	50.004000	35.169000	45.823000	31.680000	66666.000000	66666.000000
2021.12.05 00:01:17	128	8388608	NaN	NaN	1013.630000	1001.090000	1.000000	0.000000	22141.000000	15089.000000	47.200000	-66.358000	11.000000	66666.000000	32.060000	50.004000	35.169000	45.823000	31.680000	66666.000000	66666.000000
2021.12.05 00:01:18	128	8388608	NaN	NaN	1013.600000	1001.050000	1.000000	0.000000	22141.000000	15089.000000	47.200000	-66.358000	11.000000	66666.000000	32.060000	50.000000	35.160000	45.855000	31.680000	66666.000000	66666.000000
2021.12.05 00:01:19	128	8388608	NaN	NaN	1013.660000	1001.060000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.880000	50.006000	35.169000	45.823000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:19	128	8388608	NaN	NaN	1013.660000	1001.070000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.880000	50.004000	35.169000	45.823000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:20	128	8388608	NaN	NaN	1013.620000	1001.070000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.880000	49.999000	35.160000	45.822000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:22	128	8388608	NaN	NaN	1013.660000	1001.120000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.880000	50.002000	35.160000	45.855000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:22	128	8388608	NaN	NaN	1013.590000	1001.070000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.880000	50.012000	35.160000	45.855000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:23	128	8388608	NaN	NaN	1013.640000	1001.070000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.880000	50.008000	35.169000	45.856000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:25	128	8388608	NaN	NaN	1013.670000	1001.090000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.880000	50.014000	35.169000	45.856000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:26	128	8388608	NaN	NaN	1013.660000	1001.090000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	49.994000	35.149000	45.854000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:27	128	8388608	NaN	NaN	1013.660000	1001.060000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	50.001000	35.149000	45.821000	31.320000	66666.000000	66666.000000
2021.12.05 00:01:28	128	8388608	NaN	NaN	1013.670000	1001.060000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	50.007000	35.149000	45.854000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:29	128	8388608	NaN	NaN	1013.670000	1001.070000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.700000	49.998000	35.169000	45.856000	31.320000	66666.000000	66666.000000
2021.12.05 00:01:30	128	8388608	NaN	NaN	1013.660000	1001.090000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	49.998000	35.160000	45.855000	31.320000	66666.000000	66666.000000
2021.12.05 00:01:31	128	8388608	NaN	NaN	1013.700000	1001.060000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	49.993000	35.160000	45.855000	31.320000	66666.000000	66666.000000
2021.12.05 00:01:31	128	8388608	NaN	NaN	1013.700000	1001.090000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	49.998000	35.149000	45.854000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:33	128	8388608	NaN	NaN	1013.710000	1001.100000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	49.996000	35.149000	45.854000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:34	128	8388608	NaN	NaN	1013.700000	1001.090000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	49.994000	35.160000	45.855000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:34	128	8388608	NaN	NaN	1013.720000	1001.130000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	50.004000	35.160000	45.855000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:35	128	8388608	NaN	NaN	1013.680000	1001.120000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.890000	50.000000	35.149000	45.887000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:36	128	8388608	NaN	NaN	1013.700000	1001.100000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.890000	49.997000	35.149000	45.887000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:38	128	8388608	NaN	NaN	1013.660000	1001.120000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.880000	50.001000	35.160000	45.855000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:39	128	8388608	NaN	NaN	1013.680000	1001.120000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.880000	49.991000	35.169000	45.890000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:40	128	8388608	NaN	NaN	1013.680000	1001.100000	1.000000	0.000000	22141.000000	15088.000000	47.200000	-66.769000	11.000000	66666.000000	31.890000	49.992000	35.160000	45.888000	31.500000	66666.000000	66666.000000
2021.12.05 00:01:40	128	8388608	NaN	NaN	1013.700000	1001.120000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	50.010000	35.169000	45.890000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:42	128	8388608	NaN	NaN	1013.680000	1001.130000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.700000	49.990000	35.169000	45.890000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:43	128	8388608	NaN	NaN	1013.740000	1001.130000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	49.994000	35.160000	45.888000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:44	128	8388608	NaN	NaN	1013.740000	1001.140000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	49.997000	35.149000	45.887000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:44	128	8388608	NaN	NaN	1013.750000	1001.140000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	49.998000	35.160000	45.922000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:46	128	8388608	NaN	NaN	1013.750000	1001.130000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	50.002000	35.139000	45.886000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:47	128	8388608	NaN	NaN	1013.720000	1001.130000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.007000	35.160000	45.922000	31.450000	66666.000000	66666.000000
2021.12.05 00:01:48	128	8388608	NaN	NaN	1013.750000	1001.130000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.007000	35.160000	45.922000	31.450000	66666.000000	66666.000000
2021.12.05 00:01:49	128	8388608	NaN	NaN	1013.740000	1001.140000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.003000	35.149000	45.920000	31.450000	66666.000000	66666.000000
2021.12.05 00:01:50	128	8388608	NaN	NaN	1013.720000	1001.130000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.000000	35.149000	45.920000	31.450000	66666.000000	66666.000000
2021.12.05 00:01:51	128	8388608	NaN	NaN	1013.750000	1001.120000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.005000	35.160000	45.922000	31.450000	66666.000000	66666.000000
2021.12.05 00:01:52	128	8388608	NaN	NaN	1013.750000	1001.160000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	49.997000	35.169000	45.890000	31.450000	66666.000000	66666.000000
2021.12.05 00:01:52	128	8388608	NaN	NaN	1013.780000	1001.160000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.001000	35.160000	45.922000	31.450000	66666.000000	66666.000000
2021.12.05 00:01:53	128	8388608	NaN	NaN	1013.780000	1001.140000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.012000	35.160000	45.922000	31.450000	66666.000000	66666.000000
2021.12.05 00:01:55	128	8388608	NaN	NaN	1013.770000	1001.170000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	49.994000	35.169000	45.923000	31.450000	66666.000000	66666.000000
2021.12.05 00:01:56	128	8388608	NaN	NaN	1013.770000	1001.160000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	50.000000	35.160000	45.888000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:57	128	8388608	NaN	NaN	1013.740000	1001.140000	1.000000	0.000000	22141.000000	15087.000000	47.200000	-67.181000	11.000000	66666.000000	31.710000	50.012000	35.160000	45.922000	31.330000	66666.000000	66666.000000
2021.12.05 00:01:58	128	8388608	NaN	NaN	1013.790000	1001.160000	1.000000	0.000000	22140.000000	15087.000000	47.200000	-66.901000	11.000000	66666.000000	31.830000	50.007000	35.160000	45.922000	31.450000	66666.000000	66666.000000
