$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.04 04:00:10
$Filename; CO2FT_A ZeroCycle 20211204 040010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.04 04:00:39	128	8388608	NaN	NaN	1008.630000	998.960000	1.000000	0.000000	22134.000000	15092.000000	47.100000	-63.179000	13.000000	66666.000000	33.360000	49.995000	34.749000	45.209000	32.890000	66666.000000	66666.000000
2021.12.04 04:00:41	128	8388608	NaN	NaN	1008.670000	998.970000	1.000000	0.000000	22134.000000	15091.000000	47.100000	-63.590000	13.000000	66666.000000	33.180000	50.001000	34.760000	45.210000	32.710000	66666.000000	66666.000000
2021.12.04 04:00:42	128	8388608	NaN	NaN	1008.660000	998.970000	1.000000	0.000000	22135.000000	15091.000000	47.100000	-63.871000	13.000000	66666.000000	33.060000	49.991000	34.739000	45.275000	32.590000	66666.000000	66666.000000
2021.12.04 04:00:43	128	8388608	NaN	NaN	1008.660000	998.930000	1.000000	0.000000	22135.000000	15091.000000	47.100000	-63.871000	13.000000	66666.000000	33.050000	49.989000	34.760000	45.244000	32.590000	66666.000000	66666.000000
2021.12.04 04:00:44	128	8388608	NaN	NaN	1008.660000	998.920000	1.000000	0.000000	22135.000000	15091.000000	47.100000	-63.871000	13.000000	66666.000000	33.050000	50.001000	34.749000	45.242000	32.590000	66666.000000	66666.000000
2021.12.04 04:00:44	128	8388608	NaN	NaN	1008.640000	998.950000	1.000000	0.000000	22135.000000	15091.000000	47.100000	-63.871000	13.000000	66666.000000	33.050000	50.000000	34.770000	45.245000	32.590000	66666.000000	66666.000000
2021.12.04 04:00:45	128	8388608	NaN	NaN	1008.670000	998.920000	1.000000	0.000000	22135.000000	15091.000000	47.100000	-63.871000	13.000000	66666.000000	33.050000	49.985000	34.770000	45.245000	32.590000	66666.000000	66666.000000
2021.12.04 04:00:46	128	8388608	NaN	NaN	1008.660000	998.950000	1.000000	0.000000	22135.000000	15091.000000	47.100000	-63.871000	13.000000	66666.000000	33.060000	50.000000	34.739000	45.275000	32.590000	66666.000000	66666.000000
2021.12.04 04:00:48	128	8388608	NaN	NaN	1008.640000	998.930000	1.000000	0.000000	22135.000000	15091.000000	47.100000	-63.871000	12.000000	66666.000000	33.050000	49.998000	34.760000	45.277000	32.590000	66666.000000	66666.000000
2021.12.04 04:00:49	128	8388608	NaN	NaN	1008.660000	998.930000	1.000000	0.000000	22135.000000	15091.000000	47.100000	-63.871000	12.000000	66666.000000	33.050000	50.004000	34.760000	45.277000	32.590000	66666.000000	66666.000000
2021.12.04 04:00:50	128	8388608	NaN	NaN	1008.700000	998.990000	1.000000	0.000000	22135.000000	15091.000000	47.100000	-63.871000	12.000000	66666.000000	33.060000	49.998000	34.749000	45.276000	32.590000	66666.000000	66666.000000
2021.12.04 04:00:51	128	8388608	NaN	NaN	1008.700000	998.960000	1.000000	0.000000	22135.000000	15091.000000	47.100000	-63.871000	12.000000	66666.000000	33.060000	50.002000	34.749000	45.276000	32.590000	66666.000000	66666.000000
2021.12.04 04:00:52	128	8388608	NaN	NaN	1008.700000	998.950000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.750000	49.991000	34.760000	45.277000	32.290000	66666.000000	66666.000000
2021.12.04 04:00:53	128	8388608	NaN	NaN	1008.700000	998.960000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.750000	50.001000	34.739000	45.308000	32.290000	66666.000000	66666.000000
2021.12.04 04:00:54	128	8388608	NaN	NaN	1008.700000	998.960000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.930000	50.003000	34.749000	45.276000	32.470000	66666.000000	66666.000000
2021.12.04 04:00:55	128	8388608	NaN	NaN	1008.700000	998.950000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.750000	50.009000	34.760000	45.277000	32.290000	66666.000000	66666.000000
2021.12.04 04:00:56	128	8388608	NaN	NaN	1008.710000	998.950000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.750000	49.993000	34.739000	45.275000	32.290000	66666.000000	66666.000000
2021.12.04 04:00:57	128	8388608	NaN	NaN	1008.740000	998.960000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.750000	50.011000	34.739000	45.275000	32.290000	66666.000000	66666.000000
2021.12.04 04:00:58	128	8388608	NaN	NaN	1008.710000	998.960000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.930000	50.006000	34.760000	45.277000	32.470000	66666.000000	66666.000000
2021.12.04 04:00:59	128	8388608	NaN	NaN	1008.770000	998.960000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.930000	49.998000	34.760000	45.310000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:00	128	8388608	NaN	NaN	1008.770000	998.990000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.930000	50.008000	34.760000	45.277000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:00	128	8388608	NaN	NaN	1008.730000	998.970000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.930000	50.012000	34.730000	45.307000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:01	128	8388608	NaN	NaN	1008.770000	998.970000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.989000	34.749000	45.309000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:03	128	8388608	NaN	NaN	1008.770000	998.950000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.996000	34.749000	45.309000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:04	128	8388608	NaN	NaN	1008.790000	998.960000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.986000	34.749000	45.309000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:05	128	8388608	NaN	NaN	1008.710000	998.970000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.999000	34.749000	45.309000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:06	128	8388608	NaN	NaN	1008.710000	998.960000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.997000	34.749000	45.309000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:06	128	8388608	NaN	NaN	1008.750000	998.970000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.999000	34.739000	45.341000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:07	128	8388608	NaN	NaN	1008.770000	998.990000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.010000	34.739000	45.341000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:08	128	8388608	NaN	NaN	1008.770000	999.000000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.003000	34.739000	45.341000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:10	128	8388608	NaN	NaN	1008.790000	998.970000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.996000	34.739000	45.341000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:11	128	8388608	NaN	NaN	1008.780000	998.990000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.004000	34.749000	45.342000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:11	128	8388608	NaN	NaN	1008.730000	999.030000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.930000	50.003000	34.760000	45.343000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:13	128	8388608	NaN	NaN	1008.780000	999.010000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.930000	49.987000	34.749000	45.342000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:13	128	8388608	NaN	NaN	1008.770000	999.030000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.750000	50.000000	34.749000	45.342000	32.290000	66666.000000	66666.000000
2021.12.04 04:01:15	128	8388608	NaN	NaN	1008.780000	999.010000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.750000	49.997000	34.739000	45.374000	32.290000	66666.000000	66666.000000
2021.12.04 04:01:16	128	8388608	NaN	NaN	1008.810000	999.010000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.750000	49.995000	34.749000	45.342000	32.290000	66666.000000	66666.000000
2021.12.04 04:01:17	128	8388608	NaN	NaN	1008.790000	999.030000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.750000	49.995000	34.749000	45.342000	32.290000	66666.000000	66666.000000
2021.12.04 04:01:17	128	8388608	NaN	NaN	1008.850000	999.060000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	49.991000	34.739000	45.341000	32.480000	66666.000000	66666.000000
2021.12.04 04:01:18	128	8388608	NaN	NaN	1008.790000	999.060000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.930000	50.009000	34.749000	45.375000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:19	128	8388608	NaN	NaN	1008.790000	999.040000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.930000	49.996000	34.749000	45.375000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:21	128	8388608	NaN	NaN	1008.840000	999.060000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	49.998000	34.739000	45.374000	32.480000	66666.000000	66666.000000
2021.12.04 04:01:22	128	8388608	NaN	NaN	1008.810000	999.030000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.750000	50.010000	34.749000	45.342000	32.290000	66666.000000	66666.000000
2021.12.04 04:01:22	128	8388608	NaN	NaN	1008.850000	999.030000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	49.996000	34.749000	45.375000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:23	128	8388608	NaN	NaN	1008.850000	999.030000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	50.023000	34.749000	45.375000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:24	128	8388608	NaN	NaN	1008.790000	999.010000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.930000	50.015000	34.749000	45.375000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:25	128	8388608	NaN	NaN	1008.820000	999.040000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.750000	49.999000	34.749000	45.375000	32.290000	66666.000000	66666.000000
2021.12.04 04:01:27	128	8388608	NaN	NaN	1008.810000	999.040000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.930000	50.001000	34.749000	45.375000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:28	128	8388608	NaN	NaN	1008.850000	999.040000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	49.999000	34.749000	45.375000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:29	128	8388608	NaN	NaN	1008.840000	999.040000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	50.005000	34.739000	45.407000	32.470000	66666.000000	66666.000000
2021.12.04 04:01:30	128	8388608	NaN	NaN	1008.860000	999.030000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.006000	34.730000	45.406000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:31	128	8388608	NaN	NaN	1008.840000	999.060000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.002000	34.730000	45.406000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:32	128	8388608	NaN	NaN	1008.840000	999.010000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.005000	34.739000	45.407000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:33	128	8388608	NaN	NaN	1008.850000	999.030000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.003000	34.739000	45.407000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:33	128	8388608	NaN	NaN	1008.850000	999.030000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.006000	34.760000	45.443000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:34	128	8388608	NaN	NaN	1008.850000	999.040000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.002000	34.739000	45.407000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:36	128	8388608	NaN	NaN	1008.860000	999.060000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.998000	34.739000	45.407000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:37	128	8388608	NaN	NaN	1008.840000	999.040000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.003000	34.739000	45.441000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:38	128	8388608	NaN	NaN	1008.850000	999.080000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.998000	34.739000	45.407000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:38	128	8388608	NaN	NaN	1008.860000	999.040000	1.000000	0.000000	22137.000000	15092.000000	47.100000	-64.020000	12.000000	66666.000000	32.990000	49.997000	34.739000	45.407000	32.530000	66666.000000	66666.000000
2021.12.04 04:01:39	128	8388608	NaN	NaN	1008.840000	999.040000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.000000	34.749000	45.409000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:40	128	8388608	NaN	NaN	1008.880000	999.070000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.006000	34.749000	45.409000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:42	128	8388608	NaN	NaN	1008.840000	999.070000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.984000	34.749000	45.409000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:43	128	8388608	NaN	NaN	1008.890000	999.060000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.995000	34.739000	45.407000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:44	128	8388608	NaN	NaN	1008.880000	999.070000	1.000000	0.000000	22137.000000	15092.000000	47.100000	-64.020000	12.000000	66666.000000	32.990000	49.993000	34.749000	45.409000	32.530000	66666.000000	66666.000000
2021.12.04 04:01:45	128	8388608	NaN	NaN	1008.890000	999.060000	1.000000	0.000000	22137.000000	15092.000000	47.100000	-64.020000	12.000000	66666.000000	32.990000	50.012000	34.749000	45.475000	32.530000	66666.000000	66666.000000
2021.12.04 04:01:45	128	8388608	NaN	NaN	1008.900000	999.100000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	50.011000	34.739000	45.441000	32.360000	66666.000000	66666.000000
2021.12.04 04:01:46	128	8388608	NaN	NaN	1008.880000	999.100000	1.000000	0.000000	22137.000000	15091.000000	47.100000	-64.432000	12.000000	66666.000000	32.810000	49.998000	34.749000	45.409000	32.350000	66666.000000	66666.000000
2021.12.04 04:01:48	128	8388608	NaN	NaN	1008.900000	999.100000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	49.998000	34.749000	45.409000	32.480000	66666.000000	66666.000000
2021.12.04 04:01:49	128	8388608	NaN	NaN	1008.890000	999.100000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	50.013000	34.749000	45.442000	32.480000	66666.000000	66666.000000
2021.12.04 04:01:50	128	8388608	NaN	NaN	1008.930000	999.080000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	49.996000	34.770000	45.477000	32.480000	66666.000000	66666.000000
2021.12.04 04:01:50	128	8388608	NaN	NaN	1008.920000	999.110000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	50.008000	34.749000	45.442000	32.480000	66666.000000	66666.000000
2021.12.04 04:01:51	128	8388608	NaN	NaN	1008.920000	999.110000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	49.998000	34.749000	45.442000	32.480000	66666.000000	66666.000000
2021.12.04 04:01:52	128	8388608	NaN	NaN	1008.900000	999.100000	1.000000	0.000000	22136.000000	15091.000000	47.100000	-64.152000	12.000000	66666.000000	32.940000	49.996000	34.749000	45.442000	32.480000	66666.000000	66666.000000
2021.12.04 04:01:54	128	8388608	NaN	NaN	1008.960000	999.120000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.760000	49.993000	34.749000	45.442000	32.300000	66666.000000	66666.000000
2021.12.04 04:01:55	128	8388608	NaN	NaN	1008.920000	999.100000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.760000	50.012000	34.749000	45.475000	32.300000	66666.000000	66666.000000
2021.12.04 04:01:55	128	8388608	NaN	NaN	1008.920000	999.100000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.760000	49.987000	34.749000	45.442000	32.300000	66666.000000	66666.000000
2021.12.04 04:01:56	128	8388608	NaN	NaN	1008.890000	999.070000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.760000	49.968000	34.749000	45.475000	32.300000	66666.000000	66666.000000
2021.12.04 04:01:57	128	8388608	NaN	NaN	1008.900000	999.080000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.760000	49.982000	34.749000	45.475000	32.300000	66666.000000	66666.000000
2021.12.04 04:01:59	128	8388608	NaN	NaN	1008.950000	999.070000	1.000000	0.000000	22136.000000	15090.000000	47.100000	-64.563000	12.000000	66666.000000	32.760000	49.997000	34.749000	45.475000	32.300000	66666.000000	66666.000000
