$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.13 16:00:10
$Filename; CO2FT_A ZeroCycle 20211213 160010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.13 16:00:29	12416	8388609	NaN	NaN	1049.160000	1051.690000	1.000000	0.000000	21927.000000	15106.000000	46.900000	0.561000	53.000000	66666.000000	64.630000	49.997000	34.039000	41.861000	67.090000	66666.000000	66666.000000
2021.12.13 16:00:30	12416	8388609	NaN	NaN	1049.100000	1051.670000	1.000000	0.000000	22045.000000	15104.000000	46.900000	-33.334000	31.000000	66666.000000	47.920000	49.993000	34.050000	41.862000	49.730000	66666.000000	66666.000000
2021.12.13 16:00:31	12416	8388609	NaN	NaN	1049.130000	1051.710000	1.000000	0.000000	22119.000000	15102.000000	46.900000	-54.901000	21.000000	66666.000000	38.100000	49.992000	34.050000	41.862000	39.550000	66666.000000	66666.000000
2021.12.13 16:00:32	12416	8388609	NaN	NaN	1049.100000	1051.690000	1.000000	0.000000	22130.000000	15102.000000	46.900000	-57.985000	18.000000	66666.000000	36.750000	50.000000	34.050000	41.862000	38.150000	66666.000000	66666.000000
2021.12.13 16:00:33	128	8388608	NaN	NaN	1049.070000	1051.650000	1.000000	0.000000	22137.000000	15102.000000	46.900000	-59.948000	15.000000	66666.000000	35.900000	50.000000	34.050000	41.862000	37.260000	66666.000000	66666.000000
2021.12.13 16:00:34	128	8388608	NaN	NaN	1049.100000	1051.680000	1.000000	0.000000	22143.000000	15101.000000	46.900000	-62.042000	14.000000	66666.000000	34.990000	50.004000	34.050000	41.862000	36.320000	66666.000000	66666.000000
2021.12.13 16:00:35	128	8388608	NaN	NaN	1049.070000	1051.690000	1.000000	0.000000	22152.000000	15101.000000	46.900000	-64.565000	13.000000	66666.000000	33.910000	50.002000	34.039000	41.894000	35.200000	66666.000000	66666.000000
2021.12.13 16:00:36	128	8388608	NaN	NaN	1049.090000	1051.710000	1.000000	0.000000	22156.000000	15101.000000	46.900000	-65.687000	12.000000	66666.000000	33.440000	50.002000	34.039000	41.894000	34.710000	66666.000000	66666.000000
2021.12.13 16:00:37	128	8388608	NaN	NaN	1049.090000	1051.710000	1.000000	0.000000	22160.000000	15101.000000	46.900000	-66.809000	11.000000	66666.000000	32.960000	50.002000	34.039000	41.861000	34.210000	66666.000000	66666.000000
2021.12.13 16:00:38	128	8388608	NaN	NaN	1049.100000	1051.720000	1.000000	0.000000	22163.000000	15101.000000	46.900000	-67.650000	10.000000	66666.000000	32.600000	49.993000	34.029000	41.860000	33.840000	66666.000000	66666.000000
2021.12.13 16:00:39	128	8388608	NaN	NaN	1049.070000	1051.710000	1.000000	0.000000	22169.000000	15101.000000	46.900000	-69.332000	10.000000	66666.000000	31.900000	49.993000	34.029000	41.860000	33.110000	66666.000000	66666.000000
2021.12.13 16:00:40	128	8388608	NaN	NaN	1049.110000	1051.720000	1.000000	0.000000	22171.000000	15101.000000	46.900000	-69.892000	9.000000	66666.000000	31.660000	50.006000	34.039000	41.894000	32.860000	66666.000000	66666.000000
2021.12.13 16:00:41	128	8388608	NaN	NaN	1049.070000	1051.720000	1.000000	0.000000	22174.000000	15101.000000	46.900000	-70.734000	8.000000	66666.000000	31.310000	49.999000	34.039000	41.894000	32.500000	66666.000000	66666.000000
2021.12.13 16:00:42	128	8388608	NaN	NaN	1049.090000	1051.720000	1.000000	0.000000	22176.000000	15101.000000	46.900000	-71.295000	8.000000	66666.000000	31.070000	50.006000	34.039000	41.861000	32.250000	66666.000000	66666.000000
2021.12.13 16:00:43	128	8388608	NaN	NaN	1049.130000	1051.750000	1.000000	0.000000	22180.000000	15101.000000	46.900000	-72.416000	8.000000	66666.000000	30.610000	49.999000	34.029000	41.893000	31.770000	66666.000000	66666.000000
2021.12.13 16:00:44	128	8388608	NaN	NaN	1049.130000	1051.730000	1.000000	0.000000	22181.000000	15101.000000	46.900000	-72.696000	7.000000	66666.000000	30.490000	49.983000	34.039000	41.894000	31.650000	66666.000000	66666.000000
2021.12.13 16:00:45	128	8388608	NaN	NaN	1049.100000	1051.750000	1.000000	0.000000	22181.000000	15101.000000	46.900000	-72.696000	7.000000	66666.000000	30.490000	49.998000	34.039000	41.894000	31.650000	66666.000000	66666.000000
2021.12.13 16:00:46	128	8388608	NaN	NaN	1049.060000	1051.730000	1.000000	0.000000	22181.000000	15101.000000	46.900000	-72.696000	7.000000	66666.000000	30.490000	50.000000	34.029000	41.893000	31.650000	66666.000000	66666.000000
2021.12.13 16:00:47	128	8388608	NaN	NaN	1049.070000	1051.800000	1.000000	0.000000	22181.000000	15101.000000	46.900000	-72.696000	7.000000	66666.000000	30.490000	50.001000	34.039000	41.894000	31.650000	66666.000000	66666.000000
2021.12.13 16:00:48	128	8388608	NaN	NaN	1049.130000	1051.780000	1.000000	0.000000	22181.000000	15101.000000	46.900000	-72.696000	7.000000	66666.000000	30.490000	49.981000	34.039000	41.894000	31.650000	66666.000000	66666.000000
2021.12.13 16:00:49	128	8388608	NaN	NaN	1049.090000	1051.790000	1.000000	0.000000	22190.000000	15101.000000	46.900000	-75.221000	6.000000	66666.000000	29.450000	49.992000	34.029000	41.893000	30.570000	66666.000000	66666.000000
2021.12.13 16:00:50	128	8388608	NaN	NaN	1049.100000	1051.790000	1.000000	0.000000	22192.000000	15101.000000	46.900000	-75.781000	5.000000	66666.000000	29.210000	50.008000	34.039000	41.894000	30.320000	66666.000000	66666.000000
2021.12.13 16:00:51	128	8388608	NaN	NaN	1049.090000	1051.780000	1.000000	0.000000	22193.000000	15101.000000	46.900000	-76.062000	5.000000	66666.000000	29.100000	50.007000	34.039000	41.894000	30.200000	66666.000000	66666.000000
2021.12.13 16:00:52	128	8388608	NaN	NaN	1049.110000	1051.780000	1.000000	0.000000	22193.000000	15100.000000	46.900000	-76.474000	5.000000	66666.000000	28.930000	49.999000	34.039000	41.894000	30.030000	66666.000000	66666.000000
2021.12.13 16:00:53	128	8388608	NaN	NaN	1049.070000	1051.780000	1.000000	0.000000	22194.000000	15100.000000	46.900000	-76.754000	5.000000	66666.000000	28.810000	49.996000	34.029000	41.893000	29.910000	66666.000000	66666.000000
2021.12.13 16:00:54	128	8388608	NaN	NaN	1049.070000	1051.790000	1.000000	0.000000	22195.000000	15100.000000	46.900000	-77.035000	5.000000	66666.000000	28.700000	50.009000	34.029000	41.927000	29.790000	66666.000000	66666.000000
2021.12.13 16:00:55	128	8388608	NaN	NaN	1049.100000	1051.800000	1.000000	0.000000	22195.000000	15100.000000	46.900000	-77.035000	5.000000	66666.000000	28.700000	49.997000	34.029000	41.927000	29.790000	66666.000000	66666.000000
2021.12.13 16:00:56	128	8388608	NaN	NaN	1049.100000	1051.780000	1.000000	0.000000	22197.000000	15100.000000	46.900000	-77.596000	4.000000	66666.000000	28.470000	50.002000	34.029000	41.927000	29.550000	66666.000000	66666.000000
2021.12.13 16:00:57	128	8388608	NaN	NaN	1049.130000	1051.790000	1.000000	0.000000	22197.000000	15100.000000	46.900000	-77.596000	4.000000	66666.000000	28.470000	50.000000	34.029000	41.893000	29.550000	66666.000000	66666.000000
2021.12.13 16:00:58	128	8388608	NaN	NaN	1049.090000	1051.790000	1.000000	0.000000	22198.000000	15101.000000	46.900000	-77.464000	4.000000	66666.000000	28.520000	50.007000	34.029000	41.927000	29.610000	66666.000000	66666.000000
2021.12.13 16:00:59	128	8388608	NaN	NaN	1049.060000	1051.840000	1.000000	0.000000	22198.000000	15101.000000	46.900000	-77.464000	4.000000	66666.000000	28.520000	50.010000	34.029000	41.927000	29.610000	66666.000000	66666.000000
2021.12.13 16:01:00	128	8388608	NaN	NaN	1049.100000	1051.820000	1.000000	0.000000	22198.000000	15100.000000	46.900000	-77.876000	4.000000	66666.000000	28.360000	49.997000	34.010000	41.924000	29.440000	66666.000000	66666.000000
2021.12.13 16:01:01	128	8388608	NaN	NaN	1049.090000	1051.820000	1.000000	0.000000	22199.000000	15100.000000	46.900000	-78.156000	4.000000	66666.000000	28.240000	49.991000	34.029000	41.893000	29.320000	66666.000000	66666.000000
2021.12.13 16:01:02	128	8388608	NaN	NaN	1049.090000	1051.840000	1.000000	0.000000	22199.000000	15101.000000	46.900000	-77.744000	4.000000	66666.000000	28.410000	50.009000	34.029000	41.893000	29.490000	66666.000000	66666.000000
2021.12.13 16:01:03	128	8388608	NaN	NaN	1049.070000	1051.830000	1.000000	0.000000	22200.000000	15101.000000	46.900000	-78.025000	4.000000	66666.000000	28.290000	49.999000	34.029000	41.927000	29.370000	66666.000000	66666.000000
2021.12.13 16:01:04	128	8388608	NaN	NaN	1049.090000	1051.800000	1.000000	0.000000	22200.000000	15101.000000	46.900000	-78.025000	4.000000	66666.000000	28.290000	50.003000	34.029000	41.927000	29.370000	66666.000000	66666.000000
2021.12.13 16:01:05	128	8388608	NaN	NaN	1049.110000	1051.820000	1.000000	0.000000	22201.000000	15101.000000	46.900000	-78.305000	4.000000	66666.000000	28.180000	49.998000	34.029000	41.927000	29.250000	66666.000000	66666.000000
2021.12.13 16:01:06	128	8388608	NaN	NaN	1049.110000	1051.800000	1.000000	0.000000	22201.000000	15101.000000	46.900000	-78.305000	4.000000	66666.000000	28.180000	50.003000	34.020000	41.926000	29.250000	66666.000000	66666.000000
2021.12.13 16:01:07	128	8388608	NaN	NaN	1049.140000	1051.800000	1.000000	0.000000	22202.000000	15101.000000	46.900000	-78.585000	4.000000	66666.000000	28.070000	50.003000	34.020000	41.926000	29.140000	66666.000000	66666.000000
2021.12.13 16:01:08	128	8388608	NaN	NaN	1049.100000	1051.780000	1.000000	0.000000	22202.000000	15101.000000	46.900000	-78.585000	4.000000	66666.000000	28.070000	49.997000	34.020000	41.926000	29.130000	66666.000000	66666.000000
2021.12.13 16:01:09	128	8388608	NaN	NaN	1049.130000	1051.820000	1.000000	0.000000	22202.000000	15101.000000	46.900000	-78.585000	4.000000	66666.000000	28.070000	50.003000	34.020000	41.926000	29.140000	66666.000000	66666.000000
2021.12.13 16:01:10	128	8388608	NaN	NaN	1049.090000	1051.790000	1.000000	0.000000	22203.000000	15101.000000	46.900000	-78.866000	4.000000	66666.000000	27.950000	50.005000	34.010000	41.924000	29.020000	66666.000000	66666.000000
2021.12.13 16:01:11	128	8388608	NaN	NaN	1049.100000	1051.790000	1.000000	0.000000	22203.000000	15101.000000	46.900000	-78.866000	4.000000	66666.000000	27.950000	50.001000	34.020000	41.926000	29.020000	66666.000000	66666.000000
2021.12.13 16:01:12	128	8388608	NaN	NaN	1049.140000	1051.820000	1.000000	0.000000	22203.000000	15101.000000	46.900000	-78.866000	3.000000	66666.000000	27.950000	50.003000	34.029000	41.927000	29.020000	66666.000000	66666.000000
2021.12.13 16:01:13	128	8388608	NaN	NaN	1049.100000	1051.790000	1.000000	0.000000	22203.000000	15101.000000	46.900000	-78.866000	3.000000	66666.000000	27.950000	49.996000	34.029000	41.927000	29.020000	66666.000000	66666.000000
2021.12.13 16:01:14	128	8388608	NaN	NaN	1049.130000	1051.840000	1.000000	0.000000	22204.000000	15101.000000	46.900000	-79.146000	3.000000	66666.000000	27.840000	49.999000	34.020000	41.926000	28.900000	66666.000000	66666.000000
2021.12.13 16:01:15	128	8388608	NaN	NaN	1049.130000	1051.820000	1.000000	0.000000	22204.000000	15101.000000	46.900000	-79.146000	3.000000	66666.000000	27.840000	50.004000	34.020000	41.926000	28.900000	66666.000000	66666.000000
2021.12.13 16:01:16	128	8388608	NaN	NaN	1049.130000	1051.860000	1.000000	0.000000	22204.000000	15101.000000	46.900000	-79.146000	3.000000	66666.000000	27.840000	50.000000	34.029000	41.927000	28.900000	66666.000000	66666.000000
2021.12.13 16:01:17	128	8388608	NaN	NaN	1049.140000	1051.840000	1.000000	0.000000	22204.000000	15100.000000	46.900000	-79.559000	3.000000	66666.000000	27.670000	49.999000	34.029000	41.927000	28.730000	66666.000000	66666.000000
2021.12.13 16:01:18	128	8388608	NaN	NaN	1049.110000	1051.860000	1.000000	0.000000	22204.000000	15100.000000	46.900000	-79.559000	3.000000	66666.000000	27.670000	49.998000	34.010000	41.958000	28.730000	66666.000000	66666.000000
2021.12.13 16:01:19	128	8388608	NaN	NaN	1049.170000	1051.860000	1.000000	0.000000	22205.000000	15100.000000	46.900000	-79.839000	3.000000	66666.000000	27.560000	49.998000	34.010000	41.958000	28.610000	66666.000000	66666.000000
2021.12.13 16:01:20	128	8388608	NaN	NaN	1049.180000	1051.870000	1.000000	0.000000	22205.000000	15100.000000	46.900000	-79.839000	3.000000	66666.000000	27.560000	49.995000	34.020000	41.959000	28.610000	66666.000000	66666.000000
2021.12.13 16:01:21	128	8388608	NaN	NaN	1049.170000	1051.870000	1.000000	0.000000	22205.000000	15100.000000	46.900000	-79.839000	3.000000	66666.000000	27.560000	50.005000	34.029000	41.960000	28.610000	66666.000000	66666.000000
2021.12.13 16:01:22	128	8388608	NaN	NaN	1049.200000	1051.860000	1.000000	0.000000	22205.000000	15100.000000	46.900000	-79.839000	3.000000	66666.000000	27.560000	50.010000	34.020000	41.959000	28.610000	66666.000000	66666.000000
2021.12.13 16:01:23	128	8388608	NaN	NaN	1049.180000	1051.840000	1.000000	0.000000	22205.000000	15100.000000	46.900000	-79.839000	3.000000	66666.000000	27.560000	50.001000	34.010000	41.958000	28.610000	66666.000000	66666.000000
2021.12.13 16:01:24	128	8388608	NaN	NaN	1049.200000	1051.860000	1.000000	0.000000	22205.000000	15100.000000	46.900000	-79.839000	3.000000	66666.000000	27.560000	50.011000	34.010000	41.958000	28.610000	66666.000000	66666.000000
2021.12.13 16:01:25	128	8388608	NaN	NaN	1049.160000	1051.870000	1.000000	0.000000	22205.000000	15100.000000	46.900000	-79.839000	3.000000	66666.000000	27.560000	50.004000	34.020000	41.959000	28.610000	66666.000000	66666.000000
2021.12.13 16:01:26	128	8388608	NaN	NaN	1049.180000	1051.870000	1.000000	0.000000	22206.000000	15100.000000	46.900000	-80.119000	3.000000	66666.000000	27.450000	50.006000	34.020000	41.926000	28.490000	66666.000000	66666.000000
2021.12.13 16:01:27	128	8388608	NaN	NaN	1049.240000	1051.900000	1.000000	0.000000	22206.000000	15101.000000	46.900000	-79.707000	3.000000	66666.000000	27.620000	50.006000	34.020000	41.959000	28.670000	66666.000000	66666.000000
2021.12.13 16:01:28	128	8388608	NaN	NaN	1049.250000	1051.870000	1.000000	0.000000	22206.000000	15100.000000	46.900000	-80.119000	3.000000	66666.000000	27.450000	49.994000	34.020000	41.959000	28.500000	66666.000000	66666.000000
2021.12.13 16:01:29	128	8388608	NaN	NaN	1049.250000	1051.900000	1.000000	0.000000	22206.000000	15100.000000	46.900000	-80.119000	3.000000	66666.000000	27.450000	50.006000	34.020000	41.992000	28.500000	66666.000000	66666.000000
2021.12.13 16:01:30	128	8388608	NaN	NaN	1049.210000	1051.870000	1.000000	0.000000	22206.000000	15100.000000	46.900000	-80.119000	3.000000	66666.000000	27.450000	49.998000	34.020000	41.992000	28.490000	66666.000000	66666.000000
2021.12.13 16:01:31	128	8388608	NaN	NaN	1049.180000	1051.860000	1.000000	0.000000	22206.000000	15100.000000	46.900000	-80.119000	3.000000	66666.000000	27.450000	50.011000	34.029000	41.960000	28.490000	66666.000000	66666.000000
2021.12.13 16:01:32	128	8388608	NaN	NaN	1049.210000	1051.890000	1.000000	0.000000	22206.000000	15100.000000	46.900000	-80.119000	3.000000	66666.000000	27.450000	50.009000	34.020000	41.992000	28.490000	66666.000000	66666.000000
2021.12.13 16:01:33	128	8388608	NaN	NaN	1049.210000	1051.890000	1.000000	0.000000	22206.000000	15100.000000	46.900000	-80.119000	3.000000	66666.000000	27.450000	50.002000	34.020000	41.992000	28.490000	66666.000000	66666.000000
2021.12.13 16:01:34	128	8388608	NaN	NaN	1049.220000	1051.860000	1.000000	0.000000	22207.000000	15100.000000	46.900000	-80.399000	3.000000	66666.000000	27.330000	49.998000	34.020000	41.992000	28.380000	66666.000000	66666.000000
2021.12.13 16:01:35	128	8388608	NaN	NaN	1049.220000	1051.900000	1.000000	0.000000	22207.000000	15100.000000	46.900000	-80.399000	3.000000	66666.000000	27.330000	49.997000	34.020000	41.992000	28.380000	66666.000000	66666.000000
2021.12.13 16:01:36	128	8388608	NaN	NaN	1049.270000	1051.890000	1.000000	0.000000	22207.000000	15100.000000	46.900000	-80.399000	3.000000	66666.000000	27.340000	49.998000	34.020000	41.992000	28.380000	66666.000000	66666.000000
2021.12.13 16:01:37	128	8388608	NaN	NaN	1049.210000	1051.870000	1.000000	0.000000	22207.000000	15100.000000	46.900000	-80.399000	3.000000	66666.000000	27.330000	49.998000	34.029000	41.994000	28.380000	66666.000000	66666.000000
2021.12.13 16:01:38	128	8388608	NaN	NaN	1049.220000	1051.900000	1.000000	0.000000	22207.000000	15100.000000	46.900000	-80.399000	3.000000	66666.000000	27.330000	50.003000	34.029000	41.994000	28.380000	66666.000000	66666.000000
2021.12.13 16:01:39	128	8388608	NaN	NaN	1049.200000	1051.900000	1.000000	0.000000	22207.000000	15100.000000	46.900000	-80.399000	3.000000	66666.000000	27.330000	50.004000	34.020000	41.992000	28.380000	66666.000000	66666.000000
2021.12.13 16:01:40	128	8388608	NaN	NaN	1049.250000	1051.870000	1.000000	0.000000	22207.000000	15100.000000	46.900000	-80.399000	3.000000	66666.000000	27.330000	50.002000	34.029000	41.994000	28.380000	66666.000000	66666.000000
2021.12.13 16:01:41	128	8388608	NaN	NaN	1049.220000	1051.870000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	3.000000	66666.000000	27.220000	50.005000	34.029000	41.994000	28.260000	66666.000000	66666.000000
2021.12.13 16:01:42	128	8388608	NaN	NaN	1049.240000	1051.890000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	3.000000	66666.000000	27.220000	50.016000	34.029000	42.027000	28.260000	66666.000000	66666.000000
2021.12.13 16:01:43	128	8388608	NaN	NaN	1049.250000	1051.890000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	3.000000	66666.000000	27.220000	49.994000	34.029000	41.994000	28.260000	66666.000000	66666.000000
2021.12.13 16:01:44	128	8388608	NaN	NaN	1049.240000	1051.890000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	3.000000	66666.000000	27.220000	49.997000	34.029000	42.027000	28.260000	66666.000000	66666.000000
2021.12.13 16:01:45	128	8388608	NaN	NaN	1049.240000	1051.900000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	3.000000	66666.000000	27.220000	50.009000	34.029000	42.027000	28.260000	66666.000000	66666.000000
2021.12.13 16:01:46	128	8388608	NaN	NaN	1049.250000	1051.900000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	3.000000	66666.000000	27.220000	50.005000	34.020000	42.026000	28.260000	66666.000000	66666.000000
2021.12.13 16:01:47	128	8388608	NaN	NaN	1049.240000	1051.910000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	3.000000	66666.000000	27.220000	49.999000	34.020000	42.026000	28.260000	66666.000000	66666.000000
2021.12.13 16:01:48	128	8388608	NaN	NaN	1049.290000	1051.900000	1.000000	0.000000	22208.000000	15099.000000	46.900000	-81.093000	2.000000	66666.000000	27.060000	50.003000	34.029000	42.027000	28.090000	66666.000000	66666.000000
2021.12.13 16:01:49	128	8388608	NaN	NaN	1049.270000	1051.910000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	2.000000	66666.000000	27.220000	50.003000	34.029000	41.994000	28.260000	66666.000000	66666.000000
2021.12.13 16:01:50	128	8388608	NaN	NaN	1049.270000	1051.930000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	2.000000	66666.000000	27.220000	50.003000	34.020000	42.026000	28.260000	66666.000000	66666.000000
2021.12.13 16:01:51	128	8388608	NaN	NaN	1049.280000	1051.910000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	2.000000	66666.000000	27.220000	50.001000	34.020000	42.026000	28.260000	66666.000000	66666.000000
2021.12.13 16:01:52	128	8388608	NaN	NaN	1049.240000	1051.940000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	2.000000	66666.000000	27.220000	50.000000	34.020000	42.026000	28.260000	66666.000000	66666.000000
2021.12.13 16:01:53	128	8388608	NaN	NaN	1049.320000	1051.910000	1.000000	0.000000	22209.000000	15100.000000	46.900000	-80.961000	3.000000	66666.000000	27.110000	50.006000	34.039000	42.028000	28.140000	66666.000000	66666.000000
2021.12.13 16:01:54	128	8388608	NaN	NaN	1049.290000	1051.900000	1.000000	0.000000	22209.000000	15100.000000	46.900000	-80.961000	3.000000	66666.000000	27.110000	50.008000	34.020000	42.026000	28.140000	66666.000000	66666.000000
2021.12.13 16:01:55	128	8388608	NaN	NaN	1049.280000	1051.930000	1.000000	0.000000	22209.000000	15100.000000	46.900000	-80.961000	3.000000	66666.000000	27.110000	49.998000	34.020000	42.059000	28.140000	66666.000000	66666.000000
2021.12.13 16:01:56	128	8388608	NaN	NaN	1049.310000	1051.940000	1.000000	0.000000	22208.000000	15100.000000	46.900000	-80.680000	2.000000	66666.000000	27.220000	50.001000	34.029000	42.060000	28.260000	66666.000000	66666.000000
