$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.06 08:00:10
$Filename; CO2FT_A ZeroCycle 20211206 080010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.06 08:01:01	128	8388608	NaN	NaN	1022.820000	1011.030000	1.000000	0.000000	22153.000000	15091.000000	47.000000	-68.941000	10.000000	66666.000000	31.280000	49.992000	34.459000	44.611000	31.210000	66666.000000	66666.000000
2021.12.06 08:01:02	128	8388608	NaN	NaN	1022.830000	1011.030000	1.000000	0.000000	22153.000000	15091.000000	47.100000	-68.922000	10.000000	66666.000000	31.280000	50.002000	34.469000	44.578000	31.210000	66666.000000	66666.000000
2021.12.06 08:01:03	128	8388608	NaN	NaN	1022.830000	1011.040000	1.000000	0.000000	22153.000000	15091.000000	47.100000	-68.922000	10.000000	66666.000000	31.280000	50.001000	34.459000	44.577000	31.220000	66666.000000	66666.000000
2021.12.06 08:01:04	128	8388608	NaN	NaN	1022.820000	1011.000000	1.000000	0.000000	22153.000000	15091.000000	47.100000	-68.922000	10.000000	66666.000000	31.280000	50.000000	34.459000	44.577000	31.210000	66666.000000	66666.000000
2021.12.06 08:01:04	128	8388608	NaN	NaN	1022.820000	1011.060000	1.000000	0.000000	22153.000000	15091.000000	47.000000	-68.941000	10.000000	66666.000000	31.280000	50.001000	34.459000	44.611000	31.210000	66666.000000	66666.000000
2021.12.06 08:01:06	128	8388608	NaN	NaN	1022.860000	1011.060000	1.000000	0.000000	22153.000000	15092.000000	47.100000	-68.510000	10.000000	66666.000000	31.460000	50.015000	34.459000	44.611000	31.390000	66666.000000	66666.000000
2021.12.06 08:01:07	128	8388608	NaN	NaN	1022.790000	1011.040000	1.000000	0.000000	22153.000000	15092.000000	47.100000	-68.510000	10.000000	66666.000000	31.460000	50.010000	34.459000	44.611000	31.390000	66666.000000	66666.000000
2021.12.06 08:01:08	128	8388608	NaN	NaN	1022.840000	1011.030000	1.000000	0.000000	22153.000000	15091.000000	47.100000	-68.922000	10.000000	66666.000000	31.290000	49.998000	34.450000	44.576000	31.220000	66666.000000	66666.000000
2021.12.06 08:01:09	128	8388608	NaN	NaN	1022.840000	1011.090000	1.000000	0.000000	22153.000000	15091.000000	47.000000	-68.941000	10.000000	66666.000000	31.280000	50.002000	34.450000	44.609000	31.210000	66666.000000	66666.000000
2021.12.06 08:01:10	128	8388608	NaN	NaN	1022.860000	1011.090000	1.000000	0.000000	22153.000000	15092.000000	47.100000	-68.510000	10.000000	66666.000000	31.460000	50.012000	34.450000	44.609000	31.400000	66666.000000	66666.000000
2021.12.06 08:01:10	128	8388608	NaN	NaN	1022.870000	1011.060000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.008000	34.459000	44.611000	31.270000	66666.000000	66666.000000
2021.12.06 08:01:11	128	8388608	NaN	NaN	1022.860000	1011.070000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	49.996000	34.450000	44.643000	31.270000	66666.000000	66666.000000
2021.12.06 08:01:13	128	8388608	NaN	NaN	1022.860000	1011.060000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.007000	34.459000	44.644000	31.270000	66666.000000	66666.000000
2021.12.06 08:01:14	128	8388608	NaN	NaN	1022.880000	1011.040000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.000000	34.450000	44.643000	31.270000	66666.000000	66666.000000
2021.12.06 08:01:15	128	8388608	NaN	NaN	1022.880000	1011.040000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.006000	34.450000	44.643000	31.270000	66666.000000	66666.000000
2021.12.06 08:01:15	128	8388608	NaN	NaN	1022.930000	1011.070000	1.000000	0.000000	22154.000000	15092.000000	47.000000	-68.811000	10.000000	66666.000000	31.340000	49.993000	34.450000	44.609000	31.270000	66666.000000	66666.000000
2021.12.06 08:01:16	128	8388608	NaN	NaN	1022.870000	1011.070000	1.000000	0.000000	22154.000000	15092.000000	47.000000	-68.811000	10.000000	66666.000000	31.330000	50.011000	34.450000	44.643000	31.270000	66666.000000	66666.000000
2021.12.06 08:01:18	128	8388608	NaN	NaN	1022.930000	1011.060000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.010000	34.469000	44.645000	31.270000	66666.000000	66666.000000
2021.12.06 08:01:19	128	8388608	NaN	NaN	1022.900000	1011.070000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.000000	34.459000	44.644000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:20	128	8388608	NaN	NaN	1022.930000	1011.060000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.000000	34.450000	44.643000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:21	128	8388608	NaN	NaN	1022.870000	1011.070000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.002000	34.450000	44.643000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:21	128	8388608	NaN	NaN	1022.940000	1011.060000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.020000	34.459000	44.644000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:23	128	8388608	NaN	NaN	1022.910000	1011.060000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.000000	34.450000	44.676000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:24	128	8388608	NaN	NaN	1022.930000	1011.070000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.005000	34.450000	44.643000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:25	128	8388608	NaN	NaN	1022.910000	1011.090000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	49.994000	34.469000	44.678000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:26	128	8388608	NaN	NaN	1022.900000	1011.090000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.006000	34.459000	44.644000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:26	128	8388608	NaN	NaN	1022.930000	1011.070000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.006000	34.459000	44.644000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:27	128	8388608	NaN	NaN	1022.930000	1011.090000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.003000	34.480000	44.679000	31.270000	66666.000000	66666.000000
2021.12.06 08:01:29	128	8388608	NaN	NaN	1022.950000	1011.090000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.005000	34.450000	44.643000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:30	128	8388608	NaN	NaN	1022.910000	1011.090000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	50.003000	34.469000	44.645000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:31	128	8388608	NaN	NaN	1022.950000	1011.060000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	10.000000	66666.000000	31.340000	49.996000	34.469000	44.678000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:32	128	8388608	NaN	NaN	1022.940000	1011.100000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	9.000000	66666.000000	31.340000	49.993000	34.469000	44.678000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:33	128	8388608	NaN	NaN	1022.970000	1011.090000	1.000000	0.000000	22154.000000	15091.000000	47.100000	-69.202000	9.000000	66666.000000	31.170000	50.003000	34.459000	44.677000	31.100000	66666.000000	66666.000000
2021.12.06 08:01:33	128	8388608	NaN	NaN	1022.930000	1011.110000	1.000000	0.000000	22155.000000	15092.000000	47.100000	-69.071000	9.000000	66666.000000	31.220000	50.010000	34.469000	44.678000	31.160000	66666.000000	66666.000000
2021.12.06 08:01:35	128	8388608	NaN	NaN	1022.940000	1011.100000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	9.000000	66666.000000	31.340000	50.010000	34.469000	44.711000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:36	128	8388608	NaN	NaN	1022.950000	1011.090000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	9.000000	66666.000000	31.340000	50.004000	34.459000	44.677000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:37	128	8388608	NaN	NaN	1022.940000	1011.100000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	9.000000	66666.000000	31.340000	49.997000	34.459000	44.710000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:37	128	8388608	NaN	NaN	1022.950000	1011.110000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	9.000000	66666.000000	31.340000	49.992000	34.459000	44.710000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:38	128	8388608	NaN	NaN	1022.950000	1011.130000	1.000000	0.000000	22155.000000	15092.000000	47.100000	-69.071000	9.000000	66666.000000	31.220000	49.996000	34.450000	44.643000	31.160000	66666.000000	66666.000000
2021.12.06 08:01:40	128	8388608	NaN	NaN	1022.930000	1011.100000	1.000000	0.000000	22155.000000	15092.000000	47.100000	-69.071000	9.000000	66666.000000	31.220000	49.998000	34.459000	44.710000	31.160000	66666.000000	66666.000000
2021.12.06 08:01:41	128	8388608	NaN	NaN	1022.950000	1011.150000	1.000000	0.000000	22155.000000	15092.000000	47.100000	-69.071000	9.000000	66666.000000	31.230000	50.000000	34.440000	44.708000	31.160000	66666.000000	66666.000000
2021.12.06 08:01:42	128	8388608	NaN	NaN	1022.970000	1011.130000	1.000000	0.000000	22154.000000	15092.000000	47.100000	-68.791000	9.000000	66666.000000	31.350000	50.005000	34.450000	44.676000	31.280000	66666.000000	66666.000000
2021.12.06 08:01:43	128	8388608	NaN	NaN	1022.970000	1011.130000	1.000000	0.000000	22155.000000	15092.000000	47.100000	-69.071000	9.000000	66666.000000	31.230000	49.999000	34.450000	44.676000	31.160000	66666.000000	66666.000000
2021.12.06 08:01:44	128	8388608	NaN	NaN	1022.970000	1011.110000	1.000000	0.000000	22155.000000	15092.000000	47.100000	-69.071000	9.000000	66666.000000	31.220000	49.993000	34.469000	44.711000	31.160000	66666.000000	66666.000000
2021.12.06 08:01:44	128	8388608	NaN	NaN	1022.950000	1011.100000	1.000000	0.000000	22155.000000	15092.000000	47.100000	-69.071000	9.000000	66666.000000	31.220000	50.003000	34.459000	44.710000	31.160000	66666.000000	66666.000000
2021.12.06 08:01:46	128	8388608	NaN	NaN	1022.980000	1011.110000	1.000000	0.000000	22155.000000	15092.000000	47.100000	-69.071000	10.000000	66666.000000	31.220000	49.996000	34.469000	44.711000	31.160000	66666.000000	66666.000000
2021.12.06 08:01:47	128	8388608	NaN	NaN	1023.010000	1011.130000	1.000000	0.000000	22155.000000	15093.000000	47.100000	-68.659000	10.000000	66666.000000	31.400000	50.000000	34.450000	44.709000	31.340000	66666.000000	66666.000000
2021.12.06 08:01:47	128	8388608	NaN	NaN	1022.980000	1011.140000	1.000000	0.000000	22155.000000	15093.000000	47.100000	-68.659000	10.000000	66666.000000	31.400000	49.990000	34.450000	44.709000	31.340000	66666.000000	66666.000000
2021.12.06 08:01:48	128	8388608	NaN	NaN	1023.050000	1011.130000	1.000000	0.000000	22155.000000	15093.000000	47.100000	-68.659000	10.000000	66666.000000	31.400000	49.998000	34.450000	44.709000	31.340000	66666.000000	66666.000000
2021.12.06 08:01:50	128	8388608	NaN	NaN	1022.970000	1011.130000	1.000000	0.000000	22155.000000	15093.000000	47.100000	-68.659000	10.000000	66666.000000	31.400000	50.001000	34.459000	44.710000	31.340000	66666.000000	66666.000000
2021.12.06 08:01:51	128	8388608	NaN	NaN	1022.980000	1011.130000	1.000000	0.000000	22155.000000	15093.000000	47.100000	-68.659000	10.000000	66666.000000	31.400000	49.996000	34.459000	44.710000	31.340000	66666.000000	66666.000000
2021.12.06 08:01:52	128	8388608	NaN	NaN	1023.010000	1011.130000	1.000000	0.000000	22155.000000	15093.000000	47.100000	-68.659000	10.000000	66666.000000	31.400000	50.000000	34.469000	44.711000	31.340000	66666.000000	66666.000000
2021.12.06 08:01:53	128	8388608	NaN	NaN	1023.020000	1011.130000	1.000000	0.000000	22156.000000	15093.000000	47.100000	-68.939000	10.000000	66666.000000	31.280000	49.997000	34.459000	44.710000	31.220000	66666.000000	66666.000000
2021.12.06 08:01:54	128	8388608	NaN	NaN	1023.020000	1011.110000	1.000000	0.000000	22155.000000	15093.000000	47.100000	-68.659000	10.000000	66666.000000	31.400000	49.994000	34.459000	44.710000	31.340000	66666.000000	66666.000000
2021.12.06 08:01:54	128	8388608	NaN	NaN	1023.020000	1011.100000	1.000000	0.000000	22156.000000	15094.000000	47.100000	-68.528000	10.000000	66666.000000	31.460000	50.003000	34.459000	44.710000	31.390000	66666.000000	66666.000000
2021.12.06 08:01:57	128	8388608	NaN	NaN	1022.990000	1011.130000	1.000000	0.000000	22156.000000	15094.000000	47.100000	-68.528000	10.000000	66666.000000	31.460000	49.995000	34.480000	44.713000	31.390000	66666.000000	66666.000000
2021.12.06 08:01:57	128	8388608	NaN	NaN	1023.020000	1011.110000	1.000000	0.000000	22156.000000	15094.000000	47.100000	-68.528000	10.000000	66666.000000	31.460000	50.004000	34.469000	44.711000	31.390000	66666.000000	66666.000000
