$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.09 20:00:10
$Filename; CO2FT_A ZeroCycle 20211209 200010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.09 20:00:31	12288	1	NaN	NaN	1027.730000	1015.890000	1.000000	0.000000	22205.000000	15111.000000	46.700000	-75.345000	6.000000	66666.000000	28.900000	50.000000	32.529000	40.024000	28.980000	66666.000000	66666.000000
2021.12.09 20:00:32	12288	1	NaN	NaN	1027.720000	1015.890000	1.000000	0.000000	22204.000000	15110.000000	46.700000	-75.477000	5.000000	66666.000000	28.850000	50.006000	32.529000	40.091000	28.920000	66666.000000	66666.000000
2021.12.09 20:00:33	12288	1	NaN	NaN	1027.750000	1015.910000	1.000000	0.000000	22205.000000	15111.000000	46.700000	-75.345000	5.000000	66666.000000	28.910000	49.991000	32.529000	40.091000	28.980000	66666.000000	66666.000000
2021.12.09 20:00:34	0	0	NaN	NaN	1027.770000	1015.890000	1.000000	0.000000	22205.000000	15110.000000	46.700000	-75.757000	5.000000	66666.000000	28.730000	50.004000	32.529000	40.091000	28.810000	66666.000000	66666.000000
2021.12.09 20:00:35	0	0	NaN	NaN	1027.730000	1015.890000	1.000000	0.000000	22203.000000	15109.000000	46.700000	-75.608000	5.000000	66666.000000	28.790000	50.002000	32.560000	40.128000	28.870000	66666.000000	66666.000000
2021.12.09 20:00:36	0	0	NaN	NaN	1027.750000	1015.880000	1.000000	0.000000	22204.000000	15109.000000	46.700000	-75.889000	5.000000	66666.000000	28.680000	49.986000	32.550000	40.194000	28.750000	66666.000000	66666.000000
2021.12.09 20:00:37	0	0	NaN	NaN	1027.860000	1015.930000	1.000000	0.000000	22206.000000	15111.000000	46.700000	-75.625000	5.000000	66666.000000	28.790000	49.989000	32.529000	40.192000	28.870000	66666.000000	66666.000000
2021.12.09 20:00:38	0	0	NaN	NaN	1027.770000	1015.910000	1.000000	0.000000	22206.000000	15111.000000	46.700000	-75.625000	5.000000	66666.000000	28.790000	49.990000	32.529000	40.192000	28.860000	66666.000000	66666.000000
2021.12.09 20:00:39	0	0	NaN	NaN	1027.770000	1015.880000	1.000000	0.000000	22203.000000	15109.000000	46.700000	-75.608000	5.000000	66666.000000	28.790000	49.996000	32.539000	40.193000	28.870000	66666.000000	66666.000000
2021.12.09 20:00:40	0	0	NaN	NaN	1027.800000	1015.960000	1.000000	0.000000	22202.000000	15108.000000	46.700000	-75.740000	5.000000	66666.000000	28.740000	50.001000	32.529000	40.192000	28.820000	66666.000000	66666.000000
2021.12.09 20:00:41	0	0	NaN	NaN	1027.730000	1015.910000	1.000000	0.000000	22203.000000	15111.000000	46.700000	-74.785000	5.000000	66666.000000	29.140000	50.005000	32.529000	40.225000	29.210000	66666.000000	66666.000000
2021.12.09 20:00:42	0	0	NaN	NaN	1027.800000	1015.920000	1.000000	0.000000	22206.000000	15111.000000	46.700000	-75.625000	5.000000	66666.000000	28.790000	49.998000	32.539000	40.227000	28.860000	66666.000000	66666.000000
2021.12.09 20:00:43	0	0	NaN	NaN	1027.750000	1015.930000	1.000000	0.000000	22206.000000	15111.000000	46.700000	-75.625000	5.000000	66666.000000	28.790000	49.999000	32.550000	40.228000	28.860000	66666.000000	66666.000000
2021.12.09 20:00:44	0	0	NaN	NaN	1027.800000	1015.920000	1.000000	0.000000	22204.000000	15110.000000	46.700000	-75.477000	5.000000	66666.000000	28.850000	49.989000	32.550000	40.228000	28.930000	66666.000000	66666.000000
2021.12.09 20:00:45	0	0	NaN	NaN	1027.750000	1015.910000	1.000000	0.000000	22203.000000	15110.000000	46.700000	-75.197000	5.000000	66666.000000	28.970000	50.000000	32.539000	40.260000	29.040000	66666.000000	66666.000000
2021.12.09 20:00:46	0	0	NaN	NaN	1027.790000	1015.930000	1.000000	0.000000	22205.000000	15111.000000	46.700000	-75.345000	5.000000	66666.000000	28.910000	49.995000	32.520000	40.224000	28.980000	66666.000000	66666.000000
2021.12.09 20:00:47	0	0	NaN	NaN	1027.830000	1015.950000	1.000000	0.000000	22206.000000	15111.000000	46.700000	-75.625000	5.000000	66666.000000	28.790000	50.005000	32.539000	40.294000	28.870000	66666.000000	66666.000000
2021.12.09 20:00:48	0	0	NaN	NaN	1027.840000	1015.930000	1.000000	0.000000	22205.000000	15111.000000	46.700000	-75.345000	5.000000	66666.000000	28.910000	49.995000	32.539000	40.294000	28.980000	66666.000000	66666.000000
2021.12.09 20:00:49	0	0	NaN	NaN	1027.800000	1015.970000	1.000000	0.000000	22205.000000	15111.000000	46.700000	-75.345000	5.000000	66666.000000	28.910000	50.006000	32.529000	40.292000	28.980000	66666.000000	66666.000000
2021.12.09 20:00:51	0	0	NaN	NaN	1027.840000	1015.970000	1.000000	0.000000	22205.000000	15111.000000	46.700000	-75.345000	5.000000	66666.000000	28.910000	50.001000	32.529000	40.292000	28.990000	66666.000000	66666.000000
2021.12.09 20:00:51	0	0	NaN	NaN	1027.840000	1015.950000	1.000000	0.000000	22207.000000	15111.000000	46.700000	-75.906000	5.000000	66666.000000	28.670000	50.000000	32.529000	40.326000	28.750000	66666.000000	66666.000000
2021.12.09 20:00:52	0	0	NaN	NaN	1027.840000	1015.960000	1.000000	0.000000	22206.000000	15112.000000	46.700000	-75.214000	5.000000	66666.000000	28.960000	49.994000	32.529000	40.292000	29.040000	66666.000000	66666.000000
2021.12.09 20:00:53	0	0	NaN	NaN	1027.900000	1015.950000	1.000000	0.000000	22205.000000	15111.000000	46.700000	-75.345000	5.000000	66666.000000	28.910000	49.995000	32.539000	40.360000	28.990000	66666.000000	66666.000000
2021.12.09 20:00:54	0	0	NaN	NaN	1027.840000	1015.960000	1.000000	0.000000	22207.000000	15110.000000	46.700000	-76.317000	5.000000	66666.000000	28.500000	49.995000	32.539000	40.360000	28.580000	66666.000000	66666.000000
2021.12.09 20:00:56	0	0	NaN	NaN	1027.870000	1016.000000	1.000000	0.000000	22207.000000	15110.000000	46.700000	-76.317000	5.000000	66666.000000	28.500000	50.000000	32.539000	40.360000	28.580000	66666.000000	66666.000000
2021.12.09 20:00:56	0	0	NaN	NaN	1027.860000	1015.930000	1.000000	0.000000	22208.000000	15112.000000	46.700000	-75.774000	5.000000	66666.000000	28.730000	50.011000	32.529000	40.359000	28.810000	66666.000000	66666.000000
2021.12.09 20:00:57	0	0	NaN	NaN	1027.880000	1016.030000	1.000000	0.000000	22208.000000	15112.000000	46.700000	-75.774000	5.000000	66666.000000	28.730000	49.996000	32.550000	40.328000	28.810000	66666.000000	66666.000000
2021.12.09 20:00:58	0	0	NaN	NaN	1027.910000	1016.020000	1.000000	0.000000	22208.000000	15112.000000	46.700000	-75.774000	5.000000	66666.000000	28.730000	50.000000	32.539000	40.360000	28.810000	66666.000000	66666.000000
2021.12.09 20:00:59	0	0	NaN	NaN	1027.830000	1016.040000	1.000000	0.000000	22208.000000	15112.000000	46.700000	-75.774000	5.000000	66666.000000	28.730000	50.004000	32.529000	40.359000	28.810000	66666.000000	66666.000000
2021.12.09 20:01:00	0	0	NaN	NaN	1027.840000	1016.000000	1.000000	0.000000	22207.000000	15112.000000	46.700000	-75.494000	5.000000	66666.000000	28.850000	50.006000	32.529000	40.393000	28.920000	66666.000000	66666.000000
2021.12.09 20:01:01	0	0	NaN	NaN	1027.870000	1016.000000	1.000000	0.000000	22207.000000	15110.000000	46.800000	-76.297000	5.000000	66666.000000	28.510000	50.012000	32.529000	40.393000	28.590000	66666.000000	66666.000000
2021.12.09 20:01:02	0	0	NaN	NaN	1027.810000	1016.030000	1.000000	0.000000	22207.000000	15110.000000	46.700000	-76.317000	5.000000	66666.000000	28.500000	49.999000	32.539000	40.427000	28.580000	66666.000000	66666.000000
2021.12.09 20:01:03	0	0	NaN	NaN	1027.880000	1016.020000	1.000000	0.000000	22207.000000	15110.000000	46.700000	-76.317000	5.000000	66666.000000	28.500000	50.007000	32.550000	40.395000	28.580000	66666.000000	66666.000000
2021.12.09 20:01:04	0	0	NaN	NaN	1027.870000	1016.040000	1.000000	0.000000	22207.000000	15110.000000	46.700000	-76.317000	5.000000	66666.000000	28.500000	50.005000	32.529000	40.426000	28.580000	66666.000000	66666.000000
2021.12.09 20:01:05	0	0	NaN	NaN	1027.860000	1016.060000	1.000000	0.000000	22207.000000	15110.000000	46.700000	-76.317000	5.000000	66666.000000	28.500000	50.007000	32.539000	40.427000	28.580000	66666.000000	66666.000000
2021.12.09 20:01:06	0	0	NaN	NaN	1027.910000	1016.030000	1.000000	0.000000	22208.000000	15111.000000	46.700000	-76.186000	5.000000	66666.000000	28.560000	50.001000	32.550000	40.429000	28.640000	66666.000000	66666.000000
2021.12.09 20:01:07	0	0	NaN	NaN	1027.920000	1016.040000	1.000000	0.000000	22208.000000	15111.000000	46.700000	-76.186000	5.000000	66666.000000	28.560000	50.001000	32.550000	40.429000	28.640000	66666.000000	66666.000000
2021.12.09 20:01:08	0	0	NaN	NaN	1027.900000	1016.030000	1.000000	0.000000	22206.000000	15110.000000	46.700000	-76.037000	5.000000	66666.000000	28.620000	50.005000	32.539000	40.461000	28.700000	66666.000000	66666.000000
2021.12.09 20:01:09	0	0	NaN	NaN	1027.900000	1016.030000	1.000000	0.000000	22205.000000	15110.000000	46.700000	-75.757000	5.000000	66666.000000	28.740000	49.999000	32.539000	40.427000	28.820000	66666.000000	66666.000000
2021.12.09 20:01:10	0	0	NaN	NaN	1027.900000	1016.070000	1.000000	0.000000	22207.000000	15111.000000	46.700000	-75.906000	5.000000	66666.000000	28.680000	50.005000	32.529000	40.460000	28.760000	66666.000000	66666.000000
2021.12.09 20:01:11	0	0	NaN	NaN	1027.950000	1016.060000	1.000000	0.000000	22207.000000	15111.000000	46.700000	-75.906000	5.000000	66666.000000	28.680000	50.001000	32.529000	40.493000	28.760000	66666.000000	66666.000000
2021.12.09 20:01:12	0	0	NaN	NaN	1027.920000	1016.030000	1.000000	0.000000	22206.000000	15110.000000	46.800000	-76.017000	5.000000	66666.000000	28.630000	50.002000	32.529000	40.493000	28.710000	66666.000000	66666.000000
2021.12.09 20:01:13	0	0	NaN	NaN	1027.970000	1016.040000	1.000000	0.000000	22206.000000	15110.000000	46.800000	-76.017000	5.000000	66666.000000	28.630000	50.001000	32.539000	40.494000	28.710000	66666.000000	66666.000000
2021.12.09 20:01:14	0	0	NaN	NaN	1027.900000	1016.080000	1.000000	0.000000	22206.000000	15110.000000	46.700000	-76.037000	5.000000	66666.000000	28.620000	49.993000	32.539000	40.494000	28.700000	66666.000000	66666.000000
2021.12.09 20:01:15	0	0	NaN	NaN	1027.920000	1016.060000	1.000000	0.000000	22207.000000	15110.000000	46.800000	-76.297000	5.000000	66666.000000	28.510000	49.991000	32.539000	40.494000	28.590000	66666.000000	66666.000000
2021.12.09 20:01:16	0	0	NaN	NaN	1027.970000	1016.030000	1.000000	0.000000	22207.000000	15111.000000	46.800000	-75.886000	5.000000	66666.000000	28.680000	49.996000	32.550000	40.495000	28.760000	66666.000000	66666.000000
2021.12.09 20:01:17	0	0	NaN	NaN	1027.950000	1016.040000	1.000000	0.000000	22205.000000	15109.000000	46.700000	-76.169000	5.000000	66666.000000	28.570000	49.991000	32.550000	40.495000	28.640000	66666.000000	66666.000000
2021.12.09 20:01:18	0	0	NaN	NaN	1027.920000	1016.060000	1.000000	0.000000	22204.000000	15109.000000	46.700000	-75.889000	5.000000	66666.000000	28.680000	49.987000	32.550000	40.495000	28.760000	66666.000000	66666.000000
2021.12.09 20:01:19	0	0	NaN	NaN	1028.050000	1016.080000	1.000000	0.000000	22205.000000	15110.000000	46.700000	-75.757000	5.000000	66666.000000	28.740000	49.998000	32.529000	40.527000	28.820000	66666.000000	66666.000000
2021.12.09 20:01:20	0	0	NaN	NaN	1027.970000	1016.080000	1.000000	0.000000	22207.000000	15112.000000	46.700000	-75.494000	5.000000	66666.000000	28.850000	50.005000	32.520000	40.526000	28.930000	66666.000000	66666.000000
2021.12.09 20:01:21	0	0	NaN	NaN	1027.980000	1016.070000	1.000000	0.000000	22205.000000	15110.000000	46.700000	-75.757000	5.000000	66666.000000	28.740000	49.996000	32.539000	40.561000	28.820000	66666.000000	66666.000000
2021.12.09 20:01:22	0	0	NaN	NaN	1027.990000	1016.080000	1.000000	0.000000	22203.000000	15109.000000	46.700000	-75.608000	5.000000	66666.000000	28.800000	50.011000	32.539000	40.528000	28.880000	66666.000000	66666.000000
2021.12.09 20:01:23	0	0	NaN	NaN	1027.970000	1016.070000	1.000000	0.000000	22203.000000	15109.000000	46.700000	-75.608000	5.000000	66666.000000	28.800000	50.010000	32.550000	40.529000	28.880000	66666.000000	66666.000000
2021.12.09 20:01:24	0	0	NaN	NaN	1027.980000	1016.080000	1.000000	0.000000	22206.000000	15113.000000	46.700000	-74.802000	5.000000	66666.000000	29.140000	49.997000	32.550000	40.529000	29.220000	66666.000000	66666.000000
2021.12.09 20:01:25	0	0	NaN	NaN	1027.990000	1016.070000	1.000000	0.000000	22208.000000	15112.000000	46.700000	-75.774000	5.000000	66666.000000	28.730000	50.006000	32.550000	40.562000	28.810000	66666.000000	66666.000000
2021.12.09 20:01:26	0	0	NaN	NaN	1028.020000	1016.080000	1.000000	0.000000	22204.000000	15109.000000	46.700000	-75.889000	5.000000	66666.000000	28.690000	49.998000	32.539000	40.494000	28.770000	66666.000000	66666.000000
2021.12.09 20:01:27	0	0	NaN	NaN	1028.010000	1016.110000	1.000000	0.000000	22202.000000	15108.000000	46.700000	-75.740000	5.000000	66666.000000	28.750000	50.006000	32.529000	40.560000	28.830000	66666.000000	66666.000000
2021.12.09 20:01:28	0	0	NaN	NaN	1027.990000	1016.130000	1.000000	0.000000	22204.000000	15113.000000	46.700000	-74.242000	5.000000	66666.000000	29.370000	49.995000	32.550000	40.562000	29.450000	66666.000000	66666.000000
2021.12.09 20:01:29	0	0	NaN	NaN	1028.060000	1016.140000	1.000000	0.000000	22211.000000	15115.000000	46.700000	-75.379000	5.000000	66666.000000	28.900000	49.992000	32.550000	40.562000	28.980000	66666.000000	66666.000000
2021.12.09 20:01:30	0	0	NaN	NaN	1028.020000	1016.080000	1.000000	0.000000	22208.000000	15113.000000	46.700000	-75.362000	5.000000	66666.000000	28.910000	49.992000	32.520000	40.559000	28.990000	66666.000000	66666.000000
2021.12.09 20:01:31	0	0	NaN	NaN	1028.030000	1016.100000	1.000000	0.000000	22203.000000	15109.000000	46.700000	-75.608000	5.000000	66666.000000	28.800000	50.001000	32.529000	40.560000	28.880000	66666.000000	66666.000000
2021.12.09 20:01:32	0	0	NaN	NaN	1028.050000	1016.110000	1.000000	0.000000	22201.000000	15109.000000	46.800000	-75.028000	5.000000	66666.000000	29.050000	49.990000	32.529000	40.560000	29.130000	66666.000000	66666.000000
2021.12.09 20:01:33	0	0	NaN	NaN	1028.030000	1016.100000	1.000000	0.000000	22208.000000	15112.000000	46.700000	-75.774000	5.000000	66666.000000	28.730000	49.996000	32.539000	40.628000	28.810000	66666.000000	66666.000000
2021.12.09 20:01:34	0	0	NaN	NaN	1028.020000	1016.100000	1.000000	0.000000	22211.000000	15114.000000	46.700000	-75.791000	5.000000	66666.000000	28.730000	50.000000	32.539000	40.595000	28.810000	66666.000000	66666.000000
2021.12.09 20:01:35	0	0	NaN	NaN	1028.030000	1016.110000	1.000000	0.000000	22209.000000	15113.000000	46.700000	-75.642000	5.000000	66666.000000	28.790000	50.000000	32.539000	40.595000	28.870000	66666.000000	66666.000000
2021.12.09 20:01:36	0	0	NaN	NaN	1028.030000	1016.110000	1.000000	0.000000	22202.000000	15108.000000	46.800000	-75.720000	5.000000	66666.000000	28.760000	50.003000	32.529000	40.594000	28.840000	66666.000000	66666.000000
2021.12.09 20:01:37	0	0	NaN	NaN	1028.060000	1016.100000	1.000000	0.000000	22203.000000	15108.000000	46.700000	-76.020000	5.000000	66666.000000	28.630000	50.003000	32.529000	40.627000	28.710000	66666.000000	66666.000000
2021.12.09 20:01:38	0	0	NaN	NaN	1028.020000	1016.130000	1.000000	0.000000	22207.000000	15111.000000	46.700000	-75.906000	5.000000	66666.000000	28.680000	49.988000	32.539000	40.595000	28.760000	66666.000000	66666.000000
2021.12.09 20:01:39	0	0	NaN	NaN	1028.080000	1016.110000	1.000000	0.000000	22209.000000	15113.000000	46.700000	-75.642000	5.000000	66666.000000	28.790000	49.992000	32.529000	40.627000	28.870000	66666.000000	66666.000000
2021.12.09 20:01:40	0	0	NaN	NaN	1028.060000	1016.100000	1.000000	0.000000	22207.000000	15111.000000	46.800000	-75.886000	5.000000	66666.000000	28.690000	50.002000	32.539000	40.628000	28.770000	66666.000000	66666.000000
2021.12.09 20:01:41	0	0	NaN	NaN	1028.050000	1016.140000	1.000000	0.000000	22204.000000	15109.000000	46.700000	-75.889000	5.000000	66666.000000	28.690000	50.004000	32.539000	40.628000	28.770000	66666.000000	66666.000000
2021.12.09 20:01:42	0	0	NaN	NaN	1028.060000	1016.100000	1.000000	0.000000	22204.000000	15109.000000	46.700000	-75.889000	5.000000	66666.000000	28.690000	49.987000	32.539000	40.628000	28.770000	66666.000000	66666.000000
2021.12.09 20:01:43	0	0	NaN	NaN	1028.080000	1016.140000	1.000000	0.000000	22205.000000	15111.000000	46.700000	-75.345000	5.000000	66666.000000	28.910000	49.996000	32.539000	40.628000	29.000000	66666.000000	66666.000000
2021.12.09 20:01:44	0	0	NaN	NaN	1028.020000	1016.140000	1.000000	0.000000	22207.000000	15111.000000	46.800000	-75.886000	5.000000	66666.000000	28.690000	50.007000	32.539000	40.628000	28.770000	66666.000000	66666.000000
2021.12.09 20:01:45	0	0	NaN	NaN	1028.080000	1016.130000	1.000000	0.000000	22206.000000	15110.000000	46.800000	-76.017000	5.000000	66666.000000	28.640000	49.991000	32.529000	40.627000	28.720000	66666.000000	66666.000000
2021.12.09 20:01:46	0	0	NaN	NaN	1028.050000	1016.110000	1.000000	0.000000	22206.000000	15110.000000	46.800000	-76.017000	5.000000	66666.000000	28.630000	50.003000	32.529000	40.627000	28.720000	66666.000000	66666.000000
2021.12.09 20:01:47	0	0	NaN	NaN	1028.090000	1016.110000	1.000000	0.000000	22206.000000	15110.000000	46.800000	-76.017000	5.000000	66666.000000	28.630000	49.998000	32.550000	40.629000	28.710000	66666.000000	66666.000000
2021.12.09 20:01:48	0	0	NaN	NaN	1028.030000	1016.130000	1.000000	0.000000	22205.000000	15110.000000	46.800000	-75.737000	5.000000	66666.000000	28.750000	49.996000	32.560000	40.630000	28.830000	66666.000000	66666.000000
2021.12.09 20:01:49	0	0	NaN	NaN	1028.090000	1016.130000	1.000000	0.000000	22204.000000	15110.000000	46.800000	-75.457000	5.000000	66666.000000	28.870000	50.004000	32.550000	40.629000	28.950000	66666.000000	66666.000000
2021.12.09 20:01:50	0	0	NaN	NaN	1028.100000	1016.140000	1.000000	0.000000	22205.000000	15110.000000	46.800000	-75.737000	5.000000	66666.000000	28.750000	50.015000	32.539000	40.628000	28.830000	66666.000000	66666.000000
2021.12.09 20:01:51	0	0	NaN	NaN	1028.090000	1016.110000	1.000000	0.000000	22206.000000	15112.000000	46.800000	-75.194000	5.000000	66666.000000	28.980000	50.007000	32.539000	40.628000	29.060000	66666.000000	66666.000000
2021.12.09 20:01:52	0	0	NaN	NaN	1028.090000	1016.140000	1.000000	0.000000	22208.000000	15112.000000	46.800000	-75.754000	5.000000	66666.000000	28.740000	50.004000	32.539000	40.628000	28.830000	66666.000000	66666.000000
2021.12.09 20:01:53	0	0	NaN	NaN	1028.120000	1016.150000	1.000000	0.000000	22207.000000	15111.000000	46.700000	-75.906000	5.000000	66666.000000	28.690000	50.006000	32.509000	40.692000	28.770000	66666.000000	66666.000000
2021.12.09 20:01:54	0	0	NaN	NaN	1028.090000	1016.140000	1.000000	0.000000	22204.000000	15110.000000	46.800000	-75.457000	5.000000	66666.000000	28.870000	50.005000	32.550000	40.663000	28.950000	66666.000000	66666.000000
2021.12.09 20:01:55	0	0	NaN	NaN	1028.160000	1016.180000	1.000000	0.000000	22204.000000	15109.000000	46.800000	-75.869000	5.000000	66666.000000	28.700000	49.998000	32.550000	40.696000	28.780000	66666.000000	66666.000000
2021.12.09 20:01:56	0	0	NaN	NaN	1028.090000	1016.150000	1.000000	0.000000	22205.000000	15110.000000	46.700000	-75.757000	5.000000	66666.000000	28.740000	50.009000	32.539000	40.695000	28.830000	66666.000000	66666.000000
2021.12.09 20:01:57	0	0	NaN	NaN	1028.130000	1016.140000	1.000000	0.000000	22207.000000	15111.000000	46.800000	-75.886000	5.000000	66666.000000	28.690000	49.996000	32.539000	40.695000	28.770000	66666.000000	66666.000000
2021.12.09 20:01:58	0	0	NaN	NaN	1028.120000	1016.140000	1.000000	0.000000	22207.000000	15112.000000	46.800000	-75.474000	5.000000	66666.000000	28.860000	49.990000	32.539000	40.695000	28.940000	66666.000000	66666.000000
2021.12.09 20:01:59	0	0	NaN	NaN	1028.100000	1016.180000	1.000000	0.000000	22206.000000	15111.000000	46.800000	-75.605000	5.000000	66666.000000	28.800000	50.000000	32.560000	40.697000	28.890000	66666.000000	66666.000000
