$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.11 08:00:10
$Filename; CO2FT_A ZeroCycle 20211211 080010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.11 08:00:24	12288	1	NaN	NaN	1020.670000	996.190000	1.000000	0.000000	21517.000000	15127.000000	46.700000	123.825000	122.000000	66666.000000	140.610000	50.008000	32.099000	39.242000	138.240000	66666.000000	66666.000000
2021.12.11 08:00:25	12288	1	NaN	NaN	1020.700000	996.230000	1.000000	0.000000	21712.000000	15125.000000	46.700000	68.435000	80.000000	66666.000000	103.770000	49.981000	32.099000	39.242000	102.020000	66666.000000	66666.000000
2021.12.11 08:00:26	12288	1	NaN	NaN	1020.690000	996.210000	1.000000	0.000000	21810.000000	15122.000000	46.700000	39.788000	60.000000	66666.000000	86.440000	49.977000	32.109000	39.444000	84.990000	66666.000000	66666.000000
2021.12.11 08:00:27	12288	1	NaN	NaN	1020.660000	996.200000	1.000000	0.000000	21908.000000	15120.000000	46.700000	11.534000	41.000000	66666.000000	70.520000	49.990000	32.090000	39.476000	69.330000	66666.000000	66666.000000
2021.12.11 08:00:28	12288	1	NaN	NaN	1020.660000	996.240000	1.000000	0.000000	22102.000000	15115.000000	46.700000	-44.843000	41.000000	66666.000000	42.160000	50.000000	32.099000	39.577000	41.460000	66666.000000	66666.000000
2021.12.11 08:00:29	12288	1	NaN	NaN	1020.730000	996.270000	1.000000	0.000000	22185.000000	15114.000000	46.700000	-68.507000	24.000000	66666.000000	31.630000	49.991000	32.109000	39.578000	31.100000	66666.000000	66666.000000
2021.12.11 08:00:30	12288	1	NaN	NaN	1020.730000	996.240000	1.000000	0.000000	22207.000000	15114.000000	46.700000	-74.670000	6.000000	66666.000000	29.020000	49.995000	32.109000	39.645000	28.530000	66666.000000	66666.000000
2021.12.11 08:00:31	12288	1	NaN	NaN	1020.690000	996.290000	1.000000	0.000000	22215.000000	15113.000000	46.700000	-77.324000	6.000000	66666.000000	27.910000	49.999000	32.109000	39.645000	27.440000	66666.000000	66666.000000
2021.12.11 08:00:32	12288	1	NaN	NaN	1020.730000	996.280000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.680000	50.002000	32.099000	39.644000	27.210000	66666.000000	66666.000000
2021.12.11 08:00:33	12288	1	NaN	NaN	1020.710000	996.310000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.670000	50.005000	32.119000	39.646000	27.210000	66666.000000	66666.000000
2021.12.11 08:00:34	0	0	NaN	NaN	1020.760000	996.310000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	50.000000	32.109000	39.712000	27.100000	66666.000000	66666.000000
2021.12.11 08:00:35	0	0	NaN	NaN	1020.740000	996.340000	1.000000	0.000000	22218.000000	15114.000000	46.700000	-77.752000	4.000000	66666.000000	27.730000	50.003000	32.109000	39.779000	27.270000	66666.000000	66666.000000
2021.12.11 08:00:36	0	0	NaN	NaN	1020.700000	996.320000	1.000000	0.000000	22218.000000	15114.000000	46.700000	-77.752000	4.000000	66666.000000	27.730000	49.997000	32.119000	39.713000	27.260000	66666.000000	66666.000000
2021.12.11 08:00:37	0	0	NaN	NaN	1020.690000	996.380000	1.000000	0.000000	22218.000000	15114.000000	46.700000	-77.752000	4.000000	66666.000000	27.730000	50.007000	32.119000	39.713000	27.270000	66666.000000	66666.000000
2021.12.11 08:00:38	0	0	NaN	NaN	1020.710000	996.350000	1.000000	0.000000	22218.000000	15114.000000	46.700000	-77.752000	4.000000	66666.000000	27.730000	49.988000	32.109000	39.779000	27.270000	66666.000000	66666.000000
2021.12.11 08:00:39	0	0	NaN	NaN	1020.730000	996.360000	1.000000	0.000000	22218.000000	15114.000000	46.700000	-77.752000	4.000000	66666.000000	27.730000	49.998000	32.109000	39.779000	27.270000	66666.000000	66666.000000
2021.12.11 08:00:40	0	0	NaN	NaN	1020.740000	996.400000	1.000000	0.000000	22218.000000	15114.000000	46.700000	-77.752000	4.000000	66666.000000	27.730000	49.998000	32.130000	39.815000	27.270000	66666.000000	66666.000000
2021.12.11 08:00:41	0	0	NaN	NaN	1020.740000	996.400000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	49.993000	32.119000	39.814000	27.100000	66666.000000	66666.000000
2021.12.11 08:00:42	0	0	NaN	NaN	1020.740000	996.390000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	50.003000	32.119000	39.814000	27.100000	66666.000000	66666.000000
2021.12.11 08:00:43	0	0	NaN	NaN	1020.740000	996.400000	1.000000	0.000000	22218.000000	15114.000000	46.700000	-77.752000	4.000000	66666.000000	27.730000	49.997000	32.119000	39.814000	27.270000	66666.000000	66666.000000
2021.12.11 08:00:44	0	0	NaN	NaN	1020.740000	996.460000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.610000	49.993000	32.109000	39.846000	27.160000	66666.000000	66666.000000
2021.12.11 08:00:45	0	0	NaN	NaN	1020.840000	996.470000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	50.000000	32.119000	39.847000	27.100000	66666.000000	66666.000000
2021.12.11 08:00:46	0	0	NaN	NaN	1020.800000	996.460000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	49.989000	32.109000	39.913000	27.100000	66666.000000	66666.000000
2021.12.11 08:00:47	0	0	NaN	NaN	1020.770000	996.500000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.440000	49.995000	32.109000	39.846000	26.990000	66666.000000	66666.000000
2021.12.11 08:00:48	0	0	NaN	NaN	1020.780000	996.500000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.440000	50.006000	32.109000	39.846000	26.990000	66666.000000	66666.000000
2021.12.11 08:00:49	0	0	NaN	NaN	1020.840000	996.570000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	50.002000	32.109000	39.913000	26.990000	66666.000000	66666.000000
2021.12.11 08:00:50	0	0	NaN	NaN	1020.810000	996.530000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.440000	50.004000	32.119000	39.948000	26.990000	66666.000000	66666.000000
2021.12.11 08:00:51	0	0	NaN	NaN	1020.800000	996.580000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.440000	49.998000	32.119000	39.948000	26.990000	66666.000000	66666.000000
2021.12.11 08:00:52	0	0	NaN	NaN	1020.840000	996.580000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	50.000000	32.109000	39.947000	27.160000	66666.000000	66666.000000
2021.12.11 08:00:53	0	0	NaN	NaN	1020.870000	996.570000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	49.984000	32.119000	39.948000	27.160000	66666.000000	66666.000000
2021.12.11 08:00:54	0	0	NaN	NaN	1020.840000	996.600000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	50.007000	32.119000	39.948000	27.160000	66666.000000	66666.000000
2021.12.11 08:00:55	0	0	NaN	NaN	1020.810000	996.580000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.610000	50.001000	32.139000	39.984000	27.160000	66666.000000	66666.000000
2021.12.11 08:00:56	0	0	NaN	NaN	1020.810000	996.570000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	49.993000	32.109000	39.980000	27.160000	66666.000000	66666.000000
2021.12.11 08:00:57	0	0	NaN	NaN	1020.840000	996.610000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	49.998000	32.109000	39.980000	27.160000	66666.000000	66666.000000
2021.12.11 08:00:58	0	0	NaN	NaN	1020.890000	996.580000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	50.001000	32.119000	39.981000	27.160000	66666.000000	66666.000000
2021.12.11 08:00:59	0	0	NaN	NaN	1020.850000	996.610000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	49.992000	32.119000	39.981000	27.160000	66666.000000	66666.000000
2021.12.11 08:01:00	0	0	NaN	NaN	1020.870000	996.610000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	50.010000	32.130000	39.982000	27.160000	66666.000000	66666.000000
2021.12.11 08:01:01	0	0	NaN	NaN	1020.840000	996.610000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.610000	50.012000	32.130000	39.982000	27.160000	66666.000000	66666.000000
2021.12.11 08:01:02	0	0	NaN	NaN	1020.870000	996.600000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	49.995000	32.099000	40.013000	27.160000	66666.000000	66666.000000
2021.12.11 08:01:03	0	0	NaN	NaN	1020.850000	996.620000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	50.006000	32.109000	40.014000	27.160000	66666.000000	66666.000000
2021.12.11 08:01:04	0	0	NaN	NaN	1020.840000	996.610000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	49.994000	32.119000	40.082000	27.160000	66666.000000	66666.000000
2021.12.11 08:01:05	0	0	NaN	NaN	1020.890000	996.640000	1.000000	0.000000	22218.000000	15114.000000	46.700000	-77.752000	4.000000	66666.000000	27.730000	49.996000	32.119000	40.082000	27.280000	66666.000000	66666.000000
2021.12.11 08:01:06	0	0	NaN	NaN	1020.880000	996.650000	1.000000	0.000000	22218.000000	15114.000000	46.700000	-77.752000	4.000000	66666.000000	27.730000	49.993000	32.119000	40.048000	27.280000	66666.000000	66666.000000
2021.12.11 08:01:07	0	0	NaN	NaN	1020.850000	996.640000	1.000000	0.000000	22218.000000	15114.000000	46.700000	-77.752000	4.000000	66666.000000	27.730000	50.009000	32.130000	40.049000	27.280000	66666.000000	66666.000000
2021.12.11 08:01:08	0	0	NaN	NaN	1020.870000	996.650000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	50.003000	32.109000	40.047000	27.110000	66666.000000	66666.000000
2021.12.11 08:01:09	0	0	NaN	NaN	1020.910000	996.680000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	49.989000	32.119000	40.048000	27.110000	66666.000000	66666.000000
2021.12.11 08:01:10	0	0	NaN	NaN	1020.890000	996.650000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	49.995000	32.109000	40.047000	27.110000	66666.000000	66666.000000
2021.12.11 08:01:11	0	0	NaN	NaN	1020.890000	996.640000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	50.002000	32.109000	40.047000	27.110000	66666.000000	66666.000000
2021.12.11 08:01:12	0	0	NaN	NaN	1020.910000	996.670000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	50.007000	32.109000	40.047000	27.110000	66666.000000	66666.000000
2021.12.11 08:01:13	0	0	NaN	NaN	1020.890000	996.710000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	50.005000	32.119000	40.082000	27.110000	66666.000000	66666.000000
2021.12.11 08:01:14	0	0	NaN	NaN	1020.930000	996.680000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	49.994000	32.119000	40.115000	27.110000	66666.000000	66666.000000
2021.12.11 08:01:15	0	0	NaN	NaN	1020.980000	996.690000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	50.000000	32.139000	40.117000	27.110000	66666.000000	66666.000000
2021.12.11 08:01:16	0	0	NaN	NaN	1020.920000	996.690000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	50.009000	32.139000	40.117000	27.110000	66666.000000	66666.000000
2021.12.11 08:01:17	0	0	NaN	NaN	1020.930000	996.720000	1.000000	0.000000	22218.000000	15112.000000	46.700000	-78.576000	4.000000	66666.000000	27.390000	50.010000	32.119000	40.115000	26.950000	66666.000000	66666.000000
2021.12.11 08:01:18	0	0	NaN	NaN	1020.980000	996.710000	1.000000	0.000000	22218.000000	15112.000000	46.700000	-78.576000	4.000000	66666.000000	27.390000	50.007000	32.130000	40.049000	26.950000	66666.000000	66666.000000
2021.12.11 08:01:19	0	0	NaN	NaN	1020.960000	996.690000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	50.004000	32.139000	40.151000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:20	0	0	NaN	NaN	1020.920000	996.750000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	50.004000	32.119000	40.115000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:21	0	0	NaN	NaN	1020.910000	996.750000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	50.004000	32.119000	40.115000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:22	0	0	NaN	NaN	1020.920000	996.710000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.976000	32.119000	40.115000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:23	0	0	NaN	NaN	1021.030000	996.760000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.998000	32.119000	40.115000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:24	0	0	NaN	NaN	1020.990000	996.760000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.998000	32.119000	40.115000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:25	0	0	NaN	NaN	1020.960000	996.730000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	50.012000	32.109000	40.181000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:26	0	0	NaN	NaN	1020.950000	996.780000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	50.005000	32.119000	40.149000	27.170000	66666.000000	66666.000000
2021.12.11 08:01:27	0	0	NaN	NaN	1020.980000	996.780000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	49.980000	32.119000	40.182000	27.170000	66666.000000	66666.000000
2021.12.11 08:01:28	0	0	NaN	NaN	1020.980000	996.790000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	49.996000	32.119000	40.182000	27.170000	66666.000000	66666.000000
2021.12.11 08:01:29	0	0	NaN	NaN	1020.960000	996.790000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.620000	50.009000	32.109000	40.181000	27.170000	66666.000000	66666.000000
2021.12.11 08:01:30	0	0	NaN	NaN	1020.960000	996.790000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	50.002000	32.119000	40.149000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:31	0	0	NaN	NaN	1020.960000	996.760000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.972000	32.130000	40.183000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:32	0	0	NaN	NaN	1020.960000	996.800000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	50.000000	32.119000	40.115000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:33	0	0	NaN	NaN	1020.980000	996.790000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	50.003000	32.119000	40.115000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:34	0	0	NaN	NaN	1021.000000	996.790000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.993000	32.109000	40.181000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:35	0	0	NaN	NaN	1020.980000	996.840000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.999000	32.119000	40.182000	27.000000	66666.000000	66666.000000
2021.12.11 08:01:36	0	0	NaN	NaN	1020.980000	996.820000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.560000	50.003000	32.130000	40.250000	27.120000	66666.000000	66666.000000
2021.12.11 08:01:37	0	0	NaN	NaN	1021.000000	996.840000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.570000	50.007000	32.109000	40.215000	27.120000	66666.000000	66666.000000
2021.12.11 08:01:38	0	0	NaN	NaN	1021.020000	996.830000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.992000	32.119000	40.216000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:39	0	0	NaN	NaN	1020.990000	996.860000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.989000	32.119000	40.216000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:40	0	0	NaN	NaN	1021.000000	996.890000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.450000	50.011000	32.109000	40.215000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:41	0	0	NaN	NaN	1021.020000	996.860000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	50.002000	32.119000	40.216000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:42	0	0	NaN	NaN	1021.020000	996.870000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.450000	49.996000	32.119000	40.182000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:43	0	0	NaN	NaN	1021.020000	996.890000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.450000	49.999000	32.130000	40.250000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:44	0	0	NaN	NaN	1021.020000	996.890000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.450000	50.009000	32.099000	40.247000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:45	0	0	NaN	NaN	1021.070000	996.980000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.993000	32.099000	40.247000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:46	0	0	NaN	NaN	1021.040000	996.910000	1.000000	0.000000	22218.000000	15112.000000	46.700000	-78.576000	3.000000	66666.000000	27.400000	50.001000	32.109000	40.248000	26.960000	66666.000000	66666.000000
2021.12.11 08:01:47	0	0	NaN	NaN	1021.030000	996.910000	1.000000	0.000000	22218.000000	15112.000000	46.700000	-78.576000	4.000000	66666.000000	27.400000	50.005000	32.099000	40.247000	26.960000	66666.000000	66666.000000
2021.12.11 08:01:48	0	0	NaN	NaN	1021.040000	996.930000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	50.010000	32.130000	40.250000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:49	0	0	NaN	NaN	1021.060000	996.940000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.450000	49.994000	32.130000	40.250000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:50	0	0	NaN	NaN	1021.020000	996.950000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.993000	32.119000	40.249000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:51	0	0	NaN	NaN	1021.060000	996.950000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	50.004000	32.119000	40.249000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:52	0	0	NaN	NaN	1021.070000	996.980000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.989000	32.119000	40.249000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:53	0	0	NaN	NaN	1021.070000	996.970000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.450000	49.998000	32.109000	40.248000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:54	0	0	NaN	NaN	1021.090000	996.970000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.450000	49.987000	32.130000	40.284000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:55	0	0	NaN	NaN	1021.090000	996.980000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.450000	49.997000	32.119000	40.283000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:56	0	0	NaN	NaN	1021.090000	996.970000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.450000	49.999000	32.119000	40.283000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:57	0	0	NaN	NaN	1021.100000	996.980000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.450000	50.003000	32.130000	40.284000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:58	0	0	NaN	NaN	1021.040000	996.980000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.450000	50.013000	32.130000	40.284000	27.010000	66666.000000	66666.000000
2021.12.11 08:01:59	0	0	NaN	NaN	1021.110000	997.010000	1.000000	0.000000	22219.000000	15112.000000	46.700000	-78.856000	3.000000	66666.000000	27.280000	50.006000	32.119000	40.316000	26.850000	66666.000000	66666.000000
2021.12.11 08:02:00	0	0	NaN	NaN	1021.140000	997.020000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.450000	50.002000	32.119000	40.316000	27.010000	66666.000000	66666.000000
