$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.08 08:00:10
$Filename; CO2FT_A ZeroCycle 20211208 080010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.08 08:01:00	0	0	NaN	NaN	1016.900000	994.510000	1.000000	0.000000	22195.000000	15112.000000	46.700000	-72.132000	7.000000	66666.000000	29.950000	50.014000	32.319000	40.806000	29.390000	66666.000000	66666.000000
2021.12.08 08:01:01	0	0	NaN	NaN	1016.900000	994.480000	1.000000	0.000000	22195.000000	15111.000000	46.700000	-72.543000	7.000000	66666.000000	29.770000	50.007000	32.319000	40.806000	29.220000	66666.000000	66666.000000
2021.12.08 08:01:02	0	0	NaN	NaN	1016.940000	994.480000	1.000000	0.000000	22195.000000	15111.000000	46.700000	-72.543000	7.000000	66666.000000	29.770000	50.003000	32.340000	40.774000	29.220000	66666.000000	66666.000000
2021.12.08 08:01:03	0	0	NaN	NaN	1016.880000	994.480000	1.000000	0.000000	22195.000000	15111.000000	46.700000	-72.543000	7.000000	66666.000000	29.770000	50.005000	32.329000	40.807000	29.220000	66666.000000	66666.000000
2021.12.08 08:01:04	0	0	NaN	NaN	1016.910000	994.480000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.650000	49.996000	32.329000	40.807000	29.110000	66666.000000	66666.000000
2021.12.08 08:01:05	0	0	NaN	NaN	1016.970000	994.510000	1.000000	0.000000	22195.000000	15111.000000	46.700000	-72.543000	7.000000	66666.000000	29.780000	50.009000	32.329000	40.840000	29.220000	66666.000000	66666.000000
2021.12.08 08:01:06	0	0	NaN	NaN	1016.900000	994.500000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.650000	50.006000	32.329000	40.840000	29.110000	66666.000000	66666.000000
2021.12.08 08:01:07	0	0	NaN	NaN	1016.900000	994.500000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	49.982000	32.319000	40.806000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:08	0	0	NaN	NaN	1016.900000	994.470000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	49.999000	32.329000	40.840000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:09	0	0	NaN	NaN	1016.950000	994.500000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	49.990000	32.340000	40.808000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:10	0	0	NaN	NaN	1016.910000	994.480000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	50.000000	32.319000	40.872000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:10	0	0	NaN	NaN	1017.030000	994.500000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	50.004000	32.319000	40.872000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:12	0	0	NaN	NaN	1016.950000	994.500000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	49.992000	32.329000	40.873000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:13	0	0	NaN	NaN	1016.950000	994.520000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	49.994000	32.329000	40.873000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:14	0	0	NaN	NaN	1016.970000	994.540000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	49.988000	32.319000	40.872000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:15	0	0	NaN	NaN	1016.920000	994.520000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	50.006000	32.329000	40.873000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:16	0	0	NaN	NaN	1016.920000	994.510000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	50.004000	32.319000	40.872000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:17	0	0	NaN	NaN	1016.990000	994.520000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	49.988000	32.319000	40.872000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:18	0	0	NaN	NaN	1016.970000	994.540000	1.000000	0.000000	22196.000000	15113.000000	46.700000	-72.000000	7.000000	66666.000000	30.010000	50.014000	32.329000	40.907000	29.450000	66666.000000	66666.000000
2021.12.08 08:01:19	0	0	NaN	NaN	1016.970000	994.540000	1.000000	0.000000	22196.000000	15113.000000	46.700000	-72.000000	7.000000	66666.000000	30.010000	49.992000	32.319000	40.872000	29.450000	66666.000000	66666.000000
2021.12.08 08:01:20	0	0	NaN	NaN	1017.020000	994.520000	1.000000	0.000000	22196.000000	15113.000000	46.700000	-72.000000	7.000000	66666.000000	30.010000	50.007000	32.329000	40.873000	29.450000	66666.000000	66666.000000
2021.12.08 08:01:21	0	0	NaN	NaN	1017.010000	994.520000	1.000000	0.000000	22196.000000	15113.000000	46.700000	-72.000000	7.000000	66666.000000	30.010000	50.006000	32.340000	40.941000	29.450000	66666.000000	66666.000000
2021.12.08 08:01:22	0	0	NaN	NaN	1016.950000	994.540000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	50.000000	32.359000	40.943000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:23	0	0	NaN	NaN	1016.990000	994.540000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	50.003000	32.359000	40.943000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:24	0	0	NaN	NaN	1016.990000	994.520000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	50.014000	32.340000	40.908000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:25	0	0	NaN	NaN	1016.980000	994.540000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	49.999000	32.340000	40.908000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:26	0	0	NaN	NaN	1017.020000	994.520000	1.000000	0.000000	22195.000000	15111.000000	46.700000	-72.543000	7.000000	66666.000000	29.780000	50.014000	32.340000	40.908000	29.230000	66666.000000	66666.000000
2021.12.08 08:01:27	0	0	NaN	NaN	1016.990000	994.540000	1.000000	0.000000	22195.000000	15111.000000	46.700000	-72.543000	7.000000	66666.000000	29.770000	49.999000	32.340000	40.941000	29.230000	66666.000000	66666.000000
2021.12.08 08:01:28	0	0	NaN	NaN	1017.030000	994.520000	1.000000	0.000000	22195.000000	15111.000000	46.700000	-72.543000	7.000000	66666.000000	29.780000	50.000000	32.340000	40.941000	29.230000	66666.000000	66666.000000
2021.12.08 08:01:29	0	0	NaN	NaN	1017.030000	994.520000	1.000000	0.000000	22195.000000	15111.000000	46.700000	-72.543000	7.000000	66666.000000	29.780000	50.006000	32.300000	40.937000	29.230000	66666.000000	66666.000000
2021.12.08 08:01:30	0	0	NaN	NaN	1016.990000	994.520000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.660000	49.978000	32.329000	40.974000	29.110000	66666.000000	66666.000000
2021.12.08 08:01:31	0	0	NaN	NaN	1017.050000	994.540000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.660000	50.017000	32.329000	40.940000	29.110000	66666.000000	66666.000000
2021.12.08 08:01:32	0	0	NaN	NaN	1017.030000	994.550000	1.000000	0.000000	22195.000000	15111.000000	46.700000	-72.543000	7.000000	66666.000000	29.780000	49.998000	32.319000	40.939000	29.230000	66666.000000	66666.000000
2021.12.08 08:01:33	0	0	NaN	NaN	1017.050000	994.520000	1.000000	0.000000	22195.000000	15111.000000	46.700000	-72.543000	7.000000	66666.000000	29.780000	50.008000	32.319000	40.939000	29.230000	66666.000000	66666.000000
2021.12.08 08:01:34	0	0	NaN	NaN	1017.010000	994.520000	1.000000	0.000000	22195.000000	15112.000000	46.700000	-72.132000	7.000000	66666.000000	29.950000	50.007000	32.319000	40.939000	29.400000	66666.000000	66666.000000
2021.12.08 08:01:35	0	0	NaN	NaN	1017.020000	994.590000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	50.001000	32.319000	40.973000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:36	0	0	NaN	NaN	1017.030000	994.590000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	50.000000	32.319000	41.006000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:37	0	0	NaN	NaN	1017.060000	994.560000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.840000	50.001000	32.310000	40.972000	29.290000	66666.000000	66666.000000
2021.12.08 08:01:38	0	0	NaN	NaN	1017.020000	994.580000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	49.988000	32.319000	41.006000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:39	0	0	NaN	NaN	1017.090000	994.550000	1.000000	0.000000	22196.000000	15112.000000	46.700000	-72.412000	7.000000	66666.000000	29.830000	50.004000	32.340000	40.975000	29.280000	66666.000000	66666.000000
2021.12.08 08:01:40	0	0	NaN	NaN	1017.060000	994.580000	1.000000	0.000000	22197.000000	15112.000000	46.700000	-72.692000	7.000000	66666.000000	29.710000	49.998000	32.340000	40.975000	29.170000	66666.000000	66666.000000
2021.12.08 08:01:41	0	0	NaN	NaN	1017.050000	994.580000	1.000000	0.000000	22197.000000	15112.000000	46.700000	-72.692000	7.000000	66666.000000	29.710000	49.994000	32.329000	40.940000	29.170000	66666.000000	66666.000000
2021.12.08 08:01:42	0	0	NaN	NaN	1017.100000	994.580000	1.000000	0.000000	22197.000000	15112.000000	46.700000	-72.692000	7.000000	66666.000000	29.720000	49.983000	32.319000	41.006000	29.170000	66666.000000	66666.000000
2021.12.08 08:01:43	0	0	NaN	NaN	1017.100000	994.560000	1.000000	0.000000	22197.000000	15112.000000	46.700000	-72.692000	7.000000	66666.000000	29.720000	50.005000	32.319000	41.006000	29.170000	66666.000000	66666.000000
2021.12.08 08:01:44	0	0	NaN	NaN	1017.030000	994.580000	1.000000	0.000000	22197.000000	15112.000000	46.700000	-72.692000	7.000000	66666.000000	29.720000	50.001000	32.310000	41.005000	29.170000	66666.000000	66666.000000
2021.12.08 08:01:45	0	0	NaN	NaN	1017.100000	994.560000	1.000000	0.000000	22197.000000	15112.000000	46.700000	-72.692000	7.000000	66666.000000	29.720000	50.001000	32.310000	41.005000	29.170000	66666.000000	66666.000000
2021.12.08 08:01:46	0	0	NaN	NaN	1017.100000	994.550000	1.000000	0.000000	22197.000000	15112.000000	46.700000	-72.692000	7.000000	66666.000000	29.720000	49.997000	32.310000	41.005000	29.170000	66666.000000	66666.000000
2021.12.08 08:01:47	0	0	NaN	NaN	1017.120000	994.550000	1.000000	0.000000	22197.000000	15112.000000	46.700000	-72.692000	7.000000	66666.000000	29.720000	49.997000	32.329000	41.007000	29.170000	66666.000000	66666.000000
2021.12.08 08:01:48	0	0	NaN	NaN	1017.130000	994.550000	1.000000	0.000000	22197.000000	15112.000000	46.700000	-72.692000	7.000000	66666.000000	29.720000	50.012000	32.329000	41.007000	29.170000	66666.000000	66666.000000
2021.12.08 08:01:49	0	0	NaN	NaN	1017.130000	994.590000	1.000000	0.000000	22197.000000	15111.000000	46.700000	-73.103000	7.000000	66666.000000	29.540000	50.000000	32.329000	41.007000	29.000000	66666.000000	66666.000000
2021.12.08 08:01:50	0	0	NaN	NaN	1017.060000	994.580000	1.000000	0.000000	22197.000000	15111.000000	46.700000	-73.103000	7.000000	66666.000000	29.540000	49.984000	32.329000	41.007000	29.000000	66666.000000	66666.000000
2021.12.08 08:01:51	0	0	NaN	NaN	1017.120000	994.580000	1.000000	0.000000	22197.000000	15111.000000	46.700000	-73.103000	7.000000	66666.000000	29.540000	49.973000	32.329000	41.007000	29.000000	66666.000000	66666.000000
2021.12.08 08:01:52	0	0	NaN	NaN	1017.100000	994.590000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.660000	50.002000	32.310000	41.005000	29.120000	66666.000000	66666.000000
2021.12.08 08:01:53	0	0	NaN	NaN	1017.080000	994.590000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.660000	50.000000	32.340000	41.042000	29.110000	66666.000000	66666.000000
2021.12.08 08:01:54	0	0	NaN	NaN	1017.130000	994.610000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.660000	50.008000	32.310000	41.072000	29.120000	66666.000000	66666.000000
2021.12.08 08:01:54	0	0	NaN	NaN	1017.080000	994.610000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.660000	50.009000	32.329000	41.040000	29.110000	66666.000000	66666.000000
2021.12.08 08:01:56	0	0	NaN	NaN	1017.120000	994.620000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.660000	50.009000	32.340000	41.008000	29.110000	66666.000000	66666.000000
2021.12.08 08:01:57	0	0	NaN	NaN	1017.120000	994.590000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.660000	49.978000	32.340000	41.008000	29.110000	66666.000000	66666.000000
2021.12.08 08:01:58	0	0	NaN	NaN	1017.100000	994.590000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.660000	50.019000	32.329000	41.040000	29.110000	66666.000000	66666.000000
2021.12.08 08:01:59	0	0	NaN	NaN	1017.120000	994.590000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.660000	49.988000	32.340000	41.042000	29.110000	66666.000000	66666.000000
2021.12.08 08:02:00	0	0	NaN	NaN	1017.170000	994.620000	1.000000	0.000000	22196.000000	15111.000000	46.700000	-72.823000	7.000000	66666.000000	29.660000	50.013000	32.340000	41.075000	29.120000	66666.000000	66666.000000
