$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.12 20:00:10
$Filename; CO2FT_A ZeroCycle 20211212 200010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.12 20:00:58	0	0	NaN	NaN	1021.880000	1009.160000	1.000000	0.000000	22228.000000	15114.000000	46.700000	-80.554000	2.000000	66666.000000	26.600000	50.004000	32.230000	39.859000	26.490000	66666.000000	66666.000000
2021.12.12 20:00:59	0	0	NaN	NaN	1021.850000	1009.180000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.430000	50.012000	32.230000	39.859000	26.320000	66666.000000	66666.000000
2021.12.12 20:01:00	0	0	NaN	NaN	1021.910000	1009.180000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.430000	50.002000	32.230000	39.859000	26.320000	66666.000000	66666.000000
2021.12.12 20:01:01	0	0	NaN	NaN	1021.900000	1009.180000	1.000000	0.000000	22230.000000	15114.000000	46.700000	-81.114000	2.000000	66666.000000	26.370000	49.991000	32.219000	39.925000	26.260000	66666.000000	66666.000000
2021.12.12 20:01:02	0	0	NaN	NaN	1021.900000	1009.220000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.480000	50.013000	32.249000	39.861000	26.370000	66666.000000	66666.000000
2021.12.12 20:01:03	0	0	NaN	NaN	1021.910000	1009.190000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.480000	50.001000	32.219000	39.858000	26.380000	66666.000000	66666.000000
2021.12.12 20:01:04	0	0	NaN	NaN	1021.920000	1009.200000	1.000000	0.000000	22230.000000	15114.000000	46.700000	-81.114000	2.000000	66666.000000	26.370000	50.000000	32.219000	39.858000	26.260000	66666.000000	66666.000000
2021.12.12 20:01:05	0	0	NaN	NaN	1021.950000	1009.190000	1.000000	0.000000	22230.000000	15114.000000	46.700000	-81.114000	2.000000	66666.000000	26.370000	49.999000	32.230000	39.892000	26.260000	66666.000000	66666.000000
2021.12.12 20:01:06	0	0	NaN	NaN	1021.920000	1009.220000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.480000	50.004000	32.230000	39.892000	26.380000	66666.000000	66666.000000
2021.12.12 20:01:07	0	0	NaN	NaN	1021.920000	1009.230000	1.000000	0.000000	22230.000000	15113.000000	46.700000	-81.527000	2.000000	66666.000000	26.200000	50.003000	32.230000	39.993000	26.090000	66666.000000	66666.000000
2021.12.12 20:01:08	0	0	NaN	NaN	1021.940000	1009.220000	1.000000	0.000000	22230.000000	15113.000000	46.700000	-81.527000	2.000000	66666.000000	26.200000	50.005000	32.239000	39.927000	26.090000	66666.000000	66666.000000
2021.12.12 20:01:09	0	0	NaN	NaN	1021.920000	1009.200000	1.000000	0.000000	22230.000000	15114.000000	46.700000	-81.114000	2.000000	66666.000000	26.370000	50.010000	32.230000	39.926000	26.260000	66666.000000	66666.000000
2021.12.12 20:01:10	0	0	NaN	NaN	1021.950000	1009.200000	1.000000	0.000000	22230.000000	15114.000000	46.700000	-81.114000	2.000000	66666.000000	26.370000	50.001000	32.230000	39.926000	26.260000	66666.000000	66666.000000
2021.12.12 20:01:11	0	0	NaN	NaN	1021.990000	1009.250000	1.000000	0.000000	22230.000000	15114.000000	46.700000	-81.114000	2.000000	66666.000000	26.370000	49.998000	32.230000	39.926000	26.270000	66666.000000	66666.000000
2021.12.12 20:01:12	0	0	NaN	NaN	1021.940000	1009.250000	1.000000	0.000000	22229.000000	15113.000000	46.700000	-81.246000	2.000000	66666.000000	26.310000	49.999000	32.249000	39.928000	26.210000	66666.000000	66666.000000
2021.12.12 20:01:13	0	0	NaN	NaN	1021.960000	1009.250000	1.000000	0.000000	22231.000000	15114.000000	46.700000	-81.394000	2.000000	66666.000000	26.250000	49.989000	32.230000	39.926000	26.150000	66666.000000	66666.000000
2021.12.12 20:01:14	0	0	NaN	NaN	1022.010000	1009.260000	1.000000	0.000000	22231.000000	15114.000000	46.700000	-81.394000	2.000000	66666.000000	26.260000	50.005000	32.230000	39.926000	26.150000	66666.000000	66666.000000
2021.12.12 20:01:15	0	0	NaN	NaN	1022.010000	1009.260000	1.000000	0.000000	22230.000000	15114.000000	46.700000	-81.114000	2.000000	66666.000000	26.370000	49.996000	32.219000	39.958000	26.270000	66666.000000	66666.000000
2021.12.12 20:01:16	0	0	NaN	NaN	1021.950000	1009.270000	1.000000	0.000000	22230.000000	15114.000000	46.700000	-81.114000	2.000000	66666.000000	26.370000	49.998000	32.219000	39.992000	26.270000	66666.000000	66666.000000
2021.12.12 20:01:17	0	0	NaN	NaN	1021.960000	1009.270000	1.000000	0.000000	22230.000000	15114.000000	46.700000	-81.114000	2.000000	66666.000000	26.370000	49.987000	32.219000	39.992000	26.270000	66666.000000	66666.000000
2021.12.12 20:01:18	0	0	NaN	NaN	1022.010000	1009.250000	1.000000	0.000000	22231.000000	15114.000000	46.700000	-81.394000	2.000000	66666.000000	26.260000	50.000000	32.219000	39.992000	26.150000	66666.000000	66666.000000
2021.12.12 20:01:19	0	0	NaN	NaN	1022.010000	1009.330000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.420000	50.009000	32.230000	39.993000	26.320000	66666.000000	66666.000000
2021.12.12 20:01:20	0	0	NaN	NaN	1021.960000	1009.260000	1.000000	0.000000	22230.000000	15114.000000	46.700000	-81.114000	2.000000	66666.000000	26.370000	49.994000	32.230000	39.993000	26.270000	66666.000000	66666.000000
2021.12.12 20:01:21	0	0	NaN	NaN	1021.990000	1009.290000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.480000	49.992000	32.239000	39.994000	26.380000	66666.000000	66666.000000
2021.12.12 20:01:22	0	0	NaN	NaN	1022.050000	1009.340000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.490000	50.022000	32.219000	39.992000	26.390000	66666.000000	66666.000000
2021.12.12 20:01:23	0	0	NaN	NaN	1021.960000	1009.310000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.420000	50.007000	32.219000	39.992000	26.320000	66666.000000	66666.000000
2021.12.12 20:01:24	0	0	NaN	NaN	1021.980000	1009.310000	1.000000	0.000000	22230.000000	15115.000000	46.700000	-80.703000	2.000000	66666.000000	26.540000	50.008000	32.219000	40.025000	26.440000	66666.000000	66666.000000
2021.12.12 20:01:25	0	0	NaN	NaN	1022.030000	1009.310000	1.000000	0.000000	22230.000000	15115.000000	46.700000	-80.703000	2.000000	66666.000000	26.540000	50.001000	32.219000	39.992000	26.440000	66666.000000	66666.000000
2021.12.12 20:01:26	0	0	NaN	NaN	1022.030000	1009.330000	1.000000	0.000000	22230.000000	15115.000000	46.700000	-80.703000	2.000000	66666.000000	26.540000	50.001000	32.230000	40.026000	26.440000	66666.000000	66666.000000
2021.12.12 20:01:27	0	0	NaN	NaN	1022.030000	1009.330000	1.000000	0.000000	22230.000000	15115.000000	46.700000	-80.703000	2.000000	66666.000000	26.540000	49.994000	32.219000	39.992000	26.440000	66666.000000	66666.000000
2021.12.12 20:01:28	0	0	NaN	NaN	1022.070000	1009.380000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.490000	50.010000	32.219000	39.992000	26.390000	66666.000000	66666.000000
2021.12.12 20:01:29	0	0	NaN	NaN	1022.060000	1009.340000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.490000	49.998000	32.219000	40.025000	26.390000	66666.000000	66666.000000
2021.12.12 20:01:30	0	0	NaN	NaN	1022.030000	1009.330000	1.000000	0.000000	22229.000000	15115.000000	46.700000	-80.422000	2.000000	66666.000000	26.650000	50.001000	32.239000	40.094000	26.550000	66666.000000	66666.000000
2021.12.12 20:01:31	0	0	NaN	NaN	1022.070000	1009.340000	1.000000	0.000000	22230.000000	15115.000000	46.700000	-80.703000	2.000000	66666.000000	26.540000	50.000000	32.230000	39.993000	26.440000	66666.000000	66666.000000
2021.12.12 20:01:32	0	0	NaN	NaN	1022.030000	1009.370000	1.000000	0.000000	22230.000000	15115.000000	46.700000	-80.703000	2.000000	66666.000000	26.540000	50.005000	32.219000	40.059000	26.440000	66666.000000	66666.000000
2021.12.12 20:01:33	0	0	NaN	NaN	1022.030000	1009.400000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.490000	49.993000	32.209000	40.058000	26.390000	66666.000000	66666.000000
2021.12.12 20:01:34	0	0	NaN	NaN	1022.070000	1009.380000	1.000000	0.000000	22229.000000	15113.000000	46.700000	-81.246000	2.000000	66666.000000	26.320000	49.988000	32.209000	40.058000	26.220000	66666.000000	66666.000000
2021.12.12 20:01:35	0	0	NaN	NaN	1022.070000	1009.380000	1.000000	0.000000	22229.000000	15113.000000	46.700000	-81.246000	2.000000	66666.000000	26.320000	49.997000	32.239000	40.061000	26.220000	66666.000000	66666.000000
2021.12.12 20:01:36	0	0	NaN	NaN	1022.060000	1009.370000	1.000000	0.000000	22229.000000	15113.000000	46.700000	-81.246000	2.000000	66666.000000	26.320000	49.999000	32.230000	40.127000	26.220000	66666.000000	66666.000000
2021.12.12 20:01:37	0	0	NaN	NaN	1022.030000	1009.410000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.490000	50.003000	32.230000	40.060000	26.390000	66666.000000	66666.000000
2021.12.12 20:01:38	0	0	NaN	NaN	1022.070000	1009.380000	1.000000	0.000000	22229.000000	15113.000000	46.700000	-81.246000	2.000000	66666.000000	26.320000	50.012000	32.249000	40.062000	26.220000	66666.000000	66666.000000
2021.12.12 20:01:39	0	0	NaN	NaN	1022.120000	1009.420000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.430000	50.005000	32.249000	40.062000	26.330000	66666.000000	66666.000000
2021.12.12 20:01:40	0	0	NaN	NaN	1022.030000	1009.420000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.430000	49.998000	32.230000	40.060000	26.330000	66666.000000	66666.000000
2021.12.12 20:01:41	0	0	NaN	NaN	1022.070000	1009.440000	1.000000	0.000000	22229.000000	15113.000000	46.700000	-81.246000	2.000000	66666.000000	26.320000	50.009000	32.239000	40.061000	26.220000	66666.000000	66666.000000
2021.12.12 20:01:42	0	0	NaN	NaN	1022.120000	1009.440000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.440000	50.009000	32.219000	40.126000	26.340000	66666.000000	66666.000000
2021.12.12 20:01:43	0	0	NaN	NaN	1022.090000	1009.420000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.430000	49.999000	32.239000	40.094000	26.330000	66666.000000	66666.000000
2021.12.12 20:01:44	0	0	NaN	NaN	1022.060000	1009.450000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.430000	50.003000	32.230000	40.127000	26.330000	66666.000000	66666.000000
2021.12.12 20:01:45	0	0	NaN	NaN	1022.130000	1009.440000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.440000	50.005000	32.230000	40.127000	26.340000	66666.000000	66666.000000
2021.12.12 20:01:46	0	0	NaN	NaN	1022.120000	1009.440000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.440000	49.998000	32.230000	40.093000	26.340000	66666.000000	66666.000000
2021.12.12 20:01:47	0	0	NaN	NaN	1022.100000	1009.420000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.430000	50.005000	32.230000	40.127000	26.330000	66666.000000	66666.000000
2021.12.12 20:01:48	0	0	NaN	NaN	1022.120000	1009.420000	1.000000	0.000000	22228.000000	15112.000000	46.700000	-81.378000	2.000000	66666.000000	26.270000	49.991000	32.239000	40.128000	26.170000	66666.000000	66666.000000
2021.12.12 20:01:49	0	0	NaN	NaN	1022.120000	1009.460000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.430000	50.019000	32.249000	40.129000	26.330000	66666.000000	66666.000000
2021.12.12 20:01:50	0	0	NaN	NaN	1022.100000	1009.460000	1.000000	0.000000	22228.000000	15114.000000	46.700000	-80.554000	2.000000	66666.000000	26.600000	49.989000	32.239000	40.094000	26.500000	66666.000000	66666.000000
2021.12.12 20:01:51	0	0	NaN	NaN	1022.170000	1009.460000	1.000000	0.000000	22228.000000	15114.000000	46.700000	-80.554000	2.000000	66666.000000	26.600000	50.005000	32.239000	40.094000	26.510000	66666.000000	66666.000000
2021.12.12 20:01:52	0	0	NaN	NaN	1022.120000	1009.490000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.440000	49.996000	32.219000	40.193000	26.340000	66666.000000	66666.000000
2021.12.12 20:01:53	0	0	NaN	NaN	1022.120000	1009.510000	1.000000	0.000000	22228.000000	15113.000000	46.700000	-80.966000	2.000000	66666.000000	26.440000	50.011000	32.230000	40.194000	26.340000	66666.000000	66666.000000
2021.12.12 20:01:54	0	0	NaN	NaN	1022.130000	1009.550000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.490000	49.992000	32.230000	40.160000	26.390000	66666.000000	66666.000000
2021.12.12 20:01:55	0	0	NaN	NaN	1022.160000	1009.510000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.490000	50.002000	32.219000	40.126000	26.390000	66666.000000	66666.000000
2021.12.12 20:01:56	0	0	NaN	NaN	1022.140000	1009.550000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.490000	50.002000	32.219000	40.126000	26.390000	66666.000000	66666.000000
2021.12.12 20:01:57	0	0	NaN	NaN	1022.160000	1009.510000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.490000	50.006000	32.239000	40.161000	26.390000	66666.000000	66666.000000
2021.12.12 20:01:58	0	0	NaN	NaN	1022.130000	1009.520000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.490000	50.006000	32.249000	40.196000	26.390000	66666.000000	66666.000000
2021.12.12 20:01:59	0	0	NaN	NaN	1022.180000	1009.530000	1.000000	0.000000	22229.000000	15114.000000	46.700000	-80.834000	2.000000	66666.000000	26.490000	49.995000	32.249000	40.129000	26.390000	66666.000000	66666.000000
