$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.11 04:00:10
$Filename; CO2FT_A ZeroCycle 20211211 040010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.11 04:00:54	0	0	NaN	NaN	1018.020000	1002.690000	1.000000	0.000000	22218.000000	15112.000000	46.700000	-78.576000	3.000000	66666.000000	27.290000	50.000000	32.219000	40.159000	27.010000	66666.000000	66666.000000
2021.12.11 04:00:55	0	0	NaN	NaN	1018.040000	1002.670000	1.000000	0.000000	22218.000000	15111.000000	46.700000	-78.988000	3.000000	66666.000000	27.120000	49.989000	32.209000	40.225000	26.840000	66666.000000	66666.000000
2021.12.11 04:00:56	0	0	NaN	NaN	1018.050000	1002.690000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	3.000000	66666.000000	27.240000	49.996000	32.219000	40.159000	26.950000	66666.000000	66666.000000
2021.12.11 04:00:57	0	0	NaN	NaN	1018.000000	1002.710000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	3.000000	66666.000000	27.230000	50.000000	32.219000	40.226000	26.950000	66666.000000	66666.000000
2021.12.11 04:00:58	0	0	NaN	NaN	1018.020000	1002.710000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	4.000000	66666.000000	27.240000	50.005000	32.219000	40.193000	26.950000	66666.000000	66666.000000
2021.12.11 04:00:59	0	0	NaN	NaN	1018.080000	1002.680000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	4.000000	66666.000000	27.230000	50.005000	32.239000	40.195000	26.950000	66666.000000	66666.000000
2021.12.11 04:01:00	0	0	NaN	NaN	1018.050000	1002.740000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	3.000000	66666.000000	27.230000	50.002000	32.239000	40.195000	26.950000	66666.000000	66666.000000
2021.12.11 04:01:01	0	0	NaN	NaN	1018.040000	1002.760000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	3.000000	66666.000000	27.230000	49.998000	32.239000	40.262000	26.950000	66666.000000	66666.000000
2021.12.11 04:01:02	0	0	NaN	NaN	1018.090000	1002.750000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	3.000000	66666.000000	27.240000	50.004000	32.230000	40.261000	26.950000	66666.000000	66666.000000
2021.12.11 04:01:03	0	0	NaN	NaN	1018.060000	1002.720000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	3.000000	66666.000000	27.240000	50.003000	32.219000	40.260000	26.950000	66666.000000	66666.000000
2021.12.11 04:01:04	0	0	NaN	NaN	1018.080000	1002.760000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	3.000000	66666.000000	27.240000	50.000000	32.219000	40.260000	26.950000	66666.000000	66666.000000
2021.12.11 04:01:05	0	0	NaN	NaN	1018.120000	1002.780000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	3.000000	66666.000000	27.240000	50.004000	32.239000	40.262000	26.950000	66666.000000	66666.000000
2021.12.11 04:01:06	0	0	NaN	NaN	1018.080000	1002.750000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	3.000000	66666.000000	27.230000	50.000000	32.239000	40.262000	26.950000	66666.000000	66666.000000
2021.12.11 04:01:07	0	0	NaN	NaN	1018.080000	1002.750000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	3.000000	66666.000000	27.240000	50.002000	32.209000	40.292000	26.960000	66666.000000	66666.000000
2021.12.11 04:01:08	0	0	NaN	NaN	1018.110000	1002.760000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	3.000000	66666.000000	27.240000	50.002000	32.209000	40.259000	26.960000	66666.000000	66666.000000
2021.12.11 04:01:09	0	0	NaN	NaN	1018.120000	1002.800000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	49.996000	32.230000	40.294000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:10	0	0	NaN	NaN	1018.110000	1002.790000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	49.986000	32.209000	40.259000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:11	0	0	NaN	NaN	1018.120000	1002.820000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	49.998000	32.209000	40.259000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:12	0	0	NaN	NaN	1018.120000	1002.820000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	50.002000	32.209000	40.292000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:13	0	0	NaN	NaN	1018.090000	1002.850000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	49.996000	32.239000	40.295000	27.120000	66666.000000	66666.000000
2021.12.11 04:01:14	0	0	NaN	NaN	1018.090000	1002.830000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	50.008000	32.209000	40.326000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:15	0	0	NaN	NaN	1018.120000	1002.830000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	50.003000	32.219000	40.327000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:16	0	0	NaN	NaN	1018.160000	1002.850000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	50.007000	32.219000	40.327000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:17	0	0	NaN	NaN	1018.150000	1002.830000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	50.004000	32.219000	40.327000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:18	0	0	NaN	NaN	1018.150000	1002.850000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.460000	49.997000	32.219000	40.360000	27.180000	66666.000000	66666.000000
2021.12.11 04:01:19	0	0	NaN	NaN	1018.150000	1002.900000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	50.000000	32.200000	40.358000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:20	0	0	NaN	NaN	1018.160000	1002.930000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	50.003000	32.209000	40.326000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:21	0	0	NaN	NaN	1018.150000	1002.850000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	49.982000	32.189000	40.357000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:22	0	0	NaN	NaN	1018.160000	1002.900000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	50.000000	32.230000	40.361000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:23	0	0	NaN	NaN	1018.170000	1002.900000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	50.011000	32.230000	40.361000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:24	0	0	NaN	NaN	1018.160000	1002.940000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	49.998000	32.219000	40.394000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:25	0	0	NaN	NaN	1018.190000	1002.910000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	50.001000	32.219000	40.394000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:26	0	0	NaN	NaN	1018.200000	1002.940000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	50.006000	32.230000	40.361000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:27	0	0	NaN	NaN	1018.150000	1002.940000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	49.999000	32.230000	40.395000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:28	0	0	NaN	NaN	1018.200000	1002.910000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	50.016000	32.230000	40.395000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:29	0	0	NaN	NaN	1018.170000	1002.940000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	50.002000	32.230000	40.395000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:30	0	0	NaN	NaN	1018.240000	1002.960000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.590000	49.998000	32.200000	40.391000	27.310000	66666.000000	66666.000000
2021.12.11 04:01:31	0	0	NaN	NaN	1018.200000	1002.910000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	50.005000	32.219000	40.461000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:32	0	0	NaN	NaN	1018.190000	1002.970000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	49.999000	32.219000	40.394000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:33	0	0	NaN	NaN	1018.260000	1002.930000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.590000	49.990000	32.209000	40.426000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:34	0	0	NaN	NaN	1018.240000	1002.980000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.590000	50.001000	32.209000	40.426000	27.310000	66666.000000	66666.000000
2021.12.11 04:01:35	0	0	NaN	NaN	1018.200000	1002.970000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	49.995000	32.239000	40.396000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:36	0	0	NaN	NaN	1018.260000	1003.010000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	50.004000	32.230000	40.462000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:37	0	0	NaN	NaN	1018.230000	1002.980000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	50.000000	32.209000	40.393000	27.310000	66666.000000	66666.000000
2021.12.11 04:01:38	0	0	NaN	NaN	1018.230000	1002.980000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	49.999000	32.219000	40.461000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:39	0	0	NaN	NaN	1018.280000	1002.940000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.580000	49.991000	32.230000	40.395000	27.300000	66666.000000	66666.000000
2021.12.11 04:01:40	0	0	NaN	NaN	1018.300000	1003.000000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	50.003000	32.230000	40.395000	27.140000	66666.000000	66666.000000
2021.12.11 04:01:41	0	0	NaN	NaN	1018.260000	1002.980000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	49.999000	32.230000	40.462000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:42	0	0	NaN	NaN	1018.260000	1003.020000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	50.009000	32.239000	40.463000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:43	0	0	NaN	NaN	1018.260000	1003.040000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	49.998000	32.219000	40.494000	27.140000	66666.000000	66666.000000
2021.12.11 04:01:44	0	0	NaN	NaN	1018.280000	1003.020000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	50.001000	32.230000	40.428000	27.140000	66666.000000	66666.000000
2021.12.11 04:01:45	0	0	NaN	NaN	1018.280000	1003.020000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	49.996000	32.230000	40.428000	27.140000	66666.000000	66666.000000
2021.12.11 04:01:46	0	0	NaN	NaN	1018.280000	1003.010000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	49.990000	32.230000	40.462000	27.140000	66666.000000	66666.000000
2021.12.11 04:01:47	0	0	NaN	NaN	1018.300000	1003.040000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.420000	50.006000	32.209000	40.526000	27.140000	66666.000000	66666.000000
2021.12.11 04:01:48	0	0	NaN	NaN	1018.340000	1003.010000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.420000	50.001000	32.230000	40.462000	27.140000	66666.000000	66666.000000
2021.12.11 04:01:49	0	0	NaN	NaN	1018.270000	1003.020000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.410000	49.990000	32.249000	40.464000	27.130000	66666.000000	66666.000000
2021.12.11 04:01:50	0	0	NaN	NaN	1018.340000	1003.010000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.420000	50.000000	32.209000	40.526000	27.140000	66666.000000	66666.000000
2021.12.11 04:01:51	0	0	NaN	NaN	1018.330000	1003.040000	1.000000	0.000000	22216.000000	15111.000000	46.700000	-78.428000	4.000000	66666.000000	27.360000	49.989000	32.209000	40.526000	27.090000	66666.000000	66666.000000
2021.12.11 04:01:52	0	0	NaN	NaN	1018.340000	1003.020000	1.000000	0.000000	22216.000000	15111.000000	46.700000	-78.428000	4.000000	66666.000000	27.360000	50.000000	32.230000	40.495000	27.080000	66666.000000	66666.000000
2021.12.11 04:01:53	0	0	NaN	NaN	1018.380000	1003.050000	1.000000	0.000000	22216.000000	15111.000000	46.700000	-78.428000	4.000000	66666.000000	27.360000	49.999000	32.230000	40.462000	27.090000	66666.000000	66666.000000
2021.12.11 04:01:54	0	0	NaN	NaN	1018.340000	1003.050000	1.000000	0.000000	22216.000000	15111.000000	46.700000	-78.428000	4.000000	66666.000000	27.360000	50.002000	32.200000	40.492000	27.090000	66666.000000	66666.000000
2021.12.11 04:01:55	0	0	NaN	NaN	1018.300000	1003.040000	1.000000	0.000000	22216.000000	15111.000000	46.700000	-78.428000	4.000000	66666.000000	27.360000	49.994000	32.230000	40.528000	27.080000	66666.000000	66666.000000
2021.12.11 04:01:56	0	0	NaN	NaN	1018.330000	1003.020000	1.000000	0.000000	22216.000000	15111.000000	46.700000	-78.428000	4.000000	66666.000000	27.360000	49.995000	32.219000	40.527000	27.080000	66666.000000	66666.000000
2021.12.11 04:01:57	0	0	NaN	NaN	1018.310000	1003.050000	1.000000	0.000000	22216.000000	15111.000000	46.700000	-78.428000	4.000000	66666.000000	27.360000	50.000000	32.219000	40.527000	27.090000	66666.000000	66666.000000
2021.12.11 04:01:58	0	0	NaN	NaN	1018.350000	1003.070000	1.000000	0.000000	22216.000000	15111.000000	46.700000	-78.428000	4.000000	66666.000000	27.360000	49.998000	32.209000	40.493000	27.090000	66666.000000	66666.000000
2021.12.11 04:01:59	0	0	NaN	NaN	1018.330000	1003.050000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.530000	50.011000	32.209000	40.526000	27.260000	66666.000000	66666.000000
2021.12.11 04:02:00	0	0	NaN	NaN	1018.330000	1003.070000	1.000000	0.000000	22216.000000	15111.000000	46.700000	-78.428000	4.000000	66666.000000	27.360000	50.009000	32.230000	40.528000	27.090000	66666.000000	66666.000000
