$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.07 20:00:10
$Filename; CO2FT_A ZeroCycle 20211207 200010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.07 20:00:25	12288	1	NaN	NaN	1021.150000	995.320000	1.000000	0.000000	21774.000000	15120.000000	46.800000	49.081000	106.000000	66666.000000	92.000000	50.000000	32.889000	41.134000	90.370000	66666.000000	66666.000000
2021.12.07 20:00:26	12288	1	NaN	NaN	1021.150000	995.320000	1.000000	0.000000	21869.000000	15118.000000	46.800000	21.666000	86.000000	66666.000000	76.120000	49.988000	32.889000	41.134000	74.770000	66666.000000	66666.000000
2021.12.07 20:00:27	12288	1	NaN	NaN	1021.180000	995.330000	1.000000	0.000000	21965.000000	15115.000000	46.800000	-6.443000	48.000000	66666.000000	60.970000	49.985000	32.880000	41.200000	59.890000	66666.000000	66666.000000
2021.12.07 20:00:28	12288	1	NaN	NaN	1021.150000	995.330000	1.000000	0.000000	22060.000000	15113.000000	46.800000	-33.875000	30.000000	66666.000000	47.290000	49.995000	32.910000	41.237000	46.450000	66666.000000	66666.000000
2021.12.07 20:00:29	12288	1	NaN	NaN	1021.180000	995.350000	1.000000	0.000000	22170.000000	15108.000000	46.800000	-66.752000	15.000000	66666.000000	32.320000	49.997000	32.880000	41.267000	31.750000	66666.000000	66666.000000
2021.12.07 20:00:30	12288	1	NaN	NaN	1021.180000	995.350000	1.000000	0.000000	22179.000000	15108.000000	46.800000	-69.274000	10.000000	66666.000000	31.240000	49.995000	32.899000	41.336000	30.680000	66666.000000	66666.000000
2021.12.07 20:00:30	12288	1	NaN	NaN	1021.240000	995.330000	1.000000	0.000000	22181.000000	15107.000000	46.800000	-70.246000	8.000000	66666.000000	30.820000	49.985000	32.899000	41.336000	30.280000	66666.000000	66666.000000
2021.12.07 20:00:32	12288	1	NaN	NaN	1021.220000	995.390000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.700000	50.001000	32.889000	41.368000	30.160000	66666.000000	66666.000000
2021.12.07 20:00:33	12288	1	NaN	NaN	1021.210000	995.390000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.580000	50.013000	32.910000	41.404000	30.040000	66666.000000	66666.000000
2021.12.07 20:00:34	0	0	NaN	NaN	1021.170000	995.370000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.580000	49.993000	32.910000	41.404000	30.040000	66666.000000	66666.000000
2021.12.07 20:00:35	0	0	NaN	NaN	1021.250000	995.400000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.580000	49.986000	32.919000	41.438000	30.040000	66666.000000	66666.000000
2021.12.07 20:00:36	0	0	NaN	NaN	1021.260000	995.390000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.580000	50.001000	32.910000	41.470000	30.040000	66666.000000	66666.000000
2021.12.07 20:00:37	0	0	NaN	NaN	1021.210000	995.400000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.580000	50.004000	32.910000	41.470000	30.040000	66666.000000	66666.000000
2021.12.07 20:00:38	0	0	NaN	NaN	1021.250000	995.390000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.580000	49.985000	32.910000	41.470000	30.040000	66666.000000	66666.000000
2021.12.07 20:00:39	0	0	NaN	NaN	1021.260000	995.420000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.580000	50.002000	32.929000	41.506000	30.040000	66666.000000	66666.000000
2021.12.07 20:00:40	0	0	NaN	NaN	1021.240000	995.430000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.580000	49.996000	32.929000	41.506000	30.040000	66666.000000	66666.000000
2021.12.07 20:00:40	0	0	NaN	NaN	1021.240000	995.440000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.580000	50.008000	32.910000	41.537000	30.050000	66666.000000	66666.000000
2021.12.07 20:00:42	0	0	NaN	NaN	1021.260000	995.430000	1.000000	0.000000	22183.000000	15106.000000	46.800000	-71.218000	8.000000	66666.000000	30.410000	50.001000	32.910000	41.537000	29.870000	66666.000000	66666.000000
2021.12.07 20:00:43	0	0	NaN	NaN	1021.290000	995.460000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.580000	49.996000	32.910000	41.537000	30.050000	66666.000000	66666.000000
2021.12.07 20:00:44	0	0	NaN	NaN	1021.220000	995.430000	1.000000	0.000000	22184.000000	15107.000000	46.800000	-71.087000	8.000000	66666.000000	30.460000	50.000000	32.919000	41.538000	29.930000	66666.000000	66666.000000
2021.12.07 20:00:45	0	0	NaN	NaN	1021.290000	995.470000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.580000	49.997000	32.919000	41.572000	30.050000	66666.000000	66666.000000
2021.12.07 20:00:46	0	0	NaN	NaN	1021.330000	995.500000	1.000000	0.000000	22184.000000	15107.000000	46.800000	-71.087000	8.000000	66666.000000	30.470000	49.998000	32.910000	41.571000	29.930000	66666.000000	66666.000000
2021.12.07 20:00:47	0	0	NaN	NaN	1021.290000	995.480000	1.000000	0.000000	22184.000000	15107.000000	46.800000	-71.087000	8.000000	66666.000000	30.470000	50.007000	32.910000	41.604000	29.930000	66666.000000	66666.000000
2021.12.07 20:00:48	0	0	NaN	NaN	1021.280000	995.460000	1.000000	0.000000	22184.000000	15107.000000	46.800000	-71.087000	8.000000	66666.000000	30.460000	49.999000	32.910000	41.604000	29.930000	66666.000000	66666.000000
2021.12.07 20:00:49	0	0	NaN	NaN	1021.310000	995.470000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.993000	32.910000	41.571000	29.760000	66666.000000	66666.000000
2021.12.07 20:00:50	0	0	NaN	NaN	1021.320000	995.510000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.003000	32.910000	41.604000	29.760000	66666.000000	66666.000000
2021.12.07 20:00:51	0	0	NaN	NaN	1021.290000	995.530000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.003000	32.910000	41.604000	29.760000	66666.000000	66666.000000
2021.12.07 20:00:52	0	0	NaN	NaN	1021.310000	995.500000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.996000	32.919000	41.605000	29.760000	66666.000000	66666.000000
2021.12.07 20:00:52	0	0	NaN	NaN	1021.310000	995.530000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.997000	32.919000	41.605000	29.760000	66666.000000	66666.000000
2021.12.07 20:00:54	0	0	NaN	NaN	1021.350000	995.530000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.003000	32.919000	41.605000	29.760000	66666.000000	66666.000000
2021.12.07 20:00:55	0	0	NaN	NaN	1021.330000	995.530000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.004000	32.910000	41.671000	29.760000	66666.000000	66666.000000
2021.12.07 20:00:56	0	0	NaN	NaN	1021.310000	995.570000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.002000	32.910000	41.671000	29.760000	66666.000000	66666.000000
2021.12.07 20:00:57	0	0	NaN	NaN	1021.330000	995.530000	1.000000	0.000000	22185.000000	15106.000000	46.800000	-71.779000	8.000000	66666.000000	30.170000	49.998000	32.919000	41.639000	29.640000	66666.000000	66666.000000
2021.12.07 20:00:58	0	0	NaN	NaN	1021.330000	995.570000	1.000000	0.000000	22185.000000	15106.000000	46.800000	-71.779000	8.000000	66666.000000	30.170000	50.002000	32.910000	41.671000	29.650000	66666.000000	66666.000000
2021.12.07 20:00:59	0	0	NaN	NaN	1021.320000	995.570000	1.000000	0.000000	22185.000000	15106.000000	46.800000	-71.779000	8.000000	66666.000000	30.170000	50.006000	32.910000	41.671000	29.650000	66666.000000	66666.000000
2021.12.07 20:01:00	0	0	NaN	NaN	1021.320000	995.550000	1.000000	0.000000	22185.000000	15106.000000	46.800000	-71.779000	8.000000	66666.000000	30.170000	49.989000	32.919000	41.672000	29.640000	66666.000000	66666.000000
2021.12.07 20:01:01	0	0	NaN	NaN	1021.320000	995.570000	1.000000	0.000000	22185.000000	15106.000000	46.800000	-71.779000	8.000000	66666.000000	30.170000	49.999000	32.910000	41.671000	29.650000	66666.000000	66666.000000
2021.12.07 20:01:02	0	0	NaN	NaN	1021.350000	995.550000	1.000000	0.000000	22185.000000	15106.000000	46.800000	-71.779000	8.000000	66666.000000	30.170000	49.997000	32.919000	41.672000	29.640000	66666.000000	66666.000000
2021.12.07 20:01:03	0	0	NaN	NaN	1021.360000	995.590000	1.000000	0.000000	22185.000000	15107.000000	46.800000	-71.367000	8.000000	66666.000000	30.350000	49.997000	32.919000	41.705000	29.820000	66666.000000	66666.000000
2021.12.07 20:01:04	0	0	NaN	NaN	1021.350000	995.580000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.997000	32.910000	41.738000	29.760000	66666.000000	66666.000000
2021.12.07 20:01:05	0	0	NaN	NaN	1021.350000	995.590000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.988000	32.910000	41.738000	29.760000	66666.000000	66666.000000
2021.12.07 20:01:06	0	0	NaN	NaN	1021.330000	995.610000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.000000	32.929000	41.740000	29.760000	66666.000000	66666.000000
2021.12.07 20:01:07	0	0	NaN	NaN	1021.390000	995.610000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.005000	32.919000	41.739000	29.760000	66666.000000	66666.000000
2021.12.07 20:01:07	0	0	NaN	NaN	1021.370000	995.610000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.005000	32.919000	41.739000	29.760000	66666.000000	66666.000000
2021.12.07 20:01:08	0	0	NaN	NaN	1021.360000	995.570000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.985000	32.919000	41.739000	29.760000	66666.000000	66666.000000
2021.12.07 20:01:10	0	0	NaN	NaN	1021.390000	995.610000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.997000	32.929000	41.740000	29.760000	66666.000000	66666.000000
2021.12.07 20:01:11	0	0	NaN	NaN	1021.400000	995.620000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.997000	32.929000	41.740000	29.760000	66666.000000	66666.000000
2021.12.07 20:01:12	0	0	NaN	NaN	1021.370000	995.650000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.985000	32.910000	41.738000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:13	0	0	NaN	NaN	1021.400000	995.620000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.004000	32.910000	41.771000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:14	0	0	NaN	NaN	1021.390000	995.640000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.004000	32.919000	41.772000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:15	0	0	NaN	NaN	1021.390000	995.620000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.999000	32.910000	41.771000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:15	0	0	NaN	NaN	1021.400000	995.640000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.998000	32.910000	41.771000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:17	0	0	NaN	NaN	1021.460000	995.660000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.004000	32.919000	41.772000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:18	0	0	NaN	NaN	1021.430000	995.680000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.997000	32.919000	41.806000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:19	0	0	NaN	NaN	1021.430000	995.650000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.005000	32.910000	41.804000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:19	0	0	NaN	NaN	1021.440000	995.650000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	49.998000	32.899000	41.803000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:21	0	0	NaN	NaN	1021.420000	995.660000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.981000	32.929000	41.807000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:22	0	0	NaN	NaN	1021.470000	995.660000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.009000	32.929000	41.807000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:23	0	0	NaN	NaN	1021.440000	995.660000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.009000	32.910000	41.804000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:24	0	0	NaN	NaN	1021.430000	995.660000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.001000	32.919000	41.772000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:25	0	0	NaN	NaN	1021.440000	995.690000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.992000	32.919000	41.806000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:26	0	0	NaN	NaN	1021.500000	995.680000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.006000	32.919000	41.839000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:27	0	0	NaN	NaN	1021.470000	995.680000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.012000	32.919000	41.839000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:28	0	0	NaN	NaN	1021.500000	995.660000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.008000	32.929000	41.840000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:29	0	0	NaN	NaN	1021.480000	995.680000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.008000	32.910000	41.838000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:30	0	0	NaN	NaN	1021.480000	995.690000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.008000	32.919000	41.839000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:31	0	0	NaN	NaN	1021.470000	995.720000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.998000	32.929000	41.873000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:32	0	0	NaN	NaN	1021.530000	995.690000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	49.972000	32.919000	41.872000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:33	0	0	NaN	NaN	1021.470000	995.720000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.003000	32.919000	41.872000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:34	0	0	NaN	NaN	1021.510000	995.700000	1.000000	0.000000	22184.000000	15105.000000	46.800000	-71.910000	8.000000	66666.000000	30.120000	49.999000	32.910000	41.871000	29.600000	66666.000000	66666.000000
2021.12.07 20:01:35	0	0	NaN	NaN	1021.500000	995.700000	1.000000	0.000000	22184.000000	15105.000000	46.800000	-71.910000	8.000000	66666.000000	30.120000	49.995000	32.940000	41.841000	29.600000	66666.000000	66666.000000
2021.12.07 20:01:36	0	0	NaN	NaN	1021.530000	995.700000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	49.995000	32.929000	41.873000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:37	0	0	NaN	NaN	1021.510000	995.720000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	49.996000	32.919000	41.872000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:37	0	0	NaN	NaN	1021.510000	995.700000	1.000000	0.000000	22184.000000	15105.000000	46.800000	-71.910000	8.000000	66666.000000	30.120000	49.995000	32.919000	41.872000	29.600000	66666.000000	66666.000000
2021.12.07 20:01:39	0	0	NaN	NaN	1021.480000	995.700000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.998000	32.919000	41.872000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:40	0	0	NaN	NaN	1021.530000	995.750000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	49.999000	32.940000	41.875000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:41	0	0	NaN	NaN	1021.510000	995.730000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.290000	50.010000	32.950000	41.876000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:41	0	0	NaN	NaN	1021.530000	995.770000	1.000000	0.000000	22184.000000	15105.000000	46.800000	-71.910000	8.000000	66666.000000	30.120000	50.007000	32.910000	41.871000	29.600000	66666.000000	66666.000000
2021.12.07 20:01:43	0	0	NaN	NaN	1021.540000	995.720000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.006000	32.929000	41.907000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:44	0	0	NaN	NaN	1021.540000	995.730000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.000000	32.929000	41.907000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:45	0	0	NaN	NaN	1021.540000	995.750000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.009000	32.929000	41.907000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:46	0	0	NaN	NaN	1021.540000	995.730000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	49.994000	32.919000	41.906000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:47	0	0	NaN	NaN	1021.540000	995.750000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	49.998000	32.929000	41.873000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:48	0	0	NaN	NaN	1021.550000	995.760000	1.000000	0.000000	22184.000000	15105.000000	46.800000	-71.910000	8.000000	66666.000000	30.120000	49.985000	32.919000	41.939000	29.600000	66666.000000	66666.000000
2021.12.07 20:01:49	0	0	NaN	NaN	1021.590000	995.770000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.005000	32.919000	41.906000	29.780000	66666.000000	66666.000000
2021.12.07 20:01:50	0	0	NaN	NaN	1021.570000	995.770000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.011000	32.919000	41.906000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:51	0	0	NaN	NaN	1021.570000	995.770000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.002000	32.929000	41.907000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:52	0	0	NaN	NaN	1021.550000	995.770000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.004000	32.910000	41.905000	29.780000	66666.000000	66666.000000
2021.12.07 20:01:53	0	0	NaN	NaN	1021.580000	995.800000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.003000	32.919000	41.939000	29.780000	66666.000000	66666.000000
2021.12.07 20:01:53	0	0	NaN	NaN	1021.550000	995.760000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.002000	32.929000	41.940000	29.770000	66666.000000	66666.000000
2021.12.07 20:01:55	0	0	NaN	NaN	1021.580000	995.770000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.003000	32.919000	41.939000	29.780000	66666.000000	66666.000000
2021.12.07 20:01:56	0	0	NaN	NaN	1021.610000	995.760000	1.000000	0.000000	22184.000000	15107.000000	46.800000	-71.087000	8.000000	66666.000000	30.470000	50.012000	32.919000	41.939000	29.950000	66666.000000	66666.000000
2021.12.07 20:01:57	0	0	NaN	NaN	1021.640000	995.760000	1.000000	0.000000	22184.000000	15106.000000	46.800000	-71.498000	8.000000	66666.000000	30.300000	50.013000	32.919000	41.939000	29.780000	66666.000000	66666.000000
2021.12.07 20:01:58	0	0	NaN	NaN	1021.580000	995.790000	1.000000	0.000000	22185.000000	15106.000000	46.800000	-71.779000	8.000000	66666.000000	30.180000	50.000000	32.929000	41.940000	29.660000	66666.000000	66666.000000
2021.12.07 20:01:59	0	0	NaN	NaN	1021.620000	995.770000	1.000000	0.000000	22185.000000	15107.000000	46.800000	-71.367000	8.000000	66666.000000	30.350000	49.995000	32.929000	41.940000	29.830000	66666.000000	66666.000000
2021.12.07 20:02:00	0	0	NaN	NaN	1021.590000	995.790000	1.000000	0.000000	22185.000000	15106.000000	46.800000	-71.779000	8.000000	66666.000000	30.180000	50.002000	32.929000	41.940000	29.660000	66666.000000	66666.000000
