$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.14 20:00:10
$Filename; CO2FT_A ZeroCycle 20211214 200010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.14 20:00:37	0	0	NaN	NaN	1030.360000	1002.260000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.210000	49.988000	34.050000	41.929000	26.910000	66666.000000	66666.000000
2021.12.14 20:00:38	0	0	NaN	NaN	1030.360000	1002.260000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.210000	50.003000	34.050000	41.962000	26.910000	66666.000000	66666.000000
2021.12.14 20:00:39	0	0	NaN	NaN	1030.420000	1002.210000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.150000	50.003000	34.060000	41.997000	26.860000	66666.000000	66666.000000
2021.12.14 20:00:40	0	0	NaN	NaN	1030.420000	1002.270000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	26.980000	49.999000	34.060000	41.997000	26.690000	66666.000000	66666.000000
2021.12.14 20:00:41	0	0	NaN	NaN	1030.370000	1002.240000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.994000	34.060000	41.997000	26.740000	66666.000000	66666.000000
2021.12.14 20:00:42	0	0	NaN	NaN	1030.400000	1002.240000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.090000	49.997000	34.060000	41.997000	26.800000	66666.000000	66666.000000
2021.12.14 20:00:43	0	0	NaN	NaN	1030.450000	1002.240000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.999000	34.069000	42.065000	26.740000	66666.000000	66666.000000
2021.12.14 20:00:44	0	0	NaN	NaN	1030.410000	1002.310000	1.000000	0.000000	22201.000000	15097.000000	47.000000	-79.935000	3.000000	66666.000000	26.930000	50.010000	34.069000	42.065000	26.640000	66666.000000	66666.000000
2021.12.14 20:00:45	0	0	NaN	NaN	1030.420000	1002.300000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.996000	34.069000	42.065000	26.740000	66666.000000	66666.000000
2021.12.14 20:00:46	0	0	NaN	NaN	1030.410000	1002.240000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.090000	50.009000	34.069000	42.065000	26.800000	66666.000000	66666.000000
2021.12.14 20:00:47	0	0	NaN	NaN	1030.450000	1002.300000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	50.003000	34.060000	42.064000	26.750000	66666.000000	66666.000000
2021.12.14 20:00:48	0	0	NaN	NaN	1030.470000	1002.280000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.150000	50.000000	34.050000	42.063000	26.860000	66666.000000	66666.000000
2021.12.14 20:00:49	0	0	NaN	NaN	1030.480000	1002.320000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.994000	34.039000	42.062000	26.750000	66666.000000	66666.000000
2021.12.14 20:00:50	0	0	NaN	NaN	1030.450000	1002.310000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.996000	34.060000	42.097000	26.750000	66666.000000	66666.000000
2021.12.14 20:00:51	0	0	NaN	NaN	1030.450000	1002.310000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.994000	34.069000	42.132000	26.740000	66666.000000	66666.000000
2021.12.14 20:00:52	0	0	NaN	NaN	1030.420000	1002.300000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.150000	49.994000	34.069000	42.132000	26.860000	66666.000000	66666.000000
2021.12.14 20:00:53	0	0	NaN	NaN	1030.520000	1002.350000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.997000	34.050000	42.130000	26.750000	66666.000000	66666.000000
2021.12.14 20:00:54	0	0	NaN	NaN	1030.470000	1002.350000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	50.003000	34.050000	42.130000	26.750000	66666.000000	66666.000000
2021.12.14 20:00:55	0	0	NaN	NaN	1030.470000	1002.350000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	50.003000	34.060000	42.164000	26.750000	66666.000000	66666.000000
2021.12.14 20:00:56	0	0	NaN	NaN	1030.480000	1002.350000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	26.980000	49.989000	34.060000	42.131000	26.690000	66666.000000	66666.000000
2021.12.14 20:00:57	0	0	NaN	NaN	1030.450000	1002.320000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	26.980000	50.000000	34.060000	42.131000	26.690000	66666.000000	66666.000000
2021.12.14 20:00:58	0	0	NaN	NaN	1030.450000	1002.360000	1.000000	0.000000	22203.000000	15098.000000	47.000000	-80.083000	3.000000	66666.000000	26.870000	50.004000	34.060000	42.164000	26.580000	66666.000000	66666.000000
2021.12.14 20:00:59	0	0	NaN	NaN	1030.470000	1002.350000	1.000000	0.000000	22204.000000	15099.000000	47.000000	-79.950000	3.000000	66666.000000	26.920000	50.008000	34.060000	42.198000	26.630000	66666.000000	66666.000000
2021.12.14 20:01:00	0	0	NaN	NaN	1030.480000	1002.360000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.995000	34.069000	42.199000	26.750000	66666.000000	66666.000000
2021.12.14 20:01:01	0	0	NaN	NaN	1030.480000	1002.380000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	26.980000	49.992000	34.060000	42.198000	26.700000	66666.000000	66666.000000
2021.12.14 20:01:02	0	0	NaN	NaN	1030.450000	1002.360000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	26.980000	49.998000	34.050000	42.196000	26.690000	66666.000000	66666.000000
2021.12.14 20:01:03	0	0	NaN	NaN	1030.470000	1002.340000	1.000000	0.000000	22203.000000	15098.000000	47.000000	-80.083000	3.000000	66666.000000	26.870000	49.994000	34.050000	42.196000	26.580000	66666.000000	66666.000000
2021.12.14 20:01:04	0	0	NaN	NaN	1030.510000	1002.390000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.996000	34.060000	42.231000	26.750000	66666.000000	66666.000000
2021.12.14 20:01:05	0	0	NaN	NaN	1030.510000	1002.390000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	50.010000	34.060000	42.198000	26.750000	66666.000000	66666.000000
2021.12.14 20:01:06	0	0	NaN	NaN	1030.520000	1002.410000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.995000	34.079000	42.267000	26.750000	66666.000000	66666.000000
2021.12.14 20:01:07	0	0	NaN	NaN	1030.480000	1002.410000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	50.012000	34.060000	42.231000	26.750000	66666.000000	66666.000000
2021.12.14 20:01:08	0	0	NaN	NaN	1030.530000	1002.450000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.966000	34.050000	42.263000	26.750000	66666.000000	66666.000000
2021.12.14 20:01:09	0	0	NaN	NaN	1030.520000	1002.420000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.160000	50.001000	34.050000	42.263000	26.870000	66666.000000	66666.000000
2021.12.14 20:01:10	0	0	NaN	NaN	1030.530000	1002.430000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.998000	34.069000	42.266000	26.750000	66666.000000	66666.000000
2021.12.14 20:01:11	0	0	NaN	NaN	1030.550000	1002.500000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.090000	50.007000	34.079000	42.267000	26.810000	66666.000000	66666.000000
2021.12.14 20:01:12	0	0	NaN	NaN	1030.520000	1002.460000	1.000000	0.000000	22203.000000	15101.000000	47.000000	-78.846000	3.000000	66666.000000	27.380000	50.014000	34.069000	42.266000	27.090000	66666.000000	66666.000000
2021.12.14 20:01:13	0	0	NaN	NaN	1030.530000	1002.470000	1.000000	0.000000	22202.000000	15100.000000	47.000000	-78.977000	3.000000	66666.000000	27.330000	50.006000	34.060000	42.264000	27.040000	66666.000000	66666.000000
2021.12.14 20:01:14	0	0	NaN	NaN	1030.520000	1002.490000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.160000	49.995000	34.060000	42.264000	26.870000	66666.000000	66666.000000
2021.12.14 20:01:15	0	0	NaN	NaN	1030.600000	1002.490000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.090000	50.006000	34.079000	42.267000	26.810000	66666.000000	66666.000000
2021.12.14 20:01:16	0	0	NaN	NaN	1030.580000	1002.490000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	50.002000	34.060000	42.264000	26.810000	66666.000000	66666.000000
2021.12.14 20:01:17	0	0	NaN	NaN	1030.550000	1002.500000	1.000000	0.000000	22203.000000	15101.000000	47.000000	-78.846000	3.000000	66666.000000	27.380000	49.993000	34.050000	42.297000	27.090000	66666.000000	66666.000000
2021.12.14 20:01:18	0	0	NaN	NaN	1030.550000	1002.500000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.160000	49.994000	34.069000	42.299000	26.870000	66666.000000	66666.000000
2021.12.14 20:01:19	0	0	NaN	NaN	1030.560000	1002.540000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.150000	50.015000	34.079000	42.267000	26.870000	66666.000000	66666.000000
2021.12.14 20:01:20	0	0	NaN	NaN	1030.580000	1002.540000	1.000000	0.000000	22205.000000	15101.000000	47.000000	-79.406000	3.000000	66666.000000	27.150000	50.006000	34.079000	42.267000	26.860000	66666.000000	66666.000000
2021.12.14 20:01:21	0	0	NaN	NaN	1030.580000	1002.560000	1.000000	0.000000	22205.000000	15101.000000	47.000000	-79.406000	3.000000	66666.000000	27.150000	50.011000	34.069000	42.332000	26.860000	66666.000000	66666.000000
2021.12.14 20:01:22	0	0	NaN	NaN	1030.560000	1002.560000	1.000000	0.000000	22205.000000	15100.000000	47.000000	-79.819000	3.000000	66666.000000	26.980000	49.994000	34.069000	42.299000	26.690000	66666.000000	66666.000000
2021.12.14 20:01:23	0	0	NaN	NaN	1030.620000	1002.540000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.160000	50.003000	34.069000	42.332000	26.870000	66666.000000	66666.000000
2021.12.14 20:01:24	0	0	NaN	NaN	1030.530000	1002.580000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	50.006000	34.069000	42.332000	26.750000	66666.000000	66666.000000
2021.12.14 20:01:25	0	0	NaN	NaN	1030.620000	1002.560000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	50.006000	34.069000	42.332000	26.810000	66666.000000	66666.000000
2021.12.14 20:01:26	0	0	NaN	NaN	1030.600000	1002.540000	1.000000	0.000000	22205.000000	15100.000000	47.000000	-79.819000	3.000000	66666.000000	26.980000	50.000000	34.069000	42.332000	26.700000	66666.000000	66666.000000
2021.12.14 20:01:27	0	0	NaN	NaN	1030.590000	1002.540000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	26.990000	49.993000	34.069000	42.332000	26.700000	66666.000000	66666.000000
2021.12.14 20:01:28	0	0	NaN	NaN	1030.630000	1002.580000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	26.990000	50.006000	34.060000	42.331000	26.710000	66666.000000	66666.000000
2021.12.14 20:01:29	0	0	NaN	NaN	1030.620000	1002.580000	1.000000	0.000000	22204.000000	15099.000000	47.000000	-79.950000	3.000000	66666.000000	26.930000	49.999000	34.060000	42.331000	26.640000	66666.000000	66666.000000
2021.12.14 20:01:30	0	0	NaN	NaN	1030.600000	1002.580000	1.000000	0.000000	22205.000000	15100.000000	47.000000	-79.819000	3.000000	66666.000000	26.980000	50.001000	34.060000	42.331000	26.700000	66666.000000	66666.000000
2021.12.14 20:01:31	0	0	NaN	NaN	1030.620000	1002.600000	1.000000	0.000000	22204.000000	15099.000000	47.000000	-79.950000	3.000000	66666.000000	26.930000	50.007000	34.060000	42.331000	26.650000	66666.000000	66666.000000
2021.12.14 20:01:32	0	0	NaN	NaN	1030.630000	1002.580000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.999000	34.069000	42.366000	26.760000	66666.000000	66666.000000
2021.12.14 20:01:33	0	0	NaN	NaN	1030.600000	1002.580000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	26.990000	50.002000	34.079000	42.400000	26.700000	66666.000000	66666.000000
2021.12.14 20:01:34	0	0	NaN	NaN	1030.630000	1002.600000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	49.995000	34.079000	42.367000	26.760000	66666.000000	66666.000000
2021.12.14 20:01:35	0	0	NaN	NaN	1030.660000	1002.670000	1.000000	0.000000	22204.000000	15099.000000	47.000000	-79.950000	3.000000	66666.000000	26.930000	50.018000	34.079000	42.367000	26.650000	66666.000000	66666.000000
2021.12.14 20:01:36	0	0	NaN	NaN	1030.660000	1002.610000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	50.012000	34.069000	42.366000	26.760000	66666.000000	66666.000000
2021.12.14 20:01:37	0	0	NaN	NaN	1030.640000	1002.610000	1.000000	0.000000	22203.000000	15098.000000	47.000000	-80.083000	3.000000	66666.000000	26.870000	50.005000	34.069000	42.366000	26.590000	66666.000000	66666.000000
2021.12.14 20:01:38	0	0	NaN	NaN	1030.660000	1002.610000	1.000000	0.000000	22203.000000	15098.000000	47.000000	-80.083000	3.000000	66666.000000	26.880000	49.998000	34.060000	42.398000	26.590000	66666.000000	66666.000000
2021.12.14 20:01:39	0	0	NaN	NaN	1030.690000	1002.640000	1.000000	0.000000	22204.000000	15099.000000	47.000000	-79.950000	3.000000	66666.000000	26.930000	50.002000	34.060000	42.398000	26.650000	66666.000000	66666.000000
2021.12.14 20:01:40	0	0	NaN	NaN	1030.630000	1002.670000	1.000000	0.000000	22204.000000	15099.000000	47.000000	-79.950000	3.000000	66666.000000	26.930000	49.991000	34.069000	42.399000	26.650000	66666.000000	66666.000000
2021.12.14 20:01:41	0	0	NaN	NaN	1030.690000	1002.650000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.050000	49.997000	34.060000	42.398000	26.760000	66666.000000	66666.000000
2021.12.14 20:01:42	0	0	NaN	NaN	1030.700000	1002.680000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.160000	49.996000	34.060000	42.398000	26.880000	66666.000000	66666.000000
2021.12.14 20:01:43	0	0	NaN	NaN	1030.690000	1002.670000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	50.000000	34.069000	42.399000	26.820000	66666.000000	66666.000000
2021.12.14 20:01:44	0	0	NaN	NaN	1030.700000	1002.680000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	50.004000	34.069000	42.399000	26.820000	66666.000000	66666.000000
2021.12.14 20:01:45	0	0	NaN	NaN	1030.710000	1002.690000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.050000	50.003000	34.060000	42.398000	26.760000	66666.000000	66666.000000
2021.12.14 20:01:46	0	0	NaN	NaN	1030.690000	1002.690000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	50.001000	34.079000	42.400000	26.760000	66666.000000	66666.000000
2021.12.14 20:01:47	0	0	NaN	NaN	1030.730000	1002.680000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	50.003000	34.060000	42.398000	26.820000	66666.000000	66666.000000
2021.12.14 20:01:48	0	0	NaN	NaN	1030.730000	1002.710000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	50.004000	34.060000	42.398000	26.820000	66666.000000	66666.000000
2021.12.14 20:01:49	0	0	NaN	NaN	1030.730000	1002.720000	1.000000	0.000000	22204.000000	15099.000000	47.000000	-79.950000	3.000000	66666.000000	26.930000	50.006000	34.079000	42.434000	26.650000	66666.000000	66666.000000
2021.12.14 20:01:50	0	0	NaN	NaN	1030.710000	1002.750000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.050000	49.997000	34.069000	42.399000	26.760000	66666.000000	66666.000000
2021.12.14 20:01:51	0	0	NaN	NaN	1030.730000	1002.680000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.050000	50.010000	34.069000	42.433000	26.760000	66666.000000	66666.000000
2021.12.14 20:01:52	0	0	NaN	NaN	1030.730000	1002.710000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.040000	50.005000	34.079000	42.467000	26.760000	66666.000000	66666.000000
2021.12.14 20:01:53	0	0	NaN	NaN	1030.770000	1002.710000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.050000	49.997000	34.079000	42.467000	26.760000	66666.000000	66666.000000
2021.12.14 20:01:54	0	0	NaN	NaN	1030.770000	1002.720000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.220000	49.998000	34.079000	42.467000	26.930000	66666.000000	66666.000000
2021.12.14 20:01:55	0	0	NaN	NaN	1030.710000	1002.720000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	49.994000	34.069000	42.433000	26.820000	66666.000000	66666.000000
2021.12.14 20:01:56	0	0	NaN	NaN	1030.740000	1002.740000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	50.007000	34.069000	42.466000	26.820000	66666.000000	66666.000000
2021.12.14 20:01:57	0	0	NaN	NaN	1030.750000	1002.750000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	50.002000	34.069000	42.466000	26.820000	66666.000000	66666.000000
2021.12.14 20:01:58	0	0	NaN	NaN	1030.740000	1002.750000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	50.003000	34.050000	42.464000	26.820000	66666.000000	66666.000000
2021.12.14 20:01:59	0	0	NaN	NaN	1030.750000	1002.750000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.220000	50.000000	34.050000	42.464000	26.940000	66666.000000	66666.000000
2021.12.14 20:02:00	0	0	NaN	NaN	1030.750000	1002.780000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.220000	49.988000	34.069000	42.466000	26.930000	66666.000000	66666.000000
