$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.16 00:00:10
$Filename; CO2FT_A ZeroCycle 20211216 000010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.16 00:00:55	0	0	NaN	NaN	1037.330000	1008.230000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.800000	49.998000	33.859000	41.808000	26.670000	66666.000000	66666.000000
2021.12.16 00:00:56	0	0	NaN	NaN	1037.330000	1008.240000	1.000000	0.000000	22211.000000	15101.000000	46.900000	-81.109000	2.000000	66666.000000	26.690000	49.995000	33.849000	41.840000	26.560000	66666.000000	66666.000000
2021.12.16 00:00:57	0	0	NaN	NaN	1037.390000	1008.240000	1.000000	0.000000	22211.000000	15101.000000	46.900000	-81.109000	2.000000	66666.000000	26.690000	49.996000	33.870000	41.842000	26.560000	66666.000000	66666.000000
2021.12.16 00:00:58	0	0	NaN	NaN	1037.350000	1008.260000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	49.995000	33.870000	41.842000	26.500000	66666.000000	66666.000000
2021.12.16 00:00:59	0	0	NaN	NaN	1037.370000	1008.270000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	49.987000	33.859000	41.841000	26.510000	66666.000000	66666.000000
2021.12.16 00:01:00	0	0	NaN	NaN	1037.330000	1008.270000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	50.007000	33.859000	41.841000	26.510000	66666.000000	66666.000000
2021.12.16 00:01:01	0	0	NaN	NaN	1037.390000	1008.270000	1.000000	0.000000	22211.000000	15101.000000	46.900000	-81.109000	2.000000	66666.000000	26.690000	50.003000	33.859000	41.908000	26.560000	66666.000000	66666.000000
2021.12.16 00:01:02	0	0	NaN	NaN	1037.330000	1008.310000	1.000000	0.000000	22211.000000	15101.000000	46.900000	-81.109000	2.000000	66666.000000	26.690000	50.005000	33.859000	41.875000	26.560000	66666.000000	66666.000000
2021.12.16 00:01:03	0	0	NaN	NaN	1037.390000	1008.270000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.800000	50.000000	33.889000	41.911000	26.670000	66666.000000	66666.000000
2021.12.16 00:01:04	0	0	NaN	NaN	1037.350000	1008.300000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	49.999000	33.859000	41.875000	26.510000	66666.000000	66666.000000
2021.12.16 00:01:05	0	0	NaN	NaN	1037.370000	1008.300000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.800000	49.998000	33.870000	41.909000	26.670000	66666.000000	66666.000000
2021.12.16 00:01:06	0	0	NaN	NaN	1037.370000	1008.310000	1.000000	0.000000	22211.000000	15101.000000	46.900000	-81.109000	2.000000	66666.000000	26.690000	49.998000	33.870000	41.909000	26.560000	66666.000000	66666.000000
2021.12.16 00:01:07	0	0	NaN	NaN	1037.430000	1008.310000	1.000000	0.000000	22211.000000	15101.000000	46.900000	-81.109000	2.000000	66666.000000	26.690000	50.009000	33.880000	41.910000	26.560000	66666.000000	66666.000000
2021.12.16 00:01:08	0	0	NaN	NaN	1037.410000	1008.310000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	50.005000	33.859000	41.908000	26.510000	66666.000000	66666.000000
2021.12.16 00:01:09	0	0	NaN	NaN	1037.390000	1008.340000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	49.996000	33.880000	41.910000	26.510000	66666.000000	66666.000000
2021.12.16 00:01:10	0	0	NaN	NaN	1037.430000	1008.350000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	50.002000	33.870000	41.909000	26.510000	66666.000000	66666.000000
2021.12.16 00:01:11	0	0	NaN	NaN	1037.390000	1008.370000	1.000000	0.000000	22211.000000	15101.000000	46.900000	-81.109000	2.000000	66666.000000	26.690000	50.006000	33.880000	41.944000	26.560000	66666.000000	66666.000000
2021.12.16 00:01:12	0	0	NaN	NaN	1037.390000	1008.350000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.800000	49.990000	33.880000	41.944000	26.670000	66666.000000	66666.000000
2021.12.16 00:01:13	0	0	NaN	NaN	1037.390000	1008.350000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.800000	49.995000	33.880000	41.944000	26.670000	66666.000000	66666.000000
2021.12.16 00:01:14	0	0	NaN	NaN	1037.440000	1008.370000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.810000	50.009000	33.880000	41.910000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:15	0	0	NaN	NaN	1037.400000	1008.380000	1.000000	0.000000	22211.000000	15101.000000	46.900000	-81.109000	2.000000	66666.000000	26.690000	49.990000	33.880000	41.910000	26.560000	66666.000000	66666.000000
2021.12.16 00:01:16	0	0	NaN	NaN	1037.400000	1008.380000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.800000	49.989000	33.870000	41.976000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:17	0	0	NaN	NaN	1037.410000	1008.390000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.810000	49.993000	33.870000	41.976000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:18	0	0	NaN	NaN	1037.390000	1008.380000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.810000	50.002000	33.859000	41.942000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:19	0	0	NaN	NaN	1037.390000	1008.420000	1.000000	0.000000	22211.000000	15101.000000	46.900000	-81.109000	2.000000	66666.000000	26.690000	49.994000	33.880000	41.977000	26.560000	66666.000000	66666.000000
2021.12.16 00:01:20	0	0	NaN	NaN	1037.440000	1008.430000	1.000000	0.000000	22211.000000	15101.000000	46.900000	-81.109000	2.000000	66666.000000	26.690000	49.999000	33.880000	41.977000	26.560000	66666.000000	66666.000000
2021.12.16 00:01:21	0	0	NaN	NaN	1037.460000	1008.410000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	49.996000	33.899000	41.979000	26.510000	66666.000000	66666.000000
2021.12.16 00:01:22	0	0	NaN	NaN	1037.400000	1008.420000	1.000000	0.000000	22209.000000	15100.000000	46.900000	-80.961000	2.000000	66666.000000	26.750000	50.003000	33.870000	41.976000	26.620000	66666.000000	66666.000000
2021.12.16 00:01:23	0	0	NaN	NaN	1037.500000	1008.410000	1.000000	0.000000	22209.000000	15100.000000	46.900000	-80.961000	2.000000	66666.000000	26.750000	49.997000	33.870000	41.976000	26.630000	66666.000000	66666.000000
2021.12.16 00:01:24	0	0	NaN	NaN	1037.500000	1008.420000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.810000	50.001000	33.880000	41.977000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:25	0	0	NaN	NaN	1037.510000	1008.460000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.810000	50.005000	33.899000	41.979000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:26	0	0	NaN	NaN	1037.500000	1008.460000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.810000	50.010000	33.880000	41.977000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:27	0	0	NaN	NaN	1037.470000	1008.480000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.810000	50.008000	33.889000	41.978000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:28	0	0	NaN	NaN	1037.470000	1008.480000	1.000000	0.000000	22209.000000	15100.000000	46.900000	-80.961000	2.000000	66666.000000	26.750000	50.006000	33.870000	42.010000	26.630000	66666.000000	66666.000000
2021.12.16 00:01:29	0	0	NaN	NaN	1037.520000	1008.490000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.810000	50.009000	33.870000	42.010000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:30	0	0	NaN	NaN	1037.500000	1008.500000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.810000	49.998000	33.880000	41.977000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:31	0	0	NaN	NaN	1037.510000	1008.500000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.810000	49.998000	33.880000	42.044000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:32	0	0	NaN	NaN	1037.510000	1008.500000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	49.983000	33.870000	42.043000	26.520000	66666.000000	66666.000000
2021.12.16 00:01:33	0	0	NaN	NaN	1037.510000	1008.520000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	50.001000	33.880000	42.011000	26.520000	66666.000000	66666.000000
2021.12.16 00:01:34	0	0	NaN	NaN	1037.540000	1008.500000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	49.999000	33.880000	42.011000	26.520000	66666.000000	66666.000000
2021.12.16 00:01:35	0	0	NaN	NaN	1037.500000	1008.530000	1.000000	0.000000	22209.000000	15101.000000	46.900000	-80.548000	2.000000	66666.000000	26.920000	49.997000	33.880000	42.044000	26.800000	66666.000000	66666.000000
2021.12.16 00:01:36	0	0	NaN	NaN	1037.550000	1008.540000	1.000000	0.000000	22209.000000	15100.000000	46.900000	-80.961000	2.000000	66666.000000	26.760000	49.994000	33.870000	42.043000	26.630000	66666.000000	66666.000000
2021.12.16 00:01:37	0	0	NaN	NaN	1037.520000	1008.520000	1.000000	0.000000	22209.000000	15101.000000	46.900000	-80.548000	2.000000	66666.000000	26.920000	50.000000	33.880000	42.044000	26.800000	66666.000000	66666.000000
2021.12.16 00:01:38	0	0	NaN	NaN	1037.540000	1008.530000	1.000000	0.000000	22209.000000	15101.000000	46.900000	-80.548000	3.000000	66666.000000	26.920000	50.006000	33.880000	42.044000	26.800000	66666.000000	66666.000000
2021.12.16 00:01:39	0	0	NaN	NaN	1037.550000	1008.520000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	3.000000	66666.000000	26.810000	49.998000	33.880000	42.044000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:40	0	0	NaN	NaN	1037.500000	1008.540000	1.000000	0.000000	22210.000000	15101.000000	46.900000	-80.829000	2.000000	66666.000000	26.810000	50.000000	33.880000	42.044000	26.680000	66666.000000	66666.000000
2021.12.16 00:01:41	0	0	NaN	NaN	1037.580000	1008.570000	1.000000	0.000000	22209.000000	15101.000000	46.900000	-80.548000	2.000000	66666.000000	26.920000	50.000000	33.870000	42.043000	26.800000	66666.000000	66666.000000
2021.12.16 00:01:42	0	0	NaN	NaN	1037.520000	1008.570000	1.000000	0.000000	22209.000000	15100.000000	46.900000	-80.961000	2.000000	66666.000000	26.750000	50.013000	33.880000	42.044000	26.630000	66666.000000	66666.000000
2021.12.16 00:01:43	0	0	NaN	NaN	1037.540000	1008.590000	1.000000	0.000000	22209.000000	15100.000000	46.900000	-80.961000	2.000000	66666.000000	26.750000	49.995000	33.880000	42.044000	26.630000	66666.000000	66666.000000
2021.12.16 00:01:44	0	0	NaN	NaN	1037.550000	1008.590000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	49.999000	33.889000	42.045000	26.520000	66666.000000	66666.000000
2021.12.16 00:01:45	0	0	NaN	NaN	1037.570000	1008.590000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	49.999000	33.889000	42.079000	26.520000	66666.000000	66666.000000
2021.12.16 00:01:46	0	0	NaN	NaN	1037.580000	1008.610000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	50.004000	33.889000	42.079000	26.520000	66666.000000	66666.000000
2021.12.16 00:01:47	0	0	NaN	NaN	1037.580000	1008.600000	1.000000	0.000000	22209.000000	15100.000000	46.900000	-80.961000	2.000000	66666.000000	26.760000	50.007000	33.870000	42.076000	26.630000	66666.000000	66666.000000
2021.12.16 00:01:48	0	0	NaN	NaN	1037.580000	1008.640000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	49.997000	33.880000	42.078000	26.520000	66666.000000	66666.000000
2021.12.16 00:01:49	0	0	NaN	NaN	1037.580000	1008.610000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	50.007000	33.880000	42.078000	26.520000	66666.000000	66666.000000
2021.12.16 00:01:50	0	0	NaN	NaN	1037.580000	1008.630000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	49.990000	33.880000	42.111000	26.520000	66666.000000	66666.000000
2021.12.16 00:01:51	0	0	NaN	NaN	1037.590000	1008.610000	1.000000	0.000000	22210.000000	15100.000000	46.900000	-81.241000	2.000000	66666.000000	26.640000	50.017000	33.880000	42.111000	26.520000	66666.000000	66666.000000
2021.12.16 00:01:52	0	0	NaN	NaN	1037.630000	1008.630000	1.000000	0.000000	22210.000000	15099.000000	46.900000	-81.654000	2.000000	66666.000000	26.470000	50.003000	33.889000	42.112000	26.350000	66666.000000	66666.000000
2021.12.16 00:01:53	0	0	NaN	NaN	1037.620000	1008.610000	1.000000	0.000000	22211.000000	15100.000000	46.900000	-81.521000	2.000000	66666.000000	26.530000	49.997000	33.870000	42.110000	26.410000	66666.000000	66666.000000
2021.12.16 00:01:54	0	0	NaN	NaN	1037.580000	1008.630000	1.000000	0.000000	22211.000000	15100.000000	46.900000	-81.521000	2.000000	66666.000000	26.530000	50.001000	33.859000	42.109000	26.410000	66666.000000	66666.000000
2021.12.16 00:01:55	0	0	NaN	NaN	1037.570000	1008.650000	1.000000	0.000000	22209.000000	15099.000000	46.900000	-81.373000	2.000000	66666.000000	26.590000	50.003000	33.889000	42.112000	26.470000	66666.000000	66666.000000
2021.12.16 00:01:56	0	0	NaN	NaN	1037.570000	1008.650000	1.000000	0.000000	22208.000000	15099.000000	46.900000	-81.093000	2.000000	66666.000000	26.700000	49.996000	33.880000	42.111000	26.580000	66666.000000	66666.000000
2021.12.16 00:01:57	0	0	NaN	NaN	1037.580000	1008.670000	1.000000	0.000000	22208.000000	15099.000000	46.900000	-81.093000	2.000000	66666.000000	26.700000	49.990000	33.880000	42.111000	26.580000	66666.000000	66666.000000
2021.12.16 00:01:58	0	0	NaN	NaN	1037.590000	1008.640000	1.000000	0.000000	22208.000000	15099.000000	46.900000	-81.093000	2.000000	66666.000000	26.700000	50.007000	33.899000	42.147000	26.580000	66666.000000	66666.000000
2021.12.16 00:01:59	0	0	NaN	NaN	1037.610000	1008.670000	1.000000	0.000000	22208.000000	15099.000000	46.900000	-81.093000	2.000000	66666.000000	26.700000	50.005000	33.889000	42.112000	26.580000	66666.000000	66666.000000
