$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.17 20:00:10
$Filename; CO2FT_A ZeroCycle 20211217 200010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.17 20:00:29	12288	1	NaN	NaN	1048.610000	1034.100000	1.000000	0.000000	22180.000000	15100.000000	47.000000	-72.808000	7.000000	66666.000000	30.410000	49.993000	34.219000	41.277000	31.040000	66666.000000	66666.000000
2021.12.17 20:00:30	12288	1	NaN	NaN	1048.590000	1034.070000	1.000000	0.000000	22210.000000	15100.000000	47.000000	-81.221000	3.000000	66666.000000	26.960000	50.005000	34.209000	41.343000	27.520000	66666.000000	66666.000000
2021.12.17 20:00:31	12288	1	NaN	NaN	1048.610000	1034.100000	1.000000	0.000000	22212.000000	15099.000000	47.000000	-82.194000	2.000000	66666.000000	26.570000	50.001000	34.219000	41.378000	27.120000	66666.000000	66666.000000
2021.12.17 20:00:32	12288	1	NaN	NaN	1048.580000	1034.090000	1.000000	0.000000	22212.000000	15099.000000	47.000000	-82.194000	2.000000	66666.000000	26.570000	49.994000	34.219000	41.411000	27.110000	66666.000000	66666.000000
2021.12.17 20:00:33	12288	1	NaN	NaN	1048.630000	1034.090000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	2.000000	66666.000000	26.400000	50.003000	34.219000	41.411000	26.950000	66666.000000	66666.000000
2021.12.17 20:00:34	0	0	NaN	NaN	1048.680000	1034.070000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	2.000000	66666.000000	26.290000	50.003000	34.219000	41.411000	26.830000	66666.000000	66666.000000
2021.12.17 20:00:35	0	0	NaN	NaN	1048.650000	1034.090000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	50.012000	34.239000	41.447000	26.830000	66666.000000	66666.000000
2021.12.17 20:00:36	0	0	NaN	NaN	1048.620000	1034.100000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	50.003000	34.219000	41.478000	26.830000	66666.000000	66666.000000
2021.12.17 20:00:37	0	0	NaN	NaN	1048.630000	1034.070000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	50.003000	34.230000	41.479000	26.830000	66666.000000	66666.000000
2021.12.17 20:00:38	0	0	NaN	NaN	1048.620000	1034.120000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	49.990000	34.219000	41.512000	26.830000	66666.000000	66666.000000
2021.12.17 20:00:39	0	0	NaN	NaN	1048.650000	1034.130000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	49.994000	34.219000	41.512000	26.830000	66666.000000	66666.000000
2021.12.17 20:00:40	0	0	NaN	NaN	1048.660000	1034.120000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	49.998000	34.219000	41.512000	26.830000	66666.000000	66666.000000
2021.12.17 20:00:41	0	0	NaN	NaN	1048.700000	1034.160000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.130000	49.993000	34.219000	41.545000	26.670000	66666.000000	66666.000000
2021.12.17 20:00:42	0	0	NaN	NaN	1048.680000	1034.160000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.130000	50.005000	34.230000	41.546000	26.660000	66666.000000	66666.000000
2021.12.17 20:00:43	0	0	NaN	NaN	1048.680000	1034.130000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	49.988000	34.230000	41.546000	26.830000	66666.000000	66666.000000
2021.12.17 20:00:44	0	0	NaN	NaN	1048.680000	1034.160000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.130000	49.994000	34.209000	41.544000	26.670000	66666.000000	66666.000000
2021.12.17 20:00:45	0	0	NaN	NaN	1048.690000	1034.140000	1.000000	0.000000	22212.000000	15097.000000	47.000000	-83.020000	1.000000	66666.000000	26.240000	49.984000	34.209000	41.544000	26.780000	66666.000000	66666.000000
2021.12.17 20:00:46	0	0	NaN	NaN	1048.700000	1034.170000	1.000000	0.000000	22212.000000	15097.000000	47.000000	-83.020000	1.000000	66666.000000	26.240000	49.998000	34.219000	41.579000	26.780000	66666.000000	66666.000000
2021.12.17 20:00:47	0	0	NaN	NaN	1048.700000	1034.170000	1.000000	0.000000	22212.000000	15097.000000	47.000000	-83.020000	1.000000	66666.000000	26.240000	49.999000	34.230000	41.613000	26.780000	66666.000000	66666.000000
2021.12.17 20:00:48	0	0	NaN	NaN	1048.730000	1034.170000	1.000000	0.000000	22212.000000	15097.000000	47.000000	-83.020000	1.000000	66666.000000	26.240000	49.992000	34.219000	41.612000	26.780000	66666.000000	66666.000000
2021.12.17 20:00:49	0	0	NaN	NaN	1048.720000	1034.170000	1.000000	0.000000	22212.000000	15097.000000	47.000000	-83.020000	1.000000	66666.000000	26.240000	49.968000	34.219000	41.612000	26.780000	66666.000000	66666.000000
2021.12.17 20:00:50	0	0	NaN	NaN	1048.720000	1034.200000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	50.003000	34.230000	41.647000	26.840000	66666.000000	66666.000000
2021.12.17 20:00:51	0	0	NaN	NaN	1048.720000	1034.180000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	50.002000	34.230000	41.647000	26.840000	66666.000000	66666.000000
2021.12.17 20:00:52	0	0	NaN	NaN	1048.700000	1034.200000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	1.000000	66666.000000	26.400000	49.987000	34.230000	41.647000	26.950000	66666.000000	66666.000000
2021.12.17 20:00:53	0	0	NaN	NaN	1048.740000	1034.210000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	50.000000	34.219000	41.646000	26.840000	66666.000000	66666.000000
2021.12.17 20:00:54	0	0	NaN	NaN	1048.730000	1034.200000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	49.991000	34.230000	41.680000	26.840000	66666.000000	66666.000000
2021.12.17 20:00:55	0	0	NaN	NaN	1048.770000	1034.210000	1.000000	0.000000	22212.000000	15097.000000	47.000000	-83.020000	1.000000	66666.000000	26.240000	50.003000	34.230000	41.680000	26.780000	66666.000000	66666.000000
2021.12.17 20:00:56	0	0	NaN	NaN	1048.720000	1034.210000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	50.009000	34.219000	41.679000	26.840000	66666.000000	66666.000000
2021.12.17 20:00:57	0	0	NaN	NaN	1048.760000	1034.210000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	50.002000	34.219000	41.679000	26.840000	66666.000000	66666.000000
2021.12.17 20:00:58	0	0	NaN	NaN	1048.730000	1034.200000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	50.004000	34.219000	41.679000	26.840000	66666.000000	66666.000000
2021.12.17 20:00:59	0	0	NaN	NaN	1048.760000	1034.210000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	50.002000	34.219000	41.713000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:00	0	0	NaN	NaN	1048.770000	1034.210000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	1.000000	66666.000000	26.410000	50.006000	34.230000	41.714000	26.950000	66666.000000	66666.000000
2021.12.17 20:01:01	0	0	NaN	NaN	1048.800000	1034.250000	1.000000	0.000000	22212.000000	15097.000000	47.000000	-83.020000	1.000000	66666.000000	26.240000	50.002000	34.239000	41.749000	26.780000	66666.000000	66666.000000
2021.12.17 20:01:02	0	0	NaN	NaN	1048.800000	1034.280000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.130000	50.005000	34.239000	41.749000	26.670000	66666.000000	66666.000000
2021.12.17 20:01:03	0	0	NaN	NaN	1048.800000	1034.270000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.180000	49.990000	34.219000	41.713000	26.730000	66666.000000	66666.000000
2021.12.17 20:01:04	0	0	NaN	NaN	1048.770000	1034.240000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.180000	49.992000	34.230000	41.747000	26.720000	66666.000000	66666.000000
2021.12.17 20:01:05	0	0	NaN	NaN	1048.770000	1034.290000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.996000	34.219000	41.746000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:06	0	0	NaN	NaN	1048.770000	1034.250000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	49.992000	34.239000	41.749000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:07	0	0	NaN	NaN	1048.770000	1034.280000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.290000	49.996000	34.230000	41.747000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:08	0	0	NaN	NaN	1048.800000	1034.340000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.130000	50.003000	34.230000	41.747000	26.670000	66666.000000	66666.000000
2021.12.17 20:01:09	0	0	NaN	NaN	1048.810000	1034.290000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.995000	34.230000	41.747000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:10	0	0	NaN	NaN	1048.800000	1034.290000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.001000	34.219000	41.813000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:11	0	0	NaN	NaN	1048.850000	1034.280000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.006000	34.219000	41.780000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:12	0	0	NaN	NaN	1048.830000	1034.270000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	1.000000	66666.000000	26.410000	49.998000	34.219000	41.813000	26.960000	66666.000000	66666.000000
2021.12.17 20:01:13	0	0	NaN	NaN	1048.840000	1034.290000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	1.000000	66666.000000	26.410000	50.010000	34.230000	41.814000	26.960000	66666.000000	66666.000000
2021.12.17 20:01:14	0	0	NaN	NaN	1048.830000	1034.340000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.004000	34.230000	41.814000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:15	0	0	NaN	NaN	1048.810000	1034.320000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.000000	34.230000	41.781000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:16	0	0	NaN	NaN	1048.870000	1034.320000	1.000000	0.000000	22212.000000	15099.000000	47.000000	-82.194000	1.000000	66666.000000	26.580000	50.010000	34.219000	41.813000	27.130000	66666.000000	66666.000000
2021.12.17 20:01:17	0	0	NaN	NaN	1048.850000	1034.350000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	1.000000	66666.000000	26.410000	49.997000	34.219000	41.813000	26.960000	66666.000000	66666.000000
2021.12.17 20:01:18	0	0	NaN	NaN	1048.840000	1034.320000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	1.000000	66666.000000	26.410000	50.002000	34.230000	41.848000	26.960000	66666.000000	66666.000000
2021.12.17 20:01:19	0	0	NaN	NaN	1048.880000	1034.290000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.988000	34.230000	41.848000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:20	0	0	NaN	NaN	1048.920000	1034.340000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.002000	34.230000	41.814000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:21	0	0	NaN	NaN	1048.870000	1034.340000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.992000	34.230000	41.848000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:22	0	0	NaN	NaN	1048.880000	1034.320000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.000000	34.219000	41.847000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:23	0	0	NaN	NaN	1048.920000	1034.320000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.996000	34.239000	41.849000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:24	0	0	NaN	NaN	1048.910000	1034.320000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.998000	34.230000	41.881000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:25	0	0	NaN	NaN	1048.890000	1034.320000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.985000	34.230000	41.881000	26.840000	66666.000000	66666.000000
2021.12.17 20:01:26	0	0	NaN	NaN	1048.920000	1034.360000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.992000	34.230000	41.881000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:27	0	0	NaN	NaN	1048.910000	1034.340000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.988000	34.219000	41.880000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:28	0	0	NaN	NaN	1048.880000	1034.320000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	1.000000	66666.000000	26.410000	49.994000	34.219000	41.847000	26.960000	66666.000000	66666.000000
2021.12.17 20:01:29	0	0	NaN	NaN	1048.940000	1034.350000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.997000	34.219000	41.880000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:30	0	0	NaN	NaN	1048.880000	1034.360000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.130000	49.999000	34.239000	41.883000	26.680000	66666.000000	66666.000000
2021.12.17 20:01:31	0	0	NaN	NaN	1048.950000	1034.380000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.130000	50.004000	34.239000	41.883000	26.680000	66666.000000	66666.000000
2021.12.17 20:01:32	0	0	NaN	NaN	1048.940000	1034.400000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.140000	49.994000	34.219000	41.880000	26.680000	66666.000000	66666.000000
2021.12.17 20:01:33	0	0	NaN	NaN	1048.980000	1034.360000	1.000000	0.000000	22214.000000	15097.000000	47.000000	-83.580000	1.000000	66666.000000	26.020000	49.998000	34.239000	41.883000	26.560000	66666.000000	66666.000000
2021.12.17 20:01:34	0	0	NaN	NaN	1048.960000	1034.380000	1.000000	0.000000	22214.000000	15097.000000	47.000000	-83.580000	1.000000	66666.000000	26.020000	49.996000	34.239000	41.883000	26.560000	66666.000000	66666.000000
2021.12.17 20:01:35	0	0	NaN	NaN	1048.920000	1034.420000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.130000	50.005000	34.219000	41.880000	26.680000	66666.000000	66666.000000
2021.12.17 20:01:36	0	0	NaN	NaN	1048.940000	1034.390000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.140000	50.005000	34.219000	41.880000	26.680000	66666.000000	66666.000000
2021.12.17 20:01:37	0	0	NaN	NaN	1048.950000	1034.400000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.130000	50.012000	34.249000	41.884000	26.680000	66666.000000	66666.000000
2021.12.17 20:01:38	0	0	NaN	NaN	1048.960000	1034.380000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.130000	50.006000	34.230000	41.915000	26.680000	66666.000000	66666.000000
2021.12.17 20:01:39	0	0	NaN	NaN	1048.990000	1034.400000	1.000000	0.000000	22214.000000	15097.000000	47.000000	-83.580000	1.000000	66666.000000	26.020000	49.995000	34.239000	41.916000	26.570000	66666.000000	66666.000000
2021.12.17 20:01:40	0	0	NaN	NaN	1048.960000	1034.380000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.190000	50.002000	34.249000	41.951000	26.730000	66666.000000	66666.000000
2021.12.17 20:01:41	0	0	NaN	NaN	1048.980000	1034.400000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.007000	34.239000	41.916000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:42	0	0	NaN	NaN	1048.990000	1034.400000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.130000	49.996000	34.239000	41.916000	26.680000	66666.000000	66666.000000
2021.12.17 20:01:43	0	0	NaN	NaN	1048.980000	1034.430000	1.000000	0.000000	22213.000000	15097.000000	47.000000	-83.300000	1.000000	66666.000000	26.140000	50.004000	34.230000	41.948000	26.680000	66666.000000	66666.000000
2021.12.17 20:01:44	0	0	NaN	NaN	1049.020000	1034.430000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.190000	49.983000	34.230000	41.948000	26.740000	66666.000000	66666.000000
2021.12.17 20:01:45	0	0	NaN	NaN	1049.000000	1034.440000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.190000	49.995000	34.230000	41.948000	26.740000	66666.000000	66666.000000
2021.12.17 20:01:46	0	0	NaN	NaN	1048.990000	1034.390000	1.000000	0.000000	22214.000000	15098.000000	47.000000	-83.168000	1.000000	66666.000000	26.190000	50.004000	34.230000	41.948000	26.730000	66666.000000	66666.000000
2021.12.17 20:01:47	0	0	NaN	NaN	1049.000000	1034.390000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.988000	34.230000	41.948000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:48	0	0	NaN	NaN	1048.990000	1034.430000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.001000	34.230000	41.948000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:49	0	0	NaN	NaN	1049.050000	1034.430000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.008000	34.230000	41.948000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:50	0	0	NaN	NaN	1049.000000	1034.400000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.002000	34.239000	41.949000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:51	0	0	NaN	NaN	1049.020000	1034.430000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.011000	34.249000	41.951000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:52	0	0	NaN	NaN	1049.000000	1034.400000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.004000	34.249000	41.984000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:53	0	0	NaN	NaN	1049.030000	1034.390000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.009000	34.249000	41.984000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:54	0	0	NaN	NaN	1049.060000	1034.440000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.310000	50.001000	34.209000	41.980000	26.860000	66666.000000	66666.000000
2021.12.17 20:01:55	0	0	NaN	NaN	1049.060000	1034.390000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	1.000000	66666.000000	26.420000	50.004000	34.219000	42.014000	26.970000	66666.000000	66666.000000
2021.12.17 20:01:56	0	0	NaN	NaN	1049.070000	1034.420000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	1.000000	66666.000000	26.410000	49.999000	34.249000	41.984000	26.970000	66666.000000	66666.000000
2021.12.17 20:01:57	0	0	NaN	NaN	1049.030000	1034.420000	1.000000	0.000000	22212.000000	15098.000000	47.000000	-82.607000	1.000000	66666.000000	26.410000	50.008000	34.239000	41.983000	26.970000	66666.000000	66666.000000
2021.12.17 20:01:58	0	0	NaN	NaN	1049.060000	1034.420000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	50.004000	34.249000	41.984000	26.850000	66666.000000	66666.000000
2021.12.17 20:01:59	0	0	NaN	NaN	1049.070000	1034.400000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.996000	34.249000	41.984000	26.850000	66666.000000	66666.000000
2021.12.17 20:02:00	0	0	NaN	NaN	1049.070000	1034.400000	1.000000	0.000000	22213.000000	15098.000000	47.000000	-82.888000	1.000000	66666.000000	26.300000	49.996000	34.249000	42.018000	26.850000	66666.000000	66666.000000
