$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.11 20:00:10
$Filename; CO2FT_A ZeroCycle 20211211 200010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.11 20:00:31	12288	1	NaN	NaN	1023.640000	1000.220000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.540000	50.012000	32.069000	39.373000	27.180000	66666.000000	66666.000000
2021.12.11 20:00:32	12288	1	NaN	NaN	1023.600000	1000.210000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.540000	49.998000	32.060000	39.372000	27.180000	66666.000000	66666.000000
2021.12.11 20:00:33	12288	1	NaN	NaN	1023.650000	1000.240000	1.000000	0.000000	22221.000000	15113.000000	46.700000	-79.005000	3.000000	66666.000000	27.310000	49.995000	32.079000	39.441000	26.960000	66666.000000	66666.000000
2021.12.11 20:00:34	0	0	NaN	NaN	1023.630000	1000.250000	1.000000	0.000000	22221.000000	15113.000000	46.700000	-79.005000	3.000000	66666.000000	27.310000	50.000000	32.069000	39.407000	26.960000	66666.000000	66666.000000
2021.12.11 20:00:35	0	0	NaN	NaN	1023.600000	1000.280000	1.000000	0.000000	22221.000000	15113.000000	46.700000	-79.005000	3.000000	66666.000000	27.310000	50.001000	32.069000	39.440000	26.960000	66666.000000	66666.000000
2021.12.11 20:00:36	0	0	NaN	NaN	1023.630000	1000.300000	1.000000	0.000000	22221.000000	15113.000000	46.700000	-79.005000	3.000000	66666.000000	27.310000	49.997000	32.069000	39.474000	26.960000	66666.000000	66666.000000
2021.12.11 20:00:37	0	0	NaN	NaN	1023.630000	1000.330000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.984000	32.069000	39.474000	26.790000	66666.000000	66666.000000
2021.12.11 20:00:38	0	0	NaN	NaN	1023.640000	1000.290000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.996000	32.079000	39.508000	26.790000	66666.000000	66666.000000
2021.12.11 20:00:39	0	0	NaN	NaN	1023.670000	1000.330000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.996000	32.069000	39.574000	26.790000	66666.000000	66666.000000
2021.12.11 20:00:40	0	0	NaN	NaN	1023.650000	1000.300000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.007000	32.090000	39.543000	26.790000	66666.000000	66666.000000
2021.12.11 20:00:41	0	0	NaN	NaN	1023.680000	1000.320000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.999000	32.079000	39.575000	26.790000	66666.000000	66666.000000
2021.12.11 20:00:42	0	0	NaN	NaN	1023.670000	1000.300000	1.000000	0.000000	22221.000000	15113.000000	46.700000	-79.005000	3.000000	66666.000000	27.310000	49.995000	32.079000	39.575000	26.960000	66666.000000	66666.000000
2021.12.11 20:00:43	0	0	NaN	NaN	1023.650000	1000.370000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.997000	32.079000	39.575000	26.790000	66666.000000	66666.000000
2021.12.11 20:00:44	0	0	NaN	NaN	1023.700000	1000.390000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.988000	32.079000	39.575000	26.790000	66666.000000	66666.000000
2021.12.11 20:00:45	0	0	NaN	NaN	1023.720000	1000.430000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.992000	32.079000	39.642000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:46	0	0	NaN	NaN	1023.720000	1000.470000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	49.991000	32.060000	39.607000	26.690000	66666.000000	66666.000000
2021.12.11 20:00:47	0	0	NaN	NaN	1023.700000	1000.510000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.991000	32.060000	39.640000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:48	0	0	NaN	NaN	1023.680000	1000.520000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.003000	32.060000	39.640000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:49	0	0	NaN	NaN	1023.740000	1000.520000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.998000	32.079000	39.642000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:50	0	0	NaN	NaN	1023.740000	1000.520000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.006000	32.090000	39.677000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:51	0	0	NaN	NaN	1023.720000	1000.570000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.984000	32.079000	39.642000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:52	0	0	NaN	NaN	1023.720000	1000.550000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.002000	32.079000	39.676000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:53	0	0	NaN	NaN	1023.720000	1000.550000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.003000	32.090000	39.710000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:54	0	0	NaN	NaN	1023.700000	1000.580000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.995000	32.090000	39.710000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:55	0	0	NaN	NaN	1023.750000	1000.570000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.003000	32.069000	39.708000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:56	0	0	NaN	NaN	1023.760000	1000.540000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.005000	32.079000	39.676000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:57	0	0	NaN	NaN	1023.780000	1000.540000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.995000	32.099000	39.711000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:58	0	0	NaN	NaN	1023.780000	1000.570000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.009000	32.090000	39.677000	26.800000	66666.000000	66666.000000
2021.12.11 20:00:59	0	0	NaN	NaN	1023.720000	1000.570000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.990000	32.090000	39.677000	26.800000	66666.000000	66666.000000
2021.12.11 20:01:00	0	0	NaN	NaN	1023.780000	1000.550000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	49.991000	32.090000	39.744000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:01	0	0	NaN	NaN	1023.750000	1000.550000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.004000	32.090000	39.710000	26.800000	66666.000000	66666.000000
2021.12.11 20:01:02	0	0	NaN	NaN	1023.740000	1000.580000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.989000	32.090000	39.744000	26.800000	66666.000000	66666.000000
2021.12.11 20:01:03	0	0	NaN	NaN	1023.820000	1000.610000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.002000	32.090000	39.777000	26.800000	66666.000000	66666.000000
2021.12.11 20:01:04	0	0	NaN	NaN	1023.830000	1000.590000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	50.005000	32.079000	39.743000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:05	0	0	NaN	NaN	1023.780000	1000.580000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	49.997000	32.079000	39.743000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:06	0	0	NaN	NaN	1023.780000	1000.630000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	50.001000	32.090000	39.777000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:07	0	0	NaN	NaN	1023.800000	1000.570000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.013000	32.090000	39.777000	26.850000	66666.000000	66666.000000
2021.12.11 20:01:08	0	0	NaN	NaN	1023.800000	1000.620000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.007000	32.079000	39.776000	26.860000	66666.000000	66666.000000
2021.12.11 20:01:09	0	0	NaN	NaN	1023.800000	1000.620000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	50.000000	32.079000	39.776000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:10	0	0	NaN	NaN	1023.800000	1000.590000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.020000	50.010000	32.099000	39.778000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:11	0	0	NaN	NaN	1023.860000	1000.580000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	50.004000	32.099000	39.778000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:12	0	0	NaN	NaN	1023.830000	1000.620000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.003000	32.069000	39.809000	26.860000	66666.000000	66666.000000
2021.12.11 20:01:13	0	0	NaN	NaN	1023.870000	1000.660000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	49.994000	32.069000	39.809000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:14	0	0	NaN	NaN	1023.850000	1000.630000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.000000	32.090000	39.811000	26.860000	66666.000000	66666.000000
2021.12.11 20:01:15	0	0	NaN	NaN	1023.830000	1000.620000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.001000	32.079000	39.810000	26.860000	66666.000000	66666.000000
2021.12.11 20:01:16	0	0	NaN	NaN	1023.890000	1000.630000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	49.990000	32.079000	39.810000	26.860000	66666.000000	66666.000000
2021.12.11 20:01:17	0	0	NaN	NaN	1023.850000	1000.610000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.004000	32.079000	39.843000	26.860000	66666.000000	66666.000000
2021.12.11 20:01:18	0	0	NaN	NaN	1023.820000	1000.610000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.000000	32.090000	39.911000	26.860000	66666.000000	66666.000000
2021.12.11 20:01:19	0	0	NaN	NaN	1023.870000	1000.680000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	49.970000	32.090000	39.878000	26.860000	66666.000000	66666.000000
2021.12.11 20:01:20	0	0	NaN	NaN	1023.860000	1000.690000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	50.006000	32.099000	39.879000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:21	0	0	NaN	NaN	1023.830000	1000.690000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	50.000000	32.099000	39.845000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:22	0	0	NaN	NaN	1023.890000	1000.680000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	49.988000	32.099000	39.845000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:23	0	0	NaN	NaN	1023.900000	1000.660000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	50.000000	32.079000	39.843000	26.690000	66666.000000	66666.000000
2021.12.11 20:01:24	0	0	NaN	NaN	1023.860000	1000.680000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.000000	32.099000	39.845000	26.810000	66666.000000	66666.000000
2021.12.11 20:01:25	0	0	NaN	NaN	1023.870000	1000.690000	1.000000	0.000000	22221.000000	15113.000000	46.700000	-79.005000	3.000000	66666.000000	27.310000	49.998000	32.079000	39.910000	26.980000	66666.000000	66666.000000
2021.12.11 20:01:26	0	0	NaN	NaN	1023.850000	1000.680000	1.000000	0.000000	22221.000000	15113.000000	46.700000	-79.005000	3.000000	66666.000000	27.310000	49.992000	32.099000	39.845000	26.970000	66666.000000	66666.000000
2021.12.11 20:01:27	0	0	NaN	NaN	1023.930000	1000.660000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.008000	32.099000	39.912000	26.810000	66666.000000	66666.000000
2021.12.11 20:01:28	0	0	NaN	NaN	1023.910000	1000.690000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	50.000000	32.099000	39.912000	26.810000	66666.000000	66666.000000
2021.12.11 20:01:29	0	0	NaN	NaN	1023.890000	1000.700000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.140000	49.989000	32.109000	39.913000	26.810000	66666.000000	66666.000000
2021.12.11 20:01:30	0	0	NaN	NaN	1023.910000	1000.690000	1.000000	0.000000	22221.000000	15111.000000	46.700000	-79.828000	3.000000	66666.000000	26.980000	50.001000	32.079000	39.910000	26.640000	66666.000000	66666.000000
2021.12.11 20:01:31	0	0	NaN	NaN	1023.930000	1000.680000	1.000000	0.000000	22221.000000	15111.000000	46.700000	-79.828000	3.000000	66666.000000	26.980000	49.998000	32.090000	39.945000	26.640000	66666.000000	66666.000000
2021.12.11 20:01:32	0	0	NaN	NaN	1023.900000	1000.680000	1.000000	0.000000	22221.000000	15111.000000	46.700000	-79.828000	3.000000	66666.000000	26.980000	49.997000	32.079000	39.877000	26.640000	66666.000000	66666.000000
2021.12.11 20:01:33	0	0	NaN	NaN	1023.930000	1000.680000	1.000000	0.000000	22221.000000	15111.000000	46.700000	-79.828000	3.000000	66666.000000	26.980000	50.000000	32.079000	39.877000	26.640000	66666.000000	66666.000000
2021.12.11 20:01:34	0	0	NaN	NaN	1023.930000	1000.680000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.150000	49.984000	32.090000	39.911000	26.810000	66666.000000	66666.000000
2021.12.11 20:01:35	0	0	NaN	NaN	1024.010000	1000.660000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.150000	50.001000	32.069000	39.909000	26.810000	66666.000000	66666.000000
2021.12.11 20:01:36	0	0	NaN	NaN	1023.960000	1000.700000	1.000000	0.000000	22221.000000	15111.000000	46.700000	-79.828000	3.000000	66666.000000	26.980000	49.994000	32.099000	39.912000	26.640000	66666.000000	66666.000000
2021.12.11 20:01:37	0	0	NaN	NaN	1023.960000	1000.800000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.150000	50.009000	32.099000	39.946000	26.810000	66666.000000	66666.000000
2021.12.11 20:01:38	0	0	NaN	NaN	1023.970000	1000.790000	1.000000	0.000000	22221.000000	15111.000000	46.700000	-79.828000	3.000000	66666.000000	26.980000	50.004000	32.099000	39.946000	26.640000	66666.000000	66666.000000
2021.12.11 20:01:39	0	0	NaN	NaN	1024.000000	1000.740000	1.000000	0.000000	22221.000000	15111.000000	46.700000	-79.828000	3.000000	66666.000000	26.980000	50.007000	32.099000	39.946000	26.640000	66666.000000	66666.000000
2021.12.11 20:01:40	0	0	NaN	NaN	1023.940000	1000.760000	1.000000	0.000000	22221.000000	15111.000000	46.700000	-79.828000	3.000000	66666.000000	26.980000	50.006000	32.090000	39.945000	26.640000	66666.000000	66666.000000
2021.12.11 20:01:41	0	0	NaN	NaN	1023.970000	1000.790000	1.000000	0.000000	22221.000000	15111.000000	46.700000	-79.828000	3.000000	66666.000000	26.980000	50.008000	32.099000	39.979000	26.640000	66666.000000	66666.000000
2021.12.11 20:01:42	0	0	NaN	NaN	1023.980000	1000.740000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.150000	50.008000	32.099000	39.979000	26.810000	66666.000000	66666.000000
2021.12.11 20:01:43	0	0	NaN	NaN	1023.980000	1000.800000	1.000000	0.000000	22221.000000	15112.000000	46.700000	-79.416000	3.000000	66666.000000	27.150000	50.000000	32.079000	39.977000	26.810000	66666.000000	66666.000000
2021.12.11 20:01:44	0	0	NaN	NaN	1023.980000	1000.770000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	49.999000	32.099000	39.979000	26.700000	66666.000000	66666.000000
2021.12.11 20:01:45	0	0	NaN	NaN	1024.000000	1000.760000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	49.996000	32.099000	39.979000	26.700000	66666.000000	66666.000000
2021.12.11 20:01:46	0	0	NaN	NaN	1024.010000	1000.740000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	50.012000	32.099000	39.946000	26.700000	66666.000000	66666.000000
2021.12.11 20:01:47	0	0	NaN	NaN	1024.020000	1000.790000	1.000000	0.000000	22222.000000	15112.000000	46.700000	-79.697000	3.000000	66666.000000	27.030000	49.996000	32.109000	39.980000	26.700000	66666.000000	66666.000000
2021.12.11 20:01:48	0	0	NaN	NaN	1024.010000	1000.770000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	49.998000	32.099000	40.013000	26.870000	66666.000000	66666.000000
2021.12.11 20:01:49	0	0	NaN	NaN	1024.000000	1000.770000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.013000	32.109000	40.014000	26.860000	66666.000000	66666.000000
2021.12.11 20:01:50	0	0	NaN	NaN	1024.000000	1000.770000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.010000	32.109000	40.014000	26.860000	66666.000000	66666.000000
2021.12.11 20:01:51	0	0	NaN	NaN	1023.980000	1000.800000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.007000	32.099000	39.979000	26.870000	66666.000000	66666.000000
2021.12.11 20:01:52	0	0	NaN	NaN	1024.000000	1000.800000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	49.998000	32.099000	40.013000	26.870000	66666.000000	66666.000000
2021.12.11 20:01:53	0	0	NaN	NaN	1024.040000	1000.790000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	49.997000	32.109000	40.047000	26.870000	66666.000000	66666.000000
2021.12.11 20:01:54	0	0	NaN	NaN	1024.010000	1000.810000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.013000	32.090000	39.978000	26.870000	66666.000000	66666.000000
2021.12.11 20:01:55	0	0	NaN	NaN	1024.070000	1000.790000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.002000	32.099000	40.013000	26.870000	66666.000000	66666.000000
2021.12.11 20:01:56	0	0	NaN	NaN	1024.020000	1000.830000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	50.008000	32.099000	40.013000	26.870000	66666.000000	66666.000000
2021.12.11 20:01:57	0	0	NaN	NaN	1024.080000	1000.800000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	49.991000	32.090000	40.045000	26.870000	66666.000000	66666.000000
2021.12.11 20:01:58	0	0	NaN	NaN	1024.080000	1000.830000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	49.984000	32.090000	39.978000	26.870000	66666.000000	66666.000000
2021.12.11 20:01:59	0	0	NaN	NaN	1024.070000	1000.830000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.200000	49.995000	32.109000	40.047000	26.870000	66666.000000	66666.000000
2021.12.11 20:02:00	0	0	NaN	NaN	1024.120000	1000.840000	1.000000	0.000000	22222.000000	15113.000000	46.700000	-79.285000	3.000000	66666.000000	27.210000	49.995000	32.090000	40.045000	26.870000	66666.000000	66666.000000
