$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.08 20:00:10
$Filename; CO2FT_A ZeroCycle 20211208 200010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.08 20:00:24	12288	1	NaN	NaN	1014.070000	1000.870000	1.000000	0.000000	21603.000000	15125.000000	46.700000	98.951000	145.000000	66666.000000	124.030000	49.994000	32.480000	40.287000	122.520000	66666.000000	66666.000000
2021.12.08 20:00:25	12288	1	NaN	NaN	1014.150000	1000.920000	1.000000	0.000000	21700.000000	15125.000000	46.800000	71.814000	103.000000	66666.000000	106.230000	49.994000	32.459000	40.386000	104.940000	66666.000000	66666.000000
2021.12.08 20:00:26	12288	1	NaN	NaN	1014.150000	1000.990000	1.000000	0.000000	21794.000000	15118.000000	46.800000	42.673000	103.000000	66666.000000	88.330000	49.998000	32.480000	40.488000	87.260000	66666.000000	66666.000000
2021.12.08 20:00:27	12288	1	NaN	NaN	1014.120000	1001.010000	1.000000	0.000000	21977.000000	15114.000000	46.800000	-10.212000	64.000000	66666.000000	59.000000	50.005000	32.480000	40.555000	58.290000	66666.000000	66666.000000
2021.12.08 20:00:28	12288	1	NaN	NaN	1014.150000	1001.030000	1.000000	0.000000	22070.000000	15111.000000	46.800000	-37.495000	46.000000	66666.000000	45.460000	50.001000	32.480000	40.622000	44.920000	66666.000000	66666.000000
2021.12.08 20:00:29	12288	1	NaN	NaN	1014.140000	1001.020000	1.000000	0.000000	22158.000000	15111.000000	46.800000	-62.155000	13.000000	66666.000000	34.170000	50.000000	32.480000	40.722000	33.760000	66666.000000	66666.000000
2021.12.08 20:00:30	12288	1	NaN	NaN	1014.120000	1001.070000	1.000000	0.000000	22185.000000	15112.000000	46.800000	-69.310000	9.000000	66666.000000	31.060000	50.013000	32.480000	40.722000	30.680000	66666.000000	66666.000000
2021.12.08 20:00:31	12288	1	NaN	NaN	1014.140000	1001.100000	1.000000	0.000000	22194.000000	15110.000000	46.800000	-72.654000	7.000000	66666.000000	29.630000	50.004000	32.469000	40.721000	29.270000	66666.000000	66666.000000
2021.12.08 20:00:32	12288	1	NaN	NaN	1014.180000	1001.100000	1.000000	0.000000	22192.000000	15109.000000	46.700000	-72.525000	7.000000	66666.000000	29.680000	49.997000	32.480000	40.756000	29.330000	66666.000000	66666.000000
2021.12.08 20:00:32	12288	1	NaN	NaN	1014.150000	1001.130000	1.000000	0.000000	22193.000000	15108.000000	46.800000	-73.198000	7.000000	66666.000000	29.400000	49.982000	32.480000	40.789000	29.050000	66666.000000	66666.000000
2021.12.08 20:00:34	0	0	NaN	NaN	1014.160000	1001.120000	1.000000	0.000000	22195.000000	15112.000000	46.800000	-72.112000	7.000000	66666.000000	29.860000	49.975000	32.480000	40.789000	29.500000	66666.000000	66666.000000
2021.12.08 20:00:35	0	0	NaN	NaN	1014.190000	1001.140000	1.000000	0.000000	22198.000000	15112.000000	46.800000	-72.952000	7.000000	66666.000000	29.500000	50.001000	32.480000	40.789000	29.150000	66666.000000	66666.000000
2021.12.08 20:00:36	0	0	NaN	NaN	1014.190000	1001.170000	1.000000	0.000000	22196.000000	15110.000000	46.800000	-73.215000	7.000000	66666.000000	29.390000	49.999000	32.489000	40.824000	29.040000	66666.000000	66666.000000
2021.12.08 20:00:37	0	0	NaN	NaN	1014.180000	1001.200000	1.000000	0.000000	22193.000000	15108.000000	46.800000	-73.198000	7.000000	66666.000000	29.400000	49.994000	32.480000	40.889000	29.050000	66666.000000	66666.000000
2021.12.08 20:00:38	0	0	NaN	NaN	1014.190000	1001.230000	1.000000	0.000000	22193.000000	15109.000000	46.800000	-72.786000	7.000000	66666.000000	29.570000	49.995000	32.480000	40.856000	29.220000	66666.000000	66666.000000
2021.12.08 20:00:39	0	0	NaN	NaN	1014.180000	1001.240000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.270000	50.000000	32.480000	40.889000	28.920000	66666.000000	66666.000000
2021.12.08 20:00:40	0	0	NaN	NaN	1014.210000	1001.280000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.270000	50.005000	32.480000	40.889000	28.930000	66666.000000	66666.000000
2021.12.08 20:00:41	0	0	NaN	NaN	1014.210000	1001.350000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	49.998000	32.480000	40.889000	28.870000	66666.000000	66666.000000
2021.12.08 20:00:42	0	0	NaN	NaN	1014.230000	1001.350000	1.000000	0.000000	22194.000000	15108.000000	46.800000	-73.478000	6.000000	66666.000000	29.280000	49.998000	32.469000	40.955000	28.940000	66666.000000	66666.000000
2021.12.08 20:00:43	0	0	NaN	NaN	1014.180000	1001.420000	1.000000	0.000000	22195.000000	15108.000000	46.700000	-73.778000	6.000000	66666.000000	29.150000	49.994000	32.469000	40.922000	28.810000	66666.000000	66666.000000
2021.12.08 20:00:44	0	0	NaN	NaN	1014.250000	1001.470000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	50.004000	32.480000	40.956000	28.880000	66666.000000	66666.000000
2021.12.08 20:00:45	0	0	NaN	NaN	1014.220000	1001.460000	1.000000	0.000000	22195.000000	15108.000000	46.700000	-73.778000	6.000000	66666.000000	29.150000	49.992000	32.489000	40.957000	28.810000	66666.000000	66666.000000
2021.12.08 20:00:46	0	0	NaN	NaN	1014.220000	1001.490000	1.000000	0.000000	22195.000000	15108.000000	46.700000	-73.778000	6.000000	66666.000000	29.150000	50.001000	32.480000	40.956000	28.810000	66666.000000	66666.000000
2021.12.08 20:00:47	0	0	NaN	NaN	1014.210000	1001.510000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	49.996000	32.480000	40.956000	28.880000	66666.000000	66666.000000
2021.12.08 20:00:47	0	0	NaN	NaN	1014.260000	1001.540000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.100000	49.992000	32.480000	41.023000	28.760000	66666.000000	66666.000000
2021.12.08 20:00:49	0	0	NaN	NaN	1014.230000	1001.600000	1.000000	0.000000	22196.000000	15107.000000	46.800000	-74.451000	6.000000	66666.000000	28.870000	50.005000	32.480000	41.023000	28.540000	66666.000000	66666.000000
2021.12.08 20:00:50	0	0	NaN	NaN	1014.230000	1001.610000	1.000000	0.000000	22196.000000	15107.000000	46.800000	-74.451000	6.000000	66666.000000	28.870000	49.996000	32.489000	40.991000	28.540000	66666.000000	66666.000000
2021.12.08 20:00:51	0	0	NaN	NaN	1014.290000	1001.600000	1.000000	0.000000	22194.000000	15107.000000	46.800000	-73.890000	6.000000	66666.000000	29.110000	50.002000	32.480000	41.023000	28.770000	66666.000000	66666.000000
2021.12.08 20:00:52	0	0	NaN	NaN	1014.230000	1001.650000	1.000000	0.000000	22196.000000	15108.000000	46.800000	-74.039000	6.000000	66666.000000	29.040000	49.985000	32.480000	41.023000	28.710000	66666.000000	66666.000000
2021.12.08 20:00:53	0	0	NaN	NaN	1014.270000	1001.650000	1.000000	0.000000	22198.000000	15111.000000	46.700000	-73.384000	6.000000	66666.000000	29.320000	49.997000	32.469000	41.022000	28.990000	66666.000000	66666.000000
2021.12.08 20:00:54	0	0	NaN	NaN	1014.290000	1001.710000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.280000	50.005000	32.469000	41.022000	28.940000	66666.000000	66666.000000
2021.12.08 20:00:54	0	0	NaN	NaN	1014.290000	1001.730000	1.000000	0.000000	22195.000000	15108.000000	46.800000	-73.758000	6.000000	66666.000000	29.160000	50.003000	32.469000	41.089000	28.830000	66666.000000	66666.000000
2021.12.08 20:00:56	0	0	NaN	NaN	1014.300000	1001.750000	1.000000	0.000000	22194.000000	15108.000000	46.800000	-73.478000	6.000000	66666.000000	29.280000	49.995000	32.480000	41.057000	28.950000	66666.000000	66666.000000
2021.12.08 20:00:57	0	0	NaN	NaN	1014.320000	1001.790000	1.000000	0.000000	22194.000000	15108.000000	46.800000	-73.478000	6.000000	66666.000000	29.280000	49.989000	32.480000	41.090000	28.950000	66666.000000	66666.000000
2021.12.08 20:00:58	0	0	NaN	NaN	1014.290000	1001.840000	1.000000	0.000000	22198.000000	15111.000000	46.800000	-73.364000	6.000000	66666.000000	29.330000	50.013000	32.480000	41.090000	29.000000	66666.000000	66666.000000
2021.12.08 20:00:59	0	0	NaN	NaN	1014.320000	1001.860000	1.000000	0.000000	22198.000000	15111.000000	46.800000	-73.364000	7.000000	66666.000000	29.330000	50.006000	32.480000	41.123000	29.000000	66666.000000	66666.000000
2021.12.08 20:01:00	0	0	NaN	NaN	1014.300000	1001.900000	1.000000	0.000000	22198.000000	15111.000000	46.800000	-73.364000	7.000000	66666.000000	29.330000	50.002000	32.480000	41.090000	29.000000	66666.000000	66666.000000
2021.12.08 20:01:01	0	0	NaN	NaN	1014.270000	1001.940000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	7.000000	66666.000000	29.220000	50.010000	32.489000	41.091000	28.890000	66666.000000	66666.000000
2021.12.08 20:01:02	0	0	NaN	NaN	1014.320000	1001.950000	1.000000	0.000000	22195.000000	15109.000000	46.800000	-73.347000	7.000000	66666.000000	29.340000	49.998000	32.480000	41.090000	29.010000	66666.000000	66666.000000
2021.12.08 20:01:03	0	0	NaN	NaN	1014.290000	1001.940000	1.000000	0.000000	22196.000000	15110.000000	46.800000	-73.215000	7.000000	66666.000000	29.390000	49.992000	32.469000	41.089000	29.070000	66666.000000	66666.000000
2021.12.08 20:01:04	0	0	NaN	NaN	1014.260000	1002.040000	1.000000	0.000000	22197.000000	15111.000000	46.800000	-73.084000	7.000000	66666.000000	29.450000	49.999000	32.469000	41.089000	29.120000	66666.000000	66666.000000
2021.12.08 20:01:05	0	0	NaN	NaN	1014.320000	1002.090000	1.000000	0.000000	22199.000000	15111.000000	46.800000	-73.644000	7.000000	66666.000000	29.210000	49.998000	32.489000	41.124000	28.890000	66666.000000	66666.000000
2021.12.08 20:01:06	0	0	NaN	NaN	1014.330000	1002.100000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.280000	49.999000	32.480000	41.157000	28.950000	66666.000000	66666.000000
2021.12.08 20:01:07	0	0	NaN	NaN	1014.290000	1002.120000	1.000000	0.000000	22196.000000	15109.000000	46.700000	-73.646000	6.000000	66666.000000	29.210000	50.010000	32.469000	41.156000	28.890000	66666.000000	66666.000000
2021.12.08 20:01:08	0	0	NaN	NaN	1014.320000	1002.150000	1.000000	0.000000	22196.000000	15110.000000	46.800000	-73.215000	6.000000	66666.000000	29.390000	50.004000	32.480000	41.157000	29.070000	66666.000000	66666.000000
2021.12.08 20:01:09	0	0	NaN	NaN	1014.260000	1002.210000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.270000	50.006000	32.480000	41.157000	28.960000	66666.000000	66666.000000
2021.12.08 20:01:10	0	0	NaN	NaN	1014.330000	1002.210000	1.000000	0.000000	22198.000000	15111.000000	46.800000	-73.364000	6.000000	66666.000000	29.330000	50.006000	32.480000	41.157000	29.010000	66666.000000	66666.000000
2021.12.08 20:01:11	0	0	NaN	NaN	1014.290000	1002.260000	1.000000	0.000000	22198.000000	15111.000000	46.800000	-73.364000	7.000000	66666.000000	29.330000	49.996000	32.480000	41.157000	29.010000	66666.000000	66666.000000
2021.12.08 20:01:12	0	0	NaN	NaN	1014.320000	1002.340000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.280000	50.008000	32.480000	41.157000	28.960000	66666.000000	66666.000000
2021.12.08 20:01:13	0	0	NaN	NaN	1014.320000	1002.340000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.280000	50.006000	32.469000	41.189000	28.960000	66666.000000	66666.000000
2021.12.08 20:01:14	0	0	NaN	NaN	1014.370000	1002.380000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	49.996000	32.489000	41.191000	28.910000	66666.000000	66666.000000
2021.12.08 20:01:15	0	0	NaN	NaN	1014.270000	1002.420000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	50.012000	32.489000	41.191000	28.910000	66666.000000	66666.000000
2021.12.08 20:01:16	0	0	NaN	NaN	1014.340000	1002.500000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.100000	50.002000	32.480000	41.190000	28.790000	66666.000000	66666.000000
2021.12.08 20:01:17	0	0	NaN	NaN	1014.380000	1002.490000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.100000	49.997000	32.489000	41.225000	28.790000	66666.000000	66666.000000
2021.12.08 20:01:18	0	0	NaN	NaN	1014.330000	1002.540000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.100000	49.978000	32.480000	41.224000	28.790000	66666.000000	66666.000000
2021.12.08 20:01:19	0	0	NaN	NaN	1014.330000	1002.570000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.100000	49.999000	32.489000	41.225000	28.790000	66666.000000	66666.000000
2021.12.08 20:01:20	0	0	NaN	NaN	1014.360000	1002.600000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	50.000000	32.489000	41.225000	28.910000	66666.000000	66666.000000
2021.12.08 20:01:21	0	0	NaN	NaN	1014.380000	1002.600000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.100000	50.015000	32.489000	41.225000	28.800000	66666.000000	66666.000000
2021.12.08 20:01:22	0	0	NaN	NaN	1014.370000	1002.630000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.100000	50.005000	32.489000	41.225000	28.800000	66666.000000	66666.000000
2021.12.08 20:01:23	0	0	NaN	NaN	1014.410000	1002.650000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.100000	50.003000	32.499000	41.259000	28.800000	66666.000000	66666.000000
2021.12.08 20:01:24	0	0	NaN	NaN	1014.330000	1002.680000	1.000000	0.000000	22196.000000	15108.000000	46.800000	-74.039000	6.000000	66666.000000	29.050000	50.001000	32.480000	41.224000	28.740000	66666.000000	66666.000000
2021.12.08 20:01:25	0	0	NaN	NaN	1014.400000	1002.720000	1.000000	0.000000	22197.000000	15108.000000	46.800000	-74.319000	6.000000	66666.000000	28.930000	49.995000	32.469000	41.223000	28.630000	66666.000000	66666.000000
2021.12.08 20:01:26	0	0	NaN	NaN	1014.360000	1002.750000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.100000	49.982000	32.480000	41.224000	28.800000	66666.000000	66666.000000
2021.12.08 20:01:27	0	0	NaN	NaN	1014.380000	1002.820000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.100000	50.000000	32.480000	41.224000	28.800000	66666.000000	66666.000000
2021.12.08 20:01:28	0	0	NaN	NaN	1014.440000	1002.830000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.110000	50.004000	32.480000	41.257000	28.810000	66666.000000	66666.000000
2021.12.08 20:01:29	0	0	NaN	NaN	1014.370000	1002.870000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	49.985000	32.459000	41.322000	28.920000	66666.000000	66666.000000
2021.12.08 20:01:30	0	0	NaN	NaN	1014.470000	1002.900000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	49.998000	32.480000	41.257000	28.930000	66666.000000	66666.000000
2021.12.08 20:01:31	0	0	NaN	NaN	1014.430000	1002.930000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.280000	49.999000	32.489000	41.258000	28.980000	66666.000000	66666.000000
2021.12.08 20:01:32	0	0	NaN	NaN	1014.400000	1003.000000	1.000000	0.000000	22198.000000	15110.000000	46.800000	-73.776000	6.000000	66666.000000	29.160000	49.992000	32.489000	41.258000	28.860000	66666.000000	66666.000000
2021.12.08 20:01:33	0	0	NaN	NaN	1014.470000	1003.050000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.280000	49.996000	32.489000	41.291000	28.980000	66666.000000	66666.000000
2021.12.08 20:01:34	0	0	NaN	NaN	1014.430000	1003.080000	1.000000	0.000000	22195.000000	15109.000000	46.800000	-73.347000	6.000000	66666.000000	29.340000	50.005000	32.489000	41.291000	29.050000	66666.000000	66666.000000
2021.12.08 20:01:35	0	0	NaN	NaN	1014.400000	1003.120000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	50.008000	32.489000	41.291000	28.930000	66666.000000	66666.000000
2021.12.08 20:01:36	0	0	NaN	NaN	1014.410000	1003.190000	1.000000	0.000000	22197.000000	15111.000000	46.800000	-73.084000	6.000000	66666.000000	29.450000	50.000000	32.499000	41.293000	29.160000	66666.000000	66666.000000
2021.12.08 20:01:37	0	0	NaN	NaN	1014.430000	1003.200000	1.000000	0.000000	22198.000000	15110.000000	46.800000	-73.776000	6.000000	66666.000000	29.160000	49.998000	32.509000	41.327000	28.870000	66666.000000	66666.000000
2021.12.08 20:01:38	0	0	NaN	NaN	1014.440000	1003.240000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	50.004000	32.509000	41.327000	28.930000	66666.000000	66666.000000
2021.12.08 20:01:38	0	0	NaN	NaN	1014.480000	1003.270000	1.000000	0.000000	22195.000000	15108.000000	46.800000	-73.758000	6.000000	66666.000000	29.170000	49.996000	32.480000	41.290000	28.880000	66666.000000	66666.000000
2021.12.08 20:01:40	0	0	NaN	NaN	1014.520000	1003.340000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.280000	50.007000	32.480000	41.290000	29.000000	66666.000000	66666.000000
2021.12.08 20:01:41	0	0	NaN	NaN	1014.430000	1003.410000	1.000000	0.000000	22198.000000	15110.000000	46.800000	-73.776000	6.000000	66666.000000	29.160000	50.001000	32.480000	41.324000	28.880000	66666.000000	66666.000000
2021.12.08 20:01:42	0	0	NaN	NaN	1014.490000	1003.490000	1.000000	0.000000	22198.000000	15110.000000	46.800000	-73.776000	6.000000	66666.000000	29.160000	50.003000	32.469000	41.323000	28.880000	66666.000000	66666.000000
2021.12.08 20:01:43	0	0	NaN	NaN	1014.510000	1003.520000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.110000	50.006000	32.489000	41.291000	28.830000	66666.000000	66666.000000
2021.12.08 20:01:44	0	0	NaN	NaN	1014.490000	1003.590000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	50.004000	32.489000	41.291000	28.950000	66666.000000	66666.000000
2021.12.08 20:01:45	0	0	NaN	NaN	1014.480000	1003.610000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	49.994000	32.499000	41.326000	28.950000	66666.000000	66666.000000
2021.12.08 20:01:46	0	0	NaN	NaN	1014.430000	1003.640000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.110000	49.997000	32.480000	41.324000	28.830000	66666.000000	66666.000000
2021.12.08 20:01:47	0	0	NaN	NaN	1014.480000	1003.670000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.110000	50.000000	32.489000	41.358000	28.830000	66666.000000	66666.000000
2021.12.08 20:01:48	0	0	NaN	NaN	1014.540000	1003.700000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.110000	50.004000	32.480000	41.357000	28.830000	66666.000000	66666.000000
2021.12.08 20:01:49	0	0	NaN	NaN	1014.490000	1003.720000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.110000	50.014000	32.480000	41.357000	28.830000	66666.000000	66666.000000
2021.12.08 20:01:50	0	0	NaN	NaN	1014.490000	1003.770000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.110000	49.998000	32.489000	41.358000	28.830000	66666.000000	66666.000000
2021.12.08 20:01:51	0	0	NaN	NaN	1014.620000	1003.790000	1.000000	0.000000	22196.000000	15108.000000	46.800000	-74.039000	6.000000	66666.000000	29.060000	50.000000	32.480000	41.357000	28.780000	66666.000000	66666.000000
2021.12.08 20:01:53	0	0	NaN	NaN	1014.510000	1003.810000	1.000000	0.000000	22196.000000	15108.000000	46.800000	-74.039000	6.000000	66666.000000	29.050000	50.006000	32.499000	41.359000	28.780000	66666.000000	66666.000000
2021.12.08 20:01:53	0	0	NaN	NaN	1014.490000	1003.850000	1.000000	0.000000	22196.000000	15109.000000	46.800000	-73.627000	6.000000	66666.000000	29.220000	50.007000	32.489000	41.358000	28.950000	66666.000000	66666.000000
2021.12.08 20:01:54	0	0	NaN	NaN	1014.550000	1003.890000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.110000	50.005000	32.480000	41.357000	28.840000	66666.000000	66666.000000
2021.12.08 20:01:55	0	0	NaN	NaN	1014.560000	1003.920000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.280000	49.996000	32.480000	41.357000	29.010000	66666.000000	66666.000000
2021.12.08 20:01:56	0	0	NaN	NaN	1014.560000	1003.960000	1.000000	0.000000	22197.000000	15110.000000	46.800000	-73.495000	6.000000	66666.000000	29.280000	49.997000	32.469000	41.389000	29.020000	66666.000000	66666.000000
2021.12.08 20:01:57	0	0	NaN	NaN	1014.590000	1003.990000	1.000000	0.000000	22196.000000	15108.000000	46.800000	-74.039000	6.000000	66666.000000	29.050000	49.997000	32.480000	41.391000	28.790000	66666.000000	66666.000000
2021.12.08 20:01:58	0	0	NaN	NaN	1014.520000	1004.010000	1.000000	0.000000	22196.000000	15108.000000	46.800000	-74.039000	6.000000	66666.000000	29.050000	50.001000	32.489000	41.358000	28.790000	66666.000000	66666.000000
2021.12.08 20:01:59	0	0	NaN	NaN	1014.560000	1003.970000	1.000000	0.000000	22197.000000	15109.000000	46.800000	-73.907000	6.000000	66666.000000	29.110000	50.011000	32.489000	41.358000	28.840000	66666.000000	66666.000000
2021.12.08 20:02:00	0	0	NaN	NaN	1014.600000	1004.050000	1.000000	0.000000	22198.000000	15110.000000	46.800000	-73.776000	6.000000	66666.000000	29.170000	50.009000	32.480000	41.424000	28.900000	66666.000000	66666.000000
