$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.14 16:00:10
$Filename; CO2FT_A ZeroCycle 20211214 160010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.14 16:00:44	0	0	NaN	NaN	1030.850000	1004.530000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	50.002000	34.079000	42.233000	26.870000	66666.000000	66666.000000
2021.12.14 16:00:45	0	0	NaN	NaN	1030.850000	1004.520000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.050000	50.004000	34.099000	42.202000	26.810000	66666.000000	66666.000000
2021.12.14 16:00:46	0	0	NaN	NaN	1030.810000	1004.510000	1.000000	0.000000	22201.000000	15098.000000	47.000000	-79.522000	3.000000	66666.000000	27.110000	50.006000	34.079000	42.267000	26.870000	66666.000000	66666.000000
2021.12.14 16:00:47	0	0	NaN	NaN	1030.860000	1004.550000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.160000	50.004000	34.099000	42.269000	26.930000	66666.000000	66666.000000
2021.12.14 16:00:48	0	0	NaN	NaN	1030.820000	1004.530000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.160000	50.009000	34.099000	42.269000	26.930000	66666.000000	66666.000000
2021.12.14 16:00:49	0	0	NaN	NaN	1030.850000	1004.530000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	3.000000	66666.000000	27.270000	49.991000	34.079000	42.267000	27.040000	66666.000000	66666.000000
2021.12.14 16:00:50	0	0	NaN	NaN	1030.850000	1004.560000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.100000	50.006000	34.079000	42.300000	26.870000	66666.000000	66666.000000
2021.12.14 16:00:51	0	0	NaN	NaN	1030.880000	1004.580000	1.000000	0.000000	22202.000000	15100.000000	47.000000	-78.977000	3.000000	66666.000000	27.330000	50.003000	34.099000	42.302000	27.100000	66666.000000	66666.000000
2021.12.14 16:00:52	0	0	NaN	NaN	1030.860000	1004.590000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.160000	50.007000	34.099000	42.302000	26.930000	66666.000000	66666.000000
2021.12.14 16:00:53	0	0	NaN	NaN	1030.850000	1004.620000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.220000	50.001000	34.090000	42.335000	26.990000	66666.000000	66666.000000
2021.12.14 16:00:54	0	0	NaN	NaN	1030.900000	1004.620000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	3.000000	66666.000000	27.270000	49.989000	34.090000	42.335000	27.040000	66666.000000	66666.000000
2021.12.14 16:00:55	0	0	NaN	NaN	1030.850000	1004.600000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	4.000000	66666.000000	27.220000	49.999000	34.079000	42.334000	26.990000	66666.000000	66666.000000
2021.12.14 16:00:56	0	0	NaN	NaN	1030.890000	1004.590000	1.000000	0.000000	22202.000000	15100.000000	47.000000	-78.977000	3.000000	66666.000000	27.330000	50.004000	34.099000	42.336000	27.100000	66666.000000	66666.000000
2021.12.14 16:00:57	0	0	NaN	NaN	1030.890000	1004.590000	1.000000	0.000000	22202.000000	15100.000000	47.000000	-78.977000	3.000000	66666.000000	27.330000	49.996000	34.099000	42.336000	27.100000	66666.000000	66666.000000
2021.12.14 16:00:58	0	0	NaN	NaN	1030.930000	1004.620000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.220000	49.974000	34.099000	42.336000	26.990000	66666.000000	66666.000000
2021.12.14 16:00:59	0	0	NaN	NaN	1030.890000	1004.600000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	3.000000	66666.000000	27.270000	49.993000	34.099000	42.336000	27.040000	66666.000000	66666.000000
2021.12.14 16:01:00	0	0	NaN	NaN	1030.920000	1004.600000	1.000000	0.000000	22203.000000	15101.000000	47.000000	-78.846000	4.000000	66666.000000	27.390000	49.998000	34.109000	42.404000	27.150000	66666.000000	66666.000000
2021.12.14 16:01:01	0	0	NaN	NaN	1030.950000	1004.600000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	4.000000	66666.000000	27.220000	50.010000	34.099000	42.369000	26.990000	66666.000000	66666.000000
2021.12.14 16:01:02	0	0	NaN	NaN	1030.930000	1004.620000	1.000000	0.000000	22202.000000	15100.000000	47.000000	-78.977000	3.000000	66666.000000	27.330000	50.008000	34.099000	42.403000	27.100000	66666.000000	66666.000000
2021.12.14 16:01:03	0	0	NaN	NaN	1030.950000	1004.630000	1.000000	0.000000	22201.000000	15099.000000	47.000000	-79.110000	4.000000	66666.000000	27.280000	49.977000	34.099000	42.369000	27.050000	66666.000000	66666.000000
2021.12.14 16:01:04	0	0	NaN	NaN	1030.970000	1004.630000	1.000000	0.000000	22202.000000	15100.000000	47.000000	-78.977000	4.000000	66666.000000	27.340000	50.006000	34.099000	42.403000	27.100000	66666.000000	66666.000000
2021.12.14 16:01:05	0	0	NaN	NaN	1030.950000	1004.640000	1.000000	0.000000	22203.000000	15101.000000	47.000000	-78.846000	4.000000	66666.000000	27.390000	49.999000	34.099000	42.403000	27.160000	66666.000000	66666.000000
2021.12.14 16:01:06	0	0	NaN	NaN	1030.960000	1004.640000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	3.000000	66666.000000	27.280000	50.001000	34.079000	42.400000	27.040000	66666.000000	66666.000000
2021.12.14 16:01:07	0	0	NaN	NaN	1030.950000	1004.630000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.220000	49.995000	34.079000	42.467000	26.990000	66666.000000	66666.000000
2021.12.14 16:01:08	0	0	NaN	NaN	1030.970000	1004.640000	1.000000	0.000000	22201.000000	15099.000000	47.000000	-79.110000	3.000000	66666.000000	27.280000	50.001000	34.090000	42.402000	27.050000	66666.000000	66666.000000
2021.12.14 16:01:09	0	0	NaN	NaN	1030.950000	1004.670000	1.000000	0.000000	22200.000000	15098.000000	47.000000	-79.241000	3.000000	66666.000000	27.230000	50.001000	34.090000	42.402000	27.000000	66666.000000	66666.000000
2021.12.14 16:01:10	0	0	NaN	NaN	1030.950000	1004.670000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.220000	50.015000	34.099000	42.469000	26.990000	66666.000000	66666.000000
2021.12.14 16:01:11	0	0	NaN	NaN	1030.930000	1004.690000	1.000000	0.000000	22205.000000	15101.000000	47.000000	-79.406000	3.000000	66666.000000	27.160000	50.006000	34.099000	42.469000	26.930000	66666.000000	66666.000000
2021.12.14 16:01:12	0	0	NaN	NaN	1030.970000	1004.670000	1.000000	0.000000	22205.000000	15102.000000	47.000000	-78.994000	3.000000	66666.000000	27.330000	50.006000	34.099000	42.469000	27.100000	66666.000000	66666.000000
2021.12.14 16:01:13	0	0	NaN	NaN	1030.990000	1004.700000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.170000	49.990000	34.090000	42.468000	26.940000	66666.000000	66666.000000
2021.12.14 16:01:14	0	0	NaN	NaN	1030.960000	1004.700000	1.000000	0.000000	22200.000000	15098.000000	47.000000	-79.241000	3.000000	66666.000000	27.230000	50.009000	34.109000	42.471000	27.000000	66666.000000	66666.000000
2021.12.14 16:01:15	0	0	NaN	NaN	1031.000000	1004.700000	1.000000	0.000000	22201.000000	15098.000000	47.000000	-79.522000	3.000000	66666.000000	27.110000	50.003000	34.090000	42.468000	26.880000	66666.000000	66666.000000
2021.12.14 16:01:16	0	0	NaN	NaN	1030.990000	1004.700000	1.000000	0.000000	22203.000000	15101.000000	47.000000	-78.846000	3.000000	66666.000000	27.390000	50.009000	34.090000	42.468000	27.160000	66666.000000	66666.000000
2021.12.14 16:01:17	0	0	NaN	NaN	1031.030000	1004.750000	1.000000	0.000000	22206.000000	15102.000000	47.000000	-79.275000	3.000000	66666.000000	27.210000	50.001000	34.109000	42.471000	26.990000	66666.000000	66666.000000
2021.12.14 16:01:18	0	0	NaN	NaN	1031.030000	1004.710000	1.000000	0.000000	22206.000000	15102.000000	47.000000	-79.275000	3.000000	66666.000000	27.220000	50.001000	34.090000	42.468000	26.990000	66666.000000	66666.000000
2021.12.14 16:01:19	0	0	NaN	NaN	1031.030000	1004.750000	1.000000	0.000000	22205.000000	15101.000000	47.000000	-79.406000	3.000000	66666.000000	27.160000	50.003000	34.090000	42.502000	26.930000	66666.000000	66666.000000
2021.12.14 16:01:20	0	0	NaN	NaN	1031.030000	1004.780000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	27.000000	50.017000	34.099000	42.536000	26.770000	66666.000000	66666.000000
2021.12.14 16:01:21	0	0	NaN	NaN	1031.010000	1004.740000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	27.000000	49.998000	34.090000	42.535000	26.770000	66666.000000	66666.000000
2021.12.14 16:01:22	0	0	NaN	NaN	1031.040000	1004.780000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.110000	49.995000	34.090000	42.535000	26.880000	66666.000000	66666.000000
2021.12.14 16:01:23	0	0	NaN	NaN	1031.040000	1004.780000	1.000000	0.000000	22206.000000	15101.000000	47.000000	-79.687000	3.000000	66666.000000	27.050000	49.996000	34.079000	42.534000	26.820000	66666.000000	66666.000000
2021.12.14 16:01:24	0	0	NaN	NaN	1031.030000	1004.800000	1.000000	0.000000	22207.000000	15102.000000	47.000000	-79.555000	3.000000	66666.000000	27.100000	49.996000	34.090000	42.502000	26.870000	66666.000000	66666.000000
2021.12.14 16:01:25	0	0	NaN	NaN	1031.040000	1004.770000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.110000	50.011000	34.090000	42.535000	26.880000	66666.000000	66666.000000
2021.12.14 16:01:26	0	0	NaN	NaN	1031.040000	1004.820000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	27.000000	50.001000	34.120000	42.539000	26.770000	66666.000000	66666.000000
2021.12.14 16:01:27	0	0	NaN	NaN	1031.070000	1004.820000	1.000000	0.000000	22201.000000	15098.000000	47.000000	-79.522000	3.000000	66666.000000	27.110000	50.007000	34.099000	42.536000	26.890000	66666.000000	66666.000000
2021.12.14 16:01:28	0	0	NaN	NaN	1031.030000	1004.820000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.220000	49.995000	34.099000	42.536000	27.000000	66666.000000	66666.000000
2021.12.14 16:01:29	0	0	NaN	NaN	1031.010000	1004.810000	1.000000	0.000000	22206.000000	15102.000000	47.000000	-79.275000	3.000000	66666.000000	27.220000	50.003000	34.090000	42.535000	26.990000	66666.000000	66666.000000
2021.12.14 16:01:30	0	0	NaN	NaN	1031.070000	1004.810000	1.000000	0.000000	22206.000000	15102.000000	47.000000	-79.275000	3.000000	66666.000000	27.220000	49.997000	34.099000	42.536000	26.990000	66666.000000	66666.000000
2021.12.14 16:01:31	0	0	NaN	NaN	1031.070000	1004.850000	1.000000	0.000000	22205.000000	15100.000000	47.000000	-79.819000	3.000000	66666.000000	26.990000	50.001000	34.099000	42.536000	26.770000	66666.000000	66666.000000
2021.12.14 16:01:32	0	0	NaN	NaN	1031.100000	1004.850000	1.000000	0.000000	22202.000000	15098.000000	47.000000	-79.802000	3.000000	66666.000000	27.000000	50.003000	34.099000	42.570000	26.780000	66666.000000	66666.000000
2021.12.14 16:01:33	0	0	NaN	NaN	1031.070000	1004.880000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.170000	49.996000	34.099000	42.570000	26.940000	66666.000000	66666.000000
2021.12.14 16:01:34	0	0	NaN	NaN	1031.080000	1004.860000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.110000	50.010000	34.099000	42.536000	26.880000	66666.000000	66666.000000
2021.12.14 16:01:35	0	0	NaN	NaN	1031.070000	1004.860000	1.000000	0.000000	22205.000000	15102.000000	47.000000	-78.994000	3.000000	66666.000000	27.330000	50.002000	34.090000	42.569000	27.110000	66666.000000	66666.000000
2021.12.14 16:01:36	0	0	NaN	NaN	1031.100000	1004.860000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	3.000000	66666.000000	27.280000	49.997000	34.099000	42.570000	27.050000	66666.000000	66666.000000
2021.12.14 16:01:37	0	0	NaN	NaN	1031.110000	1004.840000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.220000	50.005000	34.099000	42.603000	27.000000	66666.000000	66666.000000
2021.12.14 16:01:38	0	0	NaN	NaN	1031.120000	1004.890000	1.000000	0.000000	22202.000000	15099.000000	47.000000	-79.390000	3.000000	66666.000000	27.170000	50.001000	34.120000	42.605000	26.940000	66666.000000	66666.000000
2021.12.14 16:01:39	0	0	NaN	NaN	1031.150000	1004.930000	1.000000	0.000000	22203.000000	15101.000000	47.000000	-78.846000	3.000000	66666.000000	27.390000	50.000000	34.120000	42.605000	27.170000	66666.000000	66666.000000
2021.12.14 16:01:40	0	0	NaN	NaN	1031.170000	1004.880000	1.000000	0.000000	22205.000000	15102.000000	47.000000	-78.994000	4.000000	66666.000000	27.340000	50.000000	34.099000	42.570000	27.110000	66666.000000	66666.000000
2021.12.14 16:01:41	0	0	NaN	NaN	1031.110000	1004.910000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	4.000000	66666.000000	27.280000	49.999000	34.099000	42.603000	27.050000	66666.000000	66666.000000
2021.12.14 16:01:42	0	0	NaN	NaN	1031.140000	1004.930000	1.000000	0.000000	22203.000000	15101.000000	47.000000	-78.846000	4.000000	66666.000000	27.400000	50.004000	34.099000	42.603000	27.170000	66666.000000	66666.000000
2021.12.14 16:01:43	0	0	NaN	NaN	1031.140000	1004.910000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	4.000000	66666.000000	27.230000	49.997000	34.099000	42.603000	27.000000	66666.000000	66666.000000
2021.12.14 16:01:44	0	0	NaN	NaN	1031.140000	1004.860000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	3.000000	66666.000000	27.280000	50.005000	34.099000	42.603000	27.050000	66666.000000	66666.000000
2021.12.14 16:01:45	0	0	NaN	NaN	1031.110000	1004.920000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	3.000000	66666.000000	27.280000	49.994000	34.109000	42.604000	27.050000	66666.000000	66666.000000
2021.12.14 16:01:46	0	0	NaN	NaN	1031.140000	1004.920000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	3.000000	66666.000000	27.280000	50.001000	34.099000	42.603000	27.060000	66666.000000	66666.000000
2021.12.14 16:01:47	0	0	NaN	NaN	1031.120000	1004.950000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	3.000000	66666.000000	27.280000	50.012000	34.109000	42.604000	27.050000	66666.000000	66666.000000
2021.12.14 16:01:48	0	0	NaN	NaN	1031.110000	1004.930000	1.000000	0.000000	22204.000000	15101.000000	47.000000	-79.126000	3.000000	66666.000000	27.280000	50.005000	34.109000	42.604000	27.050000	66666.000000	66666.000000
2021.12.14 16:01:49	0	0	NaN	NaN	1031.140000	1004.920000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.110000	50.002000	34.099000	42.603000	26.890000	66666.000000	66666.000000
2021.12.14 16:01:50	0	0	NaN	NaN	1031.150000	1004.930000	1.000000	0.000000	22203.000000	15100.000000	47.000000	-79.258000	3.000000	66666.000000	27.230000	50.005000	34.099000	42.603000	27.000000	66666.000000	66666.000000
2021.12.14 16:01:51	0	0	NaN	NaN	1031.170000	1004.960000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.110000	49.995000	34.109000	42.604000	26.890000	66666.000000	66666.000000
2021.12.14 16:01:52	0	0	NaN	NaN	1031.150000	1004.950000	1.000000	0.000000	22205.000000	15100.000000	47.000000	-79.819000	3.000000	66666.000000	26.990000	50.000000	34.109000	42.638000	26.770000	66666.000000	66666.000000
2021.12.14 16:01:53	0	0	NaN	NaN	1031.170000	1004.970000	1.000000	0.000000	22204.000000	15100.000000	47.000000	-79.539000	3.000000	66666.000000	27.110000	49.985000	34.099000	42.603000	26.890000	66666.000000	66666.000000
2021.12.14 16:01:54	0	0	NaN	NaN	1031.170000	1004.970000	1.000000	0.000000	22204.000000	15099.000000	47.000000	-79.950000	3.000000	66666.000000	26.940000	50.014000	34.099000	42.637000	26.720000	66666.000000	66666.000000
2021.12.14 16:01:55	0	0	NaN	NaN	1031.120000	1004.970000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.060000	49.989000	34.099000	42.670000	26.830000	66666.000000	66666.000000
2021.12.14 16:01:56	0	0	NaN	NaN	1031.150000	1004.990000	1.000000	0.000000	22204.000000	15098.000000	47.000000	-80.363000	3.000000	66666.000000	26.770000	50.000000	34.099000	42.670000	26.550000	66666.000000	66666.000000
2021.12.14 16:01:57	0	0	NaN	NaN	1031.180000	1004.990000	1.000000	0.000000	22205.000000	15099.000000	47.000000	-80.231000	3.000000	66666.000000	26.830000	49.992000	34.099000	42.670000	26.610000	66666.000000	66666.000000
2021.12.14 16:01:58	0	0	NaN	NaN	1031.180000	1005.000000	1.000000	0.000000	22205.000000	15100.000000	47.000000	-79.819000	3.000000	66666.000000	27.000000	49.995000	34.090000	42.669000	26.780000	66666.000000	66666.000000
2021.12.14 16:01:59	0	0	NaN	NaN	1031.170000	1004.990000	1.000000	0.000000	22203.000000	15099.000000	47.000000	-79.671000	3.000000	66666.000000	27.060000	49.997000	34.099000	42.670000	26.840000	66666.000000	66666.000000
2021.12.14 16:02:00	0	0	NaN	NaN	1031.190000	1004.960000	1.000000	0.000000	22203.000000	15098.000000	47.000000	-80.083000	3.000000	66666.000000	26.890000	50.001000	34.099000	42.670000	26.670000	66666.000000	66666.000000
