$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.11 00:00:10
$Filename; CO2FT_A ZeroCycle 20211211 000010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.11 00:00:46	0	0	NaN	NaN	1018.860000	1000.620000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.560000	49.995000	32.119000	39.914000	27.220000	66666.000000	66666.000000
2021.12.11 00:00:47	0	0	NaN	NaN	1018.850000	1000.650000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.560000	49.993000	32.109000	39.980000	27.220000	66666.000000	66666.000000
2021.12.11 00:00:48	0	0	NaN	NaN	1018.890000	1000.690000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.560000	49.994000	32.109000	39.980000	27.220000	66666.000000	66666.000000
2021.12.11 00:00:49	0	0	NaN	NaN	1018.900000	1000.660000	1.000000	0.000000	22216.000000	15111.000000	46.700000	-78.428000	4.000000	66666.000000	27.390000	49.989000	32.119000	39.981000	27.050000	66666.000000	66666.000000
2021.12.11 00:00:50	0	0	NaN	NaN	1018.900000	1000.690000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.560000	50.003000	32.109000	39.980000	27.220000	66666.000000	66666.000000
2021.12.11 00:00:51	0	0	NaN	NaN	1018.900000	1000.690000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.560000	50.005000	32.119000	39.981000	27.220000	66666.000000	66666.000000
2021.12.11 00:00:52	0	0	NaN	NaN	1018.900000	1000.690000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.440000	49.993000	32.130000	39.982000	27.100000	66666.000000	66666.000000
2021.12.11 00:00:53	0	0	NaN	NaN	1018.940000	1000.660000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.998000	32.090000	40.012000	27.110000	66666.000000	66666.000000
2021.12.11 00:00:54	0	0	NaN	NaN	1018.960000	1000.690000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.008000	32.090000	40.012000	27.110000	66666.000000	66666.000000
2021.12.11 00:00:55	0	0	NaN	NaN	1018.890000	1000.700000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.004000	32.090000	39.978000	27.110000	66666.000000	66666.000000
2021.12.11 00:00:56	0	0	NaN	NaN	1018.920000	1000.700000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.000000	32.109000	40.014000	27.110000	66666.000000	66666.000000
2021.12.11 00:00:57	0	0	NaN	NaN	1018.920000	1000.730000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.014000	32.099000	40.013000	27.110000	66666.000000	66666.000000
2021.12.11 00:00:58	0	0	NaN	NaN	1018.960000	1000.720000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.997000	32.099000	40.046000	27.110000	66666.000000	66666.000000
2021.12.11 00:00:59	0	0	NaN	NaN	1018.930000	1000.740000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.991000	32.099000	40.046000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:00	0	0	NaN	NaN	1018.930000	1000.740000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.560000	50.002000	32.099000	40.046000	27.220000	66666.000000	66666.000000
2021.12.11 00:01:01	0	0	NaN	NaN	1019.000000	1000.760000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.570000	49.995000	32.099000	40.046000	27.230000	66666.000000	66666.000000
2021.12.11 00:01:02	0	0	NaN	NaN	1018.970000	1000.770000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.560000	49.991000	32.109000	40.081000	27.220000	66666.000000	66666.000000
2021.12.11 00:01:03	0	0	NaN	NaN	1018.960000	1000.760000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.560000	49.999000	32.119000	40.115000	27.220000	66666.000000	66666.000000
2021.12.11 00:01:04	0	0	NaN	NaN	1018.930000	1000.760000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.988000	32.109000	40.114000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:05	0	0	NaN	NaN	1018.940000	1000.800000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.000000	32.109000	40.114000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:06	0	0	NaN	NaN	1018.970000	1000.800000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.994000	32.109000	40.114000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:07	0	0	NaN	NaN	1018.940000	1000.810000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.021000	32.099000	40.113000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:08	0	0	NaN	NaN	1018.970000	1000.800000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.996000	32.099000	40.113000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:09	0	0	NaN	NaN	1018.980000	1000.810000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.001000	32.119000	40.149000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:10	0	0	NaN	NaN	1018.970000	1000.800000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.560000	50.004000	32.119000	40.115000	27.220000	66666.000000	66666.000000
2021.12.11 00:01:11	0	0	NaN	NaN	1019.040000	1000.810000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.997000	32.119000	40.115000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:12	0	0	NaN	NaN	1019.000000	1000.830000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.997000	32.119000	40.182000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:13	0	0	NaN	NaN	1018.980000	1000.830000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.007000	32.109000	40.148000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:14	0	0	NaN	NaN	1019.030000	1000.850000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.570000	49.992000	32.109000	40.114000	27.230000	66666.000000	66666.000000
2021.12.11 00:01:15	0	0	NaN	NaN	1019.070000	1000.840000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.570000	49.999000	32.099000	40.147000	27.230000	66666.000000	66666.000000
2021.12.11 00:01:16	0	0	NaN	NaN	1018.980000	1000.870000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.008000	32.099000	40.147000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:17	0	0	NaN	NaN	1019.030000	1000.850000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.002000	32.109000	40.148000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:18	0	0	NaN	NaN	1019.030000	1000.850000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.620000	49.998000	32.109000	40.181000	27.280000	66666.000000	66666.000000
2021.12.11 00:01:19	0	0	NaN	NaN	1019.050000	1000.870000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.991000	32.119000	40.182000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:20	0	0	NaN	NaN	1019.010000	1000.850000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.560000	50.003000	32.119000	40.182000	27.230000	66666.000000	66666.000000
2021.12.11 00:01:21	0	0	NaN	NaN	1019.050000	1000.840000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.000000	32.119000	40.249000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:22	0	0	NaN	NaN	1019.040000	1000.850000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.620000	49.993000	32.119000	40.249000	27.280000	66666.000000	66666.000000
2021.12.11 00:01:23	0	0	NaN	NaN	1019.050000	1000.880000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.998000	32.090000	40.246000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:24	0	0	NaN	NaN	1019.030000	1000.900000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.570000	49.996000	32.119000	40.182000	27.230000	66666.000000	66666.000000
2021.12.11 00:01:25	0	0	NaN	NaN	1019.070000	1000.940000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.003000	32.139000	40.251000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:26	0	0	NaN	NaN	1019.080000	1000.910000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.998000	32.119000	40.216000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:27	0	0	NaN	NaN	1019.150000	1000.920000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.998000	32.119000	40.216000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:28	0	0	NaN	NaN	1019.050000	1000.900000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.998000	32.119000	40.182000	27.110000	66666.000000	66666.000000
2021.12.11 00:01:29	0	0	NaN	NaN	1019.080000	1000.910000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.008000	32.119000	40.249000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:30	0	0	NaN	NaN	1019.090000	1000.980000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.997000	32.119000	40.249000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:31	0	0	NaN	NaN	1019.110000	1000.950000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	4.000000	66666.000000	27.280000	50.002000	32.119000	40.249000	26.950000	66666.000000	66666.000000
2021.12.11 00:01:32	0	0	NaN	NaN	1019.070000	1000.950000	1.000000	0.000000	22217.000000	15111.000000	46.700000	-78.708000	4.000000	66666.000000	27.280000	49.997000	32.139000	40.251000	26.950000	66666.000000	66666.000000
2021.12.11 00:01:33	0	0	NaN	NaN	1019.110000	1000.960000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.989000	32.139000	40.251000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:34	0	0	NaN	NaN	1019.090000	1000.990000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.001000	32.139000	40.218000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:35	0	0	NaN	NaN	1019.150000	1001.010000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.009000	32.119000	40.249000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:36	0	0	NaN	NaN	1019.150000	1000.990000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.000000	32.139000	40.251000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:37	0	0	NaN	NaN	1019.070000	1000.980000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.999000	32.130000	40.284000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:38	0	0	NaN	NaN	1019.160000	1001.010000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.002000	32.119000	40.283000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:39	0	0	NaN	NaN	1019.120000	1000.990000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.987000	32.119000	40.283000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:40	0	0	NaN	NaN	1019.150000	1000.990000	1.000000	0.000000	22218.000000	15112.000000	46.700000	-78.576000	4.000000	66666.000000	27.340000	49.993000	32.130000	40.250000	27.000000	66666.000000	66666.000000
2021.12.11 00:01:41	0	0	NaN	NaN	1019.140000	1000.990000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.007000	32.119000	40.350000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:42	0	0	NaN	NaN	1019.160000	1001.030000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.009000	32.109000	40.248000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:43	0	0	NaN	NaN	1019.110000	1001.030000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.998000	32.119000	40.249000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:44	0	0	NaN	NaN	1019.190000	1001.030000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.009000	32.119000	40.249000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:45	0	0	NaN	NaN	1019.160000	1001.090000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.460000	49.997000	32.099000	40.314000	27.130000	66666.000000	66666.000000
2021.12.11 00:01:46	0	0	NaN	NaN	1019.150000	1001.070000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.620000	50.008000	32.109000	40.315000	27.290000	66666.000000	66666.000000
2021.12.11 00:01:47	0	0	NaN	NaN	1019.160000	1001.060000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.630000	50.001000	32.099000	40.314000	27.290000	66666.000000	66666.000000
2021.12.11 00:01:48	0	0	NaN	NaN	1019.180000	1001.090000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.630000	50.007000	32.109000	40.315000	27.290000	66666.000000	66666.000000
2021.12.11 00:01:49	0	0	NaN	NaN	1019.220000	1001.070000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.570000	50.000000	32.130000	40.317000	27.240000	66666.000000	66666.000000
2021.12.11 00:01:50	0	0	NaN	NaN	1019.150000	1001.070000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.003000	32.130000	40.317000	27.120000	66666.000000	66666.000000
2021.12.11 00:01:51	0	0	NaN	NaN	1019.150000	1001.120000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.630000	50.006000	32.099000	40.314000	27.290000	66666.000000	66666.000000
2021.12.11 00:01:52	0	0	NaN	NaN	1019.190000	1001.100000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.620000	50.014000	32.139000	40.318000	27.290000	66666.000000	66666.000000
2021.12.11 00:01:53	0	0	NaN	NaN	1019.190000	1001.100000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.630000	50.005000	32.109000	40.315000	27.290000	66666.000000	66666.000000
2021.12.11 00:01:54	0	0	NaN	NaN	1019.180000	1001.140000	1.000000	0.000000	22217.000000	15113.000000	46.700000	-77.884000	4.000000	66666.000000	27.630000	50.005000	32.099000	40.314000	27.300000	66666.000000	66666.000000
2021.12.11 00:01:55	0	0	NaN	NaN	1019.190000	1001.140000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.991000	32.119000	40.316000	27.130000	66666.000000	66666.000000
2021.12.11 00:01:56	0	0	NaN	NaN	1019.190000	1001.130000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	49.999000	32.119000	40.316000	27.130000	66666.000000	66666.000000
2021.12.11 00:01:57	0	0	NaN	NaN	1019.200000	1001.120000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.570000	49.998000	32.119000	40.350000	27.240000	66666.000000	66666.000000
2021.12.11 00:01:58	0	0	NaN	NaN	1019.200000	1001.140000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.008000	32.119000	40.316000	27.130000	66666.000000	66666.000000
2021.12.11 00:01:59	0	0	NaN	NaN	1019.150000	1001.140000	1.000000	0.000000	22217.000000	15112.000000	46.700000	-78.296000	4.000000	66666.000000	27.450000	50.005000	32.130000	40.317000	27.120000	66666.000000	66666.000000
2021.12.11 00:02:00	0	0	NaN	NaN	1019.250000	1001.160000	1.000000	0.000000	22216.000000	15112.000000	46.700000	-78.016000	4.000000	66666.000000	27.570000	49.999000	32.139000	40.385000	27.240000	66666.000000	66666.000000
