$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.10 16:00:10
$Filename; CO2FT_A ZeroCycle 20211210 160010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.10 16:00:25	12288	1	NaN	NaN	1026.810000	1000.070000	1.000000	0.000000	21784.000000	15115.000000	46.800000	44.263000	83.000000	66666.000000	88.990000	49.995000	32.980000	40.776000	87.830000	66666.000000	66666.000000
2021.12.10 16:00:26	12288	1	NaN	NaN	1026.780000	1000.090000	1.000000	0.000000	21885.000000	15114.000000	46.800000	15.562000	63.000000	66666.000000	72.690000	49.995000	32.980000	40.776000	71.750000	66666.000000	66666.000000
2021.12.10 16:00:27	12288	1	NaN	NaN	1026.830000	1000.100000	1.000000	0.000000	21988.000000	15111.000000	46.800000	-14.518000	43.000000	66666.000000	56.870000	49.990000	32.959000	40.840000	56.130000	66666.000000	66666.000000
2021.12.10 16:00:28	12288	1	NaN	NaN	1026.800000	1000.110000	1.000000	0.000000	22174.000000	15109.000000	46.800000	-67.461000	25.000000	66666.000000	32.160000	49.991000	32.989000	40.944000	31.750000	66666.000000	66666.000000
2021.12.10 16:00:29	12288	1	NaN	NaN	1026.830000	1000.110000	1.000000	0.000000	22196.000000	15108.000000	46.800000	-74.039000	6.000000	66666.000000	29.380000	49.988000	32.989000	40.944000	29.000000	66666.000000	66666.000000
2021.12.10 16:00:30	12288	1	NaN	NaN	1026.800000	1000.170000	1.000000	0.000000	22203.000000	15107.000000	46.800000	-76.413000	5.000000	66666.000000	28.380000	49.988000	32.999000	41.012000	28.020000	66666.000000	66666.000000
2021.12.10 16:00:31	12288	1	NaN	NaN	1026.880000	1000.130000	1.000000	0.000000	22202.000000	15105.000000	46.800000	-76.956000	5.000000	66666.000000	28.160000	49.998000	32.999000	41.012000	27.790000	66666.000000	66666.000000
2021.12.10 16:00:32	12288	1	NaN	NaN	1026.840000	1000.140000	1.000000	0.000000	22203.000000	15105.000000	46.800000	-77.237000	4.000000	66666.000000	28.040000	49.986000	32.969000	41.042000	27.680000	66666.000000	66666.000000
2021.12.10 16:00:33	12288	1	NaN	NaN	1026.850000	1000.110000	1.000000	0.000000	22205.000000	15106.000000	46.800000	-77.385000	4.000000	66666.000000	27.980000	49.981000	32.980000	41.077000	27.620000	66666.000000	66666.000000
2021.12.10 16:00:34	0	0	NaN	NaN	1026.840000	1000.130000	1.000000	0.000000	22208.000000	15109.000000	46.800000	-76.990000	4.000000	66666.000000	28.150000	49.986000	32.980000	41.077000	27.780000	66666.000000	66666.000000
2021.12.10 16:00:35	0	0	NaN	NaN	1026.880000	1000.140000	1.000000	0.000000	22209.000000	15109.000000	46.800000	-77.270000	4.000000	66666.000000	28.030000	49.994000	32.980000	41.110000	27.670000	66666.000000	66666.000000
2021.12.10 16:00:36	0	0	NaN	NaN	1026.850000	1000.150000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	4.000000	66666.000000	28.090000	49.995000	32.989000	41.078000	27.730000	66666.000000	66666.000000
2021.12.10 16:00:37	0	0	NaN	NaN	1026.870000	1000.200000	1.000000	0.000000	22205.000000	15106.000000	46.800000	-77.385000	4.000000	66666.000000	27.980000	49.993000	32.989000	41.078000	27.620000	66666.000000	66666.000000
2021.12.10 16:00:38	0	0	NaN	NaN	1026.850000	1000.220000	1.000000	0.000000	22204.000000	15106.000000	46.800000	-77.105000	4.000000	66666.000000	28.100000	50.005000	32.999000	41.146000	27.740000	66666.000000	66666.000000
2021.12.10 16:00:39	0	0	NaN	NaN	1026.910000	1000.260000	1.000000	0.000000	22206.000000	15106.000000	46.800000	-77.665000	4.000000	66666.000000	27.870000	49.997000	32.989000	41.145000	27.510000	66666.000000	66666.000000
2021.12.10 16:00:40	0	0	NaN	NaN	1026.870000	1000.280000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.750000	49.991000	32.989000	41.145000	27.390000	66666.000000	66666.000000
2021.12.10 16:00:41	0	0	NaN	NaN	1026.870000	1000.300000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.920000	50.014000	32.989000	41.178000	27.560000	66666.000000	66666.000000
2021.12.10 16:00:42	0	0	NaN	NaN	1026.910000	1000.260000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	27.810000	50.000000	32.989000	41.212000	27.450000	66666.000000	66666.000000
2021.12.10 16:00:43	0	0	NaN	NaN	1026.950000	1000.220000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.920000	50.007000	32.989000	41.212000	27.560000	66666.000000	66666.000000
2021.12.10 16:00:44	0	0	NaN	NaN	1026.910000	1000.240000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.920000	49.994000	32.980000	41.211000	27.560000	66666.000000	66666.000000
2021.12.10 16:00:45	0	0	NaN	NaN	1026.920000	1000.250000	1.000000	0.000000	22206.000000	15106.000000	46.800000	-77.665000	4.000000	66666.000000	27.870000	50.008000	32.980000	41.211000	27.510000	66666.000000	66666.000000
2021.12.10 16:00:46	0	0	NaN	NaN	1026.940000	1000.250000	1.000000	0.000000	22206.000000	15106.000000	46.800000	-77.665000	4.000000	66666.000000	27.870000	49.988000	32.989000	41.212000	27.510000	66666.000000	66666.000000
2021.12.10 16:00:47	0	0	NaN	NaN	1026.960000	1000.260000	1.000000	0.000000	22206.000000	15106.000000	46.800000	-77.665000	4.000000	66666.000000	27.870000	50.001000	32.989000	41.212000	27.510000	66666.000000	66666.000000
2021.12.10 16:00:48	0	0	NaN	NaN	1026.940000	1000.320000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.920000	49.994000	32.989000	41.212000	27.570000	66666.000000	66666.000000
2021.12.10 16:00:49	0	0	NaN	NaN	1026.950000	1000.300000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	27.810000	49.995000	32.980000	41.277000	27.450000	66666.000000	66666.000000
2021.12.10 16:00:50	0	0	NaN	NaN	1026.960000	1000.300000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	27.810000	49.998000	32.989000	41.279000	27.450000	66666.000000	66666.000000
2021.12.10 16:00:51	0	0	NaN	NaN	1026.960000	1000.390000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.920000	50.001000	32.980000	41.277000	27.570000	66666.000000	66666.000000
2021.12.10 16:00:52	0	0	NaN	NaN	1026.960000	1000.400000	1.000000	0.000000	22206.000000	15106.000000	46.800000	-77.665000	4.000000	66666.000000	27.870000	50.000000	32.989000	41.279000	27.520000	66666.000000	66666.000000
2021.12.10 16:00:53	0	0	NaN	NaN	1027.000000	1000.400000	1.000000	0.000000	22206.000000	15105.000000	46.800000	-78.077000	4.000000	66666.000000	27.700000	50.010000	32.999000	41.313000	27.350000	66666.000000	66666.000000
2021.12.10 16:00:54	0	0	NaN	NaN	1026.950000	1000.410000	1.000000	0.000000	22206.000000	15105.000000	46.800000	-78.077000	4.000000	66666.000000	27.700000	49.985000	32.999000	41.313000	27.350000	66666.000000	66666.000000
2021.12.10 16:00:55	0	0	NaN	NaN	1026.980000	1000.400000	1.000000	0.000000	22207.000000	15105.000000	46.800000	-78.358000	4.000000	66666.000000	27.580000	50.000000	32.980000	41.311000	27.230000	66666.000000	66666.000000
2021.12.10 16:00:56	0	0	NaN	NaN	1026.980000	1000.400000	1.000000	0.000000	22208.000000	15106.000000	46.800000	-78.226000	4.000000	66666.000000	27.640000	50.005000	32.980000	41.311000	27.290000	66666.000000	66666.000000
2021.12.10 16:00:57	0	0	NaN	NaN	1026.990000	1000.370000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	27.810000	50.002000	32.989000	41.345000	27.450000	66666.000000	66666.000000
2021.12.10 16:00:58	0	0	NaN	NaN	1026.990000	1000.360000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.920000	49.989000	32.989000	41.345000	27.570000	66666.000000	66666.000000
2021.12.10 16:00:59	0	0	NaN	NaN	1026.980000	1000.400000	1.000000	0.000000	22205.000000	15106.000000	46.800000	-77.385000	4.000000	66666.000000	27.990000	49.999000	32.989000	41.345000	27.630000	66666.000000	66666.000000
2021.12.10 16:01:00	0	0	NaN	NaN	1027.020000	1000.410000	1.000000	0.000000	22205.000000	15105.000000	46.800000	-77.797000	4.000000	66666.000000	27.820000	50.003000	32.989000	41.345000	27.460000	66666.000000	66666.000000
2021.12.10 16:01:01	0	0	NaN	NaN	1027.000000	1000.410000	1.000000	0.000000	22205.000000	15104.000000	46.800000	-78.209000	4.000000	66666.000000	27.640000	49.995000	32.999000	41.347000	27.290000	66666.000000	66666.000000
2021.12.10 16:01:02	0	0	NaN	NaN	1026.980000	1000.400000	1.000000	0.000000	22208.000000	15105.000000	46.800000	-78.639000	4.000000	66666.000000	27.470000	50.006000	32.989000	41.345000	27.120000	66666.000000	66666.000000
2021.12.10 16:01:03	0	0	NaN	NaN	1027.000000	1000.430000	1.000000	0.000000	22209.000000	15106.000000	46.800000	-78.506000	4.000000	66666.000000	27.520000	50.009000	33.010000	41.381000	27.170000	66666.000000	66666.000000
2021.12.10 16:01:04	0	0	NaN	NaN	1027.000000	1000.370000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	27.810000	49.998000	32.999000	41.380000	27.450000	66666.000000	66666.000000
2021.12.10 16:01:05	0	0	NaN	NaN	1027.020000	1000.400000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.920000	50.008000	32.999000	41.380000	27.570000	66666.000000	66666.000000
2021.12.10 16:01:06	0	0	NaN	NaN	1027.030000	1000.390000	1.000000	0.000000	22205.000000	15105.000000	46.800000	-77.797000	4.000000	66666.000000	27.820000	49.998000	32.980000	41.411000	27.460000	66666.000000	66666.000000
2021.12.10 16:01:07	0	0	NaN	NaN	1027.060000	1000.400000	1.000000	0.000000	22206.000000	15105.000000	46.800000	-78.077000	4.000000	66666.000000	27.700000	50.000000	32.989000	41.412000	27.350000	66666.000000	66666.000000
2021.12.10 16:01:08	0	0	NaN	NaN	1027.050000	1000.400000	1.000000	0.000000	22208.000000	15106.000000	46.800000	-78.226000	4.000000	66666.000000	27.640000	50.008000	32.999000	41.413000	27.290000	66666.000000	66666.000000
2021.12.10 16:01:09	0	0	NaN	NaN	1027.050000	1000.410000	1.000000	0.000000	22210.000000	15107.000000	46.800000	-78.374000	4.000000	66666.000000	27.580000	50.016000	32.999000	41.413000	27.230000	66666.000000	66666.000000
2021.12.10 16:01:10	0	0	NaN	NaN	1027.050000	1000.410000	1.000000	0.000000	22210.000000	15108.000000	46.800000	-77.962000	4.000000	66666.000000	27.750000	50.007000	32.989000	41.412000	27.400000	66666.000000	66666.000000
2021.12.10 16:01:11	0	0	NaN	NaN	1027.060000	1000.390000	1.000000	0.000000	22209.000000	15108.000000	46.800000	-77.682000	4.000000	66666.000000	27.860000	50.005000	32.989000	41.412000	27.510000	66666.000000	66666.000000
2021.12.10 16:01:12	0	0	NaN	NaN	1027.060000	1000.400000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.930000	49.999000	32.989000	41.446000	27.570000	66666.000000	66666.000000
2021.12.10 16:01:13	0	0	NaN	NaN	1027.050000	1000.400000	1.000000	0.000000	22206.000000	15106.000000	46.800000	-77.665000	4.000000	66666.000000	27.870000	50.003000	32.999000	41.447000	27.520000	66666.000000	66666.000000
2021.12.10 16:01:14	0	0	NaN	NaN	1027.020000	1000.390000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.920000	49.996000	32.999000	41.447000	27.570000	66666.000000	66666.000000
2021.12.10 16:01:15	0	0	NaN	NaN	1027.090000	1000.430000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	27.810000	50.003000	33.010000	41.448000	27.460000	66666.000000	66666.000000
2021.12.10 16:01:16	0	0	NaN	NaN	1027.050000	1000.430000	1.000000	0.000000	22209.000000	15108.000000	46.800000	-77.682000	4.000000	66666.000000	27.860000	50.005000	32.999000	41.480000	27.510000	66666.000000	66666.000000
2021.12.10 16:01:17	0	0	NaN	NaN	1027.070000	1000.440000	1.000000	0.000000	22209.000000	15108.000000	46.800000	-77.682000	4.000000	66666.000000	27.860000	49.981000	32.999000	41.480000	27.510000	66666.000000	66666.000000
2021.12.10 16:01:18	0	0	NaN	NaN	1027.090000	1000.430000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	27.980000	49.995000	32.989000	41.479000	27.630000	66666.000000	66666.000000
2021.12.10 16:01:19	0	0	NaN	NaN	1027.060000	1000.440000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.930000	49.999000	32.980000	41.478000	27.570000	66666.000000	66666.000000
2021.12.10 16:01:20	0	0	NaN	NaN	1027.090000	1000.440000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.001000	32.989000	41.479000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:21	0	0	NaN	NaN	1027.090000	1000.440000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.930000	49.997000	32.989000	41.479000	27.570000	66666.000000	66666.000000
2021.12.10 16:01:22	0	0	NaN	NaN	1027.090000	1000.430000	1.000000	0.000000	22209.000000	15107.000000	46.800000	-78.094000	4.000000	66666.000000	27.700000	50.010000	32.989000	41.479000	27.340000	66666.000000	66666.000000
2021.12.10 16:01:23	0	0	NaN	NaN	1027.070000	1000.460000	1.000000	0.000000	22209.000000	15107.000000	46.800000	-78.094000	4.000000	66666.000000	27.690000	50.004000	32.989000	41.479000	27.350000	66666.000000	66666.000000
2021.12.10 16:01:24	0	0	NaN	NaN	1027.130000	1000.440000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	27.810000	49.993000	32.989000	41.479000	27.460000	66666.000000	66666.000000
2021.12.10 16:01:25	0	0	NaN	NaN	1027.090000	1000.440000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.004000	32.989000	41.513000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:26	0	0	NaN	NaN	1027.130000	1000.430000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.003000	32.989000	41.513000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:27	0	0	NaN	NaN	1027.110000	1000.460000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.005000	32.989000	41.546000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:28	0	0	NaN	NaN	1027.140000	1000.460000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.002000	32.989000	41.546000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:29	0	0	NaN	NaN	1027.100000	1000.480000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	49.998000	32.989000	41.546000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:30	0	0	NaN	NaN	1027.130000	1000.480000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.005000	32.989000	41.513000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:31	0	0	NaN	NaN	1027.170000	1000.500000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	49.998000	32.989000	41.546000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:32	0	0	NaN	NaN	1027.140000	1000.470000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	49.997000	32.989000	41.546000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:33	0	0	NaN	NaN	1027.140000	1000.480000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.007000	32.999000	41.547000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:34	0	0	NaN	NaN	1027.160000	1000.500000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.000000	32.999000	41.547000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:35	0	0	NaN	NaN	1027.180000	1000.510000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.004000	32.980000	41.545000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:36	0	0	NaN	NaN	1027.140000	1000.520000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.000000	32.989000	41.546000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:37	0	0	NaN	NaN	1027.200000	1000.520000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.008000	32.989000	41.546000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:38	0	0	NaN	NaN	1027.180000	1000.480000	1.000000	0.000000	22208.000000	15106.000000	46.800000	-78.226000	4.000000	66666.000000	27.640000	50.007000	32.989000	41.546000	27.300000	66666.000000	66666.000000
2021.12.10 16:01:39	0	0	NaN	NaN	1027.200000	1000.520000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	27.810000	50.003000	32.989000	41.546000	27.470000	66666.000000	66666.000000
2021.12.10 16:01:40	0	0	NaN	NaN	1027.160000	1000.520000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	27.810000	49.999000	32.980000	41.578000	27.470000	66666.000000	66666.000000
2021.12.10 16:01:41	0	0	NaN	NaN	1027.170000	1000.550000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	27.810000	50.005000	32.989000	41.546000	27.470000	66666.000000	66666.000000
2021.12.10 16:01:42	0	0	NaN	NaN	1027.200000	1000.540000	1.000000	0.000000	22208.000000	15106.000000	46.800000	-78.226000	4.000000	66666.000000	27.640000	50.010000	32.999000	41.614000	27.300000	66666.000000	66666.000000
2021.12.10 16:01:43	0	0	NaN	NaN	1027.160000	1000.540000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.006000	32.989000	41.579000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:44	0	0	NaN	NaN	1027.200000	1000.570000	1.000000	0.000000	22207.000000	15106.000000	46.800000	-77.946000	4.000000	66666.000000	27.760000	50.010000	32.999000	41.580000	27.410000	66666.000000	66666.000000
2021.12.10 16:01:45	0	0	NaN	NaN	1027.200000	1000.570000	1.000000	0.000000	22206.000000	15105.000000	46.800000	-78.077000	4.000000	66666.000000	27.700000	50.006000	32.999000	41.580000	27.360000	66666.000000	66666.000000
2021.12.10 16:01:46	0	0	NaN	NaN	1027.170000	1000.550000	1.000000	0.000000	22206.000000	15105.000000	46.800000	-78.077000	4.000000	66666.000000	27.700000	50.005000	32.999000	41.614000	27.360000	66666.000000	66666.000000
2021.12.10 16:01:47	0	0	NaN	NaN	1027.180000	1000.570000	1.000000	0.000000	22206.000000	15105.000000	46.800000	-78.077000	4.000000	66666.000000	27.700000	49.994000	32.999000	41.580000	27.360000	66666.000000	66666.000000
2021.12.10 16:01:48	0	0	NaN	NaN	1027.210000	1000.570000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.930000	49.996000	32.999000	41.614000	27.580000	66666.000000	66666.000000
2021.12.10 16:01:49	0	0	NaN	NaN	1027.180000	1000.550000	1.000000	0.000000	22209.000000	15108.000000	46.800000	-77.682000	4.000000	66666.000000	27.870000	49.992000	32.999000	41.614000	27.520000	66666.000000	66666.000000
2021.12.10 16:01:50	0	0	NaN	NaN	1027.200000	1000.550000	1.000000	0.000000	22210.000000	15109.000000	46.800000	-77.550000	4.000000	66666.000000	27.920000	50.012000	32.999000	41.614000	27.570000	66666.000000	66666.000000
2021.12.10 16:01:51	0	0	NaN	NaN	1027.210000	1000.570000	1.000000	0.000000	22209.000000	15108.000000	46.800000	-77.682000	4.000000	66666.000000	27.870000	49.989000	32.999000	41.614000	27.520000	66666.000000	66666.000000
2021.12.10 16:01:52	0	0	NaN	NaN	1027.240000	1000.580000	1.000000	0.000000	22206.000000	15106.000000	46.800000	-77.665000	4.000000	66666.000000	27.880000	50.010000	32.999000	41.614000	27.530000	66666.000000	66666.000000
2021.12.10 16:01:53	0	0	NaN	NaN	1027.240000	1000.570000	1.000000	0.000000	22204.000000	15105.000000	46.800000	-77.517000	4.000000	66666.000000	27.940000	49.993000	33.010000	41.615000	27.590000	66666.000000	66666.000000
2021.12.10 16:01:54	0	0	NaN	NaN	1027.240000	1000.610000	1.000000	0.000000	22203.000000	15105.000000	46.800000	-77.237000	4.000000	66666.000000	28.050000	50.006000	33.010000	41.615000	27.700000	66666.000000	66666.000000
2021.12.10 16:01:55	0	0	NaN	NaN	1027.210000	1000.610000	1.000000	0.000000	22204.000000	15106.000000	46.800000	-77.105000	4.000000	66666.000000	28.110000	50.006000	32.999000	41.614000	27.760000	66666.000000	66666.000000
2021.12.10 16:01:56	0	0	NaN	NaN	1027.220000	1000.590000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.930000	50.007000	32.999000	41.647000	27.580000	66666.000000	66666.000000
2021.12.10 16:01:57	0	0	NaN	NaN	1027.240000	1000.610000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.930000	49.996000	32.999000	41.647000	27.580000	66666.000000	66666.000000
2021.12.10 16:01:58	0	0	NaN	NaN	1027.240000	1000.620000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.930000	50.005000	32.999000	41.614000	27.580000	66666.000000	66666.000000
2021.12.10 16:01:59	0	0	NaN	NaN	1027.270000	1000.630000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	27.930000	50.006000	33.010000	41.648000	27.580000	66666.000000	66666.000000
