$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.05 04:00:10
$Filename; CO2FT_A ZeroCycle 20211205 040010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.05 04:00:45	128	8388608	NaN	NaN	1013.670000	997.020000	1.000000	0.000000	22144.000000	15091.000000	47.100000	-66.396000	11.000000	66666.000000	32.090000	49.995000	34.730000	45.174000	31.570000	66666.000000	66666.000000
2021.12.05 04:00:46	128	8388608	NaN	NaN	1013.600000	997.040000	1.000000	0.000000	22144.000000	15091.000000	47.100000	-66.396000	11.000000	66666.000000	32.090000	50.001000	34.719000	45.206000	31.570000	66666.000000	66666.000000
2021.12.05 04:00:47	128	8388608	NaN	NaN	1013.630000	997.040000	1.000000	0.000000	22144.000000	15091.000000	47.100000	-66.396000	11.000000	66666.000000	32.090000	49.997000	34.730000	45.174000	31.570000	66666.000000	66666.000000
2021.12.05 04:00:48	128	8388608	NaN	NaN	1013.660000	997.050000	1.000000	0.000000	22144.000000	15091.000000	47.100000	-66.396000	11.000000	66666.000000	32.090000	50.000000	34.719000	45.173000	31.580000	66666.000000	66666.000000
2021.12.05 04:00:48	128	8388608	NaN	NaN	1013.670000	997.060000	1.000000	0.000000	22144.000000	15091.000000	47.100000	-66.396000	11.000000	66666.000000	32.090000	49.998000	34.739000	45.175000	31.580000	66666.000000	66666.000000
2021.12.05 04:00:49	128	8388608	NaN	NaN	1013.630000	997.040000	1.000000	0.000000	22144.000000	15092.000000	47.100000	-65.985000	11.000000	66666.000000	32.270000	50.005000	34.719000	45.206000	31.750000	66666.000000	66666.000000
2021.12.05 04:00:51	128	8388608	NaN	NaN	1013.640000	997.060000	1.000000	0.000000	22144.000000	15092.000000	47.100000	-65.985000	11.000000	66666.000000	32.270000	50.002000	34.719000	45.206000	31.750000	66666.000000	66666.000000
2021.12.05 04:00:52	128	8388608	NaN	NaN	1013.680000	997.050000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	50.012000	34.739000	45.175000	31.450000	66666.000000	66666.000000
2021.12.05 04:00:53	128	8388608	NaN	NaN	1013.660000	997.080000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	50.001000	34.730000	45.174000	31.460000	66666.000000	66666.000000
2021.12.05 04:00:54	128	8388608	NaN	NaN	1013.710000	997.080000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	49.994000	34.739000	45.175000	31.460000	66666.000000	66666.000000
2021.12.05 04:00:55	128	8388608	NaN	NaN	1013.670000	997.090000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	50.001000	34.730000	45.207000	31.460000	66666.000000	66666.000000
2021.12.05 04:00:56	128	8388608	NaN	NaN	1013.700000	997.080000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	49.999000	34.739000	45.208000	31.460000	66666.000000	66666.000000
2021.12.05 04:00:57	128	8388608	NaN	NaN	1013.660000	997.060000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	50.002000	34.739000	45.208000	31.450000	66666.000000	66666.000000
2021.12.05 04:00:58	128	8388608	NaN	NaN	1013.680000	997.080000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	49.987000	34.739000	45.208000	31.460000	66666.000000	66666.000000
2021.12.05 04:00:59	128	8388608	NaN	NaN	1013.680000	997.060000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.960000	50.000000	34.749000	45.209000	31.450000	66666.000000	66666.000000
2021.12.05 04:01:00	128	8388608	NaN	NaN	1013.670000	997.060000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	49.996000	34.730000	45.207000	31.460000	66666.000000	66666.000000
2021.12.05 04:01:00	128	8388608	NaN	NaN	1013.710000	997.020000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	49.991000	34.739000	45.208000	31.450000	66666.000000	66666.000000
2021.12.05 04:01:02	128	8388608	NaN	NaN	1013.700000	997.080000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	50.014000	34.739000	45.241000	31.460000	66666.000000	66666.000000
2021.12.05 04:01:03	128	8388608	NaN	NaN	1013.700000	997.050000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	49.999000	34.739000	45.241000	31.450000	66666.000000	66666.000000
2021.12.05 04:01:04	128	8388608	NaN	NaN	1013.720000	997.080000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	50.002000	34.730000	45.207000	31.460000	66666.000000	66666.000000
2021.12.05 04:01:05	128	8388608	NaN	NaN	1013.680000	997.090000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	49.992000	34.730000	45.207000	31.460000	66666.000000	66666.000000
2021.12.05 04:01:06	128	8388608	NaN	NaN	1013.700000	997.080000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	50.006000	34.730000	45.207000	31.460000	66666.000000	66666.000000
2021.12.05 04:01:06	128	8388608	NaN	NaN	1013.710000	997.110000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	49.997000	34.739000	45.241000	31.460000	66666.000000	66666.000000
2021.12.05 04:01:07	128	8388608	NaN	NaN	1013.700000	997.090000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	49.996000	34.739000	45.241000	31.460000	66666.000000	66666.000000
2021.12.05 04:01:08	128	8388608	NaN	NaN	1013.710000	997.110000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	49.999000	34.730000	45.240000	31.460000	66666.000000	66666.000000
2021.12.05 04:01:10	128	8388608	NaN	NaN	1013.740000	997.110000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	50.008000	34.730000	45.273000	31.460000	66666.000000	66666.000000
2021.12.05 04:01:11	128	8388608	NaN	NaN	1013.750000	997.120000	1.000000	0.000000	22145.000000	15091.000000	47.100000	-66.677000	11.000000	66666.000000	31.970000	50.008000	34.739000	45.241000	31.460000	66666.000000	66666.000000
2021.12.05 04:01:11	128	8388608	NaN	NaN	1013.720000	997.150000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.850000	49.994000	34.730000	45.240000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:12	128	8388608	NaN	NaN	1013.750000	997.130000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.850000	50.002000	34.739000	45.275000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:14	128	8388608	NaN	NaN	1013.770000	997.090000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.850000	50.000000	34.739000	45.275000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:15	128	8388608	NaN	NaN	1013.750000	997.110000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.850000	49.998000	34.739000	45.241000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:16	128	8388608	NaN	NaN	1013.740000	997.120000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.840000	50.005000	34.739000	45.275000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:17	128	8388608	NaN	NaN	1013.740000	997.080000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.840000	50.005000	34.739000	45.275000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:18	128	8388608	NaN	NaN	1013.740000	997.120000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.850000	49.996000	34.730000	45.273000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:19	128	8388608	NaN	NaN	1013.720000	997.120000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.840000	50.006000	34.760000	45.277000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:20	128	8388608	NaN	NaN	1013.750000	997.150000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.840000	50.008000	34.760000	45.277000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:21	128	8388608	NaN	NaN	1013.770000	997.120000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.840000	49.992000	34.749000	45.276000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:22	128	8388608	NaN	NaN	1013.720000	997.120000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.840000	50.007000	34.760000	45.277000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:23	128	8388608	NaN	NaN	1013.720000	997.110000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.840000	49.998000	34.749000	45.276000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:23	128	8388608	NaN	NaN	1013.770000	997.130000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.850000	49.996000	34.739000	45.275000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:24	128	8388608	NaN	NaN	1013.740000	997.130000	1.000000	0.000000	22146.000000	15090.000000	47.100000	-67.369000	11.000000	66666.000000	31.670000	49.999000	34.739000	45.275000	31.160000	66666.000000	66666.000000
2021.12.05 04:01:25	128	8388608	NaN	NaN	1013.770000	997.120000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.840000	50.004000	34.749000	45.276000	31.340000	66666.000000	66666.000000
2021.12.05 04:01:27	128	8388608	NaN	NaN	1013.780000	997.130000	1.000000	0.000000	22147.000000	15090.000000	47.100000	-67.650000	11.000000	66666.000000	31.540000	50.000000	34.749000	45.276000	31.040000	66666.000000	66666.000000
2021.12.05 04:01:27	128	8388608	NaN	NaN	1013.770000	997.120000	1.000000	0.000000	22146.000000	15090.000000	47.100000	-67.369000	11.000000	66666.000000	31.670000	50.007000	34.749000	45.309000	31.160000	66666.000000	66666.000000
2021.12.05 04:01:28	128	8388608	NaN	NaN	1013.810000	997.120000	1.000000	0.000000	22147.000000	15090.000000	47.100000	-67.650000	10.000000	66666.000000	31.550000	49.996000	34.739000	45.308000	31.040000	66666.000000	66666.000000
2021.12.05 04:01:30	128	8388608	NaN	NaN	1013.790000	997.150000	1.000000	0.000000	22147.000000	15090.000000	47.100000	-67.650000	10.000000	66666.000000	31.550000	49.999000	34.730000	45.273000	31.040000	66666.000000	66666.000000
2021.12.05 04:01:31	128	8388608	NaN	NaN	1013.770000	997.110000	1.000000	0.000000	22147.000000	15090.000000	47.100000	-67.650000	10.000000	66666.000000	31.550000	49.996000	34.730000	45.273000	31.040000	66666.000000	66666.000000
2021.12.05 04:01:32	128	8388608	NaN	NaN	1013.780000	997.130000	1.000000	0.000000	22147.000000	15090.000000	47.100000	-67.650000	10.000000	66666.000000	31.540000	49.996000	34.749000	45.276000	31.040000	66666.000000	66666.000000
2021.12.05 04:01:33	128	8388608	NaN	NaN	1013.780000	997.130000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.720000	49.996000	34.730000	45.273000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:34	128	8388608	NaN	NaN	1013.790000	997.150000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.720000	49.996000	34.749000	45.309000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:35	128	8388608	NaN	NaN	1013.780000	997.150000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.720000	50.008000	34.730000	45.307000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:35	128	8388608	NaN	NaN	1013.820000	997.160000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.720000	50.007000	34.749000	45.309000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:36	128	8388608	NaN	NaN	1013.780000	997.160000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.720000	50.001000	34.749000	45.309000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:38	128	8388608	NaN	NaN	1013.820000	997.170000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.730000	50.002000	34.739000	45.275000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:38	128	8388608	NaN	NaN	1013.830000	997.150000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.730000	49.987000	34.730000	45.307000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:39	128	8388608	NaN	NaN	1013.830000	997.160000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.730000	50.005000	34.739000	45.308000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:41	128	8388608	NaN	NaN	1013.850000	997.150000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.730000	50.003000	34.749000	45.309000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:42	128	8388608	NaN	NaN	1013.830000	997.190000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.720000	50.000000	34.749000	45.309000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:43	128	8388608	NaN	NaN	1013.830000	997.150000	1.000000	0.000000	22147.000000	15092.000000	47.100000	-66.826000	11.000000	66666.000000	31.900000	50.002000	34.749000	45.342000	31.400000	66666.000000	66666.000000
2021.12.05 04:01:44	128	8388608	NaN	NaN	1013.860000	997.160000	1.000000	0.000000	22147.000000	15092.000000	47.100000	-66.826000	11.000000	66666.000000	31.900000	49.992000	34.760000	45.343000	31.400000	66666.000000	66666.000000
2021.12.05 04:01:45	128	8388608	NaN	NaN	1013.830000	997.150000	1.000000	0.000000	22147.000000	15092.000000	47.100000	-66.826000	11.000000	66666.000000	31.900000	49.983000	34.749000	45.342000	31.400000	66666.000000	66666.000000
2021.12.05 04:01:46	128	8388608	NaN	NaN	1013.860000	997.170000	1.000000	0.000000	22147.000000	15092.000000	47.100000	-66.826000	11.000000	66666.000000	31.900000	50.008000	34.749000	45.309000	31.400000	66666.000000	66666.000000
2021.12.05 04:01:46	128	8388608	NaN	NaN	1013.860000	997.160000	1.000000	0.000000	22147.000000	15092.000000	47.100000	-66.826000	11.000000	66666.000000	31.900000	50.004000	34.760000	45.310000	31.400000	66666.000000	66666.000000
2021.12.05 04:01:49	128	8388608	NaN	NaN	1013.850000	997.160000	1.000000	0.000000	22147.000000	15092.000000	47.100000	-66.826000	11.000000	66666.000000	31.900000	49.996000	34.760000	45.310000	31.400000	66666.000000	66666.000000
2021.12.05 04:01:49	128	8388608	NaN	NaN	1013.860000	997.190000	1.000000	0.000000	22147.000000	15092.000000	47.100000	-66.826000	11.000000	66666.000000	31.910000	50.005000	34.739000	45.308000	31.400000	66666.000000	66666.000000
2021.12.05 04:01:50	128	8388608	NaN	NaN	1013.860000	997.170000	1.000000	0.000000	22147.000000	15092.000000	47.100000	-66.826000	11.000000	66666.000000	31.910000	50.006000	34.739000	45.341000	31.400000	66666.000000	66666.000000
2021.12.05 04:01:51	128	8388608	NaN	NaN	1013.880000	997.150000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.730000	50.002000	34.749000	45.342000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:51	128	8388608	NaN	NaN	1013.850000	997.190000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.730000	50.003000	34.739000	45.341000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:53	128	8388608	NaN	NaN	1013.820000	997.170000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.720000	49.993000	34.749000	45.342000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:54	128	8388608	NaN	NaN	1013.890000	997.170000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.730000	49.998000	34.749000	45.342000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:55	128	8388608	NaN	NaN	1013.860000	997.170000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.730000	50.003000	34.730000	45.373000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:56	128	8388608	NaN	NaN	1013.900000	997.170000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.730000	50.000000	34.739000	45.341000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:57	128	8388608	NaN	NaN	1013.890000	997.200000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.730000	50.001000	34.739000	45.341000	31.220000	66666.000000	66666.000000
2021.12.05 04:01:57	128	8388608	NaN	NaN	1013.880000	997.190000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.730000	50.005000	34.730000	45.373000	31.220000	66666.000000	66666.000000
