$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.10 08:00:10
$Filename; CO2FT_A ZeroCycle 20211210 080010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.10 08:00:23	12288	1	NaN	NaN	1025.560000	1008.150000	1.000000	0.000000	21620.000000	15132.000000	46.700000	96.992000	143.000000	66666.000000	121.840000	49.990000	31.819000	38.676000	121.230000	66666.000000	66666.000000
2021.12.10 08:00:24	12288	1	NaN	NaN	1025.560000	1008.110000	1.000000	0.000000	21715.000000	15130.000000	46.600000	69.584000	101.000000	66666.000000	104.240000	50.003000	31.819000	38.676000	103.710000	66666.000000	66666.000000
2021.12.10 08:00:25	12288	1	NaN	NaN	1025.560000	1008.150000	1.000000	0.000000	21810.000000	15127.000000	46.600000	41.786000	81.000000	66666.000000	87.470000	49.996000	31.810000	38.843000	87.030000	66666.000000	66666.000000
2021.12.10 08:00:26	12288	1	NaN	NaN	1025.660000	1008.160000	1.000000	0.000000	22001.000000	15124.000000	46.600000	-12.901000	62.000000	66666.000000	57.700000	49.990000	31.829000	38.946000	57.410000	66666.000000	66666.000000
2021.12.10 08:00:27	12288	1	NaN	NaN	1025.580000	1008.190000	1.000000	0.000000	22096.000000	15122.000000	46.600000	-40.317000	26.000000	66666.000000	44.380000	49.993000	31.829000	39.013000	44.160000	66666.000000	66666.000000
2021.12.10 08:00:28	12288	1	NaN	NaN	1025.630000	1008.190000	1.000000	0.000000	22180.000000	15120.000000	46.600000	-64.661000	11.000000	66666.000000	33.450000	49.996000	31.819000	39.012000	33.280000	66666.000000	66666.000000
2021.12.10 08:00:29	12288	1	NaN	NaN	1025.660000	1008.170000	1.000000	0.000000	22203.000000	15117.000000	46.600000	-72.336000	7.000000	66666.000000	30.170000	49.997000	31.819000	39.012000	30.020000	66666.000000	66666.000000
2021.12.10 08:00:30	12288	1	NaN	NaN	1025.630000	1008.160000	1.000000	0.000000	22214.000000	15116.000000	46.600000	-75.829000	6.000000	66666.000000	28.710000	50.009000	31.829000	39.080000	28.570000	66666.000000	66666.000000
2021.12.10 08:00:31	12288	1	NaN	NaN	1025.630000	1008.200000	1.000000	0.000000	22216.000000	15117.000000	46.600000	-75.978000	5.000000	66666.000000	28.650000	49.987000	31.829000	39.080000	28.510000	66666.000000	66666.000000
2021.12.10 08:00:32	12288	1	NaN	NaN	1025.660000	1008.200000	1.000000	0.000000	22216.000000	15118.000000	46.600000	-75.566000	5.000000	66666.000000	28.820000	49.993000	31.819000	39.146000	28.680000	66666.000000	66666.000000
2021.12.10 08:00:33	0	0	NaN	NaN	1025.710000	1008.160000	1.000000	0.000000	22218.000000	15119.000000	46.600000	-75.715000	5.000000	66666.000000	28.760000	49.997000	31.829000	39.147000	28.620000	66666.000000	66666.000000
2021.12.10 08:00:34	0	0	NaN	NaN	1025.690000	1008.190000	1.000000	0.000000	22218.000000	15119.000000	46.600000	-75.715000	5.000000	66666.000000	28.760000	50.005000	31.829000	39.181000	28.620000	66666.000000	66666.000000
2021.12.10 08:00:35	0	0	NaN	NaN	1025.710000	1008.190000	1.000000	0.000000	22216.000000	15117.000000	46.700000	-75.957000	5.000000	66666.000000	28.660000	49.995000	31.829000	39.181000	28.520000	66666.000000	66666.000000
2021.12.10 08:00:36	0	0	NaN	NaN	1025.690000	1008.240000	1.000000	0.000000	22214.000000	15116.000000	46.700000	-75.808000	5.000000	66666.000000	28.720000	49.997000	31.819000	39.213000	28.580000	66666.000000	66666.000000
2021.12.10 08:00:37	0	0	NaN	NaN	1025.650000	1008.240000	1.000000	0.000000	22213.000000	15115.000000	46.700000	-75.940000	5.000000	66666.000000	28.670000	49.999000	31.789000	39.210000	28.530000	66666.000000	66666.000000
2021.12.10 08:00:38	0	0	NaN	NaN	1025.650000	1008.260000	1.000000	0.000000	22215.000000	15116.000000	46.600000	-76.109000	5.000000	66666.000000	28.600000	49.989000	31.800000	39.245000	28.460000	66666.000000	66666.000000
2021.12.10 08:00:39	0	0	NaN	NaN	1025.670000	1008.200000	1.000000	0.000000	22217.000000	15117.000000	46.600000	-76.258000	5.000000	66666.000000	28.530000	50.000000	31.829000	39.281000	28.390000	66666.000000	66666.000000
2021.12.10 08:00:40	0	0	NaN	NaN	1025.730000	1008.260000	1.000000	0.000000	22218.000000	15118.000000	46.600000	-76.126000	5.000000	66666.000000	28.590000	50.004000	31.829000	39.248000	28.450000	66666.000000	66666.000000
2021.12.10 08:00:41	0	0	NaN	NaN	1025.730000	1008.300000	1.000000	0.000000	22218.000000	15117.000000	46.600000	-76.538000	5.000000	66666.000000	28.420000	49.997000	31.829000	39.248000	28.280000	66666.000000	66666.000000
2021.12.10 08:00:42	0	0	NaN	NaN	1025.700000	1008.260000	1.000000	0.000000	22215.000000	15116.000000	46.600000	-76.109000	5.000000	66666.000000	28.600000	49.997000	31.829000	39.281000	28.460000	66666.000000	66666.000000
2021.12.10 08:00:43	0	0	NaN	NaN	1025.690000	1008.270000	1.000000	0.000000	22214.000000	15115.000000	46.700000	-76.220000	5.000000	66666.000000	28.550000	49.979000	31.789000	39.311000	28.410000	66666.000000	66666.000000
2021.12.10 08:00:44	0	0	NaN	NaN	1025.750000	1008.260000	1.000000	0.000000	22214.000000	15115.000000	46.700000	-76.220000	5.000000	66666.000000	28.550000	50.003000	31.840000	39.349000	28.410000	66666.000000	66666.000000
2021.12.10 08:00:45	0	0	NaN	NaN	1025.780000	1008.230000	1.000000	0.000000	22216.000000	15117.000000	46.600000	-75.978000	5.000000	66666.000000	28.650000	49.991000	31.819000	39.314000	28.510000	66666.000000	66666.000000
2021.12.10 08:00:46	0	0	NaN	NaN	1025.700000	1008.230000	1.000000	0.000000	22219.000000	15118.000000	46.600000	-76.406000	5.000000	66666.000000	28.470000	50.007000	31.819000	39.314000	28.330000	66666.000000	66666.000000
2021.12.10 08:00:47	0	0	NaN	NaN	1025.740000	1008.300000	1.000000	0.000000	22218.000000	15117.000000	46.600000	-76.538000	5.000000	66666.000000	28.420000	50.012000	31.819000	39.347000	28.280000	66666.000000	66666.000000
2021.12.10 08:00:48	0	0	NaN	NaN	1025.800000	1008.270000	1.000000	0.000000	22217.000000	15116.000000	46.600000	-76.669000	4.000000	66666.000000	28.370000	50.003000	31.829000	39.348000	28.230000	66666.000000	66666.000000
2021.12.10 08:00:49	0	0	NaN	NaN	1025.670000	1008.390000	1.000000	0.000000	22215.000000	15114.000000	46.600000	-76.933000	4.000000	66666.000000	28.250000	50.010000	31.829000	39.348000	28.120000	66666.000000	66666.000000
2021.12.10 08:00:50	0	0	NaN	NaN	1025.730000	1008.340000	1.000000	0.000000	22214.000000	15114.000000	46.600000	-76.653000	4.000000	66666.000000	28.370000	49.999000	31.819000	39.314000	28.240000	66666.000000	66666.000000
2021.12.10 08:00:51	0	0	NaN	NaN	1025.750000	1008.370000	1.000000	0.000000	22215.000000	15114.000000	46.600000	-76.933000	4.000000	66666.000000	28.260000	50.007000	31.819000	39.381000	28.120000	66666.000000	66666.000000
2021.12.10 08:00:52	0	0	NaN	NaN	1025.810000	1008.390000	1.000000	0.000000	22216.000000	15115.000000	46.700000	-76.780000	4.000000	66666.000000	28.320000	50.000000	31.819000	39.381000	28.190000	66666.000000	66666.000000
2021.12.10 08:00:53	0	0	NaN	NaN	1025.770000	1008.390000	1.000000	0.000000	22216.000000	15114.000000	46.600000	-77.213000	4.000000	66666.000000	28.140000	49.997000	31.840000	39.416000	28.000000	66666.000000	66666.000000
2021.12.10 08:00:54	0	0	NaN	NaN	1025.750000	1008.410000	1.000000	0.000000	22216.000000	15115.000000	46.700000	-76.780000	4.000000	66666.000000	28.320000	50.003000	31.819000	39.414000	28.190000	66666.000000	66666.000000
2021.12.10 08:00:55	0	0	NaN	NaN	1025.800000	1008.420000	1.000000	0.000000	22216.000000	15115.000000	46.600000	-76.801000	4.000000	66666.000000	28.310000	49.994000	31.819000	39.414000	28.180000	66666.000000	66666.000000
2021.12.10 08:00:56	0	0	NaN	NaN	1025.810000	1008.410000	1.000000	0.000000	22216.000000	15116.000000	46.600000	-76.389000	4.000000	66666.000000	28.480000	49.998000	31.819000	39.414000	28.350000	66666.000000	66666.000000
2021.12.10 08:00:57	0	0	NaN	NaN	1025.800000	1008.390000	1.000000	0.000000	22218.000000	15116.000000	46.600000	-76.950000	4.000000	66666.000000	28.250000	50.001000	31.829000	39.415000	28.120000	66666.000000	66666.000000
2021.12.10 08:00:58	0	0	NaN	NaN	1025.810000	1008.430000	1.000000	0.000000	22218.000000	15116.000000	46.600000	-76.950000	4.000000	66666.000000	28.250000	49.995000	31.829000	39.415000	28.120000	66666.000000	66666.000000
2021.12.10 08:00:59	0	0	NaN	NaN	1025.840000	1008.420000	1.000000	0.000000	22218.000000	15116.000000	46.600000	-76.950000	4.000000	66666.000000	28.250000	49.997000	31.819000	39.347000	28.120000	66666.000000	66666.000000
2021.12.10 08:01:00	0	0	NaN	NaN	1025.780000	1008.380000	1.000000	0.000000	22217.000000	15114.000000	46.600000	-77.493000	4.000000	66666.000000	28.030000	49.992000	31.829000	39.482000	27.890000	66666.000000	66666.000000
2021.12.10 08:01:01	0	0	NaN	NaN	1025.820000	1008.460000	1.000000	0.000000	22213.000000	15113.000000	46.600000	-76.784000	4.000000	66666.000000	28.320000	50.000000	31.810000	39.447000	28.190000	66666.000000	66666.000000
2021.12.10 08:01:02	0	0	NaN	NaN	1025.860000	1008.430000	1.000000	0.000000	22213.000000	15113.000000	46.700000	-76.763000	4.000000	66666.000000	28.330000	49.993000	31.829000	39.415000	28.190000	66666.000000	66666.000000
2021.12.10 08:01:03	0	0	NaN	NaN	1025.820000	1008.390000	1.000000	0.000000	22215.000000	15114.000000	46.600000	-76.933000	4.000000	66666.000000	28.260000	49.995000	31.829000	39.415000	28.120000	66666.000000	66666.000000
2021.12.10 08:01:04	0	0	NaN	NaN	1025.850000	1008.420000	1.000000	0.000000	22216.000000	15115.000000	46.600000	-76.801000	4.000000	66666.000000	28.310000	49.997000	31.819000	39.481000	28.180000	66666.000000	66666.000000
2021.12.10 08:01:05	0	0	NaN	NaN	1025.850000	1008.460000	1.000000	0.000000	22218.000000	15116.000000	46.600000	-76.950000	4.000000	66666.000000	28.250000	49.998000	31.819000	39.515000	28.120000	66666.000000	66666.000000
2021.12.10 08:01:06	0	0	NaN	NaN	1025.890000	1008.430000	1.000000	0.000000	22219.000000	15117.000000	46.700000	-76.797000	4.000000	66666.000000	28.320000	50.001000	31.810000	39.480000	28.180000	66666.000000	66666.000000
2021.12.10 08:01:07	0	0	NaN	NaN	1025.850000	1008.430000	1.000000	0.000000	22219.000000	15117.000000	46.600000	-76.818000	5.000000	66666.000000	28.310000	49.994000	31.810000	39.480000	28.170000	66666.000000	66666.000000
2021.12.10 08:01:08	0	0	NaN	NaN	1025.840000	1008.430000	1.000000	0.000000	22218.000000	15116.000000	46.600000	-76.950000	4.000000	66666.000000	28.250000	49.988000	31.829000	39.516000	28.120000	66666.000000	66666.000000
2021.12.10 08:01:09	0	0	NaN	NaN	1025.850000	1008.460000	1.000000	0.000000	22217.000000	15116.000000	46.600000	-76.669000	5.000000	66666.000000	28.370000	49.993000	31.829000	39.516000	28.230000	66666.000000	66666.000000
2021.12.10 08:01:10	0	0	NaN	NaN	1025.810000	1008.410000	1.000000	0.000000	22217.000000	15116.000000	46.600000	-76.669000	4.000000	66666.000000	28.370000	50.001000	31.810000	39.514000	28.230000	66666.000000	66666.000000
2021.12.10 08:01:11	0	0	NaN	NaN	1025.930000	1008.380000	1.000000	0.000000	22217.000000	15116.000000	46.600000	-76.669000	4.000000	66666.000000	28.370000	50.002000	31.810000	39.547000	28.240000	66666.000000	66666.000000
2021.12.10 08:01:12	0	0	NaN	NaN	1025.850000	1008.410000	1.000000	0.000000	22216.000000	15115.000000	46.600000	-76.801000	4.000000	66666.000000	28.310000	50.001000	31.819000	39.548000	28.180000	66666.000000	66666.000000
2021.12.10 08:01:13	0	0	NaN	NaN	1025.880000	1008.450000	1.000000	0.000000	22216.000000	15114.000000	46.600000	-77.213000	4.000000	66666.000000	28.150000	49.999000	31.819000	39.548000	28.010000	66666.000000	66666.000000
2021.12.10 08:01:14	0	0	NaN	NaN	1025.860000	1008.430000	1.000000	0.000000	22215.000000	15114.000000	46.700000	-76.912000	4.000000	66666.000000	28.270000	49.998000	31.819000	39.548000	28.130000	66666.000000	66666.000000
2021.12.10 08:01:15	0	0	NaN	NaN	1025.840000	1008.410000	1.000000	0.000000	22215.000000	15115.000000	46.700000	-76.500000	4.000000	66666.000000	28.440000	50.010000	31.810000	39.547000	28.300000	66666.000000	66666.000000
2021.12.10 08:01:16	0	0	NaN	NaN	1025.910000	1008.460000	1.000000	0.000000	22218.000000	15116.000000	46.700000	-76.929000	4.000000	66666.000000	28.260000	49.999000	31.819000	39.548000	28.130000	66666.000000	66666.000000
2021.12.10 08:01:17	0	0	NaN	NaN	1025.850000	1008.420000	1.000000	0.000000	22220.000000	15117.000000	46.700000	-77.077000	4.000000	66666.000000	28.200000	50.000000	31.810000	39.547000	28.070000	66666.000000	66666.000000
2021.12.10 08:01:18	0	0	NaN	NaN	1025.910000	1008.450000	1.000000	0.000000	22220.000000	15117.000000	46.700000	-77.077000	4.000000	66666.000000	28.200000	49.995000	31.810000	39.547000	28.070000	66666.000000	66666.000000
2021.12.10 08:01:19	0	0	NaN	NaN	1025.890000	1008.450000	1.000000	0.000000	22218.000000	15115.000000	46.600000	-77.361000	4.000000	66666.000000	28.080000	49.997000	31.819000	39.548000	27.950000	66666.000000	66666.000000
2021.12.10 08:01:20	0	0	NaN	NaN	1025.960000	1008.460000	1.000000	0.000000	22216.000000	15115.000000	46.600000	-76.801000	4.000000	66666.000000	28.320000	50.000000	31.819000	39.548000	28.180000	66666.000000	66666.000000
2021.12.10 08:01:21	0	0	NaN	NaN	1025.920000	1008.420000	1.000000	0.000000	22217.000000	15115.000000	46.700000	-77.060000	4.000000	66666.000000	28.210000	50.007000	31.819000	39.548000	28.080000	66666.000000	66666.000000
2021.12.10 08:01:22	0	0	NaN	NaN	1025.880000	1008.460000	1.000000	0.000000	22216.000000	15115.000000	46.700000	-76.780000	4.000000	66666.000000	28.320000	49.998000	31.819000	39.515000	28.190000	66666.000000	66666.000000
2021.12.10 08:01:23	0	0	NaN	NaN	1025.920000	1008.460000	1.000000	0.000000	22217.000000	15115.000000	46.700000	-77.060000	4.000000	66666.000000	28.210000	50.003000	31.819000	39.548000	28.080000	66666.000000	66666.000000
2021.12.10 08:01:24	0	0	NaN	NaN	1025.970000	1008.460000	1.000000	0.000000	22217.000000	15115.000000	46.700000	-77.060000	4.000000	66666.000000	28.210000	50.005000	31.840000	39.584000	28.080000	66666.000000	66666.000000
2021.12.10 08:01:25	0	0	NaN	NaN	1025.950000	1008.480000	1.000000	0.000000	22217.000000	15115.000000	46.600000	-77.081000	4.000000	66666.000000	28.200000	50.011000	31.819000	39.615000	28.070000	66666.000000	66666.000000
2021.12.10 08:01:26	0	0	NaN	NaN	1025.930000	1008.430000	1.000000	0.000000	22217.000000	15115.000000	46.700000	-77.060000	4.000000	66666.000000	28.210000	49.999000	31.819000	39.615000	28.080000	66666.000000	66666.000000
2021.12.10 08:01:27	0	0	NaN	NaN	1026.020000	1008.460000	1.000000	0.000000	22217.000000	15116.000000	46.600000	-76.669000	4.000000	66666.000000	28.370000	50.008000	31.829000	39.549000	28.240000	66666.000000	66666.000000
2021.12.10 08:01:28	0	0	NaN	NaN	1025.930000	1008.450000	1.000000	0.000000	22218.000000	15116.000000	46.600000	-76.950000	4.000000	66666.000000	28.260000	49.995000	31.819000	39.649000	28.120000	66666.000000	66666.000000
2021.12.10 08:01:29	0	0	NaN	NaN	1025.930000	1008.480000	1.000000	0.000000	22219.000000	15117.000000	46.600000	-76.818000	4.000000	66666.000000	28.310000	49.998000	31.829000	39.616000	28.180000	66666.000000	66666.000000
2021.12.10 08:01:30	0	0	NaN	NaN	1025.950000	1008.480000	1.000000	0.000000	22219.000000	15117.000000	46.600000	-76.818000	4.000000	66666.000000	28.310000	50.001000	31.819000	39.615000	28.180000	66666.000000	66666.000000
2021.12.10 08:01:31	0	0	NaN	NaN	1025.950000	1008.490000	1.000000	0.000000	22218.000000	15116.000000	46.700000	-76.929000	4.000000	66666.000000	28.270000	49.999000	31.819000	39.615000	28.130000	66666.000000	66666.000000
2021.12.10 08:01:32	0	0	NaN	NaN	1026.020000	1008.490000	1.000000	0.000000	22217.000000	15116.000000	46.600000	-76.669000	4.000000	66666.000000	28.370000	49.991000	31.859000	39.619000	28.240000	66666.000000	66666.000000
2021.12.10 08:01:33	0	0	NaN	NaN	1025.970000	1008.520000	1.000000	0.000000	22217.000000	15115.000000	46.700000	-77.060000	4.000000	66666.000000	28.210000	49.994000	31.829000	39.616000	28.080000	66666.000000	66666.000000
2021.12.10 08:01:34	0	0	NaN	NaN	1025.970000	1008.460000	1.000000	0.000000	22217.000000	15117.000000	46.700000	-76.237000	5.000000	66666.000000	28.550000	50.000000	31.849000	39.618000	28.410000	66666.000000	66666.000000
2021.12.10 08:01:35	0	0	NaN	NaN	1025.970000	1008.460000	1.000000	0.000000	22218.000000	15117.000000	46.600000	-76.538000	5.000000	66666.000000	28.430000	49.994000	31.840000	39.651000	28.290000	66666.000000	66666.000000
2021.12.10 08:01:36	0	0	NaN	NaN	1025.970000	1008.500000	1.000000	0.000000	22217.000000	15116.000000	46.700000	-76.648000	5.000000	66666.000000	28.380000	49.996000	31.829000	39.650000	28.250000	66666.000000	66666.000000
2021.12.10 08:01:37	0	0	NaN	NaN	1026.000000	1008.520000	1.000000	0.000000	22217.000000	15116.000000	46.700000	-76.648000	5.000000	66666.000000	28.380000	50.005000	31.829000	39.650000	28.250000	66666.000000	66666.000000
2021.12.10 08:01:38	0	0	NaN	NaN	1026.000000	1008.530000	1.000000	0.000000	22217.000000	15117.000000	46.700000	-76.237000	5.000000	66666.000000	28.550000	50.005000	31.840000	39.651000	28.420000	66666.000000	66666.000000
2021.12.10 08:01:39	0	0	NaN	NaN	1026.040000	1008.500000	1.000000	0.000000	22219.000000	15118.000000	46.700000	-76.385000	5.000000	66666.000000	28.490000	50.006000	31.829000	39.683000	28.360000	66666.000000	66666.000000
2021.12.10 08:01:40	0	0	NaN	NaN	1026.030000	1008.490000	1.000000	0.000000	22219.000000	15118.000000	46.700000	-76.385000	5.000000	66666.000000	28.490000	50.005000	31.829000	39.683000	28.360000	66666.000000	66666.000000
2021.12.10 08:01:41	0	0	NaN	NaN	1025.930000	1008.500000	1.000000	0.000000	22218.000000	15118.000000	46.700000	-76.105000	5.000000	66666.000000	28.610000	50.007000	31.819000	39.682000	28.470000	66666.000000	66666.000000
2021.12.10 08:01:42	0	0	NaN	NaN	1026.020000	1008.490000	1.000000	0.000000	22216.000000	15115.000000	46.700000	-76.780000	5.000000	66666.000000	28.330000	49.997000	31.819000	39.649000	28.200000	66666.000000	66666.000000
2021.12.10 08:01:43	0	0	NaN	NaN	1026.020000	1008.520000	1.000000	0.000000	22215.000000	15115.000000	46.700000	-76.500000	5.000000	66666.000000	28.440000	50.006000	31.819000	39.649000	28.310000	66666.000000	66666.000000
2021.12.10 08:01:44	0	0	NaN	NaN	1026.060000	1008.530000	1.000000	0.000000	22215.000000	15116.000000	46.700000	-76.088000	5.000000	66666.000000	28.620000	49.999000	31.840000	39.684000	28.480000	66666.000000	66666.000000
2021.12.10 08:01:45	0	0	NaN	NaN	1026.080000	1008.520000	1.000000	0.000000	22216.000000	15117.000000	46.700000	-75.957000	5.000000	66666.000000	28.670000	49.987000	31.810000	39.681000	28.540000	66666.000000	66666.000000
2021.12.10 08:01:46	0	0	NaN	NaN	1026.080000	1008.520000	1.000000	0.000000	22217.000000	15117.000000	46.700000	-76.237000	5.000000	66666.000000	28.550000	50.005000	31.829000	39.683000	28.420000	66666.000000	66666.000000
2021.12.10 08:01:47	0	0	NaN	NaN	1026.040000	1008.530000	1.000000	0.000000	22217.000000	15117.000000	46.700000	-76.237000	5.000000	66666.000000	28.550000	49.989000	31.819000	39.682000	28.420000	66666.000000	66666.000000
2021.12.10 08:01:48	0	0	NaN	NaN	1026.020000	1008.540000	1.000000	0.000000	22217.000000	15117.000000	46.700000	-76.237000	5.000000	66666.000000	28.550000	49.998000	31.819000	39.682000	28.420000	66666.000000	66666.000000
2021.12.10 08:01:49	0	0	NaN	NaN	1026.070000	1008.540000	1.000000	0.000000	22216.000000	15116.000000	46.700000	-76.368000	5.000000	66666.000000	28.500000	49.995000	31.819000	39.682000	28.370000	66666.000000	66666.000000
2021.12.10 08:01:50	0	0	NaN	NaN	1026.060000	1008.490000	1.000000	0.000000	22216.000000	15116.000000	46.700000	-76.368000	5.000000	66666.000000	28.500000	50.001000	31.800000	39.714000	28.370000	66666.000000	66666.000000
2021.12.10 08:01:51	0	0	NaN	NaN	1026.100000	1008.520000	1.000000	0.000000	22216.000000	15116.000000	46.700000	-76.368000	5.000000	66666.000000	28.500000	50.003000	31.829000	39.683000	28.370000	66666.000000	66666.000000
2021.12.10 08:01:52	0	0	NaN	NaN	1026.030000	1008.530000	1.000000	0.000000	22217.000000	15116.000000	46.700000	-76.648000	5.000000	66666.000000	28.380000	49.993000	31.829000	39.750000	28.250000	66666.000000	66666.000000
2021.12.10 08:01:53	0	0	NaN	NaN	1026.070000	1008.530000	1.000000	0.000000	22217.000000	15117.000000	46.700000	-76.237000	5.000000	66666.000000	28.560000	50.003000	31.819000	39.682000	28.420000	66666.000000	66666.000000
2021.12.10 08:01:54	0	0	NaN	NaN	1026.060000	1008.560000	1.000000	0.000000	22216.000000	15117.000000	46.700000	-75.957000	5.000000	66666.000000	28.670000	50.005000	31.819000	39.682000	28.540000	66666.000000	66666.000000
2021.12.10 08:01:55	0	0	NaN	NaN	1026.070000	1008.520000	1.000000	0.000000	22216.000000	15116.000000	46.700000	-76.368000	5.000000	66666.000000	28.500000	49.999000	31.829000	39.750000	28.370000	66666.000000	66666.000000
2021.12.10 08:01:56	0	0	NaN	NaN	1026.080000	1008.540000	1.000000	0.000000	22216.000000	15116.000000	46.700000	-76.368000	5.000000	66666.000000	28.500000	50.008000	31.819000	39.749000	28.370000	66666.000000	66666.000000
2021.12.10 08:01:57	0	0	NaN	NaN	1026.060000	1008.540000	1.000000	0.000000	22216.000000	15116.000000	46.700000	-76.368000	5.000000	66666.000000	28.500000	49.999000	31.819000	39.716000	28.370000	66666.000000	66666.000000
2021.12.10 08:01:58	0	0	NaN	NaN	1026.140000	1008.540000	1.000000	0.000000	22215.000000	15115.000000	46.700000	-76.500000	5.000000	66666.000000	28.450000	49.994000	31.829000	39.750000	28.320000	66666.000000	66666.000000
2021.12.10 08:01:59	0	0	NaN	NaN	1026.150000	1008.520000	1.000000	0.000000	22215.000000	15115.000000	46.700000	-76.500000	5.000000	66666.000000	28.450000	49.996000	31.829000	39.817000	28.320000	66666.000000	66666.000000
