$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.12 00:00:05
$Filename; CO2FT_A_PCO2_Corr_20211212.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; PCO2_Corr, µatm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, µatm; Float
$8; Maximum; µatm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	PCO2_Corr	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.12 00:45:00	431.723390	0	59	59	1	431.240000	432.220000	0.064878	NaN	NaN	43172.338983	9
2021.12.12 00:46:00	431.884000	0	60	59	1	431.220000	432.500000	0.172902	NaN	NaN	43188.400000	0
2021.12.12 00:47:00	432.218500	0	60	60	1	431.460000	433.170000	0.168715	NaN	NaN	43221.850000	9
2021.12.12 00:48:00	432.491500	0	60	60	1	431.990000	433.310000	0.173067	NaN	NaN	43249.150000	0
2021.12.12 00:49:00	431.995246	0	61	61	1	431.580000	432.490000	0.025449	NaN	NaN	43199.524590	0
2021.12.12 00:50:00	432.464237	0	59	59	1	431.570000	433.260000	0.134104	NaN	NaN	43246.423729	9
2021.12.12 00:51:00	432.750328	0	61	61	1	432.280000	433.450000	0.108463	NaN	NaN	43275.032787	0
2021.12.12 00:52:00	433.519000	0	60	60	1	432.580000	434.440000	0.210968	NaN	NaN	43351.900000	9
2021.12.12 00:53:00	434.564500	0	60	60	1	433.490000	435.110000	0.172469	NaN	NaN	43456.450000	0
2021.12.12 00:54:00	435.882542	0	59	59	1	434.850000	436.390000	0.086985	NaN	NaN	43588.254237	9
2021.12.12 00:55:00	436.547377	0	61	61	1	436.020000	437.180000	0.046476	NaN	NaN	43654.737705	0
2021.12.12 00:56:00	438.035000	0	60	60	1	436.730000	439.230000	0.367469	NaN	NaN	43803.500000	9
2021.12.12 00:57:00	439.622034	0	59	59	1	438.800000	440.870000	0.282030	NaN	NaN	43962.203390	0
2021.12.12 00:58:00	441.131833	0	60	60	1	440.340000	441.850000	0.179134	NaN	NaN	44113.183333	0
2021.12.12 00:59:00	442.503167	0	60	60	1	441.470000	442.890000	0.159449	NaN	NaN	44250.316667	0
2021.12.12 01:00:00	442.611667	0	60	60	1	441.930000	443.170000	0.067499	NaN	NaN	44261.166667	0
2021.12.12 01:01:00	441.868852	0	61	61	1	441.430000	442.790000	0.114924	NaN	NaN	44186.885246	9
2021.12.12 01:02:00	441.537797	0	59	59	1	440.890000	442.100000	0.063073	NaN	NaN	44153.779661	0
2021.12.12 01:03:00	441.038689	0	61	61	1	440.660000	441.590000	0.043095	NaN	NaN	44103.868852	0
2021.12.12 01:04:00	440.597966	0	59	59	1	440.240000	441.090000	0.047396	NaN	NaN	44059.796610	9
2021.12.12 01:05:00	440.300167	0	60	60	1	439.710000	440.890000	0.067761	NaN	NaN	44030.016667	9
2021.12.12 01:06:00	440.123500	0	60	60	1	439.430000	440.640000	0.119511	NaN	NaN	44012.350000	0
2021.12.12 01:07:00	440.044833	0	60	60	1	439.660000	440.610000	0.097537	NaN	NaN	44004.483333	9
2021.12.12 01:08:00	440.113000	0	60	60	1	439.660000	440.570000	0.034245	NaN	NaN	44011.300000	0
2021.12.12 01:09:00	439.928852	0	61	61	1	439.380000	440.610000	0.118307	NaN	NaN	43992.885246	0
2021.12.12 01:10:00	440.007797	0	59	59	1	439.660000	440.320000	0.048455	NaN	NaN	44000.779661	0
2021.12.12 01:11:00	440.486500	0	60	60	1	440.040000	441.020000	0.043423	NaN	NaN	44048.650000	9
2021.12.12 01:12:00	440.166167	0	60	60	1	439.620000	440.660000	0.070685	NaN	NaN	44016.616667	9
2021.12.12 01:13:00	440.688000	0	60	60	1	440.000000	441.310000	0.077901	NaN	NaN	44068.800000	9
2021.12.12 01:14:00	440.741667	0	60	59	1	439.930000	441.310000	0.071604	NaN	NaN	44074.166667	9
2021.12.12 01:15:00	440.882000	0	60	60	1	440.570000	441.480000	0.043674	NaN	NaN	44088.200000	9
2021.12.12 01:16:00	441.515333	0	60	60	1	440.940000	442.080000	0.069758	NaN	NaN	44151.533333	0
2021.12.12 01:17:00	442.342167	0	60	60	1	441.250000	443.030000	0.176302	NaN	NaN	44234.216667	9
2021.12.12 01:18:00	442.677833	0	60	60	1	442.200000	443.190000	0.100949	NaN	NaN	44267.783333	0
2021.12.12 01:19:00	443.254262	0	61	61	1	442.760000	443.880000	0.058355	NaN	NaN	44325.426230	0
2021.12.12 01:20:00	443.436780	0	59	59	1	442.880000	443.900000	0.078277	NaN	NaN	44343.677966	0
2021.12.12 01:21:00	443.750000	0	60	60	1	443.330000	444.290000	0.063231	NaN	NaN	44375.000000	9
2021.12.12 01:22:00	443.950000	0	60	60	1	443.380000	444.620000	0.112549	NaN	NaN	44395.000000	0
2021.12.12 01:23:00	443.769180	0	61	61	1	443.210000	444.610000	0.162588	NaN	NaN	44376.918033	9
2021.12.12 01:24:00	444.167931	0	58	59	1	443.530000	444.990000	0.147315	NaN	NaN	44416.793103	1
2021.12.12 01:25:00	444.216333	0	60	60	1	443.830000	445.060000	0.102546	NaN	NaN	44421.633333	0
2021.12.12 01:26:00	445.028197	0	61	61	1	444.230000	445.610000	0.126958	NaN	NaN	44502.819672	0
2021.12.12 01:27:00	445.063390	0	59	59	1	444.590000	445.560000	0.093592	NaN	NaN	44506.338983	0
2021.12.12 01:28:00	445.022167	0	60	60	1	444.240000	445.540000	0.128994	NaN	NaN	44502.216667	0
2021.12.12 01:29:00	444.825667	0	60	60	1	444.250000	445.560000	0.089462	NaN	NaN	44482.566667	0
2021.12.12 01:30:00	444.905763	0	59	60	1	444.360000	445.640000	0.097280	NaN	NaN	44490.576271	9
2021.12.12 01:31:00	444.239821	0	56	60	1	443.720000	444.900000	0.057493	NaN	NaN	44423.982143	1
2021.12.12 01:32:00	443.045246	0	61	61	1	442.460000	443.850000	0.141399	NaN	NaN	44304.524590	0
2021.12.12 01:33:00	442.107333	0	60	60	1	441.250000	442.580000	0.146861	NaN	NaN	44210.733333	9
2021.12.12 01:34:00	441.563390	0	59	59	1	441.160000	442.010000	0.045812	NaN	NaN	44156.338983	0
2021.12.12 01:35:00	441.169167	0	60	60	1	440.680000	441.700000	0.057364	NaN	NaN	44116.916667	0
2021.12.12 01:36:00	440.903167	0	60	60	1	440.360000	441.280000	0.055907	NaN	NaN	44090.316667	0
2021.12.12 01:37:00	441.093833	0	60	60	1	440.340000	441.840000	0.154278	NaN	NaN	44109.383333	0
2021.12.12 01:38:00	442.463500	0	60	60	1	441.730000	443.200000	0.202027	NaN	NaN	44246.350000	9
2021.12.12 01:39:00	443.125667	0	60	60	1	442.630000	444.040000	0.123140	NaN	NaN	44312.566667	9
2021.12.12 01:40:00	443.156000	0	60	60	1	442.650000	443.580000	0.048133	NaN	NaN	44315.600000	9
2021.12.12 01:41:00	443.256833	0	60	60	1	442.170000	443.930000	0.135785	NaN	NaN	44325.683333	9
2021.12.12 01:42:00	441.787667	0	60	60	1	440.490000	442.670000	0.328832	NaN	NaN	44178.766667	9
2021.12.12 01:43:00	439.932500	0	60	60	1	438.640000	441.160000	0.707033	NaN	NaN	43993.250000	9
2021.12.12 01:44:00	437.199500	0	60	60	1	435.960000	438.740000	0.488673	NaN	NaN	43719.950000	0
2021.12.12 01:45:00	435.247833	0	60	60	1	434.100000	436.110000	0.409387	NaN	NaN	43524.783333	9
2021.12.12 01:46:00	433.152787	0	61	61	1	432.430000	434.180000	0.158434	NaN	NaN	43315.278689	0
2021.12.12 01:47:00	431.750678	0	59	59	1	430.720000	432.620000	0.236751	NaN	NaN	43175.067797	0
2021.12.12 01:48:00	430.445500	0	60	60	1	429.410000	431.410000	0.169164	NaN	NaN	43044.550000	0
2021.12.12 01:49:00	429.179500	0	60	60	1	428.690000	429.490000	0.058246	NaN	NaN	42917.950000	9
2021.12.12 01:50:00	428.778333	0	60	60	1	428.340000	429.260000	0.055929	NaN	NaN	42877.833333	9
2021.12.12 01:51:00	428.466500	0	60	60	1	427.900000	429.240000	0.078213	NaN	NaN	42846.650000	0
2021.12.12 01:52:00	428.657667	0	60	59	1	428.020000	429.050000	0.078991	NaN	NaN	42865.766667	0
2021.12.12 01:53:00	428.845000	0	60	60	1	428.080000	429.340000	0.085239	NaN	NaN	42884.500000	0
2021.12.12 01:54:00	429.329000	0	60	60	1	428.700000	429.920000	0.085633	NaN	NaN	42932.900000	0
2021.12.12 01:55:00	430.165167	0	60	60	1	429.320000	430.860000	0.129981	NaN	NaN	43016.516667	0
2021.12.12 01:56:00	430.940333	0	60	60	1	430.260000	431.920000	0.118664	NaN	NaN	43094.033333	9
2021.12.12 01:57:00	431.381833	0	60	60	1	431.130000	432.000000	0.049368	NaN	NaN	43138.183333	9
2021.12.12 01:58:00	431.837333	0	60	60	1	431.340000	432.450000	0.077684	NaN	NaN	43183.733333	0
2021.12.12 01:59:00	432.432833	0	60	60	1	431.620000	432.880000	0.105292	NaN	NaN	43243.283333	0
2021.12.12 02:00:00	432.711667	0	60	60	1	432.340000	433.110000	0.016858	NaN	NaN	43271.166667	0
2021.12.12 02:01:00	432.473934	0	61	61	1	431.970000	432.900000	0.066664	NaN	NaN	43247.393443	9
2021.12.12 02:02:00	432.325424	0	59	59	1	431.870000	432.880000	0.063449	NaN	NaN	43232.542373	9
2021.12.12 02:03:00	432.253000	0	60	60	1	431.660000	432.690000	0.050984	NaN	NaN	43225.300000	0
2021.12.12 02:04:00	432.101000	0	60	60	1	431.680000	432.780000	0.086877	NaN	NaN	43210.100000	0
2021.12.12 02:05:00	432.010000	0	61	61	1	431.360000	432.660000	0.137847	NaN	NaN	43201.000000	9
2021.12.12 02:06:00	431.852712	0	59	59	1	431.390000	432.460000	0.063113	NaN	NaN	43185.271186	0
2021.12.12 02:07:00	431.644500	0	60	60	1	430.900000	432.240000	0.146974	NaN	NaN	43164.450000	0
2021.12.12 02:08:00	431.500167	0	60	60	1	431.160000	431.920000	0.034497	NaN	NaN	43150.016667	0
2021.12.12 02:09:00	431.099833	0	60	59	1	430.650000	431.670000	0.046951	NaN	NaN	43109.983333	0
2021.12.12 02:10:00	430.942500	0	60	60	1	430.550000	431.420000	0.049114	NaN	NaN	43094.250000	0
2021.12.12 02:11:00	430.984333	0	60	60	1	430.590000	431.470000	0.064059	NaN	NaN	43098.433333	9
2021.12.12 02:12:00	431.054333	0	60	60	1	430.270000	431.720000	0.068896	NaN	NaN	43105.433333	9
2021.12.12 02:13:00	431.155667	0	60	59	1	430.330000	431.910000	0.159171	NaN	NaN	43115.566667	0
2021.12.12 02:14:00	431.599833	0	60	60	1	430.960000	432.300000	0.174269	NaN	NaN	43159.983333	9
2021.12.12 02:15:00	431.559667	0	60	60	1	430.930000	432.120000	0.069427	NaN	NaN	43155.966667	0
2021.12.12 02:16:00	431.628000	0	60	60	1	431.320000	431.930000	0.044362	NaN	NaN	43162.800000	0
2021.12.12 02:17:00	432.136000	0	60	60	1	431.360000	432.580000	0.042570	NaN	NaN	43213.600000	0
2021.12.12 02:18:00	432.843500	0	60	60	1	432.160000	433.520000	0.171332	NaN	NaN	43284.350000	0
2021.12.12 02:19:00	433.309167	0	60	60	1	432.900000	433.860000	0.088493	NaN	NaN	43330.916667	0
2021.12.12 02:20:00	433.316000	0	60	60	1	432.820000	433.730000	0.034594	NaN	NaN	43331.600000	9
2021.12.12 02:21:00	433.198033	0	61	61	1	432.830000	434.120000	0.119019	NaN	NaN	43319.803279	0
2021.12.12 02:22:00	433.405254	0	59	59	1	432.750000	434.060000	0.076429	NaN	NaN	43340.525424	0
2021.12.12 02:23:00	433.655000	0	60	60	1	433.190000	434.220000	0.050588	NaN	NaN	43365.500000	9
2021.12.12 02:24:00	433.819333	0	60	60	1	433.290000	434.270000	0.045939	NaN	NaN	43381.933333	0
2021.12.12 02:25:00	434.428000	0	60	60	1	433.680000	435.050000	0.133084	NaN	NaN	43442.800000	9
2021.12.12 02:26:00	434.415167	0	60	60	1	434.000000	434.840000	0.044405	NaN	NaN	43441.516667	9
2021.12.12 02:27:00	434.581167	0	60	60	1	433.910000	435.320000	0.192977	NaN	NaN	43458.116667	9
2021.12.12 02:28:00	434.760333	0	60	60	1	433.950000	435.300000	0.074783	NaN	NaN	43476.033333	0
2021.12.12 02:29:00	433.693833	0	60	60	1	432.770000	434.880000	0.409512	NaN	NaN	43369.383333	0
2021.12.12 02:30:00	432.015000	0	60	60	1	430.820000	433.430000	0.467673	NaN	NaN	43201.500000	9
2021.12.12 02:31:00	430.691000	0	60	60	1	429.630000	431.410000	0.177623	NaN	NaN	43069.100000	9
2021.12.12 02:32:00	429.357833	0	60	60	1	428.940000	430.080000	0.092797	NaN	NaN	42935.783333	9
2021.12.12 02:33:00	428.074333	0	60	60	1	427.130000	429.120000	0.150272	NaN	NaN	42807.433333	9
2021.12.12 02:34:00	427.343115	0	61	61	1	426.550000	428.080000	0.181452	NaN	NaN	42734.311475	0
2021.12.12 02:35:00	426.246949	0	59	59	1	425.810000	427.230000	0.082084	NaN	NaN	42624.694915	0
2021.12.12 02:36:00	425.629000	0	60	60	1	424.960000	426.140000	0.100443	NaN	NaN	42562.900000	9
2021.12.12 02:37:00	425.146167	0	60	60	1	424.620000	425.740000	0.056170	NaN	NaN	42514.616667	0
2021.12.12 02:38:00	424.518333	0	60	60	1	423.570000	425.240000	0.185418	NaN	NaN	42451.833333	9
2021.12.12 02:39:00	423.938333	0	60	60	1	423.310000	424.510000	0.074418	NaN	NaN	42393.833333	0
2021.12.12 02:40:00	423.558833	0	60	60	1	423.050000	424.310000	0.073699	NaN	NaN	42355.883333	0
2021.12.12 02:41:00	423.444333	0	60	60	1	422.990000	424.290000	0.079513	NaN	NaN	42344.433333	0
2021.12.12 02:42:00	422.907167	0	60	60	1	422.260000	423.540000	0.099387	NaN	NaN	42290.716667	0
2021.12.12 02:43:00	422.661167	0	60	60	1	422.010000	423.270000	0.151505	NaN	NaN	42266.116667	9
2021.12.12 02:44:00	422.737667	0	60	60	1	422.030000	423.430000	0.099049	NaN	NaN	42273.766667	0
2021.12.12 02:45:00	422.371000	0	60	60	1	421.950000	422.890000	0.047724	NaN	NaN	42237.100000	9
2021.12.12 02:46:00	422.782500	0	60	60	1	421.940000	423.480000	0.123724	NaN	NaN	42278.250000	0
2021.12.12 02:47:00	423.213333	0	60	60	1	422.620000	423.850000	0.103589	NaN	NaN	42321.333333	9
2021.12.12 02:48:00	423.935333	0	60	60	1	423.280000	424.780000	0.180435	NaN	NaN	42393.533333	0
2021.12.12 02:49:00	424.992833	0	60	60	1	424.240000	425.730000	0.168285	NaN	NaN	42499.283333	0
2021.12.12 02:50:00	426.128167	0	60	60	1	425.920000	426.500000	0.035107	NaN	NaN	42612.816667	0
2021.12.12 02:51:00	426.468333	0	60	60	1	425.830000	427.070000	0.079238	NaN	NaN	42646.833333	0
2021.12.12 02:52:00	426.722000	0	60	60	1	426.030000	427.330000	0.105674	NaN	NaN	42672.200000	9
2021.12.12 02:53:00	427.657000	0	60	60	1	426.780000	428.420000	0.170703	NaN	NaN	42765.700000	9
2021.12.12 02:54:00	428.022333	0	60	60	1	427.460000	428.870000	0.145218	NaN	NaN	42802.233333	9
2021.12.12 02:55:00	428.047333	0	60	60	1	427.480000	428.780000	0.103186	NaN	NaN	42804.733333	0
2021.12.12 02:56:00	428.317333	0	60	60	1	427.750000	428.660000	0.068230	NaN	NaN	42831.733333	9
2021.12.12 02:57:00	428.638833	0	60	60	1	427.860000	429.580000	0.222275	NaN	NaN	42863.883333	9
2021.12.12 02:58:00	429.586667	0	60	60	1	429.060000	430.200000	0.077287	NaN	NaN	42958.666667	0
2021.12.12 02:59:00	429.699333	0	60	60	1	428.860000	430.360000	0.102481	NaN	NaN	42969.933333	9
2021.12.12 03:00:00	429.752667	0	60	60	1	429.270000	430.280000	0.085240	NaN	NaN	42975.266667	0
2021.12.12 03:01:00	429.717167	0	60	60	1	429.240000	430.210000	0.045641	NaN	NaN	42971.716667	9
2021.12.12 03:02:00	429.157833	0	60	60	1	428.740000	429.930000	0.067719	NaN	NaN	42915.783333	0
2021.12.12 03:03:00	428.687333	0	60	60	1	428.120000	429.320000	0.074216	NaN	NaN	42868.733333	9
2021.12.12 03:04:00	428.519833	0	60	60	1	427.980000	429.090000	0.094063	NaN	NaN	42851.983333	0
2021.12.12 03:05:00	428.629667	0	60	60	1	428.090000	429.200000	0.084224	NaN	NaN	42862.966667	0
2021.12.12 03:06:00	428.481000	0	60	60	1	427.630000	429.120000	0.087067	NaN	NaN	42848.100000	0
2021.12.12 03:07:00	427.276833	0	60	60	1	426.730000	428.290000	0.141127	NaN	NaN	42727.683333	0
2021.12.12 03:08:00	426.232167	0	60	60	1	425.390000	427.340000	0.189604	NaN	NaN	42623.216667	0
2021.12.12 03:09:00	425.606500	0	60	60	1	424.900000	426.160000	0.158650	NaN	NaN	42560.650000	9
2021.12.12 03:10:00	424.737667	0	60	60	1	423.750000	425.510000	0.120100	NaN	NaN	42473.766667	9
2021.12.12 03:11:00	424.524667	0	60	60	1	423.650000	425.170000	0.065673	NaN	NaN	42452.466667	0
2021.12.12 03:12:00	424.206667	0	60	60	1	423.310000	424.690000	0.079707	NaN	NaN	42420.666667	9
2021.12.12 03:13:00	423.666833	0	60	60	1	423.010000	424.060000	0.045385	NaN	NaN	42366.683333	0
2021.12.12 03:14:00	423.227667	0	60	60	1	422.960000	423.750000	0.040306	NaN	NaN	42322.766667	0
2021.12.12 03:15:00	423.051833	0	60	60	1	422.610000	423.520000	0.043988	NaN	NaN	42305.183333	9
2021.12.12 03:16:00	423.010833	0	60	60	1	422.520000	423.640000	0.106269	NaN	NaN	42301.083333	0
2021.12.12 03:17:00	423.154167	0	60	60	1	422.330000	423.550000	0.079767	NaN	NaN	42315.416667	9
2021.12.12 03:18:00	422.686500	0	60	60	1	422.000000	423.500000	0.110067	NaN	NaN	42268.650000	9
2021.12.12 03:19:00	422.724333	0	60	60	1	422.250000	423.210000	0.058035	NaN	NaN	42272.433333	9
2021.12.12 03:20:00	422.657833	0	60	60	1	421.920000	423.300000	0.111973	NaN	NaN	42265.783333	0
2021.12.12 03:21:00	422.587167	0	60	60	1	422.030000	423.030000	0.071624	NaN	NaN	42258.716667	9
2021.12.12 03:22:00	422.324833	0	60	60	1	421.700000	422.950000	0.063320	NaN	NaN	42232.483333	9
2021.12.12 03:23:00	422.296167	0	60	60	1	421.720000	422.800000	0.053888	NaN	NaN	42229.616667	0
2021.12.12 03:24:00	422.074500	0	60	60	1	421.400000	422.570000	0.055039	NaN	NaN	42207.450000	0
2021.12.12 03:25:00	421.664833	0	60	60	1	421.240000	422.240000	0.116551	NaN	NaN	42166.483333	9
2021.12.12 03:26:00	422.397333	0	60	60	1	421.720000	422.960000	0.109742	NaN	NaN	42239.733333	0
2021.12.12 03:27:00	422.396833	0	60	60	1	421.920000	422.980000	0.092249	NaN	NaN	42239.683333	0
2021.12.12 03:28:00	422.455500	0	60	60	1	421.980000	422.850000	0.064317	NaN	NaN	42245.550000	9
2021.12.12 03:29:00	422.243500	0	60	60	1	421.650000	422.890000	0.097227	NaN	NaN	42224.350000	0
