$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.13 00:00:01
$Filename; CO2FT_A_PCO2_Corr_20211213.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; PCO2_Corr, µatm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, µatm; Float
$8; Maximum; µatm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	PCO2_Corr	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
$Date Time	µatm	Flags	Cnt	Sec	MR	µatm	µatm	Units	Deg	Deg	Units	Flags
2021.12.13 00:00:00	447.001500	0	60	60	1	446.350000	447.240000	0.044433	NaN	NaN	44700.150000	9
2021.12.13 00:01:00	447.170909	0	11	11	1	446.810000	447.380000	0.020069	NaN	NaN	44717.090909	9
2021.12.13 00:02:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.13 00:03:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.13 00:04:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.13 00:05:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.13 00:06:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.13 00:07:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.13 00:08:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.13 00:09:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.13 00:10:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.13 00:11:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.13 00:12:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.13 00:13:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.13 00:14:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.13 00:15:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.13 00:16:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.13 00:17:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.13 00:18:00	442.094082	0	49	48	1	440.100000	444.010000	1.054833	NaN	NaN	44209.408163	9
2021.12.13 00:19:00	445.184407	0	59	59	1	443.800000	447.210000	1.141735	NaN	NaN	44518.440678	9
2021.12.13 00:20:00	447.927333	0	60	60	1	446.760000	449.250000	0.469667	NaN	NaN	44792.733333	0
2021.12.13 00:21:00	450.098667	0	60	60	1	449.070000	451.310000	0.250296	NaN	NaN	45009.866667	0
2021.12.13 00:22:00	452.079167	0	60	60	1	450.900000	453.660000	0.694754	NaN	NaN	45207.916667	0
2021.12.13 00:23:00	454.036066	0	61	61	1	453.420000	454.800000	0.188671	NaN	NaN	45403.606557	9
2021.12.13 00:24:00	455.011864	0	59	59	1	454.330000	455.860000	0.275712	NaN	NaN	45501.186441	9
2021.12.13 00:25:00	456.445833	0	60	60	1	455.130000	457.280000	0.313126	NaN	NaN	45644.583333	0
2021.12.13 00:26:00	457.186833	0	60	60	1	456.610000	457.860000	0.152215	NaN	NaN	45718.683333	9
2021.12.13 00:27:00	457.846167	0	60	60	1	457.170000	458.500000	0.065261	NaN	NaN	45784.616667	9
2021.12.13 00:28:00	458.557167	0	60	60	1	457.920000	459.220000	0.129434	NaN	NaN	45855.716667	0
2021.12.13 00:29:00	459.196557	0	61	61	1	458.230000	459.930000	0.183426	NaN	NaN	45919.655738	9
2021.12.13 00:30:00	460.241186	0	59	59	1	459.550000	461.360000	0.207921	NaN	NaN	46024.118644	9
2021.12.13 00:31:00	461.015333	0	60	60	1	460.200000	461.550000	0.144283	NaN	NaN	46101.533333	9
2021.12.13 00:32:00	462.139000	0	60	60	1	461.310000	462.580000	0.045853	NaN	NaN	46213.900000	0
2021.12.13 00:33:00	461.112667	0	60	60	1	460.240000	462.240000	0.220013	NaN	NaN	46111.266667	0
2021.12.13 00:34:00	459.429500	0	60	60	1	458.630000	460.400000	0.136137	NaN	NaN	45942.950000	9
2021.12.13 00:35:00	458.031000	0	60	60	1	457.030000	459.150000	0.320026	NaN	NaN	45803.100000	0
2021.12.13 00:36:00	456.478333	0	60	60	1	455.540000	457.520000	0.224163	NaN	NaN	45647.833333	9
2021.12.13 00:37:00	455.383833	0	60	60	1	454.760000	456.020000	0.095258	NaN	NaN	45538.383333	0
2021.12.13 00:38:00	454.840000	0	60	60	1	454.240000	455.260000	0.055061	NaN	NaN	45484.000000	9
2021.12.13 00:39:00	454.842333	0	60	60	1	454.140000	455.510000	0.130116	NaN	NaN	45484.233333	9
2021.12.13 00:40:00	454.849833	0	60	60	1	454.450000	455.470000	0.080453	NaN	NaN	45484.983333	0
2021.12.13 00:41:00	455.621667	0	60	60	1	454.840000	456.250000	0.116767	NaN	NaN	45562.166667	9
2021.12.13 00:42:00	455.891833	0	60	60	1	455.230000	456.590000	0.088791	NaN	NaN	45589.183333	0
2021.12.13 00:43:00	455.761333	0	60	60	1	455.240000	456.490000	0.102042	NaN	NaN	45576.133333	0
2021.12.13 00:44:00	455.840333	0	60	60	1	455.490000	456.430000	0.073952	NaN	NaN	45584.033333	9
2021.12.13 00:45:00	455.716667	0	60	60	1	455.160000	456.060000	0.048877	NaN	NaN	45571.666667	0
2021.12.13 00:46:00	456.020164	0	61	61	1	455.440000	456.450000	0.045568	NaN	NaN	45602.016393	9
2021.12.13 00:47:00	456.353729	0	59	59	1	455.440000	457.210000	0.255558	NaN	NaN	45635.372881	9
2021.12.13 00:48:00	457.271667	0	60	60	1	456.230000	458.050000	0.124024	NaN	NaN	45727.166667	0
2021.12.13 00:49:00	458.353333	0	60	60	1	457.700000	459.790000	0.297460	NaN	NaN	45835.333333	9
2021.12.13 00:50:00	459.937167	0	60	60	1	459.130000	461.060000	0.286827	NaN	NaN	45993.716667	0
2021.12.13 00:51:00	461.422500	0	60	60	1	460.700000	462.300000	0.203175	NaN	NaN	46142.250000	0
2021.12.13 00:52:00	462.864000	0	60	60	1	462.080000	463.730000	0.217235	NaN	NaN	46286.400000	9
2021.12.13 00:53:00	464.082000	0	60	60	1	463.080000	465.090000	0.313281	NaN	NaN	46408.200000	0
2021.12.13 00:54:00	465.058167	0	60	60	1	464.510000	465.740000	0.111293	NaN	NaN	46505.816667	0
2021.12.13 00:55:00	466.063000	0	60	60	1	465.220000	466.830000	0.179903	NaN	NaN	46606.300000	0
2021.12.13 00:56:00	467.021803	0	61	61	1	466.190000	467.770000	0.130238	NaN	NaN	46702.180328	0
2021.12.13 00:57:00	467.984167	0	60	60	1	467.190000	468.750000	0.177025	NaN	NaN	46798.416667	9
2021.12.13 00:58:00	468.577966	0	59	59	1	468.180000	469.590000	0.164258	NaN	NaN	46857.796610	0
2021.12.13 00:59:00	469.161500	0	60	60	1	468.530000	469.850000	0.094721	NaN	NaN	46916.150000	9
2021.12.13 01:00:00	468.687333	0	60	60	1	468.220000	469.140000	0.048366	NaN	NaN	46868.733333	0
2021.12.13 01:01:00	468.195246	0	61	61	1	467.550000	468.800000	0.116002	NaN	NaN	46819.524590	0
2021.12.13 01:02:00	467.202373	0	59	59	1	466.430000	467.790000	0.112567	NaN	NaN	46720.237288	0
2021.12.13 01:03:00	465.959344	0	61	61	1	465.120000	466.730000	0.184383	NaN	NaN	46595.934426	0
2021.12.13 01:04:00	464.785763	0	59	59	1	463.910000	465.730000	0.326387	NaN	NaN	46478.576271	9
2021.12.13 01:05:00	463.654833	0	60	60	1	462.550000	464.700000	0.449053	NaN	NaN	46365.483333	0
2021.12.13 01:06:00	461.738167	0	60	60	1	460.880000	462.730000	0.248025	NaN	NaN	46173.816667	9
2021.12.13 01:07:00	460.708667	0	60	60	1	459.540000	461.380000	0.191693	NaN	NaN	46070.866667	9
2021.12.13 01:08:00	459.124590	0	61	61	1	457.980000	459.790000	0.289869	NaN	NaN	45912.459016	0
2021.12.13 01:09:00	458.027627	0	59	59	1	457.450000	458.610000	0.111629	NaN	NaN	45802.762712	9
2021.12.13 01:10:00	457.742787	0	61	61	1	457.180000	458.570000	0.171037	NaN	NaN	45774.278689	0
