$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.16 00:00:03
$Filename; CO2FT_A_PCO2_Corr_Flush_20211216.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; PCO2_Corr_Flush, µatm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, µatm; Float
$8; Maximum; µatm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	PCO2_Corr_Flush	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
$Date Time	µatm	Flags	Cnt	Sec	MR	µatm	µatm	Units	Deg	Deg	Units	Flags
2021.12.16 00:00:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.16 00:01:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.16 00:02:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.16 00:03:00	209.939167	0	48	48	1	26.250000	279.090000	7607.544633	NaN	NaN	20993.916667	9
2021.12.16 00:04:00	300.376333	0	60	60	1	279.970000	318.540000	126.287451	NaN	NaN	30037.633333	9
2021.12.16 00:05:00	335.411667	0	60	60	1	319.120000	350.190000	84.276363	NaN	NaN	33541.166667	0
2021.12.16 00:06:00	363.305500	0	60	60	1	350.740000	375.420000	55.532340	NaN	NaN	36330.550000	9
2021.12.16 00:07:00	386.573667	0	60	60	1	376.140000	395.580000	35.192810	NaN	NaN	38657.366667	0
2021.12.16 00:08:00	404.458500	0	60	60	1	396.280000	412.810000	24.607067	NaN	NaN	40445.850000	0
2021.12.16 00:09:00	420.027667	0	60	60	1	413.270000	426.480000	15.740591	NaN	NaN	42002.766667	0
2021.12.16 00:10:00	432.377333	0	60	60	1	426.630000	437.780000	9.897918	NaN	NaN	43237.733333	0
2021.12.16 00:11:00	442.138667	0	60	60	1	437.820000	447.120000	7.934981	NaN	NaN	44213.866667	0
2021.12.16 00:12:00	450.263667	0	60	60	1	446.710000	454.070000	4.994146	NaN	NaN	45026.366667	9
2021.12.16 00:13:00	457.128833	0	60	60	1	453.670000	459.910000	3.207421	NaN	NaN	45712.883333	0
2021.12.16 00:14:00	462.779500	0	60	60	1	459.960000	465.120000	1.694913	NaN	NaN	46277.950000	0
2021.12.16 00:15:00	467.166500	0	60	60	1	464.940000	469.760000	2.119854	NaN	NaN	46716.650000	9
2021.12.16 00:16:00	471.156000	0	60	60	1	469.320000	472.500000	0.592997	NaN	NaN	47115.600000	0
2021.12.16 00:17:00	474.340167	0	60	60	1	472.320000	476.380000	1.229714	NaN	NaN	47434.016667	0
2021.12.16 00:18:00	476.367500	0	12	12	1	476.060000	476.600000	0.027766	NaN	NaN	47636.750000	9
2021.12.16 00:19:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.16 00:20:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.16 00:21:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.16 00:22:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.16 00:23:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.16 00:24:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.16 00:25:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.16 00:26:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.16 00:27:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.16 00:28:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
