$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.12 00:00:05
$Filename; CO2FT_A_T_Gas_20211212.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Gas, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Gas	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.12 00:51:00	31.936098	0	61	61	1	31.919000	31.959000	0.000089	NaN	NaN	31936.098361	0
2021.12.12 00:52:00	31.933333	0	60	60	1	31.910000	31.950000	0.000102	NaN	NaN	31933.333333	9
2021.12.12 00:53:00	31.930467	0	60	60	1	31.910000	31.950000	0.000106	NaN	NaN	31930.466667	0
2021.12.12 00:54:00	31.928017	0	59	59	1	31.919000	31.950000	0.000066	NaN	NaN	31928.016949	9
2021.12.12 00:55:00	31.925852	0	61	61	1	31.899000	31.950000	0.000117	NaN	NaN	31925.852459	0
2021.12.12 00:56:00	31.922317	0	60	60	1	31.899000	31.939000	0.000106	NaN	NaN	31922.316667	9
2021.12.12 00:57:00	31.920763	0	59	59	1	31.899000	31.950000	0.000119	NaN	NaN	31920.762712	0
2021.12.12 00:58:00	31.918350	0	60	60	1	31.889000	31.950000	0.000128	NaN	NaN	31918.350000	0
2021.12.12 00:59:00	31.916383	0	60	60	1	31.889000	31.939000	0.000099	NaN	NaN	31916.383333	0
2021.12.12 01:00:00	31.916800	0	60	60	1	31.899000	31.939000	0.000083	NaN	NaN	31916.800000	0
2021.12.12 01:01:00	31.916180	0	61	61	1	31.899000	31.929000	0.000065	NaN	NaN	31916.180328	9
2021.12.12 01:02:00	31.917119	0	59	59	1	31.899000	31.939000	0.000099	NaN	NaN	31917.118644	0
2021.12.12 01:03:00	31.916508	0	61	61	1	31.889000	31.950000	0.000111	NaN	NaN	31916.508197	0
2021.12.12 01:04:00	31.918254	0	59	59	1	31.889000	31.950000	0.000116	NaN	NaN	31918.254237	9
2021.12.12 01:05:00	31.916683	0	60	60	1	31.899000	31.939000	0.000103	NaN	NaN	31916.683333	9
2021.12.12 01:06:00	31.918883	0	60	60	1	31.899000	31.939000	0.000121	NaN	NaN	31918.883333	0
2021.12.12 01:07:00	31.916383	0	60	60	1	31.880000	31.939000	0.000139	NaN	NaN	31916.383333	9
2021.12.12 01:08:00	31.922333	0	60	60	1	31.899000	31.950000	0.000100	NaN	NaN	31922.333333	0
2021.12.12 01:09:00	31.926049	0	61	61	1	31.910000	31.950000	0.000108	NaN	NaN	31926.049180	0
2021.12.12 01:10:00	31.922000	0	59	59	1	31.889000	31.950000	0.000141	NaN	NaN	31922.000000	0
2021.12.12 01:11:00	31.931267	0	60	60	1	31.910000	31.969000	0.000127	NaN	NaN	31931.266667	9
2021.12.12 01:12:00	31.929217	0	60	60	1	31.910000	31.939000	0.000088	NaN	NaN	31929.216667	9
2021.12.12 01:13:00	31.926117	0	60	60	1	31.899000	31.950000	0.000115	NaN	NaN	31926.116667	9
2021.12.12 01:14:00	31.930100	0	60	59	1	31.899000	31.959000	0.000134	NaN	NaN	31930.100000	9
2021.12.12 01:15:00	31.929183	0	60	60	1	31.899000	31.950000	0.000144	NaN	NaN	31929.183333	9
2021.12.12 01:16:00	31.929117	0	60	60	1	31.910000	31.950000	0.000096	NaN	NaN	31929.116667	0
2021.12.12 01:17:00	31.938500	0	60	60	1	31.919000	31.959000	0.000095	NaN	NaN	31938.500000	9
2021.12.12 01:18:00	31.937950	0	60	60	1	31.919000	31.950000	0.000096	NaN	NaN	31937.950000	0
2021.12.12 01:19:00	31.939639	0	61	61	1	31.919000	31.959000	0.000094	NaN	NaN	31939.639344	0
2021.12.12 01:20:00	31.938915	0	59	59	1	31.919000	31.959000	0.000136	NaN	NaN	31938.915254	0
2021.12.12 01:21:00	31.945600	0	60	60	1	31.929000	31.969000	0.000104	NaN	NaN	31945.600000	9
2021.12.12 01:22:00	31.944583	0	60	60	1	31.929000	31.959000	0.000060	NaN	NaN	31944.583333	0
2021.12.12 01:23:00	31.943574	0	61	61	1	31.929000	31.969000	0.000095	NaN	NaN	31943.573770	9
2021.12.12 01:24:00	31.950203	0	59	59	1	31.929000	31.980000	0.000113	NaN	NaN	31950.203390	0
2021.12.12 01:25:00	31.954483	0	60	60	1	31.939000	31.980000	0.000080	NaN	NaN	31954.483333	0
2021.12.12 01:26:00	31.959016	0	61	61	1	31.929000	31.989000	0.000123	NaN	NaN	31959.016393	0
2021.12.12 01:27:00	31.957729	0	59	59	1	31.939000	31.969000	0.000061	NaN	NaN	31957.728814	0
2021.12.12 01:28:00	31.959067	0	60	60	1	31.939000	31.980000	0.000118	NaN	NaN	31959.066667	0
2021.12.12 01:29:00	31.962150	0	60	60	1	31.939000	31.980000	0.000093	NaN	NaN	31962.150000	0
2021.12.12 01:30:00	31.969533	0	60	60	1	31.950000	31.999000	0.000116	NaN	NaN	31969.533333	9
2021.12.12 01:31:00	31.971200	0	60	60	1	31.950000	31.999000	0.000127	NaN	NaN	31971.200000	0
2021.12.12 01:32:00	31.966885	0	61	61	1	31.939000	31.989000	0.000115	NaN	NaN	31966.885246	0
2021.12.12 01:33:00	31.978917	0	60	60	1	31.959000	31.999000	0.000100	NaN	NaN	31978.916667	9
2021.12.12 01:34:00	31.978763	0	59	59	1	31.959000	31.999000	0.000093	NaN	NaN	31978.762712	0
2021.12.12 01:35:00	31.981433	0	60	60	1	31.959000	31.999000	0.000083	NaN	NaN	31981.433333	0
2021.12.12 01:36:00	31.979267	0	60	60	1	31.959000	32.009000	0.000107	NaN	NaN	31979.266667	0
2021.12.12 01:37:00	31.987183	0	60	60	1	31.959000	32.009000	0.000073	NaN	NaN	31987.183333	0
2021.12.12 01:38:00	31.988300	0	60	60	1	31.969000	32.009000	0.000123	NaN	NaN	31988.300000	9
2021.12.12 01:39:00	31.991400	0	60	60	1	31.969000	32.020000	0.000166	NaN	NaN	31991.400000	9
2021.12.12 01:40:00	31.997067	0	60	60	1	31.980000	32.029000	0.000091	NaN	NaN	31997.066667	9
2021.12.12 01:41:00	32.000150	0	60	60	1	31.980000	32.020000	0.000110	NaN	NaN	32000.150000	9
2021.12.12 01:42:00	32.003183	0	60	60	1	31.980000	32.029000	0.000115	NaN	NaN	32003.183333	9
2021.12.12 01:43:00	32.000117	0	60	60	1	31.969000	32.020000	0.000093	NaN	NaN	32000.116667	9
2021.12.12 01:44:00	31.996200	0	60	60	1	31.980000	32.020000	0.000110	NaN	NaN	31996.200000	0
2021.12.12 01:45:00	32.002950	0	60	60	1	31.980000	32.020000	0.000088	NaN	NaN	32002.950000	9
2021.12.12 01:46:00	32.002246	0	61	61	1	31.980000	32.029000	0.000110	NaN	NaN	32002.245902	0
2021.12.12 01:47:00	32.003203	0	59	59	1	31.980000	32.039000	0.000131	NaN	NaN	32003.203390	0
2021.12.12 01:48:00	32.004717	0	60	60	1	31.980000	32.020000	0.000108	NaN	NaN	32004.716667	0
2021.12.12 01:49:00	32.006833	0	60	60	1	31.980000	32.029000	0.000082	NaN	NaN	32006.833333	9
2021.12.12 01:50:00	32.008283	0	60	60	1	31.989000	32.029000	0.000097	NaN	NaN	32008.283333	9
2021.12.12 01:51:00	32.007500	0	60	60	1	31.980000	32.029000	0.000135	NaN	NaN	32007.500000	0
2021.12.12 01:52:00	32.007617	0	60	59	1	31.980000	32.039000	0.000130	NaN	NaN	32007.616667	0
2021.12.12 01:53:00	32.015983	0	60	60	1	31.989000	32.039000	0.000120	NaN	NaN	32015.983333	0
2021.12.12 01:54:00	32.017917	0	60	60	1	31.999000	32.039000	0.000079	NaN	NaN	32017.916667	0
2021.12.12 01:55:00	32.021167	0	60	60	1	31.999000	32.039000	0.000077	NaN	NaN	32021.166667	0
2021.12.12 01:56:00	32.019567	0	60	60	1	31.999000	32.050000	0.000160	NaN	NaN	32019.566667	9
2021.12.12 01:57:00	32.021067	0	60	60	1	31.989000	32.039000	0.000101	NaN	NaN	32021.066667	9
2021.12.12 01:58:00	32.020500	0	60	60	1	31.999000	32.039000	0.000069	NaN	NaN	32020.500000	0
2021.12.12 01:59:00	32.016333	0	60	60	1	31.999000	32.039000	0.000102	NaN	NaN	32016.333333	0
2021.12.12 02:00:00	32.023067	0	60	60	1	32.009000	32.050000	0.000064	NaN	NaN	32023.066667	0
2021.12.12 02:01:00	32.027016	0	61	61	1	31.999000	32.050000	0.000101	NaN	NaN	32027.016393	9
2021.12.12 02:02:00	32.025119	0	59	59	1	31.999000	32.050000	0.000101	NaN	NaN	32025.118644	9
2021.12.12 02:03:00	32.030350	0	60	60	1	32.009000	32.039000	0.000064	NaN	NaN	32030.350000	0
2021.12.12 02:04:00	32.026067	0	60	60	1	31.999000	32.050000	0.000103	NaN	NaN	32026.066667	0
2021.12.12 02:05:00	32.029738	0	61	61	1	32.009000	32.050000	0.000113	NaN	NaN	32029.737705	9
2021.12.12 02:06:00	32.029119	0	59	59	1	32.009000	32.050000	0.000083	NaN	NaN	32029.118644	0
2021.12.12 02:07:00	32.026533	0	60	60	1	32.009000	32.039000	0.000073	NaN	NaN	32026.533333	0
2021.12.12 02:08:00	32.027350	0	60	60	1	32.009000	32.050000	0.000063	NaN	NaN	32027.350000	0
2021.12.12 02:09:00	32.022883	0	60	59	1	31.999000	32.039000	0.000067	NaN	NaN	32022.883333	0
2021.12.12 02:10:00	32.020983	0	60	60	1	31.999000	32.050000	0.000101	NaN	NaN	32020.983333	0
2021.12.12 02:11:00	32.024583	0	60	60	1	32.009000	32.050000	0.000068	NaN	NaN	32024.583333	9
2021.12.12 02:12:00	32.023133	0	60	60	1	31.999000	32.039000	0.000068	NaN	NaN	32023.133333	9
2021.12.12 02:13:00	32.027883	0	60	59	1	32.009000	32.050000	0.000097	NaN	NaN	32027.883333	0
2021.12.12 02:14:00	32.029467	0	60	60	1	31.999000	32.050000	0.000089	NaN	NaN	32029.466667	9
2021.12.12 02:15:00	32.028900	0	60	60	1	31.999000	32.060000	0.000143	NaN	NaN	32028.900000	0
2021.12.12 02:16:00	32.018767	0	60	60	1	31.999000	32.039000	0.000099	NaN	NaN	32018.766667	0
2021.12.12 02:17:00	32.022217	0	60	60	1	31.999000	32.050000	0.000116	NaN	NaN	32022.216667	0
2021.12.12 02:18:00	32.025833	0	60	60	1	31.999000	32.050000	0.000108	NaN	NaN	32025.833333	0
2021.12.12 02:19:00	32.028600	0	60	60	1	31.999000	32.050000	0.000105	NaN	NaN	32028.600000	0
2021.12.12 02:20:00	32.030067	0	60	60	1	32.020000	32.050000	0.000083	NaN	NaN	32030.066667	9
2021.12.12 02:21:00	32.030311	0	61	61	1	31.999000	32.050000	0.000104	NaN	NaN	32030.311475	0
2021.12.12 02:22:00	32.029814	0	59	59	1	31.999000	32.050000	0.000115	NaN	NaN	32029.813559	0
2021.12.12 02:23:00	32.026783	0	60	60	1	31.999000	32.039000	0.000093	NaN	NaN	32026.783333	9
2021.12.12 02:24:00	32.025567	0	60	60	1	31.999000	32.039000	0.000084	NaN	NaN	32025.566667	0
2021.12.12 02:25:00	32.030333	0	60	60	1	31.999000	32.050000	0.000103	NaN	NaN	32030.333333	9
2021.12.12 02:26:00	32.029133	0	60	60	1	32.009000	32.050000	0.000097	NaN	NaN	32029.133333	9
2021.12.12 02:27:00	32.025650	0	60	60	1	31.999000	32.050000	0.000112	NaN	NaN	32025.650000	9
2021.12.12 02:28:00	32.027833	0	60	60	1	32.009000	32.050000	0.000098	NaN	NaN	32027.833333	0
2021.12.12 02:29:00	32.025383	0	60	60	1	31.999000	32.050000	0.000099	NaN	NaN	32025.383333	0
2021.12.12 02:30:00	32.028800	0	60	60	1	32.009000	32.039000	0.000081	NaN	NaN	32028.800000	9
2021.12.12 02:31:00	32.034450	0	60	60	1	32.009000	32.060000	0.000117	NaN	NaN	32034.450000	9
2021.12.12 02:32:00	32.036633	0	60	60	1	32.020000	32.060000	0.000104	NaN	NaN	32036.633333	9
2021.12.12 02:33:00	32.032200	0	60	60	1	32.009000	32.069000	0.000175	NaN	NaN	32032.200000	9
2021.12.12 02:34:00	32.036361	0	61	61	1	32.020000	32.060000	0.000092	NaN	NaN	32036.360656	0
2021.12.12 02:35:00	32.036746	0	59	59	1	32.009000	32.060000	0.000105	NaN	NaN	32036.745763	0
2021.12.12 02:36:00	32.032083	0	60	60	1	32.009000	32.050000	0.000112	NaN	NaN	32032.083333	9
2021.12.12 02:37:00	32.025383	0	60	60	1	31.999000	32.050000	0.000100	NaN	NaN	32025.383333	0
2021.12.12 02:38:00	32.030450	0	60	60	1	32.009000	32.050000	0.000075	NaN	NaN	32030.450000	9
2021.12.12 02:39:00	32.031083	0	60	60	1	32.009000	32.050000	0.000072	NaN	NaN	32031.083333	0
2021.12.12 02:40:00	32.030633	0	60	60	1	31.999000	32.050000	0.000111	NaN	NaN	32030.633333	0
2021.12.12 02:41:00	32.031050	0	60	60	1	32.009000	32.060000	0.000117	NaN	NaN	32031.050000	0
2021.12.12 02:42:00	32.030017	0	60	60	1	32.009000	32.060000	0.000103	NaN	NaN	32030.016667	0
2021.12.12 02:43:00	32.031583	0	60	60	1	31.999000	32.060000	0.000127	NaN	NaN	32031.583333	9
2021.12.12 02:44:00	32.027617	0	60	60	1	32.009000	32.050000	0.000095	NaN	NaN	32027.616667	0
2021.12.12 02:45:00	32.029750	0	60	60	1	32.020000	32.060000	0.000089	NaN	NaN	32029.750000	9
2021.12.12 02:46:00	32.026817	0	60	60	1	31.999000	32.039000	0.000109	NaN	NaN	32026.816667	0
2021.12.12 02:47:00	32.028267	0	60	60	1	32.009000	32.050000	0.000123	NaN	NaN	32028.266667	9
2021.12.12 02:48:00	32.029300	0	60	60	1	32.009000	32.060000	0.000107	NaN	NaN	32029.300000	0
2021.12.12 02:49:00	32.029617	0	60	60	1	32.009000	32.060000	0.000074	NaN	NaN	32029.616667	0
2021.12.12 02:50:00	32.029600	0	60	60	1	31.999000	32.060000	0.000112	NaN	NaN	32029.600000	0
2021.12.12 02:51:00	32.028850	0	60	60	1	31.999000	32.060000	0.000184	NaN	NaN	32028.850000	0
2021.12.12 02:52:00	32.026900	0	60	60	1	32.009000	32.039000	0.000064	NaN	NaN	32026.900000	9
2021.12.12 02:53:00	32.032517	0	60	60	1	32.009000	32.050000	0.000069	NaN	NaN	32032.516667	9
2021.12.12 02:54:00	32.031650	0	60	60	1	32.020000	32.050000	0.000079	NaN	NaN	32031.650000	9
2021.12.12 02:55:00	32.027500	0	60	60	1	32.009000	32.050000	0.000092	NaN	NaN	32027.500000	0
2021.12.12 02:56:00	32.025300	0	60	60	1	31.999000	32.050000	0.000114	NaN	NaN	32025.300000	9
2021.12.12 02:57:00	32.025017	0	60	60	1	31.999000	32.050000	0.000087	NaN	NaN	32025.016667	9
2021.12.12 02:58:00	32.023483	0	60	60	1	32.009000	32.039000	0.000068	NaN	NaN	32023.483333	0
2021.12.12 02:59:00	32.023517	0	60	60	1	32.009000	32.050000	0.000087	NaN	NaN	32023.516667	9
2021.12.12 03:00:00	32.022083	0	60	60	1	31.999000	32.039000	0.000106	NaN	NaN	32022.083333	0
2021.12.12 03:01:00	32.024300	0	60	60	1	31.999000	32.050000	0.000125	NaN	NaN	32024.300000	9
2021.12.12 03:02:00	32.019600	0	60	60	1	31.999000	32.050000	0.000104	NaN	NaN	32019.600000	0
2021.12.12 03:03:00	32.018800	0	60	60	1	31.999000	32.050000	0.000169	NaN	NaN	32018.800000	9
2021.12.12 03:04:00	32.021250	0	60	60	1	31.999000	32.039000	0.000095	NaN	NaN	32021.250000	0
2021.12.12 03:05:00	32.018467	0	60	60	1	31.989000	32.039000	0.000088	NaN	NaN	32018.466667	0
2021.12.12 03:06:00	32.015283	0	60	60	1	31.989000	32.039000	0.000097	NaN	NaN	32015.283333	0
2021.12.12 03:07:00	32.009367	0	60	60	1	31.989000	32.029000	0.000067	NaN	NaN	32009.366667	0
2021.12.12 03:08:00	32.008233	0	60	60	1	31.989000	32.039000	0.000116	NaN	NaN	32008.233333	0
2021.12.12 03:09:00	32.009050	0	60	60	1	31.989000	32.029000	0.000088	NaN	NaN	32009.050000	9
2021.12.12 03:10:00	32.009100	0	60	60	1	31.989000	32.029000	0.000096	NaN	NaN	32009.100000	9
2021.12.12 03:11:00	32.007917	0	60	60	1	31.989000	32.029000	0.000102	NaN	NaN	32007.916667	0
2021.12.12 03:12:00	32.008300	0	60	60	1	31.980000	32.029000	0.000116	NaN	NaN	32008.300000	9
2021.12.12 03:13:00	32.009533	0	60	60	1	31.989000	32.029000	0.000116	NaN	NaN	32009.533333	0
2021.12.12 03:14:00	32.006933	0	60	60	1	31.980000	32.039000	0.000155	NaN	NaN	32006.933333	0
2021.12.12 03:15:00	32.002950	0	60	60	1	31.980000	32.029000	0.000105	NaN	NaN	32002.950000	9
2021.12.12 03:16:00	32.003200	0	60	60	1	31.980000	32.029000	0.000138	NaN	NaN	32003.200000	0
2021.12.12 03:17:00	31.999733	0	60	60	1	31.980000	32.020000	0.000065	NaN	NaN	31999.733333	9
2021.12.12 03:18:00	32.004933	0	60	60	1	31.980000	32.029000	0.000081	NaN	NaN	32004.933333	9
2021.12.12 03:19:00	32.003917	0	60	60	1	31.980000	32.039000	0.000146	NaN	NaN	32003.916667	9
2021.12.12 03:20:00	32.001917	0	60	60	1	31.980000	32.020000	0.000080	NaN	NaN	32001.916667	0
2021.12.12 03:21:00	32.001750	0	60	60	1	31.980000	32.020000	0.000079	NaN	NaN	32001.750000	9
2021.12.12 03:22:00	31.999200	0	60	60	1	31.980000	32.020000	0.000119	NaN	NaN	31999.200000	9
2021.12.12 03:23:00	31.995400	0	60	60	1	31.980000	32.009000	0.000108	NaN	NaN	31995.400000	0
2021.12.12 03:24:00	31.994333	0	60	60	1	31.969000	32.020000	0.000093	NaN	NaN	31994.333333	0
2021.12.12 03:25:00	32.002950	0	60	60	1	31.980000	32.020000	0.000085	NaN	NaN	32002.950000	9
2021.12.12 03:26:00	32.000617	0	60	60	1	31.989000	32.020000	0.000102	NaN	NaN	32000.616667	0
2021.12.12 03:27:00	31.997800	0	60	60	1	31.969000	32.020000	0.000114	NaN	NaN	31997.800000	0
2021.12.12 03:28:00	31.992333	0	60	60	1	31.969000	32.009000	0.000096	NaN	NaN	31992.333333	9
2021.12.12 03:29:00	31.993433	0	60	60	1	31.969000	32.020000	0.000125	NaN	NaN	31993.433333	0
2021.12.12 03:30:00	31.993167	0	60	60	1	31.969000	32.020000	0.000103	NaN	NaN	31993.166667	0
