$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.18 00:00:03
$Filename; CO2FT_A_T_Gas_20211218.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Gas, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Gas	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.18 00:32:00	33.835700	0	60	60	1	33.819000	33.859000	0.000105	NaN	NaN	33835.700000	0
2021.12.18 00:33:00	33.828617	0	60	59	1	33.810000	33.849000	0.000079	NaN	NaN	33828.616667	0
2021.12.18 00:34:00	33.822883	0	60	60	1	33.800000	33.840000	0.000074	NaN	NaN	33822.883333	0
2021.12.18 00:35:00	33.811233	0	60	60	1	33.789000	33.829000	0.000102	NaN	NaN	33811.233333	0
2021.12.18 00:36:00	33.804667	0	60	60	1	33.779000	33.819000	0.000064	NaN	NaN	33804.666667	9
2021.12.18 00:37:00	33.796917	0	60	60	1	33.770000	33.819000	0.000135	NaN	NaN	33796.916667	0
2021.12.18 00:38:00	33.792333	0	60	60	1	33.770000	33.810000	0.000083	NaN	NaN	33792.333333	9
2021.12.18 00:39:00	33.781367	0	60	60	1	33.760000	33.810000	0.000101	NaN	NaN	33781.366667	9
2021.12.18 00:40:00	33.775167	0	60	60	1	33.760000	33.800000	0.000088	NaN	NaN	33775.166667	0
2021.12.18 00:41:00	33.772233	0	60	60	1	33.760000	33.800000	0.000074	NaN	NaN	33772.233333	0
2021.12.18 00:42:00	33.767750	0	60	60	1	33.739000	33.779000	0.000103	NaN	NaN	33767.750000	0
2021.12.18 00:43:00	33.752617	0	60	60	1	33.739000	33.770000	0.000084	NaN	NaN	33752.616667	0
2021.12.18 00:44:00	33.751250	0	60	60	1	33.719000	33.779000	0.000122	NaN	NaN	33751.250000	0
2021.12.18 00:45:00	33.743233	0	60	60	1	33.719000	33.760000	0.000083	NaN	NaN	33743.233333	0
2021.12.18 00:46:00	33.734050	0	60	60	1	33.719000	33.760000	0.000084	NaN	NaN	33734.050000	9
2021.12.18 00:47:00	33.733350	0	60	60	1	33.719000	33.749000	0.000062	NaN	NaN	33733.350000	9
2021.12.18 00:48:00	33.733033	0	60	60	1	33.719000	33.749000	0.000089	NaN	NaN	33733.033333	9
2021.12.18 00:49:00	33.727233	0	60	60	1	33.709000	33.739000	0.000074	NaN	NaN	33727.233333	9
2021.12.18 00:50:00	33.721600	0	60	60	1	33.700000	33.739000	0.000109	NaN	NaN	33721.600000	9
2021.12.18 00:51:00	33.713883	0	60	60	1	33.700000	33.730000	0.000069	NaN	NaN	33713.883333	9
2021.12.18 00:52:00	33.710567	0	60	60	1	33.690000	33.730000	0.000062	NaN	NaN	33710.566667	9
2021.12.18 00:53:00	33.701583	0	60	60	1	33.679000	33.719000	0.000082	NaN	NaN	33701.583333	0
2021.12.18 00:54:00	33.701133	0	60	60	1	33.690000	33.719000	0.000064	NaN	NaN	33701.133333	0
2021.12.18 00:55:00	33.697000	0	60	60	1	33.679000	33.709000	0.000052	NaN	NaN	33697.000000	9
2021.12.18 00:56:00	33.690350	0	60	60	1	33.669000	33.709000	0.000090	NaN	NaN	33690.350000	9
2021.12.18 00:57:00	33.687333	0	60	60	1	33.669000	33.709000	0.000094	NaN	NaN	33687.333333	9
2021.12.18 00:58:00	33.683183	0	60	60	1	33.660000	33.700000	0.000116	NaN	NaN	33683.183333	9
2021.12.18 00:59:00	33.681383	0	60	60	1	33.660000	33.700000	0.000072	NaN	NaN	33681.383333	9
2021.12.18 01:00:00	33.685000	0	60	60	1	33.660000	33.700000	0.000083	NaN	NaN	33685.000000	9
2021.12.18 01:01:00	33.680433	0	60	60	1	33.660000	33.709000	0.000108	NaN	NaN	33680.433333	9
2021.12.18 01:02:00	33.676867	0	60	60	1	33.660000	33.700000	0.000083	NaN	NaN	33676.866667	9
2021.12.18 01:03:00	33.662150	0	60	60	1	33.649000	33.679000	0.000068	NaN	NaN	33662.150000	0
2021.12.18 01:04:00	33.660333	0	60	60	1	33.639000	33.679000	0.000107	NaN	NaN	33660.333333	0
2021.12.18 01:05:00	33.653433	0	60	60	1	33.630000	33.669000	0.000066	NaN	NaN	33653.433333	0
2021.12.18 01:06:00	33.647917	0	60	60	1	33.630000	33.669000	0.000086	NaN	NaN	33647.916667	0
2021.12.18 01:07:00	33.642817	0	60	60	1	33.630000	33.660000	0.000055	NaN	NaN	33642.816667	0
2021.12.18 01:08:00	33.638300	0	60	60	1	33.620000	33.649000	0.000057	NaN	NaN	33638.300000	9
2021.12.18 01:09:00	33.640850	0	60	60	1	33.620000	33.660000	0.000094	NaN	NaN	33640.850000	0
2021.12.18 01:10:00	33.634317	0	60	60	1	33.620000	33.649000	0.000059	NaN	NaN	33634.316667	0
2021.12.18 01:11:00	33.632417	0	60	60	1	33.609000	33.660000	0.000129	NaN	NaN	33632.416667	9
2021.12.18 01:12:00	33.628633	0	60	60	1	33.609000	33.649000	0.000074	NaN	NaN	33628.633333	9
2021.12.18 01:13:00	33.623350	0	60	60	1	33.609000	33.639000	0.000055	NaN	NaN	33623.350000	9
2021.12.18 01:14:00	33.620050	0	60	60	1	33.599000	33.639000	0.000072	NaN	NaN	33620.050000	0
2021.12.18 01:15:00	33.618500	0	60	60	1	33.590000	33.639000	0.000080	NaN	NaN	33618.500000	9
2021.12.18 01:16:00	33.611217	0	60	60	1	33.590000	33.630000	0.000096	NaN	NaN	33611.216667	0
2021.12.18 01:17:00	33.605850	0	60	60	1	33.590000	33.620000	0.000063	NaN	NaN	33605.850000	9
2021.12.18 01:18:00	33.607817	0	60	60	1	33.590000	33.630000	0.000126	NaN	NaN	33607.816667	0
2021.12.18 01:19:00	33.602333	0	60	60	1	33.590000	33.630000	0.000061	NaN	NaN	33602.333333	9
2021.12.18 01:20:00	33.597850	0	60	60	1	33.569000	33.630000	0.000077	NaN	NaN	33597.850000	0
2021.12.18 01:21:00	33.596583	0	60	60	1	33.579000	33.620000	0.000063	NaN	NaN	33596.583333	0
2021.12.18 01:22:00	33.595833	0	60	60	1	33.579000	33.620000	0.000067	NaN	NaN	33595.833333	9
2021.12.18 01:23:00	33.592967	0	60	60	1	33.579000	33.620000	0.000087	NaN	NaN	33592.966667	9
2021.12.18 01:24:00	33.589150	0	60	60	1	33.579000	33.609000	0.000058	NaN	NaN	33589.150000	0
2021.12.18 01:25:00	33.583167	0	60	60	1	33.569000	33.599000	0.000069	NaN	NaN	33583.166667	0
2021.12.18 01:26:00	33.584150	0	60	60	1	33.569000	33.599000	0.000066	NaN	NaN	33584.150000	0
2021.12.18 01:27:00	33.584867	0	60	60	1	33.569000	33.599000	0.000063	NaN	NaN	33584.866667	0
2021.12.18 01:28:00	33.578733	0	60	60	1	33.560000	33.590000	0.000056	NaN	NaN	33578.733333	0
2021.12.18 01:29:00	33.577117	0	60	60	1	33.560000	33.590000	0.000076	NaN	NaN	33577.116667	9
2021.12.18 01:30:00	33.572067	0	60	60	1	33.550000	33.599000	0.000087	NaN	NaN	33572.066667	0
2021.12.18 01:31:00	33.567200	0	60	60	1	33.550000	33.579000	0.000049	NaN	NaN	33567.200000	0
2021.12.18 01:32:00	33.568200	0	60	60	1	33.550000	33.590000	0.000062	NaN	NaN	33568.200000	0
2021.12.18 01:33:00	33.567000	0	60	60	1	33.550000	33.579000	0.000053	NaN	NaN	33567.000000	0
2021.12.18 01:34:00	33.563117	0	60	60	1	33.550000	33.579000	0.000064	NaN	NaN	33563.116667	0
2021.12.18 01:35:00	33.560567	0	60	60	1	33.539000	33.579000	0.000100	NaN	NaN	33560.566667	0
2021.12.18 01:36:00	33.562800	0	60	60	1	33.539000	33.579000	0.000086	NaN	NaN	33562.800000	0
2021.12.18 01:37:00	33.560250	0	60	60	1	33.539000	33.569000	0.000042	NaN	NaN	33560.250000	0
2021.12.18 01:38:00	33.550383	0	60	60	1	33.529000	33.569000	0.000125	NaN	NaN	33550.383333	0
2021.12.18 01:39:00	33.553583	0	60	60	1	33.539000	33.569000	0.000079	NaN	NaN	33553.583333	0
2021.12.18 01:40:00	33.554200	0	60	60	1	33.529000	33.569000	0.000061	NaN	NaN	33554.200000	9
2021.12.18 01:41:00	33.551117	0	60	60	1	33.539000	33.569000	0.000060	NaN	NaN	33551.116667	9
2021.12.18 01:42:00	33.547050	0	60	60	1	33.529000	33.569000	0.000080	NaN	NaN	33547.050000	9
2021.12.18 01:43:00	33.548233	0	60	60	1	33.529000	33.560000	0.000056	NaN	NaN	33548.233333	0
2021.12.18 01:44:00	33.544583	0	60	60	1	33.529000	33.569000	0.000100	NaN	NaN	33544.583333	0
2021.12.18 01:45:00	33.543950	0	60	60	1	33.529000	33.560000	0.000087	NaN	NaN	33543.950000	0
2021.12.18 01:46:00	33.544967	0	60	60	1	33.520000	33.569000	0.000082	NaN	NaN	33544.966667	0
2021.12.18 01:47:00	33.541017	0	60	60	1	33.520000	33.560000	0.000089	NaN	NaN	33541.016667	9
2021.12.18 01:48:00	33.534150	0	60	60	1	33.520000	33.560000	0.000110	NaN	NaN	33534.150000	9
2021.12.18 01:49:00	33.532900	0	60	60	1	33.510000	33.550000	0.000043	NaN	NaN	33532.900000	0
2021.12.18 01:50:00	33.536100	0	60	60	1	33.520000	33.550000	0.000077	NaN	NaN	33536.100000	9
2021.12.18 01:51:00	33.528883	0	60	60	1	33.520000	33.539000	0.000036	NaN	NaN	33528.883333	0
2021.12.18 01:52:00	33.529183	0	60	60	1	33.510000	33.550000	0.000079	NaN	NaN	33529.183333	0
2021.12.18 01:53:00	33.529117	1024	60	60	1	33.520000	33.539000	0.000050	NaN	NaN	33529.116667	71303177
2021.12.18 01:54:00	33.524033	64	60	60	1	33.510000	33.539000	0.000062	NaN	NaN	33524.033333	4194304
2021.12.18 01:55:00	33.530117	64	60	60	1	33.510000	33.550000	0.000067	NaN	NaN	33530.116667	4194313
2021.12.18 01:56:00	33.535600	64	60	60	1	33.520000	33.550000	0.000078	NaN	NaN	33535.600000	4194304
2021.12.18 01:57:00	33.566833	64	60	60	1	33.529000	33.599000	0.000414	NaN	NaN	33566.833333	4194313
2021.12.18 01:58:00	33.602517	64	60	60	1	33.579000	33.630000	0.000145	NaN	NaN	33602.516667	4194313
2021.12.18 01:59:00	33.641150	64	60	60	1	33.609000	33.669000	0.000190	NaN	NaN	33641.150000	4194304
2021.12.18 02:00:00	33.678833	64	60	60	1	33.649000	33.700000	0.000181	NaN	NaN	33678.833333	4194304
2021.12.18 02:01:00	33.706883	64	60	60	1	33.679000	33.730000	0.000176	NaN	NaN	33706.883333	4194304
2021.12.18 02:02:00	33.742617	64	60	60	1	33.719000	33.770000	0.000167	NaN	NaN	33742.616667	4194313
2021.12.18 02:03:00	33.777117	64	60	60	1	33.760000	33.800000	0.000096	NaN	NaN	33777.116667	4194313
2021.12.18 02:04:00	33.804617	64	60	60	1	33.779000	33.829000	0.000147	NaN	NaN	33804.616667	4194304
2021.12.18 02:05:00	33.836250	64	60	60	1	33.810000	33.859000	0.000189	NaN	NaN	33836.250000	4194313
2021.12.18 02:06:00	33.872433	64	60	60	1	33.849000	33.899000	0.000180	NaN	NaN	33872.433333	4194313
2021.12.18 02:07:00	33.904700	64	60	60	1	33.880000	33.929000	0.000106	NaN	NaN	33904.700000	4194313
2021.12.18 02:08:00	33.932717	64	60	60	1	33.919000	33.959000	0.000130	NaN	NaN	33932.716667	4194313
2021.12.18 02:09:00	33.963450	64	60	60	1	33.940000	33.989000	0.000118	NaN	NaN	33963.450000	4194313
2021.12.18 02:10:00	33.988800	64	60	60	1	33.969000	34.020000	0.000153	NaN	NaN	33988.800000	4194304
2021.12.18 02:11:00	34.015250	64	60	60	1	33.989000	34.050000	0.000125	NaN	NaN	34015.250000	79691776
2021.12.18 02:12:00	34.044433	128	60	60	1	34.020000	34.069000	0.000115	NaN	NaN	34044.433333	8388608
2021.12.18 02:13:00	34.070950	128	60	60	1	34.060000	34.090000	0.000066	NaN	NaN	34070.950000	8388617
2021.12.18 02:14:00	34.090950	128	60	60	1	34.069000	34.099000	0.000074	NaN	NaN	34090.950000	8388608
2021.12.18 02:15:00	34.111833	128	60	60	1	34.090000	34.130000	0.000100	NaN	NaN	34111.833333	8388608
2021.12.18 02:16:00	34.139117	128	60	60	1	34.120000	34.160000	0.000105	NaN	NaN	34139.116667	8388608
2021.12.18 02:17:00	34.160583	128	60	60	1	34.139000	34.179000	0.000130	NaN	NaN	34160.583333	8388608
2021.12.18 02:18:00	34.179750	128	60	60	1	34.160000	34.200000	0.000120	NaN	NaN	34179.750000	8388608
2021.12.18 02:19:00	34.199717	128	60	60	1	34.179000	34.230000	0.000130	NaN	NaN	34199.716667	8388608
2021.12.18 02:20:00	34.224517	128	60	60	1	34.200000	34.249000	0.000155	NaN	NaN	34224.516667	8388608
2021.12.18 02:21:00	34.242517	128	60	60	1	34.230000	34.260000	0.000057	NaN	NaN	34242.516667	8388608
2021.12.18 02:22:00	34.267867	128	60	60	1	34.239000	34.289000	0.000114	NaN	NaN	34267.866667	8388617
2021.12.18 02:23:00	34.287067	128	60	60	1	34.270000	34.310000	0.000118	NaN	NaN	34287.066667	8388608
2021.12.18 02:24:00	34.315783	128	60	60	1	34.289000	34.340000	0.000103	NaN	NaN	34315.783333	8388608
2021.12.18 02:25:00	34.335883	128	60	60	1	34.310000	34.359000	0.000121	NaN	NaN	34335.883333	8388608
2021.12.18 02:26:00	34.359433	128	60	60	1	34.340000	34.389000	0.000117	NaN	NaN	34359.433333	8388608
2021.12.18 02:27:00	34.379783	128	60	60	1	34.359000	34.399000	0.000131	NaN	NaN	34379.783333	8388608
2021.12.18 02:28:00	34.407083	128	60	60	1	34.389000	34.429000	0.000154	NaN	NaN	34407.083333	8388617
2021.12.18 02:29:00	34.424900	128	60	60	1	34.399000	34.450000	0.000146	NaN	NaN	34424.900000	8388617
2021.12.18 02:30:00	34.447183	128	60	60	1	34.410000	34.469000	0.000121	NaN	NaN	34447.183333	8388608
2021.12.18 02:31:00	34.460483	128	60	60	1	34.440000	34.480000	0.000081	NaN	NaN	34460.483333	8388608
2021.12.18 02:32:00	34.479600	128	60	60	1	34.459000	34.499000	0.000103	NaN	NaN	34479.600000	8388608
2021.12.18 02:33:00	34.500483	128	60	60	1	34.480000	34.520000	0.000099	NaN	NaN	34500.483333	8388608
2021.12.18 02:34:00	34.523683	128	60	60	1	34.489000	34.550000	0.000161	NaN	NaN	34523.683333	8388617
2021.12.18 02:35:00	34.540717	128	60	60	1	34.520000	34.560000	0.000090	NaN	NaN	34540.716667	8388608
2021.12.18 02:36:00	34.562867	128	60	60	1	34.539000	34.579000	0.000123	NaN	NaN	34562.866667	8388608
2021.12.18 02:37:00	34.580150	128	60	60	1	34.560000	34.599000	0.000098	NaN	NaN	34580.150000	8388608
2021.12.18 02:38:00	34.596917	128	60	60	1	34.579000	34.620000	0.000100	NaN	NaN	34596.916667	8388608
2021.12.18 02:39:00	34.611417	128	60	60	1	34.579000	34.639000	0.000170	NaN	NaN	34611.416667	8388608
2021.12.18 02:40:00	34.641017	128	60	60	1	34.620000	34.669000	0.000133	NaN	NaN	34641.016667	8388617
2021.12.18 02:41:00	34.650633	128	60	60	1	34.630000	34.679000	0.000130	NaN	NaN	34650.633333	8388617
2021.12.18 02:42:00	34.669083	128	60	60	1	34.649000	34.690000	0.000119	NaN	NaN	34669.083333	8388617
2021.12.18 02:43:00	34.692817	128	60	60	1	34.669000	34.719000	0.000149	NaN	NaN	34692.816667	8388617
2021.12.18 02:44:00	34.708833	128	60	60	1	34.690000	34.739000	0.000079	NaN	NaN	34708.833333	8388608
2021.12.18 02:45:00	34.723567	128	60	60	1	34.700000	34.739000	0.000085	NaN	NaN	34723.566667	8388617
2021.12.18 02:46:00	34.735800	128	60	60	1	34.719000	34.760000	0.000123	NaN	NaN	34735.800000	8388608
2021.12.18 02:47:00	34.752967	128	60	60	1	34.739000	34.770000	0.000096	NaN	NaN	34752.966667	8388617
2021.12.18 02:48:00	34.771083	128	60	60	1	34.749000	34.800000	0.000117	NaN	NaN	34771.083333	8388617
2021.12.18 02:49:00	34.784967	128	60	60	1	34.770000	34.810000	0.000095	NaN	NaN	34784.966667	8388608
2021.12.18 02:50:00	34.806167	128	60	60	1	34.770000	34.819000	0.000163	NaN	NaN	34806.166667	8388617
2021.12.18 02:51:00	34.820350	128	60	60	1	34.789000	34.840000	0.000113	NaN	NaN	34820.350000	8388608
2021.12.18 02:52:00	34.837650	128	60	60	1	34.819000	34.859000	0.000061	NaN	NaN	34837.650000	8388617
2021.12.18 02:53:00	34.850483	128	60	60	1	34.840000	34.880000	0.000079	NaN	NaN	34850.483333	8388617
2021.12.18 02:54:00	34.865550	128	60	60	1	34.849000	34.889000	0.000089	NaN	NaN	34865.550000	8388608
2021.12.18 02:55:00	34.876267	128	60	60	1	34.849000	34.889000	0.000079	NaN	NaN	34876.266667	8388608
2021.12.18 02:56:00	34.887100	128	60	60	1	34.870000	34.910000	0.000088	NaN	NaN	34887.100000	8388608
2021.12.18 02:57:00	34.905850	128	60	60	1	34.880000	34.919000	0.000116	NaN	NaN	34905.850000	8388617
2021.12.18 02:58:00	34.916150	128	60	60	1	34.899000	34.940000	0.000135	NaN	NaN	34916.150000	8388617
2021.12.18 02:59:00	34.924400	128	60	60	1	34.910000	34.950000	0.000080	NaN	NaN	34924.400000	8388608
2021.12.18 03:00:00	34.939217	128	60	60	1	34.929000	34.959000	0.000057	NaN	NaN	34939.216667	8388608
2021.12.18 03:01:00	34.948133	128	60	60	1	34.929000	34.959000	0.000051	NaN	NaN	34948.133333	8388617
2021.12.18 03:02:00	34.960133	128	60	60	1	34.929000	34.989000	0.000123	NaN	NaN	34960.133333	8388608
2021.12.18 03:03:00	34.973683	128	60	60	1	34.959000	34.999000	0.000114	NaN	NaN	34973.683333	8388608
2021.12.18 03:04:00	34.989283	128	60	60	1	34.969000	35.010000	0.000084	NaN	NaN	34989.283333	8388608
2021.12.18 03:05:00	34.998450	128	60	60	1	34.980000	35.010000	0.000069	NaN	NaN	34998.450000	8388617
2021.12.18 03:06:00	35.010083	128	60	60	1	34.989000	35.029000	0.000086	NaN	NaN	35010.083333	8388617
2021.12.18 03:07:00	35.021033	128	60	60	1	34.999000	35.050000	0.000095	NaN	NaN	35021.033333	8388608
2021.12.18 03:08:00	35.028117	128	60	60	1	35.010000	35.039000	0.000072	NaN	NaN	35028.116667	8388608
2021.12.18 03:09:00	35.040167	128	60	60	1	35.029000	35.060000	0.000072	NaN	NaN	35040.166667	8388608
2021.12.18 03:10:00	35.049133	128	60	60	1	35.029000	35.069000	0.000109	NaN	NaN	35049.133333	8388608
2021.12.18 03:11:00	35.054350	128	60	60	1	35.039000	35.069000	0.000058	NaN	NaN	35054.350000	8388608
2021.12.18 03:12:00	35.068133	128	60	60	1	35.050000	35.079000	0.000062	NaN	NaN	35068.133333	8388608
2021.12.18 03:13:00	35.079133	128	60	60	1	35.060000	35.109000	0.000116	NaN	NaN	35079.133333	8388617
2021.12.18 03:14:00	35.086183	128	60	60	1	35.069000	35.109000	0.000079	NaN	NaN	35086.183333	8388608
2021.12.18 03:15:00	35.091450	128	60	60	1	35.069000	35.109000	0.000076	NaN	NaN	35091.450000	8388608
2021.12.18 03:16:00	35.105733	128	60	60	1	35.079000	35.130000	0.000091	NaN	NaN	35105.733333	8388608
2021.12.18 03:17:00	35.114133	128	60	60	1	35.099000	35.130000	0.000073	NaN	NaN	35114.133333	8388617
2021.12.18 03:18:00	35.124650	128	60	60	1	35.109000	35.139000	0.000063	NaN	NaN	35124.650000	8388608
2021.12.18 03:19:00	35.130550	128	60	60	1	35.109000	35.149000	0.000089	NaN	NaN	35130.550000	8388617
2021.12.18 03:20:00	35.136367	128	60	60	1	35.109000	35.160000	0.000064	NaN	NaN	35136.366667	8388617
2021.12.18 03:21:00	35.149400	128	60	60	1	35.130000	35.169000	0.000095	NaN	NaN	35149.400000	8388617
2021.12.18 03:22:00	35.155767	128	60	60	1	35.130000	35.179000	0.000077	NaN	NaN	35155.766667	8388617
2021.12.18 03:23:00	35.164167	128	60	60	1	35.149000	35.179000	0.000045	NaN	NaN	35164.166667	8388608
2021.12.18 03:24:00	35.173117	128	60	60	1	35.139000	35.190000	0.000090	NaN	NaN	35173.116667	8388608
2021.12.18 03:25:00	35.176350	128	60	60	1	35.160000	35.200000	0.000066	NaN	NaN	35176.350000	8388608
2021.12.18 03:26:00	35.183733	128	60	60	1	35.169000	35.200000	0.000073	NaN	NaN	35183.733333	8388617
2021.12.18 03:27:00	35.193400	128	60	60	1	35.179000	35.219000	0.000086	NaN	NaN	35193.400000	8388608
