$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.17 00:00:08
$Filename; CO2FT_A_T_Gas_20211217.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Gas, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Gas	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.17 00:15:00	33.883067	16384	60	60	1	33.870000	33.899000	0.000080	NaN	NaN	33883.066667	1
2021.12.17 00:16:00	33.876033	16384	60	60	1	33.859000	33.899000	0.000103	NaN	NaN	33876.033333	1
2021.12.17 00:17:00	33.865917	16384	60	60	1	33.840000	33.880000	0.000095	NaN	NaN	33865.916667	9
2021.12.17 00:18:00	33.859300	16384	60	60	1	33.840000	33.880000	0.000071	NaN	NaN	33859.300000	9
2021.12.17 00:19:00	33.848067	0	60	60	1	33.829000	33.859000	0.000061	NaN	NaN	33848.066667	0
2021.12.17 00:20:00	33.838250	0	60	60	1	33.819000	33.859000	0.000090	NaN	NaN	33838.250000	9
2021.12.17 00:21:00	33.830150	0	60	60	1	33.800000	33.849000	0.000077	NaN	NaN	33830.150000	0
2021.12.17 00:22:00	33.822833	0	60	60	1	33.810000	33.840000	0.000091	NaN	NaN	33822.833333	0
2021.12.17 00:23:00	33.816550	0	60	60	1	33.800000	33.840000	0.000083	NaN	NaN	33816.550000	0
2021.12.17 00:24:00	33.804317	0	60	60	1	33.789000	33.819000	0.000062	NaN	NaN	33804.316667	9
2021.12.17 00:25:00	33.797033	0	60	60	1	33.779000	33.810000	0.000053	NaN	NaN	33797.033333	0
2021.12.17 00:26:00	33.788650	0	60	60	1	33.770000	33.800000	0.000076	NaN	NaN	33788.650000	9
2021.12.17 00:27:00	33.779817	0	60	60	1	33.760000	33.800000	0.000087	NaN	NaN	33779.816667	0
2021.12.17 00:28:00	33.776900	0	60	60	1	33.760000	33.789000	0.000057	NaN	NaN	33776.900000	0
2021.12.17 00:29:00	33.768617	0	60	60	1	33.749000	33.789000	0.000058	NaN	NaN	33768.616667	0
2021.12.17 00:30:00	33.764417	0	60	60	1	33.749000	33.779000	0.000077	NaN	NaN	33764.416667	0
2021.12.17 00:31:00	33.757100	0	60	60	1	33.739000	33.779000	0.000090	NaN	NaN	33757.100000	9
2021.12.17 00:32:00	33.746700	0	60	60	1	33.730000	33.770000	0.000070	NaN	NaN	33746.700000	9
2021.12.17 00:33:00	33.739633	0	60	60	1	33.730000	33.760000	0.000060	NaN	NaN	33739.633333	0
2021.12.17 00:34:00	33.734950	0	60	60	1	33.719000	33.749000	0.000052	NaN	NaN	33734.950000	9
2021.12.17 00:35:00	33.729767	0	60	60	1	33.709000	33.749000	0.000088	NaN	NaN	33729.766667	0
2021.12.17 00:36:00	33.725417	0	60	60	1	33.709000	33.739000	0.000082	NaN	NaN	33725.416667	0
2021.12.17 00:37:00	33.721333	0	60	60	1	33.700000	33.739000	0.000068	NaN	NaN	33721.333333	9
2021.12.17 00:38:00	33.714850	0	60	60	1	33.700000	33.739000	0.000073	NaN	NaN	33714.850000	9
2021.12.17 00:39:00	33.714800	0	60	60	1	33.700000	33.730000	0.000053	NaN	NaN	33714.800000	0
2021.12.17 00:40:00	33.709150	0	60	60	1	33.700000	33.730000	0.000058	NaN	NaN	33709.150000	0
2021.12.17 00:41:00	33.704367	0	60	60	1	33.690000	33.719000	0.000056	NaN	NaN	33704.366667	0
2021.12.17 00:42:00	33.702300	0	60	60	1	33.690000	33.719000	0.000048	NaN	NaN	33702.300000	9
2021.12.17 00:43:00	33.698383	0	60	60	1	33.679000	33.709000	0.000067	NaN	NaN	33698.383333	9
2021.12.17 00:44:00	33.695100	0	60	60	1	33.669000	33.719000	0.000089	NaN	NaN	33695.100000	0
2021.12.17 00:45:00	33.689400	0	60	60	1	33.679000	33.709000	0.000054	NaN	NaN	33689.400000	0
2021.12.17 00:46:00	33.686267	0	60	60	1	33.669000	33.700000	0.000056	NaN	NaN	33686.266667	0
2021.12.17 00:47:00	33.693133	0	60	60	1	33.679000	33.709000	0.000066	NaN	NaN	33693.133333	0
2021.12.17 00:48:00	33.689267	0	60	60	1	33.669000	33.700000	0.000061	NaN	NaN	33689.266667	0
2021.12.17 00:49:00	33.684483	0	60	60	1	33.669000	33.700000	0.000070	NaN	NaN	33684.483333	9
2021.12.17 00:50:00	33.683533	0	60	60	1	33.660000	33.700000	0.000099	NaN	NaN	33683.533333	0
2021.12.17 00:51:00	33.685167	0	60	60	1	33.669000	33.700000	0.000087	NaN	NaN	33685.166667	0
2021.12.17 00:52:00	33.684817	0	60	60	1	33.660000	33.700000	0.000083	NaN	NaN	33684.816667	0
2021.12.17 00:53:00	33.680000	0	60	60	1	33.660000	33.700000	0.000092	NaN	NaN	33680.000000	9
2021.12.17 00:54:00	33.676583	0	60	60	1	33.660000	33.700000	0.000088	NaN	NaN	33676.583333	0
2021.12.17 00:55:00	33.676667	0	60	61	1	33.660000	33.700000	0.000063	NaN	NaN	33676.666667	9
2021.12.17 00:56:00	33.682150	0	60	60	1	33.669000	33.700000	0.000054	NaN	NaN	33682.150000	0
2021.12.17 00:57:00	33.678850	0	60	60	1	33.669000	33.690000	0.000045	NaN	NaN	33678.850000	9
2021.12.17 00:58:00	33.673583	0	60	60	1	33.660000	33.690000	0.000042	NaN	NaN	33673.583333	0
2021.12.17 00:59:00	33.676583	0	60	60	1	33.660000	33.700000	0.000101	NaN	NaN	33676.583333	0
2021.12.17 01:00:00	33.675700	0	60	60	1	33.660000	33.690000	0.000064	NaN	NaN	33675.700000	0
2021.12.17 01:01:00	33.673583	0	60	60	1	33.660000	33.690000	0.000042	NaN	NaN	33673.583333	9
2021.12.17 01:02:00	33.670833	0	60	60	1	33.660000	33.690000	0.000045	NaN	NaN	33670.833333	9
2021.12.17 01:03:00	33.670933	0	60	60	1	33.649000	33.690000	0.000075	NaN	NaN	33670.933333	9
2021.12.17 01:04:00	33.669867	0	60	60	1	33.660000	33.690000	0.000075	NaN	NaN	33669.866667	9
2021.12.17 01:05:00	33.670183	0	60	60	1	33.660000	33.690000	0.000076	NaN	NaN	33670.183333	0
2021.12.17 01:06:00	33.667167	0	60	60	1	33.649000	33.690000	0.000098	NaN	NaN	33667.166667	0
2021.12.17 01:07:00	33.663000	0	60	60	1	33.649000	33.679000	0.000061	NaN	NaN	33663.000000	9
2021.12.17 01:08:00	33.667767	0	60	60	1	33.649000	33.690000	0.000064	NaN	NaN	33667.766667	0
2021.12.17 01:09:00	33.665283	0	60	60	1	33.649000	33.679000	0.000037	NaN	NaN	33665.283333	9
2021.12.17 01:10:00	33.662883	0	60	60	1	33.649000	33.679000	0.000067	NaN	NaN	33662.883333	0
2021.12.17 01:11:00	33.656667	0	60	60	1	33.639000	33.669000	0.000081	NaN	NaN	33656.666667	0
2021.12.17 01:12:00	33.658633	0	60	60	1	33.639000	33.669000	0.000048	NaN	NaN	33658.633333	0
2021.12.17 01:13:00	33.658833	0	60	60	1	33.639000	33.679000	0.000072	NaN	NaN	33658.833333	9
2021.12.17 01:14:00	33.656383	0	60	60	1	33.639000	33.669000	0.000060	NaN	NaN	33656.383333	9
2021.12.17 01:15:00	33.654783	0	60	60	1	33.639000	33.679000	0.000084	NaN	NaN	33654.783333	9
2021.12.17 01:16:00	33.650067	0	60	60	1	33.630000	33.669000	0.000062	NaN	NaN	33650.066667	0
2021.12.17 01:17:00	33.642700	0	60	60	1	33.620000	33.660000	0.000077	NaN	NaN	33642.700000	0
2021.12.17 01:18:00	33.647550	0	60	60	1	33.620000	33.669000	0.000096	NaN	NaN	33647.550000	0
2021.12.17 01:19:00	33.642317	0	60	60	1	33.620000	33.660000	0.000092	NaN	NaN	33642.316667	0
2021.12.17 01:20:00	33.644133	0	60	60	1	33.620000	33.660000	0.000094	NaN	NaN	33644.133333	9
2021.12.17 01:21:00	33.640433	0	60	60	1	33.630000	33.660000	0.000063	NaN	NaN	33640.433333	9
2021.12.17 01:22:00	33.647217	0	60	60	1	33.630000	33.660000	0.000099	NaN	NaN	33647.216667	0
2021.12.17 01:23:00	33.642667	0	60	60	1	33.630000	33.660000	0.000056	NaN	NaN	33642.666667	9
2021.12.17 01:24:00	33.643867	0	60	60	1	33.630000	33.669000	0.000074	NaN	NaN	33643.866667	0
2021.12.17 01:25:00	33.641350	0	60	60	1	33.620000	33.660000	0.000065	NaN	NaN	33641.350000	9
2021.12.17 01:26:00	33.646367	0	60	60	1	33.630000	33.660000	0.000062	NaN	NaN	33646.366667	9
2021.12.17 01:27:00	33.643383	0	60	60	1	33.620000	33.679000	0.000095	NaN	NaN	33643.383333	9
2021.12.17 01:28:00	33.641433	0	60	60	1	33.620000	33.660000	0.000083	NaN	NaN	33641.433333	9
2021.12.17 01:29:00	33.643717	0	60	60	1	33.630000	33.660000	0.000071	NaN	NaN	33643.716667	9
2021.12.17 01:30:00	33.637917	0	60	60	1	33.630000	33.660000	0.000032	NaN	NaN	33637.916667	9
2021.12.17 01:31:00	33.640617	0	60	60	1	33.630000	33.660000	0.000035	NaN	NaN	33640.616667	9
2021.12.17 01:32:00	33.640133	0	60	60	1	33.620000	33.660000	0.000080	NaN	NaN	33640.133333	0
2021.12.17 01:33:00	33.637350	0	60	60	1	33.620000	33.660000	0.000055	NaN	NaN	33637.350000	0
2021.12.17 01:34:00	33.636217	0	60	60	1	33.620000	33.649000	0.000050	NaN	NaN	33636.216667	0
2021.12.17 01:35:00	33.632450	0	60	60	1	33.609000	33.660000	0.000123	NaN	NaN	33632.450000	9
2021.12.17 01:36:00	33.633100	0	60	60	1	33.620000	33.649000	0.000054	NaN	NaN	33633.100000	0
2021.12.17 01:37:00	33.633983	0	60	60	1	33.620000	33.649000	0.000046	NaN	NaN	33633.983333	9
2021.12.17 01:38:00	33.637033	0	60	60	1	33.620000	33.660000	0.000074	NaN	NaN	33637.033333	9
2021.12.17 01:39:00	33.634283	0	60	60	1	33.609000	33.660000	0.000074	NaN	NaN	33634.283333	0
2021.12.17 01:40:00	33.634517	0	60	60	1	33.620000	33.660000	0.000070	NaN	NaN	33634.516667	9
2021.12.17 01:41:00	33.631517	0	60	60	1	33.620000	33.649000	0.000070	NaN	NaN	33631.516667	0
2021.12.17 01:42:00	33.630550	0	60	60	1	33.620000	33.649000	0.000063	NaN	NaN	33630.550000	9
2021.12.17 01:43:00	33.632883	0	60	60	1	33.620000	33.649000	0.000060	NaN	NaN	33632.883333	9
2021.12.17 01:44:00	33.631017	0	60	60	1	33.609000	33.649000	0.000082	NaN	NaN	33631.016667	9
2021.12.17 01:45:00	33.630517	0	60	60	1	33.620000	33.639000	0.000050	NaN	NaN	33630.516667	9
2021.12.17 01:46:00	33.629583	0	60	60	1	33.609000	33.639000	0.000049	NaN	NaN	33629.583333	9
2021.12.17 01:47:00	33.626833	0	60	60	1	33.609000	33.639000	0.000052	NaN	NaN	33626.833333	9
2021.12.17 01:48:00	33.630500	0	60	60	1	33.620000	33.649000	0.000059	NaN	NaN	33630.500000	0
2021.12.17 01:49:00	33.628050	0	60	60	1	33.609000	33.649000	0.000081	NaN	NaN	33628.050000	0
2021.12.17 01:50:00	33.627717	0	60	60	1	33.599000	33.639000	0.000076	NaN	NaN	33627.716667	0
2021.12.17 01:51:00	33.624850	0	60	60	1	33.609000	33.639000	0.000056	NaN	NaN	33624.850000	9
2021.12.17 01:52:00	33.626767	0	60	60	1	33.609000	33.639000	0.000066	NaN	NaN	33626.766667	9
2021.12.17 01:53:00	33.625450	0	60	60	1	33.599000	33.649000	0.000083	NaN	NaN	33625.450000	9
2021.12.17 01:54:00	33.627733	0	60	60	1	33.599000	33.639000	0.000072	NaN	NaN	33627.733333	0
2021.12.17 01:55:00	33.625850	0	60	60	1	33.609000	33.649000	0.000067	NaN	NaN	33625.850000	0
2021.12.17 01:56:00	33.628033	0	60	60	1	33.609000	33.649000	0.000081	NaN	NaN	33628.033333	0
2021.12.17 01:57:00	33.626167	0	60	60	1	33.609000	33.649000	0.000061	NaN	NaN	33626.166667	9
2021.12.17 01:58:00	33.622517	0	60	60	1	33.599000	33.639000	0.000065	NaN	NaN	33622.516667	0
2021.12.17 01:59:00	33.618533	0	60	59	1	33.599000	33.630000	0.000075	NaN	NaN	33618.533333	9
2021.12.17 02:00:00	33.618250	0	60	60	1	33.599000	33.639000	0.000065	NaN	NaN	33618.250000	9
2021.12.17 02:01:00	33.618167	0	60	60	1	33.599000	33.630000	0.000063	NaN	NaN	33618.166667	0
2021.12.17 02:02:00	33.619767	0	60	60	1	33.599000	33.639000	0.000065	NaN	NaN	33619.766667	0
2021.12.17 02:03:00	33.619083	0	60	60	1	33.599000	33.639000	0.000068	NaN	NaN	33619.083333	9
2021.12.17 02:04:00	33.612717	0	60	60	1	33.599000	33.630000	0.000067	NaN	NaN	33612.716667	9
2021.12.17 02:05:00	33.616467	0	60	60	1	33.599000	33.630000	0.000087	NaN	NaN	33616.466667	0
2021.12.17 02:06:00	33.620150	0	60	60	1	33.599000	33.639000	0.000058	NaN	NaN	33620.150000	9
2021.12.17 02:07:00	33.619900	0	60	60	1	33.599000	33.639000	0.000073	NaN	NaN	33619.900000	9
2021.12.17 02:08:00	33.624200	0	60	60	1	33.599000	33.649000	0.000100	NaN	NaN	33624.200000	0
2021.12.17 02:09:00	33.622117	0	60	60	1	33.599000	33.639000	0.000099	NaN	NaN	33622.116667	0
2021.12.17 02:10:00	33.620650	0	60	60	1	33.599000	33.639000	0.000117	NaN	NaN	33620.650000	0
2021.12.17 02:11:00	33.624567	0	60	60	1	33.609000	33.639000	0.000079	NaN	NaN	33624.566667	9
2021.12.17 02:12:00	33.624617	0	60	60	1	33.609000	33.649000	0.000077	NaN	NaN	33624.616667	0
2021.12.17 02:13:00	33.622717	0	60	60	1	33.599000	33.639000	0.000060	NaN	NaN	33622.716667	0
2021.12.17 02:14:00	33.616983	0	60	60	1	33.599000	33.630000	0.000049	NaN	NaN	33616.983333	0
2021.12.17 02:15:00	33.617867	0	60	60	1	33.599000	33.630000	0.000051	NaN	NaN	33617.866667	0
2021.12.17 02:16:00	33.619467	0	60	60	1	33.599000	33.630000	0.000063	NaN	NaN	33619.466667	9
2021.12.17 02:17:00	33.621983	0	60	60	1	33.599000	33.639000	0.000062	NaN	NaN	33621.983333	0
2021.12.17 02:18:00	33.619233	0	60	60	1	33.599000	33.639000	0.000081	NaN	NaN	33619.233333	9
2021.12.17 02:19:00	33.617683	0	60	60	1	33.599000	33.639000	0.000073	NaN	NaN	33617.683333	0
2021.12.17 02:20:00	33.622467	0	60	60	1	33.599000	33.639000	0.000076	NaN	NaN	33622.466667	9
2021.12.17 02:21:00	33.616800	0	60	60	1	33.599000	33.639000	0.000078	NaN	NaN	33616.800000	9
2021.12.17 02:22:00	33.624200	0	60	60	1	33.609000	33.639000	0.000052	NaN	NaN	33624.200000	0
2021.12.17 02:23:00	33.621200	0	60	60	1	33.599000	33.639000	0.000048	NaN	NaN	33621.200000	9
2021.12.17 02:24:00	33.624950	0	60	60	1	33.609000	33.639000	0.000069	NaN	NaN	33624.950000	9
2021.12.17 02:25:00	33.626683	0	60	60	1	33.609000	33.649000	0.000097	NaN	NaN	33626.683333	0
2021.12.17 02:26:00	33.623117	0	60	60	1	33.609000	33.649000	0.000081	NaN	NaN	33623.116667	0
2021.12.17 02:27:00	33.627283	0	60	60	1	33.609000	33.649000	0.000065	NaN	NaN	33627.283333	0
2021.12.17 02:28:00	33.621283	0	60	60	1	33.599000	33.639000	0.000068	NaN	NaN	33621.283333	0
2021.12.17 02:29:00	33.625333	0	60	60	1	33.609000	33.639000	0.000056	NaN	NaN	33625.333333	9
2021.12.17 02:30:00	33.624683	0	60	60	1	33.609000	33.639000	0.000091	NaN	NaN	33624.683333	0
2021.12.17 02:31:00	33.622433	0	60	60	1	33.599000	33.639000	0.000078	NaN	NaN	33622.433333	9
2021.12.17 02:32:00	33.624867	0	60	60	1	33.609000	33.639000	0.000052	NaN	NaN	33624.866667	0
2021.12.17 02:33:00	33.626967	0	60	60	1	33.609000	33.639000	0.000059	NaN	NaN	33626.966667	9
2021.12.17 02:34:00	33.628433	0	60	60	1	33.609000	33.649000	0.000082	NaN	NaN	33628.433333	0
2021.12.17 02:35:00	33.627300	0	60	60	1	33.609000	33.649000	0.000062	NaN	NaN	33627.300000	9
2021.12.17 02:36:00	33.623467	0	60	60	1	33.609000	33.639000	0.000066	NaN	NaN	33623.466667	9
2021.12.17 02:37:00	33.620933	0	60	60	1	33.609000	33.639000	0.000060	NaN	NaN	33620.933333	0
2021.12.17 02:38:00	33.618733	0	60	60	1	33.599000	33.630000	0.000069	NaN	NaN	33618.733333	9
2021.12.17 02:39:00	33.620033	0	60	60	1	33.599000	33.639000	0.000089	NaN	NaN	33620.033333	0
2021.12.17 02:40:00	33.620483	0	60	60	1	33.609000	33.639000	0.000047	NaN	NaN	33620.483333	9
2021.12.17 02:41:00	33.617867	0	60	60	1	33.599000	33.630000	0.000051	NaN	NaN	33617.866667	9
2021.12.17 02:42:00	33.616683	0	60	60	1	33.599000	33.639000	0.000130	NaN	NaN	33616.683333	9
2021.12.17 02:43:00	33.612050	0	60	60	1	33.599000	33.630000	0.000064	NaN	NaN	33612.050000	9
2021.12.17 02:44:00	33.619967	0	60	60	1	33.599000	33.639000	0.000053	NaN	NaN	33619.966667	0
2021.12.17 02:45:00	33.616750	0	60	60	1	33.599000	33.649000	0.000080	NaN	NaN	33616.750000	0
2021.12.17 02:46:00	33.615883	0	60	60	1	33.599000	33.639000	0.000074	NaN	NaN	33615.883333	9
2021.12.17 02:47:00	33.614900	0	60	60	1	33.599000	33.630000	0.000066	NaN	NaN	33614.900000	0
2021.12.17 02:48:00	33.613983	0	60	60	1	33.590000	33.630000	0.000065	NaN	NaN	33613.983333	9
2021.12.17 02:49:00	33.614983	0	60	60	1	33.599000	33.649000	0.000162	NaN	NaN	33614.983333	0
2021.12.17 02:50:00	33.614333	0	60	60	1	33.599000	33.630000	0.000070	NaN	NaN	33614.333333	0
2021.12.17 02:51:00	33.615933	0	60	60	1	33.599000	33.630000	0.000079	NaN	NaN	33615.933333	0
2021.12.17 02:52:00	33.613150	0	60	60	1	33.599000	33.630000	0.000082	NaN	NaN	33613.150000	0
2021.12.17 02:53:00	33.615233	0	60	60	1	33.599000	33.630000	0.000073	NaN	NaN	33615.233333	0
2021.12.17 02:54:00	33.611217	0	60	60	1	33.590000	33.630000	0.000083	NaN	NaN	33611.216667	0
2021.12.17 02:55:00	33.615033	0	60	60	1	33.599000	33.630000	0.000077	NaN	NaN	33615.033333	9
2021.12.17 02:56:00	33.614050	0	60	60	1	33.590000	33.630000	0.000078	NaN	NaN	33614.050000	0
2021.12.17 02:57:00	33.616400	0	60	60	1	33.599000	33.639000	0.000085	NaN	NaN	33616.400000	9
2021.12.17 02:58:00	33.615567	0	60	60	1	33.599000	33.639000	0.000078	NaN	NaN	33615.566667	9
2021.12.17 02:59:00	33.611200	0	60	60	1	33.599000	33.630000	0.000094	NaN	NaN	33611.200000	0
2021.12.17 03:00:00	33.612000	0	60	60	1	33.599000	33.630000	0.000074	NaN	NaN	33612.000000	9
2021.12.17 03:01:00	33.611400	0	60	60	1	33.590000	33.630000	0.000070	NaN	NaN	33611.400000	9
2021.12.17 03:02:00	33.608783	0	60	60	1	33.599000	33.630000	0.000083	NaN	NaN	33608.783333	0
2021.12.17 03:03:00	33.607117	0	60	60	1	33.590000	33.630000	0.000086	NaN	NaN	33607.116667	0
2021.12.17 03:04:00	33.603900	0	60	60	1	33.579000	33.620000	0.000095	NaN	NaN	33603.900000	0
2021.12.17 03:05:00	33.606383	0	60	60	1	33.590000	33.630000	0.000077	NaN	NaN	33606.383333	9
2021.12.17 03:06:00	33.602267	0	60	60	1	33.579000	33.620000	0.000053	NaN	NaN	33602.266667	0
2021.12.17 03:07:00	33.601050	0	60	60	1	33.579000	33.620000	0.000068	NaN	NaN	33601.050000	9
2021.12.17 03:08:00	33.605117	0	60	60	1	33.590000	33.620000	0.000051	NaN	NaN	33605.116667	9
2021.12.17 03:09:00	33.602117	0	60	60	1	33.590000	33.620000	0.000076	NaN	NaN	33602.116667	9
2021.12.17 03:10:00	33.606067	0	60	60	1	33.599000	33.630000	0.000051	NaN	NaN	33606.066667	9
2021.12.17 03:11:00	33.602750	0	60	60	1	33.579000	33.620000	0.000096	NaN	NaN	33602.750000	0
2021.12.17 03:12:00	33.602100	0	60	60	1	33.590000	33.620000	0.000074	NaN	NaN	33602.100000	9
2021.12.17 03:13:00	33.603750	0	60	60	1	33.590000	33.620000	0.000076	NaN	NaN	33603.750000	0
2021.12.17 03:14:00	33.606050	0	60	60	1	33.590000	33.630000	0.000077	NaN	NaN	33606.050000	0
2021.12.17 03:15:00	33.604550	0	60	60	1	33.590000	33.620000	0.000070	NaN	NaN	33604.550000	9
2021.12.17 03:16:00	33.606933	0	60	60	1	33.590000	33.630000	0.000091	NaN	NaN	33606.933333	0
2021.12.17 03:17:00	33.604233	0	60	59	1	33.579000	33.620000	0.000085	NaN	NaN	33604.233333	9
2021.12.17 03:18:00	33.604700	0	60	60	1	33.579000	33.620000	0.000077	NaN	NaN	33604.700000	0
2021.12.17 03:19:00	33.608117	0	60	60	1	33.590000	33.630000	0.000080	NaN	NaN	33608.116667	0
2021.12.17 03:20:00	33.602867	0	60	60	1	33.590000	33.620000	0.000064	NaN	NaN	33602.866667	0
2021.12.17 03:21:00	33.597117	0	60	60	1	33.579000	33.620000	0.000059	NaN	NaN	33597.116667	9
2021.12.17 03:22:00	33.601550	0	60	60	1	33.579000	33.620000	0.000073	NaN	NaN	33601.550000	0
2021.12.17 03:23:00	33.602983	0	60	60	1	33.579000	33.630000	0.000071	NaN	NaN	33602.983333	0
2021.12.17 03:24:00	33.606817	0	60	60	1	33.590000	33.620000	0.000086	NaN	NaN	33606.816667	0
2021.12.17 03:25:00	33.607433	0	60	60	1	33.590000	33.639000	0.000107	NaN	NaN	33607.433333	0
2021.12.17 03:26:00	33.611417	0	60	60	1	33.590000	33.620000	0.000066	NaN	NaN	33611.416667	9
2021.12.17 03:27:00	33.609450	0	60	60	1	33.599000	33.630000	0.000069	NaN	NaN	33609.450000	9
2021.12.17 03:28:00	33.610333	0	60	60	1	33.590000	33.620000	0.000062	NaN	NaN	33610.333333	9
2021.12.17 03:29:00	33.611467	0	60	60	1	33.590000	33.630000	0.000084	NaN	NaN	33611.466667	0
2021.12.17 03:30:00	33.614217	0	60	60	1	33.599000	33.639000	0.000104	NaN	NaN	33614.216667	9
