$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.13 00:00:01
$Filename; CO2FT_A_T_Gas_20211213.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Gas, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Gas	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.13 02:27:00	31.888787	0	61	61	1	31.859000	31.919000	0.000129	NaN	NaN	31888.786885	0
2021.12.13 02:28:00	31.890034	0	59	59	1	31.869000	31.910000	0.000086	NaN	NaN	31890.033898	0
2021.12.13 02:29:00	31.888426	0	61	61	1	31.869000	31.910000	0.000090	NaN	NaN	31888.426230	0
2021.12.13 02:30:00	31.887508	0	59	59	1	31.869000	31.910000	0.000079	NaN	NaN	31887.508475	9
2021.12.13 02:31:00	31.890098	0	61	61	1	31.869000	31.910000	0.000080	NaN	NaN	31890.098361	0
2021.12.13 02:32:00	31.891492	0	59	59	1	31.869000	31.919000	0.000115	NaN	NaN	31891.491525	0
2021.12.13 02:33:00	31.892117	0	60	60	1	31.869000	31.910000	0.000098	NaN	NaN	31892.116667	0
2021.12.13 02:34:00	31.889350	0	60	60	1	31.869000	31.919000	0.000097	NaN	NaN	31889.350000	0
2021.12.13 02:35:00	31.889869	0	61	61	1	31.869000	31.919000	0.000142	NaN	NaN	31889.868852	9
2021.12.13 02:36:00	31.886559	0	59	59	1	31.869000	31.910000	0.000154	NaN	NaN	31886.559322	9
2021.12.13 02:37:00	31.888164	0	61	60	1	31.869000	31.910000	0.000076	NaN	NaN	31888.163934	0
2021.12.13 02:38:00	31.888850	0	60	60	1	31.869000	31.910000	0.000102	NaN	NaN	31888.850000	0
2021.12.13 02:39:00	31.888051	0	59	59	1	31.859000	31.899000	0.000082	NaN	NaN	31888.050847	9
2021.12.13 02:40:00	31.889950	0	60	60	1	31.869000	31.899000	0.000068	NaN	NaN	31889.950000	0
2021.12.13 02:41:00	31.893483	0	60	60	1	31.880000	31.910000	0.000087	NaN	NaN	31893.483333	0
2021.12.13 02:42:00	31.894567	0	60	60	1	31.880000	31.919000	0.000091	NaN	NaN	31894.566667	0
2021.12.13 02:43:00	31.891617	0	60	60	1	31.869000	31.910000	0.000083	NaN	NaN	31891.616667	9
2021.12.13 02:44:00	31.886098	0	61	60	1	31.859000	31.910000	0.000088	NaN	NaN	31886.098361	0
2021.12.13 02:45:00	31.886017	0	60	60	1	31.869000	31.910000	0.000104	NaN	NaN	31886.016667	9
2021.12.13 02:46:00	31.886610	0	59	59	1	31.869000	31.910000	0.000090	NaN	NaN	31886.610169	0
2021.12.13 02:47:00	31.888217	0	60	60	1	31.869000	31.910000	0.000082	NaN	NaN	31888.216667	0
2021.12.13 02:48:00	31.887783	0	60	60	1	31.859000	31.910000	0.000130	NaN	NaN	31887.783333	0
2021.12.13 02:49:00	31.887300	0	60	60	1	31.869000	31.919000	0.000134	NaN	NaN	31887.300000	9
2021.12.13 02:50:00	31.886300	0	60	60	1	31.859000	31.910000	0.000099	NaN	NaN	31886.300000	0
2021.12.13 02:51:00	31.892100	0	60	60	1	31.869000	31.910000	0.000114	NaN	NaN	31892.100000	9
2021.12.13 02:52:00	31.888183	0	60	60	1	31.859000	31.919000	0.000104	NaN	NaN	31888.183333	9
2021.12.13 02:53:00	31.888950	0	60	60	1	31.859000	31.910000	0.000112	NaN	NaN	31888.950000	9
2021.12.13 02:54:00	31.885867	0	60	60	1	31.869000	31.899000	0.000073	NaN	NaN	31885.866667	0
2021.12.13 02:55:00	31.885483	0	60	60	1	31.869000	31.919000	0.000131	NaN	NaN	31885.483333	0
2021.12.13 02:56:00	31.883567	0	60	60	1	31.859000	31.910000	0.000107	NaN	NaN	31883.566667	9
2021.12.13 02:57:00	31.884333	0	60	60	1	31.859000	31.899000	0.000090	NaN	NaN	31884.333333	9
2021.12.13 02:58:00	31.884050	0	60	60	1	31.859000	31.899000	0.000083	NaN	NaN	31884.050000	0
2021.12.13 02:59:00	31.881867	0	60	60	1	31.849000	31.910000	0.000153	NaN	NaN	31881.866667	0
2021.12.13 03:00:00	31.882617	0	60	60	1	31.849000	31.910000	0.000119	NaN	NaN	31882.616667	0
2021.12.13 03:01:00	31.879000	0	60	60	1	31.849000	31.899000	0.000101	NaN	NaN	31879.000000	9
2021.12.13 03:02:00	31.880600	0	60	60	1	31.859000	31.899000	0.000091	NaN	NaN	31880.600000	0
2021.12.13 03:03:00	31.879017	0	60	60	1	31.849000	31.899000	0.000104	NaN	NaN	31879.016667	0
2021.12.13 03:04:00	31.877917	0	60	60	1	31.859000	31.899000	0.000109	NaN	NaN	31877.916667	9
2021.12.13 03:05:00	31.881133	0	60	60	1	31.859000	31.910000	0.000102	NaN	NaN	31881.133333	0
2021.12.13 03:06:00	31.873000	0	60	60	1	31.849000	31.899000	0.000116	NaN	NaN	31873.000000	0
2021.12.13 03:07:00	31.879033	0	60	60	1	31.849000	31.899000	0.000109	NaN	NaN	31879.033333	0
2021.12.13 03:08:00	31.878650	0	60	60	1	31.849000	31.899000	0.000132	NaN	NaN	31878.650000	0
2021.12.13 03:09:00	31.874467	0	60	60	1	31.849000	31.899000	0.000120	NaN	NaN	31874.466667	0
2021.12.13 03:10:00	31.867533	0	60	60	1	31.840000	31.889000	0.000085	NaN	NaN	31867.533333	9
2021.12.13 03:11:00	31.869867	0	60	60	1	31.859000	31.899000	0.000119	NaN	NaN	31869.866667	0
2021.12.13 03:12:00	31.869667	0	60	60	1	31.849000	31.899000	0.000108	NaN	NaN	31869.666667	0
2021.12.13 03:13:00	31.865800	0	60	60	1	31.840000	31.889000	0.000165	NaN	NaN	31865.800000	9
2021.12.13 03:14:00	31.861133	0	60	60	1	31.840000	31.880000	0.000159	NaN	NaN	31861.133333	0
2021.12.13 03:15:00	31.868117	0	60	60	1	31.849000	31.889000	0.000139	NaN	NaN	31868.116667	0
2021.12.13 03:16:00	31.866850	0	60	60	1	31.840000	31.889000	0.000148	NaN	NaN	31866.850000	0
2021.12.13 03:17:00	31.866617	0	60	60	1	31.829000	31.880000	0.000121	NaN	NaN	31866.616667	0
2021.12.13 03:18:00	31.859317	0	60	60	1	31.840000	31.880000	0.000105	NaN	NaN	31859.316667	0
2021.12.13 03:19:00	31.860817	0	60	60	1	31.829000	31.880000	0.000117	NaN	NaN	31860.816667	9
2021.12.13 03:20:00	31.858967	0	60	60	1	31.840000	31.889000	0.000117	NaN	NaN	31858.966667	0
2021.12.13 03:21:00	31.860450	0	60	60	1	31.840000	31.880000	0.000085	NaN	NaN	31860.450000	9
2021.12.13 03:22:00	31.855167	0	60	60	1	31.840000	31.880000	0.000090	NaN	NaN	31855.166667	0
2021.12.13 03:23:00	31.851783	0	60	60	1	31.840000	31.869000	0.000087	NaN	NaN	31851.783333	9
2021.12.13 03:24:00	31.853783	0	60	60	1	31.829000	31.880000	0.000153	NaN	NaN	31853.783333	9
2021.12.13 03:25:00	31.856483	0	60	60	1	31.840000	31.880000	0.000102	NaN	NaN	31856.483333	0
2021.12.13 03:26:00	31.859183	0	60	60	1	31.840000	31.889000	0.000113	NaN	NaN	31859.183333	9
2021.12.13 03:27:00	31.852767	0	60	60	1	31.829000	31.880000	0.000137	NaN	NaN	31852.766667	0
2021.12.13 03:28:00	31.847033	0	60	60	1	31.829000	31.869000	0.000064	NaN	NaN	31847.033333	0
2021.12.13 03:29:00	31.848267	0	60	60	1	31.829000	31.880000	0.000141	NaN	NaN	31848.266667	0
2021.12.13 03:30:00	31.847933	0	60	60	1	31.829000	31.880000	0.000099	NaN	NaN	31847.933333	0
