$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.16 00:00:03
$Filename; CO2FT_A_T_Gas_20211216.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Gas, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Gas	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.16 00:25:00	33.888483	0	60	60	1	33.870000	33.910000	0.000057	NaN	NaN	33888.483333	9
2021.12.16 00:26:00	33.881150	0	60	60	1	33.849000	33.899000	0.000102	NaN	NaN	33881.150000	0
2021.12.16 00:27:00	33.877900	0	60	60	1	33.859000	33.889000	0.000069	NaN	NaN	33877.900000	0
2021.12.16 00:28:00	33.867233	0	60	60	1	33.840000	33.889000	0.000120	NaN	NaN	33867.233333	0
2021.12.16 00:29:00	33.859617	0	60	60	1	33.840000	33.880000	0.000080	NaN	NaN	33859.616667	9
2021.12.16 00:30:00	33.858033	0	60	60	1	33.840000	33.880000	0.000060	NaN	NaN	33858.033333	9
2021.12.16 00:31:00	33.851183	0	60	60	1	33.829000	33.880000	0.000103	NaN	NaN	33851.183333	9
2021.12.16 00:32:00	33.844400	0	60	60	1	33.819000	33.880000	0.000101	NaN	NaN	33844.400000	9
2021.12.16 00:33:00	33.839383	0	60	60	1	33.819000	33.859000	0.000119	NaN	NaN	33839.383333	0
2021.12.16 00:34:00	33.832933	0	60	60	1	33.810000	33.849000	0.000087	NaN	NaN	33832.933333	0
2021.12.16 00:35:00	33.825367	0	60	60	1	33.810000	33.840000	0.000067	NaN	NaN	33825.366667	0
2021.12.16 00:36:00	33.818800	0	60	60	1	33.800000	33.840000	0.000064	NaN	NaN	33818.800000	0
2021.12.16 00:37:00	33.812667	0	60	60	1	33.789000	33.829000	0.000060	NaN	NaN	33812.666667	9
2021.12.16 00:38:00	33.810833	0	60	60	1	33.779000	33.829000	0.000071	NaN	NaN	33810.833333	0
2021.12.16 00:39:00	33.804050	0	60	60	1	33.779000	33.829000	0.000102	NaN	NaN	33804.050000	0
2021.12.16 00:40:00	33.801183	0	60	60	1	33.779000	33.819000	0.000093	NaN	NaN	33801.183333	9
2021.12.16 00:41:00	33.796067	0	60	60	1	33.779000	33.819000	0.000080	NaN	NaN	33796.066667	0
2021.12.16 00:42:00	33.790650	0	60	60	1	33.770000	33.810000	0.000081	NaN	NaN	33790.650000	0
2021.12.16 00:43:00	33.786067	0	60	60	1	33.770000	33.810000	0.000080	NaN	NaN	33786.066667	0
2021.12.16 00:44:00	33.784400	0	60	60	1	33.770000	33.800000	0.000073	NaN	NaN	33784.400000	9
2021.12.16 00:45:00	33.780017	0	60	60	1	33.760000	33.800000	0.000056	NaN	NaN	33780.016667	0
2021.12.16 00:46:00	33.781433	0	60	60	1	33.760000	33.810000	0.000082	NaN	NaN	33781.433333	0
2021.12.16 00:47:00	33.774550	0	60	59	1	33.749000	33.789000	0.000107	NaN	NaN	33774.550000	9
2021.12.16 00:48:00	33.773200	0	60	60	1	33.760000	33.789000	0.000083	NaN	NaN	33773.200000	9
2021.12.16 00:49:00	33.770800	0	60	60	1	33.749000	33.789000	0.000096	NaN	NaN	33770.800000	0
2021.12.16 00:50:00	33.767033	0	60	60	1	33.749000	33.789000	0.000089	NaN	NaN	33767.033333	0
2021.12.16 00:51:00	33.761583	0	60	60	1	33.749000	33.779000	0.000067	NaN	NaN	33761.583333	9
2021.12.16 00:52:00	33.761900	0	60	60	1	33.739000	33.779000	0.000081	NaN	NaN	33761.900000	0
2021.12.16 00:53:00	33.758383	0	60	60	1	33.730000	33.779000	0.000121	NaN	NaN	33758.383333	0
2021.12.16 00:54:00	33.758033	0	60	60	1	33.739000	33.779000	0.000067	NaN	NaN	33758.033333	0
2021.12.16 00:55:00	33.757167	0	60	60	1	33.730000	33.779000	0.000135	NaN	NaN	33757.166667	9
2021.12.16 00:56:00	33.756183	0	60	60	1	33.730000	33.770000	0.000084	NaN	NaN	33756.183333	9
2021.12.16 00:57:00	33.759517	0	60	60	1	33.749000	33.779000	0.000066	NaN	NaN	33759.516667	9
2021.12.16 00:58:00	33.758533	0	60	60	1	33.739000	33.779000	0.000058	NaN	NaN	33758.533333	0
2021.12.16 00:59:00	33.757300	0	60	60	1	33.739000	33.779000	0.000085	NaN	NaN	33757.300000	0
2021.12.16 01:00:00	33.759183	0	60	60	1	33.739000	33.779000	0.000078	NaN	NaN	33759.183333	9
2021.12.16 01:01:00	33.754183	0	60	60	1	33.739000	33.779000	0.000097	NaN	NaN	33754.183333	0
2021.12.16 01:02:00	33.757650	0	60	60	1	33.739000	33.770000	0.000088	NaN	NaN	33757.650000	9
2021.12.16 01:03:00	33.753933	0	60	60	1	33.739000	33.779000	0.000089	NaN	NaN	33753.933333	9
2021.12.16 01:04:00	33.752500	0	60	60	1	33.730000	33.770000	0.000096	NaN	NaN	33752.500000	0
2021.12.16 01:05:00	33.752550	0	60	60	1	33.730000	33.779000	0.000108	NaN	NaN	33752.550000	9
2021.12.16 01:06:00	33.755583	0	60	60	1	33.730000	33.779000	0.000101	NaN	NaN	33755.583333	0
2021.12.16 01:07:00	33.757983	0	60	60	1	33.739000	33.779000	0.000106	NaN	NaN	33757.983333	9
2021.12.16 01:08:00	33.754917	0	60	60	1	33.739000	33.770000	0.000077	NaN	NaN	33754.916667	9
2021.12.16 01:09:00	33.757517	0	60	60	1	33.739000	33.779000	0.000099	NaN	NaN	33757.516667	0
2021.12.16 01:10:00	33.756633	0	60	60	1	33.739000	33.779000	0.000068	NaN	NaN	33756.633333	9
2021.12.16 01:11:00	33.756033	0	60	60	1	33.730000	33.779000	0.000127	NaN	NaN	33756.033333	0
2021.12.16 01:12:00	33.753300	0	60	60	1	33.739000	33.770000	0.000068	NaN	NaN	33753.300000	0
2021.12.16 01:13:00	33.753750	0	60	60	1	33.730000	33.779000	0.000122	NaN	NaN	33753.750000	9
2021.12.16 01:14:00	33.753533	0	60	60	1	33.739000	33.779000	0.000088	NaN	NaN	33753.533333	0
2021.12.16 01:15:00	33.756883	0	60	60	1	33.739000	33.779000	0.000067	NaN	NaN	33756.883333	0
2021.12.16 01:16:00	33.760017	0	60	60	1	33.730000	33.789000	0.000119	NaN	NaN	33760.016667	9
2021.12.16 01:17:00	33.755583	0	60	60	1	33.739000	33.770000	0.000062	NaN	NaN	33755.583333	0
2021.12.16 01:18:00	33.754867	0	60	60	1	33.739000	33.770000	0.000080	NaN	NaN	33754.866667	9
2021.12.16 01:19:00	33.757533	0	60	60	1	33.719000	33.779000	0.000116	NaN	NaN	33757.533333	9
2021.12.16 01:20:00	33.754667	0	60	60	1	33.739000	33.779000	0.000069	NaN	NaN	33754.666667	0
2021.12.16 01:21:00	33.758017	0	60	60	1	33.739000	33.779000	0.000055	NaN	NaN	33758.016667	9
2021.12.16 01:22:00	33.756450	0	60	60	1	33.739000	33.770000	0.000084	NaN	NaN	33756.450000	0
2021.12.16 01:23:00	33.757650	0	60	60	1	33.739000	33.779000	0.000073	NaN	NaN	33757.650000	9
2021.12.16 01:24:00	33.757483	0	60	60	1	33.739000	33.779000	0.000078	NaN	NaN	33757.483333	9
2021.12.16 01:25:00	33.751900	0	60	60	1	33.730000	33.770000	0.000098	NaN	NaN	33751.900000	9
2021.12.16 01:26:00	33.749317	0	60	60	1	33.730000	33.779000	0.000116	NaN	NaN	33749.316667	0
2021.12.16 01:27:00	33.751567	0	60	60	1	33.730000	33.770000	0.000109	NaN	NaN	33751.566667	0
2021.12.16 01:28:00	33.751033	0	60	60	1	33.739000	33.770000	0.000083	NaN	NaN	33751.033333	9
2021.12.16 01:29:00	33.745717	0	60	60	1	33.730000	33.760000	0.000069	NaN	NaN	33745.716667	9
2021.12.16 01:30:00	33.744617	0	60	60	1	33.730000	33.770000	0.000097	NaN	NaN	33744.616667	9
2021.12.16 01:31:00	33.753467	0	60	60	1	33.739000	33.770000	0.000072	NaN	NaN	33753.466667	0
2021.12.16 01:32:00	33.751433	0	60	60	1	33.730000	33.770000	0.000083	NaN	NaN	33751.433333	0
2021.12.16 01:33:00	33.747717	0	60	60	1	33.730000	33.770000	0.000074	NaN	NaN	33747.716667	9
2021.12.16 01:34:00	33.748017	0	60	60	1	33.730000	33.770000	0.000092	NaN	NaN	33748.016667	0
2021.12.16 01:35:00	33.750700	0	60	60	1	33.730000	33.770000	0.000072	NaN	NaN	33750.700000	0
2021.12.16 01:36:00	33.747367	0	60	60	1	33.739000	33.770000	0.000068	NaN	NaN	33747.366667	0
2021.12.16 01:37:00	33.749183	0	60	60	1	33.730000	33.770000	0.000099	NaN	NaN	33749.183333	9
2021.12.16 01:38:00	33.748300	0	60	60	1	33.730000	33.770000	0.000096	NaN	NaN	33748.300000	0
2021.12.16 01:39:00	33.750850	0	60	60	1	33.719000	33.770000	0.000109	NaN	NaN	33750.850000	9
2021.12.16 01:40:00	33.749733	0	60	60	1	33.730000	33.760000	0.000084	NaN	NaN	33749.733333	0
2021.12.16 01:41:00	33.751900	0	60	60	1	33.739000	33.770000	0.000070	NaN	NaN	33751.900000	0
2021.12.16 01:42:00	33.754200	0	60	60	1	33.739000	33.770000	0.000066	NaN	NaN	33754.200000	9
2021.12.16 01:43:00	33.755633	0	60	60	1	33.730000	33.779000	0.000106	NaN	NaN	33755.633333	9
2021.12.16 01:44:00	33.754150	0	60	60	1	33.739000	33.779000	0.000097	NaN	NaN	33754.150000	9
2021.12.16 01:45:00	33.754200	0	60	60	1	33.730000	33.770000	0.000087	NaN	NaN	33754.200000	0
2021.12.16 01:46:00	33.754700	0	60	60	1	33.730000	33.770000	0.000082	NaN	NaN	33754.700000	0
2021.12.16 01:47:00	33.752917	0	60	60	1	33.739000	33.770000	0.000071	NaN	NaN	33752.916667	9
2021.12.16 01:48:00	33.756100	0	60	60	1	33.739000	33.770000	0.000074	NaN	NaN	33756.100000	0
2021.12.16 01:49:00	33.758350	0	60	60	1	33.730000	33.779000	0.000088	NaN	NaN	33758.350000	9
2021.12.16 01:50:00	33.752450	0	60	60	1	33.730000	33.779000	0.000140	NaN	NaN	33752.450000	0
2021.12.16 01:51:00	33.757633	0	60	60	1	33.739000	33.770000	0.000085	NaN	NaN	33757.633333	9
2021.12.16 01:52:00	33.759833	0	60	60	1	33.739000	33.779000	0.000101	NaN	NaN	33759.833333	9
2021.12.16 01:53:00	33.763350	0	60	60	1	33.749000	33.789000	0.000061	NaN	NaN	33763.350000	0
2021.12.16 01:54:00	33.764867	0	60	60	1	33.749000	33.779000	0.000086	NaN	NaN	33764.866667	0
2021.12.16 01:55:00	33.759567	0	60	60	1	33.739000	33.779000	0.000086	NaN	NaN	33759.566667	9
2021.12.16 01:56:00	33.759550	0	60	60	1	33.749000	33.779000	0.000060	NaN	NaN	33759.550000	0
2021.12.16 01:57:00	33.761267	0	60	60	1	33.739000	33.779000	0.000084	NaN	NaN	33761.266667	9
2021.12.16 01:58:00	33.762833	0	60	60	1	33.739000	33.779000	0.000070	NaN	NaN	33762.833333	9
2021.12.16 01:59:00	33.764583	0	60	60	1	33.739000	33.789000	0.000103	NaN	NaN	33764.583333	9
2021.12.16 02:00:00	33.760333	0	60	60	1	33.749000	33.779000	0.000079	NaN	NaN	33760.333333	0
2021.12.16 02:01:00	33.763367	0	60	60	1	33.749000	33.779000	0.000085	NaN	NaN	33763.366667	0
2021.12.16 02:02:00	33.763033	0	60	60	1	33.739000	33.779000	0.000057	NaN	NaN	33763.033333	9
2021.12.16 02:03:00	33.759967	0	60	60	1	33.739000	33.779000	0.000086	NaN	NaN	33759.966667	0
2021.12.16 02:04:00	33.759917	0	60	60	1	33.739000	33.779000	0.000084	NaN	NaN	33759.916667	9
2021.12.16 02:05:00	33.760383	0	60	60	1	33.739000	33.779000	0.000081	NaN	NaN	33760.383333	9
2021.12.16 02:06:00	33.763983	0	60	60	1	33.749000	33.779000	0.000062	NaN	NaN	33763.983333	0
2021.12.16 02:07:00	33.760100	0	60	60	1	33.739000	33.779000	0.000074	NaN	NaN	33760.100000	9
2021.12.16 02:08:00	33.755833	0	60	60	1	33.739000	33.779000	0.000104	NaN	NaN	33755.833333	0
2021.12.16 02:09:00	33.759667	0	60	60	1	33.749000	33.779000	0.000072	NaN	NaN	33759.666667	0
2021.12.16 02:10:00	33.754517	0	60	60	1	33.739000	33.770000	0.000084	NaN	NaN	33754.516667	0
2021.12.16 02:11:00	33.761583	0	60	60	1	33.739000	33.779000	0.000083	NaN	NaN	33761.583333	9
2021.12.16 02:12:00	33.764283	0	60	60	1	33.749000	33.779000	0.000072	NaN	NaN	33764.283333	9
2021.12.16 02:13:00	33.766450	0	60	60	1	33.749000	33.789000	0.000084	NaN	NaN	33766.450000	9
2021.12.16 02:14:00	33.760167	0	60	60	1	33.739000	33.779000	0.000098	NaN	NaN	33760.166667	9
2021.12.16 02:15:00	33.758917	0	60	60	1	33.739000	33.779000	0.000060	NaN	NaN	33758.916667	9
2021.12.16 02:16:00	33.755550	0	60	60	1	33.739000	33.770000	0.000069	NaN	NaN	33755.550000	0
2021.12.16 02:17:00	33.754867	0	60	60	1	33.739000	33.770000	0.000066	NaN	NaN	33754.866667	9
2021.12.16 02:18:00	33.761517	0	60	60	1	33.739000	33.779000	0.000097	NaN	NaN	33761.516667	9
2021.12.16 02:19:00	33.762767	0	60	60	1	33.739000	33.779000	0.000083	NaN	NaN	33762.766667	0
2021.12.16 02:20:00	33.766800	0	60	60	1	33.749000	33.789000	0.000065	NaN	NaN	33766.800000	9
2021.12.16 02:21:00	33.763417	0	60	60	1	33.739000	33.779000	0.000091	NaN	NaN	33763.416667	0
2021.12.16 02:22:00	33.760617	0	60	60	1	33.730000	33.789000	0.000100	NaN	NaN	33760.616667	0
2021.12.16 02:23:00	33.769183	0	60	60	1	33.749000	33.789000	0.000080	NaN	NaN	33769.183333	9
2021.12.16 02:24:00	33.764567	0	60	60	1	33.739000	33.789000	0.000101	NaN	NaN	33764.566667	9
2021.12.16 02:25:00	33.762400	0	60	60	1	33.739000	33.779000	0.000090	NaN	NaN	33762.400000	9
2021.12.16 02:26:00	33.762867	0	60	60	1	33.739000	33.779000	0.000090	NaN	NaN	33762.866667	0
2021.12.16 02:27:00	33.764117	0	60	60	1	33.739000	33.779000	0.000077	NaN	NaN	33764.116667	9
2021.12.16 02:28:00	33.763950	0	60	60	1	33.739000	33.789000	0.000089	NaN	NaN	33763.950000	0
2021.12.16 02:29:00	33.768667	0	60	60	1	33.749000	33.789000	0.000084	NaN	NaN	33768.666667	0
2021.12.16 02:30:00	33.768583	0	60	60	1	33.739000	33.789000	0.000110	NaN	NaN	33768.583333	9
2021.12.16 02:31:00	33.764383	0	60	60	1	33.749000	33.789000	0.000089	NaN	NaN	33764.383333	0
2021.12.16 02:32:00	33.763650	0	60	60	1	33.739000	33.789000	0.000116	NaN	NaN	33763.650000	0
2021.12.16 02:33:00	33.763867	0	60	60	1	33.739000	33.779000	0.000101	NaN	NaN	33763.866667	9
2021.12.16 02:34:00	33.762983	0	60	60	1	33.739000	33.779000	0.000067	NaN	NaN	33762.983333	0
2021.12.16 02:35:00	33.762467	0	60	60	1	33.739000	33.779000	0.000119	NaN	NaN	33762.466667	0
2021.12.16 02:36:00	33.763300	0	60	60	1	33.749000	33.779000	0.000065	NaN	NaN	33763.300000	9
2021.12.16 02:37:00	33.761617	0	60	60	1	33.739000	33.779000	0.000077	NaN	NaN	33761.616667	9
2021.12.16 02:38:00	33.768517	0	60	60	1	33.760000	33.789000	0.000045	NaN	NaN	33768.516667	0
2021.12.16 02:39:00	33.763833	0	60	60	1	33.739000	33.779000	0.000065	NaN	NaN	33763.833333	9
2021.12.16 02:40:00	33.763683	0	60	60	1	33.749000	33.779000	0.000089	NaN	NaN	33763.683333	9
2021.12.16 02:41:00	33.766183	0	60	60	1	33.749000	33.779000	0.000051	NaN	NaN	33766.183333	9
2021.12.16 02:42:00	33.763767	0	60	60	1	33.749000	33.779000	0.000072	NaN	NaN	33763.766667	9
2021.12.16 02:43:00	33.766217	0	60	60	1	33.749000	33.779000	0.000078	NaN	NaN	33766.216667	0
2021.12.16 02:44:00	33.763300	0	60	60	1	33.749000	33.779000	0.000064	NaN	NaN	33763.300000	9
2021.12.16 02:45:00	33.758500	0	60	60	1	33.739000	33.779000	0.000081	NaN	NaN	33758.500000	0
2021.12.16 02:46:00	33.760233	0	60	60	1	33.739000	33.779000	0.000091	NaN	NaN	33760.233333	0
2021.12.16 02:47:00	33.766067	0	60	60	1	33.739000	33.789000	0.000088	NaN	NaN	33766.066667	0
2021.12.16 02:48:00	33.764933	0	60	60	1	33.739000	33.779000	0.000085	NaN	NaN	33764.933333	9
2021.12.16 02:49:00	33.764450	0	60	60	1	33.739000	33.779000	0.000082	NaN	NaN	33764.450000	9
2021.12.16 02:50:00	33.760567	0	60	60	1	33.739000	33.779000	0.000078	NaN	NaN	33760.566667	9
2021.12.16 02:51:00	33.757833	0	60	60	1	33.739000	33.779000	0.000099	NaN	NaN	33757.833333	9
2021.12.16 02:52:00	33.763933	0	60	60	1	33.749000	33.789000	0.000084	NaN	NaN	33763.933333	9
2021.12.16 02:53:00	33.754583	0	60	60	1	33.730000	33.770000	0.000055	NaN	NaN	33754.583333	0
2021.12.16 02:54:00	33.756717	0	60	60	1	33.739000	33.779000	0.000088	NaN	NaN	33756.716667	9
2021.12.16 02:55:00	33.751833	0	60	60	1	33.739000	33.779000	0.000132	NaN	NaN	33751.833333	0
2021.12.16 02:56:00	33.751583	0	60	60	1	33.730000	33.770000	0.000071	NaN	NaN	33751.583333	0
2021.12.16 02:57:00	33.746100	0	60	60	1	33.730000	33.760000	0.000077	NaN	NaN	33746.100000	9
2021.12.16 02:58:00	33.751733	0	60	60	1	33.739000	33.770000	0.000080	NaN	NaN	33751.733333	0
2021.12.16 02:59:00	33.748983	0	60	60	1	33.730000	33.770000	0.000093	NaN	NaN	33748.983333	9
2021.12.16 03:00:00	33.749350	0	60	60	1	33.730000	33.779000	0.000122	NaN	NaN	33749.350000	0
2021.12.16 03:01:00	33.744133	0	60	60	1	33.719000	33.760000	0.000098	NaN	NaN	33744.133333	9
2021.12.16 03:02:00	33.742533	0	60	60	1	33.730000	33.760000	0.000064	NaN	NaN	33742.533333	9
2021.12.16 03:03:00	33.741167	0	60	60	1	33.719000	33.770000	0.000076	NaN	NaN	33741.166667	0
2021.12.16 03:04:00	33.743900	0	60	60	1	33.719000	33.779000	0.000102	NaN	NaN	33743.900000	0
2021.12.16 03:05:00	33.741917	0	60	60	1	33.719000	33.770000	0.000098	NaN	NaN	33741.916667	9
2021.12.16 03:06:00	33.742367	0	60	60	1	33.719000	33.760000	0.000073	NaN	NaN	33742.366667	9
2021.12.16 03:07:00	33.746650	0	60	60	1	33.730000	33.770000	0.000102	NaN	NaN	33746.650000	9
2021.12.16 03:08:00	33.741467	0	60	60	1	33.719000	33.760000	0.000088	NaN	NaN	33741.466667	0
2021.12.16 03:09:00	33.740317	0	60	60	1	33.719000	33.760000	0.000103	NaN	NaN	33740.316667	9
2021.12.16 03:10:00	33.743450	0	60	60	1	33.730000	33.760000	0.000049	NaN	NaN	33743.450000	9
2021.12.16 03:11:00	33.743433	0	60	60	1	33.730000	33.760000	0.000082	NaN	NaN	33743.433333	0
2021.12.16 03:12:00	33.741183	0	60	60	1	33.719000	33.760000	0.000073	NaN	NaN	33741.183333	0
2021.12.16 03:13:00	33.745100	0	60	60	1	33.730000	33.760000	0.000079	NaN	NaN	33745.100000	0
2021.12.16 03:14:00	33.740633	0	60	60	1	33.719000	33.760000	0.000093	NaN	NaN	33740.633333	9
2021.12.16 03:15:00	33.737183	0	60	60	1	33.719000	33.760000	0.000093	NaN	NaN	33737.183333	0
2021.12.16 03:16:00	33.740633	0	60	60	1	33.719000	33.760000	0.000080	NaN	NaN	33740.633333	0
2021.12.16 03:17:00	33.743717	0	60	60	1	33.719000	33.760000	0.000103	NaN	NaN	33743.716667	0
2021.12.16 03:18:00	33.745633	0	60	60	1	33.730000	33.770000	0.000095	NaN	NaN	33745.633333	9
2021.12.16 03:19:00	33.743367	0	60	60	1	33.730000	33.770000	0.000073	NaN	NaN	33743.366667	0
2021.12.16 03:20:00	33.741633	0	60	60	1	33.719000	33.760000	0.000099	NaN	NaN	33741.633333	0
2021.12.16 03:21:00	33.743300	0	60	60	1	33.730000	33.760000	0.000085	NaN	NaN	33743.300000	9
2021.12.16 03:22:00	33.737400	0	60	60	1	33.719000	33.760000	0.000074	NaN	NaN	33737.400000	0
2021.12.16 03:23:00	33.737100	0	60	60	1	33.719000	33.760000	0.000076	NaN	NaN	33737.100000	0
2021.12.16 03:24:00	33.735683	0	60	60	1	33.719000	33.749000	0.000036	NaN	NaN	33735.683333	9
2021.12.16 03:25:00	33.733000	0	60	60	1	33.719000	33.739000	0.000052	NaN	NaN	33733.000000	9
2021.12.16 03:26:00	33.735083	0	60	60	1	33.719000	33.749000	0.000059	NaN	NaN	33735.083333	0
2021.12.16 03:27:00	33.733733	0	60	60	1	33.719000	33.749000	0.000069	NaN	NaN	33733.733333	0
2021.12.16 03:28:00	33.731867	0	60	60	1	33.719000	33.760000	0.000094	NaN	NaN	33731.866667	0
2021.12.16 03:29:00	33.732450	0	60	59	1	33.719000	33.749000	0.000049	NaN	NaN	33732.450000	9
2021.12.16 03:30:00	33.732400	0	60	60	1	33.709000	33.760000	0.000103	NaN	NaN	33732.400000	0
