$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.10 00:00:05
$Filename; CO2FT_A_P_In_20211210.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; P_In, mbar; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, mbar; Float
$8; Maximum; mbar; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	P_In	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.10 00:38:00	1003.093559	0	59	59	1	1002.980000	1003.200000	0.003968	NaN	NaN	100309.355932	0
2021.12.10 00:39:00	1003.055000	0	60	59	1	1002.940000	1003.180000	0.004147	NaN	NaN	100305.500000	0
2021.12.10 00:40:00	1003.006393	0	61	60	1	1002.890000	1003.110000	0.004507	NaN	NaN	100300.639344	9
2021.12.10 00:41:00	1002.972500	0	60	60	1	1002.860000	1003.090000	0.003639	NaN	NaN	100297.250000	0
2021.12.10 00:42:00	1002.965763	0	59	59	1	1002.850000	1003.090000	0.004287	NaN	NaN	100296.576271	0
2021.12.10 00:43:00	1002.936557	0	61	61	1	1002.820000	1003.050000	0.003563	NaN	NaN	100293.655738	0
2021.12.10 00:44:00	1002.890169	0	59	59	1	1002.780000	1003.000000	0.003778	NaN	NaN	100289.016949	0
2021.12.10 00:45:00	1002.832333	0	60	61	1	1002.740000	1002.940000	0.003781	NaN	NaN	100283.233333	0
2021.12.10 00:46:00	1002.794000	0	60	60	1	1002.670000	1002.910000	0.004350	NaN	NaN	100279.400000	9
2021.12.10 00:47:00	1002.748333	0	60	59	1	1002.650000	1002.850000	0.003224	NaN	NaN	100274.833333	9
2021.12.10 00:48:00	1002.725902	0	61	60	1	1002.640000	1002.820000	0.003738	NaN	NaN	100272.590164	9
2021.12.10 00:49:00	1002.701500	0	60	59	1	1002.570000	1002.820000	0.004213	NaN	NaN	100270.150000	0
2021.12.10 00:50:00	1002.666780	0	59	59	1	1002.570000	1002.780000	0.003943	NaN	NaN	100266.677966	9
2021.12.10 00:51:00	1002.650000	0	60	60	1	1002.530000	1002.750000	0.003268	NaN	NaN	100265.000000	9
2021.12.10 00:52:00	1002.630984	0	61	61	1	1002.500000	1002.760000	0.004436	NaN	NaN	100263.098361	9
2021.12.10 00:53:00	1002.574576	0	59	60	1	1002.460000	1002.710000	0.004056	NaN	NaN	100257.457627	0
2021.12.10 00:54:00	1002.535333	0	60	60	1	1002.420000	1002.670000	0.004164	NaN	NaN	100253.533333	0
2021.12.10 00:55:00	1002.493833	0	60	59	1	1002.380000	1002.600000	0.003861	NaN	NaN	100249.383333	9
2021.12.10 00:56:00	1002.441475	0	61	60	1	1002.320000	1002.580000	0.003989	NaN	NaN	100244.147541	9
2021.12.10 00:57:00	1002.404407	0	59	58	1	1002.310000	1002.520000	0.004008	NaN	NaN	100240.440678	0
2021.12.10 00:58:00	1002.402167	0	60	60	1	1002.300000	1002.520000	0.003302	NaN	NaN	100240.216667	9
2021.12.10 00:59:00	1002.380500	0	60	60	1	1002.270000	1002.500000	0.004157	NaN	NaN	100238.050000	0
2021.12.10 01:00:00	1002.351333	0	60	60	1	1002.230000	1002.460000	0.004212	NaN	NaN	100235.133333	0
2021.12.10 01:01:00	1002.307167	0	60	60	1	1002.190000	1002.420000	0.004305	NaN	NaN	100230.716667	0
2021.12.10 01:02:00	1002.265167	0	60	60	1	1002.130000	1002.380000	0.004246	NaN	NaN	100226.516667	0
2021.12.10 01:03:00	1002.229000	0	60	59	1	1002.120000	1002.350000	0.003968	NaN	NaN	100222.900000	0
2021.12.10 01:04:00	1002.205902	0	61	61	1	1002.080000	1002.360000	0.005378	NaN	NaN	100220.590164	0
2021.12.10 01:05:00	1002.171525	0	59	59	1	1002.060000	1002.310000	0.003748	NaN	NaN	100217.152542	0
2021.12.10 01:06:00	1002.148167	0	60	60	1	1002.040000	1002.260000	0.004066	NaN	NaN	100214.816667	0
2021.12.10 01:07:00	1002.135833	0	60	60	1	1002.020000	1002.240000	0.003886	NaN	NaN	100213.583333	9
2021.12.10 01:08:00	1002.156833	0	60	61	1	1002.040000	1002.270000	0.004130	NaN	NaN	100215.683333	0
2021.12.10 01:09:00	1002.166230	0	61	61	1	1002.060000	1002.280000	0.003794	NaN	NaN	100216.622951	9
2021.12.10 01:10:00	1002.179831	0	59	59	1	1002.080000	1002.320000	0.003864	NaN	NaN	100217.983051	0
2021.12.10 01:11:00	1002.209508	0	61	61	1	1002.090000	1002.320000	0.004358	NaN	NaN	100220.950820	0
2021.12.10 01:12:00	1002.222034	0	59	59	1	1002.100000	1002.340000	0.003785	NaN	NaN	100222.203390	9
2021.12.10 01:13:00	1002.202500	0	60	60	1	1002.090000	1002.310000	0.003833	NaN	NaN	100220.250000	0
2021.12.10 01:14:00	1002.134667	0	60	61	1	1001.990000	1002.260000	0.004558	NaN	NaN	100213.466667	9
2021.12.10 01:15:00	1002.018333	0	60	60	1	1001.880000	1002.160000	0.004343	NaN	NaN	100201.833333	0
2021.12.10 01:16:00	1001.912833	0	60	60	1	1001.770000	1002.050000	0.005394	NaN	NaN	100191.283333	9
2021.12.10 01:17:00	1001.789500	0	60	59	1	1001.650000	1001.930000	0.004947	NaN	NaN	100178.950000	9
2021.12.10 01:18:00	1001.699833	0	60	60	1	1001.570000	1001.820000	0.004897	NaN	NaN	100169.983333	0
2021.12.10 01:19:00	1001.661500	0	60	60	1	1001.540000	1001.790000	0.003325	NaN	NaN	100166.150000	9
2021.12.10 01:20:00	1001.631167	0	60	60	1	1001.530000	1001.760000	0.004082	NaN	NaN	100163.116667	9
2021.12.10 01:21:00	1001.608197	0	61	61	1	1001.500000	1001.720000	0.003588	NaN	NaN	100160.819672	9
2021.12.10 01:22:00	1001.617119	0	59	59	1	1001.510000	1001.720000	0.003642	NaN	NaN	100161.711864	0
2021.12.10 01:23:00	1001.474590	0	61	60	1	1001.290000	1001.660000	0.008942	NaN	NaN	100147.459016	0
2021.12.10 01:24:00	1001.194407	0	59	59	1	1000.980000	1001.420000	0.011915	NaN	NaN	100119.440678	9
2021.12.10 01:25:00	1000.919833	0	60	60	1	1000.740000	1001.120000	0.007880	NaN	NaN	100091.983333	0
2021.12.10 01:26:00	1000.742295	0	61	61	1	1000.610000	1000.870000	0.005125	NaN	NaN	100074.229508	0
2021.12.10 01:27:00	1000.687797	0	59	59	1	1000.580000	1000.800000	0.003459	NaN	NaN	100068.779661	9
2021.12.10 01:28:00	1000.677333	0	60	61	1	1000.570000	1000.770000	0.003274	NaN	NaN	100067.733333	0
2021.12.10 01:29:00	1000.682667	0	60	60	1	1000.570000	1000.810000	0.003830	NaN	NaN	100068.266667	0
2021.12.10 01:30:00	1000.735333	0	60	60	1	1000.650000	1000.830000	0.003622	NaN	NaN	100073.533333	0
2021.12.10 01:31:00	1000.821667	0	60	59	1	1000.660000	1000.980000	0.005658	NaN	NaN	100082.166667	9
2021.12.10 01:32:00	1000.886000	0	60	60	1	1000.770000	1001.010000	0.003719	NaN	NaN	100088.600000	0
2021.12.10 01:33:00	1000.955667	0	60	60	1	1000.830000	1001.070000	0.003635	NaN	NaN	100095.566667	0
2021.12.10 01:34:00	1000.865167	0	60	60	1	1000.740000	1001.020000	0.004280	NaN	NaN	100086.516667	9
2021.12.10 01:35:00	1000.778525	0	61	61	1	1000.660000	1000.910000	0.004243	NaN	NaN	100077.852459	0
2021.12.10 01:36:00	1000.747797	0	59	60	1	1000.620000	1000.870000	0.003811	NaN	NaN	100074.779661	9
2021.12.10 01:37:00	1000.770667	0	60	61	1	1000.650000	1000.880000	0.003894	NaN	NaN	100077.066667	9
2021.12.10 01:38:00	1000.827667	0	60	59	1	1000.700000	1000.960000	0.005008	NaN	NaN	100082.766667	0
2021.12.10 01:39:00	1000.875167	0	60	59	1	1000.770000	1000.990000	0.003941	NaN	NaN	100087.516667	9
2021.12.10 01:40:00	1000.841667	0	60	60	1	1000.730000	1000.960000	0.004516	NaN	NaN	100084.166667	9
2021.12.10 01:41:00	1000.790000	0	61	61	1	1000.680000	1000.900000	0.003477	NaN	NaN	100079.000000	0
2021.12.10 01:42:00	1000.720847	0	59	59	1	1000.590000	1000.830000	0.003680	NaN	NaN	100072.084746	0
2021.12.10 01:43:00	1000.759167	0	60	60	1	1000.610000	1000.900000	0.005611	NaN	NaN	100075.916667	0
2021.12.10 01:44:00	1000.837500	0	60	61	1	1000.730000	1000.950000	0.003755	NaN	NaN	100083.750000	0
2021.12.10 01:45:00	1001.179500	0	60	59	1	1000.740000	1001.820000	0.087968	NaN	NaN	100117.950000	9
2021.12.10 01:46:00	1002.262167	0	60	60	1	1001.650000	1002.780000	0.112370	NaN	NaN	100226.216667	0
2021.12.10 01:47:00	1003.088833	0	60	60	1	1002.690000	1003.500000	0.042987	NaN	NaN	100308.883333	9
2021.12.10 01:48:00	1003.920000	0	61	61	1	1003.370000	1004.330000	0.073397	NaN	NaN	100392.000000	0
2021.12.10 01:49:00	1004.482712	0	59	59	1	1004.230000	1004.660000	0.012172	NaN	NaN	100448.271186	0
2021.12.10 01:50:00	1004.631167	0	60	60	1	1004.490000	1004.740000	0.004699	NaN	NaN	100463.116667	0
2021.12.10 01:51:00	1004.678167	0	60	61	1	1004.550000	1004.840000	0.004069	NaN	NaN	100467.816667	0
2021.12.10 01:52:00	1004.733000	0	60	60	1	1004.620000	1004.850000	0.003984	NaN	NaN	100473.300000	0
2021.12.10 01:53:00	1004.741803	0	61	60	1	1004.630000	1004.860000	0.003278	NaN	NaN	100474.180328	9
2021.12.10 01:54:00	1005.187119	0	59	59	1	1004.670000	1005.590000	0.064617	NaN	NaN	100518.711864	0
2021.12.10 01:55:00	1005.720833	0	60	60	1	1005.440000	1006.020000	0.019150	NaN	NaN	100572.083333	0
2021.12.10 01:56:00	1006.230167	0	60	60	1	1005.880000	1006.620000	0.039591	NaN	NaN	100623.016667	0
2021.12.10 01:57:00	1006.680500	0	60	60	1	1006.500000	1006.840000	0.008900	NaN	NaN	100668.050000	9
2021.12.10 01:58:00	1006.846500	0	60	60	1	1006.690000	1006.980000	0.005850	NaN	NaN	100684.650000	0
2021.12.10 01:59:00	1006.963833	0	60	60	1	1006.810000	1007.140000	0.006441	NaN	NaN	100696.383333	0
2021.12.10 02:00:00	1007.475500	0	60	60	1	1007.050000	1008.010000	0.074391	NaN	NaN	100747.550000	9
2021.12.10 02:01:00	1008.395246	0	61	61	1	1008.040000	1008.640000	0.023045	NaN	NaN	100839.524590	9
2021.12.10 02:02:00	1008.837167	0	60	60	1	1008.480000	1009.140000	0.028390	NaN	NaN	100883.716667	0
2021.12.10 02:03:00	1009.108475	0	59	59	1	1008.980000	1009.230000	0.005296	NaN	NaN	100910.847458	9
2021.12.10 02:04:00	1009.169000	0	60	60	1	1009.050000	1009.310000	0.004816	NaN	NaN	100916.900000	0
2021.12.10 02:05:00	1009.171333	0	60	60	1	1009.040000	1009.270000	0.003964	NaN	NaN	100917.133333	9
2021.12.10 02:06:00	1009.119833	0	60	60	1	1009.000000	1009.260000	0.004551	NaN	NaN	100911.983333	9
2021.12.10 02:07:00	1009.087000	0	60	60	1	1008.940000	1009.190000	0.004737	NaN	NaN	100908.700000	9
2021.12.10 02:08:00	1009.078833	0	60	60	1	1008.960000	1009.200000	0.004692	NaN	NaN	100907.883333	9
2021.12.10 02:09:00	1009.568500	0	60	60	1	1009.070000	1009.930000	0.056054	NaN	NaN	100956.850000	0
2021.12.10 02:10:00	1009.964918	0	61	61	1	1009.790000	1010.120000	0.006755	NaN	NaN	100996.491803	9
2021.12.10 02:11:00	1010.031695	0	59	59	1	1009.920000	1010.150000	0.003721	NaN	NaN	101003.169492	0
2021.12.10 02:12:00	1010.016066	0	61	60	1	1009.890000	1010.120000	0.003991	NaN	NaN	101001.606557	0
2021.12.10 02:13:00	1010.007458	0	59	58	1	1009.890000	1010.140000	0.003923	NaN	NaN	101000.745763	9
2021.12.10 02:14:00	1010.356333	0	60	60	1	1009.970000	1010.650000	0.037241	NaN	NaN	101035.633333	0
2021.12.10 02:15:00	1010.619344	0	61	61	1	1010.490000	1010.730000	0.004596	NaN	NaN	101061.934426	9
2021.12.10 02:16:00	1010.720667	0	60	60	1	1010.510000	1010.950000	0.011339	NaN	NaN	101072.066667	9
2021.12.10 02:17:00	1011.149167	0	60	60	1	1010.840000	1011.620000	0.050608	NaN	NaN	101114.916667	0
2021.12.10 02:18:00	1011.762373	0	59	59	1	1011.510000	1011.940000	0.011284	NaN	NaN	101176.237288	9
2021.12.10 02:19:00	1011.937213	0	61	61	1	1011.830000	1012.070000	0.004094	NaN	NaN	101193.721311	0
2021.12.10 02:20:00	1012.100000	0	59	59	1	1011.950000	1012.240000	0.005876	NaN	NaN	101210.000000	9
2021.12.10 02:21:00	1012.159836	0	61	61	1	1012.030000	1012.320000	0.004788	NaN	NaN	101215.983607	0
2021.12.10 02:22:00	1012.239322	0	59	59	1	1012.120000	1012.350000	0.003844	NaN	NaN	101223.932203	9
2021.12.10 02:23:00	1012.245246	0	61	61	1	1012.120000	1012.350000	0.003969	NaN	NaN	101224.524590	0
2021.12.10 02:24:00	1012.226333	0	60	59	1	1012.120000	1012.340000	0.004024	NaN	NaN	101222.633333	0
2021.12.10 02:25:00	1012.157333	0	60	59	1	1012.030000	1012.280000	0.005166	NaN	NaN	101215.733333	9
2021.12.10 02:26:00	1012.076780	0	59	59	1	1011.960000	1012.200000	0.003998	NaN	NaN	101207.677966	0
2021.12.10 02:27:00	1011.997167	0	60	61	1	1011.910000	1012.100000	0.003865	NaN	NaN	101199.716667	0
2021.12.10 02:28:00	1012.063833	0	60	60	1	1011.910000	1012.230000	0.006855	NaN	NaN	101206.383333	9
2021.12.10 02:29:00	1012.189672	0	61	60	1	1012.060000	1012.340000	0.004297	NaN	NaN	101218.967213	0
2021.12.10 02:30:00	1012.215424	0	59	59	1	1012.090000	1012.340000	0.004749	NaN	NaN	101221.542373	9
2021.12.10 02:31:00	1012.345833	0	60	60	1	1012.160000	1012.540000	0.008387	NaN	NaN	101234.583333	0
2021.12.10 02:32:00	1012.537333	0	60	60	1	1012.390000	1012.710000	0.006172	NaN	NaN	101253.733333	9
2021.12.10 02:33:00	1012.622000	0	60	60	1	1012.490000	1012.730000	0.004233	NaN	NaN	101262.200000	0
2021.12.10 02:34:00	1012.737000	0	60	60	1	1012.580000	1012.930000	0.007038	NaN	NaN	101273.700000	0
2021.12.10 02:35:00	1012.847500	0	60	60	1	1012.730000	1012.970000	0.003606	NaN	NaN	101284.750000	9
2021.12.10 02:36:00	1012.834918	0	61	61	1	1012.730000	1012.950000	0.004322	NaN	NaN	101283.491803	9
2021.12.10 02:37:00	1012.854915	0	59	59	1	1012.720000	1012.990000	0.005481	NaN	NaN	101285.491525	0
2021.12.10 02:38:00	1013.024333	0	60	60	1	1012.820000	1013.260000	0.013649	NaN	NaN	101302.433333	0
2021.12.10 02:39:00	1013.396167	0	60	60	1	1013.120000	1013.750000	0.030919	NaN	NaN	101339.616667	0
2021.12.10 02:40:00	1013.805333	0	60	59	1	1013.610000	1013.980000	0.008490	NaN	NaN	101380.533333	0
2021.12.10 02:41:00	1013.997000	0	60	60	1	1013.820000	1014.190000	0.006967	NaN	NaN	101399.700000	0
2021.12.10 02:42:00	1014.254167	0	60	60	1	1014.040000	1014.590000	0.018031	NaN	NaN	101425.416667	0
2021.12.10 02:43:00	1014.766500	0	60	60	1	1014.440000	1014.990000	0.015416	NaN	NaN	101476.650000	0
2021.12.10 02:44:00	1014.896230	0	61	61	1	1014.790000	1015.010000	0.004194	NaN	NaN	101489.622951	0
2021.12.10 02:45:00	1014.975085	0	59	59	1	1014.830000	1015.210000	0.006984	NaN	NaN	101497.508475	0
2021.12.10 02:46:00	1015.294833	0	60	61	1	1015.100000	1015.490000	0.007629	NaN	NaN	101529.483333	9
2021.12.10 02:47:00	1015.433667	0	60	60	1	1015.320000	1015.550000	0.004146	NaN	NaN	101543.366667	0
2021.12.10 02:48:00	1015.444833	0	60	59	1	1015.340000	1015.550000	0.004283	NaN	NaN	101544.483333	0
2021.12.10 02:49:00	1015.545246	0	61	61	1	1015.330000	1015.730000	0.010089	NaN	NaN	101554.524590	9
2021.12.10 02:50:00	1015.759831	0	59	59	1	1015.600000	1015.910000	0.005881	NaN	NaN	101575.983051	0
2021.12.10 02:51:00	1015.828000	0	60	60	1	1015.690000	1015.960000	0.004274	NaN	NaN	101582.800000	9
2021.12.10 02:52:00	1015.854167	0	60	60	1	1015.740000	1015.970000	0.004635	NaN	NaN	101585.416667	0
2021.12.10 02:53:00	1015.787049	0	61	60	1	1015.640000	1015.920000	0.005031	NaN	NaN	101578.704918	9
2021.12.10 02:54:00	1015.697966	0	59	58	1	1015.580000	1015.820000	0.004858	NaN	NaN	101569.796610	9
2021.12.10 02:55:00	1015.739833	0	60	60	1	1015.560000	1015.880000	0.005978	NaN	NaN	101573.983333	0
2021.12.10 02:56:00	1015.811803	0	61	61	1	1015.700000	1015.930000	0.004312	NaN	NaN	101581.180328	9
2021.12.10 02:57:00	1015.781525	0	59	60	1	1015.660000	1015.910000	0.004710	NaN	NaN	101578.152542	0
2021.12.10 02:58:00	1015.937000	0	60	61	1	1015.710000	1016.110000	0.008777	NaN	NaN	101593.700000	9
2021.12.10 02:59:00	1016.065333	0	60	59	1	1015.950000	1016.210000	0.005249	NaN	NaN	101606.533333	0
2021.12.10 03:00:00	1015.991475	0	61	61	1	1015.810000	1016.180000	0.008366	NaN	NaN	101599.147541	9
2021.12.10 03:01:00	1016.208644	0	59	59	1	1015.860000	1016.390000	0.018071	NaN	NaN	101620.864407	9
2021.12.10 03:02:00	1016.362833	0	60	60	1	1016.240000	1016.500000	0.004777	NaN	NaN	101636.283333	0
2021.12.10 03:03:00	1016.311167	0	60	60	1	1016.150000	1016.440000	0.005668	NaN	NaN	101631.116667	9
2021.12.10 03:04:00	1016.183667	0	60	60	1	1016.000000	1016.320000	0.005478	NaN	NaN	101618.366667	9
2021.12.10 03:05:00	1016.085246	0	61	61	1	1015.960000	1016.220000	0.004482	NaN	NaN	101608.524590	0
2021.12.10 03:06:00	1016.058305	0	59	58	1	1015.950000	1016.180000	0.003507	NaN	NaN	101605.830508	9
2021.12.10 03:07:00	1016.147667	0	60	59	1	1015.960000	1016.300000	0.007150	NaN	NaN	101614.766667	0
2021.12.10 03:08:00	1016.223167	0	60	60	1	1016.100000	1016.350000	0.004480	NaN	NaN	101622.316667	0
2021.12.10 03:09:00	1016.191667	0	60	60	1	1016.070000	1016.290000	0.004390	NaN	NaN	101619.166667	0
2021.12.10 03:10:00	1016.134918	0	61	61	1	1016.000000	1016.280000	0.005335	NaN	NaN	101613.491803	0
2021.12.10 03:11:00	1016.069492	0	59	60	1	1015.930000	1016.210000	0.004957	NaN	NaN	101606.949153	9
2021.12.10 03:12:00	1015.978500	0	60	60	1	1015.850000	1016.130000	0.005186	NaN	NaN	101597.850000	9
2021.12.10 03:13:00	1015.843443	0	61	60	1	1015.670000	1016.000000	0.005023	NaN	NaN	101584.344262	0
2021.12.10 03:14:00	1015.733898	0	59	59	1	1015.600000	1015.850000	0.003883	NaN	NaN	101573.389831	0
2021.12.10 03:15:00	1015.689344	0	61	61	1	1015.580000	1015.800000	0.004023	NaN	NaN	101568.934426	0
2021.12.10 03:16:00	1015.613500	0	60	60	1	1015.470000	1015.740000	0.004732	NaN	NaN	101561.350000	0
2021.12.10 03:17:00	1015.473220	0	59	60	1	1015.340000	1015.660000	0.005564	NaN	NaN	101547.322034	0
2021.12.10 03:18:00	1015.438033	0	61	61	1	1015.330000	1015.550000	0.003533	NaN	NaN	101543.803279	9
2021.12.10 03:19:00	1015.488136	0	59	58	1	1015.360000	1015.590000	0.004564	NaN	NaN	101548.813559	0
2021.12.10 03:20:00	1015.536500	0	60	60	1	1015.400000	1015.660000	0.004637	NaN	NaN	101553.650000	9
