$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.13 00:00:01
$Filename; CO2FT_A_P_In_20211213.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; P_In, mbar; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, mbar; Float
$8; Maximum; mbar; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	P_In	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.13 00:56:00	1002.988033	0	61	61	1	1002.850000	1003.110000	0.004089	NaN	NaN	100298.803279	0
2021.12.13 00:57:00	1003.000833	0	60	60	1	1002.870000	1003.120000	0.004255	NaN	NaN	100300.083333	9
2021.12.13 00:58:00	1002.954407	0	59	59	1	1002.800000	1003.110000	0.005004	NaN	NaN	100295.440678	0
2021.12.13 00:59:00	1002.827500	0	60	60	1	1002.680000	1002.980000	0.006683	NaN	NaN	100282.750000	9
2021.12.13 01:00:00	1002.735500	0	60	60	1	1002.600000	1002.870000	0.004398	NaN	NaN	100273.550000	0
2021.12.13 01:01:00	1002.638689	0	61	61	1	1002.520000	1002.780000	0.004855	NaN	NaN	100263.868852	0
2021.12.13 01:02:00	1002.568136	0	59	59	1	1002.460000	1002.690000	0.004164	NaN	NaN	100256.813559	0
2021.12.13 01:03:00	1002.509508	0	61	61	1	1002.320000	1002.650000	0.004631	NaN	NaN	100250.950820	0
2021.12.13 01:04:00	1002.434576	0	59	59	1	1002.280000	1002.560000	0.004763	NaN	NaN	100243.457627	9
2021.12.13 01:05:00	1002.362333	0	60	60	1	1002.210000	1002.500000	0.005255	NaN	NaN	100236.233333	0
2021.12.13 01:06:00	1002.283667	0	60	60	1	1002.150000	1002.390000	0.004291	NaN	NaN	100228.366667	9
2021.12.13 01:07:00	1002.249500	0	60	60	1	1002.120000	1002.380000	0.004340	NaN	NaN	100224.950000	9
2021.12.13 01:08:00	1002.215410	0	61	61	1	1002.100000	1002.360000	0.003532	NaN	NaN	100221.540984	0
2021.12.13 01:09:00	1002.208814	0	59	59	1	1002.090000	1002.320000	0.004752	NaN	NaN	100220.881356	9
2021.12.13 01:10:00	1002.237049	0	61	61	1	1002.120000	1002.360000	0.003934	NaN	NaN	100223.704918	0
2021.12.13 01:11:00	1002.329153	0	59	59	1	1002.210000	1002.500000	0.005949	NaN	NaN	100232.915254	0
2021.12.13 01:12:00	1002.492295	0	61	61	1	1002.320000	1002.650000	0.006911	NaN	NaN	100249.229508	0
2021.12.13 01:13:00	1002.570678	0	59	59	1	1002.460000	1002.690000	0.004172	NaN	NaN	100257.067797	9
2021.12.13 01:14:00	1002.592167	0	60	60	1	1002.470000	1002.720000	0.004251	NaN	NaN	100259.216667	0
2021.12.13 01:15:00	1002.538833	0	60	60	1	1002.420000	1002.650000	0.003668	NaN	NaN	100253.883333	9
2021.12.13 01:16:00	1002.474833	0	60	60	1	1002.360000	1002.610000	0.004019	NaN	NaN	100247.483333	0
2021.12.13 01:17:00	1002.394333	0	60	60	1	1002.240000	1002.500000	0.004720	NaN	NaN	100239.433333	9
2021.12.13 01:18:00	1002.288833	0	60	60	1	1002.170000	1002.410000	0.003899	NaN	NaN	100228.883333	9
2021.12.13 01:19:00	1002.252333	0	60	60	1	1002.130000	1002.390000	0.004408	NaN	NaN	100225.233333	0
2021.12.13 01:20:00	1002.238667	0	60	60	1	1002.120000	1002.350000	0.004144	NaN	NaN	100223.866667	9
2021.12.13 01:21:00	1002.207869	0	61	61	1	1002.080000	1002.340000	0.004057	NaN	NaN	100220.786885	0
2021.12.13 01:22:00	1002.241525	0	59	59	1	1002.050000	1002.420000	0.007482	NaN	NaN	100224.152542	0
2021.12.13 01:23:00	1002.372500	0	60	60	1	1002.240000	1002.470000	0.003965	NaN	NaN	100237.250000	0
2021.12.13 01:24:00	1002.385000	0	60	60	1	1002.260000	1002.500000	0.004236	NaN	NaN	100238.500000	0
2021.12.13 01:25:00	1002.440833	0	60	60	1	1002.340000	1002.570000	0.004079	NaN	NaN	100244.083333	0
2021.12.13 01:26:00	1002.489500	0	60	60	1	1002.360000	1002.600000	0.003683	NaN	NaN	100248.950000	0
2021.12.13 01:27:00	1002.528833	0	60	60	1	1002.410000	1002.640000	0.003949	NaN	NaN	100252.883333	0
2021.12.13 01:28:00	1002.477377	0	61	61	1	1002.320000	1002.630000	0.006123	NaN	NaN	100247.737705	0
2021.12.13 01:29:00	1002.398814	0	59	59	1	1002.260000	1002.540000	0.004938	NaN	NaN	100239.881356	9
2021.12.13 01:30:00	1002.502787	0	61	61	1	1002.380000	1002.630000	0.004644	NaN	NaN	100250.278689	0
2021.12.13 01:31:00	1002.533220	0	59	59	1	1002.390000	1002.670000	0.005050	NaN	NaN	100253.322034	9
2021.12.13 01:32:00	1002.526833	0	60	60	1	1002.390000	1002.640000	0.004727	NaN	NaN	100252.683333	0
2021.12.13 01:33:00	1002.510667	0	60	60	1	1002.410000	1002.610000	0.004369	NaN	NaN	100251.066667	0
2021.12.13 01:34:00	1002.508167	0	60	60	1	1002.380000	1002.630000	0.004442	NaN	NaN	100250.816667	0
2021.12.13 01:35:00	1002.517869	0	61	61	1	1002.380000	1002.630000	0.004474	NaN	NaN	100251.786885	0
2021.12.13 01:36:00	1002.537797	0	59	59	1	1002.420000	1002.650000	0.004004	NaN	NaN	100253.779661	0
2021.12.13 01:37:00	1002.552131	0	61	61	1	1002.420000	1002.670000	0.004320	NaN	NaN	100255.213115	0
2021.12.13 01:38:00	1002.601525	0	59	59	1	1002.490000	1002.720000	0.003644	NaN	NaN	100260.152542	0
2021.12.13 01:39:00	1002.611500	0	60	60	1	1002.500000	1002.740000	0.003966	NaN	NaN	100261.150000	9
2021.12.13 01:40:00	1002.616833	0	60	60	1	1002.490000	1002.740000	0.004836	NaN	NaN	100261.683333	0
2021.12.13 01:41:00	1002.581148	0	61	61	1	1002.420000	1002.720000	0.004560	NaN	NaN	100258.114754	9
2021.12.13 01:42:00	1002.534407	0	59	59	1	1002.410000	1002.690000	0.004901	NaN	NaN	100253.440678	0
2021.12.13 01:43:00	1002.514098	0	61	61	1	1002.390000	1002.680000	0.004431	NaN	NaN	100251.409836	0
2021.12.13 01:44:00	1002.497288	0	59	59	1	1002.390000	1002.610000	0.003503	NaN	NaN	100249.728814	0
2021.12.13 01:45:00	1002.489180	0	61	61	1	1002.350000	1002.600000	0.004384	NaN	NaN	100248.918033	9
2021.12.13 01:46:00	1002.466102	0	59	59	1	1002.350000	1002.600000	0.004666	NaN	NaN	100246.610169	0
2021.12.13 01:47:00	1002.445500	0	60	60	1	1002.340000	1002.560000	0.004357	NaN	NaN	100244.550000	0
2021.12.13 01:48:00	1002.421167	0	60	60	1	1002.310000	1002.560000	0.004048	NaN	NaN	100242.116667	0
2021.12.13 01:49:00	1002.419333	0	60	60	1	1002.270000	1002.540000	0.004644	NaN	NaN	100241.933333	0
2021.12.13 01:50:00	1002.414000	0	60	60	1	1002.310000	1002.530000	0.003848	NaN	NaN	100241.400000	9
2021.12.13 01:51:00	1002.444000	0	60	60	1	1002.310000	1002.580000	0.004129	NaN	NaN	100244.400000	0
2021.12.13 01:52:00	1002.458333	0	60	60	1	1002.350000	1002.580000	0.003845	NaN	NaN	100245.833333	9
2021.12.13 01:53:00	1002.486833	0	60	60	1	1002.360000	1002.630000	0.004534	NaN	NaN	100248.683333	0
2021.12.13 01:54:00	1002.551333	0	60	60	1	1002.420000	1002.710000	0.004435	NaN	NaN	100255.133333	0
2021.12.13 01:55:00	1002.618500	0	60	60	1	1002.490000	1002.740000	0.004474	NaN	NaN	100261.850000	9
2021.12.13 01:56:00	1002.639167	0	60	59	1	1002.520000	1002.790000	0.004276	NaN	NaN	100263.916667	9
2021.12.13 01:57:00	1002.667705	0	61	61	1	1002.540000	1002.800000	0.004255	NaN	NaN	100266.770492	9
2021.12.13 01:58:00	1002.686780	0	59	59	1	1002.570000	1002.890000	0.005074	NaN	NaN	100268.677966	9
2021.12.13 01:59:00	1002.641167	0	60	60	1	1002.520000	1002.790000	0.004516	NaN	NaN	100264.116667	0
2021.12.13 02:00:00	1002.544098	0	61	61	1	1002.410000	1002.680000	0.004585	NaN	NaN	100254.409836	0
2021.12.13 02:01:00	1002.507333	0	60	60	1	1002.390000	1002.640000	0.003996	NaN	NaN	100250.733333	0
2021.12.13 02:02:00	1002.502881	0	59	59	1	1002.360000	1002.630000	0.005066	NaN	NaN	100250.288136	9
2021.12.13 02:03:00	1002.510833	0	60	60	1	1002.380000	1002.610000	0.004086	NaN	NaN	100251.083333	9
2021.12.13 02:04:00	1002.519333	0	60	60	1	1002.420000	1002.670000	0.004901	NaN	NaN	100251.933333	0
2021.12.13 02:05:00	1002.520500	0	60	60	1	1002.390000	1002.640000	0.004578	NaN	NaN	100252.050000	0
2021.12.13 02:06:00	1002.471667	0	60	60	1	1002.350000	1002.610000	0.004072	NaN	NaN	100247.166667	0
2021.12.13 02:07:00	1002.404500	0	60	60	1	1002.300000	1002.520000	0.003571	NaN	NaN	100240.450000	9
2021.12.13 02:08:00	1002.375833	0	60	60	1	1002.240000	1002.490000	0.004340	NaN	NaN	100237.583333	0
2021.12.13 02:09:00	1002.335167	0	60	60	1	1002.210000	1002.460000	0.003778	NaN	NaN	100233.516667	9
2021.12.13 02:10:00	1002.259000	0	60	60	1	1002.120000	1002.380000	0.004921	NaN	NaN	100225.900000	9
2021.12.13 02:11:00	1002.161475	0	61	61	1	1002.010000	1002.310000	0.004663	NaN	NaN	100216.147541	0
2021.12.13 02:12:00	1002.116333	0	60	60	1	1001.990000	1002.240000	0.004196	NaN	NaN	100211.633333	9
2021.12.13 02:13:00	1002.059831	0	59	59	1	1001.930000	1002.170000	0.004657	NaN	NaN	100205.983051	9
2021.12.13 02:14:00	1002.024500	0	60	60	1	1001.900000	1002.160000	0.003964	NaN	NaN	100202.450000	9
2021.12.13 02:15:00	1001.990167	0	60	60	1	1001.880000	1002.130000	0.003873	NaN	NaN	100199.016667	9
2021.12.13 02:16:00	1001.950833	0	60	60	1	1001.830000	1002.090000	0.003984	NaN	NaN	100195.083333	9
2021.12.13 02:17:00	1001.955500	0	60	60	1	1001.840000	1002.060000	0.004120	NaN	NaN	100195.550000	9
2021.12.13 02:18:00	1001.922500	0	60	60	1	1001.820000	1002.060000	0.004541	NaN	NaN	100192.250000	9
2021.12.13 02:19:00	1001.912667	0	60	60	1	1001.770000	1002.020000	0.004003	NaN	NaN	100191.266667	9
2021.12.13 02:20:00	1001.887333	0	60	60	1	1001.770000	1002.020000	0.004637	NaN	NaN	100188.733333	0
2021.12.13 02:21:00	1001.887000	0	60	60	1	1001.790000	1002.020000	0.003903	NaN	NaN	100188.700000	0
2021.12.13 02:22:00	1001.865667	0	60	60	1	1001.750000	1001.980000	0.004388	NaN	NaN	100186.566667	9
2021.12.13 02:23:00	1001.832459	0	61	61	1	1001.720000	1001.940000	0.004062	NaN	NaN	100183.245902	0
2021.12.13 02:24:00	1001.827288	0	59	59	1	1001.730000	1001.940000	0.004293	NaN	NaN	100182.728814	0
2021.12.13 02:25:00	1001.829500	0	60	60	1	1001.710000	1001.950000	0.003774	NaN	NaN	100182.950000	0
2021.12.13 02:26:00	1001.813833	0	60	60	1	1001.710000	1001.950000	0.004522	NaN	NaN	100181.383333	0
2021.12.13 02:27:00	1001.851311	0	61	61	1	1001.720000	1001.980000	0.004048	NaN	NaN	100185.131148	0
2021.12.13 02:28:00	1001.885593	0	59	59	1	1001.770000	1001.990000	0.004173	NaN	NaN	100188.559322	0
2021.12.13 02:29:00	1002.064590	0	61	61	1	1001.830000	1002.390000	0.020202	NaN	NaN	100206.459016	0
2021.12.13 02:30:00	1002.475932	0	59	59	1	1002.260000	1002.670000	0.009314	NaN	NaN	100247.593220	9
2021.12.13 02:31:00	1002.632951	0	61	61	1	1002.500000	1002.760000	0.004734	NaN	NaN	100263.295082	0
2021.12.13 02:32:00	1002.709831	0	59	59	1	1002.580000	1002.890000	0.004915	NaN	NaN	100270.983051	0
2021.12.13 02:33:00	1002.748333	0	60	60	1	1002.630000	1002.860000	0.004068	NaN	NaN	100274.833333	0
2021.12.13 02:34:00	1002.768500	0	60	60	1	1002.650000	1002.870000	0.004247	NaN	NaN	100276.850000	0
2021.12.13 02:35:00	1002.769672	0	61	61	1	1002.650000	1002.900000	0.003763	NaN	NaN	100276.967213	9
2021.12.13 02:36:00	1002.763559	0	59	59	1	1002.640000	1002.890000	0.004175	NaN	NaN	100276.355932	9
2021.12.13 02:37:00	1002.737049	0	61	60	1	1002.610000	1002.860000	0.004001	NaN	NaN	100273.704918	0
2021.12.13 02:38:00	1002.709500	0	60	60	1	1002.600000	1002.820000	0.003347	NaN	NaN	100270.950000	0
2021.12.13 02:39:00	1002.718136	0	59	59	1	1002.610000	1002.870000	0.004271	NaN	NaN	100271.813559	9
2021.12.13 02:40:00	1002.689500	0	60	60	1	1002.570000	1002.800000	0.004123	NaN	NaN	100268.950000	0
2021.12.13 02:41:00	1002.671167	0	60	60	1	1002.570000	1002.790000	0.004085	NaN	NaN	100267.116667	0
2021.12.13 02:42:00	1002.658500	0	60	60	1	1002.540000	1002.790000	0.003986	NaN	NaN	100265.850000	0
2021.12.13 02:43:00	1002.640833	0	60	60	1	1002.530000	1002.760000	0.004238	NaN	NaN	100264.083333	9
2021.12.13 02:44:00	1002.621967	0	61	60	1	1002.520000	1002.740000	0.003876	NaN	NaN	100262.196721	0
2021.12.13 02:45:00	1002.617167	0	60	60	1	1002.520000	1002.720000	0.003858	NaN	NaN	100261.716667	9
2021.12.13 02:46:00	1002.614407	0	59	59	1	1002.500000	1002.720000	0.003877	NaN	NaN	100261.440678	0
2021.12.13 02:47:00	1002.584500	0	60	60	1	1002.460000	1002.710000	0.003920	NaN	NaN	100258.450000	0
2021.12.13 02:48:00	1002.523000	0	60	60	1	1002.410000	1002.640000	0.004448	NaN	NaN	100252.300000	0
2021.12.13 02:49:00	1002.484333	0	60	60	1	1002.360000	1002.580000	0.004103	NaN	NaN	100248.433333	9
2021.12.13 02:50:00	1002.470500	0	60	60	1	1002.360000	1002.600000	0.004486	NaN	NaN	100247.050000	0
2021.12.13 02:51:00	1002.400167	0	60	60	1	1002.300000	1002.540000	0.004120	NaN	NaN	100240.016667	9
2021.12.13 02:52:00	1002.365833	0	60	60	1	1002.260000	1002.470000	0.003937	NaN	NaN	100236.583333	9
2021.12.13 02:53:00	1002.353833	0	60	60	1	1002.240000	1002.460000	0.004163	NaN	NaN	100235.383333	9
2021.12.13 02:54:00	1002.331000	0	60	60	1	1002.230000	1002.460000	0.003813	NaN	NaN	100233.100000	0
2021.12.13 02:55:00	1002.319833	0	60	60	1	1002.200000	1002.430000	0.003798	NaN	NaN	100231.983333	0
2021.12.13 02:56:00	1002.289333	0	60	60	1	1002.190000	1002.390000	0.003715	NaN	NaN	100228.933333	9
2021.12.13 02:57:00	1002.290333	0	60	60	1	1002.190000	1002.390000	0.003729	NaN	NaN	100229.033333	9
2021.12.13 02:58:00	1002.298833	0	60	60	1	1002.170000	1002.410000	0.003983	NaN	NaN	100229.883333	0
2021.12.13 02:59:00	1002.295500	0	60	60	1	1002.170000	1002.390000	0.003717	NaN	NaN	100229.550000	0
2021.12.13 03:00:00	1002.273333	0	60	60	1	1002.160000	1002.380000	0.003745	NaN	NaN	100227.333333	0
2021.12.13 03:01:00	1002.273500	0	60	60	1	1002.170000	1002.390000	0.003464	NaN	NaN	100227.350000	9
2021.12.13 03:02:00	1002.283167	0	60	60	1	1002.170000	1002.390000	0.003937	NaN	NaN	100228.316667	0
2021.12.13 03:03:00	1002.276167	0	60	60	1	1002.170000	1002.390000	0.003888	NaN	NaN	100227.616667	0
2021.12.13 03:04:00	1002.271667	0	60	60	1	1002.160000	1002.360000	0.003272	NaN	NaN	100227.166667	9
2021.12.13 03:05:00	1002.260333	0	60	60	1	1002.160000	1002.390000	0.003607	NaN	NaN	100226.033333	0
2021.12.13 03:06:00	1002.246000	0	60	60	1	1002.130000	1002.350000	0.004418	NaN	NaN	100224.600000	0
2021.12.13 03:07:00	1002.246833	0	60	60	1	1002.130000	1002.390000	0.003947	NaN	NaN	100224.683333	0
2021.12.13 03:08:00	1002.227167	0	60	60	1	1002.100000	1002.350000	0.004336	NaN	NaN	100222.716667	0
2021.12.13 03:09:00	1002.230333	0	60	60	1	1002.130000	1002.380000	0.004047	NaN	NaN	100223.033333	0
2021.12.13 03:10:00	1002.216500	0	60	60	1	1002.090000	1002.350000	0.004169	NaN	NaN	100221.650000	9
2021.12.13 03:11:00	1002.219833	0	60	60	1	1002.100000	1002.340000	0.003314	NaN	NaN	100221.983333	0
2021.12.13 03:12:00	1002.208000	0	60	60	1	1002.080000	1002.300000	0.003559	NaN	NaN	100220.800000	0
2021.12.13 03:13:00	1002.186667	0	60	60	1	1002.080000	1002.300000	0.004094	NaN	NaN	100218.666667	9
2021.12.13 03:14:00	1002.194833	0	60	60	1	1002.080000	1002.320000	0.004354	NaN	NaN	100219.483333	0
2021.12.13 03:15:00	1002.153500	0	60	60	1	1002.050000	1002.260000	0.003637	NaN	NaN	100215.350000	0
2021.12.13 03:16:00	1002.147333	0	60	60	1	1002.050000	1002.240000	0.003339	NaN	NaN	100214.733333	0
2021.12.13 03:17:00	1002.129667	0	60	60	1	1002.020000	1002.260000	0.003807	NaN	NaN	100212.966667	0
2021.12.13 03:18:00	1002.116833	0	60	60	1	1002.020000	1002.240000	0.004188	NaN	NaN	100211.683333	0
2021.12.13 03:19:00	1002.115000	0	60	60	1	1001.990000	1002.210000	0.003893	NaN	NaN	100211.500000	9
2021.12.13 03:20:00	1002.101500	0	60	60	1	1002.010000	1002.210000	0.003976	NaN	NaN	100210.150000	0
